,The Democrat,Stormy Sanz,Beast Mode,Lesya,Just Tiger,Sharmey,Kenya Nz,No Nukes Skipper Nz,Kivik,We Salute You,Beam Me Up Chopper
58,"[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 3.3, 4.4]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 5.0, 7.6]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 18.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 21.0, 30.0]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 817473), 8.5, 10.0]"
59,"[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 3.3, 4.4]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 18.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 81668), 8.5, 10.0]"
60,"[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 3.3, 4.3]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 324995), 8.5, 10.0]"
61,"[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 3.3, 4.3]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 572976), 8.5, 10.0]"
62,"[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 3.3, 4.3]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 33, 56, 832172), 8.5, 10.0]"
63,"[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 3.3, 4.3]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 78176), 8.5, 10.0]"
64,"[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 3.3, 4.3]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 341931), 8.5, 10.0]"
65,"[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 3.3, 4.3]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 603146), 8.5, 10.0]"
66,"[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 3.3, 4.3]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 849944), 8.5, 10.0]"
67,"[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 3.3, 4.3]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 8.0, 9.8]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 109161), 8.5, 10.0]"
68,"[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 355903), 8.5, 10.0]"
69,"[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 5, 604214), 8.5, 10.0]"
70,"[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 852985), 8.5, 10.0]"
71,"[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 88962), 8.5, 10.0]"
72,"[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 335232), 8.5, 10.0]"
73,"[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 594068), 8.5, 10.0]"
74,"[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 872114), 8.5, 10.0]"
75,"[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 13, 122933), 8.5, 10.0]"
76,"[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 378965), 8.5, 10.0]"
77,"[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 632897), 8.5, 10.0]"
78,"[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 3.3, 4.2]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 7.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 5.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 21.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 11.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 886343), 8.5, 10.0]"
79,"[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 3.3, 4.3]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 7.0, 8.8]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 166179), 8.5, 9.8]"
80,"[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 3.3, 4.4]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 7.0, 8.6]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 19, 406285), 8.5, 9.8]"
81,"[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 3.3, 4.4]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 7.0, 8.6]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 20, 660868), 8.5, 9.8]"
82,"[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 3.3, 4.5]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 7.0, 8.6]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 21, 928180), 8.5, 9.8]"
83,"[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 3.3, 4.5]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 7.0, 8.6]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 23, 216843), 8.5, 9.8]"
84,"[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 3.3, 4.5]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 7.0, 8.6]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 24, 481246), 8.5, 9.8]"
85,"[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 3.3, 4.5]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 7.0, 8.4]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 25, 741093), 8.5, 9.8]"
86,"[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 3.3, 4.5]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 7.0, 8.2]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 27, 11055), 8.5, 9.8]"
