EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,49525930,Scintillante,0,6.394336014,6.351460083,7.142554607,9.8,5.4,1000,5.2,517.18,24645.22,1150.38
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,48353189,Fitzroy River,0,395.16514,177.3200585,74.94164772,570,100,400,150,0.24,1266.36,35.72
207023359,GB / Kempton 30th Nov,1m4f Listed,30/11/2022 19:50,43727258,Goemon,0,14,12.47957459,42.90118718,65,11.5,980,10.5,136.68,16416.26,1011.75
207023392,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 12:55,39924774,Mexicali Rose,0,3.628239137,3.46282705,2.887208624,3.8,2.78,990,2.88,2590.04,72667.14,8422.94
207023392,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 12:55,49278635,Mneefah,0,77.24625987,49.32697465,59.78870435,70,36,910,60,37.98,2729.72,155.04
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,39813460,Sisters In The Sky,0,7.974201973,7.175816925,7.2205975,8.8,6.4,1000,6.4,3308.22,13810.8,1620.42
207023412,GB / Lingfield 30th Nov,1m2f Hcap,30/11/2022 14:25,26486375,Chichester,0,6,5.822291996,4.864842047,6.8,4.9,1000,6.2,3304.9,34323.18,3111.9
207023406,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 13:55,38671485,Gdaay,0,11.03919187,7.991332201,7.131529743,12.5,5.5,1000,13,1196.62,25752.38,1961.84
207023406,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 13:55,26974718,The Perfect Crown,0,21.0257916,15.96402313,19.17684021,36,16,1000,14,469,12507.34,1495.89
207023386,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 12:25,5463916,No News,0,29,22.147847,13.11674124,30,8.36,1000,42,975.18,5257.46,651.81
207023419,GB / Lingfield 30th Nov,1m4f Hcap,30/11/2022 14:55,40693500,Ummsuquaim,1,49.64763351,41.02822894,34.9740181,55,34,75,1.01,61,3522.48,19578.45
207023380,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 11:55,5505065,Last Stand,0,26,22.20870171,18.46563609,30,15.5,1000,70,622.04,4438.06,100.9
207023399,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 13:25,50671225,Lady Saxon,0,33.86342787,23.68131088,30.04675556,70,25.66,1000,60,105.6,5308.34,93.58
207023252,GB / Haydock 30th Nov,3m1f Hcap Chs,30/11/2022 15:07,12052518,Burbank,0,40.43821668,32.36244584,27.61086929,40,20,1000,21,514.98,4716.08,1211.15
207023231,GB / Haydock 30th Nov,3m Cond Hcap Hrd,30/11/2022 13:05,24623777,Lady Bowes,0,12.08728368,7.824721168,10.1929418,14.5,8.6,1000,11.5,1340.68,16531.6,4173.38
207023245,GB / Haydock 30th Nov,1m7f Hrd,30/11/2022 14:37,42930467,Lookaway,0,3.231106863,3.130251416,3.82195369,4.4,3.1,1000,3.2,5498.34,103550.82,22571.12
207023278,GB / Ludlow 30th Nov,2m Hcap Hrd,30/11/2022 13:45,27459039,Cup Of Coffee,0,5.4,4.534945582,4.964380937,6.2,4.1,1000,4.3,2055.8,62707.24,9457.24
207023278,GB / Ludlow 30th Nov,2m Hcap Hrd,30/11/2022 13:45,42305977,Mullenbeg,1,1.528264262,1.505603094,1.86425787,2.02,1.45,1.75,1.01,13621.62,275104.12,121810.3
207023278,GB / Ludlow 30th Nov,2m Hcap Hrd,30/11/2022 13:45,39970395,Irresistable,0,50,28.67921626,14.39469068,60,11.5,1000,10.5,515.14,5969.06,4562.5
207023297,GB / Ludlow 30th Nov,3m Hcap Hrd,30/11/2022 15:15,12011469,Unblinking,0,29,15.45876168,6.163499974,30,5.8,1000,9.2,911.04,7384.94,7010.61
207023297,GB / Ludlow 30th Nov,3m Hcap Hrd,30/11/2022 15:15,24173811,The Late Legend,0,12.6423454,8.77935388,6.738423105,12.5,6.2,1000,9.8,962.74,14048.9,3518.33
207023265,GB / Ludlow 30th Nov,2m Nov Hrd,30/11/2022 12:45,17559516,Baliyad,0,4.7,4.643066444,6.50158799,7.6,4.7,1000,5,1098.5,48942.72,8409.31
207023265,GB / Ludlow 30th Nov,2m Nov Hrd,30/11/2022 12:45,20622031,Tribal Commander,0,17,16.3928684,66.87522223,80,15.5,1000,42,87.14,7310.16,2122.15
207023285,GB / Ludlow 30th Nov,3m1f Hcap Chs,30/11/2022 14:15,12829606,Forgot To Ask,0,16.6601616,15.68292733,8.111162673,23,6.8,1000,34,1144.88,7974.86,1529
207023317,GB / Kempton 30th Nov,6f Nursery,30/11/2022 16:45,48651494,Bay Of Hope,0,26,13.41446898,6.922229196,25,6,280,18,635.14,14938.1,493.63
207023324,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:15,28601428,Haseef,0,5.526474958,5.143319157,6.391714235,6.8,4.8,1000,2.02,549.92,65164.76,15337.58
207023331,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:50,48652002,Lordsbridge Girl,0,8.583044866,8.356006261,9.206028806,11,6.8,1000,5.5,151.88,21738.66,2106.62
207023331,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:50,41527397,Opticality,0,13,15.04849554,21.2918828,27,13,1000,11,119.16,8647.82,922.75
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,50671115,Monoglow,0,45.75964457,37.13065055,42.46888817,120,42,1000,21,21.22,2492.38,326.72
207023352,GB / Kempton 30th Nov,1m Hcap,30/11/2022 19:20,36110944,Lafan,0,120.2269964,70.23624736,35.26535356,130,42,220,110,29.58,1667.12,24.28
207023352,GB / Kempton 30th Nov,1m Hcap,30/11/2022 19:20,41192914,Alazwar,0,13,17.8333581,26.76149724,30,12.5,1000,11.5,151.78,6889.8,555.5
207023366,GB / Kempton 30th Nov,2m Hcap,30/11/2022 20:20,9315485,Coeur Blimey,0,117.191084,90.92801467,84.82482098,200,60,990,95,12.16,2697.62,47.29
207023366,GB / Kempton 30th Nov,2m Hcap,30/11/2022 20:20,10408352,Soldier In Action,0,262.939311,242.9251119,142.816388,460,120,490,140,5.9,1162.27,44.31
207023311,GB / Kempton 30th Nov,1m4f Hcap,30/11/2022 16:15,40869703,Ward Castle,0,5.8,4.657743605,4.839133489,7.6,5,1000,5,850.82,28102.9,2729.44
207023311,GB / Kempton 30th Nov,1m4f Hcap,30/11/2022 16:15,11318390,Secret Potion,0,31.41621108,21.52724072,47.71811424,50,27,1000,4.9,46.06,6175.76,3055.16
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,49129251,Book Of Tales,0,85.210955,57.28067511,1,120,60,1000,80,0,1818.3,40.7
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,18415,Florida,0,4.9,4.348145314,7.298285198,7.2,4.2,1000,4.8,307.7,62210.68,2192.38
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,3134739,Overland,0,1000,534.6577069,213.2559257,1000,240,1000,440,8.84,343.02,79.4
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,50671120,Land Legend,0,19.5,15.55147218,19.46340433,28,18.5,1000,28,69.84,6479.52,238.76
207023359,GB / Kempton 30th Nov,1m4f Listed,30/11/2022 19:50,41933947,Wild Crusade,0,3.001314483,3.123524995,4.559942554,4.6,3,940,4.2,1783.04,101371.76,3510.01
207023392,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 12:55,50671223,Tulekya,0,42.50386911,45.38847513,39.99812194,65,38,150,48,38.9,1213.86,122.87
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,40132684,Hul Ah Bah Loo,0,24.08660226,36.95440301,64.52212911,150,19,1,1001,975.88,4186.6,927.53
207023406,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 13:55,38872984,Meishar,1,6.4,5.76347669,6.691707758,8.8,6.2,22,1.01,1195.22,33304.24,70288.96
207023386,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 12:25,46039544,Rowdown Roza,0,38,41.07609428,26.15540762,85,29,1000,12,435.25,2861.05,590.04
207023419,GB / Lingfield 30th Nov,1m4f Hcap,30/11/2022 14:55,27551988,Mummys Boy,0,10.63083207,13.44085556,19.13764991,19.5,10.5,880,6.2,281.08,8295.42,1855.61
207023419,GB / Lingfield 30th Nov,1m4f Hcap,30/11/2022 14:55,36666930,Bella Colorossa,0,16.92783466,15.80237691,14.94663734,19,12.5,1000,11,412,6721.82,1003.42
207023380,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 11:55,36532463,Ticket To Alaska,0,16,11.37359562,10.6428655,15.5,9,1000,11.5,1935.62,8703.54,1299.83
207023426,GB / Lingfield 30th Nov,5f Hcap,30/11/2022 15:25,35900675,Youllovemewheniwin,0,12,10.22928462,13.66049376,14,10,1000,7.6,189.44,10571.42,1600.4
207023426,GB / Lingfield 30th Nov,5f Hcap,30/11/2022 15:25,42134940,Waverley Star,0,34.16736919,20.8648129,31.6716444,44,24,1000,17.5,61.32,5927.02,909.07
207023237,GB / Haydock 30th Nov,3m Mdn Hrd,30/11/2022 13:35,49987392,No But I Will,0,3.412324451,3.064510231,5.066039426,5.2,3.1,1000,2.8,1706.54,60578.78,20910.75
207023252,GB / Haydock 30th Nov,3m1f Hcap Chs,30/11/2022 15:07,10790194,Saint Xavier,1,4.416280369,4.923237372,5.795284171,8.8,4.3,5,1.01,2490.34,52073.94,67322.26
