,Way Too Soft,Frankys Dream,Mississippi Blue,Terrific Molly,Diplomatic Man,Influencer,Agent Eleven,Irene
06-01-2023 12:26:06.374526,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:07.971479,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:09.383060,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:10.684613,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:11.993886,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:13.267826,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:14.591731,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:15.873656,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:17.092675,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:18.137246,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:19.349339,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:20.492781,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:21.708708,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:22.997513,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:24.212996,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:25.319357,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:26.519426,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:27.786936,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:29.050329,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:30.587314,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:32.017707,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:33.245651,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:34.365395,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:35.369417,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:36.812230,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:38.393067,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:39.752287,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:41.331326,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:42.827183,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:44.083812,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:45.372219,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:46.647995,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:47.963109,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:49.206403,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:50.457277,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:51.689364,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:52.926860,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:54.090234,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:55.262772,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:56.477364,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:57.635956,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:26:58.833814,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:00.027807,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:01.301748,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:02.521053,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:03.717134,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:04.918838,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:06.253551,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:07.481587,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:08.754697,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:10.031792,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:11.303864,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:12.527949,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:13.599975,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:14.780157,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:16.160063,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:17.513726,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:18.900576,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:20.096513,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:21.270750,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:22.486006,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:23.742332,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:25.014133,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 17.16)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 13.466666666666667)","(9.0, 24.0, 15.777777777777779)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:26.280227,"(7.0, 12.5, 10.2875)","(10.0, 19.0, 18.34285714285714)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:27.404518,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:28.573684,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:29.911398,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:31.145453,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:32.402409,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:33.736062,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:35.025317,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:36.240395,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:37.494245,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:38.622176,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:39.742304,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:40.940890,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:42.222047,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:43.446115,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:44.684314,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:45.913677,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:47.324204,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
06-01-2023 12:27:48.773672,"(7.0, 13.0, 7.311111111111111)","(10.0, 19.0, 18.32857142857143)","(31.0, 230.0, 130.0)","(7.5, 16.5, 10.433333333333334)","(9.0, 24.0, 20.25)","(4.2, 6.6, 4.725)","(5.0, 7.6, 5.3500000000000005)","(2.6, 4.3, 2.8615384615384616)"
