,Zipping Noelle,One For Luck,Cruzin Ace,Witch Earner,War Hammer,Sankey,Lend The Moose,Poppy Bluey
11-01-2023 12:42:17.018492,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:18.160528,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:19.289394,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:20.366871,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:21.509294,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:22.708276,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:23.894767,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:25.023493,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:26.077200,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:27.214984,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:28.384653,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:29.553713,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:30.683955,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:31.774374,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:32.905006,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:34.052450,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:35.245218,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:36.428222,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:37.586176,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:38.673031,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:39.765860,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:40.861066,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:41.954009,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:43.037899,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.893788819875777)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:44.123898,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.076923076923077)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:45.272362,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:46.464944,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:47.600807,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:48.632917,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:49.766392,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:50.950107,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:52.062046,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:53.235411,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:54.332581,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:55.474194,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:56.662887,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.15945945945946)","(3.9, 4.9, 4.820833333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.0)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:57.849833,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.708333333333332)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:42:58.974561,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.708333333333332)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:00.056441,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.708333333333332)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:01.348437,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.370068027210885)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:02.894305,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:04.271908,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:05.621131,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:06.910896,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.370068027210885)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:08.140683,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:09.523227,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:10.826718,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:12.099203,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:13.272020,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:14.536133,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.370068027210885)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:15.840925,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.4, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:17.248297,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 6.15945945945946)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:18.496369,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.2, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:19.676908,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:20.898111,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:22.108445,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:23.339798,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:24.578623,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:25.746140,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:26.903265,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:28.192458,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:29.369508,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:30.488251,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:31.642464,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:32.826238,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 20.555555555555557)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:34.091205,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.0625)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:35.269043,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.6875)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:36.463985,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.6875)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:37.686897,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:38.830715,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:39.924013,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:40.975754,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:42.186132,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:43.510142,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:44.798443,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.963513513513513)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:46.114250,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 6.0, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:47.342465,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.8655405405405405)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:48.543707,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.9, 5.767567567567568)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:49.754990,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.8, 5.767567567567568)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:50.930741,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.8, 5.767567567567568)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:52.119628,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.8, 5.767567567567568)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:53.276463,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.7, 5.669594594594595)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:54.416419,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.7, 5.669594594594595)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:55.516201,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.7, 5.669594594594595)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:57.105741,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.8, 5.767567567567568)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:58.348494,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.8, 5.767567567567568)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.125)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
11-01-2023 12:43:59.561729,"(5.0, 10.0, 5.95)","(6.5, 12.5, 7.5125)","(4.4, 5.7, 5.669594594594595)","(3.9, 4.9, 4.720000000000001)","(7.5, 13.5, 11.8)","(10.0, 30.0, 21.11111111111111)","(51.0, 410.0, 229.0)","(4.0, 7.0, 5.720000000000001)"
