,Liverpool Street,Whisky Nip,Smiling Sapphire,Angry Betty,Bora Burst,Spring Martini,Prince Of Melton,Operatic Blue
16-12-2022 15:55:44.766063,"(71.0, 160.0, 125.38461538461539)","(3.4, 3.85, 3.803846153846154)","(7.5, 10.5, 9.975000000000001)","(19.0, 25.0, 22.214285714285715)","(2.25, 3.1, 3.0285714285714285)","(5.0, 5.7, 5.768)","(9.0, 14.5, 14.0)","(81.0, 570.0, 543.5294117647059)"
16-12-2022 15:55:45.691386,"(71.0, 160.0, 125.38461538461539)","(3.4, 3.85, 3.7642857142857142)","(7.5, 10.5, 10.033333333333333)","(19.0, 25.0, 22.214285714285715)","(2.25, 3.05, 3.04125)","(5.0, 5.8, 5.768)","(9.0, 14.5, 14.0)","(81.0, 570.0, 543.5294117647059)"
16-12-2022 15:55:46.612303,"(71.0, 160.0, 127.85714285714286)","(3.4, 3.85, 3.7642857142857142)","(7.5, 10.5, 9.84)","(19.0, 25.0, 22.214285714285715)","(2.25, 3.05, 3.0033333333333334)","(5.0, 5.8, 5.7)","(9.0, 14.5, 14.166666666666666)","(81.0, 570.0, 543.5294117647059)"
16-12-2022 15:55:47.536003,"(71.0, 160.0, 115.0)","(3.4, 3.95, 3.7564516129032257)","(7.5, 10.5, 9.907692307692308)","(19.0, 28.0, 24.0)","(2.25, 3.0, 2.96)","(5.0, 5.8, 5.516666666666667)","(9.0, 14.5, 14.166666666666666)","(81.0, 570.0, 285.1428571428571)"
16-12-2022 15:55:48.455000,"(71.0, 160.0, 113.84615384615384)","(3.4, 3.9, 3.8545454545454545)","(7.5, 10.5, 9.4)","(19.0, 27.0, 23.57142857142857)","(2.25, 2.98, 2.9766666666666666)","(5.0, 5.6, 5.564285714285714)","(9.0, 14.5, 14.3)","(81.0, 460.0, 327.77777777777777)"
16-12-2022 15:55:49.382362,"(71.0, 160.0, 120.0)","(3.4, 3.95, 3.8249999999999997)","(7.5, 10.5, 9.478571428571428)","(19.0, 27.0, 22.894736842105264)","(2.25, 3.0, 2.9909090909090907)","(5.0, 5.6, 5.564285714285714)","(9.0, 14.5, 14.3)","(81.0, 450.0, 363.9130434782609)"
16-12-2022 15:55:50.302102,"(71.0, 160.0, 120.0)","(3.4, 3.95, 3.8025862068965517)","(7.5, 10.5, 9.461538461538462)","(19.0, 27.0, 23.1)","(2.25, 3.05, 3.0462499999999997)","(5.0, 5.6, 5.564285714285714)","(9.0, 14.5, 14.3)","(81.0, 450.0, 236.66666666666669)"
16-12-2022 15:55:51.220471,"(71.0, 160.0, 120.0)","(3.4, 3.95, 3.753448275862069)","(7.5, 10.5, 9.461538461538462)","(19.0, 27.0, 23.1)","(2.25, 3.05, 3.02)","(5.0, 5.6, 5.564285714285714)","(9.0, 14.5, 14.3)","(81.0, 450.0, 236.66666666666669)"
16-12-2022 15:55:52.143402,"(71.0, 160.0, 120.0)","(3.4, 3.9, 3.811111111111111)","(7.5, 10.5, 9.461538461538462)","(19.0, 27.0, 23.1)","(2.25, 3.0, 2.996923076923077)","(5.0, 5.6, 5.768)","(9.0, 14.5, 13.944444444444445)","(81.0, 450.0, 337.05882352941177)"
16-12-2022 15:55:53.069535,"(71.0, 160.0, 120.0)","(3.4, 3.9, 3.811111111111111)","(7.5, 10.5, 9.441176470588236)","(19.0, 27.0, 23.176470588235293)","(2.25, 3.05, 3.021578947368421)","(5.0, 5.8, 5.768)","(9.0, 14.5, 13.766666666666667)","(81.0, 450.0, 267.5)"
16-12-2022 15:55:53.994734,"(71.0, 160.0, 120.0)","(3.4, 3.9, 3.8047619047619046)","(7.5, 10.5, 9.3)","(19.0, 27.0, 23.75)","(2.25, 3.05, 3.0)","(5.0, 5.8, 5.56)","(9.0, 14.5, 12.625)","(81.0, 430.0, 287.1428571428571)"
16-12-2022 15:55:54.920013,"(71.0, 160.0, 120.0)","(3.4, 3.9, 3.8047619047619046)","(7.5, 10.5, 9.078947368421053)","(19.0, 27.0, 23.75)","(2.25, 3.05, 2.9886363636363638)","(5.0, 5.8, 5.56)","(9.0, 14.5, 12.625)","(81.0, 430.0, 333.2258064516129)"
16-12-2022 15:55:55.845167,"(71.0, 160.0, 120.0)","(3.4, 3.9, 3.8047619047619046)","(7.5, 10.5, 9.078947368421053)","(19.0, 27.0, 24.1875)","(2.25, 3.0, 2.98)","(5.0, 5.8, 5.64)","(9.0, 14.5, 12.625)","(81.0, 430.0, 333.2258064516129)"
16-12-2022 15:55:56.766619,"(71.0, 160.0, 120.0)","(3.4, 3.9, 3.8047619047619046)","(7.5, 10.5, 9.244186046511627)","(19.0, 27.0, 24.1875)","(2.25, 3.0, 2.98)","(5.0, 5.8, 5.892)","(9.0, 14.5, 13.375)","(81.0, 430.0, 333.2258064516129)"
16-12-2022 15:55:57.686946,"(71.0, 160.0, 120.0)","(3.4, 3.9, 3.8055555555555554)","(7.5, 10.5, 9.078947368421053)","(19.0, 27.0, 24.1875)","(2.25, 3.05, 3.025)","(5.0, 5.9, 5.894594594594595)","(9.0, 14.5, 13.3125)","(81.0, 430.0, 383.75)"
16-12-2022 15:55:58.618339,"(71.0, 160.0, 120.0)","(3.4, 3.9, 3.8055555555555554)","(7.5, 10.5, 9.244186046511627)","(19.0, 27.0, 23.75)","(2.25, 3.05, 3.0346153846153845)","(5.0, 5.9, 5.862500000000001)","(9.0, 14.5, 13.3125)","(81.0, 420.0, 356.1538461538462)"
16-12-2022 15:55:59.532671,"(71.0, 160.0, 120.0)","(3.4, 3.9, 3.7583333333333333)","(7.5, 10.5, 9.078947368421053)","(19.0, 27.0, 23.666666666666668)","(2.25, 3.05, 3.03)","(5.0, 5.9, 5.847058823529412)","(9.0, 14.5, 13.375)","(81.0, 410.0, 319.6774193548387)"
16-12-2022 15:56:00.452453,"(71.0, 160.0, 123.07692307692308)","(3.4, 3.85, 3.73)","(7.5, 10.5, 9.244186046511627)","(19.0, 27.0, 22.333333333333332)","(2.25, 3.05, 3.030952380952381)","(5.0, 5.9, 5.847058823529412)","(9.0, 14.5, 13.375)","(81.0, 410.0, 332.5)"
16-12-2022 15:56:01.381997,"(71.0, 160.0, 134.28571428571428)","(3.4, 3.85, 3.775)","(7.5, 10.0, 9.2)","(19.0, 27.0, 21.235294117647058)","(2.25, 3.05, 3.036363636363636)","(5.0, 5.9, 5.852631578947369)","(9.0, 14.5, 13.375)","(81.0, 400.0, 378.1818181818182)"
16-12-2022 15:56:02.303677,"(71.0, 160.0, 134.28571428571428)","(3.4, 3.85, 3.706)","(7.5, 10.0, 9.291666666666666)","(19.0, 27.0, 21.3125)","(2.25, 3.05, 3.025)","(5.0, 5.9, 5.852631578947369)","(9.0, 14.5, 13.075)","(81.0, 390.0, 306.1290322580645)"
16-12-2022 15:56:03.225318,"(71.0, 160.0, 134.28571428571428)","(3.4, 3.85, 3.706)","(7.5, 10.0, 9.095238095238095)","(19.0, 26.0, 25.142857142857142)","(2.25, 3.05, 3.0285714285714285)","(5.0, 5.9, 5.852631578947369)","(9.0, 14.5, 13.075)","(81.0, 390.0, 315.0)"
16-12-2022 15:56:04.144879,"(71.0, 160.0, 134.28571428571428)","(3.4, 3.85, 3.706)","(7.5, 10.0, 9.26923076923077)","(19.0, 26.0, 22.57142857142857)","(2.25, 3.05, 3.0166666666666666)","(5.0, 5.9, 5.852631578947369)","(9.0, 14.5, 13.075)","(81.0, 370.0, 255.0)"
16-12-2022 15:56:05.063647,"(71.0, 160.0, 134.28571428571428)","(3.4, 3.85, 3.706)","(7.5, 10.0, 9.125)","(19.0, 26.0, 22.57142857142857)","(2.25, 3.05, 3.0285714285714285)","(5.0, 5.9, 5.852631578947369)","(9.0, 14.5, 13.075)","(81.0, 360.0, 291.1764705882353)"
16-12-2022 15:56:05.995995,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.85, 3.77)","(7.5, 10.0, 9.333333333333334)","(18.0, 26.0, 22.57142857142857)","(2.35, 3.05, 3.0277777777777777)","(5.0, 5.8, 5.847058823529412)","(9.0, 14.5, 13.636363636363637)","(81.0, 350.0, 263.04347826086956)"
16-12-2022 15:56:06.915840,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.85, 3.826056338028169)","(7.5, 10.0, 9.125)","(18.0, 26.0, 22.57142857142857)","(2.35, 3.05, 3.041176470588235)","(5.0, 5.9, 5.847058823529412)","(9.0, 14.5, 13.636363636363637)","(81.0, 350.0, 263.04347826086956)"
16-12-2022 15:56:07.838703,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.85, 3.805263157894737)","(7.5, 10.0, 9.333333333333334)","(18.0, 26.0, 22.57142857142857)","(2.35, 3.05, 3.0437499999999997)","(5.0, 5.8, 5.786666666666666)","(9.0, 14.5, 13.636363636363637)","(81.0, 350.0, 266.6666666666667)"
16-12-2022 15:56:08.757276,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.85, 3.805263157894737)","(7.5, 10.0, 9.125)","(18.0, 26.0, 22.0)","(2.35, 3.1, 3.0583333333333336)","(5.0, 5.8, 5.786666666666666)","(9.0, 14.5, 13.636363636363637)","(81.0, 350.0, 266.6666666666667)"
16-12-2022 15:56:09.676794,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.85, 3.805263157894737)","(7.5, 10.0, 9.125)","(18.0, 26.0, 22.0)","(2.35, 3.1, 3.073684210526316)","(5.0, 5.8, 5.786666666666666)","(9.0, 14.5, 13.636363636363637)","(91.0, 350.0, 266.6666666666667)"
16-12-2022 15:56:10.602759,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.85, 3.805263157894737)","(7.5, 10.0, 9.333333333333334)","(18.0, 26.0, 22.0)","(2.35, 3.1, 3.073684210526316)","(5.0, 5.8, 5.847058823529412)","(9.0, 14.5, 12.6)","(91.0, 350.0, 290.0)"
16-12-2022 15:56:11.536304,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.85, 3.805263157894737)","(7.5, 10.0, 9.125)","(18.0, 26.0, 22.0)","(2.35, 3.05, 3.0374999999999996)","(5.0, 5.9, 5.847058823529412)","(9.0, 14.5, 12.6)","(91.0, 340.0, 236.89655172413794)"
16-12-2022 15:56:12.455323,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.805263157894737)","(7.5, 10.0, 9.333333333333334)","(18.0, 26.0, 22.0)","(2.35, 3.1, 3.046666666666667)","(5.0, 5.9, 5.847058823529412)","(9.0, 14.5, 12.6)","(91.0, 330.0, 236.89655172413794)"
16-12-2022 15:56:13.380222,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.805263157894737)","(7.5, 10.0, 9.125)","(18.0, 26.0, 22.0)","(2.35, 3.1, 3.0692307692307694)","(5.0, 5.9, 5.666666666666667)","(9.0, 14.5, 13.26086956521739)","(91.0, 330.0, 236.89655172413794)"
16-12-2022 15:56:14.304321,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.814583333333333)","(7.5, 9.8, 9.700000000000001)","(18.0, 26.0, 22.470588235294116)","(2.35, 3.1, 3.0775)","(5.0, 5.7, 5.666666666666667)","(9.0, 14.5, 13.26086956521739)","(91.0, 330.0, 236.89655172413794)"
16-12-2022 15:56:15.221862,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.814583333333333)","(7.5, 9.8, 8.904651162790698)","(18.0, 26.0, 22.470588235294116)","(2.35, 3.1, 3.090625)","(5.0, 5.7, 5.666666666666667)","(9.0, 14.5, 13.26086956521739)","(91.0, 330.0, 236.89655172413794)"
16-12-2022 15:56:16.153319,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.815909090909091)","(7.5, 9.4, 9.3)","(18.0, 26.0, 22.470588235294116)","(2.35, 3.1, 3.086842105263158)","(5.0, 5.7, 5.666666666666667)","(9.0, 14.5, 13.26086956521739)","(91.0, 330.0, 236.89655172413794)"
16-12-2022 15:56:17.072043,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.815909090909091)","(7.5, 9.2, 9.163636363636362)","(18.0, 26.0, 21.2)","(2.35, 3.15, 3.082558139534884)","(5.0, 5.7, 5.666666666666667)","(9.0, 14.5, 13.26086956521739)","(91.0, 330.0, 236.89655172413794)"
16-12-2022 15:56:17.987474,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.815909090909091)","(7.5, 9.2, 9.133333333333333)","(18.0, 26.0, 22.0)","(2.35, 3.15, 3.082558139534884)","(5.0, 5.7, 5.666666666666667)","(9.0, 14.5, 13.26086956521739)","(91.0, 330.0, 236.89655172413794)"
16-12-2022 15:56:18.916174,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.815909090909091)","(7.5, 9.2, 9.163636363636362)","(18.0, 25.0, 22.727272727272727)","(2.35, 3.15, 3.0888888888888886)","(5.0, 5.7, 5.7875)","(9.0, 14.5, 12.69047619047619)","(91.0, 330.0, 300.0)"
16-12-2022 15:56:19.839975,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.8058823529411763)","(7.5, 9.4, 8.92)","(18.0, 25.0, 21.5)","(2.35, 3.15, 3.0796296296296295)","(5.0, 5.8, 5.7875)","(9.0, 14.5, 12.69047619047619)","(91.0, 310.0, 246.0)"
16-12-2022 15:56:20.763630,"(71.0, 160.0, 136.0)","(3.2, 3.9, 3.8615384615384616)","(7.5, 9.2, 9.166666666666666)","(18.0, 25.0, 21.875)","(2.35, 3.15, 3.0796296296296295)","(5.0, 5.8, 5.7875)","(9.0, 14.5, 12.6)","(91.0, 310.0, 246.0)"
16-12-2022 15:56:21.695258,"(71.0, 160.0, 136.0)","(3.2, 3.9, 3.8642857142857143)","(7.0, 9.4, 9.217391304347826)","(18.0, 25.0, 21.875)","(2.35, 3.15, 3.0636363636363635)","(5.0, 5.8, 5.75)","(9.0, 14.5, 12.625)","(91.0, 310.0, 210.0)"
16-12-2022 15:56:22.607331,"(71.0, 160.0, 136.0)","(3.2, 3.95, 3.828125)","(7.0, 9.2, 9.176470588235293)","(18.0, 25.0, 21.875)","(2.35, 3.15, 3.0615384615384613)","(5.0, 5.7, 5.688235294117647)","(9.0, 14.5, 13.653846153846153)","(91.0, 310.0, 268.33333333333337)"
16-12-2022 15:56:23.524547,"(71.0, 160.0, 136.0)","(3.2, 3.9, 3.8625)","(7.0, 9.2, 9.176470588235293)","(18.0, 25.0, 21.875)","(2.35, 3.15, 3.0648148148148144)","(5.0, 5.7, 5.688235294117647)","(9.0, 14.5, 15.166666666666666)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:24.455290,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.8205882352941174)","(7.0, 9.2, 9.177777777777777)","(18.0, 25.0, 21.875)","(2.35, 3.15, 3.0706896551724134)","(5.0, 5.7, 5.692857142857143)","(9.0, 16.0, 15.038461538461538)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:25.378342,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.8205882352941174)","(7.0, 9.2, 9.177777777777777)","(18.0, 25.0, 21.875)","(2.35, 3.15, 3.0706896551724134)","(5.0, 5.7, 5.851612903225806)","(9.0, 16.0, 14.75)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:26.295862,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.8205882352941174)","(7.0, 9.2, 9.176470588235293)","(18.0, 25.0, 21.875)","(2.35, 3.05, 3.0041666666666664)","(5.0, 5.9, 5.871428571428572)","(9.0, 16.0, 14.75)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:27.219832,"(71.0, 160.0, 136.0)","(3.2, 3.85, 3.8419354838709676)","(7.0, 9.2, 9.176470588235293)","(18.0, 25.0, 21.875)","(2.35, 3.05, 3.0041666666666664)","(5.0, 5.9, 5.800000000000001)","(9.0, 16.0, 14.75)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:28.133056,"(71.0, 160.0, 136.0)","(3.2, 3.9, 3.8962962962962964)","(7.0, 9.4, 9.217391304347826)","(18.0, 25.0, 21.875)","(2.35, 3.05, 3.0036764705882355)","(5.0, 5.9, 5.800000000000001)","(9.0, 16.0, 14.75)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:29.056691,"(71.0, 160.0, 136.0)","(3.2, 3.95, 3.857142857142857)","(7.0, 9.4, 9.217391304347826)","(18.0, 25.0, 21.875)","(2.35, 3.05, 3.0036764705882355)","(5.0, 5.9, 5.800000000000001)","(9.0, 16.0, 14.75)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:29.987654,"(71.0, 160.0, 134.28571428571428)","(3.2, 3.95, 3.857142857142857)","(7.0, 9.4, 9.217391304347826)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.982222222222222)","(5.0, 5.9, 6.154545454545454)","(9.0, 16.0, 14.75)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:30.911636,"(71.0, 160.0, 136.0)","(3.2, 3.95, 3.857142857142857)","(7.0, 9.4, 9.217391304347826)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.9816)","(5.0, 6.2, 5.9)","(9.0, 16.0, 14.928571428571429)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:31.828975,"(71.0, 160.0, 136.0)","(3.2, 3.9, 3.892857142857143)","(7.0, 9.4, 9.217391304347826)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.9835714285714285)","(5.0, 6.0, 6.1000000000000005)","(9.0, 16.0, 14.928571428571429)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:32.759671,"(71.0, 160.0, 136.0)","(3.2, 3.9, 3.892857142857143)","(7.0, 9.4, 9.364705882352942)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.970322580645161)","(5.0, 6.2, 5.975)","(9.0, 16.0, 14.928571428571429)","(91.0, 290.0, 203.33333333333331)"
16-12-2022 15:56:33.677480,"(71.0, 160.0, 136.0)","(3.2, 3.9, 3.894871794871795)","(7.0, 9.4, 9.280000000000001)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.970285714285714)","(5.0, 6.0, 6.15)","(9.0, 16.0, 14.928571428571429)","(91.0, 290.0, 219.0909090909091)"
16-12-2022 15:56:34.600879,"(71.0, 160.0, 137.5)","(3.2, 3.95, 3.885135135135135)","(7.0, 9.4, 9.280000000000001)","(18.0, 25.0, 21.875)","(2.35, 2.96, 2.9219999999999997)","(5.0, 6.2, 6.066666666666666)","(9.0, 16.0, 14.928571428571429)","(91.0, 290.0, 214.16666666666669)"
16-12-2022 15:56:35.524895,"(71.0, 160.0, 137.5)","(3.2, 3.9, 3.8705882352941177)","(7.0, 9.4, 9.280000000000001)","(18.0, 25.0, 21.875)","(2.35, 2.96, 2.9238095238095236)","(5.0, 6.2, 6.15)","(9.0, 16.0, 14.928571428571429)","(91.0, 290.0, 219.0909090909091)"
16-12-2022 15:56:36.447317,"(71.0, 160.0, 137.5)","(3.2, 3.9, 3.8705882352941177)","(7.0, 9.4, 9.280000000000001)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.901818181818182)","(5.0, 6.2, 6.16)","(9.0, 16.0, 14.75)","(91.0, 290.0, 245.71428571428572)"
16-12-2022 15:56:37.364231,"(71.0, 160.0, 137.5)","(3.2, 3.9, 3.875)","(7.0, 9.4, 9.280000000000001)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9057142857142857)","(5.0, 6.2, 6.1625000000000005)","(9.0, 16.0, 14.75)","(91.0, 280.0, 251.66666666666666)"
16-12-2022 15:56:38.285851,"(71.0, 160.0, 137.5)","(3.2, 3.9, 3.875)","(7.0, 9.4, 9.273684210526316)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9057142857142857)","(5.0, 6.2, 6.1625000000000005)","(9.0, 16.0, 14.75)","(91.0, 270.0, 228.75)"
16-12-2022 15:56:39.199121,"(71.0, 160.0, 137.5)","(3.2, 3.9, 3.875)","(7.0, 9.4, 9.273684210526316)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9057142857142857)","(5.0, 6.2, 6.176923076923077)","(9.0, 16.0, 14.928571428571429)","(91.0, 270.0, 228.75)"
16-12-2022 15:56:40.133612,"(71.0, 160.0, 137.5)","(3.3, 3.9, 3.8766666666666665)","(7.0, 9.4, 9.22857142857143)","(18.0, 25.0, 21.875)","(2.35, 2.96, 2.9236363636363634)","(5.0, 6.2, 6.042857142857143)","(9.0, 16.0, 15.0)","(91.0, 270.0, 220.0)"
16-12-2022 15:56:41.055367,"(71.0, 160.0, 142.0)","(3.3, 3.9, 3.878)","(7.0, 9.6, 9.495652173913044)","(18.0, 25.0, 21.428571428571427)","(2.35, 2.94, 2.9233333333333333)","(5.0, 6.2, 6.042857142857143)","(9.0, 16.0, 14.928571428571429)","(91.0, 270.0, 250.0)"
16-12-2022 15:56:41.981339,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.9, 3.8673076923076923)","(7.0, 9.6, 9.392592592592592)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9114285714285715)","(5.0, 6.2, 6.073076923076924)","(9.0, 16.0, 15.0)","(91.0, 270.0, 250.0)"
16-12-2022 15:56:42.901005,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.85, 3.8425000000000002)","(7.0, 9.6, 9.392592592592592)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9114285714285715)","(5.0, 6.2, 6.073076923076924)","(9.0, 16.0, 14.928571428571429)","(91.0, 270.0, 250.0)"
16-12-2022 15:56:43.828837,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.85, 3.8377777777777777)","(7.0, 9.6, 9.392592592592592)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9114285714285715)","(5.0, 6.2, 6.073076923076924)","(9.0, 16.0, 15.0)","(91.0, 270.0, 251.25)"
16-12-2022 15:56:44.754414,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.85, 3.8475)","(7.0, 9.6, 9.392592592592592)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9114285714285715)","(5.0, 6.2, 6.18125)","(9.0, 16.0, 15.038461538461538)","(91.0, 270.0, 251.25)"
16-12-2022 15:56:45.672972,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.85, 3.8377777777777777)","(7.0, 9.6, 9.392592592592592)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9114285714285715)","(5.0, 6.2, 6.114285714285715)","(9.0, 16.0, 14.958333333333334)","(91.0, 270.0, 251.25)"
16-12-2022 15:56:46.594364,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.85, 3.8225)","(7.0, 9.6, 9.17142857142857)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.91)","(5.0, 6.4, 6.1)","(9.0, 16.0, 14.846153846153847)","(91.0, 270.0, 251.25)"
16-12-2022 15:56:47.527055,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.85, 3.763333333333333)","(7.0, 9.6, 9.385714285714286)","(18.0, 25.0, 21.875)","(2.35, 2.92, 2.9054545454545453)","(5.0, 6.4, 6.11764705882353)","(9.0, 16.0, 14.846153846153847)","(91.0, 270.0, 251.25)"
16-12-2022 15:56:48.444616,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.85, 3.763333333333333)","(7.0, 9.6, 9.17142857142857)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.908)","(5.0, 6.2, 6.096153846153847)","(9.0, 16.0, 15.0625)","(91.0, 270.0, 251.25)"
16-12-2022 15:56:49.370635,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.85, 3.763333333333333)","(7.0, 9.6, 9.385714285714286)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9021052631578947)","(5.0, 6.2, 6.096153846153847)","(9.0, 16.0, 15.0)","(91.0, 270.0, 251.25)"
16-12-2022 15:56:50.282669,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.85, 3.763333333333333)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9021052631578947)","(5.0, 6.2, 6.096153846153847)","(9.0, 16.0, 15.0)","(91.0, 270.0, 251.25)"
16-12-2022 15:56:51.206406,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.85, 3.763333333333333)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9025)","(5.0, 6.2, 6.0875)","(9.0, 16.0, 15.0625)","(91.0, 270.0, 251.25)"
16-12-2022 15:56:52.125698,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.85, 3.768181818181818)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9047058823529412)","(5.0, 6.2, 6.0875)","(9.0, 16.0, 14.846153846153847)","(91.0, 270.0, 252.3529411764706)"
16-12-2022 15:56:53.056369,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.85, 3.77)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.935862068965517)","(5.0, 6.2, 6.18125)","(9.0, 16.0, 14.928571428571429)","(91.0, 270.0, 260.90909090909093)"
16-12-2022 15:56:53.973663,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.85, 3.763333333333333)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 2.94, 2.9371428571428573)","(5.0, 6.2, 6.18125)","(9.0, 16.0, 14.4375)","(91.0, 270.0, 260.90909090909093)"
16-12-2022 15:56:54.898648,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.85, 3.763333333333333)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 2.96, 2.943076923076923)","(5.0, 6.2, 6.183333333333334)","(9.0, 16.0, 15.166666666666666)","(91.0, 270.0, 261.0)"
16-12-2022 15:56:55.825163,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.8, 3.7846153846153845)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 2.96, 2.943076923076923)","(5.0, 6.2, 6.183333333333334)","(9.0, 16.0, 15.166666666666666)","(91.0, 270.0, 261.0)"
16-12-2022 15:56:56.745163,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.8, 3.7846153846153845)","(7.0, 9.4, 9.35)","(18.0, 25.0, 21.875)","(2.35, 2.96, 2.9534545454545453)","(5.0, 6.2, 6.1125)","(9.0, 16.0, 15.8125)","(91.0, 270.0, 254.0)"
16-12-2022 15:56:57.665385,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.8, 3.772222222222222)","(7.0, 9.4, 9.345454545454546)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.9699999999999998)","(5.0, 6.2, 6.08)","(9.0, 16.0, 17.2)","(91.0, 270.0, 230.0)"
16-12-2022 15:56:58.597358,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.75, 3.743333333333333)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.9926530612244897)","(5.0, 6.2, 6.08)","(9.0, 17.5, 16.857142857142858)","(91.0, 270.0, 230.0)"
16-12-2022 15:56:59.512020,"(71.0, 160.0, 139.23076923076923)","(3.3, 3.75, 3.743333333333333)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.9926530612244897)","(5.0, 6.2, 6.08)","(9.0, 17.5, 16.5625)","(91.0, 270.0, 230.0)"
16-12-2022 15:57:00.442264,"(71.0, 160.0, 135.45454545454547)","(3.3, 3.75, 3.743333333333333)","(7.0, 9.4, 9.353846153846154)","(18.0, 25.0, 21.875)","(2.35, 3.0, 2.9986363636363635)","(5.0, 6.2, 6.08)","(9.0, 17.5, 16.346153846153847)","(91.0, 270.0, 230.0)"
