,Phantom Divine,Mister Hemsworth,Bucks Party,Sir Tom,Competition,Rabairneach,Ranhita,Highland Cathedral,Stella Simone,Luisana,Golden Honour,Dhyani,Diaco
07-01-2023 15:07:15.209432,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:16.570513,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:18.068049,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:19.368756,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:20.648752,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:21.994366,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:23.300811,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:24.600626,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:25.909089,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:27.225893,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:28.547677,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:30.023236,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:31.402126,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:32.927132,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.6)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.714285714285715)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 18.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 30.916666666666668)"
07-01-2023 15:07:34.377877,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.5, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.725925925925926)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 24.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 34.0, 29.25)"
07-01-2023 15:07:35.862220,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.725925925925926)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:37.329030,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:38.723138,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:40.056002,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:41.397445,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:42.837598,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:44.278447,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:45.709915,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:47.104178,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 17.75)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:48.576561,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 15.625)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:49.909622,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 15.625)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:51.308167,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 22.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:52.667356,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:54.027741,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:55.422295,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:56.770577,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:58.165807,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:07:59.559654,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:01.038498,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:02.464766,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:03.893635,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:05.347798,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:06.999488,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:08.554822,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:09.968110,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:11.302547,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:12.737710,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:14.152278,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:15.561098,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.8833333333333333)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:17.002222,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.9, 3.812280701754386)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:18.370551,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.85, 3.812280701754386)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:19.823405,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.85, 3.812280701754386)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 15.0)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:21.223504,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.85, 3.812280701754386)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 21.0, 19.176470588235293)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:22.646292,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.85, 3.812280701754386)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 20.0, 18.833333333333332)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:24.119475,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.85, 3.812280701754386)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 9.0)","(10.0, 17.5, 15.875)","(12.0, 20.0, 18.833333333333332)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:25.549305,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.85, 3.812280701754386)","(6.5, 9.8, 9.716666666666667)","(5.5, 9.6, 8.466666666666667)","(10.0, 17.5, 16.3)","(12.0, 20.0, 18.833333333333332)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 65.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 40.375)","(17.0, 32.0, 29.25)"
07-01-2023 15:08:26.969605,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.85, 3.7881355932203387)","(6.5, 9.8, 9.200000000000001)","(5.5, 9.6, 8.466666666666667)","(10.0, 17.5, 16.642857142857142)","(12.0, 20.0, 16.1)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 70.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 44.1875)","(17.0, 32.0, 30.166666666666664)"
07-01-2023 15:08:28.343907,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.8, 3.7881355932203387)","(6.5, 9.8, 9.386206896551725)","(5.5, 9.6, 8.466666666666667)","(10.0, 17.5, 16.642857142857142)","(12.0, 20.0, 16.1)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 70.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 44.1875)","(17.0, 32.0, 30.166666666666664)"
07-01-2023 15:08:29.730005,"(31.0, 150.0, 64.28571428571428)","(10.0, 16.0, 15.2)","(3.7, 3.8, 3.7881355932203387)","(6.5, 9.8, 9.456)","(5.5, 9.6, 8.466666666666667)","(10.0, 17.5, 16.642857142857142)","(12.0, 20.0, 16.1)","(7.5, 17.5, 10.728571428571428)","(21.0, 70.0, 28.333333333333336)","(21.0, 80.0, 70.0)","(26.0, 75.0, 58.333333333333336)","(18.0, 48.0, 44.1875)","(17.0, 32.0, 30.166666666666664)"
