,Under Study,Jackey Moon,Ambrose Bale,Yasmin Belle,Mepunga Web,Georges Fancy,Catch Me Nero,Ravers Army
09-01-2023 17:29:21.845873,"(21.0, 36.0, 34.15873015873016)","(71.0, 260.0, 240.0)","(51.0, 130.0, 129.04761904761904)","(7.5, 12.0, 11.791666666666666)","(4.6, 8.8, 8.742857142857144)","(6.0, 9.2, 9.0)","(4.6, 5.6, 5.511247803163444)","(2.05, 2.2, 2.171891891891892)"
09-01-2023 17:29:22.984197,"(21.0, 36.0, 34.15873015873016)","(71.0, 260.0, 240.0)","(51.0, 130.0, 129.04761904761904)","(7.5, 12.0, 11.791666666666666)","(4.6, 8.8, 8.700000000000001)","(6.0, 9.2, 9.0)","(4.6, 5.6, 5.511247803163444)","(2.05, 2.2, 2.174666666666667)"
09-01-2023 17:29:24.144208,"(21.0, 36.0, 34.15873015873016)","(71.0, 260.0, 240.0)","(51.0, 130.0, 129.04761904761904)","(7.5, 12.0, 11.791666666666666)","(4.6, 8.8, 8.742857142857144)","(6.0, 9.2, 9.0)","(4.6, 5.6, 5.511247803163444)","(2.05, 2.18, 2.174666666666667)"
09-01-2023 17:29:25.260740,"(21.0, 36.0, 34.15873015873016)","(71.0, 260.0, 240.0)","(51.0, 130.0, 129.04761904761904)","(7.5, 12.0, 11.791666666666666)","(4.6, 8.8, 8.742857142857144)","(6.0, 9.2, 9.049999999999999)","(4.6, 5.6, 5.511247803163444)","(2.05, 2.18, 2.174666666666667)"
09-01-2023 17:29:26.382077,"(21.0, 36.0, 34.294117647058826)","(71.0, 260.0, 240.0)","(51.0, 130.0, 129.04761904761904)","(7.5, 12.0, 11.791666666666666)","(4.6, 8.8, 8.700000000000001)","(6.0, 9.2, 9.102702702702702)","(4.6, 5.6, 5.511247803163444)","(2.05, 2.18, 2.16421052631579)"
09-01-2023 17:29:27.475419,"(21.0, 36.0, 34.294117647058826)","(71.0, 260.0, 240.0)","(51.0, 130.0, 129.04761904761904)","(7.5, 12.0, 11.791666666666666)","(4.6, 8.8, 8.742857142857144)","(6.0, 9.2, 9.190697674418605)","(4.6, 5.6, 5.511247803163444)","(2.05, 2.18, 2.1685714285714286)"
09-01-2023 17:29:28.658641,"(21.0, 36.0, 34.294117647058826)","(91.0, 260.0, 240.0)","(61.0, 130.0, 129.04761904761904)","(8.5, 12.0, 11.791666666666666)","(5.5, 8.8, 8.700000000000001)","(6.5, 9.4, 9.11111111111111)","(4.4, 5.6, 5.511247803163444)","(1.95, 2.18, 2.165)"
09-01-2023 17:29:29.727759,"(21.0, 36.0, 34.294117647058826)","(91.0, 260.0, 240.0)","(61.0, 130.0, 129.04761904761904)","(8.5, 12.0, 11.791666666666666)","(5.5, 8.8, 8.700000000000001)","(6.5, 9.2, 9.11111111111111)","(4.4, 5.6, 5.511247803163444)","(1.95, 2.18, 2.165)"
09-01-2023 17:29:30.814648,"(21.0, 36.0, 34.294117647058826)","(91.0, 260.0, 240.0)","(61.0, 130.0, 129.04761904761904)","(8.5, 12.0, 11.791666666666666)","(5.5, 8.8, 8.742857142857144)","(6.5, 9.2, 9.190697674418605)","(4.4, 5.6, 5.511247803163444)","(1.95, 2.18, 2.1685714285714286)"
09-01-2023 17:29:31.982853,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 247.5)","(61.0, 130.0, 148.1818181818182)","(8.5, 12.0, 11.791666666666666)","(5.5, 8.8, 8.700000000000001)","(6.5, 9.4, 9.190697674418605)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.18, 2.165)"
09-01-2023 17:29:33.082811,"(21.0, 36.0, 34.2)","(91.0, 260.0, 247.5)","(61.0, 150.0, 148.1818181818182)","(8.5, 12.0, 11.791666666666666)","(5.5, 8.8, 8.700000000000001)","(6.5, 9.4, 9.190697674418605)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.18, 2.1644444444444444)"
09-01-2023 17:29:34.313758,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 247.5)","(61.0, 150.0, 141.42857142857142)","(8.5, 12.0, 11.791666666666666)","(5.5, 8.8, 8.742857142857144)","(6.5, 9.4, 9.190697674418605)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.18, 2.167826086956522)"
09-01-2023 17:29:35.385815,"(21.0, 36.0, 34.12903225806451)","(81.0, 260.0, 245.71428571428572)","(61.0, 150.0, 145.0)","(8.0, 12.0, 11.791666666666666)","(5.0, 8.8, 8.700000000000001)","(6.0, 9.4, 9.190697674418605)","(4.4, 5.6, 5.511188811188811)","(2.05, 2.18, 2.1644444444444444)"
09-01-2023 17:29:36.538321,"(21.0, 36.0, 34.12903225806451)","(81.0, 260.0, 215.0)","(61.0, 150.0, 145.0)","(8.0, 12.0, 11.791666666666666)","(5.0, 8.8, 8.742857142857144)","(6.0, 9.4, 9.190697674418605)","(4.4, 5.6, 5.511188811188811)","(2.05, 2.18, 2.1644444444444444)"
09-01-2023 17:29:37.568591,"(21.0, 36.0, 34.12903225806451)","(81.0, 260.0, 215.0)","(61.0, 150.0, 145.0)","(8.0, 12.0, 11.791666666666666)","(5.0, 8.8, 8.742857142857144)","(6.0, 9.4, 9.190697674418605)","(4.4, 5.6, 5.511188811188811)","(2.05, 2.18, 2.167826086956522)"
09-01-2023 17:29:38.625015,"(21.0, 36.0, 34.12903225806451)","(81.0, 260.0, 215.0)","(61.0, 150.0, 145.0)","(8.0, 12.0, 11.791666666666666)","(5.0, 8.8, 8.700000000000001)","(6.0, 9.4, 9.190697674418605)","(4.4, 5.6, 5.511188811188811)","(2.05, 2.18, 2.1644444444444444)"
09-01-2023 17:29:39.650877,"(21.0, 36.0, 34.12903225806451)","(81.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.0, 12.0, 11.791666666666666)","(5.0, 8.8, 8.742857142857144)","(6.0, 9.4, 9.190697674418605)","(4.4, 5.6, 5.511188811188811)","(2.05, 2.18, 2.167826086956522)"
09-01-2023 17:29:40.716464,"(21.0, 36.0, 34.12903225806451)","(81.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.0, 12.0, 11.791666666666666)","(5.0, 8.8, 8.700000000000001)","(6.0, 9.4, 9.190697674418605)","(4.4, 5.6, 5.511188811188811)","(2.05, 2.18, 2.189714285714286)"
09-01-2023 17:29:41.823649,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 12.0, 11.745098039215687)","(5.5, 8.8, 8.914285714285715)","(6.5, 9.4, 9.163636363636364)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.2, 2.125)"
09-01-2023 17:29:43.003693,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 12.5, 12.19047619047619)","(5.5, 9.0, 8.911111111111111)","(6.5, 9.4, 9.294117647058822)","(4.4, 5.6, 5.51360544217687)","(1.95, 2.14, 2.088)"
09-01-2023 17:29:44.118885,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 12.5, 12.428571428571429)","(5.5, 9.0, 8.957142857142857)","(6.5, 9.6, 9.294117647058822)","(4.4, 5.6, 5.51360544217687)","(1.95, 2.12, 2.0929411764705885)"
09-01-2023 17:29:45.229209,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 12.5, 12.954545454545455)","(5.5, 9.0, 8.873684210526315)","(6.5, 9.6, 9.294117647058822)","(4.4, 5.6, 5.51360544217687)","(1.95, 2.1, 2.0929411764705885)"
09-01-2023 17:29:46.277618,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 13.5, 13.138297872340425)","(5.5, 9.0, 8.773333333333333)","(6.5, 9.6, 9.294117647058822)","(4.4, 5.6, 5.51360544217687)","(1.95, 2.1, 2.0929411764705885)"
09-01-2023 17:29:47.342191,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.0, 13.5, 13.138297872340425)","(4.8, 9.0, 8.773333333333333)","(6.0, 9.6, 9.294117647058822)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.1, 2.0925000000000002)"
09-01-2023 17:29:48.364643,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.0, 13.5, 13.2)","(4.8, 9.0, 8.874074074074075)","(6.0, 9.6, 9.46086956521739)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.1, 2.071578947368421)"
09-01-2023 17:29:49.478867,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.0, 13.5, 13.2)","(4.8, 9.0, 8.924324324324324)","(6.0, 9.6, 9.5)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.1, 2.0729411764705885)"
09-01-2023 17:29:50.518811,"(21.0, 36.0, 34.12903225806451)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.0, 13.5, 13.2)","(4.8, 9.0, 8.924324324324324)","(6.0, 9.8, 9.5)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.1, 2.0729411764705885)"
09-01-2023 17:29:51.538741,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.0, 13.5, 13.272727272727273)","(4.8, 9.0, 8.953333333333333)","(6.0, 9.8, 9.5)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.1, 2.0682758620689654)"
09-01-2023 17:29:52.535834,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.0, 13.5, 13.272727272727273)","(4.8, 9.0, 8.935294117647059)","(6.0, 9.8, 9.78076923076923)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.1, 2.0565217391304347)"
09-01-2023 17:29:53.541614,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 13.5, 13.272727272727273)","(5.5, 9.0, 8.935294117647059)","(6.5, 10.5, 9.78076923076923)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.08, 2.0565217391304347)"
09-01-2023 17:29:54.579806,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 13.5, 13.272727272727273)","(5.5, 9.0, 8.935294117647059)","(6.5, 10.5, 9.850000000000001)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.08, 2.0565217391304347)"
09-01-2023 17:29:55.585545,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 13.5, 13.419354838709678)","(5.5, 9.0, 8.935294117647059)","(6.5, 10.5, 10.136000000000001)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.08, 2.0565217391304347)"
09-01-2023 17:29:56.591259,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 13.5, 13.419354838709678)","(5.5, 9.0, 8.935294117647059)","(6.5, 10.5, 10.24)","(4.4, 5.6, 5.511188811188811)","(1.95, 2.08, 2.0565217391304347)"
09-01-2023 17:29:57.609109,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 13.5, 13.419354838709678)","(5.5, 9.0, 8.935294117647059)","(6.5, 10.5, 10.266666666666667)","(4.4, 5.6, 5.5064456721915285)","(1.95, 2.08, 2.033333333333333)"
09-01-2023 17:29:58.615214,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 215.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 13.5, 13.419354838709678)","(5.5, 9.2, 9.2)","(6.5, 10.5, 10.166666666666666)","(4.4, 5.6, 5.5064456721915285)","(1.95, 2.06, 2.0385714285714287)"
09-01-2023 17:29:59.633591,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 216.66666666666669)","(61.0, 150.0, 144.7826086956522)","(8.5, 13.5, 13.419354838709678)","(5.5, 9.4, 9.127272727272727)","(6.5, 10.5, 10.217391304347826)","(4.4, 5.6, 5.5064456721915285)","(1.95, 2.06, 2.036)"
09-01-2023 17:30:00.686352,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 247.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 13.5, 13.419354838709678)","(5.5, 9.2, 7.7176470588235295)","(6.5, 10.5, 10.466666666666667)","(4.4, 5.6, 5.50912343470483)","(1.95, 2.06, 2.0552380952380953)"
09-01-2023 17:30:01.876024,"(21.0, 36.0, 34.26865671641791)","(91.0, 260.0, 247.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 14.0, 14.375)","(5.5, 7.8, 7.542857142857143)","(6.5, 10.5, 10.630434782608695)","(4.4, 5.6, 5.5064456721915285)","(1.95, 2.08, 2.07375)"
09-01-2023 17:30:03.068945,"(21.0, 36.0, 34.26865671641791)","(91.0, 270.0, 214.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 14.5, 14.375)","(5.5, 7.6, 7.542857142857143)","(6.5, 11.5, 10.630434782608695)","(4.4, 5.6, 5.5064456721915285)","(1.95, 2.08, 2.07375)"
09-01-2023 17:30:04.300021,"(21.0, 34.0, 33.94871794871795)","(91.0, 270.0, 195.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 15.0, 14.764705882352942)","(5.5, 7.6, 7.4222222222222225)","(6.5, 11.0, 10.806451612903226)","(4.4, 5.6, 5.5064456721915285)","(1.95, 2.1, 2.0785714285714287)"
09-01-2023 17:30:05.496292,"(21.0, 34.0, 33.94871794871795)","(91.0, 270.0, 195.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 15.0, 14.631578947368421)","(5.5, 7.6, 7.485714285714286)","(6.5, 11.0, 10.8125)","(4.4, 5.6, 5.52099533437014)","(1.95, 2.1, 2.0951724137931036)"
09-01-2023 17:30:06.560197,"(21.0, 36.0, 34.17142857142857)","(91.0, 280.0, 260.0)","(61.0, 150.0, 144.7826086956522)","(8.5, 15.0, 14.782608695652174)","(5.5, 7.4, 7.2)","(6.5, 11.0, 10.8125)","(4.4, 5.6, 5.52099533437014)","(1.95, 2.14, 2.1054054054054054)"
09-01-2023 17:30:07.728957,"(21.0, 36.0, 34.26865671641791)","(91.0, 280.0, 255.55555555555554)","(61.0, 150.0, 144.7826086956522)","(8.5, 14.5, 14.227272727272727)","(5.5, 7.4, 7.2384615384615385)","(6.5, 11.0, 10.727272727272727)","(4.4, 5.6, 5.52099533437014)","(1.95, 2.14, 2.1095238095238096)"
09-01-2023 17:30:08.843345,"(21.0, 36.0, 34.26865671641791)","(101.0, 280.0, 255.55555555555554)","(71.0, 150.0, 144.7826086956522)","(9.0, 14.5, 14.092592592592592)","(5.5, 7.4, 7.2384615384615385)","(7.0, 11.0, 10.727272727272727)","(4.4, 5.6, 5.52099533437014)","(1.85, 2.14, 2.110526315789474)"
09-01-2023 17:30:09.968665,"(21.0, 36.0, 34.26865671641791)","(101.0, 280.0, 255.55555555555554)","(71.0, 150.0, 144.7826086956522)","(9.0, 14.5, 13.934782608695652)","(5.5, 7.4, 7.245454545454546)","(7.0, 11.0, 10.833333333333334)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.14, 2.1054054054054054)"
09-01-2023 17:30:11.155931,"(21.0, 36.0, 34.26865671641791)","(101.0, 280.0, 246.66666666666669)","(71.0, 150.0, 144.7826086956522)","(9.0, 14.0, 14.214285714285714)","(5.5, 7.4, 6.9)","(7.0, 11.0, 10.833333333333334)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.14, 2.1095238095238096)"
09-01-2023 17:30:12.272337,"(21.0, 36.0, 34.26865671641791)","(101.0, 280.0, 235.0)","(71.0, 150.0, 144.7826086956522)","(9.0, 14.5, 14.24074074074074)","(5.5, 7.2, 6.947368421052632)","(7.0, 11.0, 10.846153846153847)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.14, 2.110526315789474)"
09-01-2023 17:30:13.343815,"(21.0, 36.0, 34.26865671641791)","(101.0, 280.0, 275.0)","(71.0, 150.0, 144.7826086956522)","(9.0, 14.5, 14.24074074074074)","(5.5, 7.2, 6.9714285714285715)","(7.0, 11.0, 10.846153846153847)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.14, 2.106060606060606)"
09-01-2023 17:30:14.447137,"(21.0, 36.0, 34.26865671641791)","(101.0, 280.0, 275.0)","(71.0, 150.0, 144.7826086956522)","(9.0, 14.5, 14.24074074074074)","(5.5, 7.2, 6.9714285714285715)","(7.0, 11.0, 10.846153846153847)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.14, 2.110526315789474)"
09-01-2023 17:30:15.518918,"(26.0, 36.0, 34.26865671641791)","(101.0, 280.0, 275.0)","(71.0, 150.0, 144.7826086956522)","(9.0, 14.5, 14.24074074074074)","(5.5, 7.2, 6.9714285714285715)","(7.0, 11.0, 10.846153846153847)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.14, 2.1054054054054054)"
09-01-2023 17:30:16.549412,"(26.0, 36.0, 34.26865671641791)","(101.0, 280.0, 275.0)","(71.0, 150.0, 144.7826086956522)","(9.0, 14.5, 14.166666666666666)","(5.5, 7.2, 7.076923076923077)","(7.0, 11.0, 10.846153846153847)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.14, 2.1054054054054054)"
09-01-2023 17:30:17.630406,"(26.0, 36.0, 34.26865671641791)","(101.0, 300.0, 250.0)","(71.0, 150.0, 144.7826086956522)","(9.0, 14.5, 14.233333333333333)","(5.5, 7.2, 7.076923076923077)","(7.0, 11.0, 10.846153846153847)","(4.4, 5.6, 5.517578579743888)","(1.85, 2.14, 2.132)"
09-01-2023 17:30:18.688964,"(26.0, 36.0, 34.26865671641791)","(101.0, 300.0, 255.0)","(71.0, 150.0, 144.7826086956522)","(9.0, 13.5, 12.98)","(5.5, 7.2, 7.076923076923077)","(7.0, 11.0, 10.902439024390244)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.14, 2.125714285714286)"
09-01-2023 17:30:19.815456,"(26.0, 36.0, 34.26865671641791)","(101.0, 300.0, 270.0)","(71.0, 150.0, 144.7826086956522)","(9.0, 13.5, 12.571428571428571)","(5.5, 7.2, 7.076923076923077)","(7.0, 11.0, 10.902439024390244)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.16, 2.1252032520325206)"
09-01-2023 17:30:20.849664,"(26.0, 36.0, 34.26865671641791)","(101.0, 300.0, 270.0)","(71.0, 150.0, 144.7826086956522)","(9.0, 13.0, 12.571428571428571)","(5.5, 7.2, 7.076923076923077)","(7.0, 11.0, 10.902439024390244)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.16, 2.1252032520325206)"
09-01-2023 17:30:22.005190,"(26.0, 36.0, 34.26865671641791)","(101.0, 300.0, 270.0)","(71.0, 150.0, 148.75)","(9.0, 13.0, 12.571428571428571)","(5.5, 7.2, 7.076923076923077)","(7.0, 11.0, 10.902439024390244)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.16, 2.125818181818182)"
09-01-2023 17:30:23.028010,"(26.0, 36.0, 34.26865671641791)","(101.0, 300.0, 270.0)","(71.0, 150.0, 148.75)","(9.0, 13.0, 12.571428571428571)","(5.5, 7.2, 7.076923076923077)","(7.0, 11.0, 10.902439024390244)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.16, 2.125818181818182)"
09-01-2023 17:30:24.062767,"(26.0, 36.0, 34.26865671641791)","(101.0, 300.0, 270.0)","(71.0, 150.0, 148.75)","(9.0, 13.0, 12.571428571428571)","(5.5, 7.2, 6.989473684210527)","(7.0, 11.0, 10.902439024390244)","(4.4, 5.6, 5.516014234875445)","(1.85, 2.16, 2.125818181818182)"
09-01-2023 17:30:25.058598,"(26.0, 36.0, 34.26865671641791)","(101.0, 300.0, 270.0)","(71.0, 150.0, 148.75)","(9.0, 13.0, 12.571428571428571)","(5.5, 7.2, 6.95)","(7.0, 11.0, 10.817307692307692)","(4.4, 5.6, 5.515919811320755)","(1.85, 2.16, 2.1271794871794873)"
09-01-2023 17:30:26.097909,"(26.0, 36.0, 34.36619718309859)","(101.0, 300.0, 277.5)","(71.0, 150.0, 148.88888888888889)","(9.0, 13.0, 12.875)","(5.5, 7.2, 6.9)","(7.0, 11.0, 10.817307692307692)","(4.4, 5.6, 5.515919811320755)","(1.85, 2.16, 2.1271794871794873)"
09-01-2023 17:30:27.082536,"(26.0, 36.0, 34.36619718309859)","(101.0, 300.0, 270.0)","(71.0, 150.0, 148.75)","(9.0, 13.5, 12.673913043478262)","(5.5, 7.2, 6.9)","(7.0, 11.0, 10.817307692307692)","(4.4, 5.6, 5.5174768518518515)","(1.85, 2.16, 2.1272727272727274)"
09-01-2023 17:30:28.165957,"(26.0, 36.0, 34.36619718309859)","(101.0, 300.0, 270.0)","(71.0, 150.0, 148.75)","(9.0, 13.5, 12.821428571428571)","(5.5, 7.2, 6.9)","(7.0, 11.0, 10.817307692307692)","(4.4, 5.6, 5.5174768518518515)","(1.85, 2.16, 2.1285714285714286)"
09-01-2023 17:30:29.182658,"(26.0, 36.0, 34.36619718309859)","(101.0, 300.0, 270.0)","(71.0, 150.0, 148.75)","(9.0, 13.5, 12.673913043478262)","(5.5, 7.2, 6.9)","(7.0, 11.0, 10.817307692307692)","(4.4, 5.6, 5.515919811320755)","(1.85, 2.16, 2.1288524590163935)"
09-01-2023 17:30:30.326097,"(26.0, 36.0, 34.36619718309859)","(101.0, 300.0, 270.0)","(71.0, 150.0, 164.23076923076923)","(9.0, 13.5, 13.3)","(5.5, 7.2, 7.449999999999999)","(7.0, 11.0, 11.25)","(4.4, 5.6, 5.517464424320828)","(1.85, 2.16, 2.1034782608695655)"
09-01-2023 17:30:31.410076,"(26.0, 36.0, 34.847457627118644)","(101.0, 300.0, 277.5)","(71.0, 170.0, 164.23076923076923)","(9.0, 14.5, 13.892857142857142)","(5.5, 7.6, 7.214285714285714)","(7.0, 11.5, 11.142857142857142)","(4.4, 5.6, 5.5191381495564)","(1.85, 2.14, 2.062790697674419)"
09-01-2023 17:30:32.496404,"(26.0, 40.0, 38.857142857142854)","(101.0, 300.0, 277.5)","(71.0, 170.0, 150.0)","(9.0, 14.0, 13.928571428571429)","(5.5, 7.4, 7.214285714285714)","(7.0, 11.5, 11.1)","(4.4, 5.6, 5.517464424320828)","(1.85, 2.1, 2.0881250000000002)"
09-01-2023 17:30:33.601843,"(26.0, 40.0, 38.26086956521739)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 14.0, 13.777777777777779)","(5.5, 7.4, 7.214285714285714)","(7.0, 11.5, 11.090909090909092)","(4.4, 5.6, 5.517464424320828)","(1.85, 2.1, 2.0946153846153845)"
09-01-2023 17:30:34.648755,"(26.0, 40.0, 38.26086956521739)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 14.5, 13.91304347826087)","(5.5, 7.4, 7.233333333333333)","(7.0, 11.5, 10.779411764705882)","(4.4, 5.6, 5.5191381495564)","(1.85, 2.1, 2.0946153846153845)"
09-01-2023 17:30:35.784612,"(26.0, 40.0, 38.26086956521739)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 14.5, 14.071428571428571)","(5.5, 7.4, 7.300000000000001)","(7.0, 11.0, 9.975)","(4.4, 5.6, 5.5191381495564)","(1.85, 2.1, 2.0950877192982458)"
09-01-2023 17:30:36.852398,"(26.0, 40.0, 38.26086956521739)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 14.5, 14.205882352941176)","(5.5, 7.4, 7.300000000000001)","(7.0, 10.0, 10.033333333333333)","(4.4, 5.6, 5.5191381495564)","(1.85, 2.1, 2.0906818181818183)"
09-01-2023 17:30:37.942812,"(26.0, 40.0, 38.26086956521739)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 14.5, 14.7)","(5.5, 7.4, 7.300000000000001)","(7.0, 10.5, 9.5)","(4.4, 5.6, 5.5191381495564)","(1.85, 2.12, 2.0954285714285716)"
09-01-2023 17:30:38.955622,"(26.0, 40.0, 38.26086956521739)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 15.0, 14.8)","(5.5, 7.4, 7.300000000000001)","(7.0, 9.6, 9.65263157894737)","(4.4, 5.6, 5.518518518518518)","(1.85, 2.12, 2.1153488372093023)"
09-01-2023 17:30:40.125050,"(26.0, 40.0, 38.6)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 15.0, 14.928571428571429)","(5.5, 7.4, 7.300000000000001)","(7.0, 9.8, 9.8)","(4.4, 5.6, 5.518518518518518)","(1.85, 2.12, 2.096140350877193)"
09-01-2023 17:30:41.341489,"(26.0, 40.0, 38.6)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 15.5, 14.866666666666667)","(5.5, 7.4, 7.300000000000001)","(7.0, 10.0, 9.959999999999999)","(4.4, 5.6, 5.517464424320828)","(1.85, 2.12, 2.096140350877193)"
09-01-2023 17:30:42.592541,"(26.0, 40.0, 38.6)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 15.0, 14.866666666666667)","(5.5, 7.4, 7.061538461538461)","(7.0, 10.5, 9.919354838709678)","(4.4, 5.6, 5.517464424320828)","(1.85, 2.12, 2.113571428571429)"
09-01-2023 17:30:44.021829,"(26.0, 46.0, 40.46153846153846)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 15.0, 14.928571428571429)","(5.5, 7.2, 7.076923076923077)","(7.0, 10.5, 9.919354838709678)","(4.4, 5.6, 5.517464424320828)","(1.85, 2.12, 2.125057471264368)"
09-01-2023 17:30:45.543451,"(26.0, 46.0, 39.142857142857146)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 15.0, 14.928571428571429)","(5.5, 7.2, 7.0181818181818185)","(7.0, 10.5, 9.807692307692307)","(4.4, 5.6, 5.517464424320828)","(1.85, 2.14, 2.125057471264368)"
09-01-2023 17:30:47.008249,"(26.0, 46.0, 38.8421052631579)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 15.0, 15.21875)","(5.5, 7.2, 6.822222222222222)","(7.0, 10.5, 9.708)","(4.4, 5.6, 5.519309462915601)","(1.85, 2.14, 2.102816901408451)"
09-01-2023 17:30:48.129254,"(26.0, 46.0, 38.8421052631579)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.0)","(9.0, 15.5, 15.285714285714286)","(5.5, 7.0, 6.848648648648648)","(7.0, 10.5, 9.696428571428571)","(4.4, 5.6, 5.5192602040816325)","(1.85, 2.14, 2.106896551724138)"
09-01-2023 17:30:49.254071,"(26.0, 46.0, 40.705882352941174)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.33333333333334)","(9.0, 15.5, 15.285714285714286)","(5.5, 7.0, 6.856410256410256)","(7.0, 10.5, 9.848275862068965)","(4.4, 5.6, 5.5192602040816325)","(1.85, 2.14, 2.115)"
09-01-2023 17:30:50.696027,"(26.0, 46.0, 40.827586206896555)","(101.0, 300.0, 277.5)","(71.0, 160.0, 158.33333333333334)","(9.0, 15.5, 15.147058823529411)","(5.5, 7.0, 6.856410256410256)","(7.0, 10.5, 9.7125)","(4.4, 5.6, 5.5192602040816325)","(1.85, 2.12, 2.1045454545454545)"
