,Thrill,Lollipop Ed,Custodial,Zambora Blaster,Cantata,Handsome Harry,Nokosi,Whisky In Rio
590,"[datetime.datetime(2022, 11, 28, 19, 20, 5, 358328), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 358328), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 358328), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 358328), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 358328), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 358328), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 358328), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 358328), 3.8, 4.3]"
591,"[datetime.datetime(2022, 11, 28, 19, 20, 6, 539336), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 539336), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 539336), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 539336), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 539336), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 539336), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 539336), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 539336), 3.8, 4.3]"
592,"[datetime.datetime(2022, 11, 28, 19, 20, 7, 673218), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 673218), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 673218), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 673218), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 673218), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 673218), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 673218), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 673218), 3.8, 4.2]"
593,"[datetime.datetime(2022, 11, 28, 19, 20, 8, 823100), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 823100), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 823100), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 823100), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 823100), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 823100), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 823100), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 823100), 3.8, 4.3]"
594,"[datetime.datetime(2022, 11, 28, 19, 20, 9, 976799), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 976799), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 976799), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 976799), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 976799), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 976799), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 976799), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 976799), 3.8, 4.3]"
595,"[datetime.datetime(2022, 11, 28, 19, 20, 11, 147086), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 147086), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 147086), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 147086), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 147086), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 147086), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 147086), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 147086), 3.8, 4.3]"
596,"[datetime.datetime(2022, 11, 28, 19, 20, 12, 340579), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 340579), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 340579), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 340579), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 340579), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 340579), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 340579), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 340579), 3.8, 4.3]"
597,"[datetime.datetime(2022, 11, 28, 19, 20, 13, 482764), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 482764), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 482764), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 482764), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 482764), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 482764), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 482764), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 482764), 3.8, 4.3]"
598,"[datetime.datetime(2022, 11, 28, 19, 20, 14, 630634), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 630634), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 630634), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 630634), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 630634), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 630634), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 630634), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 630634), 3.8, 4.3]"
599,"[datetime.datetime(2022, 11, 28, 19, 20, 15, 757819), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 757819), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 757819), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 757819), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 757819), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 757819), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 757819), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 757819), 3.8, 4.3]"
600,"[datetime.datetime(2022, 11, 28, 19, 20, 16, 913423), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 913423), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 913423), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 913423), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 913423), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 913423), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 913423), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 913423), 3.8, 4.3]"
601,"[datetime.datetime(2022, 11, 28, 19, 20, 18, 66519), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 66519), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 66519), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 66519), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 66519), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 66519), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 66519), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 66519), 3.8, 4.3]"
602,"[datetime.datetime(2022, 11, 28, 19, 20, 19, 216326), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 19, 216326), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 19, 216326), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 19, 216326), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 19, 216326), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 19, 216326), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 19, 216326), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 19, 216326), 3.8, 4.3]"
603,"[datetime.datetime(2022, 11, 28, 19, 20, 20, 401008), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 401008), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 401008), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 401008), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 401008), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 401008), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 401008), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 401008), 3.8, 4.3]"
604,"[datetime.datetime(2022, 11, 28, 19, 20, 21, 564840), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 564840), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 564840), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 564840), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 564840), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 564840), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 564840), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 564840), 3.8, 4.3]"
605,"[datetime.datetime(2022, 11, 28, 19, 20, 22, 703930), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 703930), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 703930), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 703930), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 703930), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 703930), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 703930), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 703930), 3.8, 4.3]"
606,"[datetime.datetime(2022, 11, 28, 19, 20, 23, 931207), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 931207), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 931207), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 931207), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 931207), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 931207), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 931207), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 931207), 3.8, 4.3]"
607,"[datetime.datetime(2022, 11, 28, 19, 20, 25, 68626), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 68626), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 68626), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 68626), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 68626), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 68626), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 68626), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 68626), 3.8, 4.3]"
608,"[datetime.datetime(2022, 11, 28, 19, 20, 26, 205437), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 205437), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 205437), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 205437), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 205437), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 205437), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 205437), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 205437), 3.8, 4.3]"
609,"[datetime.datetime(2022, 11, 28, 19, 20, 27, 351162), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 20, 27, 351162), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 27, 351162), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 27, 351162), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 27, 351162), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 27, 351162), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 27, 351162), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 27, 351162), 3.8, 4.3]"
610,"[datetime.datetime(2022, 11, 28, 19, 20, 28, 479328), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 479328), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 479328), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 479328), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 479328), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 479328), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 479328), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 479328), 3.8, 4.3]"
611,"[datetime.datetime(2022, 11, 28, 19, 20, 29, 605379), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 605379), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 605379), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 605379), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 605379), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 605379), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 605379), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 605379), 3.8, 4.3]"
612,"[datetime.datetime(2022, 11, 28, 19, 20, 30, 737247), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 737247), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 737247), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 737247), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 737247), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 737247), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 737247), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 737247), 3.8, 4.3]"
613,"[datetime.datetime(2022, 11, 28, 19, 20, 31, 862530), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 31, 862530), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 31, 862530), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 31, 862530), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 31, 862530), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 31, 862530), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 31, 862530), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 31, 862530), 3.8, 4.3]"
614,"[datetime.datetime(2022, 11, 28, 19, 20, 33, 350), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 33, 350), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 33, 350), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 33, 350), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 33, 350), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 33, 350), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 33, 350), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 33, 350), 3.8, 4.3]"
615,"[datetime.datetime(2022, 11, 28, 19, 20, 34, 128736), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 34, 128736), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 34, 128736), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 19, 20, 34, 128736), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 34, 128736), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 34, 128736), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 34, 128736), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 34, 128736), 3.8, 4.3]"
616,"[datetime.datetime(2022, 11, 28, 19, 20, 35, 265097), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 35, 265097), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 35, 265097), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 19, 20, 35, 265097), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 35, 265097), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 35, 265097), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 35, 265097), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 35, 265097), 3.8, 4.3]"
617,"[datetime.datetime(2022, 11, 28, 19, 20, 36, 400371), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 36, 400371), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 36, 400371), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 19, 20, 36, 400371), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 36, 400371), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 36, 400371), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 36, 400371), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 36, 400371), 3.8, 4.3]"
618,"[datetime.datetime(2022, 11, 28, 19, 20, 37, 544878), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 37, 544878), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 37, 544878), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 19, 20, 37, 544878), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 37, 544878), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 37, 544878), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 37, 544878), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 37, 544878), 3.8, 4.3]"
619,"[datetime.datetime(2022, 11, 28, 19, 20, 38, 688756), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 38, 688756), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 38, 688756), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 19, 20, 38, 688756), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 38, 688756), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 38, 688756), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 38, 688756), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 38, 688756), 3.8, 4.3]"
620,"[datetime.datetime(2022, 11, 28, 19, 20, 39, 860567), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 39, 860567), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 39, 860567), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 39, 860567), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 39, 860567), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 39, 860567), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 39, 860567), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 20, 39, 860567), 3.8, 4.3]"
621,"[datetime.datetime(2022, 11, 28, 19, 20, 40, 998156), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 40, 998156), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 40, 998156), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 40, 998156), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 40, 998156), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 40, 998156), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 40, 998156), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 20, 40, 998156), 3.8, 4.3]"
622,"[datetime.datetime(2022, 11, 28, 19, 20, 42, 125387), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 42, 125387), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 42, 125387), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 42, 125387), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 42, 125387), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 42, 125387), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 42, 125387), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 20, 42, 125387), 3.8, 4.3]"
623,"[datetime.datetime(2022, 11, 28, 19, 20, 43, 260800), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 43, 260800), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 43, 260800), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 43, 260800), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 43, 260800), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 43, 260800), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 43, 260800), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 20, 43, 260800), 3.8, 4.3]"
624,"[datetime.datetime(2022, 11, 28, 19, 20, 44, 390786), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 44, 390786), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 44, 390786), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 44, 390786), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 44, 390786), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 44, 390786), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 44, 390786), 18.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 20, 44, 390786), 3.8, 4.3]"
625,"[datetime.datetime(2022, 11, 28, 19, 20, 45, 530997), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 45, 530997), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 45, 530997), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 45, 530997), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 45, 530997), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 45, 531998), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 45, 531998), 18.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 20, 45, 531998), 3.8, 4.3]"
626,"[datetime.datetime(2022, 11, 28, 19, 20, 46, 661607), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 46, 661607), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 46, 661607), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 46, 661607), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 46, 661607), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 46, 661607), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 46, 661607), 18.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 20, 46, 661607), 3.8, 4.3]"
627,"[datetime.datetime(2022, 11, 28, 19, 20, 47, 802312), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 47, 802312), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 47, 802312), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 47, 802312), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 47, 802312), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 47, 802312), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 47, 802312), 18.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 20, 47, 802312), 3.8, 4.3]"
628,"[datetime.datetime(2022, 11, 28, 19, 20, 48, 933605), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 48, 933605), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 48, 933605), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 48, 933605), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 48, 933605), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 48, 933605), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 48, 933605), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 20, 48, 933605), 3.8, 4.3]"
629,"[datetime.datetime(2022, 11, 28, 19, 20, 50, 67561), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 50, 67561), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 50, 67561), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 50, 67561), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 50, 67561), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 50, 67561), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 50, 67561), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 20, 50, 67561), 3.8, 4.3]"
630,"[datetime.datetime(2022, 11, 28, 19, 20, 51, 206964), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 20, 51, 206964), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 20, 51, 206964), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 19, 20, 51, 206964), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 20, 51, 206964), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 20, 51, 206964), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 20, 51, 206964), 18.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 20, 51, 206964), 3.8, 4.3]"
