,Bello Beau,Russian Roni,Royal And Tough,Happy Clan,Sharmas Last,Cornelian Bay,Froland,Geegees Gemstone,Jaguar Stone
06-01-2023 16:19:48.526769,"(1.8, 2.02, 2.0186570743405277)","(2.35, 2.74, 2.7216666666666667)","(17.0, 34.0, 32.78260869565217)","(91.0, 200.0, 183.07692307692307)","(19.0, 24.0, 23.555555555555557)","(91.0, 160.0, 142.22222222222223)","(101.0, 610.0, 485.0)","(101.0, 380.0, 362.22222222222223)","(13.0, 21.0, 20.219354838709677)"
06-01-2023 16:19:49.969933,"(1.8, 2.02, 2.0183577712609972)","(2.35, 2.74, 2.7226315789473685)","(17.0, 34.0, 32.96296296296296)","(91.0, 200.0, 183.07692307692307)","(19.0, 24.0, 23.555555555555557)","(91.0, 160.0, 142.22222222222223)","(101.0, 610.0, 485.0)","(101.0, 380.0, 362.22222222222223)","(13.0, 21.0, 20.219354838709677)"
06-01-2023 16:19:51.442494,"(1.8, 2.02, 2.011055900621118)","(2.35, 2.74, 2.722558139534884)","(17.0, 34.0, 33.0)","(91.0, 200.0, 183.07692307692307)","(19.0, 24.0, 23.555555555555557)","(91.0, 160.0, 142.22222222222223)","(101.0, 610.0, 476.6666666666667)","(101.0, 380.0, 362.22222222222223)","(13.0, 21.0, 20.219354838709677)"
06-01-2023 16:19:52.831061,"(1.8, 2.02, 2.011055900621118)","(2.35, 2.74, 2.734235294117647)","(17.0, 34.0, 32.5)","(91.0, 200.0, 183.07692307692307)","(19.0, 24.0, 23.57894736842105)","(91.0, 160.0, 142.22222222222223)","(101.0, 610.0, 490.0)","(101.0, 380.0, 362.22222222222223)","(13.0, 21.0, 20.222929936305732)"
06-01-2023 16:19:54.147753,"(1.8, 2.02, 2.0072)","(2.35, 2.76, 2.740789473684211)","(17.0, 34.0, 31.466666666666665)","(91.0, 200.0, 183.07692307692307)","(19.0, 24.0, 23.57894736842105)","(91.0, 160.0, 142.22222222222223)","(101.0, 610.0, 466.25)","(101.0, 380.0, 362.22222222222223)","(13.0, 21.0, 20.222929936305732)"
06-01-2023 16:19:55.438198,"(1.8, 2.02, 2.0035922330097087)","(2.35, 2.76, 2.7447619047619045)","(17.0, 32.0, 29.5)","(91.0, 200.0, 174.6153846153846)","(19.0, 24.0, 23.57894736842105)","(91.0, 160.0, 142.22222222222223)","(101.0, 610.0, 526.6666666666666)","(101.0, 380.0, 353.33333333333337)","(13.0, 21.0, 20.222929936305732)"
06-01-2023 16:19:56.725983,"(1.8, 2.02, 2.005341246290801)","(2.35, 2.76, 2.746086956521739)","(17.0, 30.0, 29.5)","(91.0, 200.0, 174.6153846153846)","(19.0, 24.0, 23.68)","(91.0, 160.0, 142.85714285714286)","(101.0, 600.0, 453.3333333333333)","(101.0, 370.0, 354.2105263157895)","(13.0, 21.0, 20.21290322580645)"
06-01-2023 16:19:58.036755,"(1.8, 2.02, 2.012695652173913)","(2.35, 2.76, 2.770340909090909)","(17.0, 30.0, 31.0)","(91.0, 200.0, 175.0)","(19.0, 24.0, 23.88)","(91.0, 160.0, 143.63636363636363)","(101.0, 600.0, 477.77777777777777)","(101.0, 370.0, 253.33333333333334)","(13.0, 21.0, 20.22)"
06-01-2023 16:19:59.401807,"(1.8, 1.99, 1.9882978723404254)","(2.35, 2.78, 2.766290322580645)","(17.0, 32.0, 30.833333333333332)","(91.0, 200.0, 175.0)","(19.0, 24.0, 23.863636363636363)","(91.0, 160.0, 143.63636363636363)","(101.0, 600.0, 425.0)","(101.0, 370.0, 273.3333333333333)","(13.0, 21.0, 20.193103448275863)"
06-01-2023 16:20:00.836837,"(1.8, 2.0, 1.9922543352601156)","(2.3, 2.78, 2.762024291497976)","(17.0, 32.0, 30.625)","(91.0, 200.0, 175.0)","(19.0, 24.0, 23.666666666666668)","(91.0, 150.0, 143.33333333333334)","(101.0, 590.0, 480.0)","(101.0, 360.0, 270.0)","(13.0, 21.0, 20.305194805194805)"
06-01-2023 16:20:02.249588,"(1.8, 2.0, 1.9915606936416186)","(2.3, 2.78, 2.761747572815534)","(17.0, 32.0, 30.77777777777778)","(91.0, 200.0, 178.57142857142858)","(19.0, 25.0, 23.71186440677966)","(91.0, 150.0, 143.33333333333334)","(101.0, 580.0, 532.0)","(101.0, 360.0, 336.3157894736842)","(13.0, 21.0, 20.32704402515723)"
06-01-2023 16:20:03.595920,"(1.8, 2.0, 1.9915606936416186)","(2.3, 2.78, 2.769078014184397)","(17.0, 32.0, 30.17391304347826)","(91.0, 200.0, 172.72727272727272)","(19.0, 25.0, 23.8125)","(91.0, 150.0, 140.0)","(101.0, 570.0, 532.0)","(101.0, 350.0, 336.3157894736842)","(13.0, 21.0, 20.277027027027028)"
06-01-2023 16:20:05.205956,"(1.8, 1.99, 2.00235807860262)","(2.3, 2.78, 2.7496774193548386)","(17.0, 32.0, 29.652173913043477)","(91.0, 200.0, 172.72727272727272)","(19.0, 25.0, 24.166666666666668)","(91.0, 150.0, 135.45454545454547)","(101.0, 570.0, 532.0)","(101.0, 350.0, 336.3157894736842)","(13.0, 21.0, 20.265822784810126)"
06-01-2023 16:20:07.514084,"(1.8, 2.02, 2.008186528497409)","(2.3, 2.76, 2.7560416666666665)","(17.0, 32.0, 30.615384615384617)","(91.0, 200.0, 172.72727272727272)","(19.0, 25.0, 24.339622641509433)","(91.0, 150.0, 141.11111111111111)","(101.0, 570.0, 532.0)","(101.0, 350.0, 342.77777777777777)","(13.0, 21.0, 19.57377049180328)"
06-01-2023 16:20:09.741394,"(1.8, 2.02, 2.019874213836478)","(2.3, 2.78, 2.790960451977401)","(17.0, 32.0, 29.3125)","(91.0, 200.0, 173.33333333333334)","(19.0, 25.0, 24.416666666666668)","(91.0, 150.0, 142.22222222222223)","(101.0, 570.0, 422.5)","(101.0, 350.0, 342.77777777777777)","(13.0, 21.0, 20.151079136690647)"
06-01-2023 16:20:11.286395,"(1.8, 1.99, 1.989952380952381)","(2.3, 2.8, 2.792125)","(19.0, 30.0, 28.96)","(101.0, 200.0, 173.33333333333334)","(19.0, 25.0, 24.3875)","(91.0, 150.0, 142.5)","(101.0, 580.0, 454.0)","(101.0, 350.0, 338.0)","(13.0, 21.0, 20.119402985074625)"
06-01-2023 16:20:12.795924,"(1.8, 2.0, 1.9956862745098038)","(2.3, 2.8, 2.793152173913043)","(19.0, 30.0, 28.63157894736842)","(101.0, 200.0, 173.33333333333334)","(19.0, 25.0, 24.3875)","(91.0, 150.0, 143.33333333333334)","(101.0, 580.0, 512.0)","(101.0, 350.0, 295.0)","(13.0, 21.0, 20.115942028985508)"
06-01-2023 16:20:14.165681,"(1.8, 2.0, 1.995906432748538)","(2.3, 2.82, 2.8132824427480916)","(19.0, 29.0, 28.61904761904762)","(101.0, 200.0, 173.33333333333334)","(19.0, 25.0, 24.3875)","(91.0, 150.0, 142.5)","(101.0, 600.0, 506.0)","(101.0, 350.0, 338.0)","(13.0, 21.0, 20.075)"
06-01-2023 16:20:15.460599,"(1.8, 1.98, 1.9778658536585365)","(2.3, 2.82, 2.8132824427480916)","(19.0, 29.0, 28.61904761904762)","(101.0, 200.0, 173.33333333333334)","(19.0, 25.0, 24.436781609195403)","(91.0, 150.0, 143.33333333333334)","(101.0, 590.0, 490.0)","(101.0, 350.0, 327.5)","(13.0, 21.0, 20.195652173913043)"
06-01-2023 16:20:16.812689,"(1.8, 1.97, 1.968974358974359)","(2.3, 2.84, 2.846875)","(19.0, 30.0, 28.52173913043478)","(101.0, 200.0, 173.33333333333334)","(19.0, 25.0, 24.441860465116278)","(91.0, 150.0, 143.33333333333334)","(101.0, 590.0, 490.0)","(101.0, 360.0, 270.0)","(13.0, 21.0, 20.149425287356323)"
06-01-2023 16:20:18.180616,"(1.8, 1.97, 1.9682198952879582)","(2.3, 2.86, 2.852235294117647)","(19.0, 30.0, 28.454545454545453)","(101.0, 200.0, 173.33333333333334)","(19.0, 25.0, 24.441860465116278)","(91.0, 150.0, 143.33333333333334)","(101.0, 590.0, 490.0)","(101.0, 360.0, 300.0)","(13.0, 21.0, 20.019867549668874)"
06-01-2023 16:20:19.536710,"(1.8, 1.96, 1.958944099378882)","(2.3, 2.86, 2.852235294117647)","(19.0, 30.0, 28.526315789473685)","(101.0, 200.0, 173.75)","(19.0, 25.0, 24.469135802469136)","(91.0, 150.0, 143.33333333333334)","(101.0, 590.0, 480.0)","(101.0, 360.0, 294.0)","(13.0, 21.0, 19.75581395348837)"
06-01-2023 16:20:20.968861,"(1.8, 1.98, 1.968888888888889)","(2.3, 2.86, 2.8454304635761587)","(19.0, 30.0, 29.08695652173913)","(101.0, 200.0, 173.75)","(19.0, 25.0, 24.469135802469136)","(91.0, 150.0, 143.75)","(101.0, 590.0, 470.0)","(101.0, 360.0, 345.0)","(13.0, 20.0, 19.75581395348837)"
06-01-2023 16:20:22.368170,"(1.8, 1.97, 1.968888888888889)","(2.3, 2.86, 2.8523711340206184)","(19.0, 30.0, 29.3)","(101.0, 200.0, 173.75)","(19.0, 25.0, 24.511363636363637)","(91.0, 150.0, 142.85714285714286)","(101.0, 590.0, 384.2857142857143)","(101.0, 360.0, 345.7142857142857)","(13.0, 20.0, 19.660377358490567)"
06-01-2023 16:20:23.677582,"(1.8, 1.98, 1.9669868995633188)","(2.3, 2.86, 2.8523711340206184)","(19.0, 30.0, 29.3)","(101.0, 200.0, 173.75)","(19.0, 25.0, 24.511363636363637)","(91.0, 150.0, 140.0)","(101.0, 590.0, 387.5)","(101.0, 360.0, 306.0)","(13.0, 20.0, 19.711267605633804)"
06-01-2023 16:20:25.038132,"(1.75, 1.97, 1.963574297188755)","(2.35, 2.86, 2.8560165975103735)","(20.0, 30.0, 29.5)","(101.0, 200.0, 173.75)","(19.0, 25.0, 24.54255319148936)","(91.0, 150.0, 138.88888888888889)","(101.0, 590.0, 406.6666666666667)","(101.0, 360.0, 306.0)","(14.0, 20.0, 19.826923076923077)"
06-01-2023 16:20:26.355329,"(1.75, 1.97, 1.963574297188755)","(2.35, 2.86, 2.8560165975103735)","(20.0, 30.0, 29.5)","(101.0, 200.0, 173.75)","(19.0, 25.0, 24.51685393258427)","(91.0, 150.0, 138.88888888888889)","(101.0, 580.0, 406.6666666666667)","(101.0, 360.0, 330.0)","(14.0, 20.0, 19.794871794871796)"
06-01-2023 16:20:27.745325,"(1.75, 1.97, 1.9634156378600822)","(2.35, 2.86, 2.856377358490566)","(20.0, 30.0, 29.5)","(101.0, 200.0, 173.75)","(19.0, 25.0, 24.51685393258427)","(91.0, 150.0, 138.88888888888889)","(101.0, 580.0, 403.3333333333333)","(101.0, 380.0, 310.0)","(14.0, 20.0, 19.8)"
06-01-2023 16:20:29.083941,"(1.75, 1.97, 1.9636758893280633)","(2.35, 2.86, 2.856377358490566)","(20.0, 30.0, 29.454545454545453)","(101.0, 200.0, 183.84615384615384)","(19.0, 25.0, 24.532608695652176)","(91.0, 150.0, 140.0)","(101.0, 570.0, 392.5)","(101.0, 370.0, 330.0)","(14.0, 20.0, 19.819148936170212)"
06-01-2023 16:20:30.353184,"(1.75, 1.97, 1.9627814569536424)","(2.35, 2.86, 2.855492957746479)","(20.0, 30.0, 29.454545454545453)","(101.0, 200.0, 182.5)","(19.0, 25.0, 24.565656565656568)","(91.0, 150.0, 141.66666666666666)","(101.0, 610.0, 413.3333333333333)","(101.0, 370.0, 307.5)","(14.0, 20.0, 19.928571428571427)"
06-01-2023 16:20:31.677225,"(1.75, 1.98, 1.971046511627907)","(2.35, 2.84, 2.8397938144329897)","(20.0, 30.0, 29.153846153846153)","(101.0, 200.0, 193.63636363636363)","(19.0, 25.0, 24.565656565656568)","(91.0, 150.0, 147.77777777777777)","(101.0, 600.0, 392.5)","(101.0, 370.0, 352.5)","(14.0, 20.0, 19.285714285714285)"
06-01-2023 16:20:32.974015,"(1.75, 1.98, 1.9712962962962963)","(2.35, 2.86, 2.8485380116959065)","(20.0, 30.0, 29.153846153846153)","(101.0, 200.0, 191.76470588235293)","(19.0, 25.0, 24.40875912408759)","(91.0, 150.0, 147.77777777777777)","(101.0, 610.0, 392.5)","(101.0, 380.0, 330.0)","(14.0, 20.0, 19.26829268292683)"
06-01-2023 16:20:34.318944,"(1.75, 1.98, 1.9741828254847644)","(2.35, 2.86, 2.8485380116959065)","(21.0, 30.0, 29.405405405405407)","(101.0, 200.0, 191.25)","(19.0, 25.0, 24.429577464788732)","(91.0, 150.0, 148.75)","(101.0, 610.0, 475.0)","(101.0, 380.0, 372.94117647058823)","(14.0, 19.5, 19.32075471698113)"
06-01-2023 16:20:35.744825,"(1.75, 1.98, 1.9754071661237784)","(2.35, 2.86, 2.8536094674556214)","(21.0, 30.0, 29.405405405405407)","(101.0, 200.0, 191.42857142857142)","(19.0, 25.0, 24.35135135135135)","(91.0, 150.0, 148.75)","(101.0, 630.0, 475.0)","(101.0, 380.0, 373.6842105263158)","(14.0, 19.5, 19.29824561403509)"
06-01-2023 16:20:37.104776,"(1.75, 1.98, 1.9758892128279884)","(2.35, 2.86, 2.8536094674556214)","(21.0, 30.0, 29.37037037037037)","(101.0, 200.0, 191.42857142857142)","(19.0, 25.0, 24.35135135135135)","(91.0, 150.0, 148.75)","(101.0, 630.0, 475.0)","(101.0, 380.0, 373.6842105263158)","(14.0, 19.5, 19.29824561403509)"
06-01-2023 16:20:38.449441,"(1.75, 1.98, 1.9754952076677317)","(2.35, 2.86, 2.7707883817427383)","(21.0, 30.0, 29.6875)","(101.0, 200.0, 193.33333333333334)","(19.0, 25.0, 24.42953020134228)","(91.0, 150.0, 148.4848484848485)","(101.0, 630.0, 525.0)","(101.0, 380.0, 496.8421052631579)","(14.0, 19.5, 19.57894736842105)"
06-01-2023 16:20:39.926515,"(1.75, 2.02, 2.0053877551020407)","(2.35, 2.8, 2.750170648464164)","(21.0, 30.0, 29.2)","(101.0, 200.0, 193.33333333333334)","(19.0, 25.0, 24.42953020134228)","(91.0, 160.0, 144.6875)","(101.0, 730.0, 525.0)","(101.0, 510.0, 487.36842105263156)","(14.0, 20.0, 19.583333333333332)"
06-01-2023 16:20:41.274788,"(1.75, 2.02, 2.0130909090909093)","(2.35, 2.76, 2.750170648464164)","(21.0, 30.0, 29.2)","(101.0, 200.0, 193.33333333333334)","(19.0, 25.0, 24.444444444444443)","(91.0, 150.0, 144.85714285714286)","(101.0, 730.0, 575.0)","(101.0, 500.0, 497.5)","(14.0, 20.0, 19.623287671232877)"
06-01-2023 16:20:42.778433,"(1.75, 2.04, 2.0352380952380953)","(2.35, 2.74, 2.71609756097561)","(21.0, 30.0, 29.727272727272727)","(101.0, 200.0, 193.33333333333334)","(19.0, 25.0, 24.451612903225808)","(91.0, 150.0, 144.85714285714286)","(101.0, 830.0, 575.0)","(101.0, 510.0, 497.5)","(14.0, 19.5, 19.362745098039216)"
06-01-2023 16:20:44.606165,"(1.75, 2.04, 2.022537313432836)","(2.35, 2.72, 2.716867469879518)","(21.0, 30.0, 30.6875)","(101.0, 200.0, 194.54545454545453)","(19.0, 25.0, 24.446666666666665)","(91.0, 150.0, 144.85714285714286)","(101.0, 830.0, 575.0)","(101.0, 510.0, 364.5)","(14.0, 19.5, 19.35576923076923)"
06-01-2023 16:20:46.909153,"(1.75, 2.04, 2.0226153846153845)","(2.35, 2.72, 2.672748538011696)","(21.0, 32.0, 31.045454545454547)","(101.0, 200.0, 196.0)","(19.0, 25.0, 24.4527027027027)","(91.0, 150.0, 144.85714285714286)","(101.0, 830.0, 575.0)","(101.0, 370.0, 364.5)","(14.0, 19.5, 19.336363636363636)"
06-01-2023 16:20:48.781062,"(1.75, 2.06, 2.0555251141552513)","(2.35, 2.68, 2.6738053097345134)","(21.0, 32.0, 30.894736842105264)","(101.0, 200.0, 196.0)","(19.0, 25.0, 24.464788732394368)","(91.0, 150.0, 144.72222222222223)","(101.0, 830.0, 575.0)","(101.0, 370.0, 320.0)","(14.0, 19.5, 19.37)"
06-01-2023 16:20:50.268513,"(1.75, 2.06, 2.052274368231047)","(2.35, 2.68, 2.6164853556485355)","(21.0, 32.0, 30.263157894736842)","(101.0, 200.0, 210.0)","(19.0, 25.0, 24.446043165467625)","(91.0, 150.0, 145.3125)","(101.0, 830.0, 454.0)","(101.0, 370.0, 340.0)","(14.0, 19.5, 19.28965517241379)"
06-01-2023 16:20:51.722627,"(1.75, 2.1, 2.092980132450331)","(2.35, 2.64, 2.572857142857143)","(21.0, 32.0, 30.263157894736842)","(101.0, 220.0, 212.72727272727272)","(19.0, 25.0, 24.452554744525546)","(91.0, 150.0, 145.66666666666666)","(101.0, 990.0, 454.0)","(101.0, 410.0, 380.0)","(14.0, 20.0, 19.272727272727273)"
06-01-2023 16:20:53.100742,"(1.75, 2.12, 2.1064900662251658)","(2.35, 2.58, 2.5849180327868853)","(21.0, 32.0, 30.24390243902439)","(101.0, 220.0, 186.66666666666666)","(19.0, 25.0, 24.466165413533833)","(91.0, 150.0, 144.7826086956522)","(101.0, 990.0, 454.0)","(101.0, 490.0, 390.0)","(14.0, 20.0, 19.34426229508197)"
06-01-2023 16:20:54.441125,"(1.75, 2.12, 2.112768361581921)","(2.35, 2.6, 2.5914018691588785)","(21.0, 32.0, 29.515151515151516)","(101.0, 220.0, 190.0)","(19.0, 25.0, 24.466165413533833)","(91.0, 150.0, 143.5)","(101.0, 990.0, 540.0)","(101.0, 510.0, 456.0)","(14.0, 20.0, 19.316239316239315)"
06-01-2023 16:20:56.006183,"(1.75, 2.12, 2.1156129032258066)","(2.35, 2.6, 2.590212765957447)","(21.0, 30.0, 29.515151515151516)","(101.0, 210.0, 186.66666666666666)","(19.0, 25.0, 24.466165413533833)","(91.0, 150.0, 143.5)","(101.0, 980.0, 540.0)","(101.0, 500.0, 460.0)","(14.0, 20.0, 19.316239316239315)"
06-01-2023 16:20:57.365406,"(1.75, 2.12, 2.1153164556962025)","(2.35, 2.6, 2.5903664921465968)","(21.0, 30.0, 29.515151515151516)","(101.0, 220.0, 186.66666666666666)","(19.0, 25.0, 24.466165413533833)","(91.0, 150.0, 135.26315789473685)","(101.0, 980.0, 540.0)","(101.0, 500.0, 426.66666666666663)","(14.0, 20.0, 19.316239316239315)"
06-01-2023 16:20:58.708266,"(1.75, 2.12, 2.114558823529412)","(2.35, 2.6, 2.56)","(21.0, 30.0, 29.515151515151516)","(101.0, 220.0, 186.66666666666666)","(19.0, 25.0, 24.4453125)","(91.0, 150.0, 135.26315789473685)","(101.0, 980.0, 540.0)","(101.0, 500.0, 426.66666666666663)","(14.0, 20.0, 19.5752688172043)"
06-01-2023 16:21:00.094030,"(1.75, 2.14, 2.1363414634146345)","(2.35, 2.56, 2.5536708860759494)","(21.0, 30.0, 29.515151515151516)","(101.0, 220.0, 186.66666666666666)","(19.0, 25.0, 24.4453125)","(91.0, 150.0, 134.44444444444446)","(101.0, 980.0, 712.0)","(101.0, 500.0, 333.84615384615387)","(14.0, 20.0, 19.5752688172043)"
06-01-2023 16:21:01.455434,"(1.75, 2.14, 2.1366666666666667)","(2.35, 2.56, 2.5536708860759494)","(21.0, 30.0, 29.5)","(101.0, 220.0, 186.66666666666666)","(19.0, 25.0, 24.422764227642276)","(91.0, 150.0, 134.44444444444446)","(101.0, 980.0, 712.0)","(101.0, 350.0, 333.84615384615387)","(14.0, 20.0, 19.551724137931036)"
06-01-2023 16:21:02.741812,"(1.75, 2.14, 2.1387577639751556)","(2.35, 2.56, 2.5420945945945945)","(21.0, 30.0, 29.842105263157894)","(101.0, 220.0, 186.66666666666666)","(19.0, 25.0, 24.41269841269841)","(91.0, 150.0, 130.9090909090909)","(101.0, 980.0, 712.0)","(101.0, 350.0, 335.0)","(14.0, 20.0, 19.551136363636363)"
06-01-2023 16:21:04.063642,"(1.75, 2.16, 2.1437313432835823)","(2.35, 2.56, 2.542751677852349)","(21.0, 29.0, 28.862068965517242)","(101.0, 220.0, 190.0)","(19.0, 25.0, 24.41269841269841)","(91.0, 150.0, 131.42857142857142)","(101.0, 980.0, 706.0)","(101.0, 350.0, 335.0)","(14.0, 20.0, 19.31896551724138)"
06-01-2023 16:21:05.415353,"(1.75, 2.16, 2.144202898550725)","(2.35, 2.56, 2.540540540540541)","(21.0, 29.0, 28.88235294117647)","(101.0, 210.0, 180.0)","(19.0, 25.0, 24.2992700729927)","(91.0, 140.0, 133.33333333333334)","(101.0, 970.0, 557.5)","(101.0, 350.0, 305.0)","(14.0, 20.0, 19.327433628318584)"
06-01-2023 16:21:06.703821,"(1.75, 2.16, 2.1431007751937985)","(2.35, 2.56, 2.540540540540541)","(21.0, 29.0, 28.142857142857142)","(101.0, 210.0, 180.0)","(19.0, 25.0, 24.2992700729927)","(91.0, 140.0, 126.66666666666667)","(101.0, 970.0, 557.5)","(101.0, 350.0, 305.0)","(14.0, 20.0, 19.327433628318584)"
06-01-2023 16:21:08.081490,"(1.75, 2.16, 2.1538728323699425)","(2.35, 2.56, 2.54314381270903)","(21.0, 29.0, 28.142857142857142)","(101.0, 210.0, 180.0)","(19.0, 25.0, 24.2992700729927)","(91.0, 140.0, 126.66666666666667)","(101.0, 970.0, 706.0)","(101.0, 350.0, 305.0)","(15.0, 20.0, 19.32456140350877)"
06-01-2023 16:21:09.433504,"(1.8, 2.16, 2.154078212290503)","(2.3, 2.56, 2.5404597701149427)","(21.0, 29.0, 28.142857142857142)","(101.0, 210.0, 195.0)","(19.0, 25.0, 24.267175572519083)","(91.0, 140.0, 136.0)","(101.0, 970.0, 283.6363636363636)","(101.0, 350.0, 310.0)","(15.0, 20.0, 19.321739130434782)"
06-01-2023 16:21:10.729110,"(1.8, 2.16, 2.1560833333333336)","(2.3, 2.56, 2.54)","(21.0, 29.0, 28.166666666666668)","(101.0, 210.0, 192.0)","(19.0, 25.0, 24.166666666666668)","(91.0, 140.0, 125.0)","(101.0, 300.0, 280.0)","(101.0, 340.0, 320.0)","(15.0, 20.0, 19.136363636363637)"
06-01-2023 16:21:12.015054,"(1.8, 2.18, 2.164093023255814)","(2.3, 2.54, 2.534590163934426)","(21.0, 29.0, 28.375)","(101.0, 220.0, 170.0)","(19.0, 25.0, 23.70731707317073)","(91.0, 130.0, 121.73913043478261)","(101.0, 300.0, 265.0)","(101.0, 340.0, 303.6363636363636)","(15.0, 20.0, 19.09090909090909)"
06-01-2023 16:21:13.284056,"(1.8, 2.18, 2.1634703196347034)","(2.3, 2.54, 2.5238034865293186)","(21.0, 29.0, 28.5)","(101.0, 210.0, 170.0)","(19.0, 24.0, 23.727272727272727)","(91.0, 130.0, 122.08333333333333)","(101.0, 300.0, 265.0)","(101.0, 340.0, 312.22222222222223)","(15.0, 19.5, 19.144736842105264)"
06-01-2023 16:21:14.544679,"(1.8, 2.18, 2.163240740740741)","(2.3, 2.56, 2.5437617554858933)","(21.0, 29.0, 28.77777777777778)","(101.0, 200.0, 170.0)","(19.0, 24.0, 23.727272727272727)","(91.0, 130.0, 121.92307692307692)","(101.0, 300.0, 276.6666666666667)","(101.0, 340.0, 312.22222222222223)","(15.0, 19.5, 19.24074074074074)"
06-01-2023 16:21:15.794278,"(1.8, 2.18, 2.170307167235495)","(2.3, 2.56, 2.542904290429043)","(21.0, 29.0, 28.77777777777778)","(101.0, 200.0, 176.0)","(19.0, 24.0, 23.266666666666666)","(91.0, 130.0, 121.92307692307692)","(101.0, 300.0, 276.6666666666667)","(101.0, 340.0, 312.22222222222223)","(15.0, 19.5, 19.24074074074074)"
06-01-2023 16:21:17.092416,"(1.8, 2.18, 2.1698752228163993)","(2.3, 2.56, 2.5498876404494384)","(21.0, 29.0, 29.133333333333333)","(101.0, 200.0, 170.0)","(19.0, 24.0, 23.28)","(91.0, 130.0, 121.92307692307692)","(101.0, 300.0, 276.6666666666667)","(101.0, 340.0, 312.22222222222223)","(15.0, 19.5, 19.254901960784313)"
06-01-2023 16:21:18.244895,"(1.8, 2.16, 2.157088122605364)","(2.3, 2.58, 2.565)","(21.0, 30.0, 29.133333333333333)","(101.0, 200.0, 184.0)","(19.0, 24.0, 23.252747252747252)","(91.0, 130.0, 114.0)","(101.0, 300.0, 292.5)","(101.0, 340.0, 312.22222222222223)","(15.0, 19.5, 19.27659574468085)"
06-01-2023 16:21:19.374767,"(1.8, 2.18, 2.1633918128654974)","(2.3, 2.56, 2.5504285714285713)","(21.0, 29.0, 28.939393939393938)","(101.0, 200.0, 180.0)","(19.0, 24.0, 23.252747252747252)","(91.0, 130.0, 118.75)","(101.0, 480.0, 355.0)","(101.0, 340.0, 312.22222222222223)","(15.0, 19.5, 19.366666666666667)"
06-01-2023 16:21:20.464806,"(1.8, 2.18, 2.1626829268292687)","(2.3, 2.56, 2.544597701149425)","(21.0, 29.0, 28.939393939393938)","(101.0, 200.0, 183.33333333333334)","(19.0, 24.0, 23.33684210526316)","(91.0, 120.0, 114.0)","(101.0, 480.0, 355.0)","(101.0, 340.0, 312.22222222222223)","(15.0, 19.5, 19.561643835616437)"
06-01-2023 16:21:21.542611,"(1.8, 2.18, 2.1629457364341085)","(2.3, 2.56, 2.5396946564885496)","(21.0, 30.0, 28.375)","(101.0, 200.0, 183.33333333333334)","(19.0, 24.0, 23.35164835164835)","(91.0, 120.0, 113.6)","(101.0, 480.0, 422.30769230769226)","(101.0, 340.0, 315.0)","(15.0, 20.0, 19.410714285714285)"
06-01-2023 16:21:22.699222,"(1.8, 2.16, 2.156)","(2.3, 2.56, 2.5479674796747966)","(21.0, 30.0, 28.705882352941178)","(101.0, 200.0, 191.66666666666669)","(19.0, 24.0, 23.410526315789475)","(91.0, 120.0, 113.57142857142857)","(101.0, 480.0, 453.33333333333337)","(101.0, 340.0, 305.7142857142857)","(15.0, 19.5, 19.345238095238095)"
06-01-2023 16:21:24.033582,"(1.8, 2.16, 2.148761329305136)","(2.3, 2.58, 2.5684444444444443)","(21.0, 30.0, 28.952380952380953)","(101.0, 200.0, 191.66666666666669)","(19.0, 24.0, 23.363636363636363)","(91.0, 120.0, 113.79310344827586)","(101.0, 480.0, 422.5)","(101.0, 340.0, 310.0)","(15.0, 20.0, 19.504950495049506)"
06-01-2023 16:21:25.201611,"(1.8, 2.16, 2.1484615384615386)","(2.3, 2.58, 2.578608695652174)","(21.0, 30.0, 28.952380952380953)","(101.0, 200.0, 191.66666666666669)","(19.0, 24.0, 23.129032258064516)","(91.0, 120.0, 113.79310344827586)","(101.0, 480.0, 422.5)","(101.0, 340.0, 308.57142857142856)","(15.0, 20.0, 19.595238095238095)"
06-01-2023 16:21:26.373896,"(1.8, 2.16, 2.1447169811320754)","(2.3, 2.58, 2.5783561643835617)","(21.0, 30.0, 28.952380952380953)","(101.0, 200.0, 193.75)","(19.0, 24.0, 22.847826086956523)","(91.0, 120.0, 114.07407407407408)","(101.0, 480.0, 365.0)","(101.0, 330.0, 306.6666666666667)","(15.0, 20.0, 19.6)"
06-01-2023 16:21:27.534112,"(1.8, 2.14, 2.13875486381323)","(2.3, 2.6, 2.5840625)","(21.0, 29.0, 29.11111111111111)","(101.0, 200.0, 194.44444444444446)","(19.0, 23.0, 22.833333333333332)","(91.0, 120.0, 113.63636363636364)","(101.0, 480.0, 365.0)","(101.0, 340.0, 300.0)","(15.0, 20.0, 19.629411764705882)"
06-01-2023 16:21:28.765802,"(1.8, 2.14, 2.1360544217687076)","(2.3, 2.6, 2.5947457627118644)","(21.0, 30.0, 29.11111111111111)","(101.0, 200.0, 194.44444444444446)","(19.0, 23.0, 22.85148514851485)","(91.0, 120.0, 114.4)","(101.0, 480.0, 422.5)","(101.0, 330.0, 300.0)","(15.0, 20.0, 20.080882352941178)"
