,Dr Kye,Midnight Breeze,Say You Will,Fuse To Burn,Enraged,Wagner Bale
12-01-2023 17:38:12.482058,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:13.474802,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:14.511485,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:15.383241,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:16.448762,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:17.450600,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:18.487427,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:19.585475,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:20.594967,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:21.527076,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:22.444256,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:23.525217,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:24.597155,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:25.539163,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:26.489666,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:27.461632,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 44.650000000000006)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:28.424210,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:29.465692,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:30.495362,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:31.458103,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:32.392251,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:33.352252,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:34.391590,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:35.499005,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:36.486475,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:37.357889,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:38.359117,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:39.354255,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:40.364097,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:41.412835,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.55)"
12-01-2023 17:38:42.480306,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.6, 4.55)"
12-01-2023 17:38:43.386835,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.6, 4.053448275862069)"
12-01-2023 17:38:44.286332,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.11551724137931)"
12-01-2023 17:38:45.321242,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.11551724137931)"
12-01-2023 17:38:46.373675,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:47.542248,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:48.577438,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.701515151515151)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:49.637541,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.2, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:50.546319,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:51.521269,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:52.557740,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:53.653160,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:54.767055,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:55.877231,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:56.898320,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:57.970778,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:59.028364,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:38:59.982409,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:39:01.042032,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.875)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:39:02.050250,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 37.33333333333333)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:39:02.909132,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.42857142857143)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.014864864864865)"
12-01-2023 17:39:03.867063,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.42857142857143)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.6, 4.55)"
12-01-2023 17:39:05.048748,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.42857142857143)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.6, 4.55)"
12-01-2023 17:39:06.130685,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 37.66666666666667)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.6, 4.11551724137931)"
12-01-2023 17:39:07.261634,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 37.66666666666667)","(3.5, 5.5, 3.723076923076923)","(4.2, 6.4, 5.391860465116279)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.11551724137931)"
12-01-2023 17:39:08.351765,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.57142857142857)","(3.5, 5.5, 3.696)","(4.2, 6.4, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.9, 4.571428571428571)"
12-01-2023 17:39:09.454090,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.57142857142857)","(3.5, 5.5, 3.696)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.2727272727272725)"
12-01-2023 17:39:10.502291,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.57142857142857)","(3.5, 5.5, 4.148571428571429)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.2727272727272725)"
12-01-2023 17:39:11.436124,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.57142857142857)","(3.5, 5.5, 4.148571428571429)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.476923076923077)"
12-01-2023 17:39:12.457907,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.57142857142857)","(3.5, 5.5, 3.652)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.4)"
12-01-2023 17:39:13.486017,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 40.375)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.309090909090909)"
12-01-2023 17:39:14.453413,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.309090909090909)"
12-01-2023 17:39:15.486225,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.309090909090909)"
12-01-2023 17:39:16.485419,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.476923076923077)"
12-01-2023 17:39:17.384137,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.476923076923077)"
12-01-2023 17:39:18.469715,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.4)"
12-01-2023 17:39:19.535191,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.309090909090909)"
12-01-2023 17:39:20.453347,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:21.453587,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:22.485497,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:23.428117,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:24.361175,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:25.425566,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:26.545068,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:27.575505,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 38.0)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:28.685514,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:29.863583,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:30.933911,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:31.983701,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:33.117764,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:34.154998,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:35.254691,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:36.238565,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:37.252553,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:38.351820,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:39.342225,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:40.445513,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:41.537569,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:42.675700,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:43.867449,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:45.135008,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:46.212381,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:47.363898,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:48.476212,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:49.628059,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:50.714159,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 43.785714285714285)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:51.587987,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 40.625)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:52.608636,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 40.625)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:53.658313,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 40.625)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:54.820458,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 40.625)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:55.989769,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 40.625)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:57.123071,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 40.625)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:58.121878,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 40.625)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:39:59.169567,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.625)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:40:00.394455,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.59)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:40:01.614302,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:40:02.829102,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.7681818181818185)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:40:03.940635,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.66)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
12-01-2023 17:40:04.987406,"(5.5, 9.6, 6.5285714285714285)","(15.0, 48.0, 39.75)","(3.5, 5.5, 3.96)","(4.2, 6.2, 4.863636363636363)","(4.0, 6.6, 5.275)","(3.9, 5.8, 4.775)"
