,Frankntank,Yoursnmine,Mytime,Spring Delight,Hes A Modern Boy,Amphijet,Micton Mouse,Filcarlo
10-01-2023 17:46:08.299903,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.266666666666666)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.475)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:09.654512,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.266666666666666)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.475)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:11.054906,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.266666666666666)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.475)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:12.482206,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.266666666666666)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.9499999999999997)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:13.879517,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.266666666666666)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.9499999999999997)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:15.400216,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 7.65)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.9499999999999997)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:16.957921,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 6.6)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.9499999999999997)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:18.331079,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.8)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:19.615238,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.8)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:20.958782,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.8)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:22.243777,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.8)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:23.594951,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.8)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:24.897379,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.8)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:26.197039,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.825)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:27.485348,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1849999999999996)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.825)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:28.831001,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1466666666666665)","(61.0, 200.0, 162.5)","(3.1, 4.3, 4.0625)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:30.175568,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1466666666666665)","(61.0, 200.0, 162.5)","(3.1, 4.3, 4.0625)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:31.602982,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.6)","(2.4, 3.3, 3.1466666666666665)","(61.0, 200.0, 162.5)","(3.1, 4.3, 4.0625)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:33.257254,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.4)","(6.0, 9.6, 8.555555555555555)","(2.4, 3.3, 3.1466666666666665)","(61.0, 200.0, 162.5)","(3.1, 4.3, 4.0625)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:34.756801,"(21.0, 44.0, 31.25)","(4.8, 7.0, 6.2)","(6.0, 9.4, 8.555555555555555)","(2.4, 3.3, 3.1466666666666665)","(61.0, 200.0, 162.5)","(3.1, 4.3, 3.75)","(8.5, 15.0, 12.0)","(101.0, 170.0, 147.14285714285714)"
10-01-2023 17:46:36.469027,"(21.0, 44.0, 33.1875)","(4.8, 7.0, 6.16)","(6.0, 9.4, 8.555555555555555)","(2.4, 3.3, 2.8499999999999996)","(61.0, 200.0, 103.33333333333334)","(3.1, 4.3, 3.75)","(8.5, 14.5, 11.5)","(101.0, 170.0, 150.0)"
10-01-2023 17:46:37.978558,"(21.0, 42.0, 33.1875)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.4, 8.555555555555555)","(2.4, 3.3, 2.8499999999999996)","(61.0, 200.0, 103.33333333333334)","(3.1, 4.3, 3.75)","(8.5, 14.5, 11.5)","(101.0, 170.0, 150.0)"
10-01-2023 17:46:39.532423,"(21.0, 42.0, 33.1875)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.4, 8.555555555555555)","(2.4, 3.3, 2.8499999999999996)","(61.0, 200.0, 103.33333333333334)","(3.1, 4.3, 3.75)","(8.5, 14.5, 11.5)","(101.0, 170.0, 150.0)"
10-01-2023 17:46:40.847426,"(21.0, 42.0, 33.1875)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.4, 8.555555555555555)","(2.4, 3.3, 2.8499999999999996)","(61.0, 200.0, 103.33333333333334)","(3.1, 4.3, 4.1625)","(8.5, 14.5, 11.5)","(101.0, 170.0, 150.0)"
10-01-2023 17:46:42.126236,"(21.0, 42.0, 33.1875)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.4, 8.555555555555555)","(2.4, 3.3, 2.8499999999999996)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.1625)","(8.5, 14.5, 11.5)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:43.405939,"(21.0, 42.0, 35.59090909090909)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.4, 8.555555555555555)","(2.4, 3.3, 2.8499999999999996)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.1625)","(8.5, 14.5, 11.5)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:44.693559,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.0375)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:45.929781,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.0375)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:47.324927,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.157142857142857)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:48.663288,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.157142857142857)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:49.917907,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.157142857142857)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:51.220576,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:52.529359,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:53.748955,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:54.926279,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:56.118214,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:57.357546,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 8.244444444444444)","(2.4, 3.3, 2.88)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:58.578624,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 9.0, 7.933333333333333)","(2.4, 3.3, 2.8899999999999997)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:46:59.783274,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 8.6, 7.933333333333333)","(2.4, 3.3, 2.8899999999999997)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 3.75)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:00.981639,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 8.6, 7.777777777777778)","(2.4, 3.3, 2.9)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.235294117647059)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:02.066901,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 8.4, 7.777777777777778)","(2.4, 3.3, 2.9)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.235294117647059)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:03.217698,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.428571428571429)","(6.0, 8.4, 7.050000000000001)","(2.4, 3.3, 2.9)","(61.0, 200.0, 75.71428571428572)","(3.1, 4.3, 4.235294117647059)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:04.304525,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.24)","(6.0, 8.4, 7.050000000000001)","(2.4, 3.3, 2.9)","(61.0, 200.0, 91.25)","(3.1, 4.3, 4.235294117647059)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:05.441074,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.24)","(6.0, 8.4, 7.050000000000001)","(2.4, 3.3, 2.9)","(61.0, 200.0, 91.25)","(3.1, 4.3, 4.1499999999999995)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:06.562717,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.24)","(6.0, 8.4, 7.050000000000001)","(2.4, 3.3, 2.9)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.1499999999999995)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:07.917240,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.4, 7.050000000000001)","(2.4, 3.3, 2.9)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.05)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:09.225679,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.4, 7.050000000000001)","(2.4, 3.3, 2.9)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.05)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:10.478193,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.4, 7.050000000000001)","(2.4, 3.3, 2.9)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.05)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:11.727673,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.4, 7.050000000000001)","(2.4, 3.3, 2.9)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.05)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:12.920390,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.4, 7.050000000000001)","(2.4, 3.3, 2.9)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.05)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:14.027461,"(21.0, 40.0, 35.7)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.4, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.05)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:15.189395,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 3.75)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 145.0)"
10-01-2023 17:47:16.306682,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 3.75)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:17.414802,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:18.520838,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:19.629947,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:20.745531,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:21.860983,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:22.960194,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:24.053694,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:25.140353,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:26.222889,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:27.277273,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:28.273020,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:29.280199,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:30.305170,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:31.399545,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:32.440195,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:33.531166,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:34.721546,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:35.820083,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:36.968293,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:38.079528,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:39.233808,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:40.443357,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.485714285714286)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:41.587872,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.0181818181818185)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:42.744957,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.0181818181818185)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:43.878530,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.7384615384615385)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.91)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.666666666666666)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:44.994984,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.7384615384615385)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.92)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 14.0, 11.1)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:46.164634,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.7384615384615385)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.92)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 13.5, 11.1)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:47.286505,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.7384615384615385)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.92)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 13.5, 11.1)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:48.417424,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.7384615384615385)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.92)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 13.5, 11.1)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:49.569332,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.7384615384615385)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.3, 2.884)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 13.5, 11.1)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:50.761782,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.7384615384615385)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.4, 2.884)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 13.5, 11.1)","(101.0, 170.0, 146.0)"
10-01-2023 17:47:52.083634,"(21.0, 40.0, 33.85714285714286)","(4.8, 7.0, 6.7384615384615385)","(6.0, 8.2, 6.949999999999999)","(2.4, 3.4, 2.884)","(61.0, 200.0, 123.63636363636363)","(3.1, 4.3, 4.0625)","(8.5, 13.5, 11.1)","(101.0, 170.0, 146.0)"
