,Blue Vein,Belles Echo,Heidi Belle,Elcheikhali,Clickety Click,Tobias,Horlistic
12-01-2023 10:51:22.386438,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:23.418374,"(4.0, 6.2, 4.68)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:24.441905,"(4.0, 6.2, 4.68)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:25.469990,"(4.0, 6.2, 4.68)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:26.438386,"(4.0, 6.2, 4.68)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:27.415853,"(4.0, 6.2, 4.68)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:28.431532,"(4.0, 6.2, 4.68)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:29.457999,"(4.0, 6.2, 4.68)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:30.467390,"(4.0, 6.2, 5.305882352941176)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:31.456875,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:32.415012,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:33.322676,"(4.0, 6.2, 5.305882352941176)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:34.344873,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:35.370321,"(4.0, 6.2, 4.84)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:36.521596,"(4.0, 6.2, 4.84)","(3.5, 4.6, 3.92)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:37.521670,"(4.0, 6.2, 4.84)","(3.5, 4.6, 3.92)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:38.488337,"(4.0, 6.2, 4.84)","(3.5, 4.6, 3.92)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:39.521695,"(4.0, 6.2, 4.84)","(3.5, 4.6, 3.92)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:40.637858,"(4.0, 6.2, 4.84)","(3.5, 4.6, 3.92)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.571428571428572)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:41.756675,"(4.0, 6.2, 4.84)","(3.5, 4.6, 3.92)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:42.832977,"(4.0, 6.2, 5.1866666666666665)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:43.912672,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:45.073997,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:46.118716,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:47.224000,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:48.301829,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:49.389599,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:50.464010,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:51.498884,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:52.490708,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:53.513832,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:54.620593,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:55.753977,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:56.912564,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:57.974748,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:51:58.989590,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:00.016024,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:01.006816,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:02.114755,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:03.203876,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:04.270192,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:05.295888,"(4.0, 6.2, 4.8909090909090915)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:06.290456,"(4.0, 6.2, 4.963636363636364)","(3.5, 4.2, 3.975)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:07.314277,"(4.0, 6.2, 4.963636363636364)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:08.302838,"(4.0, 6.2, 4.963636363636364)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:09.317414,"(4.0, 6.2, 4.963636363636364)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:10.322118,"(4.0, 6.2, 4.963636363636364)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:11.393307,"(4.0, 6.2, 4.963636363636364)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:12.529761,"(4.0, 6.2, 4.963636363636364)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:13.604816,"(4.0, 6.2, 4.963636363636364)","(3.5, 4.8, 3.9115384615384614)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:14.675360,"(4.0, 6.2, 5.315789473684211)","(3.5, 4.6, 4.175)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:15.754946,"(4.0, 6.2, 4.6000000000000005)","(3.5, 4.7, 3.922727272727273)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:16.884863,"(4.0, 6.2, 4.6000000000000005)","(3.5, 4.6, 4.175)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:17.881056,"(4.0, 6.2, 4.6000000000000005)","(3.5, 4.6, 4.175)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:18.852465,"(4.0, 6.2, 4.6000000000000005)","(3.5, 4.6, 4.175)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:19.890594,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:20.989082,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:22.110626,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:23.153826,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:24.053111,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:25.034739,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:26.123833,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:27.204046,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:28.332585,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.628571428571429)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:29.421620,"(4.0, 6.2, 4.68)","(3.5, 4.5, 4.125)","(4.2, 5.9, 4.78)","(4.8, 7.2, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:30.541463,"(4.0, 6.2, 4.68)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:31.629163,"(4.0, 6.2, 4.68)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:32.920860,"(4.0, 6.2, 4.68)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:34.066308,"(4.0, 6.2, 4.68)","(3.5, 4.4, 4.075)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:35.174462,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:36.296682,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:37.466566,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:38.657039,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:39.752768,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:40.822736,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:41.984636,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:43.203932,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:44.380618,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:45.455932,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:46.520187,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:47.543452,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:48.671457,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:49.765495,"(4.0, 6.2, 4.68)","(3.5, 4.3, 4.025)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:50.845437,"(4.0, 6.2, 4.68)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:51.853329,"(4.0, 6.2, 4.68)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.7)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:52.922936,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.0, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:54.040828,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:55.167341,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:56.230613,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:57.343928,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:58.524875,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:52:59.686620,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:53:00.828250,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:53:02.010395,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:53:03.166644,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:53:04.212568,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
12-01-2023 10:53:05.205559,"(4.0, 6.2, 4.760000000000001)","(3.5, 4.1, 3.925)","(4.2, 5.9, 4.78)","(4.8, 7.4, 6.685714285714286)","(11.0, 20.0, 13.333333333333334)","(19.0, 110.0, 88.75)","(6.5, 14.0, 13.371428571428572)"
