,Graces Pace,Eura Northern Sky,Mo Silver,Fly Condor,Forever Lights,Gotothewindow,Indian Aces
16-12-2022 12:29:05.151094,"(9.0, 12.5, 12.137931034482758)","(4.4, 5.3, 5.22)","(18.0, 26.0, 22.666666666666668)","(4.2, 4.9, 4.885185185185185)","(1.95, 2.28, 2.2566666666666664)","(31.0, 250.0, 157.5)","(31.0, 100.0, 83.33333333333334)"
16-12-2022 12:29:06.205836,"(9.0, 12.5, 12.137931034482758)","(4.4, 5.3, 5.1571428571428575)","(18.0, 26.0, 22.666666666666668)","(4.2, 4.9, 4.753658536585366)","(1.95, 2.28, 2.2566666666666664)","(31.0, 250.0, 157.5)","(31.0, 100.0, 83.33333333333334)"
16-12-2022 12:29:07.213252,"(9.0, 12.5, 12.137931034482758)","(4.4, 5.3, 5.1571428571428575)","(18.0, 26.0, 22.666666666666668)","(4.2, 4.9, 4.753658536585366)","(1.95, 2.28, 2.2566666666666664)","(31.0, 250.0, 157.5)","(31.0, 100.0, 83.33333333333334)"
16-12-2022 12:29:08.215555,"(9.0, 12.5, 12.137931034482758)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 25.333333333333332)","(4.2, 4.9, 4.753658536585366)","(1.95, 2.28, 2.2566666666666664)","(31.0, 250.0, 157.5)","(31.0, 100.0, 83.33333333333334)"
16-12-2022 12:29:09.200667,"(9.0, 12.5, 12.137931034482758)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 25.333333333333332)","(4.2, 4.9, 4.753658536585366)","(1.95, 2.28, 2.2566666666666664)","(31.0, 250.0, 157.5)","(31.0, 100.0, 83.33333333333334)"
16-12-2022 12:29:10.152095,"(9.0, 12.5, 12.137931034482758)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 26.166666666666668)","(4.2, 4.9, 4.736363636363636)","(1.9, 2.28, 2.2566666666666664)","(41.0, 250.0, 157.5)","(31.0, 100.0, 83.33333333333334)"
16-12-2022 12:29:11.077552,"(9.0, 12.5, 12.137931034482758)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.9, 4.736363636363636)","(1.9, 2.28, 2.2566666666666664)","(41.0, 250.0, 157.5)","(31.0, 100.0, 87.5)"
16-12-2022 12:29:11.993710,"(9.0, 12.5, 12.137931034482758)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.716666666666667)","(1.9, 2.28, 2.2566666666666664)","(41.0, 250.0, 157.5)","(31.0, 100.0, 77.5)"
16-12-2022 12:29:12.926118,"(9.0, 12.5, 11.45)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.705263157894737)","(1.9, 2.28, 2.2566666666666664)","(41.0, 250.0, 157.5)","(31.0, 100.0, 93.57142857142857)"
16-12-2022 12:29:13.854884,"(9.0, 12.5, 11.45)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.610526315789474)","(1.9, 2.28, 2.2566666666666664)","(41.0, 250.0, 157.5)","(31.0, 100.0, 77.5)"
16-12-2022 12:29:14.806221,"(9.0, 12.5, 11.45)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.610526315789474)","(1.9, 2.28, 2.2566666666666664)","(41.0, 250.0, 157.5)","(31.0, 100.0, 77.5)"
16-12-2022 12:29:15.786583,"(9.0, 12.5, 11.45)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.62)","(1.9, 2.28, 2.260821917808219)","(41.0, 250.0, 126.66666666666666)","(31.0, 100.0, 93.57142857142857)"
16-12-2022 12:29:16.755259,"(9.0, 12.5, 11.45)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 26.2)","(4.2, 4.8, 4.68)","(1.9, 2.28, 2.260821917808219)","(41.0, 250.0, 126.66666666666666)","(31.0, 100.0, 80.0)"
16-12-2022 12:29:17.713194,"(9.0, 12.5, 11.45)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 26.636363636363637)","(4.2, 4.8, 4.68)","(1.9, 2.28, 2.260821917808219)","(41.0, 250.0, 90.0)","(31.0, 100.0, 86.66666666666667)"
16-12-2022 12:29:18.609689,"(9.0, 12.5, 11.45)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 26.5)","(4.2, 4.8, 4.68)","(1.9, 2.28, 2.260821917808219)","(41.0, 240.0, 90.0)","(31.0, 100.0, 86.66666666666667)"
16-12-2022 12:29:19.564732,"(9.0, 12.5, 11.45)","(4.4, 5.3, 5.1571428571428575)","(18.0, 27.0, 26.5)","(4.2, 4.8, 4.68)","(1.9, 2.28, 2.260821917808219)","(41.0, 240.0, 90.0)","(31.0, 100.0, 86.66666666666667)"
16-12-2022 12:29:20.515832,"(9.0, 12.5, 11.45)","(4.4, 5.3, 5.176923076923077)","(18.0, 27.0, 26.0)","(4.2, 4.8, 4.70204081632653)","(1.9, 2.28, 2.23625)","(41.0, 240.0, 90.0)","(31.0, 100.0, 86.66666666666667)"
16-12-2022 12:29:21.500622,"(9.0, 12.5, 11.1875)","(4.4, 5.3, 5.176923076923077)","(18.0, 27.0, 26.0)","(4.2, 4.8, 4.70204081632653)","(1.9, 2.28, 2.228148148148148)","(41.0, 240.0, 90.0)","(31.0, 100.0, 86.66666666666667)"
16-12-2022 12:29:22.499073,"(9.0, 12.5, 11.1875)","(4.4, 5.3, 5.176923076923077)","(18.0, 27.0, 26.2)","(4.2, 4.8, 4.70204081632653)","(1.9, 2.28, 2.234166666666667)","(41.0, 240.0, 90.0)","(31.0, 100.0, 95.0)"
16-12-2022 12:29:23.471422,"(9.0, 12.5, 11.1875)","(4.4, 5.3, 5.176923076923077)","(18.0, 27.0, 26.2)","(4.2, 4.8, 4.70204081632653)","(1.9, 2.28, 2.202857142857143)","(41.0, 240.0, 90.0)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:24.485574,"(9.0, 12.5, 11.84375)","(4.4, 5.3, 5.176923076923077)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.70204081632653)","(1.9, 2.26, 2.1809302325581394)","(41.0, 240.0, 90.0)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:25.502620,"(9.0, 12.5, 11.84375)","(4.4, 5.3, 5.176923076923077)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.70204081632653)","(1.9, 2.26, 2.1809302325581394)","(41.0, 240.0, 90.0)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:26.488161,"(9.0, 12.5, 11.84375)","(4.4, 5.3, 5.08)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.68)","(1.9, 2.26, 2.1760493827160494)","(41.0, 240.0, 90.0)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:27.510200,"(9.0, 12.5, 11.84375)","(4.4, 5.3, 5.08)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.68)","(1.9, 2.26, 2.1760493827160494)","(41.0, 240.0, 90.0)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:28.487479,"(9.0, 12.5, 11.84375)","(4.4, 5.3, 5.08)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.6)","(1.9, 2.26, 2.1760493827160494)","(41.0, 240.0, 90.0)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:29.443369,"(9.0, 12.5, 11.84375)","(4.4, 5.3, 5.08)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.6)","(1.9, 2.26, 2.1760493827160494)","(41.0, 240.0, 90.0)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:30.395777,"(9.0, 12.5, 11.84375)","(4.4, 5.2, 5.0285714285714285)","(18.0, 27.0, 25.666666666666668)","(4.2, 4.8, 4.610526315789474)","(1.9, 2.26, 2.1760493827160494)","(41.0, 240.0, 85.625)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:31.370181,"(9.0, 12.5, 11.84375)","(4.4, 5.2, 5.0285714285714285)","(18.0, 27.0, 26.454545454545453)","(4.2, 4.8, 4.610526315789474)","(1.9, 2.26, 2.2033333333333336)","(41.0, 230.0, 116.66666666666666)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:32.315411,"(9.0, 12.5, 11.84375)","(4.4, 5.2, 5.0285714285714285)","(18.0, 27.0, 26.0)","(4.2, 4.8, 4.610526315789474)","(1.9, 2.26, 2.2033333333333336)","(41.0, 220.0, 116.66666666666666)","(31.0, 100.0, 82.5)"
16-12-2022 12:29:33.290717,"(9.0, 12.5, 11.84375)","(4.4, 5.1, 5.038461538461538)","(18.0, 27.0, 26.0)","(4.2, 4.8, 4.610526315789474)","(1.9, 2.26, 2.2147368421052636)","(41.0, 220.0, 87.14285714285714)","(31.0, 100.0, 88.33333333333333)"
16-12-2022 12:29:34.281241,"(9.0, 12.5, 11.84375)","(4.4, 5.1, 5.038461538461538)","(18.0, 27.0, 26.0)","(4.2, 4.8, 4.610526315789474)","(1.9, 2.24, 2.2)","(41.0, 220.0, 87.14285714285714)","(31.0, 100.0, 88.33333333333333)"
16-12-2022 12:29:35.269549,"(9.0, 12.5, 11.84375)","(4.4, 5.1, 5.038461538461538)","(17.0, 27.0, 26.0)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.24, 2.1985185185185188)","(41.0, 220.0, 87.14285714285714)","(41.0, 100.0, 90.0)"
16-12-2022 12:29:36.259206,"(9.0, 12.5, 11.84375)","(4.4, 5.1, 5.038461538461538)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.24, 2.222926829268293)","(41.0, 220.0, 87.14285714285714)","(41.0, 100.0, 87.5)"
16-12-2022 12:29:37.267254,"(9.0, 12.5, 11.84375)","(4.4, 5.1, 5.038461538461538)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.24, 2.222926829268293)","(41.0, 220.0, 122.5)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:29:38.243697,"(9.0, 12.5, 11.84375)","(4.4, 5.1, 5.083333333333333)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.24, 2.2188679245283023)","(41.0, 180.0, 122.5)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:29:39.167601,"(9.0, 12.5, 11.84375)","(4.4, 5.3, 5.157142857142857)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.22, 2.1916981132075475)","(41.0, 180.0, 122.5)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:29:40.108712,"(9.0, 12.5, 11.84375)","(4.4, 5.3, 5.214285714285714)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.22, 2.1916981132075475)","(41.0, 180.0, 122.5)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:29:41.046820,"(9.0, 12.5, 11.84375)","(4.4, 5.3, 5.2272727272727275)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.22, 2.1916981132075475)","(41.0, 180.0, 122.5)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:29:41.998375,"(9.0, 12.5, 11.625)","(4.4, 5.3, 5.2272727272727275)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.22, 2.1916981132075475)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:42.991175,"(9.0, 12.5, 11.625)","(4.4, 5.3, 5.2272727272727275)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.22, 2.194025974025974)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:43.956075,"(9.0, 12.5, 11.625)","(4.4, 5.3, 5.2272727272727275)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:44.906445,"(9.0, 12.5, 11.625)","(4.4, 5.3, 5.2272727272727275)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:45.850438,"(9.0, 12.5, 11.625)","(4.4, 5.3, 5.2272727272727275)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.610526315789474)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:46.802519,"(9.0, 12.5, 11.625)","(4.4, 5.3, 5.2272727272727275)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:47.710361,"(9.0, 12.5, 11.590909090909092)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:48.675216,"(9.0, 12.5, 11.590909090909092)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:49.631137,"(9.0, 12.5, 11.710526315789474)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:50.613856,"(9.0, 12.5, 11.710526315789474)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 98.75)"
16-12-2022 12:29:51.569190,"(9.0, 12.5, 11.710526315789474)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 96.66666666666667)"
16-12-2022 12:29:52.593347,"(9.0, 12.5, 11.710526315789474)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 99.33333333333333)"
16-12-2022 12:29:53.554400,"(9.0, 12.5, 11.964285714285714)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 99.33333333333333)"
16-12-2022 12:29:54.483307,"(9.0, 12.5, 11.964285714285714)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 99.33333333333333)"
16-12-2022 12:29:55.388601,"(9.0, 12.5, 11.964285714285714)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 122.5)","(41.0, 100.0, 99.33333333333333)"
16-12-2022 12:29:56.321793,"(9.0, 12.5, 11.964285714285714)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 180.0, 87.5)","(41.0, 100.0, 99.23076923076923)"
16-12-2022 12:29:57.239041,"(9.0, 12.5, 11.964285714285714)","(4.4, 5.3, 5.199999999999999)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 200.0, 84.28571428571428)","(41.0, 100.0, 99.23076923076923)"
16-12-2022 12:29:58.207383,"(9.0, 12.5, 11.964285714285714)","(4.4, 5.3, 5.204)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 200.0, 84.28571428571428)","(41.0, 100.0, 99.23076923076923)"
16-12-2022 12:29:59.163912,"(9.0, 12.5, 11.964285714285714)","(4.4, 5.3, 5.185714285714286)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.18875)","(41.0, 200.0, 84.28571428571428)","(31.0, 100.0, 99.23076923076923)"
16-12-2022 12:30:00.125793,"(9.0, 12.5, 11.964285714285714)","(4.4, 5.3, 5.185714285714286)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.200769230769231)","(41.0, 200.0, 84.28571428571428)","(31.0, 100.0, 99.23076923076923)"
16-12-2022 12:30:01.087379,"(9.0, 12.5, 12.105263157894736)","(4.4, 5.3, 5.166666666666666)","(17.0, 27.0, 26.285714285714285)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.200769230769231)","(41.0, 200.0, 125.0)","(31.0, 100.0, 99.23076923076923)"
16-12-2022 12:30:02.085169,"(9.0, 12.5, 12.083333333333334)","(4.4, 5.3, 5.166666666666666)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.615384615384615)","(1.95, 2.22, 2.200769230769231)","(41.0, 190.0, 122.5)","(41.0, 100.0, 93.94736842105263)"
16-12-2022 12:30:03.074774,"(9.0, 12.5, 12.105263157894736)","(4.4, 5.3, 5.211111111111111)","(17.0, 27.0, 25.8)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.22, 2.195609756097561)","(41.0, 190.0, 103.33333333333334)","(41.0, 95.0, 93.57142857142857)"
16-12-2022 12:30:04.046942,"(9.0, 12.5, 12.3125)","(4.4, 5.3, 5.1909090909090905)","(17.0, 27.0, 26.4)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.22, 2.195609756097561)","(41.0, 190.0, 103.33333333333334)","(41.0, 95.0, 93.57142857142857)"
16-12-2022 12:30:05.015322,"(9.0, 12.5, 12.3125)","(4.4, 5.3, 5.1909090909090905)","(17.0, 27.0, 26.4)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.22, 2.195609756097561)","(41.0, 190.0, 100.0)","(41.0, 95.0, 93.57142857142857)"
16-12-2022 12:30:06.013864,"(9.0, 12.5, 12.3125)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.4)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.22, 2.195609756097561)","(41.0, 140.0, 100.0)","(41.0, 95.0, 93.57142857142857)"
16-12-2022 12:30:06.974659,"(9.0, 12.5, 12.3125)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.4)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.22, 2.195609756097561)","(41.0, 140.0, 100.0)","(41.0, 95.0, 93.84615384615384)"
16-12-2022 12:30:07.985843,"(9.0, 12.5, 12.3125)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.4)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.22, 2.195609756097561)","(41.0, 140.0, 100.0)","(41.0, 95.0, 93.84615384615384)"
16-12-2022 12:30:08.947749,"(9.0, 12.5, 12.3125)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.4)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.22, 2.195609756097561)","(41.0, 140.0, 100.0)","(31.0, 95.0, 93.84615384615384)"
16-12-2022 12:30:09.886874,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.4)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.18, 2.1747826086956525)","(41.0, 140.0, 100.0)","(31.0, 95.0, 93.84615384615384)"
16-12-2022 12:30:10.877166,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.4)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.18, 2.16962962962963)","(41.0, 140.0, 100.0)","(31.0, 95.0, 93.84615384615384)"
16-12-2022 12:30:11.826146,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.5)","(4.2, 4.8, 4.670588235294117)","(1.95, 2.18, 2.1672727272727275)","(41.0, 140.0, 100.0)","(41.0, 95.0, 94.54545454545455)"
16-12-2022 12:30:12.809093,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.5)","(4.2, 4.8, 4.674285714285714)","(1.95, 2.18, 2.1672727272727275)","(41.0, 140.0, 100.0)","(41.0, 90.0, 55.25)"
16-12-2022 12:30:13.761867,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.5)","(4.2, 4.8, 4.699999999999999)","(1.95, 2.18, 2.1443243243243244)","(41.0, 140.0, 100.0)","(41.0, 95.0, 94.0625)"
16-12-2022 12:30:14.907100,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.325581395348838)","(17.0, 27.0, 26.5)","(4.2, 4.8, 4.699999999999999)","(1.9, 2.18, 2.1443243243243244)","(31.0, 140.0, 100.0)","(41.0, 95.0, 94.0625)"
16-12-2022 12:30:15.817751,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.337254901960785)","(17.0, 27.0, 26.5)","(4.2, 4.8, 4.699999999999999)","(1.9, 2.18, 2.1443243243243244)","(31.0, 140.0, 100.0)","(41.0, 95.0, 94.0625)"
16-12-2022 12:30:16.745043,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.337254901960785)","(17.0, 27.0, 26.25)","(4.2, 4.8, 4.699999999999999)","(1.9, 2.18, 2.1347540983606557)","(31.0, 140.0, 100.0)","(41.0, 95.0, 94.33333333333333)"
16-12-2022 12:30:17.712067,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.34)","(17.0, 27.0, 26.25)","(4.2, 4.8, 4.726666666666667)","(1.9, 2.18, 2.1347540983606557)","(31.0, 140.0, 78.57142857142857)","(41.0, 95.0, 94.33333333333333)"
16-12-2022 12:30:18.642068,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.4, 5.303225806451613)","(17.0, 27.0, 26.25)","(4.2, 4.8, 4.726666666666667)","(1.9, 2.18, 2.1481250000000003)","(31.0, 190.0, 78.57142857142857)","(41.0, 95.0, 94.33333333333333)"
16-12-2022 12:30:19.637549,"(9.0, 12.5, 12.166666666666666)","(4.4, 5.6, 5.597976080956761)","(17.0, 27.0, 26.25)","(4.2, 4.8, 4.684615384615384)","(1.9, 2.16, 2.1368181818181817)","(31.0, 190.0, 78.57142857142857)","(41.0, 95.0, 94.33333333333333)"
16-12-2022 12:30:20.517998,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.7, 5.655555555555556)","(17.0, 27.0, 26.25)","(4.2, 4.8, 4.684615384615384)","(1.9, 2.16, 2.1368181818181817)","(31.0, 190.0, 78.57142857142857)","(41.0, 95.0, 94.33333333333333)"
16-12-2022 12:30:21.520888,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.7, 5.66)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.684615384615384)","(1.9, 2.16, 2.1109565217391304)","(31.0, 190.0, 78.57142857142857)","(31.0, 95.0, 94.33333333333333)"
16-12-2022 12:30:22.454223,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.7, 5.66)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.684615384615384)","(1.9, 2.16, 2.132)","(31.0, 190.0, 78.57142857142857)","(31.0, 95.0, 94.33333333333333)"
16-12-2022 12:30:23.379988,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.8, 5.766666666666667)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.684615384615384)","(1.9, 2.14, 2.132)","(31.0, 190.0, 78.57142857142857)","(31.0, 95.0, 86.66666666666667)"
16-12-2022 12:30:24.317676,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.8, 5.766666666666667)","(17.0, 27.0, 25.25)","(4.2, 4.8, 4.684615384615384)","(1.9, 2.14, 2.1072727272727274)","(31.0, 190.0, 78.57142857142857)","(41.0, 95.0, 86.25)"
16-12-2022 12:30:25.283247,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.86)","(17.0, 27.0, 26.363636363636363)","(4.2, 4.8, 4.684615384615384)","(1.9, 2.14, 2.1072727272727274)","(31.0, 190.0, 78.57142857142857)","(41.0, 90.0, 77.5)"
16-12-2022 12:30:26.238409,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.857142857142858)","(17.0, 27.0, 26.363636363636363)","(4.2, 4.8, 4.684615384615384)","(1.9, 2.14, 2.1072727272727274)","(31.0, 190.0, 78.57142857142857)","(41.0, 90.0, 77.5)"
16-12-2022 12:30:27.226831,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.880952380952381)","(17.0, 27.0, 26.363636363636363)","(4.2, 4.8, 4.699999999999999)","(1.9, 2.14, 2.1072727272727274)","(31.0, 190.0, 100.0)","(41.0, 90.0, 77.5)"
16-12-2022 12:30:28.190532,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.862500000000001)","(17.0, 27.0, 25.0)","(4.2, 4.8, 4.668749999999999)","(1.9, 2.14, 2.1072727272727274)","(31.0, 180.0, 100.0)","(41.0, 90.0, 77.5)"
16-12-2022 12:30:29.159680,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.857142857142858)","(17.0, 27.0, 25.0)","(4.2, 4.8, 4.668749999999999)","(1.9, 2.14, 2.1072727272727274)","(31.0, 180.0, 90.0)","(41.0, 90.0, 77.5)"
16-12-2022 12:30:30.097019,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.866666666666667)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.668749999999999)","(1.9, 2.14, 2.1072727272727274)","(31.0, 180.0, 90.0)","(41.0, 90.0, 77.5)"
16-12-2022 12:30:31.063024,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.866666666666667)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.668749999999999)","(1.9, 2.14, 2.1072727272727274)","(31.0, 180.0, 115.0)","(41.0, 90.0, 77.5)"
16-12-2022 12:30:32.022625,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.866666666666667)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.672727272727273)","(1.9, 2.14, 2.1091428571428574)","(31.0, 170.0, 115.0)","(41.0, 90.0, 77.5)"
16-12-2022 12:30:32.935799,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.866666666666667)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.672727272727273)","(1.9, 2.14, 2.111578947368421)","(31.0, 170.0, 115.0)","(41.0, 90.0, 77.5)"
16-12-2022 12:30:33.851739,"(9.0, 12.0, 11.947368421052632)","(4.4, 5.9, 5.8812500000000005)","(17.0, 27.0, 25.333333333333332)","(4.2, 4.8, 4.684210526315789)","(1.9, 2.14, 2.1076923076923078)","(31.0, 170.0, 115.0)","(41.0, 90.0, 77.5)"
