,Catch The King,Inga Izzy,Crooked Shadows,Inga Sid,Little Linton,Fletcher Flash,Chasing Barbie,Tamborine Girl
09-01-2023 14:36:06.450793,"(2.5, 3.2, 3.18)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.854237288135593)","(26.0, 80.0, 76.0)","(71.0, 85.0, 80.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:07.723186,"(2.5, 3.2, 3.18)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.854237288135593)","(26.0, 80.0, 76.0)","(71.0, 85.0, 80.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:08.893739,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.854237288135593)","(26.0, 80.0, 76.0)","(71.0, 85.0, 80.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:10.027758,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.854237288135593)","(26.0, 80.0, 76.0)","(71.0, 85.0, 80.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:11.250177,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.854237288135593)","(26.0, 80.0, 76.0)","(71.0, 85.0, 80.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:12.687572,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 85.0, 80.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 400.0, 265.0)","(3.7, 5.7, 4.66)"
09-01-2023 14:36:14.038677,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 85.0, 80.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 400.0, 175.71428571428572)","(3.7, 5.7, 4.66)"
09-01-2023 14:36:15.207833,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 85.0, 79.16666666666666)","(2.9, 4.0, 3.466666666666667)","(71.0, 450.0, 265.0)","(3.7, 5.7, 4.66)"
09-01-2023 14:36:16.567518,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 85.0, 80.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:17.887335,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 85.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:19.110492,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:20.201155,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:21.222438,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:22.304930,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:23.354670,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:24.495172,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:25.626382,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:26.837064,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:28.051233,"(2.5, 3.2, 3.1816666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 75.71428571428572)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:29.429536,"(2.5, 3.2, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 80.0, 78.75)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 290.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:30.623241,"(2.5, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:31.692621,"(2.5, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:32.713388,"(2.5, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:33.763377,"(2.5, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:34.829475,"(2.5, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:35.944916,"(2.5, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(71.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:37.112300,"(2.45, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(61.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:38.224557,"(2.45, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(61.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 170.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:39.321810,"(2.45, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(61.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 450.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:40.439145,"(2.45, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 77.77777777777777)","(61.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:41.488865,"(2.45, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 77.77777777777777)","(61.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 4.643750000000001)"
09-01-2023 14:36:42.668528,"(2.45, 3.25, 3.1547058823529412)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 77.77777777777777)","(61.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 285.0)","(3.7, 5.7, 5.1967741935483875)"
09-01-2023 14:36:43.811600,"(2.45, 3.25, 3.125)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 77.77777777777777)","(61.0, 140.0, 130.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 174.28571428571428)","(3.7, 5.7, 5.257142857142857)"
09-01-2023 14:36:45.022557,"(2.45, 3.25, 3.125)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 76.0)","(61.0, 140.0, 130.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 440.0, 275.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:46.152537,"(2.45, 3.25, 3.125)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 133.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 275.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:47.309672,"(2.45, 3.25, 3.15625)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 133.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 275.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:48.467915,"(2.45, 3.25, 3.15625)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 133.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 275.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:49.662866,"(2.45, 3.25, 3.15625)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 133.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 275.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:50.789163,"(2.45, 3.25, 3.15625)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 133.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 275.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:51.960713,"(2.45, 3.25, 3.15625)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 133.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 275.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:53.103604,"(2.45, 3.25, 3.1868421052631577)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 133.0)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 275.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:54.204091,"(2.45, 3.25, 3.19)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:55.359729,"(2.45, 3.25, 3.222093023255814)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:56.594170,"(2.45, 3.25, 3.222093023255814)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:57.756606,"(2.45, 3.25, 3.222093023255814)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.855172413793103)","(26.0, 80.0, 75.0)","(61.0, 140.0, 143.84615384615387)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:36:58.914244,"(2.45, 3.25, 3.1681818181818184)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.415686274509804)","(26.0, 80.0, 75.0)","(61.0, 150.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:37:00.111194,"(2.45, 3.3, 3.2111111111111112)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.2, 6.461538461538462)","(26.0, 80.0, 75.0)","(61.0, 150.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:37:01.208217,"(2.45, 3.3, 3.2111111111111112)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.461538461538462)","(26.0, 80.0, 75.0)","(61.0, 150.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:37:02.328700,"(2.45, 3.3, 3.2359999999999998)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.4)","(26.0, 80.0, 75.0)","(61.0, 150.0, 131.25)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:37:03.417092,"(2.45, 3.3, 3.265217391304348)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.0)","(61.0, 160.0, 112.77777777777777)","(2.9, 4.0, 3.466666666666667)","(71.0, 430.0, 172.22222222222223)","(3.7, 5.6, 5.031578947368421)"
09-01-2023 14:37:04.580829,"(2.45, 3.3, 3.265217391304348)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.0)","(61.0, 160.0, 122.22222222222223)","(2.9, 4.0, 3.466666666666667)","(71.0, 390.0, 265.0)","(3.7, 5.6, 5.225)"
09-01-2023 14:37:05.797121,"(2.45, 3.3, 3.26)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.0)","(61.0, 140.0, 126.66666666666667)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 260.0)","(3.7, 5.6, 5.314285714285714)"
09-01-2023 14:37:06.979781,"(2.45, 3.3, 3.26)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.0)","(61.0, 140.0, 130.9090909090909)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 260.0)","(3.7, 5.6, 5.314285714285714)"
09-01-2023 14:37:08.242864,"(2.45, 3.3, 3.26)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.0)","(61.0, 160.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 260.0)","(3.7, 5.6, 5.016666666666667)"
09-01-2023 14:37:09.447506,"(2.45, 3.3, 3.26)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.0)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 260.0)","(3.7, 5.6, 5.35)"
09-01-2023 14:37:10.693402,"(2.45, 3.3, 3.26)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 76.66666666666667)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 255.0)","(3.7, 5.6, 5.425)"
09-01-2023 14:37:11.905906,"(2.45, 3.3, 3.26)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.71428571428571)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 255.0)","(3.7, 5.6, 5.421739130434783)"
09-01-2023 14:37:13.084751,"(2.45, 3.3, 3.2448275862068963)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.71428571428571)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 255.0)","(3.7, 5.7, 5.421739130434783)"
09-01-2023 14:37:14.195845,"(2.45, 3.3, 3.2448275862068963)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.71428571428571)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 255.0)","(3.7, 5.7, 5.421739130434783)"
09-01-2023 14:37:15.277895,"(2.45, 3.3, 3.2448275862068963)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.71428571428571)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 255.0)","(3.7, 5.7, 5.3235294117647065)"
09-01-2023 14:37:16.372464,"(2.45, 3.3, 3.2466666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.153846153846154)","(26.0, 80.0, 75.71428571428571)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 255.0)","(3.7, 5.7, 5.3235294117647065)"
09-01-2023 14:37:17.507954,"(2.45, 3.3, 3.2466666666666666)","(21.0, 34.0, 25.53846153846154)","(5.0, 7.0, 6.384615384615385)","(26.0, 80.0, 72.5)","(61.0, 130.0, 117.5)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 260.0)","(3.7, 5.7, 5.32)"
09-01-2023 14:37:18.739636,"(2.45, 3.3, 3.238235294117647)","(21.0, 34.0, 25.53846153846154)","(5.0, 6.8, 6.35)","(26.0, 80.0, 72.5)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 380.0, 280.0)","(3.7, 5.6, 5.32)"
09-01-2023 14:37:19.924452,"(2.45, 3.3, 3.238235294117647)","(21.0, 34.0, 25.53846153846154)","(5.0, 6.8, 6.35)","(26.0, 80.0, 72.5)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.32)"
09-01-2023 14:37:21.104001,"(2.45, 3.35, 3.331818181818182)","(21.0, 32.0, 27.2)","(5.0, 6.8, 6.512499999999999)","(26.0, 80.0, 72.5)","(61.0, 130.0, 118.88888888888889)","(2.9, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.7, 5.6, 5.32)"
09-01-2023 14:37:22.201914,"(2.5, 3.35, 3.331818181818182)","(21.0, 30.0, 26.4)","(5.0, 6.6, 6.512499999999999)","(31.0, 80.0, 72.5)","(61.0, 130.0, 118.88888888888889)","(3.0, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.8, 5.6, 5.32)"
09-01-2023 14:37:23.342449,"(2.5, 3.35, 3.331818181818182)","(21.0, 30.0, 25.5)","(5.0, 6.6, 6.512499999999999)","(31.0, 80.0, 72.5)","(61.0, 130.0, 115.0)","(3.0, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.8, 5.6, 5.3375)"
09-01-2023 14:37:24.466303,"(2.5, 3.35, 3.331818181818182)","(21.0, 30.0, 24.428571428571427)","(5.0, 6.6, 6.512499999999999)","(31.0, 80.0, 72.5)","(61.0, 120.0, 108.0)","(3.0, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.8, 5.6, 5.3375)"
09-01-2023 14:37:25.598940,"(2.5, 3.35, 3.3404761904761906)","(21.0, 30.0, 24.26086956521739)","(5.0, 6.6, 5.977777777777778)","(31.0, 80.0, 72.5)","(61.0, 120.0, 108.0)","(3.0, 4.0, 3.466666666666667)","(71.0, 420.0, 280.0)","(3.8, 5.6, 5.3375)"
09-01-2023 14:37:26.762190,"(2.5, 3.35, 3.3451219512195123)","(21.0, 30.0, 24.26086956521739)","(5.0, 6.6, 6.097435897435898)","(31.0, 80.0, 72.5)","(61.0, 120.0, 108.75)","(3.0, 4.0, 3.431578947368421)","(71.0, 420.0, 260.0)","(3.8, 5.6, 5.3375)"
09-01-2023 14:37:27.935991,"(2.5, 3.35, 3.3451219512195123)","(21.0, 30.0, 24.26086956521739)","(5.0, 6.6, 6.08421052631579)","(31.0, 80.0, 72.5)","(61.0, 120.0, 108.75)","(3.0, 4.0, 3.431578947368421)","(71.0, 380.0, 260.0)","(3.8, 5.6, 5.085714285714285)"
09-01-2023 14:37:29.125717,"(2.5, 3.35, 3.3451219512195123)","(21.0, 30.0, 24.26086956521739)","(5.0, 6.6, 6.08421052631579)","(31.0, 80.0, 72.5)","(61.0, 120.0, 113.57142857142857)","(3.0, 4.0, 3.42)","(71.0, 380.0, 255.0)","(3.8, 5.6, 5.3)"
09-01-2023 14:37:30.203982,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.26086956521739)","(5.0, 6.6, 6.08421052631579)","(31.0, 80.0, 75.0)","(61.0, 120.0, 110.625)","(3.0, 4.0, 3.42)","(71.0, 370.0, 307.5)","(3.8, 5.6, 5.461538461538462)"
09-01-2023 14:37:31.322986,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.26086956521739)","(5.0, 6.6, 6.08421052631579)","(31.0, 80.0, 75.0)","(61.0, 120.0, 110.625)","(3.0, 4.0, 3.42)","(71.0, 370.0, 250.0)","(3.8, 5.6, 5.375)"
09-01-2023 14:37:32.427994,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.26086956521739)","(5.0, 6.6, 6.08421052631579)","(31.0, 80.0, 75.0)","(61.0, 120.0, 110.625)","(3.0, 4.0, 3.42)","(71.0, 370.0, 160.0)","(3.8, 5.6, 5.375)"
09-01-2023 14:37:33.526168,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.26086956521739)","(5.0, 6.6, 6.08421052631579)","(31.0, 80.0, 75.0)","(61.0, 120.0, 115.0)","(3.0, 4.0, 3.42)","(71.0, 370.0, 160.0)","(3.8, 5.6, 5.375)"
09-01-2023 14:37:34.706487,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.25)","(5.0, 6.6, 6.08421052631579)","(31.0, 80.0, 75.0)","(61.0, 120.0, 115.38461538461539)","(3.0, 4.0, 3.42)","(71.0, 370.0, 160.0)","(3.8, 5.6, 5.375)"
09-01-2023 14:37:35.865532,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.25)","(5.0, 6.6, 6.952941176470588)","(31.0, 80.0, 77.33333333333333)","(61.0, 120.0, 116.66666666666667)","(3.0, 4.0, 3.4785714285714286)","(71.0, 370.0, 160.0)","(3.8, 5.6, 5.42)"
09-01-2023 14:37:37.016814,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.24)","(5.0, 7.0, 6.952941176470588)","(31.0, 80.0, 77.33333333333333)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.95, 3.4785714285714286)","(71.0, 370.0, 187.5)","(3.8, 5.6, 5.42)"
09-01-2023 14:37:38.197748,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.24)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.33333333333333)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.95, 3.4785714285714286)","(71.0, 360.0, 230.0)","(3.8, 5.6, 5.377777777777777)"
09-01-2023 14:37:39.365232,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.24)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.33333333333333)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.95, 3.4785714285714286)","(71.0, 330.0, 170.0)","(3.8, 5.6, 5.266666666666667)"
09-01-2023 14:37:40.523519,"(2.5, 3.35, 3.3441176470588236)","(21.0, 30.0, 24.24)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.33333333333333)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.95, 3.5125)","(71.0, 330.0, 170.0)","(3.8, 5.6, 5.266666666666667)"
09-01-2023 14:37:41.741896,"(2.5, 3.35, 3.3200000000000003)","(21.0, 30.0, 24.31578947368421)","(5.0, 7.0, 6.92)","(31.0, 80.0, 77.89473684210526)","(61.0, 120.0, 116.66666666666667)","(3.0, 3.85, 3.5125)","(71.0, 330.0, 170.0)","(3.8, 5.6, 5.171428571428572)"
