,Crimosa,Man In Motion,Eastern Breeze,Mr Brown Fox,Prophets Daughter,Nans Obsession,Bint Alqamar,Zoulon,Rich Velvet,Beejays Hero
10-01-2023 16:26:27.162934,"(4.0, 5.2, 5.111764705882353)","(17.0, 22.0, 21.333333333333332)","(7.0, 11.5, 10.867924528301886)","(15.0, 24.0, 21.6)","(2.6, 2.82, 2.817404844290657)","(14.0, 16.5, 16.433333333333334)","(31.0, 60.0, 55.38461538461539)","(5.5, 6.0, 5.905882352941177)","(31.0, 60.0, 58.0)","(101.0, 300.0, 273.3333333333333)"
10-01-2023 16:26:29.804098,"(4.0, 5.4, 5.15)","(17.0, 22.0, 20.857142857142858)","(7.0, 11.5, 11.222222222222221)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.84, 2.8363855421686743)","(14.0, 19.0, 17.5)","(31.0, 65.0, 55.333333333333336)","(5.5, 6.0, 5.805555555555555)","(31.0, 60.0, 58.0)","(101.0, 230.0, 182.0)"
10-01-2023 16:26:31.553243,"(4.0, 5.4, 5.15)","(17.0, 22.0, 20.857142857142858)","(7.0, 11.5, 11.222222222222221)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.84, 2.8358041958041955)","(14.0, 19.0, 17.3125)","(31.0, 65.0, 55.333333333333336)","(5.5, 6.0, 5.805555555555555)","(31.0, 60.0, 58.0)","(101.0, 230.0, 182.0)"
10-01-2023 16:26:33.295638,"(4.2, 5.4, 5.15)","(17.0, 22.0, 19.9)","(7.0, 11.5, 11.222222222222221)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.84, 2.833548387096774)","(14.0, 19.0, 17.3125)","(31.0, 65.0, 55.333333333333336)","(5.5, 6.0, 5.805555555555555)","(31.0, 60.0, 58.0)","(101.0, 230.0, 182.0)"
10-01-2023 16:26:35.076574,"(4.2, 5.4, 5.15)","(17.0, 20.0, 21.0)","(7.0, 11.5, 11.222222222222221)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.84, 2.8309090909090906)","(14.0, 19.0, 17.3125)","(31.0, 65.0, 57.5)","(5.5, 6.0, 5.805555555555555)","(31.0, 60.0, 58.0)","(101.0, 230.0, 182.0)"
10-01-2023 16:26:36.943946,"(4.2, 5.4, 5.189473684210527)","(17.0, 22.0, 21.0)","(7.0, 11.5, 11.159090909090908)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.84, 2.8321052631578945)","(14.0, 19.0, 17.258064516129032)","(31.0, 60.0, 59.411764705882355)","(5.5, 6.0, 5.961111111111111)","(31.0, 60.0, 58.0)","(101.0, 230.0, 222.72727272727272)"
10-01-2023 16:26:38.707289,"(4.2, 5.4, 5.189473684210527)","(17.0, 22.0, 21.0)","(7.0, 11.5, 11.159090909090908)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.84, 2.8321052631578945)","(14.0, 19.0, 17.205882352941178)","(31.0, 60.0, 59.411764705882355)","(5.5, 6.0, 5.957534246575342)","(31.0, 60.0, 58.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 16:26:40.355743,"(4.2, 5.3, 5.122222222222222)","(17.0, 22.0, 20.727272727272727)","(7.5, 10.5, 11.166666666666666)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.84, 2.8697087378640775)","(14.0, 18.0, 17.142857142857142)","(31.0, 60.0, 57.5)","(5.5, 6.0, 6.1)","(31.0, 60.0, 58.0)","(101.0, 240.0, 206.66666666666666)"
10-01-2023 16:26:42.063803,"(4.2, 5.3, 5.275)","(17.0, 22.0, 20.727272727272727)","(7.5, 11.5, 11.166666666666666)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.9, 2.8681632653061224)","(14.0, 18.0, 16.875)","(31.0, 60.0, 57.5)","(5.5, 6.2, 6.027272727272727)","(31.0, 60.0, 58.0)","(101.0, 230.0, 216.66666666666666)"
10-01-2023 16:26:43.706342,"(4.2, 5.4, 5.300000000000001)","(17.0, 22.0, 20.727272727272727)","(7.5, 11.5, 11.166666666666666)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.9, 2.8681632653061224)","(14.0, 18.0, 17.416666666666668)","(31.0, 60.0, 57.5)","(5.5, 6.2, 6.027272727272727)","(31.0, 60.0, 58.0)","(101.0, 220.0, 203.33333333333334)"
10-01-2023 16:26:45.465139,"(4.2, 5.4, 5.333333333333334)","(17.0, 22.0, 20.727272727272727)","(7.5, 11.5, 10.944444444444445)","(15.0, 24.0, 21.473684210526315)","(2.6, 2.9, 2.8681632653061224)","(14.0, 17.5, 16.642857142857142)","(31.0, 60.0, 57.5)","(5.5, 6.2, 6.027272727272727)","(31.0, 60.0, 58.0)","(101.0, 220.0, 207.14285714285714)"
10-01-2023 16:26:47.037834,"(4.2, 5.4, 5.185714285714286)","(17.0, 22.0, 20.727272727272727)","(7.5, 11.5, 10.944444444444445)","(15.0, 24.0, 21.09090909090909)","(2.6, 2.9, 2.8645454545454543)","(14.0, 17.5, 16.609375)","(31.0, 60.0, 59.411764705882355)","(5.5, 6.2, 6.027272727272727)","(31.0, 60.0, 58.0)","(101.0, 220.0, 207.14285714285714)"
10-01-2023 16:26:48.606061,"(4.2, 5.4, 5.185714285714286)","(17.0, 22.0, 20.727272727272727)","(7.5, 11.5, 11.023809523809524)","(15.0, 24.0, 20.235294117647058)","(2.6, 2.9, 2.8541176470588234)","(14.0, 17.5, 16.375)","(31.0, 60.0, 59.411764705882355)","(5.5, 6.2, 6.027272727272727)","(31.0, 60.0, 58.0)","(101.0, 220.0, 207.14285714285714)"
10-01-2023 16:26:50.101562,"(4.2, 5.4, 5.185714285714286)","(17.0, 22.0, 20.727272727272727)","(7.5, 11.5, 10.75)","(15.0, 24.0, 20.235294117647058)","(2.6, 2.9, 2.835890410958904)","(14.0, 16.5, 16.375)","(31.0, 60.0, 59.411764705882355)","(5.5, 6.2, 6.130487804878049)","(31.0, 60.0, 58.0)","(101.0, 220.0, 207.14285714285714)"
10-01-2023 16:26:51.534994,"(4.2, 5.3, 5.258823529411765)","(17.0, 22.0, 21.272727272727273)","(7.5, 11.0, 10.75)","(14.0, 24.0, 20.235294117647058)","(2.6, 2.86, 2.846363636363636)","(14.0, 16.5, 16.375)","(31.0, 60.0, 59.411764705882355)","(5.5, 6.2, 6.130487804878049)","(31.0, 60.0, 58.0)","(101.0, 220.0, 207.14285714285714)"
10-01-2023 16:26:53.521756,"(4.2, 5.3, 5.216666666666667)","(17.0, 22.0, 21.272727272727273)","(7.5, 11.0, 10.75)","(14.0, 24.0, 22.0)","(2.6, 2.86, 2.8393333333333333)","(14.0, 16.5, 16.375)","(31.0, 60.0, 59.411764705882355)","(5.5, 6.2, 6.130487804878049)","(31.0, 60.0, 58.0)","(101.0, 220.0, 207.14285714285714)"
10-01-2023 16:26:55.503824,"(4.2, 5.3, 5.157142857142857)","(17.0, 22.0, 21.2)","(7.5, 11.0, 10.676470588235293)","(14.0, 23.0, 21.333333333333332)","(2.6, 2.84, 2.8385714285714285)","(14.0, 16.5, 16.42105263157895)","(31.0, 60.0, 57.5)","(5.5, 6.2, 6.119718309859155)","(31.0, 60.0, 58.0)","(101.0, 220.0, 207.14285714285714)"
10-01-2023 16:26:57.240098,"(4.2, 5.3, 5.157142857142857)","(17.0, 22.0, 21.272727272727273)","(7.5, 11.0, 10.676470588235293)","(14.0, 23.0, 20.5)","(2.6, 2.84, 2.8385714285714285)","(14.0, 16.5, 16.42105263157895)","(31.0, 60.0, 57.5)","(5.5, 6.2, 6.119718309859155)","(31.0, 60.0, 58.0)","(101.0, 220.0, 207.14285714285714)"
10-01-2023 16:26:59.123400,"(4.2, 5.3, 5.157142857142857)","(17.0, 22.0, 21.435483870967744)","(7.5, 11.0, 10.676470588235293)","(14.0, 23.0, 20.5)","(2.6, 2.84, 2.8385714285714285)","(14.0, 16.5, 16.821428571428573)","(31.0, 60.0, 57.5)","(5.5, 6.2, 5.976470588235294)","(31.0, 60.0, 58.0)","(101.0, 220.0, 207.14285714285714)"
10-01-2023 16:27:00.882673,"(4.2, 5.3, 5.248148148148148)","(17.0, 22.0, 20.923076923076923)","(7.5, 11.0, 10.85135135135135)","(14.0, 23.0, 20.095238095238095)","(2.6, 2.84, 2.853818181818182)","(14.0, 17.0, 16.823529411764707)","(31.0, 60.0, 58.333333333333336)","(5.5, 6.0, 6.112820512820513)","(31.0, 60.0, 56.666666666666664)","(101.0, 220.0, 205.0)"
10-01-2023 16:27:02.644924,"(4.2, 5.3, 5.213043478260869)","(17.0, 22.0, 21.176470588235293)","(7.5, 11.0, 10.708333333333334)","(14.0, 22.0, 20.0)","(2.6, 2.86, 2.8514999999999997)","(14.0, 17.0, 16.939393939393938)","(31.0, 60.0, 57.5)","(5.5, 5.9, 5.844444444444444)","(31.0, 60.0, 57.142857142857146)","(101.0, 220.0, 208.0)"
10-01-2023 16:27:04.385209,"(4.2, 5.3, 5.1454545454545455)","(17.0, 22.0, 21.363636363636363)","(7.5, 11.0, 10.738095238095237)","(14.0, 22.0, 20.0)","(2.6, 2.86, 2.8277083333333333)","(14.0, 17.0, 16.939393939393938)","(31.0, 60.0, 56.0)","(5.5, 5.9, 5.86)","(31.0, 60.0, 57.142857142857146)","(101.0, 190.0, 184.0)"
10-01-2023 16:27:06.063140,"(4.2, 5.3, 5.16875)","(17.0, 22.0, 21.363636363636363)","(7.5, 11.0, 10.803571428571429)","(14.0, 22.0, 20.0)","(2.6, 2.84, 2.8313235294117645)","(14.0, 17.0, 17.675675675675677)","(31.0, 60.0, 56.0)","(5.5, 5.9, 5.86)","(31.0, 60.0, 58.18181818181818)","(101.0, 190.0, 183.33333333333334)"
10-01-2023 16:27:07.701529,"(4.2, 5.2, 5.144444444444444)","(17.0, 22.0, 21.3)","(7.5, 11.0, 10.803571428571429)","(14.0, 22.0, 20.26086956521739)","(2.6, 2.84, 2.8361290322580643)","(14.0, 18.0, 17.233333333333334)","(31.0, 60.0, 58.095238095238095)","(5.5, 5.9, 5.874358974358975)","(31.0, 60.0, 57.5)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:09.410484,"(4.2, 5.2, 5.157142857142857)","(17.0, 22.0, 21.3)","(8.0, 11.0, 11.107142857142858)","(15.0, 22.0, 20.26086956521739)","(2.5, 2.84, 2.8361290322580643)","(14.0, 18.0, 17.233333333333334)","(41.0, 60.0, 58.095238095238095)","(5.5, 5.9, 5.874358974358975)","(41.0, 60.0, 57.5)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:11.210431,"(4.2, 5.3, 5.1421052631578945)","(17.0, 22.0, 21.3)","(8.0, 11.5, 11.048387096774194)","(15.0, 22.0, 20.26086956521739)","(2.5, 2.84, 2.834423076923077)","(14.0, 18.0, 17.233333333333334)","(41.0, 60.0, 58.095238095238095)","(5.5, 5.9, 5.874358974358975)","(41.0, 60.0, 57.5)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:13.864803,"(4.2, 5.3, 5.1421052631578945)","(17.0, 22.0, 21.3)","(8.0, 11.5, 11.131578947368421)","(15.0, 22.0, 20.26086956521739)","(2.5, 2.84, 2.828805031446541)","(14.0, 18.0, 17.45945945945946)","(41.0, 60.0, 58.095238095238095)","(5.5, 5.9, 5.874358974358975)","(41.0, 60.0, 57.5)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:15.842856,"(4.2, 5.3, 5.369642857142857)","(17.0, 22.0, 21.416666666666668)","(8.0, 11.5, 10.577777777777778)","(15.0, 22.0, 20.26086956521739)","(2.5, 2.84, 2.827891156462585)","(14.0, 18.0, 17.386363636363637)","(41.0, 60.0, 54.333333333333336)","(5.5, 6.0, 5.966666666666667)","(41.0, 60.0, 57.5)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:17.466054,"(4.2, 5.4, 5.346875)","(17.0, 22.0, 21.416666666666668)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.51851851851852)","(2.5, 2.84, 2.827891156462585)","(14.0, 17.5, 17.386363636363637)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.0, 5.966666666666667)","(41.0, 60.0, 56.36363636363637)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:19.205425,"(4.2, 5.4, 5.329166666666667)","(17.0, 22.0, 21.416666666666668)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.51851851851852)","(2.5, 2.84, 2.8277241379310345)","(14.0, 17.5, 17.386363636363637)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.0, 5.966666666666667)","(41.0, 60.0, 56.36363636363637)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:20.848992,"(4.2, 5.4, 5.329166666666667)","(17.0, 22.0, 21.416666666666668)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.51851851851852)","(2.5, 2.84, 2.8277241379310345)","(14.0, 17.5, 17.386363636363637)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.0, 5.966666666666667)","(41.0, 60.0, 56.36363636363637)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:22.630119,"(4.2, 5.4, 5.329166666666667)","(17.0, 22.0, 21.416666666666668)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8277241379310345)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.0, 5.966666666666667)","(41.0, 60.0, 56.36363636363637)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:24.175491,"(4.2, 5.4, 5.274074074074075)","(17.0, 22.0, 21.416666666666668)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8273170731707316)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.0, 5.975)","(41.0, 60.0, 56.36363636363637)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:25.734850,"(4.2, 5.4, 5.274074074074075)","(17.0, 22.0, 21.416666666666668)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8264347826086955)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.0, 5.975)","(41.0, 60.0, 56.36363636363637)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:27.311294,"(4.2, 5.4, 5.322077922077923)","(17.0, 22.0, 21.5)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8264347826086955)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.0, 5.988888888888889)","(41.0, 60.0, 57.5)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:28.868065,"(4.2, 5.4, 5.272602739726027)","(17.0, 22.0, 21.68)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8264347826086955)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.0, 5.992592592592593)","(41.0, 60.0, 57.5)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:30.451391,"(4.2, 5.3, 5.176470588235294)","(17.0, 22.0, 21.636363636363637)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8264347826086955)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.0, 5.978260869565218)","(41.0, 60.0, 57.5)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:32.005028,"(4.2, 5.2, 5.170909090909091)","(17.0, 22.0, 21.636363636363637)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.836279069767442)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.2, 5.916666666666667)","(41.0, 60.0, 58.095238095238095)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:33.571956,"(4.2, 5.2, 5.170909090909091)","(17.0, 22.0, 21.636363636363637)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8289655172413792)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.2, 6.069230769230769)","(41.0, 60.0, 58.095238095238095)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:35.355066,"(4.2, 5.2, 5.11590909090909)","(17.0, 22.0, 21.636363636363637)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8289655172413792)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.2, 6.069230769230769)","(41.0, 60.0, 58.095238095238095)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:36.875361,"(4.2, 5.2, 5.11590909090909)","(17.0, 22.0, 21.636363636363637)","(8.0, 11.0, 10.512820512820513)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8289655172413792)","(14.0, 17.5, 17.291666666666668)","(41.0, 60.0, 54.642857142857146)","(5.5, 6.2, 6.045454545454546)","(41.0, 60.0, 58.095238095238095)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:38.564773,"(4.2, 5.2, 5.11590909090909)","(17.0, 22.0, 21.636363636363637)","(8.0, 11.0, 10.733333333333333)","(15.0, 22.0, 20.0)","(2.5, 2.84, 2.8192)","(14.0, 17.5, 17.333333333333332)","(41.0, 60.0, 58.5)","(5.5, 6.2, 6.045454545454546)","(41.0, 60.0, 56.92307692307692)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:40.332439,"(4.2, 5.2, 5.121212121212121)","(17.0, 22.0, 21.636363636363637)","(8.0, 11.0, 10.78)","(15.0, 22.0, 20.0)","(2.5, 2.82, 2.8192)","(14.0, 18.0, 17.666666666666668)","(41.0, 60.0, 58.5)","(5.5, 6.2, 5.931578947368421)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:42.012909,"(4.2, 5.2, 5.121428571428571)","(17.0, 22.0, 19.916666666666668)","(8.0, 11.5, 10.78)","(15.0, 22.0, 19.916666666666668)","(2.5, 2.82, 2.8414814814814813)","(14.0, 18.0, 18.571428571428573)","(41.0, 60.0, 55.90909090909091)","(5.5, 6.2, 5.724390243902439)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:43.668888,"(4.2, 5.4, 5.218181818181819)","(17.0, 20.0, 19.90909090909091)","(8.0, 11.5, 11.114285714285714)","(15.0, 22.0, 19.916666666666668)","(2.5, 2.86, 2.8414814814814813)","(14.0, 19.5, 18.22)","(41.0, 60.0, 54.375)","(5.5, 6.2, 5.706818181818182)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:45.232419,"(4.2, 5.4, 5.233333333333333)","(17.0, 20.0, 19.90909090909091)","(8.0, 11.5, 10.552631578947368)","(15.0, 22.0, 19.916666666666668)","(2.5, 2.86, 2.8414814814814813)","(14.0, 19.5, 18.22)","(41.0, 60.0, 54.375)","(5.5, 6.0, 5.716)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:46.781064,"(4.2, 5.4, 5.233333333333333)","(17.0, 20.0, 19.945945945945947)","(8.0, 11.5, 10.552631578947368)","(15.0, 22.0, 19.916666666666668)","(2.5, 2.86, 2.841818181818182)","(14.0, 19.5, 18.142857142857142)","(41.0, 60.0, 54.375)","(5.5, 5.9, 5.8568750000000005)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:48.411960,"(4.2, 5.4, 5.233333333333333)","(17.0, 20.0, 19.945945945945947)","(8.0, 11.5, 10.954545454545455)","(15.0, 22.0, 20.333333333333332)","(2.5, 2.86, 2.841818181818182)","(14.0, 19.0, 18.307692307692307)","(41.0, 60.0, 54.375)","(5.5, 5.9, 5.8568750000000005)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:49.956766,"(4.2, 5.4, 5.3090909090909095)","(17.0, 20.0, 19.945945945945947)","(8.0, 11.5, 10.954545454545455)","(15.0, 22.0, 20.333333333333332)","(2.5, 2.86, 2.8446153846153845)","(14.0, 19.0, 18.36842105263158)","(41.0, 60.0, 54.375)","(5.0, 5.9, 5.7593023255813955)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:51.511512,"(4.2, 5.4, 5.333333333333334)","(17.0, 20.0, 19.945945945945947)","(8.0, 11.5, 10.480392156862745)","(15.0, 22.0, 20.4)","(2.5, 2.86, 2.8468852459016394)","(14.0, 19.0, 18.7)","(41.0, 60.0, 54.375)","(5.0, 5.8, 5.757831325301205)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:53.266674,"(4.2, 5.4, 5.242857142857143)","(17.0, 20.0, 19.97222222222222)","(8.0, 10.5, 10.480392156862745)","(15.0, 22.0, 20.4)","(2.5, 2.86, 2.8468852459016394)","(14.0, 19.0, 18.477272727272727)","(41.0, 60.0, 54.375)","(5.0, 5.8, 5.74475138121547)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:54.959789,"(4.2, 5.4, 5.242857142857143)","(17.0, 20.0, 19.97222222222222)","(8.0, 10.5, 10.480392156862745)","(15.0, 22.0, 20.4)","(2.5, 2.86, 2.842222222222222)","(14.0, 19.5, 18.456521739130434)","(41.0, 60.0, 54.375)","(5.0, 5.8, 5.74475138121547)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:56.735730,"(4.2, 5.4, 5.242857142857143)","(17.0, 20.0, 20.0)","(8.0, 10.5, 10.482456140350877)","(15.0, 22.0, 20.181818181818183)","(2.5, 2.86, 2.8474074074074074)","(14.0, 19.5, 18.456521739130434)","(41.0, 60.0, 54.375)","(5.0, 5.8, 5.771612903225806)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:27:58.957419,"(4.2, 5.4, 5.233333333333333)","(17.0, 21.0, 19.695652173913043)","(8.0, 10.5, 10.482456140350877)","(15.0, 22.0, 20.181818181818183)","(2.5, 2.88, 2.861276595744681)","(14.0, 19.5, 18.456521739130434)","(41.0, 60.0, 54.375)","(5.0, 5.8, 5.757692307692308)","(41.0, 60.0, 55.78947368421053)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:01.075453,"(4.2, 5.4, 5.288888888888889)","(17.0, 21.0, 20.2)","(8.0, 10.5, 10.482456140350877)","(15.0, 22.0, 20.181818181818183)","(2.5, 2.88, 2.856216216216216)","(14.0, 19.5, 18.456521739130434)","(41.0, 60.0, 54.375)","(5.0, 5.8, 5.754166666666666)","(41.0, 60.0, 56.36363636363636)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:02.635697,"(4.2, 5.3, 5.2749999999999995)","(17.0, 21.0, 20.2)","(8.0, 10.5, 10.482456140350877)","(15.0, 22.0, 20.4)","(2.5, 2.88, 2.893333333333333)","(14.0, 19.5, 18.456521739130434)","(41.0, 60.0, 52.1875)","(5.0, 5.8, 5.75531914893617)","(41.0, 60.0, 56.36363636363636)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:04.209944,"(4.2, 5.3, 5.263636363636364)","(17.0, 21.0, 19.695652173913043)","(8.0, 10.5, 10.596774193548388)","(15.0, 22.0, 20.333333333333332)","(2.5, 2.9, 2.896610169491525)","(14.0, 19.5, 18.710526315789473)","(41.0, 60.0, 52.1875)","(5.0, 5.8, 5.777142857142857)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:05.744593,"(4.2, 5.3, 5.146808510638298)","(17.0, 21.0, 19.695652173913043)","(8.0, 11.5, 10.596774193548388)","(15.0, 22.0, 20.333333333333332)","(2.5, 2.9, 2.896969696969697)","(14.0, 19.5, 18.75)","(41.0, 60.0, 52.1875)","(5.0, 5.8, 5.754)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:07.447637,"(4.2, 5.2, 5.1305555555555555)","(17.0, 21.0, 19.695652173913043)","(8.0, 11.5, 10.596774193548388)","(15.0, 22.0, 20.181818181818183)","(2.5, 2.9, 2.897333333333333)","(14.0, 19.5, 18.75)","(41.0, 60.0, 52.1875)","(5.0, 5.8, 5.674418604651162)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:09.140283,"(4.2, 5.2, 5.1305555555555555)","(17.0, 21.0, 19.571428571428573)","(8.0, 11.5, 10.596774193548388)","(15.0, 22.0, 20.181818181818183)","(2.5, 2.9, 2.897333333333333)","(14.0, 19.5, 18.75)","(41.0, 60.0, 52.1875)","(5.0, 5.8, 5.723076923076923)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:10.712565,"(4.2, 5.2, 5.1305555555555555)","(17.0, 21.0, 19.571428571428573)","(8.0, 11.5, 10.596774193548388)","(15.0, 22.0, 20.181818181818183)","(2.5, 2.9, 2.897333333333333)","(14.0, 19.5, 18.75)","(41.0, 60.0, 52.1875)","(5.0, 5.8, 5.723076923076923)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:12.327601,"(4.2, 5.2, 5.1305555555555555)","(17.0, 21.0, 19.571428571428573)","(8.0, 11.5, 10.596774193548388)","(15.0, 22.0, 20.181818181818183)","(2.5, 2.9, 2.897333333333333)","(14.0, 19.5, 18.75)","(41.0, 60.0, 52.1875)","(5.0, 5.8, 5.723076923076923)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:13.992443,"(4.2, 5.2, 5.112790697674418)","(17.0, 21.0, 20.48)","(8.0, 11.5, 10.863636363636363)","(15.0, 22.0, 20.181818181818183)","(2.5, 2.9, 2.8971014492753624)","(14.0, 19.5, 18.56896551724138)","(41.0, 60.0, 52.1875)","(5.0, 5.8, 5.878070175438597)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.5)"
10-01-2023 16:28:15.639387,"(4.2, 5.2, 5.109638554216867)","(17.0, 21.0, 20.333333333333332)","(8.0, 11.5, 10.863636363636363)","(15.0, 22.0, 20.181818181818183)","(2.5, 2.9, 2.8971014492753624)","(14.0, 19.0, 18.56896551724138)","(41.0, 60.0, 52.1875)","(5.0, 5.9, 5.885576923076924)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 188.33333333333334)"
10-01-2023 16:28:17.329643,"(4.2, 5.2, 5.109638554216867)","(17.0, 21.0, 20.285714285714285)","(8.0, 11.5, 10.863636363636363)","(15.0, 22.0, 20.210526315789473)","(2.6, 2.9, 2.896923076923077)","(15.0, 19.0, 18.537037037037038)","(41.0, 60.0, 52.1875)","(5.0, 5.9, 5.896590909090909)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.14285714285714)"
10-01-2023 16:28:19.024152,"(4.2, 5.2, 5.109302325581395)","(17.0, 21.0, 20.285714285714285)","(8.0, 11.5, 10.863636363636363)","(15.0, 22.0, 20.210526315789473)","(2.6, 2.9, 2.9017821782178217)","(15.0, 19.0, 18.537037037037038)","(41.0, 60.0, 52.1875)","(5.0, 5.9, 5.955555555555556)","(41.0, 60.0, 55.55555555555556)","(101.0, 190.0, 187.14285714285714)"
