,Asva,Okay Cupid,Preferral,Kaisa,Pioneer Lass,Gleefilly,Lutine Belle
07-01-2023 11:54:09.260706,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:10.322725,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:11.367578,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:12.437630,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:13.431104,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:14.452562,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:15.516883,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:16.599850,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:17.720553,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:18.743019,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:19.794993,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:20.798409,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:21.773751,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:22.804125,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:23.704394,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:24.688499,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:25.661147,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:26.722949,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:27.823058,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:28.827778,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:29.931658,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:30.927985,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:31.927950,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:32.931823,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:33.853148,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:34.809334,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:35.753418,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:36.801809,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:37.896004,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:38.952239,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:40.030204,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:41.001411,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 55.42857142857143)"
07-01-2023 11:54:41.974286,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 100.0, 40.85714285714286)"
07-01-2023 11:54:42.964748,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:43.970414,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:44.977182,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:45.965143,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:47.024678,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:48.066296,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:49.151678,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:50.194826,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:51.177083,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:52.213936,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:53.203353,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:54.255140,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:55.301156,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:56.292079,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:57.278428,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:58.280377,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:54:59.355115,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:00.425349,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 34.0, 26.176470588235293)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:01.426600,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.2)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:02.446503,"(1.55, 1.74, 1.7316666666666667)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.0, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:03.373937,"(1.55, 1.74, 1.7112)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:04.370988,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:05.337058,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:06.323444,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:07.337427,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.583333333333336)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:08.375876,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:09.456336,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:10.582754,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:11.685597,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:12.756975,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:13.684699,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:14.707983,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:15.695155,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:16.685958,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:17.647197,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:18.617628,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:19.642561,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:20.727722,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.361538461538462)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:21.809358,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:22.837223,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:23.778423,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:24.772520,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:25.795895,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:26.829768,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:27.791212,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.3)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:28.691419,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:29.717386,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:30.677598,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:31.726291,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:32.719489,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:33.725622,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:34.702061,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:35.758586,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:36.903887,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:37.949325,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:38.961154,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:39.970441,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:41.047803,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:42.149482,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:43.176197,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:44.184131,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:45.156148,"(1.55, 1.74, 1.7072727272727273)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 10.855555555555556)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
07-01-2023 11:55:46.181645,"(1.55, 1.74, 1.7112)","(10.0, 21.0, 19.0)","(15.0, 32.0, 30.454545454545453)","(16.0, 90.0, 28.75)","(6.5, 12.5, 11.271428571428572)","(4.6, 7.0, 5.8)","(17.0, 110.0, 40.85714285714286)"
