,Magic Avenue,Toofan Raja,Zipping Wesley,Go Forward Herby,Tricky Avenue,Pinned
04-01-2023 14:23:27.713273,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.425)","(2.35, 2.6, 2.58)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 548.0)","(4.8, 5.6, 4.793103448275862)"
04-01-2023 14:23:28.668886,"(5.5, 12.5, 10.357142857142858)","(2.5, 3.8, 3.3875)","(2.35, 2.6, 2.511578947368421)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 548.0)","(4.8, 5.6, 4.793103448275862)"
04-01-2023 14:23:29.633107,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.45625)","(2.35, 2.6, 2.495)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.793103448275862)"
04-01-2023 14:23:30.537228,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.45625)","(2.35, 2.6, 2.495)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.793103448275862)"
04-01-2023 14:23:31.418926,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.45625)","(2.35, 2.6, 2.4968421052631578)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.793103448275862)"
04-01-2023 14:23:32.314181,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.45625)","(2.35, 2.6, 2.511578947368421)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.793103448275862)"
04-01-2023 14:23:33.246360,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.45625)","(2.35, 2.6, 2.511578947368421)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.793103448275862)"
04-01-2023 14:23:34.164847,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.45625)","(2.35, 2.6, 2.511578947368421)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.793103448275862)"
04-01-2023 14:23:35.080540,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.3657894736842104)","(2.35, 2.6, 2.495)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.793103448275862)"
04-01-2023 14:23:35.952542,"(5.5, 12.5, 10.227272727272727)","(2.5, 3.8, 3.4875)","(2.35, 2.6, 2.495)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.86875)"
04-01-2023 14:23:36.813162,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.4875)","(2.35, 2.58, 2.49)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.86875)"
04-01-2023 14:23:37.734676,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.4875)","(2.35, 2.58, 2.49)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.86875)"
04-01-2023 14:23:38.642565,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.4875)","(2.35, 2.58, 2.486086956521739)","(19.0, 46.0, 34.0)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.86875)"
04-01-2023 14:23:39.620676,"(5.5, 12.0, 10.333333333333334)","(2.5, 3.8, 3.4875)","(2.35, 2.58, 2.5017391304347827)","(19.0, 46.0, 34.0)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.854285714285714)"
04-01-2023 14:23:40.530489,"(5.5, 12.0, 10.76923076923077)","(2.5, 3.8, 3.4875)","(2.35, 2.58, 2.499230769230769)","(19.0, 46.0, 34.0)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.854285714285714)"
04-01-2023 14:23:41.387853,"(5.5, 12.0, 10.76923076923077)","(2.5, 3.8, 3.4875)","(2.35, 2.58, 2.505)","(19.0, 46.0, 34.0)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.854285714285714)"
04-01-2023 14:23:42.247181,"(5.5, 12.0, 10.76923076923077)","(2.5, 3.8, 3.4052631578947365)","(2.35, 2.58, 2.491764705882353)","(19.0, 46.0, 34.0)","(101.0, 650.0, 587.5)","(4.8, 5.6, 4.854285714285714)"
04-01-2023 14:23:43.142551,"(5.5, 11.5, 10.75)","(2.5, 3.8, 3.5617647058823527)","(2.35, 2.58, 2.491764705882353)","(19.0, 46.0, 34.0)","(101.0, 650.0, 587.5)","(4.8, 5.5, 4.85483870967742)"
04-01-2023 14:23:44.032922,"(5.5, 11.5, 10.681818181818182)","(2.5, 3.8, 3.5617647058823527)","(2.35, 2.58, 2.491764705882353)","(19.0, 46.0, 34.0)","(101.0, 650.0, 587.5)","(4.8, 5.5, 4.796)"
04-01-2023 14:23:44.971845,"(5.5, 11.5, 10.75)","(2.5, 3.8, 3.5617647058823527)","(2.35, 2.58, 2.505)","(19.0, 46.0, 34.0)","(101.0, 650.0, 587.5)","(4.8, 5.5, 4.796)"
04-01-2023 14:23:45.921826,"(5.5, 11.5, 10.833333333333334)","(2.5, 3.8, 3.5617647058823527)","(2.35, 2.58, 2.491764705882353)","(19.0, 46.0, 34.0)","(101.0, 650.0, 405.0)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:46.813230,"(5.5, 11.5, 10.833333333333334)","(2.5, 3.8, 3.5617647058823527)","(2.35, 2.58, 2.491764705882353)","(19.0, 46.0, 34.0)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:47.920560,"(5.5, 11.5, 10.833333333333334)","(2.5, 3.8, 3.5617647058823527)","(2.35, 2.58, 2.5094117647058822)","(19.0, 46.0, 34.0)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:49.007677,"(5.5, 11.5, 10.833333333333334)","(2.5, 3.8, 3.5617647058823527)","(2.35, 2.58, 2.515135135135135)","(19.0, 46.0, 34.0)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.758536585365854)"
04-01-2023 14:23:50.172409,"(5.5, 11.5, 11.25)","(2.5, 3.8, 3.5882352941176467)","(2.35, 2.58, 2.505)","(19.0, 46.0, 34.0)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:51.129290,"(5.5, 11.0, 10.5)","(2.5, 3.8, 3.5882352941176467)","(2.35, 2.58, 2.505)","(19.0, 46.0, 34.0)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:52.040551,"(5.5, 11.0, 10.5)","(2.5, 3.8, 3.5882352941176467)","(2.35, 2.54, 2.505)","(19.0, 46.0, 34.0)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:53.004047,"(5.5, 11.0, 10.625)","(2.5, 3.8, 3.5882352941176467)","(2.35, 2.54, 2.4816666666666665)","(19.0, 46.0, 34.0)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:53.948991,"(5.5, 11.0, 10.625)","(2.5, 3.8, 3.5882352941176467)","(2.35, 2.56, 2.490322580645161)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:54.885469,"(5.5, 11.0, 10.625)","(2.5, 3.8, 3.5882352941176467)","(2.35, 2.56, 2.48)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:55.816490,"(5.5, 11.0, 10.714285714285714)","(2.5, 3.8, 3.5882352941176467)","(2.35, 2.56, 2.48)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:56.678764,"(5.5, 11.5, 11.25)","(2.5, 3.8, 3.603125)","(2.35, 2.56, 2.48)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:57.602648,"(5.5, 11.0, 10.5)","(2.5, 3.8, 3.603125)","(2.35, 2.56, 2.48)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:58.485846,"(5.5, 11.0, 10.5)","(2.5, 3.8, 3.603125)","(2.35, 2.56, 2.48)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:23:59.494811,"(5.5, 11.0, 10.5)","(2.5, 3.8, 3.603125)","(2.35, 2.56, 2.48)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:24:00.465865,"(5.5, 11.0, 10.5)","(2.5, 3.8, 3.603125)","(2.35, 2.56, 2.5)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:24:01.338304,"(5.5, 11.0, 10.5)","(2.5, 3.8, 3.603125)","(2.35, 2.56, 2.5)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:24:02.263370,"(5.5, 11.0, 10.5)","(2.5, 3.8, 3.603125)","(2.35, 2.56, 2.5)","(19.0, 46.0, 35.77777777777778)","(101.0, 650.0, 527.5)","(4.8, 5.5, 4.8090909090909095)"
04-01-2023 14:24:03.146146,"(5.5, 11.0, 10.5)","(2.5, 3.8, 3.5136363636363637)","(2.35, 2.54, 2.493684210526316)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 527.5)","(4.6, 5.5, 4.947058823529412)"
04-01-2023 14:24:03.993332,"(5.5, 11.5, 11.25)","(2.5, 3.85, 3.675)","(2.35, 2.54, 2.4878260869565216)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 570.0)","(4.6, 5.4, 4.947058823529412)"
04-01-2023 14:24:04.915114,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.675)","(2.35, 2.54, 2.4878260869565216)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.947058823529412)"
04-01-2023 14:24:06.116375,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.675)","(2.35, 2.54, 2.473333333333333)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.947058823529412)"
04-01-2023 14:24:07.072325,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.675)","(2.35, 2.54, 2.473333333333333)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.8235294117647065)"
04-01-2023 14:24:07.971611,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.675)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.82)"
04-01-2023 14:24:08.942056,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.675)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.835483870967742)"
04-01-2023 14:24:09.949419,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.675)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.835483870967742)"
04-01-2023 14:24:10.999363,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.835483870967742)"
04-01-2023 14:24:12.075645,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.835483870967742)"
04-01-2023 14:24:13.082003,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.82)"
04-01-2023 14:24:14.105006,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.4610526315789474)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.835483870967742)"
04-01-2023 14:24:15.044560,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.835483870967742)"
04-01-2023 14:24:15.958036,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.835483870967742)"
04-01-2023 14:24:16.907384,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.835483870967742)"
04-01-2023 14:24:17.803099,"(5.5, 11.5, 11.25)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(18.0, 46.0, 35.77777777777778)","(91.0, 650.0, 602.0)","(4.6, 5.4, 4.976923076923077)"
04-01-2023 14:24:18.671369,"(5.5, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(19.0, 46.0, 35.77777777777778)","(91.0, 650.0, 415.0)","(4.6, 5.3, 4.976923076923077)"
04-01-2023 14:24:19.686467,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(19.0, 46.0, 38.0)","(91.0, 650.0, 415.0)","(4.6, 5.3, 4.889473684210526)"
04-01-2023 14:24:20.662794,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.495)","(19.0, 46.0, 38.0)","(91.0, 650.0, 415.0)","(4.6, 5.3, 4.889473684210526)"
04-01-2023 14:24:21.749410,"(5.5, 11.0, 10.5)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.48)","(19.0, 46.0, 38.0)","(91.0, 650.0, 415.0)","(4.6, 5.3, 4.8125)"
04-01-2023 14:24:22.690561,"(5.5, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.48)","(19.0, 46.0, 38.0)","(91.0, 650.0, 415.0)","(4.6, 5.3, 4.8125)"
04-01-2023 14:24:23.611223,"(5.5, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.48)","(19.0, 46.0, 38.0)","(91.0, 650.0, 493.3333333333333)","(4.6, 5.3, 4.8125)"
04-01-2023 14:24:24.581518,"(5.5, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.48)","(19.0, 46.0, 38.0)","(91.0, 650.0, 573.3333333333334)","(4.6, 5.3, 4.8125)"
04-01-2023 14:24:25.631763,"(5.5, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.48)","(19.0, 46.0, 38.0)","(91.0, 650.0, 604.0)","(4.6, 5.3, 4.8125)"
04-01-2023 14:24:26.764505,"(5.5, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.48)","(19.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.6, 5.3, 4.8125)"
04-01-2023 14:24:27.854546,"(5.5, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.469411764705882)","(19.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.6, 5.3, 4.8125)"
04-01-2023 14:24:28.854802,"(5.5, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.48)","(19.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.6, 5.3, 4.8125)"
04-01-2023 14:24:29.828976,"(5.5, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.48)","(19.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.6, 5.3, 4.8125)"
04-01-2023 14:24:30.851379,"(6.0, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.54, 2.48)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.8125)"
04-01-2023 14:24:31.927917,"(6.0, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.8125)"
04-01-2023 14:24:32.899387,"(6.0, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.79)"
04-01-2023 14:24:33.849675,"(6.0, 11.0, 10.615384615384615)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.79)"
04-01-2023 14:24:34.941235,"(6.0, 11.0, 10.736842105263158)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.52, 2.4568421052631577)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.79)"
04-01-2023 14:24:35.969281,"(6.0, 11.0, 10.736842105263158)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.79)"
04-01-2023 14:24:36.923776,"(6.0, 11.0, 10.736842105263158)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.79)"
04-01-2023 14:24:37.900744,"(6.0, 11.0, 10.736842105263158)","(2.5, 3.85, 3.55)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.79)"
04-01-2023 14:24:38.893688,"(6.0, 11.0, 10.736842105263158)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.52, 2.471764705882353)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.79)"
04-01-2023 14:24:39.927645,"(6.0, 11.0, 10.736842105263158)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.5, 2.471764705882353)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.79)"
04-01-2023 14:24:41.018406,"(6.0, 11.0, 10.736842105263158)","(2.5, 3.85, 3.6863636363636365)","(2.35, 2.5, 2.455)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.7620689655172415)"
04-01-2023 14:24:41.959188,"(6.0, 11.5, 11.3)","(2.5, 3.95, 3.835714285714286)","(2.35, 2.5, 2.455)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:42.898555,"(6.0, 12.5, 11.38888888888889)","(2.5, 3.95, 3.861111111111111)","(2.35, 2.5, 2.471764705882353)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:43.914302,"(6.0, 12.5, 11.38888888888889)","(2.5, 3.95, 3.861111111111111)","(2.35, 2.5, 2.471764705882353)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:44.922749,"(6.0, 12.5, 11.38888888888889)","(2.5, 3.95, 3.75)","(2.35, 2.5, 2.471764705882353)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:45.893755,"(6.0, 12.5, 11.5)","(2.5, 3.95, 3.85)","(2.35, 2.5, 2.4699999999999998)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:46.928339,"(6.0, 12.0, 11.53125)","(2.5, 3.95, 3.85)","(2.35, 2.5, 2.4699999999999998)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:47.950877,"(6.0, 12.0, 11.53125)","(2.5, 3.95, 3.85)","(2.35, 2.5, 2.4699999999999998)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.8297297297297295)"
04-01-2023 14:24:48.942685,"(6.0, 12.0, 11.368421052631579)","(2.5, 3.95, 3.85)","(2.35, 2.5, 2.4494736842105262)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:49.964996,"(6.0, 12.0, 11.368421052631579)","(2.5, 3.95, 3.85)","(2.35, 2.5, 2.464)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:50.925333,"(6.0, 12.0, 11.368421052631579)","(2.5, 3.95, 3.73125)","(2.35, 2.5, 2.455)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:51.843684,"(6.0, 12.0, 11.368421052631579)","(2.5, 3.95, 3.664285714285714)","(2.35, 2.5, 2.455)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:52.825111,"(6.0, 12.0, 11.368421052631579)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.5, 2.455)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.8297297297297295)"
04-01-2023 14:24:53.856527,"(6.0, 11.5, 11.1875)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.5, 2.455)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.8297297297297295)"
04-01-2023 14:24:54.887771,"(6.0, 11.5, 11.1875)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.5, 2.455)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:55.872138,"(6.0, 11.5, 11.1875)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.48, 2.439090909090909)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:56.825697,"(6.0, 11.5, 11.1875)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.48, 2.45)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:57.765948,"(6.0, 11.5, 11.1875)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.48, 2.45)","(20.0, 46.0, 38.0)","(91.0, 650.0, 425.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:58.805716,"(6.0, 11.5, 11.1875)","(2.5, 3.95, 3.664285714285714)","(2.35, 2.48, 2.45)","(20.0, 46.0, 38.0)","(91.0, 650.0, 430.0)","(4.8, 5.3, 4.841176470588235)"
04-01-2023 14:24:59.864487,"(6.0, 13.5, 13.25)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.48, 2.45)","(20.0, 46.0, 38.0)","(91.0, 650.0, 430.0)","(4.8, 5.3, 4.8297297297297295)"
04-01-2023 14:25:00.883548,"(6.0, 13.0, 11.875)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.48, 2.45)","(20.0, 46.0, 38.0)","(91.0, 650.0, 430.0)","(4.8, 5.3, 4.8297297297297295)"
04-01-2023 14:25:01.935048,"(6.0, 13.0, 11.875)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.48, 2.45)","(20.0, 46.0, 38.0)","(91.0, 650.0, 503.3333333333333)","(4.8, 5.3, 4.8297297297297295)"
04-01-2023 14:25:03.104574,"(6.0, 13.0, 11.695652173913043)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.48, 2.4347368421052633)","(20.0, 46.0, 38.0)","(91.0, 650.0, 503.3333333333333)","(4.8, 5.3, 4.8297297297297295)"
04-01-2023 14:25:04.540402,"(6.0, 13.0, 11.695652173913043)","(2.5, 3.95, 3.7750000000000004)","(2.35, 2.46, 2.429411764705882)","(20.0, 46.0, 38.0)","(91.0, 650.0, 430.0)","(4.8, 5.3, 4.8297297297297295)"
04-01-2023 14:25:05.648634,"(6.0, 13.0, 11.695652173913043)","(2.5, 3.95, 3.8041666666666667)","(2.35, 2.46, 2.370232558139535)","(20.0, 46.0, 40.25)","(91.0, 650.0, 576.6666666666666)","(4.8, 5.3, 4.68095238095238)"
04-01-2023 14:25:06.597613,"(6.0, 13.0, 12.09090909090909)","(2.5, 3.95, 3.8041666666666667)","(2.35, 2.44, 2.370232558139535)","(20.0, 46.0, 40.25)","(91.0, 650.0, 435.0)","(4.8, 5.3, 4.68095238095238)"
04-01-2023 14:25:07.666357,"(6.0, 12.5, 11.973684210526315)","(2.5, 4.1, 3.863157894736842)","(2.35, 2.44, 2.3114285714285714)","(20.0, 46.0, 40.25)","(91.0, 650.0, 435.0)","(4.8, 5.3, 4.667567567567568)"
04-01-2023 14:25:08.749768,"(6.0, 12.5, 11.973684210526315)","(2.5, 4.1, 3.775)","(2.35, 2.44, 2.4253658536585365)","(20.0, 46.0, 40.25)","(91.0, 650.0, 435.0)","(4.8, 5.3, 5.028358208955224)"
04-01-2023 14:25:09.867468,"(6.0, 12.5, 11.772727272727273)","(2.5, 4.1, 3.775)","(2.35, 2.44, 2.4253658536585365)","(20.0, 46.0, 40.25)","(91.0, 650.0, 562.0)","(4.8, 5.3, 5.028358208955224)"
04-01-2023 14:25:11.007569,"(6.0, 12.5, 11.657894736842106)","(2.5, 4.1, 3.775)","(2.35, 2.44, 2.4253658536585365)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 4.920833333333333)"
04-01-2023 14:25:12.059648,"(6.0, 12.5, 11.657894736842106)","(2.5, 4.1, 3.775)","(2.35, 2.44, 2.4253658536585365)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 4.816666666666666)"
04-01-2023 14:25:13.100272,"(6.0, 12.5, 11.657894736842106)","(2.5, 4.1, 3.6666666666666665)","(2.35, 2.44, 2.410886075949367)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 4.816666666666666)"
04-01-2023 14:25:14.133543,"(6.0, 12.5, 12.071428571428571)","(2.5, 4.1, 3.7921052631578944)","(2.35, 2.42, 2.410886075949367)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 4.816666666666666)"
04-01-2023 14:25:15.188318,"(6.0, 12.0, 11.53125)","(2.5, 4.1, 3.7921052631578944)","(2.35, 2.42, 2.395)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 4.816666666666666)"
