,Shanias Dream,Stylish Ken,Vortex,Irongate,Holiday In Paris,Hazelnut,Stings To Burn,Jonas
15-12-2022 13:33:31.523003,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:32.563333,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:33.696789,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:34.903938,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:36.030024,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:37.165386,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:38.174623,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:39.259588,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:40.357899,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:41.553726,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 12.771428571428572)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:42.731825,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.0, 13.024137931034483)","(10.0, 24.0, 19.88888888888889)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:43.890047,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 13.024137931034483)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 9.885714285714286)"
15-12-2022 13:33:44.996245,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 146.15384615384616)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.875)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.433333333333334)"
15-12-2022 13:33:46.093166,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.875)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.875)"
15-12-2022 13:33:47.205927,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.4470588235294115)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.9)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 9.638461538461538)"
15-12-2022 13:33:48.345246,"(3.0, 5.5, 3.2422222222222223)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.9)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 9.638461538461538)"
15-12-2022 13:33:49.498568,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 9.3)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.825)"
15-12-2022 13:33:50.644636,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 9.3)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 9.616666666666667)"
15-12-2022 13:33:51.740962,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 9.3)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.875)"
15-12-2022 13:33:52.871488,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 9.3)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.466666666666667)"
15-12-2022 13:33:53.958876,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.82)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.825)"
15-12-2022 13:33:55.037129,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.875)"
15-12-2022 13:33:56.163584,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:33:57.259484,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:33:58.450315,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:33:59.598502,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:00.683076,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:02.019579,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:03.709218,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:04.866189,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:05.982479,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:07.140994,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:08.355432,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:09.607813,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:10.999748,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:12.187231,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:13.440409,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:14.613991,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:15.813812,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:16.966718,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:18.105864,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:19.211044,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:20.382562,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:21.671900,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:22.878810,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:24.052538,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:25.224443,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:26.342007,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:27.463823,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:28.647679,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:29.847110,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:31.068115,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:32.225794,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:33.286514,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:34.483531,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:35.615325,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:36.747623,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:37.864719,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:38.958734,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:39.995069,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:41.127445,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 86.66666666666667)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.266666666666666)","(10.0, 24.0, 11.833333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:42.289439,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:43.410428,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.432)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:44.510053,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:45.607680,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:46.684699,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:47.799518,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:48.945974,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:50.057057,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:51.195971,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:52.283077,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:53.422683,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:54.521545,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:55.608494,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:56.693969,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:57.735640,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:58.786191,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:34:59.875074,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:35:00.996838,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:35:02.116554,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:35:03.277654,"(3.0, 5.5, 3.1)","(2.45, 3.2, 2.488888888888889)","(31.0, 220.0, 76.0)","(18.0, 60.0, 31.666666666666664)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 11.923529411764704)","(10.0, 24.0, 10.86)","(5.0, 10.0, 8.533333333333333)"
