,Rich List,Dawn Ofa New Brew,Roll The Aces,Barkway Dulcie,Famous Three,Shireen,Burrabadine Dancer,Dragon Tattoo Nz,Hes The Judge
06-01-2023 12:24:33.943701,"(13.0, 21.0, 19.833333333333336)","(101.0, 580.0, 471.42857142857144)","(6.5, 9.8, 8.066666666666666)","(101.0, 800.0, 380.0)","(101.0, 900.0, 406.66666666666663)","(2.8, 3.9, 3.65625)","(14.0, 27.0, 21.75)","(2.1, 99999, 99990)","(8.5, 12.5, 11.84)"
06-01-2023 12:24:35.180913,"(13.0, 28.0, 24.0)","(101.0, 570.0, 457.14285714285717)","(6.5, 9.8, 8.066666666666666)","(101.0, 800.0, 376.66666666666663)","(101.0, 890.0, 403.33333333333337)","(2.8, 4.4, 4.05)","(14.0, 27.0, 22.833333333333332)","(2.1, 99999, 99990)","(8.5, 12.5, 11.84)"
06-01-2023 12:24:36.455286,"(13.0, 27.0, 20.5)","(101.0, 560.0, 457.14285714285717)","(6.5, 9.8, 8.066666666666666)","(101.0, 790.0, 376.66666666666663)","(101.0, 890.0, 403.33333333333337)","(2.8, 4.4, 4.2318181818181815)","(14.0, 26.0, 22.833333333333332)","(2.1, 99999, 99990)","(8.5, 12.5, 11.84)"
06-01-2023 12:24:37.702885,"(13.0, 27.0, 20.5)","(101.0, 550.0, 491.6666666666667)","(6.5, 9.8, 7.933333333333334)","(101.0, 790.0, 376.66666666666663)","(101.0, 890.0, 403.33333333333337)","(2.8, 4.3, 4.2318181818181815)","(14.0, 26.0, 22.833333333333332)","(2.1, 99999, 99990)","(8.5, 12.5, 11.84)"
06-01-2023 12:24:38.999848,"(13.0, 27.0, 22.125)","(101.0, 550.0, 491.6666666666667)","(6.5, 9.8, 7.311111111111111)","(101.0, 790.0, 396.66666666666663)","(101.0, 890.0, 403.33333333333337)","(2.8, 4.3, 3.777777777777778)","(14.0, 26.0, 22.833333333333332)","(2.1, 99999, 99990)","(8.5, 12.5, 11.84)"
06-01-2023 12:24:40.259779,"(13.0, 27.0, 22.125)","(101.0, 550.0, 491.6666666666667)","(6.5, 8.4, 7.155555555555556)","(101.0, 790.0, 396.66666666666663)","(101.0, 890.0, 403.33333333333337)","(2.8, 4.4, 3.777777777777778)","(14.0, 26.0, 22.833333333333332)","(2.1, 99999, 99990)","(8.5, 12.5, 11.066666666666666)"
06-01-2023 12:24:41.515563,"(13.0, 27.0, 22.125)","(101.0, 540.0, 483.3333333333333)","(6.5, 8.4, 7.155555555555556)","(101.0, 780.0, 281.42857142857144)","(101.0, 880.0, 510.0)","(2.8, 4.3, 4.066666666666666)","(14.0, 26.0, 21.5)","(2.1, 99999, 99990)","(8.5, 12.0, 11.066666666666666)"
06-01-2023 12:24:42.883881,"(13.0, 26.0, 21.0)","(101.0, 540.0, 483.3333333333333)","(6.5, 8.4, 9.0)","(101.0, 770.0, 383.33333333333337)","(101.0, 860.0, 510.0)","(2.8, 4.3, 3.9625000000000004)","(14.0, 24.0, 21.5)","(2.1, 99999, 99990)","(8.5, 12.0, 11.066666666666666)"
06-01-2023 12:24:44.182491,"(13.0, 23.0, 21.642857142857142)","(101.0, 530.0, 475.0)","(6.5, 9.8, 9.0)","(101.0, 750.0, 380.0)","(101.0, 860.0, 393.33333333333337)","(2.8, 4.4, 3.6333333333333333)","(14.0, 24.0, 21.5)","(2.1, 99999, 99990)","(8.5, 12.0, 11.066666666666666)"
06-01-2023 12:24:45.426577,"(13.0, 24.0, 22.5)","(101.0, 530.0, 435.7142857142857)","(6.5, 9.8, 9.177777777777777)","(101.0, 740.0, 380.0)","(101.0, 860.0, 393.33333333333337)","(2.8, 3.65, 3.6333333333333333)","(14.0, 24.0, 21.5)","(2.1, 99999, 99990)","(8.5, 12.0, 11.066666666666666)"
06-01-2023 12:24:46.630374,"(13.0, 24.0, 22.5)","(101.0, 570.0, 464.2857142857143)","(6.5, 9.8, 8.866666666666667)","(101.0, 740.0, 380.0)","(101.0, 850.0, 728.3333333333334)","(2.8, 4.3, 4.25625)","(14.0, 24.0, 23.625)","(2.1, 99999, 99990)","(8.5, 12.0, 11.066666666666666)"
06-01-2023 12:24:47.775130,"(13.0, 23.0, 21.642857142857142)","(101.0, 560.0, 457.14285714285717)","(6.5, 9.8, 8.8)","(101.0, 740.0, 380.0)","(101.0, 840.0, 728.3333333333334)","(2.8, 4.3, 4.25625)","(14.0, 26.0, 21.0)","(2.1, 99999, 99990)","(8.5, 12.0, 10.266666666666667)"
06-01-2023 12:24:48.947805,"(13.0, 23.0, 18.5)","(101.0, 550.0, 450.0)","(6.5, 9.8, 9.676190476190477)","(101.0, 740.0, 380.0)","(101.0, 840.0, 728.3333333333334)","(2.8, 4.3, 4.17)","(14.0, 25.0, 21.0)","(2.1, 99999, 99990)","(8.5, 12.0, 10.266666666666667)"
06-01-2023 12:24:50.208660,"(13.0, 23.0, 19.833333333333332)","(101.0, 540.0, 388.8888888888889)","(6.5, 9.8, 8.8)","(101.0, 740.0, 332.5)","(101.0, 900.0, 396.66666666666663)","(2.8, 4.3, 4.18)","(14.0, 25.0, 21.5)","(2.1, 99999, 99990)","(8.5, 12.0, 11.377777777777776)"
06-01-2023 12:24:51.364826,"(13.0, 23.0, 21.5)","(101.0, 530.0, 487.0)","(6.5, 9.8, 9.3)","(101.0, 730.0, 373.33333333333337)","(101.0, 830.0, 393.33333333333337)","(2.8, 4.3, 4.15)","(14.0, 26.0, 21.0)","(2.1, 99999, 99990)","(8.5, 12.0, 11.377777777777776)"
06-01-2023 12:24:52.613263,"(13.0, 23.0, 21.5)","(101.0, 520.0, 198.1818181818182)","(6.5, 9.8, 9.342857142857142)","(101.0, 720.0, 455.0)","(101.0, 820.0, 500.0)","(3.0, 4.3, 3.85)","(14.0, 25.0, 19.5)","(2.05, 99999, 99990)","(8.5, 12.0, 10.988888888888889)"
06-01-2023 12:24:53.875348,"(13.0, 18.5, 17.75)","(101.0, 200.0, 198.1818181818182)","(6.5, 9.6, 9.0)","(101.0, 710.0, 373.33333333333337)","(101.0, 820.0, 500.0)","(3.0, 4.0, 3.9863636363636363)","(14.0, 22.0, 19.0)","(2.05, 99999, 99990)","(8.5, 11.5, 10.45)"
06-01-2023 12:24:55.224600,"(13.0, 18.5, 17.75)","(101.0, 200.0, 437.5)","(6.5, 9.6, 9.2)","(101.0, 720.0, 373.33333333333337)","(101.0, 820.0, 430.0)","(3.0, 4.4, 4.175)","(14.0, 21.0, 19.0)","(2.05, 99999, 99990)","(8.5, 11.5, 10.45)"
06-01-2023 12:24:56.503774,"(13.0, 18.5, 17.75)","(101.0, 520.0, 390.0)","(6.5, 9.6, 9.785714285714286)","(101.0, 720.0, 373.33333333333337)","(101.0, 890.0, 176.66666666666666)","(3.0, 4.3, 4.86923076923077)","(14.0, 21.0, 16.05)","(2.05, 99999, 99990)","(8.5, 11.5, 9.21111111111111)"
06-01-2023 12:24:57.806347,"(13.0, 19.0, 18.833333333333332)","(101.0, 510.0, 448.3333333333333)","(6.5, 9.8, 9.719999999999999)","(101.0, 720.0, 533.3333333333333)","(101.0, 180.0, 258.8888888888889)","(3.0, 4.9, 4.592307692307692)","(14.0, 16.5, 18.833333333333332)","(2.05, 99999, 99990)","(8.5, 9.4, 10.944444444444445)"
06-01-2023 12:24:59.262737,"(13.0, 21.0, 19.0)","(101.0, 500.0, 448.3333333333333)","(6.5, 12.0, 8.6)","(101.0, 720.0, 435.0)","(101.0, 270.0, 674.0)","(3.0, 5.1, 4.5)","(14.0, 19.5, 19.333333333333332)","(2.05, 99999, 99990)","(8.5, 11.5, 10.45)"
06-01-2023 12:25:00.504604,"(13.0, 21.0, 17.4)","(101.0, 500.0, 404.2857142857143)","(6.5, 9.2, 8.6)","(101.0, 710.0, 513.3333333333333)","(101.0, 800.0, 692.8571428571429)","(3.0, 4.8, 4.425)","(14.0, 20.0, 19.428571428571427)","(2.05, 99999, 99990)","(8.5, 11.5, 10.45)"
06-01-2023 12:25:02.042758,"(13.0, 21.0, 17.4)","(101.0, 490.0, 397.14285714285717)","(6.5, 9.2, 10.17142857142857)","(101.0, 690.0, 513.3333333333333)","(101.0, 780.0, 627.5)","(3.0, 4.8, 4.694285714285715)","(14.0, 20.0, 19.428571428571427)","(2.05, 99999, 99990)","(8.5, 11.5, 10.45)"
06-01-2023 12:25:03.275496,"(13.0, 21.0, 17.4)","(101.0, 480.0, 397.14285714285717)","(6.5, 10.5, 10.17142857142857)","(101.0, 690.0, 513.3333333333333)","(101.0, 780.0, 627.5)","(3.0, 4.9, 4.694285714285715)","(14.0, 20.0, 19.428571428571427)","(2.05, 99999, 99990)","(8.5, 11.5, 10.45)"
06-01-2023 12:25:04.820566,"(13.0, 21.0, 19.0)","(101.0, 480.0, 431.6666666666667)","(6.5, 10.5, 10.290909090909091)","(101.0, 680.0, 415.0)","(101.0, 500.0, 452.8571428571429)","(3.0, 5.1, 4.36)","(14.0, 20.0, 18.863636363636363)","(2.05, 99999, 99990)","(8.5, 11.5, 10.411764705882353)"
06-01-2023 12:25:06.042553,"(13.0, 22.0, 21.1875)","(101.0, 480.0, 431.6666666666667)","(6.5, 10.0, 9.333333333333334)","(101.0, 670.0, 415.0)","(101.0, 500.0, 452.8571428571429)","(3.0, 4.6, 4.36)","(14.0, 19.5, 18.863636363636363)","(2.05, 99999, 99990)","(8.5, 11.0, 10.375)"
06-01-2023 12:25:07.162949,"(13.0, 21.0, 16.2)","(101.0, 480.0, 431.6666666666667)","(6.5, 10.0, 9.64)","(101.0, 670.0, 415.0)","(101.0, 500.0, 452.8571428571429)","(3.0, 4.6, 4.466666666666667)","(14.0, 19.5, 18.863636363636363)","(2.05, 99999, 99990)","(8.5, 11.0, 10.375)"
06-01-2023 12:25:08.408721,"(13.0, 20.0, 18.0)","(101.0, 480.0, 431.6666666666667)","(6.5, 10.0, 9.2)","(101.0, 670.0, 415.0)","(101.0, 490.0, 410.0)","(3.1, 4.6, 4.5)","(14.0, 19.5, 18.863636363636363)","(2.05, 99999, 99990)","(8.5, 11.0, 10.375)"
06-01-2023 12:25:09.792755,"(13.0, 20.0, 18.0)","(101.0, 480.0, 431.6666666666667)","(6.5, 10.0, 9.2)","(101.0, 670.0, 493.3333333333333)","(101.0, 490.0, 383.33333333333337)","(3.1, 4.6, 4.6909090909090905)","(14.0, 19.5, 18.454545454545453)","(2.05, 99999, 99990)","(8.5, 11.0, 10.1)"
06-01-2023 12:25:11.000315,"(13.0, 20.0, 18.0)","(101.0, 480.0, 431.6666666666667)","(6.5, 10.0, 9.82857142857143)","(101.0, 660.0, 565.0)","(101.0, 490.0, 325.0)","(3.1, 4.8, 4.966666666666667)","(14.0, 19.0, 17.5)","(2.05, 99999, 99990)","(8.5, 11.0, 11.95)"
06-01-2023 12:25:12.240304,"(13.0, 20.0, 18.0)","(101.0, 480.0, 423.3333333333333)","(7.0, 10.0, 9.506666666666668)","(101.0, 650.0, 594.5454545454545)","(101.0, 480.0, 370.0)","(3.2, 5.2, 4.8999999999999995)","(14.0, 18.5, 17.5)","(1.95, 99999, 99990)","(8.5, 12.5, 11.914285714285715)"
06-01-2023 12:25:13.632724,"(13.0, 20.0, 16.875)","(101.0, 480.0, 423.3333333333333)","(7.0, 9.8, 8.8)","(101.0, 640.0, 532.3076923076924)","(101.0, 470.0, 370.0)","(3.2, 5.1, 4.85)","(14.0, 18.5, 17.5)","(1.95, 99999, 99990)","(8.5, 13.0, 11.95)"
06-01-2023 12:25:15.226842,"(13.0, 20.0, 16.875)","(101.0, 480.0, 423.3333333333333)","(7.0, 9.8, 8.9)","(101.0, 650.0, 556.6666666666666)","(101.0, 470.0, 440.0)","(3.2, 5.1, 4.8)","(14.0, 18.5, 17.5)","(1.95, 99999, 99990)","(8.5, 12.5, 11.116666666666667)"
06-01-2023 12:25:16.531835,"(13.0, 20.0, 16.875)","(101.0, 480.0, 423.3333333333333)","(7.0, 9.8, 8.8)","(101.0, 640.0, 548.3333333333334)","(101.0, 470.0, 393.8461538461538)","(3.2, 5.0, 4.75)","(14.0, 18.5, 17.5)","(1.95, 99999, 99990)","(8.5, 11.5, 11.116666666666667)"
06-01-2023 12:25:17.875761,"(13.0, 20.0, 16.875)","(101.0, 480.0, 423.3333333333333)","(6.5, 9.8, 9.0)","(101.0, 630.0, 576.3636363636363)","(101.0, 470.0, 393.8461538461538)","(3.3, 5.0, 4.675000000000001)","(13.0, 18.5, 16.833333333333332)","(1.95, 99999, 99990)","(8.5, 11.5, 10.6375)"
06-01-2023 12:25:19.155965,"(13.0, 20.0, 16.875)","(101.0, 480.0, 423.3333333333333)","(6.5, 9.6, 9.342857142857142)","(101.0, 620.0, 548.3333333333334)","(101.0, 470.0, 393.8461538461538)","(3.3, 4.9, 4.54)","(13.0, 17.5, 16.25)","(1.95, 99999, 99990)","(8.5, 11.5, 10.666666666666666)"
06-01-2023 12:25:20.574892,"(13.0, 20.0, 16.875)","(101.0, 480.0, 423.3333333333333)","(6.5, 9.6, 9.066666666666666)","(101.0, 630.0, 516.9230769230769)","(101.0, 470.0, 430.9090909090909)","(3.3, 4.9, 4.54)","(13.0, 17.0, 16.25)","(1.95, 99999, 99990)","(8.5, 11.5, 9.933333333333334)"
06-01-2023 12:25:21.921440,"(13.0, 20.0, 16.875)","(101.0, 480.0, 423.3333333333333)","(6.5, 9.6, 9.066666666666666)","(101.0, 630.0, 376.3636363636364)","(101.0, 460.0, 421.8181818181818)","(3.3, 4.9, 4.722222222222222)","(13.0, 17.0, 16.25)","(1.95, 99999, 99990)","(8.5, 11.0, 9.766666666666667)"
06-01-2023 12:25:23.200708,"(13.0, 20.0, 16.875)","(101.0, 480.0, 423.3333333333333)","(6.5, 9.6, 9.28)","(101.0, 400.0, 376.3636363636364)","(101.0, 450.0, 378.46153846153845)","(3.3, 4.9, 4.58)","(13.0, 17.0, 16.833333333333332)","(1.95, 99999, 99990)","(8.5, 10.5, 9.766666666666667)"
06-01-2023 12:25:24.573753,"(13.0, 20.0, 16.875)","(101.0, 480.0, 352.5)","(6.5, 9.6, 9.266666666666667)","(101.0, 400.0, 376.3636363636364)","(101.0, 450.0, 378.46153846153845)","(3.3, 4.9, 4.633333333333333)","(13.0, 17.5, 16.25)","(1.95, 99999, 99990)","(8.5, 10.5, 10.185714285714285)"
06-01-2023 12:25:25.819021,"(13.0, 20.0, 16.875)","(101.0, 480.0, 352.5)","(6.5, 9.8, 9.266666666666667)","(101.0, 400.0, 376.3636363636364)","(101.0, 450.0, 378.46153846153845)","(3.3, 4.8, 4.666666666666667)","(13.0, 17.0, 16.5)","(1.95, 99999, 99990)","(8.5, 10.5, 10.185714285714285)"
06-01-2023 12:25:26.924915,"(13.0, 17.5, 15.625)","(101.0, 470.0, 375.7142857142857)","(6.5, 9.8, 9.4)","(101.0, 400.0, 376.3636363636364)","(101.0, 450.0, 378.46153846153845)","(3.3, 4.8, 4.666666666666667)","(13.0, 17.0, 16.5)","(1.95, 99999, 99990)","(8.5, 10.5, 10.185714285714285)"
06-01-2023 12:25:28.040536,"(13.0, 17.5, 15.625)","(101.0, 470.0, 415.0)","(6.5, 9.8, 9.4)","(101.0, 400.0, 378.33333333333337)","(101.0, 430.0, 403.6363636363636)","(3.3, 4.9, 4.7)","(13.0, 17.0, 16.5)","(1.95, 99999, 99990)","(8.5, 10.5, 10.185714285714285)"
06-01-2023 12:25:29.233259,"(13.0, 17.5, 16.68181818181818)","(101.0, 470.0, 375.7142857142857)","(6.5, 9.6, 9.32)","(101.0, 400.0, 378.33333333333337)","(101.0, 430.0, 403.6363636363636)","(3.3, 5.0, 4.9125)","(13.0, 18.5, 18.75)","(1.95, 99999, 99990)","(8.5, 10.5, 10.185714285714285)"
06-01-2023 12:25:30.542513,"(13.0, 17.5, 16.68181818181818)","(101.0, 470.0, 415.0)","(6.5, 9.6, 9.32)","(101.0, 400.0, 356.6666666666667)","(101.0, 430.0, 403.6363636363636)","(3.3, 5.0, 4.9125)","(13.0, 22.0, 18.75)","(1.95, 99999, 99990)","(8.5, 10.5, 10.185714285714285)"
06-01-2023 12:25:31.912967,"(13.0, 17.5, 16.68181818181818)","(101.0, 460.0, 368.57142857142856)","(6.5, 9.6, 9.32)","(101.0, 400.0, 356.6666666666667)","(101.0, 430.0, 403.6363636363636)","(3.3, 5.0, 4.88)","(13.0, 21.0, 17.333333333333332)","(1.95, 99999, 99990)","(8.5, 10.5, 9.9)"
06-01-2023 12:25:33.181029,"(13.0, 17.5, 16.68181818181818)","(101.0, 450.0, 390.0)","(6.5, 9.4, 8.7)","(101.0, 400.0, 356.6666666666667)","(101.0, 420.0, 431.6666666666667)","(3.3, 5.0, 4.933333333333334)","(13.0, 20.0, 17.75)","(1.95, 99999, 99990)","(8.5, 10.0, 9.88888888888889)"
06-01-2023 12:25:34.465584,"(13.0, 14.5, 14.0)","(101.0, 440.0, 415.0)","(6.5, 9.4, 8.628571428571428)","(101.0, 400.0, 715.0)","(101.0, 490.0, 358.75)","(3.3, 5.0, 4.84)","(13.0, 19.5, 16.75)","(1.95, 99999, 99990)","(8.5, 10.0, 9.88888888888889)"
06-01-2023 12:25:35.756548,"(13.0, 14.5, 14.0)","(101.0, 440.0, 390.0)","(6.5, 9.2, 7.866666666666666)","(101.0, 830.0, 715.0)","(101.0, 490.0, 423.3333333333333)","(3.3, 5.2, 4.96)","(13.0, 17.5, 16.75)","(1.95, 99999, 99990)","(8.5, 10.0, 9.75)"
06-01-2023 12:25:37.062557,"(13.0, 14.5, 14.0)","(101.0, 440.0, 404.7058823529412)","(7.0, 8.0, 8.475)","(101.0, 830.0, 706.6666666666666)","(101.0, 480.0, 423.3333333333333)","(3.4, 5.2, 4.66)","(13.0, 17.5, 17.25)","(1.95, 99999, 99990)","(8.5, 10.0, 9.040000000000001)"
06-01-2023 12:25:38.404780,"(13.0, 14.5, 14.192307692307692)","(101.0, 440.0, 411.875)","(7.0, 10.5, 9.285714285714286)","(101.0, 820.0, 615.0)","(101.0, 480.0, 356.6666666666667)","(3.4, 5.2, 5.15)","(13.0, 18.5, 16.75)","(1.95, 99999, 99990)","(8.5, 10.0, 9.314285714285715)"
06-01-2023 12:25:39.787964,"(13.0, 17.0, 15.666666666666666)","(101.0, 430.0, 411.875)","(7.0, 9.8, 9.622222222222224)","(101.0, 900.0, 706.6666666666666)","(101.0, 400.0, 356.6666666666667)","(3.4, 5.2, 5.16)","(13.0, 17.5, 16.75)","(1.95, 99999, 99990)","(8.0, 10.0, 9.571428571428571)"
06-01-2023 12:25:41.109727,"(13.0, 16.5, 15.75)","(101.0, 430.0, 381.66666666666663)","(7.0, 9.8, 9.757142857142858)","(101.0, 820.0, 618.5714285714286)","(101.0, 400.0, 356.6666666666667)","(3.4, 5.2, 5.342857142857143)","(13.0, 17.5, 16.75)","(1.95, 99999, 99990)","(8.0, 10.0, 9.714285714285715)"
06-01-2023 12:25:42.406701,"(13.0, 16.5, 15.428571428571429)","(101.0, 430.0, 381.66666666666663)","(7.0, 9.8, 9.770909090909091)","(101.0, 810.0, 681.6666666666666)","(101.0, 400.0, 318.57142857142856)","(3.4, 5.7, 5.375)","(13.0, 17.5, 16.75)","(1.95, 99999, 99990)","(8.0, 9.8, 9.72)"
06-01-2023 12:25:43.695553,"(12.0, 16.5, 15.375)","(101.0, 410.0, 393.125)","(7.0, 10.0, 9.962962962962964)","(101.0, 790.0, 363.33333333333337)","(101.0, 390.0, 290.0)","(3.6, 5.5, 5.421052631578947)","(12.0, 17.5, 16.75)","(1.95, 99999, 99990)","(7.5, 9.8, 9.16)"
06-01-2023 12:25:44.920505,"(12.0, 16.5, 16.375)","(101.0, 410.0, 378.2352941176471)","(7.0, 10.0, 10.466666666666667)","(101.0, 790.0, 310.0)","(101.0, 380.0, 290.0)","(3.6, 5.5, 5.533333333333333)","(12.0, 17.5, 16.75)","(1.95, 99999, 99990)","(7.5, 9.4, 9.163636363636362)"
06-01-2023 12:25:46.128382,"(12.0, 16.5, 16.142857142857142)","(101.0, 410.0, 378.2352941176471)","(7.0, 13.0, 9.89090909090909)","(101.0, 790.0, 356.66666666666663)","(101.0, 380.0, 290.0)","(3.6, 5.6, 5.366666666666666)","(13.0, 17.5, 16.75)","(1.9, 99999, 99990)","(7.5, 9.2, 9.163636363636362)"
06-01-2023 12:25:47.466673,"(12.0, 16.0, 14.4)","(101.0, 400.0, 366.1904761904762)","(7.0, 12.5, 10.866666666666667)","(101.0, 770.0, 556.6666666666667)","(101.0, 380.0, 326.0)","(3.6, 5.5, 5.42)","(13.0, 17.5, 16.75)","(1.9, 99999, 99990)","(7.5, 9.2, 9.1)"
06-01-2023 12:25:48.743299,"(12.0, 16.0, 14.4)","(101.0, 390.0, 290.0)","(7.0, 11.5, 10.866666666666667)","(101.0, 760.0, 556.6666666666667)","(101.0, 370.0, 326.0)","(3.6, 5.5, 5.566666666666666)","(13.0, 17.5, 17.25)","(1.9, 99999, 99990)","(7.5, 9.2, 9.1)"
06-01-2023 12:25:49.999651,"(12.0, 16.0, 15.11111111111111)","(101.0, 390.0, 298.0)","(7.0, 11.5, 10.16)","(101.0, 760.0, 556.6666666666667)","(101.0, 370.0, 326.0)","(3.6, 5.8, 5.564705882352941)","(13.0, 17.5, 17.045454545454547)","(1.9, 99999, 99990)","(7.5, 9.2, 9.1)"
06-01-2023 12:25:51.195501,"(12.0, 15.5, 14.5)","(101.0, 390.0, 292.0)","(7.0, 11.0, 10.128571428571428)","(101.0, 760.0, 630.0)","(101.0, 370.0, 326.0)","(3.6, 5.6, 5.544444444444444)","(13.0, 17.5, 16.125)","(1.9, 99999, 99990)","(7.5, 9.2, 8.733333333333333)"
06-01-2023 12:25:52.447864,"(12.0, 15.5, 14.5)","(101.0, 380.0, 317.5)","(7.0, 10.5, 10.474074074074075)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(3.6, 5.6, 5.558333333333333)","(13.0, 16.5, 16.583333333333332)","(1.9, 99999, 99990)","(7.5, 9.2, 8.266666666666666)"
06-01-2023 12:25:53.769097,"(12.0, 15.5, 14.5)","(101.0, 370.0, 296.66666666666663)","(7.0, 10.5, 10.474074074074075)","(101.0, 750.0, 630.0)","(101.0, 370.0, 326.0)","(3.6, 5.6, 5.533333333333333)","(13.0, 17.0, 16.0)","(1.9, 99999, 99990)","(7.5, 9.2, 8.266666666666666)"
06-01-2023 12:25:55.187557,"(12.0, 15.5, 16.083333333333332)","(101.0, 370.0, 310.0)","(7.0, 10.5, 10.474074074074075)","(101.0, 750.0, 630.0)","(101.0, 370.0, 281.42857142857144)","(3.6, 5.7, 5.283333333333333)","(13.0, 16.5, 16.25)","(1.9, 99999, 99990)","(7.5, 9.2, 8.971428571428572)"
06-01-2023 12:25:56.617154,"(12.0, 16.5, 15.733333333333334)","(101.0, 350.0, 310.0)","(7.0, 10.5, 10.474074074074075)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.6, 5.7, 5.45)","(13.0, 17.0, 14.133333333333333)","(1.9, 99999, 99990)","(7.5, 10.0, 9.5)"
06-01-2023 12:25:57.977235,"(12.0, 16.0, 15.733333333333334)","(101.0, 350.0, 310.0)","(7.0, 10.5, 10.474074074074075)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.6, 6.2, 5.875)","(13.0, 14.5, 15.25)","(1.9, 99999, 99990)","(7.5, 9.8, 9.100000000000001)"
06-01-2023 12:25:59.290391,"(12.0, 15.5, 15.0)","(101.0, 350.0, 310.0)","(7.0, 10.5, 10.485714285714286)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.8, 6.0, 5.866666666666666)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 9.8, 10.005882352941176)"
06-01-2023 12:26:00.646247,"(12.0, 15.5, 15.25)","(101.0, 350.0, 294.0)","(7.0, 11.0, 10.333333333333334)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.8, 6.0, 5.916666666666667)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 10.5, 10.12)"
06-01-2023 12:26:01.921033,"(12.0, 16.5, 15.7)","(101.0, 330.0, 294.0)","(7.0, 10.5, 10.333333333333334)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.8, 6.0, 5.916666666666667)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 10.5, 10.309090909090909)"
06-01-2023 12:26:03.228390,"(12.0, 16.0, 15.4)","(101.0, 330.0, 294.0)","(7.0, 10.5, 10.934545454545454)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.8, 6.0, 6.352)","(13.0, 15.5, 14.9)","(1.9, 99999, 99990)","(7.5, 10.5, 9.275)"
06-01-2023 12:26:04.514904,"(12.0, 16.0, 15.5)","(101.0, 330.0, 294.0)","(7.0, 11.0, 10.475862068965517)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.8, 6.4, 6.233333333333333)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 9.4, 9.533333333333333)"
06-01-2023 12:26:05.728221,"(12.0, 15.5, 15.25)","(101.0, 330.0, 294.0)","(7.0, 10.5, 10.474074074074075)","(101.0, 750.0, 630.0)","(101.0, 380.0, 326.0)","(3.8, 6.6, 6.175000000000001)","(13.0, 15.5, 14.9)","(1.9, 99999, 99990)","(7.5, 10.0, 9.917948717948718)"
06-01-2023 12:26:06.987527,"(12.0, 15.5, 15.125)","(101.0, 320.0, 263.3333333333333)","(7.0, 10.5, 10.934545454545454)","(101.0, 750.0, 630.0)","(101.0, 370.0, 281.42857142857144)","(3.8, 6.4, 6.175000000000001)","(13.0, 15.5, 14.9)","(1.9, 99999, 99990)","(7.5, 10.0, 9.3)"
06-01-2023 12:26:08.526407,"(12.0, 16.5, 15.5)","(101.0, 310.0, 278.0)","(7.0, 11.0, 10.934545454545454)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.8, 6.4, 5.928571428571429)","(13.0, 15.5, 15.384615384615385)","(1.9, 99999, 99990)","(7.5, 10.0, 9.3)"
06-01-2023 12:26:10.003111,"(12.0, 16.0, 15.25)","(101.0, 310.0, 263.3333333333333)","(7.0, 11.0, 10.453333333333333)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.8, 7.0, 6.5)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 10.0, 9.6)"
06-01-2023 12:26:11.519802,"(12.0, 15.5, 15.666666666666666)","(101.0, 320.0, 256.6666666666667)","(7.0, 10.5, 10.4)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.8, 6.8, 6.5)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 10.0, 9.6)"
06-01-2023 12:26:13.074068,"(12.0, 16.0, 15.25)","(101.0, 310.0, 262.0)","(7.0, 11.0, 10.4)","(101.0, 750.0, 630.0)","(101.0, 380.0, 281.42857142857144)","(3.8, 6.8, 5.76)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 10.0, 9.5)"
06-01-2023 12:26:14.521060,"(12.0, 15.5, 15.25)","(101.0, 290.0, 262.0)","(7.0, 11.0, 10.75)","(101.0, 750.0, 630.0)","(101.0, 380.0, 270.0)","(3.8, 6.8, 5.949999999999999)","(13.0, 15.5, 15.166666666666666)","(1.9, 99999, 99990)","(7.5, 10.0, 9.5)"
