,Hurricane Gypsy,Sweet Life,Adonis Sands,Gai Water Star,Tangerine Sands,Not Guilty,Uforo Bale,Whippy Flash
553,"[datetime.datetime(2022, 11, 28, 16, 57, 52, 44405), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 57, 52, 44405), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 57, 52, 44405), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 57, 52, 44405), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 16, 57, 52, 44405), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 57, 52, 44405), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 57, 52, 44405), 5.0, 5.2]","[datetime.datetime(2022, 11, 28, 16, 57, 52, 44405), 3.4, 3.55]"
554,"[datetime.datetime(2022, 11, 28, 16, 57, 53, 231759), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 57, 53, 231759), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 57, 53, 231759), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 57, 53, 231759), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 16, 57, 53, 231759), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 57, 53, 231759), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 57, 53, 231759), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 57, 53, 231759), 3.4, 3.55]"
555,"[datetime.datetime(2022, 11, 28, 16, 57, 54, 394373), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 57, 54, 394373), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 57, 54, 394373), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 57, 54, 394373), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 16, 57, 54, 394373), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 57, 54, 394373), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 57, 54, 394373), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 57, 54, 394373), 3.4, 3.55]"
556,"[datetime.datetime(2022, 11, 28, 16, 57, 55, 560502), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 57, 55, 560502), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 57, 55, 560502), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 57, 55, 560502), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 16, 57, 55, 560502), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 57, 55, 560502), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 57, 55, 560502), 5.0, 5.2]","[datetime.datetime(2022, 11, 28, 16, 57, 55, 560502), 3.4, 3.55]"
557,"[datetime.datetime(2022, 11, 28, 16, 57, 56, 715740), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 57, 56, 715740), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 57, 56, 715740), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 57, 56, 715740), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 16, 57, 56, 715740), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 57, 56, 715740), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 57, 56, 715740), 5.0, 5.2]","[datetime.datetime(2022, 11, 28, 16, 57, 56, 715740), 3.4, 3.75]"
558,"[datetime.datetime(2022, 11, 28, 16, 57, 57, 944267), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 57, 57, 944267), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 57, 57, 944267), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 57, 57, 944267), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 16, 57, 57, 944267), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 57, 57, 944267), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 57, 57, 944267), 5.0, 5.2]","[datetime.datetime(2022, 11, 28, 16, 57, 57, 944267), 3.4, 3.75]"
559,"[datetime.datetime(2022, 11, 28, 16, 57, 59, 198893), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 57, 59, 198893), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 57, 59, 198893), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 57, 59, 198893), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 16, 57, 59, 198893), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 57, 59, 198893), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 57, 59, 198893), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 57, 59, 198893), 3.4, 3.75]"
560,"[datetime.datetime(2022, 11, 28, 16, 58, 0, 478347), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 0, 478347), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 0, 478347), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 58, 0, 478347), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 0, 478347), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 0, 478347), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 58, 0, 478347), 5.0, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 0, 478347), 3.4, 3.75]"
561,"[datetime.datetime(2022, 11, 28, 16, 58, 1, 686898), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 1, 686898), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 1, 686898), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 58, 1, 686898), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 1, 686898), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 1, 686898), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 58, 1, 686898), 5.0, 5.2]","[datetime.datetime(2022, 11, 28, 16, 58, 1, 686898), 3.4, 3.75]"
562,"[datetime.datetime(2022, 11, 28, 16, 58, 2, 954261), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 2, 954261), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 2, 954261), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 58, 2, 954261), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 2, 954261), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 2, 954261), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 58, 2, 954261), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 2, 954261), 3.4, 3.75]"
563,"[datetime.datetime(2022, 11, 28, 16, 58, 4, 207260), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 4, 207260), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 4, 207260), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 58, 4, 207260), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 4, 207260), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 4, 207260), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 58, 4, 207260), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 4, 207260), 3.4, 3.75]"
564,"[datetime.datetime(2022, 11, 28, 16, 58, 5, 443421), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 5, 443421), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 5, 443421), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 58, 5, 443421), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 5, 443421), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 5, 443421), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 5, 443421), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 5, 443421), 3.4, 3.75]"
565,"[datetime.datetime(2022, 11, 28, 16, 58, 6, 830240), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 6, 830240), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 6, 830240), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 58, 6, 830240), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 6, 830240), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 6, 830240), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 6, 830240), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 16, 58, 6, 830240), 3.4, 3.75]"
566,"[datetime.datetime(2022, 11, 28, 16, 58, 8, 129487), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 8, 129487), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 8, 129487), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 58, 8, 129487), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 8, 129487), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 8, 129487), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 8, 129487), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 16, 58, 8, 129487), 3.4, 3.75]"
567,"[datetime.datetime(2022, 11, 28, 16, 58, 9, 346335), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 9, 346335), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 9, 346335), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 58, 9, 346335), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 9, 346335), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 9, 346335), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 9, 346335), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 9, 346335), 3.4, 3.75]"
568,"[datetime.datetime(2022, 11, 28, 16, 58, 10, 578482), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 10, 578482), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 10, 578482), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 10, 578482), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 10, 578482), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 10, 578482), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 10, 578482), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 10, 578482), 3.4, 3.75]"
569,"[datetime.datetime(2022, 11, 28, 16, 58, 11, 861219), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 11, 861219), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 11, 861219), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 11, 861219), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 11, 861219), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 11, 861219), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 11, 861219), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 11, 861219), 3.4, 3.75]"
570,"[datetime.datetime(2022, 11, 28, 16, 58, 13, 25185), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 13, 25185), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 13, 25185), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 13, 25185), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 13, 25185), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 13, 25185), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 13, 25185), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 13, 25185), 3.4, 3.75]"
571,"[datetime.datetime(2022, 11, 28, 16, 58, 14, 175266), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 14, 175266), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 14, 175266), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 14, 175266), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 14, 175266), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 14, 175266), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 14, 175266), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 14, 175266), 3.4, 3.75]"
572,"[datetime.datetime(2022, 11, 28, 16, 58, 15, 313186), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 15, 313186), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 15, 313186), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 15, 313186), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 15, 313186), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 15, 313186), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 15, 313186), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 15, 313186), 3.4, 3.75]"
573,"[datetime.datetime(2022, 11, 28, 16, 58, 16, 493444), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 16, 493444), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 16, 493444), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 16, 493444), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 16, 493444), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 16, 493444), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 16, 493444), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 16, 493444), 3.4, 3.75]"
574,"[datetime.datetime(2022, 11, 28, 16, 58, 17, 702520), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 17, 702520), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 17, 702520), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 17, 702520), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 17, 702520), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 58, 17, 702520), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 17, 702520), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 17, 702520), 3.4, 3.75]"
575,"[datetime.datetime(2022, 11, 28, 16, 58, 18, 906820), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 18, 906820), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 18, 906820), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 18, 906820), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 18, 906820), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 16, 58, 18, 906820), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 18, 906820), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 18, 906820), 3.4, 3.75]"
576,"[datetime.datetime(2022, 11, 28, 16, 58, 20, 42985), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 42985), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 42985), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 42985), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 42985), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 42985), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 42985), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 42985), 3.4, 3.75]"
577,"[datetime.datetime(2022, 11, 28, 16, 58, 21, 205465), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 205465), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 205465), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 205465), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 205465), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 205465), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 205465), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 205465), 3.4, 3.7]"
578,"[datetime.datetime(2022, 11, 28, 16, 58, 22, 456126), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 22, 456126), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 22, 456126), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 22, 456126), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 22, 456126), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 16, 58, 22, 456126), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 22, 456126), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 22, 456126), 3.4, 3.75]"
579,"[datetime.datetime(2022, 11, 28, 16, 58, 23, 629235), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 629235), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 629235), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 629235), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 629235), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 629235), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 629235), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 629235), 3.4, 3.75]"
580,"[datetime.datetime(2022, 11, 28, 16, 58, 24, 769366), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 769366), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 769366), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 769366), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 769366), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 769366), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 769366), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 769366), 3.4, 3.8]"
581,"[datetime.datetime(2022, 11, 28, 16, 58, 25, 913698), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 913698), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 913698), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 913698), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 913698), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 913698), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 913698), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 913698), 3.4, 3.8]"
582,"[datetime.datetime(2022, 11, 28, 16, 58, 27, 65352), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 65352), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 65352), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 65352), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 65352), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 65352), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 65352), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 65352), 3.4, 3.8]"
583,"[datetime.datetime(2022, 11, 28, 16, 58, 28, 198014), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 198014), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 198014), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 198014), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 198014), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 198014), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 198014), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 198014), 3.4, 3.8]"
584,"[datetime.datetime(2022, 11, 28, 16, 58, 29, 351277), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 351277), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 351277), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 351277), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 351277), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 351277), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 351277), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 351277), 3.4, 3.8]"
585,"[datetime.datetime(2022, 11, 28, 16, 58, 30, 501538), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 501538), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 501538), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 501538), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 501538), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 501538), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 501538), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 501538), 3.4, 3.8]"
586,"[datetime.datetime(2022, 11, 28, 16, 58, 31, 635132), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 635132), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 635132), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 635132), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 635132), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 635132), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 635132), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 635132), 3.4, 3.75]"
587,"[datetime.datetime(2022, 11, 28, 16, 58, 32, 775677), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 775677), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 775677), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 775677), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 775677), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 775677), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 775677), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 775677), 3.4, 3.75]"
588,"[datetime.datetime(2022, 11, 28, 16, 58, 33, 922937), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 922937), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 922937), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 922937), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 922937), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 922937), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 922937), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 922937), 3.4, 3.75]"
589,"[datetime.datetime(2022, 11, 28, 16, 58, 35, 62339), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 62339), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 62339), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 62339), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 62339), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 62339), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 62339), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 62339), 3.4, 3.75]"
590,"[datetime.datetime(2022, 11, 28, 16, 58, 36, 209121), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 209121), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 209121), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 209121), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 209121), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 209121), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 209121), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 209121), 3.4, 3.75]"
591,"[datetime.datetime(2022, 11, 28, 16, 58, 37, 343555), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 343555), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 343555), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 343555), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 343555), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 343555), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 343555), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 343555), 3.4, 3.8]"
592,"[datetime.datetime(2022, 11, 28, 16, 58, 38, 485396), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 485396), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 485396), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 485396), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 485396), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 485396), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 485396), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 485396), 3.4, 3.8]"
