,Eight Gifts,Quick Shadow,Nigels Chance,Roma Bella,Redeeming Eight,Midnight Vandal,Pretty Witch
11-01-2023 20:41:32.001150,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 16.285714285714285)","(3.0, 4.8, 3.5625)"
11-01-2023 20:41:32.936819,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 21.0)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:33.920580,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 30.0, 21.0)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:35.030511,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 30.0, 21.0)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:36.299364,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 30.0, 21.0)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:37.394693,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 30.0, 21.0)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:38.388847,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 30.0, 21.0)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:39.526377,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 30.0, 21.0)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:40.557548,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 30.0, 21.0)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:41.601588,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 29.363636363636363)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 30.0, 21.0)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:42.731398,"(31.0, 230.0, 100.78571428571429)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 30.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:43.873185,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:44.881824,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:45.868644,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:46.855982,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:47.857693,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:48.858318,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:49.811333,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:50.786483,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:51.742911,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:52.793214,"(31.0, 230.0, 129.5)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:53.689096,"(31.0, 230.0, 85.71428571428572)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:54.601685,"(31.0, 230.0, 85.71428571428572)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:55.623668,"(31.0, 230.0, 85.71428571428572)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:56.860014,"(31.0, 230.0, 85.71428571428572)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:58.014145,"(31.0, 230.0, 85.71428571428572)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:41:59.120217,"(31.0, 230.0, 85.71428571428572)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:00.190661,"(31.0, 230.0, 85.71428571428572)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:01.366965,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:02.520568,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.26, 1.6733333333333333)","(17.0, 65.0, 34.375)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:03.594841,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.26, 1.82)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.6576923076923076)"
11-01-2023 20:42:04.628995,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.26, 1.82)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.6)"
11-01-2023 20:42:05.866875,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.26, 1.82)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.6)"
11-01-2023 20:42:07.061742,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.26, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.6)"
11-01-2023 20:42:08.181568,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:09.234452,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:10.300763,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:11.288768,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:12.213126,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:13.301381,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:14.425394,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 420.83333333333337)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:15.537602,"(31.0, 140.0, 102.66666666666667)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 490.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:16.630262,"(31.0, 220.0, 156.0)","(1.6, 2.28, 1.6592857142857145)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:17.783790,"(31.0, 220.0, 156.0)","(1.6, 2.26, 1.82)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:18.845078,"(31.0, 220.0, 156.0)","(1.6, 2.26, 1.82)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:19.947498,"(31.0, 220.0, 156.0)","(1.6, 2.24, 1.7831578947368423)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:20.946624,"(31.0, 220.0, 156.0)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:21.961460,"(31.0, 230.0, 85.71428571428572)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.525)"
11-01-2023 20:42:23.000368,"(31.0, 220.0, 156.0)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 19.5)","(3.0, 4.8, 3.5)"
11-01-2023 20:42:23.989420,"(31.0, 220.0, 156.0)","(1.6, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.5, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(13.0, 32.0, 18.666666666666668)","(3.0, 4.7, 3.5)"
11-01-2023 20:42:25.046512,"(31.0, 220.0, 156.0)","(1.65, 2.22, 1.7353846153846155)","(17.0, 65.0, 30.714285714285715)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:25.988041,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.22, 1.7353846153846155)","(17.0, 65.0, 26.6)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:27.032478,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.22, 1.7353846153846155)","(17.0, 65.0, 26.6)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:28.078548,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.22, 1.7353846153846155)","(17.0, 65.0, 26.6)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:29.134399,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.22, 1.8075)","(17.0, 65.0, 26.6)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:30.187275,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.22, 1.8075)","(17.0, 65.0, 26.6)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:31.428809,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.22, 1.7726315789473686)","(17.0, 65.0, 26.6)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:32.668240,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.2, 1.7726315789473686)","(17.0, 65.0, 30.454545454545453)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:33.808883,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.2, 1.7726315789473686)","(17.0, 65.0, 30.454545454545453)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:35.066052,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.2, 1.7726315789473686)","(17.0, 65.0, 30.454545454545453)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:36.059968,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.2, 1.7726315789473686)","(17.0, 65.0, 30.454545454545453)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:37.268386,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.2, 1.7726315789473686)","(17.0, 65.0, 30.454545454545453)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:38.355900,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.2, 1.7726315789473686)","(17.0, 65.0, 30.454545454545453)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:39.427542,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.2, 1.7726315789473686)","(17.0, 65.0, 30.454545454545453)","(5.0, 11.5, 6.857142857142858)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 16.615384615384617)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:40.507230,"(31.0, 230.0, 108.8)","(1.65, 2.2, 1.7726315789473686)","(17.0, 65.0, 30.454545454545453)","(5.0, 11.5, 6.166666666666666)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:41.490193,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.18, 1.7673684210526317)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 590.0, 504.16666666666663)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:42.511461,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.18, 1.7673684210526317)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 590.0, 538.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:43.531151,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.18, 1.7673684210526317)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 590.0, 538.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:44.636149,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.18, 1.7673684210526317)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 590.0, 538.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.626923076923077)"
11-01-2023 20:42:45.661608,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.18, 1.7673684210526317)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 590.0, 538.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.575)"
11-01-2023 20:42:46.723383,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.18, 1.7673684210526317)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 590.0, 538.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.575)"
11-01-2023 20:42:47.743522,"(31.0, 220.0, 181.6)","(1.65, 2.18, 1.7673684210526317)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 590.0, 538.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.575)"
11-01-2023 20:42:48.775389,"(31.0, 230.0, 90.15384615384616)","(1.65, 2.18, 1.7673684210526317)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 590.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:49.757049,"(31.0, 220.0, 181.6)","(1.65, 2.18, 1.7673684210526317)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:50.846506,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.16, 1.7621052631578948)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:51.954880,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.16, 1.7621052631578948)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:53.054055,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.16, 1.7621052631578948)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:54.117754,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.16, 1.7621052631578948)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:55.177143,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.16, 1.7621052631578948)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:56.165208,"(31.0, 220.0, 192.57142857142856)","(1.65, 2.16, 1.7621052631578948)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:57.246159,"(31.0, 220.0, 172.5)","(1.65, 2.16, 1.7621052631578948)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:58.300641,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.16, 1.7621052631578948)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:42:59.378135,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.14, 1.756842105263158)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:00.446733,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.14, 1.756842105263158)","(17.0, 65.0, 33.333333333333336)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:01.481718,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.14, 1.756842105263158)","(17.0, 65.0, 32.33333333333333)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:02.480121,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.28, 1.6592857142857145)","(17.0, 65.0, 32.33333333333333)","(5.0, 11.5, 6.166666666666666)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:03.445623,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.28, 1.6592857142857145)","(17.0, 65.0, 32.33333333333333)","(5.0, 11.0, 9.033333333333333)","(91.0, 490.0, 448.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:04.428113,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.28, 1.6592857142857145)","(17.0, 65.0, 32.33333333333333)","(5.0, 11.0, 9.033333333333333)","(91.0, 490.0, 431.53846153846155)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:05.493639,"(31.0, 230.0, 100.78571428571429)","(1.65, 2.26, 1.82)","(17.0, 65.0, 32.33333333333333)","(5.0, 11.0, 9.033333333333333)","(91.0, 590.0, 529.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:06.564623,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.26, 1.82)","(17.0, 65.0, 32.33333333333333)","(5.0, 11.0, 9.033333333333333)","(91.0, 580.0, 529.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:07.615832,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.22, 1.7353846153846155)","(17.0, 65.0, 32.33333333333333)","(5.0, 11.0, 9.033333333333333)","(91.0, 580.0, 529.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:08.623388,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.22, 1.7353846153846155)","(17.0, 65.0, 32.33333333333333)","(5.0, 11.0, 9.033333333333333)","(91.0, 580.0, 529.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
11-01-2023 20:43:09.554249,"(31.0, 220.0, 188.16666666666666)","(1.65, 2.22, 1.7353846153846155)","(17.0, 65.0, 32.33333333333333)","(5.0, 11.0, 9.033333333333333)","(91.0, 580.0, 529.5)","(14.0, 32.0, 14.666666666666666)","(3.1, 4.7, 3.5)"
