,Savage Nation,Grandgran,Dmoney Honey,Potential Grizzly,Two Last Words,Out For Justice,Gold Shark,Valiant Thor
1357,"[datetime.datetime(2022, 11, 28, 12, 9, 46, 992895), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 46, 992895), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 12, 9, 46, 992895), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 46, 992895), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 46, 992895), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 46, 992895), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 46, 992895), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 46, 992895), 12.0, 16.5]"
1358,"[datetime.datetime(2022, 11, 28, 12, 9, 48, 121104), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 48, 121104), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 12, 9, 48, 121104), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 48, 121104), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 48, 121104), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 48, 121104), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 48, 121104), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 48, 121104), 12.0, 16.5]"
1359,"[datetime.datetime(2022, 11, 28, 12, 9, 49, 252608), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 49, 252608), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 12, 9, 49, 252608), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 49, 252608), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 49, 252608), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 49, 252608), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 49, 252608), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 49, 252608), 12.0, 16.5]"
1360,"[datetime.datetime(2022, 11, 28, 12, 9, 50, 376534), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 50, 376534), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 12, 9, 50, 376534), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 50, 376534), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 50, 376534), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 50, 376534), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 50, 376534), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 50, 376534), 12.0, 16.5]"
1361,"[datetime.datetime(2022, 11, 28, 12, 9, 51, 500014), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 51, 500014), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 12, 9, 51, 500014), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 51, 500014), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 51, 500014), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 51, 500014), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 51, 500014), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 51, 500014), 12.0, 16.5]"
1362,"[datetime.datetime(2022, 11, 28, 12, 9, 52, 629845), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 52, 629845), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 12, 9, 52, 629845), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 52, 629845), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 52, 629845), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 52, 629845), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 52, 629845), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 52, 629845), 12.0, 16.5]"
1363,"[datetime.datetime(2022, 11, 28, 12, 9, 53, 752018), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 53, 752018), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 12, 9, 53, 752018), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 53, 752018), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 53, 752018), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 53, 752018), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 53, 752018), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 53, 752018), 12.0, 16.5]"
1364,"[datetime.datetime(2022, 11, 28, 12, 9, 54, 883349), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 54, 883349), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 12, 9, 54, 883349), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 54, 883349), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 54, 883349), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 54, 883349), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 54, 883349), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 54, 883349), 12.0, 16.5]"
1365,"[datetime.datetime(2022, 11, 28, 12, 9, 56, 6374), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 56, 6374), 3.9, 5.9]","[datetime.datetime(2022, 11, 28, 12, 9, 56, 6374), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 56, 6374), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 56, 6374), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 56, 6374), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 56, 6374), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 56, 6374), 12.0, 16.5]"
1366,"[datetime.datetime(2022, 11, 28, 12, 9, 57, 180894), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 57, 180894), 3.9, 12.5]","[datetime.datetime(2022, 11, 28, 12, 9, 57, 180894), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 57, 180894), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 57, 180894), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 57, 180894), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 57, 180894), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 57, 180894), 12.0, 16.5]"
1367,"[datetime.datetime(2022, 11, 28, 12, 9, 58, 305248), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 58, 305248), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 9, 58, 305248), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 58, 305248), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 58, 305248), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 58, 305248), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 58, 305248), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 58, 305248), 12.0, 16.5]"
1368,"[datetime.datetime(2022, 11, 28, 12, 9, 59, 430168), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 9, 59, 430168), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 9, 59, 430168), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 9, 59, 430168), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 9, 59, 430168), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 9, 59, 430168), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 9, 59, 430168), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 9, 59, 430168), 12.0, 16.5]"
1369,"[datetime.datetime(2022, 11, 28, 12, 10, 0, 553677), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 0, 553677), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 0, 553677), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 0, 553677), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 0, 553677), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 0, 553677), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 0, 553677), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 10, 0, 553677), 12.0, 16.5]"
1370,"[datetime.datetime(2022, 11, 28, 12, 10, 1, 679771), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 1, 679771), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 1, 679771), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 1, 679771), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 1, 679771), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 1, 679771), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 1, 679771), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 12, 10, 1, 679771), 12.0, 16.5]"
1371,"[datetime.datetime(2022, 11, 28, 12, 10, 2, 810428), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 2, 810428), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 2, 810428), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 2, 810428), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 2, 810428), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 2, 810428), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 2, 810428), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 12, 10, 2, 810428), 12.0, 16.5]"
1372,"[datetime.datetime(2022, 11, 28, 12, 10, 3, 938174), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 3, 938174), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 3, 938174), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 3, 938174), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 3, 938174), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 3, 938174), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 3, 938174), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 12, 10, 3, 938174), 12.0, 16.5]"
1373,"[datetime.datetime(2022, 11, 28, 12, 10, 5, 74506), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 5, 74506), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 5, 74506), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 5, 74506), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 5, 74506), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 5, 74506), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 5, 74506), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 5, 74506), 12.0, 16.5]"
1374,"[datetime.datetime(2022, 11, 28, 12, 10, 6, 204644), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 6, 204644), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 6, 204644), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 6, 204644), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 6, 204644), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 6, 204644), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 6, 204644), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 6, 204644), 12.0, 16.5]"
1375,"[datetime.datetime(2022, 11, 28, 12, 10, 7, 333567), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 7, 333567), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 7, 333567), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 7, 333567), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 7, 333567), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 7, 333567), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 7, 333567), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 7, 333567), 12.0, 16.5]"
1376,"[datetime.datetime(2022, 11, 28, 12, 10, 8, 460875), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 8, 460875), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 8, 460875), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 8, 460875), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 8, 460875), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 8, 460875), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 8, 460875), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 8, 460875), 12.0, 16.5]"
1377,"[datetime.datetime(2022, 11, 28, 12, 10, 9, 602547), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 9, 602547), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 9, 602547), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 9, 602547), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 9, 602547), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 9, 602547), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 9, 602547), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 9, 602547), 12.0, 16.5]"
1378,"[datetime.datetime(2022, 11, 28, 12, 10, 10, 728741), 7.5, 19.5]","[datetime.datetime(2022, 11, 28, 12, 10, 10, 728741), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 10, 728741), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 10, 10, 728741), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 10, 10, 728741), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 10, 10, 728741), 21.0, 320.0]","[datetime.datetime(2022, 11, 28, 12, 10, 10, 728741), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 10, 728741), 12.0, 16.5]"
1379,"[datetime.datetime(2022, 11, 28, 12, 10, 11, 856471), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 11, 856471), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 11, 856471), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 11, 856471), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 11, 856471), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 11, 856471), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 11, 856471), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 11, 856471), 12.0, 16.5]"
1380,"[datetime.datetime(2022, 11, 28, 12, 10, 12, 983687), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 12, 983687), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 12, 983687), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 12, 983687), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 12, 983687), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 12, 983687), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 12, 983687), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 12, 983687), 12.0, 16.5]"
1381,"[datetime.datetime(2022, 11, 28, 12, 10, 14, 104632), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 14, 104632), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 14, 104632), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 14, 104632), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 14, 104632), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 14, 104632), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 14, 104632), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 14, 104632), 12.0, 16.5]"
1382,"[datetime.datetime(2022, 11, 28, 12, 10, 15, 240479), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 15, 240479), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 15, 240479), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 15, 240479), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 15, 240479), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 15, 240479), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 15, 240479), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 15, 240479), 12.0, 16.5]"
1383,"[datetime.datetime(2022, 11, 28, 12, 10, 16, 364171), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 16, 364171), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 16, 364171), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 16, 364171), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 16, 364171), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 16, 364171), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 16, 364171), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 16, 364171), 12.0, 16.5]"
1384,"[datetime.datetime(2022, 11, 28, 12, 10, 17, 498953), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 498953), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 498953), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 498953), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 498953), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 498953), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 498953), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 498953), 12.0, 16.5]"
1385,"[datetime.datetime(2022, 11, 28, 12, 10, 18, 626503), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 626503), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 626503), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 626503), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 626503), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 626503), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 626503), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 626503), 12.0, 16.5]"
1386,"[datetime.datetime(2022, 11, 28, 12, 10, 19, 754909), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 754909), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 754909), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 754909), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 754909), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 754909), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 754909), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 754909), 12.0, 16.5]"
1387,"[datetime.datetime(2022, 11, 28, 12, 10, 20, 877748), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 877748), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 877748), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 877748), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 877748), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 877748), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 877748), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 877748), 12.0, 16.5]"
1388,"[datetime.datetime(2022, 11, 28, 12, 10, 22, 2721), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 2721), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 2721), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 2721), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 2721), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 2721), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 2721), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 2721), 12.0, 16.5]"
1389,"[datetime.datetime(2022, 11, 28, 12, 10, 23, 126734), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 126734), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 126734), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 126734), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 126734), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 126734), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 126734), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 126734), 12.0, 16.5]"
1390,"[datetime.datetime(2022, 11, 28, 12, 10, 24, 254042), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 24, 254042), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 24, 254042), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 24, 254042), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 24, 254042), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 24, 254042), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 24, 254042), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 24, 254042), 12.0, 16.5]"
1391,"[datetime.datetime(2022, 11, 28, 12, 10, 25, 383810), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 383810), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 383810), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 383810), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 383810), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 383810), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 383810), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 383810), 12.0, 16.5]"
1392,"[datetime.datetime(2022, 11, 28, 12, 10, 26, 509011), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 509011), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 509011), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 509011), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 509011), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 509011), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 509011), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 509011), 12.0, 16.5]"
1393,"[datetime.datetime(2022, 11, 28, 12, 10, 27, 639590), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 639590), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 639590), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 639590), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 639590), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 639590), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 639590), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 639590), 12.0, 16.5]"
1394,"[datetime.datetime(2022, 11, 28, 12, 10, 28, 764417), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 764417), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 764417), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 764417), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 764417), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 764417), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 764417), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 764417), 12.0, 16.5]"
1395,"[datetime.datetime(2022, 11, 28, 12, 10, 29, 896158), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 896158), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 896158), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 896158), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 896158), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 896158), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 896158), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 896158), 12.0, 16.5]"
1396,"[datetime.datetime(2022, 11, 28, 12, 10, 31, 20685), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 20685), 3.9, 6.6]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 20685), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 20685), 18.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 20685), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 20685), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 20685), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 20685), 12.0, 16.5]"
