,Golden Coast,Echo Chamber,Flywheel Cracker,Letter To You,Sunrise To Dusk,Hurricane Karin,Shes Roses
511,"[datetime.datetime(2022, 11, 28, 14, 18, 13, 513679), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 513679), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 513679), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 513679), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 513679), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 513679), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 13, 513679), 5.5, 9.6]"
512,"[datetime.datetime(2022, 11, 28, 14, 18, 14, 629364), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 629364), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 629364), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 629364), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 629364), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 629364), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 629364), 5.5, 9.6]"
513,"[datetime.datetime(2022, 11, 28, 14, 18, 15, 746042), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 746042), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 746042), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 746042), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 746042), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 746042), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 746042), 5.5, 9.6]"
514,"[datetime.datetime(2022, 11, 28, 14, 18, 16, 860289), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 860289), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 860289), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 860289), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 860289), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 860289), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 860289), 5.5, 9.6]"
515,"[datetime.datetime(2022, 11, 28, 14, 18, 17, 975757), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 975757), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 975757), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 975757), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 975757), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 975757), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 975757), 5.5, 9.6]"
516,"[datetime.datetime(2022, 11, 28, 14, 18, 19, 90511), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 90511), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 90511), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 90511), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 90511), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 90511), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 90511), 5.5, 9.6]"
517,"[datetime.datetime(2022, 11, 28, 14, 18, 20, 204899), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 20, 204899), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 20, 204899), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 20, 204899), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 20, 204899), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 20, 204899), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 20, 204899), 5.5, 9.6]"
518,"[datetime.datetime(2022, 11, 28, 14, 18, 21, 316886), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 316886), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 316886), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 316886), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 316886), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 316886), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 316886), 5.5, 9.6]"
519,"[datetime.datetime(2022, 11, 28, 14, 18, 22, 430832), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 430832), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 430832), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 430832), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 430832), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 430832), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 430832), 5.5, 9.6]"
520,"[datetime.datetime(2022, 11, 28, 14, 18, 23, 553408), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 553408), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 553408), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 553408), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 553408), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 553408), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 553408), 5.5, 9.6]"
521,"[datetime.datetime(2022, 11, 28, 14, 18, 24, 735524), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 735524), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 735524), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 735524), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 735524), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 735524), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 735524), 5.5, 9.6]"
522,"[datetime.datetime(2022, 11, 28, 14, 18, 25, 851079), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 851079), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 851079), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 851079), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 851079), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 851079), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 851079), 5.5, 9.6]"
523,"[datetime.datetime(2022, 11, 28, 14, 18, 26, 975529), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 18, 26, 975529), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 26, 975529), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 26, 975529), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 26, 975529), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 26, 975529), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 26, 975529), 5.5, 9.6]"
524,"[datetime.datetime(2022, 11, 28, 14, 18, 28, 86339), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 86339), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 86339), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 86339), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 86339), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 86339), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 86339), 5.5, 9.6]"
525,"[datetime.datetime(2022, 11, 28, 14, 18, 29, 202288), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 202288), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 202288), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 202288), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 202288), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 202288), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 202288), 5.5, 9.6]"
526,"[datetime.datetime(2022, 11, 28, 14, 18, 30, 313755), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 313755), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 313755), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 313755), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 313755), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 313755), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 313755), 5.5, 9.6]"
527,"[datetime.datetime(2022, 11, 28, 14, 18, 31, 428470), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 428470), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 428470), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 428470), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 428470), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 428470), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 428470), 5.5, 9.6]"
528,"[datetime.datetime(2022, 11, 28, 14, 18, 32, 539868), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 539868), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 539868), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 539868), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 539868), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 539868), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 539868), 5.5, 9.6]"
529,"[datetime.datetime(2022, 11, 28, 14, 18, 33, 651031), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 33, 651031), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 33, 651031), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 33, 651031), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 33, 651031), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 33, 651031), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 33, 651031), 5.5, 9.6]"
530,"[datetime.datetime(2022, 11, 28, 14, 18, 34, 757088), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 757088), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 757088), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 757088), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 757088), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 757088), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 757088), 5.5, 9.6]"
531,"[datetime.datetime(2022, 11, 28, 14, 18, 35, 872154), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 872154), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 872154), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 872154), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 872154), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 872154), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 872154), 5.5, 9.6]"
532,"[datetime.datetime(2022, 11, 28, 14, 18, 36, 982373), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 982373), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 982373), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 982373), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 982373), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 982373), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 982373), 5.5, 9.6]"
533,"[datetime.datetime(2022, 11, 28, 14, 18, 38, 95148), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 95148), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 95148), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 95148), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 95148), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 95148), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 95148), 5.5, 9.6]"
534,"[datetime.datetime(2022, 11, 28, 14, 18, 39, 203084), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 203084), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 203084), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 203084), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 203084), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 203084), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 203084), 5.5, 9.6]"
535,"[datetime.datetime(2022, 11, 28, 14, 18, 40, 317131), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 18, 40, 317131), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 40, 317131), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 40, 317131), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 14, 18, 40, 317131), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 40, 317131), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 40, 317131), 5.5, 9.6]"
536,"[datetime.datetime(2022, 11, 28, 14, 18, 41, 426995), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 426995), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 426995), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 426995), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 426995), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 426995), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 426995), 5.5, 9.8]"
537,"[datetime.datetime(2022, 11, 28, 14, 18, 42, 543010), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 543010), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 543010), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 543010), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 543010), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 543010), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 543010), 5.5, 9.8]"
538,"[datetime.datetime(2022, 11, 28, 14, 18, 43, 652385), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 652385), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 652385), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 652385), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 652385), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 652385), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 652385), 5.5, 9.8]"
539,"[datetime.datetime(2022, 11, 28, 14, 18, 44, 773018), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 773018), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 773018), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 773018), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 773018), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 773018), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 773018), 5.5, 9.8]"
540,"[datetime.datetime(2022, 11, 28, 14, 18, 45, 880977), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 45, 880977), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 45, 880977), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 45, 880977), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 45, 880977), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 45, 880977), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 45, 880977), 5.5, 9.8]"
541,"[datetime.datetime(2022, 11, 28, 14, 18, 46, 991547), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 46, 991547), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 46, 991547), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 46, 991547), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 46, 991547), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 46, 991547), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 46, 991547), 5.5, 9.8]"
542,"[datetime.datetime(2022, 11, 28, 14, 18, 48, 120228), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 48, 120228), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 48, 120228), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 48, 120228), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 48, 120228), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 48, 120228), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 48, 120228), 5.5, 9.8]"
543,"[datetime.datetime(2022, 11, 28, 14, 18, 49, 250241), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 49, 250241), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 49, 250241), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 49, 250241), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 49, 250241), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 49, 250241), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 49, 250241), 5.5, 9.8]"
544,"[datetime.datetime(2022, 11, 28, 14, 18, 50, 369168), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 50, 369168), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 50, 369168), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 50, 369168), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 50, 369168), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 50, 369168), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 50, 369168), 5.5, 9.8]"
545,"[datetime.datetime(2022, 11, 28, 14, 18, 51, 479061), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 18, 51, 479061), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 51, 479061), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 51, 479061), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 51, 479061), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 51, 479061), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 51, 479061), 5.5, 9.8]"
546,"[datetime.datetime(2022, 11, 28, 14, 18, 52, 594988), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 18, 52, 594988), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 52, 594988), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 52, 594988), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 52, 594988), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 52, 594988), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 52, 594988), 5.5, 9.8]"
547,"[datetime.datetime(2022, 11, 28, 14, 18, 53, 704983), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 18, 53, 704983), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 53, 704983), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 53, 704983), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 53, 704983), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 53, 704983), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 53, 704983), 5.5, 9.8]"
548,"[datetime.datetime(2022, 11, 28, 14, 18, 54, 820896), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 54, 820896), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 54, 820896), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 54, 820896), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 54, 820896), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 54, 820896), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 54, 820896), 5.5, 9.8]"
549,"[datetime.datetime(2022, 11, 28, 14, 18, 55, 931604), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 55, 931604), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 55, 931604), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 55, 931604), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 55, 931604), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 55, 931604), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 55, 931604), 5.5, 9.8]"
550,"[datetime.datetime(2022, 11, 28, 14, 18, 57, 63173), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 57, 63173), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 57, 63173), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 57, 63173), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 57, 63173), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 57, 63173), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 57, 63173), 5.5, 9.8]"
551,"[datetime.datetime(2022, 11, 28, 14, 18, 58, 179435), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 58, 179435), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 58, 179435), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 58, 179435), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 58, 179435), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 58, 179435), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 58, 179435), 5.5, 9.8]"
552,"[datetime.datetime(2022, 11, 28, 14, 18, 59, 307597), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 18, 59, 307597), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 18, 59, 307597), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 18, 59, 307597), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 18, 59, 307597), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 18, 59, 307597), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 18, 59, 307597), 5.5, 9.8]"
553,"[datetime.datetime(2022, 11, 28, 14, 19, 0, 419610), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 19, 0, 419610), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 19, 0, 419610), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 19, 0, 419610), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 19, 0, 419610), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 19, 0, 419610), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 19, 0, 419610), 5.5, 9.8]"
554,"[datetime.datetime(2022, 11, 28, 14, 19, 1, 534041), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 19, 1, 534041), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 19, 1, 534041), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 19, 1, 534041), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 19, 1, 534041), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 19, 1, 534041), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 19, 1, 534041), 5.5, 9.8]"
555,"[datetime.datetime(2022, 11, 28, 14, 19, 2, 650786), 2.6, 7.4]","[datetime.datetime(2022, 11, 28, 14, 19, 2, 650786), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 19, 2, 650786), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 19, 2, 650786), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 19, 2, 650786), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 19, 2, 650786), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 19, 2, 650786), 5.5, 9.8]"
556,"[datetime.datetime(2022, 11, 28, 14, 19, 3, 769617), 2.6, 7.2]","[datetime.datetime(2022, 11, 28, 14, 19, 3, 769617), 31.0, 440.0]","[datetime.datetime(2022, 11, 28, 14, 19, 3, 769617), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 19, 3, 769617), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 14, 19, 3, 769617), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 14, 19, 3, 769617), 26.0, 320.0]","[datetime.datetime(2022, 11, 28, 14, 19, 3, 769617), 5.5, 9.8]"
