,Tiffany Twisted,True Character,Austin Dutton,Blazing Bob,Velocity Touched,Lizard,Jimary Everest,Context
12-01-2023 13:40:41.126379,"(51.0, 370.0, 296.25)","(9.0, 22.0, 17.6)","(3.6, 5.4, 5.15)","(2.35, 2.66, 2.640952380952381)","(10.0, 21.0, 20.708333333333332)","(51.0, 360.0, 265.0)","(21.0, 70.0, 48.625)","(3.2, 3.85, 3.6568181818181817)"
12-01-2023 13:40:42.424971,"(51.0, 370.0, 296.25)","(9.0, 22.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.66, 2.5275)","(10.0, 21.0, 20.708333333333332)","(51.0, 360.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.85, 3.7705882352941176)"
12-01-2023 13:40:43.584211,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.5275)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.8, 3.7705882352941176)"
12-01-2023 13:40:44.787707,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.5371428571428574)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.8, 3.8576923076923078)"
12-01-2023 13:40:45.997923,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.6)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8625)"
12-01-2023 13:40:47.027170,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.6)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8625)"
12-01-2023 13:40:48.243032,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.6)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8625)"
12-01-2023 13:40:49.522008,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.6)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8625)"
12-01-2023 13:40:50.701939,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8625)"
12-01-2023 13:40:51.922882,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8326086956521737)"
12-01-2023 13:40:53.155442,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8326086956521737)"
12-01-2023 13:40:54.447843,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8326086956521737)"
12-01-2023 13:40:55.672131,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.333333333333332)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 21.0, 20.708333333333332)","(51.0, 350.0, 285.0)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8326086956521737)"
12-01-2023 13:40:56.992826,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 21.0, 20.708333333333332)","(51.0, 390.0, 285.0)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8326086956521737)"
12-01-2023 13:40:58.315638,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.6, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 21.0, 20.708333333333332)","(51.0, 390.0, 285.0)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.7152173913043476)"
12-01-2023 13:40:59.551682,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 21.0, 20.684210526315788)","(51.0, 390.0, 285.0)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:00.770563,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 23.0, 20.684210526315788)","(51.0, 390.0, 285.0)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:01.995322,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 23.0, 20.684210526315788)","(51.0, 390.0, 285.0)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:03.197166,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.62)","(10.0, 23.0, 20.684210526315788)","(51.0, 390.0, 285.0)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:04.351959,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.601818181818182)","(10.0, 23.0, 20.684210526315788)","(51.0, 390.0, 285.0)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:05.509781,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.601818181818182)","(10.0, 23.0, 20.25)","(51.0, 390.0, 285.0)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:06.746024,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.601818181818182)","(10.0, 23.0, 20.25)","(51.0, 390.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:08.003120,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.601818181818182)","(10.0, 23.0, 20.25)","(51.0, 350.0, 258.33333333333337)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:09.261825,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.601818181818182)","(10.0, 23.0, 20.25)","(51.0, 350.0, 251.66666666666666)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8394736842105264)"
12-01-2023 13:41:10.402681,"(51.0, 370.0, 296.25)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.601818181818182)","(10.0, 23.0, 20.25)","(51.0, 340.0, 251.66666666666666)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:11.640360,"(51.0, 370.0, 271.66666666666663)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.601818181818182)","(10.0, 23.0, 21.5)","(51.0, 340.0, 251.66666666666666)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:12.807798,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.601818181818182)","(10.0, 22.0, 21.5)","(51.0, 340.0, 251.66666666666666)","(21.0, 70.0, 48.625)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:13.943893,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.601818181818182)","(10.0, 22.0, 19.75)","(51.0, 340.0, 251.66666666666666)","(21.0, 70.0, 47.64705882352941)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:15.122726,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.64, 2.5881818181818184)","(10.0, 22.0, 19.75)","(51.0, 340.0, 251.66666666666666)","(21.0, 70.0, 47.64705882352941)","(3.2, 3.95, 3.8041666666666667)"
12-01-2023 13:41:16.420517,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5881818181818184)","(10.0, 22.0, 19.75)","(51.0, 340.0, 251.66666666666666)","(21.0, 70.0, 53.0)","(3.2, 3.95, 3.8394736842105264)"
12-01-2023 13:41:17.598419,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5881818181818184)","(10.0, 22.0, 19.75)","(51.0, 340.0, 251.66666666666666)","(21.0, 65.0, 49.81818181818181)","(3.2, 3.95, 3.8333333333333335)"
12-01-2023 13:41:18.803456,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5881818181818184)","(10.0, 22.0, 19.75)","(51.0, 340.0, 251.66666666666666)","(21.0, 60.0, 49.81818181818181)","(3.2, 3.95, 3.8333333333333335)"
12-01-2023 13:41:19.910913,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5881818181818184)","(10.0, 22.0, 19.75)","(51.0, 340.0, 251.66666666666666)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.8333333333333335)"
12-01-2023 13:41:21.124179,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(51.0, 340.0, 251.66666666666666)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.8333333333333335)"
12-01-2023 13:41:22.731951,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(51.0, 340.0, 285.0)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.8333333333333335)"
12-01-2023 13:41:24.158534,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(51.0, 390.0, 285.0)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.81875)"
12-01-2023 13:41:25.561387,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(51.0, 390.0, 285.0)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.8770833333333337)"
12-01-2023 13:41:26.823398,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(51.0, 390.0, 285.0)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.8800000000000003)"
12-01-2023 13:41:27.964265,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(51.0, 390.0, 285.0)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.8800000000000003)"
12-01-2023 13:41:29.262132,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(51.0, 390.0, 285.0)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.8800000000000003)"
12-01-2023 13:41:30.511028,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5533333333333332)","(10.0, 22.0, 20.61111111111111)","(51.0, 390.0, 285.0)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.8800000000000003)"
12-01-2023 13:41:31.661277,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.5533333333333332)","(10.0, 21.0, 19.75)","(51.0, 390.0, 285.0)","(21.0, 60.0, 45.06666666666666)","(3.2, 3.95, 3.8916666666666666)"
12-01-2023 13:41:32.868573,"(51.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.35, 2.62, 2.55)","(10.0, 22.0, 19.75)","(51.0, 390.0, 285.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:41:34.107788,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 390.0, 251.66666666666666)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:41:35.329108,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 340.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:41:36.541300,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:41:37.714461,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.3, 2.62, 2.55)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:41:38.874269,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.3, 2.62, 2.55)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:40.080330,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.3, 2.62, 2.55)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:41.501557,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.4)","(3.7, 5.4, 5.15)","(2.3, 2.62, 2.55)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:42.812089,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 5.15)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:44.018962,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.9714285714285715)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:45.213075,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.5, 4.985714285714286)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:46.607243,"(61.0, 370.0, 271.66666666666663)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.5, 4.985714285714286)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:47.997194,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.5, 4.983333333333333)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:49.384747,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:50.668044,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 330.0, 136.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:41:51.939469,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 380.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.892857142857143)"
12-01-2023 13:41:53.156677,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5925490196078433)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.875)"
12-01-2023 13:41:54.358715,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5925490196078433)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.916666666666667)"
12-01-2023 13:41:55.604906,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5925490196078433)","(10.0, 22.0, 19.75)","(61.0, 370.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.916666666666667)"
12-01-2023 13:41:56.833819,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5925490196078433)","(10.0, 22.0, 19.75)","(61.0, 330.0, 245.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.916666666666667)"
12-01-2023 13:41:58.002919,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(61.0, 330.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.916666666666667)"
12-01-2023 13:41:59.176734,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.7833333333333337)"
12-01-2023 13:42:00.384361,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5591304347826087)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.7833333333333337)"
12-01-2023 13:42:01.390132,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5533333333333332)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
12-01-2023 13:42:02.562110,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.552142857142857)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
12-01-2023 13:42:03.857834,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.552142857142857)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:05.078362,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.552142857142857)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:06.388609,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.552142857142857)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:07.560979,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.552142857142857)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:08.684778,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.552142857142857)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:09.954411,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.552142857142857)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:11.110978,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.54)","(10.0, 22.0, 19.75)","(61.0, 320.0, 136.0)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
12-01-2023 13:42:12.353342,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.54)","(10.0, 22.0, 19.75)","(61.0, 380.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
12-01-2023 13:42:13.456776,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.54)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:14.619974,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5414285714285714)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:15.746093,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5383673469387755)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:16.941563,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.536981132075472)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:42:18.125472,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5380000000000003)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.907142857142857)"
12-01-2023 13:42:19.324797,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5380000000000003)","(10.0, 22.0, 19.75)","(61.0, 370.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.868181818181818)"
12-01-2023 13:42:20.679801,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5380000000000003)","(10.0, 22.0, 19.75)","(61.0, 320.0, 238.33333333333334)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.868181818181818)"
12-01-2023 13:42:21.971537,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5380000000000003)","(10.0, 22.0, 19.75)","(61.0, 320.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.868181818181818)"
12-01-2023 13:42:23.475754,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5380000000000003)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.868181818181818)"
12-01-2023 13:42:24.746876,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5366666666666666)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
