,Bucks Lodge,Astral Ride,Tricky Strong,Waynes Hope,Motivated Speaker,Brotherfromanother,Ridunculous
06-01-2023 09:09:22.197430,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.490877192982456)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:23.125735,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.490877192982456)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:24.087714,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5007017543859649)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:25.088890,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5007017543859649)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:26.054513,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5007017543859649)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:27.022484,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.54)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:28.028357,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.54)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:29.046402,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.54)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:30.090733,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.54)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:31.128781,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.54)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:32.120435,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.54)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:33.173765,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.54)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:34.125105,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.54)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:35.090705,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.9816666666666667)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:36.000064,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.9816666666666667)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:36.961808,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.9816666666666667)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:37.989485,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.795)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:39.016122,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:40.072148,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:41.132425,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:42.205194,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:43.238877,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:44.363862,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:45.383013,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:46.397234,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:47.573182,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:48.589136,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:49.569262,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:50.520088,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:51.488206,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.985)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:52.419657,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.8)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:53.371902,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.8)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:54.282924,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.9866666666666668)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:55.280915,"(5.0, 10.5, 6.23)","(1.65, 2.08, 1.9425000000000001)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:56.281829,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5498245614035089)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:57.279372,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5498245614035089)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:58.349532,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5498245614035089)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:09:59.376741,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5859016393442624)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:00.414786,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5859016393442624)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:01.505732,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5859016393442624)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:02.549739,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5859016393442624)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:03.590747,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5859016393442624)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:04.615925,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5859016393442624)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 22.36)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:05.565724,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5859016393442624)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:06.541529,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5596491228070175)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:07.476741,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5596491228070175)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:08.474173,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5596491228070175)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:09.477985,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4925423728813558)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:10.510651,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5866666666666667)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:11.555696,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5866666666666667)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:12.629767,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5866666666666667)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:13.767042,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5866666666666667)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:14.819265,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5866666666666667)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:15.825629,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5866666666666667)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:16.799118,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5792982456140352)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:17.775457,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5792982456140352)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:18.735520,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5792982456140352)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:19.733308,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5792982456140352)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:20.874345,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5792982456140352)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:22.015064,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5792982456140352)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:23.089154,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.5792982456140352)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:24.100381,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:25.227340,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:26.331631,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:27.320387,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:28.307475,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:29.273379,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:30.189602,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:31.188426,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:32.173083,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:33.180794,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:34.208793,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:35.247093,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:36.294049,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:37.333974,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:38.321073,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:39.332889,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:40.304318,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:41.269836,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:42.210893,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:43.168773,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:44.106225,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:45.062745,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:46.014881,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:46.977922,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:47.965041,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:48.956748,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:49.926200,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:50.900741,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:51.860371,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:52.824204,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:53.796752,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:54.747829,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:55.721489,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:56.675115,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
06-01-2023 09:10:57.621298,"(5.0, 10.5, 6.23)","(1.65, 2.1, 1.4810526315789474)","(8.0, 22.0, 14.5)","(13.0, 26.0, 23.653333333333336)","(7.0, 19.0, 12.600000000000001)","(12.0, 34.0, 31.469565217391306)","(31.0, 230.0, 187.3)"
