,Miss San Cisco,Next Stop,Shakey Country,Off Break,Japanese Chica,Canary Wharf,Pitter Patter
06-01-2023 12:40:30.583239,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 12.75)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 6.047058823529412)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:31.753614,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 12.75)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 6.047058823529412)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:32.930759,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 12.75)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 6.047058823529412)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:34.062996,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 12.75)","(20.0, 150.0, 82.5)","(15.0, 34.0, 19.142857142857142)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 6.047058823529412)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:35.223522,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 12.75)","(20.0, 150.0, 82.5)","(15.0, 32.0, 19.142857142857142)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.955555555555556)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:36.310124,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 17.38888888888889)","(20.0, 150.0, 82.5)","(15.0, 32.0, 19.714285714285715)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.955555555555556)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:37.304270,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 82.5)","(15.0, 34.0, 19.714285714285715)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.955555555555556)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:38.333678,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 19.714285714285715)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.955555555555556)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:39.439089,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 19.714285714285715)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.955555555555556)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:40.457154,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 19.714285714285715)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.955555555555556)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:41.514307,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.955555555555556)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:42.579467,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.955555555555556)","(3.3, 5.5, 3.5615384615384613)"
06-01-2023 12:40:43.720343,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.92)","(3.3, 5.5, 3.6999999999999997)"
06-01-2023 12:40:44.906130,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.92)","(3.3, 5.5, 3.8600000000000003)"
06-01-2023 12:40:46.077085,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.92)","(3.3, 5.5, 3.94)"
06-01-2023 12:40:47.272820,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.92)","(3.3, 5.5, 4.02)"
06-01-2023 12:40:48.361633,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 6.050000000000001)","(4.6, 7.2, 5.92)","(3.3, 5.5, 4.02)"
06-01-2023 12:40:49.475382,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.4, 5.95)","(4.6, 7.2, 5.92)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:40:50.448435,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:40:51.510549,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:40:52.501849,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:40:53.529098,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:40:54.647355,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:40:55.783256,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:40:56.878881,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:40:58.041489,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:40:59.023191,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:41:00.048460,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:41:01.177892,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 18.0)","(4.8, 7.2, 5.95)","(4.6, 7.2, 5.877777777777778)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:41:02.233585,"(2.8, 5.0, 3.411111111111111)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 16.22222222222222)","(4.8, 7.2, 5.95)","(4.6, 7.2, 4.65)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:41:03.359737,"(2.8, 5.0, 3.520689655172414)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 20.18181818181818)","(4.8, 7.2, 5.211111111111111)","(4.6, 7.2, 4.65)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:41:04.498418,"(2.8, 5.0, 3.778787878787879)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 34.0, 22.555555555555557)","(4.8, 7.0, 6.1)","(4.6, 7.2, 4.65)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:41:05.605106,"(2.8, 4.9, 3.634375)","(10.0, 19.5, 15.0)","(20.0, 150.0, 82.5)","(15.0, 32.0, 22.555555555555557)","(4.8, 6.8, 6.1)","(4.6, 7.2, 4.666666666666667)","(3.3, 5.5, 3.7720000000000002)"
06-01-2023 12:41:06.744690,"(2.8, 4.9, 4.084782608695653)","(10.0, 19.5, 11.916666666666666)","(20.0, 150.0, 82.5)","(15.0, 32.0, 22.555555555555557)","(4.8, 6.8, 6.466666666666667)","(4.6, 7.0, 5.214285714285714)","(3.3, 5.5, 4.051724137931035)"
06-01-2023 12:41:07.947367,"(2.8, 4.9, 3.98)","(10.0, 19.0, 11.916666666666666)","(20.0, 150.0, 82.5)","(15.0, 32.0, 27.88888888888889)","(4.8, 6.8, 6.58)","(4.6, 7.0, 5.5)","(3.3, 5.5, 5.394444444444444)"
06-01-2023 12:41:09.084471,"(2.8, 4.9, 4.375)","(10.0, 19.0, 11.35)","(20.0, 150.0, 82.5)","(15.0, 44.0, 31.916666666666664)","(4.8, 7.0, 6.42)","(4.6, 7.0, 5.199999999999999)","(3.3, 5.6, 5.1499999999999995)"
06-01-2023 12:41:10.205635,"(2.8, 4.9, 4.051923076923077)","(10.0, 19.0, 11.35)","(20.0, 150.0, 82.5)","(15.0, 44.0, 31.916666666666664)","(4.8, 6.8, 5.663636363636364)","(4.6, 7.0, 5.199999999999999)","(3.3, 5.6, 5.1499999999999995)"
06-01-2023 12:41:11.382277,"(2.8, 4.9, 3.9250000000000003)","(10.0, 19.0, 11.35)","(20.0, 150.0, 82.5)","(15.0, 44.0, 31.916666666666664)","(4.8, 7.0, 5.663636363636364)","(4.6, 7.0, 5.083333333333334)","(3.3, 5.6, 5.1499999999999995)"
06-01-2023 12:41:12.414537,"(2.8, 4.9, 3.9250000000000003)","(10.0, 19.0, 11.35)","(20.0, 150.0, 82.5)","(15.0, 44.0, 31.916666666666664)","(4.8, 7.0, 5.663636363636364)","(4.6, 7.0, 5.411111111111111)","(3.3, 5.6, 5.425)"
06-01-2023 12:41:13.535609,"(2.8, 4.9, 3.9250000000000003)","(10.0, 19.0, 13.5)","(20.0, 150.0, 82.5)","(15.0, 44.0, 26.27777777777778)","(4.8, 7.0, 5.663636363636364)","(4.6, 7.0, 5.093333333333333)","(3.3, 5.6, 5.425)"
06-01-2023 12:41:14.783943,"(2.8, 4.9, 3.966666666666667)","(10.0, 19.5, 11.75)","(20.0, 150.0, 82.5)","(15.0, 44.0, 26.27777777777778)","(4.8, 7.0, 5.833333333333333)","(4.6, 7.0, 5.75909090909091)","(3.3, 5.6, 5.425)"
06-01-2023 12:41:15.937020,"(2.8, 4.8, 3.9555555555555557)","(10.0, 18.0, 11.75)","(20.0, 150.0, 82.5)","(15.0, 44.0, 26.27777777777778)","(4.8, 7.0, 5.833333333333333)","(4.6, 7.0, 5.75909090909091)","(3.3, 5.6, 5.1499999999999995)"
06-01-2023 12:41:17.073448,"(2.8, 4.8, 3.9555555555555557)","(10.0, 18.0, 11.75)","(20.0, 150.0, 82.5)","(15.0, 44.0, 26.27777777777778)","(4.8, 7.0, 5.833333333333333)","(4.6, 7.0, 5.75909090909091)","(3.3, 5.6, 5.1499999999999995)"
06-01-2023 12:41:18.246925,"(2.8, 4.8, 3.9555555555555557)","(10.0, 18.0, 11.75)","(20.0, 150.0, 82.5)","(15.0, 44.0, 26.27777777777778)","(4.8, 7.0, 5.833333333333333)","(4.6, 7.0, 5.75909090909091)","(3.3, 5.6, 5.425)"
06-01-2023 12:41:19.309642,"(2.8, 4.8, 3.9555555555555557)","(10.0, 18.0, 11.75)","(20.0, 150.0, 82.5)","(15.0, 44.0, 26.941176470588236)","(4.8, 7.0, 5.833333333333333)","(4.6, 7.0, 5.75909090909091)","(3.3, 5.6, 5.425)"
06-01-2023 12:41:20.385755,"(2.8, 4.8, 3.9555555555555557)","(10.0, 18.0, 11.25)","(20.0, 150.0, 82.5)","(15.0, 44.0, 27.210526315789473)","(4.8, 7.0, 5.1625000000000005)","(4.6, 7.0, 5.394117647058824)","(3.3, 5.6, 5.425)"
06-01-2023 12:41:21.512258,"(2.8, 4.8, 4.0875)","(10.0, 18.0, 12.0)","(20.0, 150.0, 82.5)","(15.0, 44.0, 27.210526315789473)","(4.8, 7.0, 5.891666666666667)","(4.6, 7.0, 5.96)","(3.3, 5.6, 5.425)"
06-01-2023 12:41:22.589454,"(2.8, 4.8, 4.0875)","(10.0, 17.0, 11.583333333333334)","(20.0, 150.0, 82.5)","(15.0, 44.0, 27.210526315789473)","(4.8, 7.0, 5.891666666666667)","(4.6, 7.0, 6.0)","(3.3, 5.6, 5.425)"
06-01-2023 12:41:23.615766,"(2.8, 4.8, 4.0875)","(10.0, 17.0, 11.583333333333334)","(20.0, 150.0, 82.5)","(15.0, 44.0, 27.210526315789473)","(4.8, 7.0, 5.891666666666667)","(4.6, 7.0, 6.0)","(3.3, 5.6, 5.43)"
06-01-2023 12:41:24.716916,"(2.8, 4.8, 4.0875)","(10.0, 17.0, 11.15)","(20.0, 150.0, 76.66666666666667)","(15.0, 38.0, 33.66666666666667)","(4.8, 7.0, 5.891666666666667)","(4.6, 7.0, 6.0)","(3.3, 5.6, 5.43)"
06-01-2023 12:41:25.775861,"(2.8, 4.8, 4.0875)","(10.0, 17.0, 11.583333333333334)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 7.0, 5.891666666666667)","(4.6, 7.0, 6.0)","(3.3, 5.6, 4.747058823529412)"
06-01-2023 12:41:26.912631,"(2.8, 4.8, 4.0875)","(10.0, 17.0, 11.583333333333334)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 7.0, 5.891666666666667)","(4.6, 7.0, 6.0)","(3.3, 5.5, 5.25)"
06-01-2023 12:41:28.098943,"(2.8, 4.8, 4.0875)","(10.0, 17.0, 11.416666666666666)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 7.0, 5.95)","(4.6, 7.0, 5.627777777777777)","(3.3, 5.4, 5.25)"
06-01-2023 12:41:29.150134,"(2.8, 4.8, 4.0875)","(10.0, 16.0, 11.416666666666666)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 7.0, 5.95)","(4.6, 7.0, 6.05)","(3.3, 5.4, 5.25)"
06-01-2023 12:41:30.289427,"(2.8, 4.8, 4.0875)","(10.0, 16.0, 11.416666666666666)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 7.0, 5.95)","(4.6, 7.0, 6.0851851851851855)","(3.3, 5.4, 5.158333333333333)"
06-01-2023 12:41:31.428109,"(2.8, 4.8, 4.0875)","(10.0, 16.0, 11.416666666666666)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 7.0, 5.95)","(4.6, 7.0, 6.0851851851851855)","(3.3, 5.4, 5.1000000000000005)"
06-01-2023 12:41:32.534069,"(2.8, 4.8, 4.0875)","(10.0, 16.0, 11.416666666666666)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 7.0, 5.95)","(4.6, 7.0, 6.0851851851851855)","(3.3, 5.4, 5.1000000000000005)"
06-01-2023 12:41:33.635560,"(2.8, 4.8, 4.0875)","(10.0, 16.0, 11.416666666666666)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 7.0, 5.95)","(4.6, 7.0, 6.0851851851851855)","(3.3, 5.4, 4.166666666666667)"
06-01-2023 12:41:34.803835,"(2.8, 4.8, 4.0875)","(10.0, 16.0, 11.833333333333334)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 7.0, 5.8)","(4.6, 7.0, 5.7)","(3.3, 5.3, 4.308333333333334)"
06-01-2023 12:41:35.782430,"(2.8, 4.8, 4.0875)","(10.0, 18.5, 11.833333333333334)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 6.8, 5.76875)","(4.6, 7.0, 5.729411764705882)","(3.3, 5.3, 4.417307692307692)"
06-01-2023 12:41:36.857173,"(2.8, 4.8, 4.0875)","(10.0, 18.5, 11.833333333333334)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 6.8, 5.76875)","(4.6, 7.0, 5.729411764705882)","(3.3, 5.3, 4.295454545454545)"
06-01-2023 12:41:37.981629,"(2.8, 4.8, 4.0875)","(10.0, 18.5, 11.833333333333334)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 6.8, 5.76875)","(4.6, 7.0, 5.729411764705882)","(3.3, 5.3, 4.295454545454545)"
06-01-2023 12:41:39.075913,"(2.8, 4.8, 4.05)","(10.0, 18.5, 11.833333333333334)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 6.8, 5.76875)","(4.6, 7.0, 5.729411764705882)","(3.3, 5.3, 4.065)"
06-01-2023 12:41:40.149336,"(2.8, 4.8, 4.0875)","(10.0, 18.5, 11.833333333333334)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 6.8, 5.76875)","(4.6, 7.0, 5.7)","(3.3, 5.3, 5.075)"
06-01-2023 12:41:41.236844,"(2.8, 4.8, 4.0875)","(10.0, 18.5, 11.3)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 6.8, 5.241666666666666)","(4.6, 7.0, 5.877272727272727)","(3.3, 5.2, 4.283870967741936)"
06-01-2023 12:41:42.349183,"(2.8, 4.8, 4.0875)","(10.0, 18.5, 11.833333333333334)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 33.66666666666667)","(4.8, 6.8, 5.9)","(4.6, 7.0, 5.7)","(3.3, 5.1, 3.9043478260869566)"
06-01-2023 12:41:43.492209,"(2.8, 4.8, 4.0875)","(10.0, 17.5, 11.666666666666666)","(20.0, 150.0, 43.666666666666664)","(15.0, 36.0, 27.0)","(4.8, 6.6, 5.9)","(4.6, 7.0, 5.7)","(3.3, 5.1, 4.825)"
06-01-2023 12:41:44.576377,"(2.8, 4.8, 4.0875)","(10.0, 17.5, 11.666666666666666)","(20.0, 150.0, 45.5)","(15.0, 36.0, 27.666666666666664)","(4.8, 6.6, 5.9)","(4.6, 7.0, 5.7)","(3.3, 5.0, 4.825)"
06-01-2023 12:41:45.591476,"(2.8, 4.8, 4.0875)","(10.0, 17.5, 11.666666666666666)","(20.0, 150.0, 66.4)","(15.0, 34.0, 27.666666666666664)","(4.8, 6.6, 5.9)","(4.6, 7.0, 5.7)","(3.3, 5.0, 4.825)"
06-01-2023 12:41:46.626071,"(2.8, 4.8, 4.0875)","(10.0, 17.5, 11.2)","(20.0, 150.0, 66.4)","(15.0, 34.0, 25.133333333333333)","(4.8, 6.6, 5.9)","(4.6, 7.0, 5.7)","(3.3, 5.0, 4.825)"
06-01-2023 12:41:47.692715,"(2.8, 4.8, 4.0875)","(10.0, 17.5, 11.2)","(20.0, 150.0, 66.4)","(15.0, 34.0, 25.133333333333333)","(4.8, 6.6, 5.9)","(4.6, 7.0, 5.7)","(3.3, 5.0, 4.825)"
06-01-2023 12:41:48.818699,"(2.8, 4.8, 4.2)","(10.0, 17.5, 11.2)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.6, 5.6000000000000005)","(4.6, 7.0, 5.7)","(3.3, 5.0, 4.132692307692308)"
06-01-2023 12:41:49.964344,"(2.8, 4.8, 4.2)","(10.0, 16.5, 11.5)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.4, 5.575)","(4.6, 7.0, 5.7)","(3.3, 4.9, 4.65)"
06-01-2023 12:41:51.011268,"(2.8, 4.8, 4.2)","(10.0, 16.5, 11.5)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.4, 5.533333333333333)","(4.6, 7.0, 5.7)","(3.3, 4.8, 4.65)"
06-01-2023 12:41:52.079526,"(2.8, 4.8, 4.2)","(10.0, 16.5, 11.5)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.533333333333333)","(4.6, 7.0, 5.7)","(3.3, 4.8, 4.65)"
06-01-2023 12:41:53.169306,"(2.8, 4.8, 4.2)","(10.0, 16.5, 11.5)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.533333333333333)","(4.6, 7.0, 5.7)","(3.3, 4.8, 4.65)"
06-01-2023 12:41:54.266903,"(2.8, 4.8, 4.2)","(10.0, 16.5, 11.5)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.533333333333333)","(4.6, 7.0, 5.7)","(3.3, 4.8, 4.65)"
06-01-2023 12:41:55.332942,"(2.8, 4.8, 4.2)","(10.0, 16.5, 11.5)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.109090909090909)","(4.6, 7.0, 5.877272727272727)","(3.3, 4.8, 4.65)"
06-01-2023 12:41:56.414175,"(2.8, 4.8, 4.2)","(10.0, 19.0, 11.444444444444445)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.6)","(4.6, 7.0, 5.65)","(3.3, 4.8, 4.3999999999999995)"
06-01-2023 12:41:57.453875,"(2.8, 4.8, 4.2)","(10.0, 18.0, 10.96875)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.6)","(4.6, 7.0, 5.65)","(3.3, 4.6, 4.25)"
06-01-2023 12:41:58.483572,"(2.8, 4.8, 4.2)","(10.0, 18.0, 10.96875)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.6)","(4.6, 7.0, 6.068965517241379)","(3.3, 4.6, 4.25)"
06-01-2023 12:41:59.559038,"(2.8, 4.8, 4.2)","(10.0, 18.0, 10.96875)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.6)","(4.6, 7.0, 6.068965517241379)","(3.3, 4.6, 4.25)"
06-01-2023 12:42:00.600982,"(2.8, 4.8, 4.2)","(10.0, 18.0, 10.96875)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.6)","(4.6, 7.0, 6.068965517241379)","(3.3, 4.6, 4.25)"
06-01-2023 12:42:01.621985,"(2.8, 4.8, 4.2)","(10.0, 18.0, 10.96875)","(20.0, 150.0, 66.4)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.6)","(4.6, 7.0, 6.068965517241379)","(3.3, 4.6, 4.25)"
06-01-2023 12:42:02.691952,"(2.8, 4.8, 4.2)","(10.0, 18.0, 10.96875)","(20.0, 150.0, 47.333333333333336)","(15.0, 34.0, 22.916666666666664)","(4.8, 6.2, 5.6)","(4.6, 7.0, 6.068965517241379)","(3.3, 4.6, 4.25)"
06-01-2023 12:42:03.736050,"(2.8, 4.8, 4.2)","(10.0, 17.0, 11.583333333333334)","(20.0, 150.0, 47.333333333333336)","(15.0, 34.0, 27.5)","(4.8, 6.2, 5.466666666666667)","(4.6, 7.0, 5.6305555555555555)","(3.3, 4.6, 4.199999999999999)"
06-01-2023 12:42:04.880780,"(2.8, 4.8, 4.2)","(10.0, 17.0, 11.583333333333334)","(20.0, 130.0, 54.0)","(15.0, 30.0, 27.5)","(4.8, 6.2, 5.466666666666667)","(4.6, 7.0, 6.70625)","(3.3, 4.6, 4.199999999999999)"
06-01-2023 12:42:05.947103,"(2.8, 4.8, 4.2)","(10.0, 17.0, 11.583333333333334)","(20.0, 110.0, 55.55555555555556)","(15.0, 30.0, 27.5)","(4.8, 6.2, 5.466666666666667)","(4.6, 6.8, 6.70625)","(3.3, 4.6, 4.199999999999999)"
06-01-2023 12:42:07.006853,"(2.8, 4.8, 4.2)","(10.0, 17.0, 11.583333333333334)","(20.0, 100.0, 61.81818181818181)","(15.0, 30.0, 27.5)","(4.8, 6.2, 5.466666666666667)","(4.6, 6.8, 6.003125)","(3.3, 4.6, 4.199999999999999)"
06-01-2023 12:42:08.157583,"(2.8, 4.8, 4.392857142857142)","(10.0, 17.0, 10.76)","(20.0, 100.0, 70.0)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.466666666666667)","(4.6, 6.8, 6.003125)","(3.3, 4.6, 4.199999999999999)"
06-01-2023 12:42:09.276452,"(2.8, 4.8, 4.392857142857142)","(10.0, 17.0, 10.76)","(20.0, 100.0, 70.0)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.0181818181818185)","(4.6, 6.8, 5.855555555555555)","(3.3, 4.6, 4.199999999999999)"
06-01-2023 12:42:10.401958,"(2.8, 4.8, 4.392857142857142)","(10.0, 17.0, 10.825)","(20.0, 100.0, 83.75)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.8, 5.588059701492537)","(3.3, 4.6, 4.125)"
06-01-2023 12:42:11.558122,"(2.8, 4.8, 4.35)","(10.0, 16.0, 11.416666666666666)","(20.0, 90.0, 83.75)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.8, 5.563934426229508)","(3.3, 4.5, 4.15)"
06-01-2023 12:42:12.626652,"(2.8, 4.8, 4.414285714285715)","(10.0, 16.0, 11.416666666666666)","(20.0, 90.0, 78.88888888888889)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.8, 6.324999999999999)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:13.590064,"(2.8, 4.8, 4.414285714285715)","(10.0, 16.0, 11.416666666666666)","(20.0, 90.0, 78.88888888888889)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 6.324999999999999)","(3.3, 4.4, 4.075)"
06-01-2023 12:42:14.687005,"(2.8, 4.8, 4.414285714285715)","(10.0, 16.0, 10.711538461538462)","(20.0, 90.0, 75.0)","(15.0, 30.0, 20.357142857142858)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 6.324999999999999)","(3.3, 4.4, 4.075)"
