,Sort Of Sublime,Mac Frenzy,Finniss Rose,Fawn Lawn,Thanks Joan,Suhana,Somersby,Missouri Belle
06-01-2023 12:00:49.148071,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.055555555555555)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.74, 1.7364516129032257)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:00:50.515414,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.74, 1.7364516129032257)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:00:51.891305,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.74, 1.7364516129032257)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:00:53.392040,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.74, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:00:54.668870,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:00:56.020220,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 11.236363636363636)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:00:57.229913,"(5.5, 11.5, 5.954545454545455)","(6.5, 12.0, 11.236363636363636)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:00:58.430250,"(5.5, 11.5, 5.954545454545455)","(6.5, 12.0, 11.236363636363636)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:00:59.715292,"(5.5, 11.5, 5.954545454545455)","(6.5, 12.0, 11.236363636363636)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:00.923216,"(5.5, 11.5, 5.954545454545455)","(6.5, 12.0, 11.236363636363636)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:02.211069,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:03.497988,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:04.731839,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:05.976875,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:07.199578,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:08.398316,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:09.471048,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:10.635640,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 39.18181818181819)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:11.837885,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.236842105263158)","(21.0, 85.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:13.014831,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:14.221853,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:15.443882,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:16.590594,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:17.636014,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:18.708890,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:19.935423,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:21.159698,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:22.347755,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:23.507209,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:24.618410,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:25.725831,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:26.895922,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:28.136958,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:29.410273,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:30.601605,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:31.761619,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:32.942523,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:34.050984,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:35.248871,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:36.415167,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:37.631533,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:38.875336,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:40.051558,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:41.190404,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 37.81818181818181)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:42.311021,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 80.0, 41.875)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:43.447335,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 75.0, 41.875)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:44.692042,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 75.0, 41.875)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:45.876227,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 75.0, 41.875)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:47.078399,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 75.0, 41.875)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:48.293770,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 75.0, 41.875)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:49.396080,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 75.0, 41.875)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:50.446049,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 75.0, 41.875)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:51.538612,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 14.066666666666666)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 75.0, 45.625)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 44.72727272727273)"
06-01-2023 12:01:52.621238,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:01:53.765788,"(5.5, 11.5, 5.954545454545455)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 18.142857142857142)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.11111111111111)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:01:54.933964,"(5.5, 11.5, 7.433333333333334)","(6.5, 11.5, 10.804545454545455)","(10.0, 23.0, 18.142857142857142)","(14.0, 34.0, 28.75)","(6.0, 11.5, 6.884615384615385)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:01:56.058455,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 6.884615384615385)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:01:57.231807,"(5.5, 11.5, 6.961538461538462)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:01:58.398009,"(5.5, 11.5, 6.961538461538462)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:01:59.588991,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:00.886688,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:02.317251,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:03.646331,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:04.978007,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:06.324903,"(5.5, 11.5, 7.433333333333334)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:07.602885,"(5.5, 11.5, 6.961538461538462)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:08.794119,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:09.989662,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:11.199535,"(5.5, 11.5, 6.961538461538462)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:12.410298,"(5.5, 11.5, 6.961538461538462)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:13.665312,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:14.833922,"(5.5, 11.5, 7.433333333333334)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:16.030938,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:17.161814,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:18.312591,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:19.463614,"(5.5, 11.5, 8.166666666666666)","(6.5, 11.5, 9.05)","(10.0, 23.0, 15.555555555555555)","(14.0, 34.0, 28.75)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:20.601376,"(5.5, 11.5, 6.583333333333333)","(6.5, 11.5, 9.05)","(10.0, 23.0, 12.0)","(14.0, 34.0, 25.6)","(6.0, 11.5, 8.727272727272727)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
06-01-2023 12:02:21.742657,"(5.5, 11.0, 9.2)","(6.5, 11.5, 9.05)","(10.0, 23.0, 12.0)","(14.0, 34.0, 25.6)","(6.0, 11.5, 9.2)","(21.0, 85.0, 61.78571428571429)","(1.75, 2.72, 1.8109090909090908)","(26.0, 100.0, 70.38461538461539)"
