,Fire Up Dallas,Only Ollie,Gambling Grace,Luna Country,Dana Tiny,Victor Prevails,Trunchbull
10-01-2023 12:22:24.927480,"(3.9, 6.0, 5.15)","(8.0, 19.0, 17.6)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.84, 2.3866666666666667)","(15.0, 28.0, 19.666666666666668)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 14.214285714285715)"
10-01-2023 12:22:26.049004,"(3.9, 6.0, 5.15)","(8.0, 19.0, 17.6)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.84, 2.3866666666666667)","(15.0, 28.0, 19.666666666666668)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 14.214285714285715)"
10-01-2023 12:22:27.152855,"(3.9, 6.0, 5.15)","(8.0, 19.0, 17.6)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.84, 2.3866666666666667)","(15.0, 28.0, 19.666666666666668)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 14.214285714285715)"
10-01-2023 12:22:28.222567,"(3.9, 6.0, 5.15)","(8.0, 19.0, 17.6)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.84, 2.3866666666666667)","(15.0, 28.0, 19.666666666666668)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 14.214285714285715)"
10-01-2023 12:22:29.263041,"(3.9, 6.0, 5.15)","(8.0, 19.0, 17.6)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.84, 2.3866666666666667)","(15.0, 28.0, 19.666666666666668)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 14.214285714285715)"
10-01-2023 12:22:30.279176,"(3.9, 6.0, 5.15)","(8.0, 19.0, 17.6)","(31.0, 95.0, 47.705882352941174)","(2.0, 2.84, 2.257142857142857)","(15.0, 28.0, 19.666666666666668)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 14.214285714285715)"
10-01-2023 12:22:31.383859,"(3.9, 6.0, 4.720000000000001)","(8.0, 19.0, 17.6)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.84, 2.257142857142857)","(15.0, 28.0, 19.666666666666668)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 14.214285714285715)"
10-01-2023 12:22:32.566313,"(3.9, 6.0, 4.720000000000001)","(8.0, 19.0, 14.571428571428571)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.84, 2.2333333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 13.5)"
10-01-2023 12:22:33.769316,"(3.9, 6.0, 4.720000000000001)","(8.0, 16.5, 14.785714285714285)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.82, 2.2333333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:34.928693,"(3.9, 6.0, 4.720000000000001)","(8.0, 16.5, 14.785714285714285)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.82, 2.3733333333333335)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:36.036543,"(3.9, 6.0, 4.720000000000001)","(8.0, 16.5, 14.785714285714285)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.3733333333333335)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:37.081134,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 14.785714285714285)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.3733333333333335)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:38.113845,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 14.785714285714285)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.3733333333333335)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:39.219371,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 14.785714285714285)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.3733333333333335)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.666666666666667)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:40.394963,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 14.785714285714285)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.3733333333333335)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.771428571428571)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:41.572872,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.5)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.64, 2.2800000000000002)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.4799999999999995)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:42.723653,"(3.9, 6.0, 4.933333333333334)","(8.0, 17.0, 16.5)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.64, 2.2800000000000002)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:43.861026,"(3.9, 6.0, 4.933333333333334)","(8.0, 17.0, 16.5)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.64, 2.2800000000000002)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:45.048028,"(3.9, 6.0, 4.933333333333334)","(8.0, 17.0, 16.5)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.64, 2.2333333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:46.260726,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.82, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:47.479729,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.5)"
10-01-2023 12:22:48.830908,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:22:50.072098,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:22:51.215553,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:22:52.278507,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:22:53.480201,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:22:54.658993,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:22:55.821179,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:22:56.917649,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:22:58.038361,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:22:59.361054,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:23:00.565276,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:23:01.804096,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:23:03.037301,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.214285714285715)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:23:04.248488,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.214285714285715)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:23:05.538750,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.214285714285715)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:23:06.755269,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.214285714285715)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 7.6, 6.666666666666666)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:23:08.010112,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.8)","(11.0, 21.0, 16.90909090909091)"
10-01-2023 12:23:09.194746,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.2333333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.8)","(11.0, 21.0, 13.588235294117647)"
10-01-2023 12:23:10.459374,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.82, 2.2514285714285713)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.8)","(11.0, 21.0, 15.333333333333332)"
10-01-2023 12:23:11.642697,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.8)","(11.0, 20.0, 16.166666666666668)"
10-01-2023 12:23:12.773880,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.8)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:13.927886,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.8)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:15.198421,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.8)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:16.481139,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.8)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:17.710751,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.8)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:18.960679,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.933333333333334)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:20.115368,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:21.351357,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:22.542277,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:23.790872,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:25.038601,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.5, 16.166666666666668)"
10-01-2023 12:23:26.245409,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.5, 14.692307692307692)"
10-01-2023 12:23:27.466155,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 15.5)"
10-01-2023 12:23:28.718758,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 15.5)"
10-01-2023 12:23:29.952536,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2133333333333334)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 15.5)"
10-01-2023 12:23:31.143891,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.8, 2.2750000000000004)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 15.5)"
10-01-2023 12:23:32.290613,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.2750000000000004)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 15.5)"
10-01-2023 12:23:33.453504,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.2750000000000004)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 17.0)"
10-01-2023 12:23:34.540689,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.2750000000000004)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 17.0)"
10-01-2023 12:23:35.680055,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.2750000000000004)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 17.0)"
10-01-2023 12:23:36.803455,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.2750000000000004)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 17.0)"
10-01-2023 12:23:37.931281,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.2750000000000004)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 17.0)"
10-01-2023 12:23:38.990686,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.2750000000000004)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 17.0)"
10-01-2023 12:23:40.154537,"(3.9, 6.0, 4.933333333333334)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.2682352941176473)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 17.833333333333336)"
10-01-2023 12:23:41.252467,"(3.9, 6.0, 4.892307692307693)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 17.142857142857142)"
10-01-2023 12:23:42.443310,"(3.9, 5.9, 5.0)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 19.0, 16.428571428571427)"
10-01-2023 12:23:43.611803,"(3.9, 5.8, 4.586666666666667)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 18.0, 12.823529411764707)"
10-01-2023 12:23:44.713944,"(3.9, 5.8, 4.586666666666667)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 18.0, 13.928571428571429)"
10-01-2023 12:23:45.803019,"(3.9, 5.8, 4.586666666666667)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.933333333333334)","(11.0, 17.5, 15.227272727272727)"
10-01-2023 12:23:46.896350,"(3.9, 5.8, 4.586666666666667)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.5200000000000005)","(11.0, 17.5, 15.227272727272727)"
10-01-2023 12:23:48.028227,"(3.9, 5.8, 4.958823529411765)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 8.0, 5.48)","(11.0, 17.5, 15.227272727272727)"
10-01-2023 12:23:49.227897,"(3.9, 5.8, 4.958823529411765)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 7.8, 5.44)","(11.0, 17.5, 15.227272727272727)"
10-01-2023 12:23:50.360239,"(3.9, 5.8, 4.958823529411765)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.44)","(11.0, 17.5, 15.0)"
10-01-2023 12:23:51.557790,"(3.9, 5.6, 4.857142857142857)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 7.6, 5.177777777777778)","(11.0, 17.5, 15.0)"
10-01-2023 12:23:52.690684,"(3.9, 5.6, 4.857142857142857)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 15.0)"
10-01-2023 12:23:53.838004,"(3.9, 5.6, 4.857142857142857)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 15.0)"
10-01-2023 12:23:55.014138,"(3.9, 5.6, 4.857142857142857)","(8.0, 16.5, 16.055555555555557)","(31.0, 95.0, 34.07692307692308)","(2.0, 2.62, 2.3440000000000003)","(15.0, 28.0, 20.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 15.0)"
10-01-2023 12:23:56.152451,"(3.9, 5.6, 4.857142857142857)","(8.0, 16.5, 15.8)","(31.0, 95.0, 62.0)","(2.0, 2.62, 2.46)","(15.0, 28.0, 20.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 15.0)"
10-01-2023 12:23:57.274494,"(3.9, 5.6, 4.847058823529411)","(8.0, 16.5, 15.8)","(31.0, 95.0, 40.375)","(2.0, 2.62, 2.522222222222222)","(15.0, 28.0, 20.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 15.0)"
10-01-2023 12:23:58.406968,"(3.9, 5.6, 4.847058823529411)","(8.0, 17.0, 16.125)","(31.0, 120.0, 69.5)","(2.0, 2.62, 2.522222222222222)","(15.0, 28.0, 20.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 15.227272727272727)"
10-01-2023 12:23:59.510014,"(3.9, 5.4, 4.866666666666666)","(8.0, 17.0, 16.416666666666668)","(31.0, 110.0, 69.5)","(2.0, 2.62, 2.522222222222222)","(15.0, 28.0, 20.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 15.227272727272727)"
10-01-2023 12:24:00.677291,"(3.9, 5.4, 4.8428571428571425)","(8.0, 17.0, 16.416666666666668)","(31.0, 110.0, 62.0)","(2.0, 2.62, 2.522222222222222)","(15.0, 28.0, 22.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 16.25)"
10-01-2023 12:24:01.799617,"(3.9, 5.4, 4.8428571428571425)","(8.0, 17.0, 16.0)","(31.0, 95.0, 69.5)","(2.0, 2.62, 2.2600000000000002)","(15.0, 28.0, 22.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 16.38888888888889)"
10-01-2023 12:24:02.985421,"(3.9, 5.4, 4.8315789473684205)","(8.0, 17.0, 18.125)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.2600000000000002)","(15.0, 28.0, 22.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 16.38888888888889)"
10-01-2023 12:24:04.184405,"(3.9, 5.4, 4.8315789473684205)","(8.0, 19.5, 18.125)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.2600000000000002)","(15.0, 28.0, 22.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 16.38888888888889)"
10-01-2023 12:24:05.511589,"(3.9, 5.4, 4.8315789473684205)","(8.0, 19.5, 18.0)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.2600000000000002)","(15.0, 28.0, 22.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 16.38888888888889)"
10-01-2023 12:24:06.740849,"(3.9, 5.4, 4.8315789473684205)","(8.0, 20.0, 18.0)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.5276923076923077)","(15.0, 28.0, 22.0)","(4.2, 7.4, 5.177777777777778)","(11.0, 17.5, 16.38888888888889)"
10-01-2023 12:24:07.970993,"(3.9, 5.3, 4.855555555555555)","(8.0, 19.0, 17.57142857142857)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.5348936170212766)","(15.0, 28.0, 19.142857142857142)","(4.2, 7.4, 5.171428571428572)","(11.0, 17.5, 15.416666666666668)"
10-01-2023 12:24:09.206293,"(3.9, 5.4, 4.85)","(8.0, 19.0, 17.57142857142857)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.3285714285714283)","(15.0, 27.0, 19.666666666666668)","(4.2, 7.4, 5.36)","(11.0, 17.5, 16.0)"
10-01-2023 12:24:10.515839,"(3.9, 5.4, 4.936842105263158)","(8.0, 19.0, 17.57142857142857)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.5384)","(15.0, 26.0, 18.083333333333332)","(4.2, 7.2, 5.1875)","(11.0, 17.0, 14.923076923076923)"
10-01-2023 12:24:11.797850,"(3.9, 5.4, 4.936842105263158)","(8.0, 19.0, 17.57142857142857)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.4914285714285715)","(15.0, 26.0, 18.083333333333332)","(4.2, 7.2, 5.533333333333333)","(11.0, 17.0, 14.0)"
