,Gentle Giant Nz,Polka Dot Dance Nz,Dont Need Bling,Shaded,Spot On Chic,Katlas Dream,Highview Sadler Nz,Rocking Lou,Explosive Bronski
10-01-2023 14:34:40.104352,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 87.27272727272727)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:41.356069,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:42.455038,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:43.633583,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:44.747631,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.7384615384615385)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:45.802344,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.7384615384615385)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:46.809133,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:47.954866,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:49.065184,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:50.395534,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:51.651443,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:52.882368,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:54.223803,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:55.442167,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:56.651515,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:57.881484,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:34:59.147960,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:00.368489,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:01.532811,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:02.716892,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:03.838117,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:04.980590,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:06.144340,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:07.541472,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:09.032973,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:10.156825,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:11.261109,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:12.347068,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:13.467980,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:14.593802,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:15.705036,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:16.862192,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:18.009384,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.433333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:19.217199,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:20.327306,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 67.05882352941177)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:21.436970,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:22.630102,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:23.775010,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:24.862298,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:25.982576,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:27.042321,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:28.092928,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:29.244433,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:30.454906,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:31.609817,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:32.688847,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:33.905273,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:35.105980,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:36.266627,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:37.397228,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.05)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.95, 3.4846153846153847)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:38.564727,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.488888888888889)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:39.772941,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.488888888888889)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:40.923593,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.488888888888889)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:42.044116,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.488888888888889)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:43.522835,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.488888888888889)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:44.753638,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.488888888888889)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:46.012407,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.488888888888889)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:47.450609,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.488888888888889)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:48.728432,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4923076923076923)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:49.931774,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.4923076923076923)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:51.238803,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.4923076923076923)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:52.461465,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.4923076923076923)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:53.621676,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.4923076923076923)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:54.743985,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.4923076923076923)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:56.017451,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.4923076923076923)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:57.435121,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.4923076923076923)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:35:58.789045,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.9)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.4923076923076923)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:00.097365,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 9.0)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.48)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:01.346663,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 8.933333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:02.586233,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 8.933333333333334)","(21.0, 48.0, 36.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:03.860607,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:05.121829,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:06.333860,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:07.550897,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:08.835293,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:10.162918,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:11.449300,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:12.736569,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:14.047393,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:15.333430,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
10-01-2023 14:36:16.593220,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 12.0, 9.45)","(21.0, 48.0, 38.857142857142854)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.8, 3.4615384615384612)","(6.0, 99999, 99990)","(31.0, 100.0, 75.0)","(31.0, 95.0, 74.38461538461539)"
