,Victa Mikey,Impress Raja,Little Purpose,Canya Razor,Neangar Boy,Sandave Diamond,Allinga Grin
16-12-2022 12:07:46.356551,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:47.510481,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:48.627453,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:49.763958,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:51.024256,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:52.232808,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:53.440424,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:54.669032,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:55.814276,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:56.903827,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:58.022896,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:07:59.198930,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:00.330309,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:01.480842,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:02.612792,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:03.812578,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:04.894166,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:05.979513,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:07.122419,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:08.299243,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:09.423345,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:10.577526,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:11.683042,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:12.871416,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:14.017700,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:15.177351,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:16.310178,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:17.398954,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:18.545138,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:19.651714,"(4.6, 9.6, 5.613333333333333)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:20.771390,"(4.6, 10.0, 5.666666666666667)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:21.904763,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:23.035001,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:24.410002,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:25.705453,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:27.020863,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:28.232916,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:29.422956,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:30.585757,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:31.718377,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:32.846610,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:34.199463,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:35.607939,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:37.031419,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:38.503352,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:39.919305,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:41.234177,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 67.0)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 486.66666666666663)"
16-12-2022 12:08:42.485613,"(4.6, 9.8, 7.4)","(7.0, 17.0, 11.24)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:43.751484,"(4.6, 9.8, 7.4)","(7.0, 17.0, 13.4)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:45.070188,"(4.6, 9.8, 7.4)","(7.0, 17.0, 13.4)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:46.363155,"(4.6, 9.8, 7.4)","(7.0, 17.0, 13.4)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:47.692654,"(4.6, 9.8, 7.4)","(7.0, 17.0, 13.4)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:49.212974,"(4.6, 9.8, 7.4)","(7.0, 17.0, 13.4)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.133333333333333)","(6.5, 16.0, 8.309090909090909)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:50.658141,"(4.6, 9.8, 6.666666666666667)","(7.0, 17.0, 9.95)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 12.350000000000001)","(6.5, 16.0, 7.72)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:52.266761,"(4.6, 9.8, 7.5)","(7.0, 17.0, 9.95)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:53.878611,"(4.6, 9.8, 7.5)","(7.0, 17.0, 8.825)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 7.54)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:55.422094,"(4.6, 9.8, 7.5)","(7.0, 12.5, 8.825)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:56.751259,"(4.6, 9.8, 7.5)","(7.0, 12.5, 8.825)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:57.995389,"(4.6, 9.8, 7.5)","(7.0, 12.5, 9.233333333333333)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:08:59.231033,"(4.6, 9.8, 7.5)","(7.0, 14.0, 11.52)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:00.404845,"(4.6, 9.8, 7.960000000000001)","(7.0, 14.0, 11.1)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:01.616729,"(4.6, 9.8, 8.3)","(7.0, 14.0, 11.1)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:02.724401,"(4.6, 9.8, 8.3)","(7.0, 14.0, 11.1)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:03.839884,"(4.6, 9.8, 8.3)","(7.0, 14.0, 11.1)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:05.084277,"(4.6, 9.8, 8.3)","(7.0, 17.5, 15.175)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:06.283673,"(4.6, 9.8, 8.3)","(7.0, 17.5, 15.175)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:07.490266,"(4.6, 9.8, 8.3)","(7.0, 17.5, 15.175)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.7494736842105263)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:08.689502,"(4.6, 9.8, 8.3)","(7.0, 17.5, 15.175)","(21.0, 110.0, 61.42857142857143)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:09.890523,"(4.6, 9.8, 8.3)","(7.0, 17.5, 15.175)","(21.0, 110.0, 49.63636363636364)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:11.076072,"(4.6, 9.8, 8.3)","(7.0, 17.5, 15.175)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:12.225224,"(4.6, 9.8, 8.3)","(7.0, 18.0, 15.55)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:13.287705,"(4.6, 9.8, 8.3)","(7.0, 18.0, 15.55)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:14.357817,"(4.6, 9.8, 8.3)","(7.0, 18.0, 15.55)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:15.373275,"(4.6, 9.8, 8.3)","(7.0, 18.0, 15.55)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:16.436795,"(4.6, 9.8, 8.3)","(7.0, 18.0, 15.55)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:17.496198,"(4.6, 9.8, 8.3)","(7.0, 18.0, 15.55)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:18.552701,"(4.6, 9.8, 8.3)","(7.0, 18.0, 15.55)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:19.556098,"(4.6, 9.8, 8.3)","(7.0, 18.0, 15.55)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:20.584485,"(4.6, 9.8, 8.3)","(7.0, 18.0, 13.545454545454545)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:21.616981,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:22.626539,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:23.630899,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:24.598722,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:25.565412,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:26.580560,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:27.514361,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:28.518704,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:29.584125,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:30.606791,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:31.579246,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:32.605281,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:33.516813,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:09:34.447511,"(4.6, 9.8, 8.3)","(7.0, 18.0, 12.723076923076924)","(21.0, 110.0, 62.57142857142857)","(1.75, 1.8, 1.758)","(6.0, 13.5, 11.266666666666666)","(6.5, 16.0, 8.636363636363637)","(71.0, 570.0, 514.4444444444445)"
