,Little Hero,Mr Bigwig,Baptiste,Homebush Reign,Homebush Roman,Homebush Sassy,Tiger Jane
10-01-2023 09:19:27.377021,"(6.0, 25.0, 22.612500000000004)","(3.9, 13.0, 11.849999999999998)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:28.406798,"(6.0, 25.0, 22.612500000000004)","(3.9, 13.0, 11.849999999999998)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:29.447409,"(6.0, 25.0, 22.612500000000004)","(3.9, 13.0, 11.849999999999998)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:30.420199,"(6.0, 25.0, 22.612500000000004)","(3.9, 13.0, 11.647058823529411)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:31.385887,"(6.0, 25.0, 22.612500000000004)","(3.9, 13.0, 11.647058823529411)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:32.330504,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 11.647058823529411)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:33.253517,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 11.647058823529411)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:34.154975,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 11.647058823529411)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:35.096822,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 11.647058823529411)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:36.052521,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 11.647058823529411)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:37.042607,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 11.647058823529411)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:38.049514,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 11.647058823529411)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:39.034397,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:40.056708,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:41.035656,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:42.056162,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:43.059676,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:44.050003,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:45.103101,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:46.091532,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:47.044714,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:48.012563,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:48.915190,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:49.872447,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:50.841326,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:51.865074,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:52.870745,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:53.873278,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:54.907004,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:55.935667,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:56.921443,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:57.902950,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:58.813118,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:19:59.722526,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:00.651892,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:01.649666,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:02.656880,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:03.645952,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:04.656812,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:05.663807,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:06.684438,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:07.707735,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:08.674577,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:09.669914,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:10.579331,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:11.480082,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:12.460058,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:13.496832,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:14.494012,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:15.497392,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:16.492831,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:17.477158,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:18.479408,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:19.418932,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:20.323601,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:21.241375,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:22.199665,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:23.186091,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:24.223798,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:25.247313,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:26.264767,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:27.288663,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:28.296968,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:29.282159,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:30.263926,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:31.157160,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:32.068678,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:33.038889,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:33.994845,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:35.067867,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:36.128336,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:37.149399,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:38.167973,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:39.162240,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:40.119151,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:41.051335,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:41.952914,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:42.948967,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:43.945650,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:44.946283,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:45.921916,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:46.944102,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:47.914868,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:48.892565,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:49.800752,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:50.722823,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:51.632660,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:52.608648,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:53.628536,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:54.684140,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:55.701467,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
10-01-2023 09:20:56.740987,"(6.0, 25.0, 23.06122448979592)","(3.9, 13.0, 8.425)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 135.20833333333331)","(10.0, 55.0, 50.4)"
