,Refulgent,Kaseys Money,Shy But Savage,Out Of Aussie,Laughing Les,Pocket Money,Zipping Victoria,Shes In Clover
07-01-2023 18:53:23.949984,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:24.983953,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:26.029975,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:27.093292,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:28.220119,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:29.279480,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:30.340778,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:31.401397,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:32.499278,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:33.499390,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:34.522124,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:35.659799,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:36.735528,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:37.792122,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:38.830384,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:39.894228,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:41.006816,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:42.022956,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:43.123687,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:44.264580,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:45.417620,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:46.573627,"(2.5, 3.4, 2.665)","(15.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 55.57142857142857)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:47.716539,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 46.27272727272727)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:48.896695,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 46.27272727272727)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:50.082855,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 46.27272727272727)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:51.307428,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 46.27272727272727)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:52.544164,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 46.27272727272727)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:53.871822,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 46.27272727272727)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:55.137252,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 46.27272727272727)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:56.329062,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 46.27272727272727)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:57.601395,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 41.90909090909091)","(2.5, 4.5, 4.075)"
07-01-2023 18:53:58.801621,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 41.90909090909091)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:00.175628,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:01.440868,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:02.692551,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:04.014548,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:05.257731,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:06.517820,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:07.705536,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:08.929576,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 6.357142857142858)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:10.148436,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 10.0, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:11.323612,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:12.456082,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:13.577259,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:14.778586,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:15.943606,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:17.087074,"(2.5, 3.4, 2.665)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:18.191075,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:19.332894,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:20.482824,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:21.533292,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:22.614847,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:23.790335,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:24.971427,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:26.028086,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:27.094634,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:28.173829,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:29.264333,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:30.369582,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:31.525755,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:32.754002,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:33.917714,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:35.027016,"(2.5, 3.4, 2.84)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:36.098361,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:37.250311,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:38.481824,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:39.596318,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:40.697570,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:41.765030,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:42.876620,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:44.043786,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:45.428557,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:46.732822,"(2.5, 3.45, 2.7388235294117647)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.840000000000001)","(5.5, 10.0, 6.642857142857142)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:48.053003,"(2.5, 3.45, 2.7106250000000003)","(16.0, 42.0, 23.666666666666664)","(91.0, 730.0, 665.0)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.057142857142857)","(5.5, 10.0, 6.461538461538462)","(21.0, 95.0, 42.63636363636364)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:49.310724,"(2.5, 3.45, 2.7106250000000003)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.057142857142857)","(5.5, 10.0, 6.461538461538462)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:50.513527,"(2.5, 3.45, 2.7106250000000003)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.25)","(5.5, 10.0, 8.700000000000001)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:51.766886,"(2.5, 3.45, 2.6772222222222224)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.6, 8.799999999999999)","(5.5, 9.8, 8.700000000000001)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:53.032579,"(2.5, 3.45, 2.6772222222222224)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.6, 8.7)","(5.5, 9.8, 8.675)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:54.267764,"(2.5, 3.45, 2.6470588235294117)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.6, 8.5)","(5.5, 9.8, 8.675)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:55.415120,"(2.5, 3.45, 2.613125)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.6, 8.5)","(5.5, 9.8, 8.920000000000002)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:56.606781,"(2.5, 3.45, 2.613125)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.6, 8.5)","(5.5, 9.8, 8.725000000000001)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:57.733008,"(2.5, 3.45, 2.613125)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.6, 8.5)","(5.5, 9.8, 8.725000000000001)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:54:58.896780,"(2.5, 3.45, 2.613125)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.6, 7.199999999999999)","(5.5, 9.8, 9.544444444444444)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:55:00.026689,"(2.5, 3.45, 2.6772222222222224)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.6, 7.199999999999999)","(5.5, 9.8, 8.675)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:55:01.181020,"(2.5, 3.45, 2.6776470588235295)","(16.0, 42.0, 26.72222222222222)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.6, 7.199999999999999)","(5.5, 9.8, 8.675)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
