,Areyougonnakissme,Pinnacle Reef,Xcellent Start,Sparked A Notion,Colt Rock,No Love For Juba,Neverpopthecork,Jubas Notion,Lord Of Cork
08-01-2023 13:06:58.610779,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.375)","(9.0, 13.5, 12.375)","(9.0, 18.0, 18.526315789473685)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 20.0, 18.8)"
08-01-2023 13:06:59.895457,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.375)","(9.0, 13.5, 12.375)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 20.0, 18.8)"
08-01-2023 13:07:01.144583,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.375)","(9.0, 13.5, 12.857142857142858)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 20.0, 18.8)"
08-01-2023 13:07:02.392604,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.444444444444443)","(9.0, 13.5, 12.642857142857142)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 20.0, 19.0)"
08-01-2023 13:07:03.595462,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.444444444444443)","(9.0, 13.5, 12.375)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 20.0, 19.0)"
08-01-2023 13:07:04.855413,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.5)","(9.0, 13.5, 12.375)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 20.0, 18.25)"
08-01-2023 13:07:06.132849,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.5)","(9.0, 13.5, 12.5)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.5, 18.25)"
08-01-2023 13:07:07.504350,"(26.0, 38.0, 32.0)","(21.0, 25.0, 23.666666666666668)","(9.0, 13.0, 12.222222222222221)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.5, 18.136363636363637)"
08-01-2023 13:07:08.869933,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.5)","(9.0, 13.0, 12.222222222222221)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.5, 18.55)"
08-01-2023 13:07:10.149673,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.0)","(9.0, 13.0, 12.222222222222221)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.55)"
08-01-2023 13:07:11.483437,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.333333333333332)","(9.0, 13.0, 12.3)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.55)"
08-01-2023 13:07:12.757161,"(26.0, 38.0, 32.0)","(21.0, 25.0, 24.333333333333332)","(9.0, 13.0, 12.3)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.55)"
08-01-2023 13:07:13.975476,"(26.0, 38.0, 32.0)","(21.0, 25.0, 24.333333333333332)","(9.0, 13.0, 12.3)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.55)"
08-01-2023 13:07:15.170900,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.333333333333332)","(9.0, 13.0, 12.3)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.55)"
08-01-2023 13:07:16.390865,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.5)","(9.0, 13.0, 12.3)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.55)"
08-01-2023 13:07:17.611623,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.333333333333332)","(9.0, 13.0, 12.3)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.736)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.55)"
08-01-2023 13:07:19.152094,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.5)","(9.0, 13.0, 12.7)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.723809523809524)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.55)"
08-01-2023 13:07:20.407229,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.25)","(9.0, 13.0, 12.7)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.749206349206349)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.55)"
08-01-2023 13:07:21.740025,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.25)","(9.0, 13.0, 12.7)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.749206349206349)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.0, 18.6)"
08-01-2023 13:07:22.977847,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.0)","(9.0, 13.0, 12.7)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.749206349206349)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.5, 18.6)"
08-01-2023 13:07:24.236555,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.0)","(9.0, 13.0, 12.7)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.749206349206349)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.5, 18.6)"
08-01-2023 13:07:25.462469,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.0)","(9.0, 13.0, 12.7)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.749206349206349)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.5, 18.6)"
08-01-2023 13:07:26.764007,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.0)","(9.0, 13.0, 12.8)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.730555555555555)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.5, 18.6)"
08-01-2023 13:07:28.061779,"(26.0, 38.0, 32.0)","(21.0, 25.0, 24.0)","(9.0, 13.0, 12.8)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 4.8, 4.730555555555555)","(17.0, 19.5, 19.285714285714285)","(1.8, 2.24, 2.2125000000000004)","(15.0, 19.5, 18.6)"
08-01-2023 13:07:29.347186,"(26.0, 38.0, 32.5)","(21.0, 25.0, 24.0)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 4.8, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:07:30.540156,"(26.0, 38.0, 33.0)","(21.0, 25.0, 24.0)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:07:31.723771,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.666666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:07:32.937268,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.666666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:07:34.105768,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.666666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:07:35.247694,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.666666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:07:36.417180,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.666666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:07:37.661582,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.666666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:07:38.865843,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.666666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.294117647058822)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.26923076923077)"
08-01-2023 13:07:40.389435,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.0)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.294117647058822)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.26923076923077)"
08-01-2023 13:07:41.741504,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.0)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.294117647058822)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.8, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.26923076923077)"
08-01-2023 13:07:42.990055,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.0)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.294117647058822)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.433333333333334)"
08-01-2023 13:07:44.339698,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.0)","(9.0, 13.0, 12.870967741935484)","(9.0, 19.0, 18.294117647058822)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.3)"
08-01-2023 13:07:45.653876,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.0)","(9.0, 13.0, 12.25)","(9.0, 19.0, 18.294117647058822)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.3)"
08-01-2023 13:07:47.066268,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.0)","(9.0, 13.0, 12.25)","(9.0, 19.0, 18.294117647058822)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.3)"
08-01-2023 13:07:48.499876,"(26.0, 38.0, 31.5)","(21.0, 23.0, 21.363636363636363)","(9.0, 13.0, 12.25)","(9.0, 19.0, 18.294117647058822)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.3)"
08-01-2023 13:07:49.893284,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.333333333333332)","(9.0, 13.0, 12.666666666666666)","(9.0, 19.0, 18.36842105263158)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.3)"
08-01-2023 13:07:51.293264,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.333333333333332)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.36842105263158)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.433333333333334)"
08-01-2023 13:07:52.522613,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.333333333333332)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.36842105263158)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.433333333333334)"
08-01-2023 13:07:53.772399,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.333333333333332)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.36842105263158)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.433333333333334)"
08-01-2023 13:07:55.067945,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.333333333333332)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.36842105263158)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.3)"
08-01-2023 13:07:56.455784,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.333333333333332)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.36842105263158)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.3)"
08-01-2023 13:07:57.908645,"(26.0, 38.0, 31.5)","(21.0, 23.0, 20.333333333333332)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.6)"
08-01-2023 13:07:59.590810,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.0)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.6)"
08-01-2023 13:08:01.006362,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.0)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:02.493035,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.166666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.470588235294116)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:04.024232,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.166666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.5, 18.076923076923077)"
08-01-2023 13:08:05.543056,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.166666666666668)","(9.0, 13.0, 12.571428571428571)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.0, 18.076923076923077)"
08-01-2023 13:08:07.018317,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.166666666666668)","(9.0, 13.0, 12.870967741935484)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 19.0, 17.5)"
08-01-2023 13:08:08.363581,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.166666666666668)","(9.0, 13.0, 12.25)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:09.719363,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.3125)","(9.0, 13.0, 11.875)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:11.139943,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.5)","(9.0, 13.0, 11.875)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:12.566427,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.5)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:14.050085,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.5)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:15.465180,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.5)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:17.088212,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.5)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:18.702939,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.5)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:20.161868,"(26.0, 38.0, 31.5)","(21.0, 25.0, 22.5)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:21.782323,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.666666666666668)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.513513513513512)","(18.0, 42.0, 39.142857142857146)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.285714285714285)","(1.85, 2.24, 2.2011764705882353)","(15.0, 18.5, 17.375)"
08-01-2023 13:08:23.277379,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.65625)","(9.0, 13.0, 12.657142857142857)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.24, 2.2527777777777778)","(15.0, 18.5, 17.625)"
08-01-2023 13:08:24.646495,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.65625)","(9.0, 13.0, 12.657142857142857)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.760377358490566)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2527777777777778)","(15.0, 19.5, 17.625)"
08-01-2023 13:08:25.990992,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.65625)","(9.0, 13.0, 11.875)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.1, 4.91864406779661)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2527777777777778)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:27.426830,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.65625)","(9.0, 13.0, 11.875)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.0, 4.841025641025641)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2527777777777778)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:28.864214,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.65625)","(9.0, 13.0, 11.875)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.0, 4.862068965517241)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2491666666666665)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:30.295538,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.38888888888889)","(9.0, 13.0, 11.875)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.0, 4.862068965517241)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2491666666666665)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:31.668871,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.38888888888889)","(9.0, 13.0, 11.875)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.0, 4.862068965517241)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2491666666666665)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:32.987712,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.38888888888889)","(9.0, 13.0, 11.875)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.0, 4.862068965517241)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2491666666666665)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:34.357930,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.38888888888889)","(9.0, 13.0, 12.657142857142857)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.0, 4.862068965517241)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2491666666666665)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:35.689954,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.38888888888889)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.0, 4.862068965517241)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2491666666666665)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:37.010118,"(26.0, 38.0, 31.5)","(21.0, 25.0, 24.38888888888889)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.0, 4.862068965517241)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2491666666666665)","(15.0, 19.5, 18.75)"
08-01-2023 13:08:38.385119,"(26.0, 38.0, 31.5)","(21.0, 25.0, 23.5)","(9.0, 13.0, 12.181818181818182)","(9.0, 19.0, 18.485714285714288)","(18.0, 42.0, 38.666666666666664)","(4.2, 5.0, 4.862068965517241)","(17.0, 19.5, 19.25)","(1.85, 2.26, 2.2491666666666665)","(15.0, 19.5, 18.75)"
