,Roscos Rescue,Stonebridge Star,White Star Village,Pete Mitchell,Rainbow Rain,Bulldog Brawler,I Runformum,Storm Stride,Mista Pumblechook,Half Moon Beach
10-01-2023 17:20:33.717177,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.1571428571428575)","(4.8, 6.6, 6.1)","(8.5, 13.0, 11.914285714285715)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 16.5)","(10.0, 14.5, 13.1)"
10-01-2023 17:20:35.096010,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.1571428571428575)","(4.8, 6.6, 6.1)","(8.5, 13.0, 11.914285714285715)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 16.5)","(10.0, 14.5, 13.1)"
10-01-2023 17:20:36.398533,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.258333333333334)","(4.8, 6.6, 6.1)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 16.5)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:38.136956,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.26923076923077)","(4.8, 6.6, 6.1)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 16.5)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:39.420810,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.26923076923077)","(4.8, 6.6, 6.1)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 16.5)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:40.730795,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.26923076923077)","(4.8, 6.6, 6.1)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:41.990394,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.26923076923077)","(4.8, 6.6, 6.1)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:43.352542,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.26923076923077)","(4.8, 6.6, 6.140000000000001)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:44.729582,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.1875)","(4.8, 6.4, 6.140000000000001)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:46.061627,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.1875)","(4.8, 6.4, 6.140000000000001)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:47.322944,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.1875)","(4.8, 6.4, 6.140000000000001)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:48.550287,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.1875)","(4.8, 6.4, 6.140000000000001)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.916666666666668)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:49.947561,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.1875)","(4.8, 6.4, 6.140000000000001)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 10.028571428571428)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.60909090909091)"
10-01-2023 17:20:51.322923,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.4, 7.0125)","(4.8, 6.4, 6.140000000000001)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 10.133333333333333)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 11.366666666666667)"
10-01-2023 17:20:52.620233,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.2, 7.066666666666666)","(4.8, 6.4, 6.140000000000001)","(8.5, 13.0, 12.24)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.879999999999999)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.157142857142858)"
10-01-2023 17:20:53.997148,"(3.2, 4.1, 3.8249999999999997)","(26.0, 44.0, 34.5)","(6.0, 7.2, 6.7846153846153845)","(4.8, 6.4, 6.140000000000001)","(8.5, 13.0, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.5, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.157142857142858)"
10-01-2023 17:20:55.480347,"(3.2, 4.1, 3.855555555555555)","(26.0, 44.0, 34.5)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 6.140000000000001)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:20:56.940237,"(3.2, 4.1, 3.7)","(26.0, 44.0, 34.5)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 6.140000000000001)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:20:58.263187,"(3.2, 4.1, 3.7)","(26.0, 44.0, 34.5)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 6.140000000000001)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:20:59.665267,"(3.2, 4.1, 3.7)","(26.0, 44.0, 34.5)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 6.140000000000001)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:01.003795,"(3.2, 4.1, 3.7)","(26.0, 44.0, 37.66666666666667)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 6.140000000000001)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:02.691821,"(3.2, 4.1, 3.7)","(26.0, 44.0, 37.66666666666667)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 6.140000000000001)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:04.174063,"(3.2, 4.1, 3.7)","(26.0, 44.0, 38.3)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 6.140000000000001)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:05.559222,"(3.2, 4.1, 3.7)","(26.0, 44.0, 38.3)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 6.140000000000001)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:06.896350,"(3.2, 4.1, 3.7)","(26.0, 44.0, 29.75)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:08.546766,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.883333333333333)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:10.074101,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.892307692307693)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:11.449762,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.566666666666666)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:12.978369,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.74)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 8.266666666666667)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:14.479616,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.74)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.35)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:15.928947,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:17.442993,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:18.914783,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:20.297649,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:21.742722,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:23.141409,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 29.2)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:24.543790,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 32.6)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:25.885556,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 30.5)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:27.196266,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 31.285714285714285)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:28.505553,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.6)","(4.8, 6.4, 5.572727272727272)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.4)","(21.0, 36.0, 31.285714285714285)","(13.0, 19.0, 18.285714285714285)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:29.778235,"(3.2, 4.1, 3.7)","(26.0, 44.0, 30.5)","(6.0, 7.0, 6.3)","(4.8, 6.4, 5.641666666666667)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 10.0, 9.25)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:31.156661,"(3.2, 4.1, 3.7666666666666666)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.4, 5.641666666666667)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 9.8, 9.25)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:32.519216,"(3.2, 4.1, 3.7666666666666666)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.4, 5.641666666666667)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 9.8, 9.25)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:33.911156,"(3.2, 4.1, 3.7666666666666666)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.4, 5.641666666666667)","(8.5, 12.5, 11.84)","(11.0, 18.0, 16.375)","(7.0, 9.8, 9.25)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:35.339351,"(3.2, 4.1, 3.7666666666666666)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.4, 5.558333333333334)","(8.5, 12.5, 11.84)","(11.0, 18.0, 14.0)","(7.0, 9.8, 9.311111111111112)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:36.814747,"(3.2, 4.1, 3.8333333333333335)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.2, 5.82)","(8.5, 12.5, 11.899999999999999)","(11.0, 18.0, 14.0)","(7.0, 9.8, 9.311111111111112)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:38.153511,"(3.2, 4.1, 3.8666666666666667)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.0, 5.82)","(8.5, 12.5, 11.899999999999999)","(11.0, 18.0, 14.0)","(7.0, 9.8, 9.311111111111112)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:39.520409,"(3.2, 4.1, 3.8666666666666667)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.0, 5.82)","(8.5, 12.5, 11.899999999999999)","(11.0, 18.0, 14.0)","(7.0, 9.8, 9.311111111111112)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:40.986358,"(3.2, 4.1, 3.8666666666666667)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.0, 5.82)","(8.5, 12.5, 11.899999999999999)","(11.0, 18.0, 14.0)","(7.0, 9.8, 9.311111111111112)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:42.412356,"(3.2, 4.1, 3.8666666666666667)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.0, 5.82)","(8.5, 12.5, 11.899999999999999)","(11.0, 18.0, 14.0)","(7.0, 9.8, 9.311111111111112)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.1)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:43.834429,"(3.2, 4.1, 3.8666666666666667)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.0, 5.82)","(8.5, 12.5, 11.899999999999999)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.8, 7.84)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.5)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:45.173517,"(3.2, 4.1, 3.8333333333333335)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.0, 5.82)","(8.5, 12.5, 11.899999999999999)","(11.0, 18.0, 16.166666666666668)","(7.0, 10.0, 8.333333333333334)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.5)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:46.529611,"(3.2, 4.1, 3.8666666666666667)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.3)","(4.8, 6.0, 5.82)","(8.5, 12.5, 12.028571428571428)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.8, 9.171428571428573)","(21.0, 36.0, 29.6)","(13.0, 19.0, 18.5)","(10.0, 14.5, 13.214285714285715)"
10-01-2023 17:21:47.870304,"(3.2, 4.1, 3.8666666666666667)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.4)","(4.8, 6.0, 5.775)","(8.5, 12.5, 11.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.8, 9.433333333333334)","(21.0, 36.0, 30.666666666666664)","(13.0, 19.0, 17.75)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:21:49.269768,"(3.2, 4.1, 3.933333333333333)","(26.0, 44.0, 35.0)","(6.0, 6.8, 6.45)","(4.8, 6.0, 5.775)","(8.5, 12.5, 11.95)","(11.0, 18.0, 16.77777777777778)","(7.0, 9.8, 9.433333333333334)","(21.0, 36.0, 32.8)","(13.0, 26.0, 17.75)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:21:50.677345,"(3.2, 4.1, 3.9999999999999996)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.45)","(4.8, 6.0, 5.775)","(8.5, 12.5, 11.95)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.8, 9.433333333333334)","(21.0, 36.0, 32.25)","(13.0, 26.0, 17.75)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:21:52.064632,"(3.2, 4.1, 3.9999999999999996)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.45)","(4.8, 6.0, 5.775)","(8.5, 12.5, 11.95)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.8, 9.433333333333334)","(21.0, 36.0, 33.0)","(13.0, 26.0, 17.75)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:21:53.447343,"(3.2, 4.1, 3.9999999999999996)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.45)","(4.8, 6.0, 5.775)","(8.5, 12.5, 12.05)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.8, 9.433333333333334)","(21.0, 36.0, 33.0)","(13.0, 26.0, 17.75)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:21:54.815529,"(3.2, 4.1, 3.9999999999999996)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.45)","(4.8, 6.0, 5.775)","(8.5, 12.5, 12.05)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.8, 9.433333333333334)","(21.0, 36.0, 33.0)","(13.0, 26.0, 17.75)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:21:56.200528,"(3.2, 4.1, 3.9999999999999996)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.45)","(4.8, 6.0, 5.3)","(8.5, 12.5, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.8, 9.433333333333334)","(21.0, 36.0, 28.5)","(13.0, 26.0, 17.75)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:21:57.585315,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.12)","(4.8, 6.0, 5.288888888888889)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.8, 9.1)","(21.0, 36.0, 28.5)","(13.0, 26.0, 17.75)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:21:59.024163,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.0375000000000005)","(4.8, 6.0, 5.288888888888889)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.4, 9.1)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:22:00.441308,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.12)","(4.8, 6.0, 5.433333333333334)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.4, 9.1)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:22:01.828410,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.12)","(4.8, 5.9, 5.433333333333334)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.4, 9.1)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:22:03.223176,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.12)","(4.8, 5.9, 5.433333333333334)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.4, 9.1)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:22:04.637537,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.12)","(4.8, 5.9, 5.433333333333334)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.4, 9.1)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:22:06.045022,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.12)","(4.8, 5.9, 5.433333333333334)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.4, 9.266666666666666)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:22:07.442206,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.12)","(4.8, 5.9, 5.433333333333334)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.6, 9.266666666666666)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:22:08.910625,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.745454545454546)","(4.8, 5.9, 5.433333333333334)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.6, 9.266666666666666)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:22:10.289135,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.745454545454546)","(4.8, 5.9, 5.433333333333334)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.6, 9.266666666666666)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
10-01-2023 17:22:11.828252,"(3.2, 4.1, 3.8)","(26.0, 44.0, 35.0)","(6.0, 7.0, 6.6)","(4.8, 5.9, 5.433333333333334)","(8.5, 13.0, 12.466666666666667)","(11.0, 18.0, 16.166666666666668)","(7.0, 9.6, 9.266666666666666)","(21.0, 36.0, 28.5)","(13.0, 26.0, 19.4)","(10.0, 14.5, 13.166666666666666)"
