,Hilltop Surfer,El Awoman,Aces Shadow,Celestial Topaz,Always Steamed Up,Soho Nadel
09-01-2023 12:57:21.215565,"(1.8, 2.0, 1.9978688524590165)","(4.0, 4.8, 4.792307692307692)","(5.0, 7.6, 7.136363636363637)","(17.0, 32.0, 28.923076923076923)","(7.5, 11.5, 10.681818181818182)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:22.198795,"(1.8, 2.02, 2.0171698113207546)","(4.0, 4.8, 4.792307692307692)","(5.0, 7.6, 7.136363636363637)","(17.0, 32.0, 28.923076923076923)","(7.5, 11.5, 10.681818181818182)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:23.148075,"(1.8, 2.02, 2.0171698113207546)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 32.0, 27.555555555555557)","(7.5, 11.5, 10.620689655172415)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:24.123330,"(1.8, 2.02, 2.0171698113207546)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 32.0, 27.555555555555557)","(7.5, 11.5, 10.26923076923077)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:25.222178,"(1.8, 2.02, 2.0171698113207546)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 32.0, 27.555555555555557)","(8.0, 11.0, 10.368421052631579)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:26.354012,"(1.8, 2.02, 2.0172222222222222)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 32.0, 27.555555555555557)","(8.0, 11.0, 10.538461538461538)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:27.490608,"(1.8, 2.02, 2.0168531468531468)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 32.0, 28.923076923076923)","(8.0, 11.0, 10.538461538461538)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:28.402924,"(1.8, 2.02, 2.012)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 32.0, 28.923076923076923)","(8.0, 11.0, 10.517857142857142)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:29.372416,"(1.8, 2.02, 2.01)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 34.0, 32.888888888888886)","(8.0, 11.0, 10.041666666666666)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:30.369976,"(1.8, 2.02, 2.01)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 36.0, 29.4)","(8.0, 11.0, 10.041666666666666)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:31.418840,"(1.8, 2.02, 2.01)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 36.0, 29.4)","(8.0, 11.0, 10.083333333333334)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:32.481265,"(1.8, 2.02, 2.01)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 34.0, 32.666666666666664)","(8.0, 11.0, 10.083333333333334)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:33.490270,"(1.8, 2.02, 2.0125)","(4.0, 4.8, 4.791304347826086)","(5.0, 7.6, 7.166666666666667)","(17.0, 36.0, 32.666666666666664)","(8.0, 11.0, 10.083333333333334)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:34.447935,"(1.8, 2.02, 2.0125)","(4.0, 4.9, 4.775)","(5.0, 7.6, 7.166666666666667)","(17.0, 36.0, 31.714285714285715)","(8.0, 10.5, 10.027777777777779)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:35.423009,"(1.8, 2.02, 2.0125)","(4.0, 4.9, 4.775)","(5.0, 7.6, 7.166666666666667)","(17.0, 36.0, 32.25)","(8.0, 10.5, 10.027777777777779)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:36.451377,"(1.8, 2.02, 2.0125)","(4.0, 4.8, 4.7375)","(5.0, 7.6, 7.171428571428572)","(17.0, 36.0, 32.25)","(8.0, 10.5, 10.027777777777779)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:37.531522,"(1.8, 2.02, 2.017272727272727)","(4.0, 4.8, 4.7375)","(5.0, 7.6, 7.171428571428572)","(17.0, 36.0, 32.25)","(8.0, 10.5, 10.027777777777779)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:38.622752,"(1.8, 2.02, 2.017272727272727)","(4.0, 4.9, 4.775)","(5.0, 7.6, 7.141176470588235)","(17.0, 36.0, 32.25)","(8.0, 10.5, 10.027777777777779)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:39.669008,"(1.8, 2.02, 2.017391304347826)","(4.0, 4.8, 4.714285714285714)","(5.0, 7.6, 7.141176470588235)","(17.0, 36.0, 32.25)","(8.0, 10.5, 10.027777777777779)","(21.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:40.713370,"(1.8, 2.02, 2.017391304347826)","(4.0, 4.8, 4.714285714285714)","(5.0, 7.6, 7.141176470588235)","(19.0, 36.0, 32.25)","(8.0, 10.5, 10.027777777777779)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:41.747826,"(1.8, 2.02, 2.017391304347826)","(4.0, 4.8, 4.714285714285714)","(5.0, 7.6, 7.141176470588235)","(19.0, 36.0, 32.25)","(8.0, 10.5, 10.027777777777779)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:42.657668,"(1.8, 2.02, 2.017391304347826)","(4.0, 4.8, 4.79)","(5.0, 7.6, 7.141176470588235)","(19.0, 36.0, 32.25)","(8.0, 10.5, 10.027777777777779)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:43.727340,"(1.8, 2.02, 2.017391304347826)","(4.0, 4.8, 4.79)","(5.0, 7.6, 7.171428571428572)","(19.0, 36.0, 32.25)","(8.0, 10.5, 10.027777777777779)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:44.799265,"(1.8, 2.04, 2.0357142857142856)","(4.0, 4.6, 4.582608695652174)","(5.0, 7.6, 7.457142857142857)","(19.0, 36.0, 32.72727272727273)","(8.0, 10.5, 10.027777777777779)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:45.924079,"(1.8, 2.04, 2.036)","(4.0, 4.6, 4.582608695652174)","(5.0, 7.8, 7.75)","(19.0, 34.0, 32.72727272727273)","(8.0, 10.5, 10.404545454545454)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:47.072225,"(1.8, 2.04, 2.036)","(4.0, 4.6, 4.571739130434782)","(5.0, 8.0, 7.529411764705882)","(19.0, 34.0, 32.72727272727273)","(8.0, 10.5, 10.05)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:48.152751,"(1.8, 2.04, 2.0347826086956524)","(4.0, 4.8, 4.682926829268292)","(5.0, 8.0, 7.529411764705882)","(19.0, 34.0, 32.72727272727273)","(8.0, 10.5, 9.9375)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:49.268436,"(1.8, 2.04, 2.0347826086956524)","(4.0, 4.8, 4.697368421052632)","(5.0, 8.0, 7.529411764705882)","(19.0, 34.0, 32.72727272727273)","(8.0, 10.5, 10.14)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:50.416728,"(1.8, 2.0, 1.9993382352941176)","(4.0, 4.8, 4.704878048780488)","(5.0, 8.0, 7.573333333333333)","(19.0, 34.0, 32.72727272727273)","(8.0, 10.5, 9.75)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:51.507132,"(1.8, 2.0, 1.9993382352941176)","(4.0, 4.8, 4.704878048780488)","(5.0, 8.0, 7.573333333333333)","(19.0, 34.0, 31.2)","(8.0, 10.0, 10.14)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:52.629707,"(1.8, 2.0, 1.9993382352941176)","(4.0, 4.7, 4.543478260869565)","(5.0, 8.0, 7.573333333333333)","(19.0, 34.0, 30.727272727272727)","(8.0, 10.5, 9.985714285714286)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:53.823866,"(1.8, 2.0, 1.9993382352941176)","(4.0, 4.7, 4.543478260869565)","(5.0, 8.0, 7.76)","(19.0, 34.0, 30.727272727272727)","(8.0, 10.5, 9.694736842105263)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:54.865861,"(1.8, 2.0, 1.9991666666666668)","(4.0, 4.7, 4.566666666666666)","(5.0, 8.0, 7.76)","(19.0, 34.0, 30.727272727272727)","(8.0, 10.5, 9.694736842105263)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:55.798967,"(1.8, 2.0, 1.999423076923077)","(4.0, 4.7, 4.566666666666666)","(5.0, 8.0, 7.76)","(19.0, 34.0, 30.727272727272727)","(8.0, 10.5, 9.694736842105263)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:56.756938,"(1.8, 2.06, 2.008)","(4.0, 4.6, 4.5588235294117645)","(5.0, 8.0, 7.573333333333333)","(19.0, 34.0, 30.727272727272727)","(8.0, 10.5, 9.694736842105263)","(26.0, 60.0, 51.111111111111114)"
09-01-2023 12:57:57.678244,"(1.8, 2.04, 2.033333333333333)","(4.0, 4.6, 4.53)","(5.0, 8.0, 7.573333333333333)","(19.0, 34.0, 30.727272727272727)","(8.0, 10.5, 9.694736842105263)","(26.0, 60.0, 52.0)"
09-01-2023 12:57:58.797354,"(1.8, 2.04, 2.033333333333333)","(4.0, 4.6, 4.53)","(5.0, 8.0, 7.573333333333333)","(19.0, 34.0, 30.727272727272727)","(8.0, 10.5, 9.694736842105263)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:57:59.742414,"(1.8, 2.04, 2.0337185929648243)","(4.0, 4.6, 4.521428571428571)","(5.0, 8.0, 7.644444444444445)","(19.0, 34.0, 30.727272727272727)","(8.0, 10.5, 9.694736842105263)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:00.813119,"(1.8, 2.04, 2.036774193548387)","(4.0, 4.6, 4.521428571428571)","(5.0, 8.2, 7.666666666666666)","(19.0, 34.0, 30.727272727272727)","(8.0, 10.5, 9.694736842105263)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:02.037401,"(1.8, 2.04, 2.024)","(4.0, 4.6, 4.538888888888889)","(5.0, 8.2, 7.783333333333333)","(19.0, 34.0, 36.888888888888886)","(8.0, 10.5, 9.866666666666667)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:03.169165,"(1.8, 2.04, 2.0300000000000002)","(4.0, 4.6, 4.538888888888889)","(5.0, 8.2, 7.783333333333333)","(19.0, 44.0, 36.333333333333336)","(8.0, 10.0, 9.866666666666667)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:04.106318,"(1.8, 2.04, 2.038404255319149)","(4.0, 4.6, 4.557142857142857)","(5.0, 8.2, 7.783333333333333)","(19.0, 38.0, 36.333333333333336)","(8.0, 10.0, 9.866666666666667)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:05.222437,"(1.75, 2.06, 2.009677419354839)","(4.0, 4.6, 4.442105263157895)","(5.0, 8.2, 7.866666666666666)","(19.0, 38.0, 36.333333333333336)","(7.5, 10.0, 9.866666666666667)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:06.588238,"(1.75, 2.04, 2.023529411764706)","(4.0, 4.6, 4.447058823529412)","(5.0, 8.2, 7.933333333333333)","(19.0, 38.0, 36.333333333333336)","(7.5, 10.0, 9.738461538461538)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:08.150065,"(1.75, 2.04, 2.033777777777778)","(4.0, 4.6, 4.4743589743589745)","(5.0, 8.2, 7.933333333333333)","(19.0, 38.0, 34.333333333333336)","(7.5, 10.5, 9.87)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:09.222250,"(1.75, 2.08, 2.049122807017544)","(4.0, 4.5, 4.4743589743589745)","(5.0, 8.2, 8.3)","(19.0, 36.0, 32.4)","(7.5, 10.5, 9.87)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:10.243272,"(1.75, 2.08, 2.0526315789473686)","(4.0, 4.4, 4.384615384615385)","(5.0, 8.4, 8.3)","(19.0, 34.0, 32.4)","(7.5, 10.5, 9.87)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:11.359077,"(1.75, 2.08, 2.055813953488372)","(4.0, 4.4, 4.370967741935484)","(5.0, 8.4, 8.3)","(19.0, 34.0, 32.4)","(7.5, 10.5, 9.857142857142858)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:12.371419,"(1.75, 2.08, 2.06)","(4.0, 4.4, 4.370967741935484)","(5.0, 8.4, 8.3)","(19.0, 34.0, 32.4)","(7.5, 10.5, 9.91764705882353)","(26.0, 60.0, 55.42857142857143)"
09-01-2023 12:58:13.447102,"(1.75, 2.08, 2.06)","(4.0, 4.4, 4.348888888888889)","(5.0, 8.4, 8.3)","(19.0, 34.0, 32.666666666666664)","(7.5, 10.5, 9.792857142857143)","(26.0, 60.0, 53.6)"
09-01-2023 12:58:14.446203,"(1.75, 2.08, 2.06)","(3.9, 4.4, 4.323214285714285)","(5.0, 8.4, 8.3)","(19.0, 34.0, 32.666666666666664)","(7.5, 10.5, 9.792857142857143)","(26.0, 60.0, 53.25)"
09-01-2023 12:58:15.525273,"(1.75, 2.08, 2.06)","(3.9, 4.4, 4.323214285714285)","(5.0, 8.4, 8.3)","(19.0, 34.0, 32.53846153846154)","(7.5, 10.5, 9.792857142857143)","(26.0, 60.0, 51.0)"
09-01-2023 12:58:16.585577,"(1.75, 2.08, 2.0300000000000002)","(3.9, 4.4, 4.323214285714285)","(5.0, 8.4, 8.338461538461539)","(19.0, 36.0, 31.0)","(7.5, 10.5, 9.792857142857143)","(26.0, 60.0, 51.0)"
09-01-2023 12:58:17.787008,"(1.75, 2.08, 2.0347169811320756)","(3.9, 4.4, 4.323214285714285)","(5.0, 8.4, 8.338461538461539)","(19.0, 36.0, 31.0)","(7.5, 10.5, 9.989285714285714)","(26.0, 60.0, 51.0)"
09-01-2023 12:58:18.902925,"(1.75, 2.08, 2.0347169811320756)","(3.9, 4.4, 4.323214285714285)","(5.0, 8.4, 8.35)","(19.0, 36.0, 33.0)","(7.5, 10.5, 9.825925925925926)","(26.0, 60.0, 51.0)"
09-01-2023 12:58:19.967460,"(1.75, 2.08, 2.062222222222222)","(3.9, 4.4, 4.323214285714285)","(5.0, 8.4, 8.35)","(19.0, 36.0, 33.0)","(7.5, 10.5, 9.682857142857143)","(26.0, 60.0, 51.0)"
09-01-2023 12:58:21.064927,"(1.75, 2.08, 2.039090909090909)","(3.9, 4.3, 4.242307692307692)","(5.0, 8.6, 8.5)","(19.0, 36.0, 33.0)","(7.5, 10.0, 9.536842105263158)","(26.0, 60.0, 51.0)"
09-01-2023 12:58:22.002541,"(1.75, 2.08, 2.039090909090909)","(3.9, 4.3, 4.242307692307692)","(5.0, 8.6, 8.5)","(19.0, 36.0, 33.0)","(7.5, 10.0, 9.536842105263158)","(26.0, 60.0, 51.0)"
09-01-2023 12:58:23.103529,"(1.75, 2.08, 2.039090909090909)","(3.9, 4.3, 4.242307692307692)","(5.0, 8.6, 8.5)","(19.0, 36.0, 33.5)","(7.5, 10.0, 9.565714285714286)","(26.0, 60.0, 50.125)"
09-01-2023 12:58:24.143451,"(1.75, 2.08, 2.0714285714285716)","(3.9, 4.3, 4.203174603174603)","(5.0, 8.6, 8.52)","(19.0, 36.0, 33.5)","(7.5, 10.0, 9.565714285714286)","(26.0, 55.0, 50.125)"
09-01-2023 12:58:25.173301,"(1.75, 2.08, 2.0754430379746838)","(3.9, 4.3, 4.1755102040816325)","(5.0, 8.6, 8.52)","(19.0, 36.0, 33.5)","(7.5, 10.0, 9.565714285714286)","(26.0, 55.0, 50.125)"
09-01-2023 12:58:26.197697,"(1.75, 2.1, 2.081714285714286)","(3.9, 4.3, 4.245535714285714)","(5.0, 8.6, 8.52)","(20.0, 36.0, 33.5)","(7.5, 10.0, 9.565714285714286)","(26.0, 55.0, 50.125)"
09-01-2023 12:58:27.110789,"(1.75, 2.1, 2.081714285714286)","(3.9, 4.3, 4.245535714285714)","(5.0, 8.6, 8.52)","(20.0, 36.0, 31.5)","(7.5, 10.0, 9.3125)","(26.0, 55.0, 50.125)"
09-01-2023 12:58:28.107804,"(1.75, 2.1, 2.081714285714286)","(3.9, 4.3, 4.252040816326531)","(5.0, 8.6, 8.52)","(20.0, 36.0, 31.5)","(7.5, 10.0, 9.3125)","(26.0, 55.0, 50.125)"
09-01-2023 12:58:29.317582,"(1.75, 2.1, 2.071764705882353)","(3.9, 4.3, 4.252040816326531)","(5.0, 8.6, 8.52)","(20.0, 36.0, 31.5)","(7.5, 10.0, 9.421052631578949)","(26.0, 55.0, 50.125)"
09-01-2023 12:58:30.518915,"(1.75, 2.1, 2.0771428571428574)","(3.9, 4.3, 4.252040816326531)","(5.0, 8.6, 8.466666666666667)","(20.0, 36.0, 29.454545454545453)","(7.5, 9.8, 9.333333333333334)","(26.0, 55.0, 50.125)"
09-01-2023 12:58:31.597170,"(1.75, 2.1, 2.080408163265306)","(3.9, 4.3, 4.252040816326531)","(5.0, 8.6, 8.466666666666667)","(20.0, 36.0, 29.454545454545453)","(7.5, 9.8, 9.333333333333334)","(26.0, 55.0, 50.125)"
09-01-2023 12:58:32.759738,"(1.8, 2.1, 2.075357142857143)","(3.9, 4.3, 4.252040816326531)","(5.0, 8.6, 8.542857142857143)","(21.0, 36.0, 29.454545454545453)","(8.0, 9.8, 9.333333333333334)","(26.0, 55.0, 50.125)"
09-01-2023 12:58:34.357774,"(1.8, 2.1, 2.07125)","(3.9, 4.3, 4.252040816326531)","(5.0, 8.6, 8.485714285714286)","(21.0, 36.0, 29.454545454545453)","(8.0, 9.8, 9.333333333333334)","(26.0, 55.0, 52.0)"
09-01-2023 12:58:35.432579,"(1.8, 2.1, 2.07125)","(3.9, 4.3, 4.252040816326531)","(5.0, 8.6, 8.485714285714286)","(21.0, 36.0, 29.454545454545453)","(8.0, 9.8, 9.333333333333334)","(26.0, 55.0, 52.0)"
09-01-2023 12:58:36.398530,"(1.8, 2.1, 2.055483870967742)","(3.9, 4.3, 4.204081632653061)","(5.0, 8.6, 8.52)","(21.0, 34.0, 31.333333333333332)","(8.0, 10.0, 9.722222222222221)","(26.0, 55.0, 52.0)"
09-01-2023 12:58:37.368591,"(1.8, 2.1, 2.055483870967742)","(3.9, 4.3, 4.204081632653061)","(5.0, 8.6, 8.52)","(21.0, 34.0, 30.0)","(8.0, 10.0, 9.65)","(26.0, 55.0, 52.0)"
09-01-2023 12:58:38.366212,"(1.8, 2.1, 2.055483870967742)","(3.9, 4.2, 4.180769230769231)","(5.0, 8.6, 8.52)","(21.0, 38.0, 30.727272727272727)","(8.0, 10.0, 9.72)","(26.0, 55.0, 52.0)"
09-01-2023 12:58:39.416166,"(1.8, 2.1, 2.055483870967742)","(3.9, 4.2, 4.180769230769231)","(5.5, 8.6, 8.52)","(20.0, 38.0, 30.727272727272727)","(8.0, 10.0, 9.836363636363636)","(26.0, 55.0, 52.0)"
09-01-2023 12:58:40.545641,"(1.8, 2.1, 2.061)","(3.9, 4.2, 4.159574468085107)","(5.5, 8.6, 8.9125)","(20.0, 38.0, 30.727272727272727)","(8.0, 10.0, 9.836363636363636)","(26.0, 55.0, 49.5)"
09-01-2023 12:58:41.677834,"(1.8, 2.1, 2.060493827160494)","(3.9, 4.2, 4.1269230769230765)","(5.5, 9.0, 8.9125)","(20.0, 38.0, 30.727272727272727)","(8.0, 10.0, 9.836363636363636)","(26.0, 55.0, 49.5)"
09-01-2023 12:58:42.852398,"(1.8, 2.1, 2.0643243243243243)","(3.9, 4.2, 4.114814814814815)","(5.5, 9.0, 8.9125)","(20.0, 38.0, 30.727272727272727)","(8.0, 10.0, 9.9)","(26.0, 55.0, 49.5)"
09-01-2023 12:58:43.949703,"(1.8, 2.1, 2.052156862745098)","(3.9, 4.2, 4.114814814814815)","(5.5, 9.0, 8.9125)","(20.0, 38.0, 30.666666666666668)","(8.0, 10.0, 9.8)","(26.0, 55.0, 48.25)"
09-01-2023 12:58:45.162294,"(1.8, 2.02, 2.005339366515837)","(3.7, 4.2, 4.12962962962963)","(6.0, 9.0, 8.9125)","(20.0, 38.0, 30.666666666666668)","(8.0, 10.0, 9.866666666666667)","(31.0, 55.0, 48.25)"
09-01-2023 12:58:46.505164,"(1.8, 2.02, 2.0058706467661693)","(3.7, 4.2, 4.12962962962963)","(6.0, 9.0, 9.527272727272727)","(20.0, 38.0, 33.111111111111114)","(8.0, 10.0, 9.866666666666667)","(31.0, 55.0, 48.25)"
09-01-2023 12:58:47.831966,"(1.8, 2.02, 2.0030952380952383)","(3.7, 4.2, 4.12962962962963)","(6.0, 9.6, 9.527272727272727)","(20.0, 38.0, 33.111111111111114)","(8.0, 10.0, 9.866666666666667)","(31.0, 55.0, 48.25)"
09-01-2023 12:58:49.111508,"(1.8, 2.02, 2.005310344827586)","(3.7, 4.2, 4.1410256410256405)","(6.0, 9.6, 9.527272727272727)","(20.0, 38.0, 34.666666666666664)","(8.0, 10.0, 9.866666666666667)","(31.0, 55.0, 48.25)"
09-01-2023 12:58:50.086845,"(1.8, 2.02, 2.005310344827586)","(3.7, 4.2, 4.1410256410256405)","(6.0, 9.6, 9.527272727272727)","(20.0, 38.0, 34.666666666666664)","(8.0, 10.0, 9.866666666666667)","(31.0, 55.0, 48.25)"
09-01-2023 12:58:51.380088,"(1.8, 2.02, 2.004230769230769)","(3.7, 4.2, 4.130188679245283)","(6.0, 9.6, 9.568)","(20.0, 38.0, 35.333333333333336)","(8.0, 10.0, 9.876923076923077)","(31.0, 55.0, 48.25)"
09-01-2023 12:58:52.359052,"(1.8, 2.02, 2.004230769230769)","(3.7, 4.2, 4.130188679245283)","(6.0, 9.6, 9.568)","(20.0, 38.0, 35.333333333333336)","(8.0, 10.0, 9.876923076923077)","(31.0, 55.0, 48.25)"
09-01-2023 12:58:53.416447,"(1.8, 2.02, 2.004230769230769)","(3.7, 4.2, 4.130188679245283)","(6.0, 9.6, 9.568)","(20.0, 38.0, 35.333333333333336)","(8.0, 10.0, 9.716129032258065)","(31.0, 65.0, 57.66666666666667)"
09-01-2023 12:58:54.482548,"(1.8, 2.02, 2.004230769230769)","(3.7, 4.1, 4.055084745762712)","(6.0, 9.6, 9.568)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.0, 9.652631578947368)","(31.0, 60.0, 57.66666666666667)"
09-01-2023 12:58:55.564307,"(1.8, 2.02, 2.004230769230769)","(3.7, 4.1, 4.047)","(6.0, 9.6, 9.557142857142857)","(21.0, 38.0, 35.0)","(8.0, 10.0, 9.685714285714285)","(31.0, 75.0, 63.4)"
09-01-2023 12:58:56.732238,"(1.8, 2.02, 2.004230769230769)","(3.7, 4.1, 4.0337499999999995)","(6.0, 9.6, 9.557142857142857)","(21.0, 38.0, 35.75)","(8.0, 10.0, 9.652631578947368)","(31.0, 75.0, 63.4)"
09-01-2023 12:58:57.904652,"(1.8, 2.02, 2.004230769230769)","(3.7, 4.1, 4.0337499999999995)","(6.0, 9.6, 9.557142857142857)","(21.0, 38.0, 35.75)","(8.0, 10.0, 9.652631578947368)","(31.0, 75.0, 63.4)"
09-01-2023 12:58:59.274310,"(1.8, 2.02, 2.004368932038835)","(3.7, 4.1, 4.025)","(6.0, 9.6, 9.557142857142857)","(21.0, 38.0, 35.75)","(8.0, 10.0, 9.685714285714285)","(31.0, 75.0, 64.64285714285714)"
09-01-2023 12:59:00.499149,"(1.8, 2.02, 2.004368932038835)","(3.7, 4.1, 4.025)","(6.0, 9.6, 9.57)","(21.0, 38.0, 35.75)","(8.0, 10.0, 9.652631578947368)","(31.0, 75.0, 63.4)"
09-01-2023 12:59:01.721263,"(1.8, 2.02, 2.004368932038835)","(3.7, 4.1, 4.002173913043478)","(6.0, 9.6, 9.57)","(21.0, 38.0, 35.75)","(8.0, 10.0, 9.652631578947368)","(31.0, 75.0, 64.64285714285714)"
09-01-2023 12:59:03.112049,"(1.8, 2.02, 2.0036012861736334)","(3.7, 4.1, 4.019642857142857)","(6.0, 9.6, 9.57)","(21.0, 38.0, 35.75)","(8.0, 10.0, 9.706666666666667)","(31.0, 75.0, 63.4)"
09-01-2023 12:59:04.338798,"(1.8, 2.02, 2.0036012861736334)","(3.7, 4.1, 4.018965517241379)","(6.0, 9.6, 9.577777777777778)","(21.0, 38.0, 35.75)","(8.0, 10.0, 9.730612244897959)","(31.0, 75.0, 63.4)"
09-01-2023 12:59:05.486057,"(1.8, 2.02, 2.003387622149837)","(3.7, 4.1, 4.018965517241379)","(6.0, 9.6, 9.757575757575758)","(21.0, 38.0, 35.75)","(8.0, 10.0, 9.706666666666667)","(31.0, 75.0, 66.0)"
09-01-2023 12:59:06.663318,"(1.8, 2.02, 2.003387622149837)","(3.7, 4.0, 3.986309523809524)","(6.0, 10.0, 9.71111111111111)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.0, 9.753191489361702)","(31.0, 75.0, 72.0)"
09-01-2023 12:59:07.969518,"(1.8, 2.02, 2.0095238095238095)","(3.7, 4.0, 3.972413793103448)","(6.0, 10.0, 9.763636363636364)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 9.911538461538461)","(31.0, 75.0, 67.63636363636364)"
09-01-2023 12:59:09.223338,"(1.8, 2.02, 2.0095238095238095)","(3.7, 4.0, 3.972413793103448)","(6.0, 10.0, 9.79607843137255)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 9.911538461538461)","(31.0, 75.0, 66.0)"
09-01-2023 12:59:10.455690,"(1.8, 2.02, 2.0095238095238095)","(3.7, 4.0, 3.972413793103448)","(6.0, 10.0, 9.79607843137255)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 9.911538461538461)","(31.0, 75.0, 66.0)"
09-01-2023 12:59:11.602311,"(1.8, 2.02, 2.0095238095238095)","(3.7, 4.0, 3.9716666666666667)","(6.0, 10.0, 9.79607843137255)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 9.911538461538461)","(31.0, 75.0, 66.0)"
09-01-2023 12:59:12.640849,"(1.8, 2.02, 2.013529411764706)","(3.7, 3.95, 3.9333333333333336)","(6.0, 10.0, 9.61)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 10.17)","(31.0, 75.0, 66.0)"
09-01-2023 12:59:13.792617,"(1.8, 2.02, 2.013529411764706)","(3.7, 3.95, 3.9333333333333336)","(6.0, 10.0, 9.61)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 10.17)","(31.0, 75.0, 66.0)"
09-01-2023 12:59:14.955574,"(1.8, 2.02, 2.019047619047619)","(3.7, 3.95, 3.9121621621621623)","(6.0, 10.0, 9.688)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 10.17)","(31.0, 75.0, 55.0)"
09-01-2023 12:59:16.182709,"(1.8, 2.02, 2.019047619047619)","(3.7, 3.95, 3.9121621621621623)","(6.0, 10.0, 9.688)","(21.0, 38.0, 35.42857142857143)","(8.0, 10.5, 10.43)","(31.0, 75.0, 55.0)"
