,Sir Simon,Swoop Dog,White Hawk,Alpine Wolf,Shbourne Renegade,Reward Achiever,Rising Light,Shbourne Rebel,Vallabar,Dramazing,Ethical Dilemma,Skyway Star,Maincourt,Argyle Beach
11-01-2023 15:13:46.701521,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.4, 6.50909090909091)","(31.0, 95.0, 64.5)","(4.8, 9.4, 8.65)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 49.333333333333336)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 103.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 64.0)"
11-01-2023 15:13:48.524161,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.4, 6.50909090909091)","(31.0, 95.0, 64.5)","(4.8, 9.4, 8.65)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 49.333333333333336)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 103.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 86.5)"
11-01-2023 15:13:50.139881,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.4, 6.50909090909091)","(31.0, 95.0, 64.5)","(4.8, 9.4, 8.65)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 49.333333333333336)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 103.75)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 86.5)"
11-01-2023 15:13:51.792767,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.4, 6.50909090909091)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.4, 8.65)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 49.333333333333336)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 103.75)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 86.5)"
11-01-2023 15:13:53.530836,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.4, 6.444444444444445)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.4, 8.65)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 49.333333333333336)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 103.75)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 86.5)"
11-01-2023 15:13:55.082154,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.0, 6.444444444444445)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.4, 8.65)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 49.333333333333336)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 103.75)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 86.5)"
11-01-2023 15:13:56.735360,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.0, 6.444444444444445)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.4, 8.65)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 49.333333333333336)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 103.75)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 86.5)"
11-01-2023 15:13:58.421254,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.0, 6.444444444444445)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.4, 8.65)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 30.0)","(31.0, 80.0, 49.333333333333336)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 103.75)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 86.5)"
11-01-2023 15:14:00.105628,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.0, 6.444444444444445)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.4, 8.65)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 30.0)","(31.0, 80.0, 49.333333333333336)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 103.75)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 86.5)"
11-01-2023 15:14:01.684154,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.0, 6.333333333333333)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.4, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 30.0)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 190.0, 127.5)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:03.328977,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.0, 6.333333333333333)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 30.0)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 105.0)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:04.954186,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.0, 6.333333333333333)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 30.0)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 105.0)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:06.569525,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 7.0, 6.333333333333333)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.333333333333332)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 105.0)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:08.159246,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.333333333333332)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 105.0)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:09.821964,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.333333333333332)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 105.0)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:11.423602,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 101.25)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:12.995591,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 101.25)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:14.588230,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 101.25)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:16.197047,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 101.25)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:17.757069,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 101.25)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:19.372051,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 101.25)","(101.0, 210.0, 164.0)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:20.983542,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 101.25)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:22.505533,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 180.0, 122.5)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:24.031156,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(7.0, 7.2, 6.673684210526315)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:25.569514,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.673684210526315)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:27.244567,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.673684210526315)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:28.901416,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.673684210526315)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:30.679670,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 28.2)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.673684210526315)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:32.360690,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 9.0)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.1)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:34.063529,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.1)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:35.693139,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.1)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:37.347239,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.1)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:38.995391,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.1)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:40.682543,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.1)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:42.428697,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.1)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:44.087751,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.1)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:45.690359,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.76923076923077)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:47.352307,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.76923076923077)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:49.050668,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.76923076923077)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:50.664528,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 4.875)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.76923076923077)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:52.437374,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.1, 5.672727272727273)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.76923076923077)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 98.75)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:54.149642,"(5.5, 8.0, 7.314285714285714)","(4.4, 5.8, 5.55)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.76923076923077)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 113.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:55.852932,"(5.5, 8.0, 7.314285714285714)","(4.4, 5.8, 5.470588235294118)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.76923076923077)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 113.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:57.558636,"(5.5, 8.0, 7.314285714285714)","(4.4, 5.8, 5.470588235294118)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 8.533333333333333)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.76923076923077)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 113.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:14:59.190742,"(5.5, 8.0, 7.314285714285714)","(4.4, 5.8, 5.488888888888889)","(41.0, 100.0, 47.04347826086956)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 7.822222222222222)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 31.76923076923077)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 113.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 175.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:15:00.869584,"(5.5, 8.0, 7.314285714285714)","(4.4, 5.8, 5.488888888888889)","(41.0, 100.0, 47.04347826086956)","(5.0, 6.8, 6.4)","(31.0, 95.0, 81.44444444444444)","(4.8, 9.6, 7.822222222222222)","(9.0, 10.0, 9.647058823529411)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 113.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 220.0, 140.0)","(41.0, 100.0, 88.0)"
11-01-2023 15:15:02.557017,"(5.5, 8.0, 7.314285714285714)","(4.4, 5.8, 5.505263157894737)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 64.5)","(4.8, 9.6, 7.822222222222222)","(9.0, 10.0, 9.333333333333334)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 113.0)","(101.0, 210.0, 164.0)","(101.0, 220.0, 123.33333333333334)","(41.0, 100.0, 73.0)"
11-01-2023 15:15:04.261640,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.8, 5.505263157894737)","(41.0, 100.0, 44.63636363636363)","(5.0, 6.8, 6.4)","(31.0, 95.0, 64.5)","(4.8, 9.6, 7.8)","(9.0, 10.0, 9.333333333333334)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 113.0)","(101.0, 210.0, 164.0)","(101.0, 220.0, 123.33333333333334)","(41.0, 100.0, 73.0)"
11-01-2023 15:15:05.918322,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.8, 5.505263157894737)","(41.0, 100.0, 59.66666666666667)","(5.0, 6.8, 6.4)","(31.0, 95.0, 62.0)","(4.8, 9.4, 7.8)","(9.0, 10.0, 9.0)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 170.0, 117.5)","(101.0, 210.0, 164.0)","(101.0, 210.0, 120.0)","(41.0, 95.0, 70.5)"
11-01-2023 15:15:07.545098,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.8, 5.505263157894737)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.8, 6.4)","(31.0, 90.0, 62.0)","(4.8, 9.4, 7.8)","(9.0, 10.0, 9.0)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 160.0, 117.5)","(101.0, 210.0, 164.0)","(101.0, 210.0, 170.0)","(41.0, 95.0, 62.33333333333333)"
11-01-2023 15:15:09.197729,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.8, 5.505263157894737)","(41.0, 95.0, 59.66666666666667)","(5.0, 7.0, 6.4)","(31.0, 90.0, 62.0)","(4.8, 9.4, 7.8)","(9.0, 10.0, 9.0)","(19.0, 34.0, 24.666666666666668)","(31.0, 80.0, 52.0)","(6.5, 7.2, 6.493286219081273)","(81.0, 160.0, 117.5)","(101.0, 210.0, 164.0)","(101.0, 210.0, 170.0)","(41.0, 95.0, 62.33333333333333)"
