,Rosdue Tyson,Second Stringer,Majestic Shot,Paparazzi Prang,Kingsbrae Cheryl,Miss Defy Me,Whether To Fly,Lizard
678,"[datetime.datetime(2022, 11, 28, 13, 11, 34, 844520), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 13, 11, 34, 844520), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 34, 844520), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 34, 844520), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 34, 844520), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 34, 844520), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 34, 844520), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 34, 844520), 3.9, 5.7]"
679,"[datetime.datetime(2022, 11, 28, 13, 11, 35, 968297), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 13, 11, 35, 968297), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 35, 968297), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 35, 968297), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 35, 968297), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 35, 968297), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 35, 968297), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 35, 968297), 3.9, 5.7]"
680,"[datetime.datetime(2022, 11, 28, 13, 11, 37, 97014), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 13, 11, 37, 97014), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 37, 97014), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 37, 97014), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 37, 97014), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 37, 97014), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 37, 97014), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 37, 97014), 3.9, 5.7]"
681,"[datetime.datetime(2022, 11, 28, 13, 11, 38, 224631), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 13, 11, 38, 224631), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 38, 224631), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 38, 224631), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 38, 224631), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 38, 224631), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 38, 224631), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 38, 224631), 3.9, 5.7]"
682,"[datetime.datetime(2022, 11, 28, 13, 11, 39, 353617), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 39, 353617), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 39, 353617), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 39, 353617), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 39, 353617), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 39, 353617), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 39, 353617), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 39, 353617), 3.9, 5.7]"
683,"[datetime.datetime(2022, 11, 28, 13, 11, 40, 476280), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 40, 476280), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 40, 476280), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 40, 476280), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 40, 476280), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 40, 476280), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 40, 476280), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 40, 476280), 3.9, 5.7]"
684,"[datetime.datetime(2022, 11, 28, 13, 11, 41, 606250), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 41, 606250), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 41, 606250), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 41, 606250), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 41, 606250), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 41, 606250), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 41, 606250), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 41, 606250), 3.9, 5.7]"
685,"[datetime.datetime(2022, 11, 28, 13, 11, 42, 732735), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 42, 732735), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 42, 732735), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 42, 732735), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 42, 732735), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 42, 732735), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 42, 732735), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 42, 732735), 3.9, 5.7]"
686,"[datetime.datetime(2022, 11, 28, 13, 11, 43, 859640), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 43, 859640), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 43, 859640), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 43, 859640), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 43, 859640), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 43, 859640), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 43, 859640), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 43, 859640), 3.9, 5.7]"
687,"[datetime.datetime(2022, 11, 28, 13, 11, 44, 988003), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 44, 988003), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 44, 988003), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 44, 988003), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 44, 988003), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 44, 988003), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 44, 988003), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 44, 988003), 3.9, 5.7]"
688,"[datetime.datetime(2022, 11, 28, 13, 11, 46, 117423), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 46, 117423), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 46, 117423), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 46, 117423), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 11, 46, 117423), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 46, 117423), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 46, 117423), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 46, 117423), 3.9, 5.7]"
689,"[datetime.datetime(2022, 11, 28, 13, 11, 47, 241495), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 47, 241495), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 47, 241495), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 47, 241495), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 47, 241495), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 47, 241495), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 47, 241495), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 47, 241495), 3.9, 5.7]"
690,"[datetime.datetime(2022, 11, 28, 13, 11, 48, 366707), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 48, 366707), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 48, 366707), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 48, 366707), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 48, 366707), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 48, 366707), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 48, 366707), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 48, 366707), 3.9, 5.7]"
691,"[datetime.datetime(2022, 11, 28, 13, 11, 49, 497225), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 49, 497225), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 49, 497225), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 49, 497225), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 49, 497225), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 49, 497225), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 49, 497225), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 49, 497225), 3.9, 5.7]"
692,"[datetime.datetime(2022, 11, 28, 13, 11, 50, 620552), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 13, 11, 50, 620552), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 50, 620552), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 50, 620552), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 50, 620552), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 50, 620552), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 50, 620552), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 50, 620552), 3.9, 5.7]"
693,"[datetime.datetime(2022, 11, 28, 13, 11, 51, 755163), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 11, 51, 755163), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 51, 755163), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 51, 755163), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 51, 755163), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 51, 755163), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 51, 755163), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 51, 755163), 3.9, 5.7]"
694,"[datetime.datetime(2022, 11, 28, 13, 11, 52, 888906), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 11, 52, 888906), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 52, 888906), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 52, 888906), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 52, 888906), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 52, 888906), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 52, 888906), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 52, 888906), 3.9, 5.7]"
695,"[datetime.datetime(2022, 11, 28, 13, 11, 54, 24774), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 11, 54, 24774), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 54, 24774), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 54, 24774), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 54, 24774), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 54, 24774), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 54, 24774), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 54, 24774), 3.9, 5.7]"
696,"[datetime.datetime(2022, 11, 28, 13, 11, 55, 148847), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 11, 55, 148847), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 55, 148847), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 55, 148847), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 55, 148847), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 55, 148847), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 55, 148847), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 55, 148847), 3.9, 5.7]"
697,"[datetime.datetime(2022, 11, 28, 13, 11, 56, 278783), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 11, 56, 278783), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 56, 278783), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 56, 278783), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 56, 278783), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 56, 278783), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 56, 278783), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 56, 278783), 3.9, 5.7]"
698,"[datetime.datetime(2022, 11, 28, 13, 11, 57, 402895), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 11, 57, 402895), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 57, 402895), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 57, 402895), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 57, 402895), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 57, 402895), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 57, 402895), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 57, 402895), 3.9, 5.7]"
699,"[datetime.datetime(2022, 11, 28, 13, 11, 58, 530820), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 11, 58, 530820), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 58, 530820), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 58, 530820), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 58, 530820), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 58, 530820), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 58, 530820), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 58, 530820), 3.9, 5.7]"
700,"[datetime.datetime(2022, 11, 28, 13, 11, 59, 653496), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 11, 59, 653496), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 59, 653496), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 11, 59, 653496), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 11, 59, 653496), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 11, 59, 653496), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 11, 59, 653496), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 11, 59, 653496), 3.9, 5.7]"
701,"[datetime.datetime(2022, 11, 28, 13, 12, 0, 784539), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 0, 784539), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 0, 784539), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 0, 784539), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 0, 784539), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 0, 784539), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 0, 784539), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 0, 784539), 3.9, 5.7]"
702,"[datetime.datetime(2022, 11, 28, 13, 12, 1, 913111), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 1, 913111), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 1, 913111), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 1, 913111), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 1, 913111), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 1, 913111), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 1, 913111), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 1, 913111), 3.9, 5.7]"
703,"[datetime.datetime(2022, 11, 28, 13, 12, 3, 38190), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 3, 38190), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 3, 38190), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 3, 38190), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 3, 38190), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 3, 38190), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 3, 38190), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 3, 38190), 3.9, 5.7]"
704,"[datetime.datetime(2022, 11, 28, 13, 12, 4, 167305), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 4, 167305), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 4, 167305), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 4, 167305), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 4, 167305), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 4, 167305), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 4, 167305), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 4, 167305), 3.9, 5.7]"
705,"[datetime.datetime(2022, 11, 28, 13, 12, 5, 290194), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 5, 290194), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 5, 290194), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 5, 290194), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 5, 290194), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 5, 290194), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 5, 290194), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 5, 290194), 3.9, 5.7]"
706,"[datetime.datetime(2022, 11, 28, 13, 12, 6, 420237), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 6, 420237), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 6, 420237), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 6, 420237), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 6, 420237), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 6, 420237), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 6, 420237), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 6, 420237), 3.9, 5.7]"
707,"[datetime.datetime(2022, 11, 28, 13, 12, 7, 547279), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 7, 547279), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 7, 547279), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 7, 547279), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 7, 547279), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 7, 547279), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 7, 547279), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 7, 547279), 3.9, 5.7]"
708,"[datetime.datetime(2022, 11, 28, 13, 12, 8, 676847), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 8, 676847), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 8, 676847), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 8, 676847), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 12, 8, 676847), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 8, 676847), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 8, 676847), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 8, 676847), 3.9, 5.7]"
709,"[datetime.datetime(2022, 11, 28, 13, 12, 9, 800556), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 9, 800556), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 9, 800556), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 9, 800556), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 12, 9, 800556), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 9, 800556), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 9, 800556), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 9, 800556), 3.9, 5.7]"
710,"[datetime.datetime(2022, 11, 28, 13, 12, 10, 926642), 3.5, 4.3]","[datetime.datetime(2022, 11, 28, 13, 12, 10, 926642), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 10, 926642), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 10, 926642), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 13, 12, 10, 926642), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 10, 926642), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 10, 926642), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 10, 926642), 3.9, 5.7]"
711,"[datetime.datetime(2022, 11, 28, 13, 12, 12, 51184), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 13, 12, 12, 51184), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 12, 51184), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 12, 51184), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 12, 51184), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 12, 51184), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 12, 51184), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 12, 51184), 3.9, 5.7]"
712,"[datetime.datetime(2022, 11, 28, 13, 12, 13, 176337), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 13, 12, 13, 176337), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 13, 176337), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 13, 176337), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 13, 176337), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 13, 176337), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 13, 176337), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 13, 176337), 3.9, 5.7]"
713,"[datetime.datetime(2022, 11, 28, 13, 12, 14, 308223), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 13, 12, 14, 308223), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 14, 308223), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 14, 308223), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 14, 308223), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 14, 308223), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 14, 308223), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 14, 308223), 3.9, 5.7]"
714,"[datetime.datetime(2022, 11, 28, 13, 12, 15, 431356), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 13, 12, 15, 431356), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 15, 431356), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 15, 431356), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 15, 431356), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 15, 431356), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 15, 431356), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 15, 431356), 3.9, 5.7]"
715,"[datetime.datetime(2022, 11, 28, 13, 12, 16, 559550), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 13, 12, 16, 559550), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 16, 559550), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 16, 559550), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 16, 559550), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 16, 559550), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 16, 559550), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 16, 559550), 3.9, 5.7]"
716,"[datetime.datetime(2022, 11, 28, 13, 12, 17, 684985), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 13, 12, 17, 684985), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 17, 684985), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 17, 684985), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 17, 684985), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 17, 684985), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 17, 684985), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 17, 684985), 3.9, 5.7]"
717,"[datetime.datetime(2022, 11, 28, 13, 12, 18, 818960), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 13, 12, 18, 818960), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 18, 818960), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 12, 18, 818960), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 13, 12, 18, 818960), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 12, 18, 818960), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 12, 18, 818960), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 12, 18, 818960), 3.9, 5.7]"
