,Electro Guru,My Maximus,Speedy Cashew,Tahitian Lily,Modest,Our Legacy,Master Shameem
645,"[datetime.datetime(2022, 11, 28, 17, 10, 37, 145758), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 145758), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 145758), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 145758), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 145758), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 145758), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 145758), 2.5, 3.35]"
646,"[datetime.datetime(2022, 11, 28, 17, 10, 38, 260326), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 38, 260326), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 38, 260326), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 38, 260326), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 17, 10, 38, 260326), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 17, 10, 38, 260326), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 38, 260326), 2.5, 3.3]"
647,"[datetime.datetime(2022, 11, 28, 17, 10, 39, 371250), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 39, 371250), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 39, 371250), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 39, 371250), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 17, 10, 39, 371250), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 10, 39, 371250), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 39, 371250), 2.5, 3.3]"
648,"[datetime.datetime(2022, 11, 28, 17, 10, 40, 487326), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 40, 487326), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 40, 487326), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 40, 487326), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 17, 10, 40, 487326), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 17, 10, 40, 487326), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 40, 487326), 2.5, 3.35]"
649,"[datetime.datetime(2022, 11, 28, 17, 10, 41, 600053), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 41, 600053), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 41, 600053), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 41, 600053), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 17, 10, 41, 600053), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 10, 41, 600053), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 41, 600053), 2.5, 3.35]"
650,"[datetime.datetime(2022, 11, 28, 17, 10, 42, 769468), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 42, 769468), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 42, 769468), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 42, 769468), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 17, 10, 42, 769468), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 10, 42, 769468), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 42, 769468), 2.5, 3.35]"
651,"[datetime.datetime(2022, 11, 28, 17, 10, 44, 34391), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 44, 34391), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 44, 34391), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 44, 34391), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 10, 44, 34391), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 10, 44, 34391), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 44, 34391), 2.5, 3.65]"
652,"[datetime.datetime(2022, 11, 28, 17, 10, 45, 192103), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 45, 192103), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 45, 192103), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 45, 192103), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 10, 45, 192103), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 10, 45, 192103), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 45, 192103), 2.5, 3.7]"
653,"[datetime.datetime(2022, 11, 28, 17, 10, 46, 320771), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 46, 320771), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 46, 320771), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 46, 320771), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 10, 46, 320771), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 10, 46, 320771), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 46, 320771), 2.5, 3.7]"
654,"[datetime.datetime(2022, 11, 28, 17, 10, 47, 460672), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 47, 460672), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 47, 460672), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 47, 460672), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 10, 47, 460672), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 10, 47, 460672), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 47, 460672), 2.5, 3.7]"
655,"[datetime.datetime(2022, 11, 28, 17, 10, 48, 584549), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 48, 584549), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 17, 10, 48, 584549), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 48, 584549), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 10, 48, 584549), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 10, 48, 584549), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 48, 584549), 2.5, 3.7]"
656,"[datetime.datetime(2022, 11, 28, 17, 10, 49, 716284), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 49, 716284), 6.0, 5.8]","[datetime.datetime(2022, 11, 28, 17, 10, 49, 716284), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 49, 716284), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 10, 49, 716284), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 17, 10, 49, 716284), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 49, 716284), 2.5, 3.7]"
657,"[datetime.datetime(2022, 11, 28, 17, 10, 50, 837404), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 50, 837404), 6.0, 5.8]","[datetime.datetime(2022, 11, 28, 17, 10, 50, 838406), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 50, 838406), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 10, 50, 838406), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 17, 10, 50, 838406), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 50, 838406), 2.5, 3.7]"
658,"[datetime.datetime(2022, 11, 28, 17, 10, 51, 974608), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 51, 974608), 6.0, 5.8]","[datetime.datetime(2022, 11, 28, 17, 10, 51, 975606), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 51, 975606), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 10, 51, 975606), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 17, 10, 51, 975606), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 51, 975606), 2.5, 3.7]"
659,"[datetime.datetime(2022, 11, 28, 17, 10, 53, 118373), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 53, 118373), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 10, 53, 118373), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 53, 118373), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 10, 53, 118373), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 10, 53, 118373), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 53, 118373), 2.5, 3.85]"
660,"[datetime.datetime(2022, 11, 28, 17, 10, 54, 255609), 9.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 10, 54, 255609), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 17, 10, 54, 255609), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 54, 255609), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 10, 54, 255609), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 10, 54, 255609), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 54, 255609), 2.5, 3.85]"
661,"[datetime.datetime(2022, 11, 28, 17, 10, 55, 405487), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 10, 55, 405487), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 10, 55, 405487), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 55, 405487), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 10, 55, 405487), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 17, 10, 55, 405487), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 55, 405487), 2.5, 3.75]"
662,"[datetime.datetime(2022, 11, 28, 17, 10, 56, 532938), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 10, 56, 532938), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 10, 56, 532938), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 56, 532938), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 10, 56, 532938), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 17, 10, 56, 532938), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 56, 532938), 2.5, 3.75]"
663,"[datetime.datetime(2022, 11, 28, 17, 10, 57, 666020), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 10, 57, 666020), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 10, 57, 666020), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 57, 666020), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 10, 57, 666020), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 17, 10, 57, 666020), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 57, 666020), 2.5, 3.75]"
664,"[datetime.datetime(2022, 11, 28, 17, 10, 58, 791287), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 10, 58, 791287), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 10, 58, 791287), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 58, 791287), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 10, 58, 791287), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 17, 10, 58, 791287), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 58, 791287), 2.5, 3.75]"
665,"[datetime.datetime(2022, 11, 28, 17, 10, 59, 922148), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 10, 59, 922148), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 10, 59, 922148), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 10, 59, 922148), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 17, 10, 59, 922148), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 17, 10, 59, 922148), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 10, 59, 922148), 2.5, 3.85]"
666,"[datetime.datetime(2022, 11, 28, 17, 11, 1, 52078), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 11, 1, 52078), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 1, 52078), 71.0, 400.0]","[datetime.datetime(2022, 11, 28, 17, 11, 1, 52078), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 17, 11, 1, 52078), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 17, 11, 1, 52078), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 1, 52078), 2.5, 3.8]"
667,"[datetime.datetime(2022, 11, 28, 17, 11, 2, 199921), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 11, 2, 199921), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 2, 199921), 71.0, 400.0]","[datetime.datetime(2022, 11, 28, 17, 11, 2, 199921), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 17, 11, 2, 199921), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 17, 11, 2, 199921), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 2, 199921), 2.5, 3.8]"
668,"[datetime.datetime(2022, 11, 28, 17, 11, 3, 321953), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 11, 3, 321953), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 3, 321953), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 3, 321953), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 17, 11, 3, 321953), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 17, 11, 3, 321953), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 3, 321953), 2.5, 3.8]"
669,"[datetime.datetime(2022, 11, 28, 17, 11, 4, 451237), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 4, 451237), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 11, 4, 451237), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 4, 451237), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 11, 4, 451237), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 11, 4, 451237), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 4, 451237), 2.5, 3.85]"
670,"[datetime.datetime(2022, 11, 28, 17, 11, 5, 582006), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 5, 582006), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 11, 5, 582006), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 5, 582006), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 5, 582006), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 11, 5, 582006), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 5, 582006), 2.5, 3.8]"
671,"[datetime.datetime(2022, 11, 28, 17, 11, 6, 721337), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 6, 721337), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 11, 6, 721337), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 6, 721337), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 6, 721337), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 11, 6, 721337), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 6, 721337), 2.5, 3.8]"
672,"[datetime.datetime(2022, 11, 28, 17, 11, 7, 842258), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 7, 842258), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 11, 7, 842258), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 7, 842258), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 7, 842258), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 11, 7, 842258), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 7, 842258), 2.5, 3.8]"
673,"[datetime.datetime(2022, 11, 28, 17, 11, 8, 984082), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 8, 984082), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 11, 8, 984082), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 8, 984082), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 11, 8, 984082), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 17, 11, 8, 984082), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 8, 984082), 2.5, 3.8]"
674,"[datetime.datetime(2022, 11, 28, 17, 11, 10, 115684), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 10, 115684), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 11, 10, 115684), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 10, 115684), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 10, 115684), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 11, 10, 115684), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 10, 115684), 2.5, 3.8]"
675,"[datetime.datetime(2022, 11, 28, 17, 11, 11, 321388), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 11, 321388), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 11, 11, 321388), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 11, 321388), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 11, 321388), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 11, 11, 321388), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 11, 321388), 2.5, 3.75]"
676,"[datetime.datetime(2022, 11, 28, 17, 11, 12, 454674), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 12, 454674), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 11, 12, 454674), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 12, 454674), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 12, 454674), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 11, 12, 454674), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 12, 454674), 2.5, 3.75]"
677,"[datetime.datetime(2022, 11, 28, 17, 11, 13, 614317), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 13, 614317), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 11, 13, 614317), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 13, 614317), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 13, 614317), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 11, 13, 614317), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 13, 614317), 2.5, 3.75]"
678,"[datetime.datetime(2022, 11, 28, 17, 11, 14, 749167), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 14, 749167), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 14, 749167), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 14, 749167), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 14, 749167), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 11, 14, 749167), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 14, 749167), 2.5, 3.75]"
679,"[datetime.datetime(2022, 11, 28, 17, 11, 15, 897791), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 15, 897791), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 15, 897791), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 15, 897791), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 15, 897791), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 11, 15, 897791), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 15, 897791), 2.5, 3.75]"
680,"[datetime.datetime(2022, 11, 28, 17, 11, 17, 30955), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 17, 30955), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 17, 30955), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 17, 30955), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 17, 30955), 3.7, 4.4]","[datetime.datetime(2022, 11, 28, 17, 11, 17, 30955), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 17, 30955), 2.5, 3.75]"
681,"[datetime.datetime(2022, 11, 28, 17, 11, 18, 189763), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 11, 18, 189763), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 18, 189763), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 18, 189763), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 11, 18, 189763), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 17, 11, 18, 189763), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 18, 189763), 2.5, 3.7]"
682,"[datetime.datetime(2022, 11, 28, 17, 11, 19, 324913), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 19, 324913), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 19, 324913), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 19, 324913), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 11, 19, 324913), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 11, 19, 324913), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 19, 324913), 2.5, 3.75]"
683,"[datetime.datetime(2022, 11, 28, 17, 11, 20, 466295), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 20, 466295), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 20, 466295), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 20, 466295), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 20, 466295), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 11, 20, 466295), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 20, 466295), 2.5, 3.75]"
684,"[datetime.datetime(2022, 11, 28, 17, 11, 21, 589128), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 21, 589128), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 21, 589128), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 21, 589128), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 21, 589128), 3.7, 4.4]","[datetime.datetime(2022, 11, 28, 17, 11, 21, 589128), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 21, 589128), 2.5, 3.7]"
685,"[datetime.datetime(2022, 11, 28, 17, 11, 22, 721903), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 22, 721903), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 22, 721903), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 22, 721903), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 22, 721903), 3.7, 4.4]","[datetime.datetime(2022, 11, 28, 17, 11, 22, 721903), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 22, 721903), 2.5, 3.7]"
686,"[datetime.datetime(2022, 11, 28, 17, 11, 23, 853048), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 23, 853048), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 23, 853048), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 23, 853048), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 23, 853048), 3.7, 4.4]","[datetime.datetime(2022, 11, 28, 17, 11, 23, 853048), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 23, 853048), 2.5, 3.7]"
687,"[datetime.datetime(2022, 11, 28, 17, 11, 24, 996497), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 24, 996497), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 24, 996497), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 24, 996497), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 17, 11, 24, 996497), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 11, 24, 996497), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 24, 996497), 2.5, 3.75]"
688,"[datetime.datetime(2022, 11, 28, 17, 11, 26, 131740), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 11, 26, 131740), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 26, 131740), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 26, 131740), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 11, 26, 131740), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 17, 11, 26, 131740), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 26, 131740), 2.5, 3.75]"
689,"[datetime.datetime(2022, 11, 28, 17, 11, 27, 268665), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 11, 27, 268665), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 27, 268665), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 27, 268665), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 11, 27, 268665), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 17, 11, 27, 268665), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 27, 268665), 2.5, 3.75]"
690,"[datetime.datetime(2022, 11, 28, 17, 11, 28, 388333), 9.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 11, 28, 388333), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 11, 28, 388333), 71.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 11, 28, 388333), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 17, 11, 28, 388333), 3.7, 4.4]","[datetime.datetime(2022, 11, 28, 17, 11, 28, 388333), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 11, 28, 388333), 2.5, 3.75]"
