,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 20:50:31.230150,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:32.576110,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:33.861127,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:35.105293,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:36.672999,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:37.988163,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:39.299228,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:40.609186,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:41.835335,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:43.061556,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:44.350069,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:45.638048,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:46.934308,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:48.317638,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:49.630718,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:50.898138,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:52.192948,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:53.519055,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:54.913065,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:56.226942,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:57.564793,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:58.832894,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:51:00.168490,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:51:01.550290,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:02.823043,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:04.230096,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:05.730041,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:07.196081,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:08.638165,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:10.024058,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:11.325101,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:12.702537,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:13.930477,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:15.265546,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:16.556520,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:18.183314,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:19.513201,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:20.828190,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.9, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:22.205566,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:23.617947,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:25.005025,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:26.337313,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:27.718627,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:28.904046,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:30.156124,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:31.585837,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:32.863392,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:34.136499,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:35.553535,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:36.792254,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:38.331896,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:40.003585,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:41.862424,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:43.741710,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:45.403202,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:47.241786,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:48.798860,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:50.411847,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:51:52.066506,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:51:53.888315,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:51:55.435440,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:51:56.953049,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:51:58.407508,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:51:59.821212,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
