,Kaisons Curse,Boy From Hill,Coco Coaster,Phoebes Baby,Snake Fist,Bruces Angel
06-01-2023 11:20:50.344913,"(3.0, 3.5, 3.46)","(4.4, 4.6, 4.457142857142857)","(6.0, 9.6, 9.382608695652173)","(6.5, 9.4, 9.033333333333333)","(3.1, 5.1, 4.95)","(7.5, 16.0, 15.615384615384615)"
06-01-2023 11:20:51.349459,"(3.0, 3.5, 3.46)","(4.4, 4.6, 4.5)","(6.0, 9.6, 9.145454545454545)","(6.5, 9.2, 8.857142857142858)","(3.1, 5.1, 4.95)","(7.5, 16.0, 15.615384615384615)"
06-01-2023 11:20:52.317388,"(3.0, 3.5, 3.46)","(4.4, 4.6, 4.5)","(6.0, 9.6, 9.145454545454545)","(6.5, 9.2, 8.857142857142858)","(3.1, 5.1, 4.95)","(7.5, 16.0, 15.615384615384615)"
06-01-2023 11:20:53.289403,"(3.0, 3.5, 3.44)","(4.4, 4.6, 4.5)","(6.0, 9.6, 9.226086956521739)","(6.5, 9.2, 8.857142857142858)","(3.1, 5.1, 4.95)","(7.5, 16.0, 16.1875)"
06-01-2023 11:20:54.314309,"(3.0, 3.5, 3.44)","(4.4, 4.6, 4.5)","(6.0, 9.4, 9.226086956521739)","(6.5, 9.2, 8.857142857142858)","(3.1, 5.1, 4.95)","(7.5, 16.5, 15.615384615384615)"
06-01-2023 11:20:55.297737,"(3.0, 3.5, 3.44)","(4.2, 4.6, 4.504)","(6.5, 9.4, 9.226086956521739)","(7.0, 9.2, 8.857142857142858)","(3.3, 5.1, 4.95)","(8.5, 16.0, 15.615384615384615)"
06-01-2023 11:20:56.239694,"(3.0, 3.5, 3.44)","(4.2, 4.6, 4.504)","(6.5, 9.4, 9.036363636363637)","(7.0, 9.2, 8.857142857142858)","(3.3, 5.1, 4.95)","(8.5, 16.0, 15.615384615384615)"
06-01-2023 11:20:57.163313,"(3.0, 3.5, 3.44)","(4.2, 4.6, 4.504)","(6.5, 9.4, 9.036363636363637)","(7.0, 9.2, 8.82857142857143)","(3.3, 5.1, 4.95)","(8.5, 16.0, 15.615384615384615)"
06-01-2023 11:20:58.071090,"(3.0, 3.55, 3.5)","(4.2, 4.6, 4.5)","(6.5, 9.4, 9.036363636363637)","(7.0, 9.0, 8.82857142857143)","(3.3, 5.1, 4.95)","(8.5, 16.0, 15.615384615384615)"
06-01-2023 11:20:59.017725,"(3.0, 3.55, 3.4357142857142855)","(4.2, 4.6, 4.5)","(6.5, 9.4, 9.036363636363637)","(7.0, 9.0, 8.82857142857143)","(3.3, 5.1, 4.95)","(8.5, 16.0, 15.615384615384615)"
06-01-2023 11:20:59.969827,"(3.0, 3.55, 3.4357142857142855)","(4.2, 4.6, 4.5)","(6.5, 9.4, 9.114285714285714)","(7.0, 9.0, 8.82857142857143)","(3.3, 5.1, 4.95)","(8.5, 16.0, 15.615384615384615)"
06-01-2023 11:21:00.929641,"(3.0, 3.55, 3.4357142857142855)","(4.2, 4.6, 4.5)","(6.5, 9.4, 9.114285714285714)","(7.0, 9.0, 8.811764705882354)","(3.3, 5.1, 4.95)","(8.5, 16.0, 15.615384615384615)"
06-01-2023 11:21:02.066494,"(3.0, 3.55, 3.4357142857142855)","(4.2, 4.6, 4.504)","(6.5, 9.2, 9.069565217391304)","(7.0, 9.0, 8.822222222222223)","(3.3, 5.1, 4.958064516129032)","(8.5, 16.0, 15.615384615384615)"
06-01-2023 11:21:03.272959,"(3.0, 3.55, 3.4357142857142855)","(4.2, 4.7, 4.693181818181818)","(6.5, 9.2, 9.057142857142857)","(7.0, 9.0, 8.811764705882354)","(3.3, 5.1, 4.857142857142858)","(8.5, 16.0, 15.615384615384615)"
06-01-2023 11:21:04.347247,"(3.0, 3.55, 3.492857142857143)","(4.2, 4.8, 4.786363636363636)","(6.5, 9.2, 9.033333333333333)","(7.0, 9.0, 8.811764705882354)","(3.3, 4.9, 4.8076923076923075)","(8.5, 16.0, 15.25)"
06-01-2023 11:21:05.504120,"(3.0, 3.55, 3.4966666666666666)","(4.2, 4.8, 4.786363636363636)","(6.5, 9.2, 9.033333333333333)","(7.0, 9.0, 8.811764705882354)","(3.3, 4.9, 4.8076923076923075)","(8.5, 16.0, 15.583333333333334)"
06-01-2023 11:21:06.688376,"(3.0, 3.55, 3.4966666666666666)","(4.2, 4.8, 4.7518518518518515)","(6.5, 9.2, 8.878571428571428)","(7.0, 9.0, 8.811764705882354)","(3.3, 4.9, 4.8076923076923075)","(8.5, 16.0, 15.375)"
06-01-2023 11:21:07.834443,"(3.0, 3.55, 3.4966666666666666)","(4.2, 4.8, 4.7518518518518515)","(6.5, 9.2, 8.533333333333333)","(7.0, 9.0, 8.657142857142857)","(3.3, 4.9, 4.8076923076923075)","(8.5, 16.0, 16.25)"
06-01-2023 11:21:08.949712,"(3.0, 3.55, 3.4857142857142858)","(4.2, 4.8, 4.725714285714285)","(6.5, 9.2, 8.290909090909091)","(7.0, 9.0, 8.7)","(3.3, 4.9, 4.88421052631579)","(8.5, 16.5, 16.444444444444443)"
06-01-2023 11:21:09.924374,"(3.0, 3.55, 3.505)","(4.2, 4.8, 4.725714285714285)","(6.5, 9.2, 8.290909090909091)","(7.0, 9.0, 8.7)","(3.3, 4.9, 4.834782608695653)","(8.5, 17.0, 16.444444444444443)"
06-01-2023 11:21:10.834589,"(3.0, 3.55, 3.5166666666666666)","(4.2, 4.8, 4.71578947368421)","(6.5, 9.2, 8.290909090909091)","(7.0, 9.0, 8.7)","(3.3, 4.9, 4.834782608695653)","(8.5, 17.0, 16.444444444444443)"
06-01-2023 11:21:11.826738,"(3.0, 3.55, 3.5166666666666666)","(4.2, 4.9, 4.82)","(6.5, 9.2, 8.290909090909091)","(7.0, 9.0, 8.7)","(3.3, 4.9, 4.834782608695653)","(8.5, 17.0, 15.666666666666666)"
06-01-2023 11:21:12.815988,"(3.0, 3.55, 3.5166666666666666)","(4.2, 4.9, 4.82)","(6.5, 9.2, 8.266666666666666)","(7.0, 9.0, 8.646153846153847)","(3.3, 4.9, 4.88421052631579)","(8.5, 17.0, 16.1)"
06-01-2023 11:21:13.822852,"(3.0, 3.55, 3.533333333333333)","(4.2, 4.9, 4.838461538461539)","(6.5, 8.6, 8.266666666666666)","(7.0, 8.8, 8.646153846153847)","(3.3, 4.9, 4.857142857142858)","(8.5, 16.5, 16.1)"
06-01-2023 11:21:14.913145,"(3.0, 3.6, 3.525)","(4.2, 4.9, 4.778260869565218)","(6.5, 8.6, 8.223529411764705)","(7.0, 8.8, 8.593103448275862)","(3.3, 4.9, 4.848275862068966)","(8.5, 16.5, 16.1)"
06-01-2023 11:21:15.963282,"(3.0, 3.6, 3.533333333333333)","(4.2, 4.9, 4.778260869565218)","(6.5, 8.6, 8.223529411764705)","(7.0, 8.8, 8.593103448275862)","(3.3, 5.0, 4.848275862068966)","(8.5, 16.5, 16.1)"
06-01-2023 11:21:16.965638,"(3.0, 3.6, 3.533333333333333)","(4.2, 4.9, 4.769230769230769)","(6.5, 8.6, 8.214814814814813)","(7.0, 8.8, 8.654545454545454)","(3.4, 5.0, 4.8875)","(8.5, 16.5, 16.1)"
06-01-2023 11:21:17.929804,"(3.0, 3.6, 3.575)","(4.2, 4.9, 4.769230769230769)","(6.5, 8.6, 8.219047619047618)","(7.0, 8.8, 8.547368421052632)","(3.4, 5.0, 4.946153846153846)","(8.5, 16.5, 16.1)"
06-01-2023 11:21:18.923341,"(3.0, 3.65, 3.508536585365854)","(4.2, 4.9, 4.769230769230769)","(6.5, 8.6, 8.219047619047618)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 4.946153846153846)","(8.5, 16.5, 16.1)"
06-01-2023 11:21:19.949998,"(3.0, 3.65, 3.508536585365854)","(4.2, 4.9, 4.769230769230769)","(6.5, 8.6, 8.2)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 4.946153846153846)","(8.5, 16.5, 15.318181818181818)"
06-01-2023 11:21:21.017482,"(3.0, 3.65, 3.508536585365854)","(4.2, 4.9, 4.769230769230769)","(6.5, 8.4, 7.857142857142857)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 4.99090909090909)","(8.5, 16.0, 15.375)"
06-01-2023 11:21:22.037719,"(3.0, 3.65, 3.565151515151515)","(4.2, 4.9, 4.769230769230769)","(6.5, 8.2, 7.844444444444444)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 4.946153846153846)","(8.5, 16.0, 15.375)"
06-01-2023 11:21:23.045636,"(3.0, 3.65, 3.5877777777777777)","(4.2, 4.9, 4.769230769230769)","(6.5, 8.2, 7.844444444444444)","(7.0, 8.6, 8.555555555555555)","(3.4, 5.1, 4.946153846153846)","(8.5, 16.0, 15.375)"
06-01-2023 11:21:23.957109,"(3.0, 3.65, 3.5877777777777777)","(4.2, 4.9, 4.738095238095238)","(6.5, 8.2, 7.844444444444444)","(7.0, 8.6, 8.555555555555555)","(3.4, 5.1, 4.946153846153846)","(8.5, 16.0, 15.375)"
06-01-2023 11:21:24.841910,"(3.0, 3.65, 3.525714285714286)","(4.2, 4.9, 4.738095238095238)","(6.5, 8.2, 7.821052631578947)","(7.0, 8.8, 8.633333333333335)","(3.4, 5.1, 4.946153846153846)","(8.5, 16.0, 15.375)"
06-01-2023 11:21:25.772554,"(3.0, 3.65, 3.525714285714286)","(4.2, 4.9, 4.738095238095238)","(6.5, 8.2, 7.821052631578947)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 4.9714285714285715)","(8.5, 16.0, 15.375)"
06-01-2023 11:21:26.782969,"(3.0, 3.65, 3.525714285714286)","(4.2, 4.9, 4.738095238095238)","(6.5, 8.2, 7.825)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 4.9714285714285715)","(8.5, 16.5, 16.055555555555557)"
06-01-2023 11:21:27.851101,"(3.0, 3.65, 3.525714285714286)","(4.2, 4.9, 4.738095238095238)","(6.5, 8.0, 7.6499999999999995)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 4.9714285714285715)","(8.5, 16.5, 16.055555555555557)"
06-01-2023 11:21:29.067598,"(3.0, 3.65, 3.525714285714286)","(4.2, 4.9, 4.738095238095238)","(6.5, 8.0, 7.636363636363636)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 4.9714285714285715)","(8.5, 16.5, 16.055555555555557)"
06-01-2023 11:21:30.190086,"(3.0, 3.65, 3.525714285714286)","(4.2, 4.9, 4.738095238095238)","(6.5, 8.0, 7.52)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 5.043243243243243)","(8.5, 16.5, 16.055555555555557)"
06-01-2023 11:21:31.199091,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.738095238095238)","(6.5, 7.6, 7.52)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 5.043243243243243)","(8.5, 16.5, 16.055555555555557)"
06-01-2023 11:21:32.330552,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.6, 7.490909090909091)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 5.078571428571428)","(8.5, 16.5, 14.666666666666666)"
06-01-2023 11:21:33.404832,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.6, 7.257142857142857)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 5.054347826086956)","(8.5, 15.0, 14.666666666666666)"
06-01-2023 11:21:34.580565,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.6, 7.347368421052631)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 5.054347826086956)","(8.5, 15.0, 14.666666666666666)"
06-01-2023 11:21:35.558691,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.6, 7.347368421052631)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 5.078571428571428)","(8.5, 15.0, 14.666666666666666)"
06-01-2023 11:21:36.546857,"(3.0, 3.65, 3.54125)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.6, 7.266666666666667)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 5.054347826086956)","(8.5, 15.0, 14.666666666666666)"
06-01-2023 11:21:37.465493,"(3.0, 3.65, 3.5533333333333332)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.6, 7.303703703703704)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 5.078571428571428)","(8.5, 15.0, 14.666666666666666)"
06-01-2023 11:21:38.407863,"(3.0, 3.65, 3.54125)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.6, 7.236363636363636)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 5.0588235294117645)","(8.5, 15.0, 14.357142857142858)"
06-01-2023 11:21:39.417828,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.4, 7.211111111111111)","(7.0, 8.8, 8.633333333333335)","(3.4, 5.1, 5.081632653061224)","(8.5, 14.5, 14.366666666666667)"
06-01-2023 11:21:40.472654,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.4, 7.211111111111111)","(7.0, 8.8, 8.633333333333335)","(3.4, 5.1, 5.081632653061224)","(8.5, 14.5, 14.366666666666667)"
06-01-2023 11:21:41.593413,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.4, 7.207142857142857)","(7.0, 8.8, 8.633333333333335)","(3.4, 5.1, 5.060377358490566)","(8.5, 14.5, 14.366666666666667)"
06-01-2023 11:21:42.673327,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.4, 7.207142857142857)","(7.0, 8.8, 8.694736842105264)","(3.4, 5.1, 5.080851063829787)","(8.5, 14.5, 14.42)"
06-01-2023 11:21:43.643213,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.4, 7.207142857142857)","(7.0, 8.8, 8.694736842105264)","(3.4, 5.1, 5.014285714285714)","(8.5, 14.5, 14.477272727272727)"
06-01-2023 11:21:44.599567,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.4, 7.207692307692308)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.1, 4.973684210526316)","(8.5, 14.5, 16.307692307692307)"
06-01-2023 11:21:45.524023,"(3.0, 3.65, 3.5533333333333332)","(4.2, 4.9, 4.822727272727272)","(6.5, 7.4, 7.207692307692308)","(7.0, 8.6, 8.547368421052632)","(3.4, 5.0, 4.9818181818181815)","(8.5, 16.5, 16.291666666666668)"
06-01-2023 11:21:46.480861,"(3.0, 3.65, 3.5384615384615383)","(4.2, 4.9, 4.8149999999999995)","(6.5, 7.4, 7.092307692307692)","(7.0, 8.8, 8.71304347826087)","(3.4, 5.0, 4.985714285714286)","(8.5, 16.5, 16.291666666666668)"
06-01-2023 11:21:47.431571,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.8149999999999995)","(6.5, 7.0, 6.851851851851852)","(7.0, 8.8, 8.778947368421054)","(3.4, 5.2, 5.171428571428572)","(8.5, 16.5, 16.291666666666668)"
06-01-2023 11:21:48.433367,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.8149999999999995)","(6.5, 7.4, 6.955555555555556)","(7.0, 8.8, 8.778947368421054)","(3.4, 5.2, 5.12)","(8.5, 16.5, 16.291666666666668)"
06-01-2023 11:21:49.424663,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.8149999999999995)","(6.5, 7.4, 6.955555555555556)","(7.0, 8.8, 8.556521739130435)","(3.4, 5.2, 5.088888888888889)","(8.5, 16.5, 14.814814814814815)"
06-01-2023 11:21:50.371858,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.8149999999999995)","(6.5, 7.4, 6.938461538461539)","(7.0, 8.6, 8.556521739130435)","(3.4, 5.2, 5.133333333333334)","(8.5, 15.0, 14.814814814814815)"
06-01-2023 11:21:51.241630,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.8149999999999995)","(6.5, 7.2, 7.046153846153846)","(7.0, 8.6, 8.556521739130435)","(3.4, 5.2, 5.133333333333334)","(8.5, 15.0, 14.814814814814815)"
06-01-2023 11:21:52.235636,"(3.0, 3.65, 3.564705882352941)","(4.2, 4.9, 4.8149999999999995)","(6.5, 7.2, 6.825)","(7.0, 8.6, 8.778947368421054)","(3.4, 5.2, 5.133333333333334)","(8.5, 15.0, 14.814814814814815)"
06-01-2023 11:21:53.304051,"(3.0, 3.65, 3.525714285714286)","(4.2, 5.0, 4.88)","(6.5, 7.2, 6.825)","(7.0, 8.8, 8.778947368421054)","(3.4, 5.2, 5.088888888888889)","(8.5, 15.0, 14.814814814814815)"
06-01-2023 11:21:54.322246,"(3.0, 3.65, 3.525714285714286)","(4.2, 5.2, 5.12)","(6.5, 7.2, 6.825)","(7.0, 8.8, 8.556521739130435)","(3.5, 5.2, 5.133333333333334)","(9.0, 15.0, 14.785714285714286)"
06-01-2023 11:21:55.272750,"(3.0, 3.65, 3.525714285714286)","(4.2, 5.2, 5.12)","(6.5, 7.2, 6.822222222222222)","(7.0, 8.6, 8.556521739130435)","(3.5, 5.2, 5.175)","(9.0, 15.0, 16.291666666666668)"
06-01-2023 11:21:56.209292,"(3.0, 3.65, 3.564705882352941)","(4.2, 5.2, 5.133333333333334)","(6.5, 7.2, 6.641379310344827)","(7.0, 8.6, 8.556521739130435)","(3.5, 5.2, 5.147368421052632)","(9.0, 16.5, 14.403846153846153)"
06-01-2023 11:21:57.179787,"(3.0, 3.65, 3.564705882352941)","(4.2, 5.2, 5.142857142857143)","(6.5, 7.2, 6.723529411764706)","(7.0, 8.6, 8.556521739130435)","(3.5, 5.2, 5.175)","(9.0, 14.5, 14.403846153846153)"
06-01-2023 11:21:58.143908,"(3.0, 3.65, 3.564705882352941)","(4.2, 5.2, 5.090909090909091)","(6.5, 7.0, 6.714285714285714)","(7.0, 8.6, 8.778947368421054)","(3.5, 5.2, 5.175)","(9.0, 14.5, 14.403846153846153)"
06-01-2023 11:21:59.016845,"(3.0, 3.65, 3.564705882352941)","(4.2, 5.2, 5.090909090909091)","(6.5, 7.0, 6.666666666666666)","(7.0, 8.8, 8.778947368421054)","(3.5, 5.2, 5.147368421052632)","(9.0, 14.5, 14.403846153846153)"
06-01-2023 11:21:59.926884,"(3.0, 3.65, 3.564705882352941)","(4.2, 5.2, 5.1)","(6.5, 7.0, 6.666666666666666)","(7.0, 8.8, 8.778947368421054)","(3.5, 5.2, 5.26)","(9.0, 14.5, 14.403846153846153)"
06-01-2023 11:22:00.913270,"(3.0, 3.65, 3.564705882352941)","(4.2, 5.2, 5.066666666666666)","(6.5, 7.0, 6.666666666666666)","(7.0, 8.8, 8.778947368421054)","(3.5, 5.3, 5.288888888888889)","(9.0, 14.5, 14.403846153846153)"
06-01-2023 11:22:01.819585,"(3.0, 3.65, 3.564285714285714)","(4.2, 5.2, 5.066666666666666)","(6.5, 7.0, 6.5200000000000005)","(7.0, 9.0, 8.82857142857143)","(3.5, 5.3, 5.2437499999999995)","(9.0, 14.5, 14.403846153846153)"
06-01-2023 11:22:02.750047,"(3.0, 3.65, 3.564285714285714)","(4.2, 5.2, 5.066666666666666)","(6.5, 7.0, 6.5200000000000005)","(7.0, 9.0, 8.82857142857143)","(3.5, 5.3, 5.288888888888889)","(9.0, 14.5, 16.0)"
06-01-2023 11:22:03.704182,"(3.0, 3.65, 3.564285714285714)","(4.2, 5.2, 5.066666666666666)","(6.5, 7.0, 6.44)","(7.0, 9.0, 8.921739130434784)","(3.5, 5.3, 5.288888888888889)","(9.0, 16.5, 16.0)"
06-01-2023 11:22:04.711989,"(3.0, 3.65, 3.588461538461538)","(4.2, 5.2, 5.066666666666666)","(6.5, 6.8, 6.711111111111111)","(7.0, 9.0, 8.921739130434784)","(3.5, 5.3, 5.288888888888889)","(9.0, 17.0, 16.0)"
06-01-2023 11:22:05.776463,"(3.0, 3.65, 3.588461538461538)","(4.2, 5.2, 5.022222222222222)","(6.5, 6.8, 6.514285714285714)","(7.0, 9.0, 8.72)","(3.5, 5.3, 5.390625)","(9.0, 17.0, 16.166666666666668)"
06-01-2023 11:22:06.733244,"(3.0, 3.65, 3.588461538461538)","(4.2, 5.2, 5.16875)","(6.5, 6.6, 6.457142857142857)","(7.0, 8.8, 8.72)","(3.7, 5.4, 5.390625)","(9.0, 17.0, 16.166666666666668)"
06-01-2023 11:22:07.601858,"(3.0, 3.65, 3.588461538461538)","(4.2, 5.2, 5.1)","(6.5, 6.6, 6.463636363636364)","(7.0, 8.8, 8.72)","(3.7, 5.4, 5.390625)","(9.0, 17.0, 15.166666666666666)"
06-01-2023 11:22:08.496246,"(3.0, 3.65, 3.588461538461538)","(4.2, 5.2, 5.1)","(6.5, 6.6, 6.423529411764706)","(7.0, 8.8, 8.72)","(3.7, 5.4, 5.44)","(9.0, 16.0, 14.75)"
06-01-2023 11:22:09.398128,"(3.0, 3.65, 3.588461538461538)","(4.2, 5.2, 5.1)","(6.5, 6.6, 6.463636363636364)","(7.0, 8.8, 8.72)","(3.7, 5.5, 5.44)","(9.0, 16.0, 14.75)"
06-01-2023 11:22:10.322440,"(3.0, 3.65, 3.588461538461538)","(4.2, 5.2, 5.1)","(6.5, 6.6, 6.423529411764706)","(7.0, 8.8, 8.72)","(3.7, 5.5, 5.44)","(9.0, 16.0, 14.75)"
06-01-2023 11:22:11.250179,"(3.0, 3.65, 3.57)","(4.2, 5.2, 4.977777777777778)","(6.5, 6.6, 6.4437500000000005)","(7.0, 8.8, 8.72)","(3.7, 5.6, 5.42)","(9.0, 16.0, 14.75)"
06-01-2023 11:22:12.194760,"(3.0, 3.65, 3.57)","(4.2, 5.2, 4.977777777777778)","(6.5, 6.6, 6.414814814814815)","(7.0, 8.8, 8.72)","(3.7, 5.6, 5.359999999999999)","(10.0, 16.0, 14.75)"
06-01-2023 11:22:13.137623,"(3.0, 3.65, 3.5928571428571425)","(4.2, 5.1, 5.011764705882353)","(6.5, 6.6, 6.463636363636364)","(7.0, 8.8, 8.72)","(3.7, 5.6, 5.433333333333334)","(10.0, 16.0, 15.423076923076923)"
06-01-2023 11:22:14.084120,"(3.0, 3.65, 3.5928571428571425)","(4.2, 5.1, 5.0)","(6.5, 6.6, 6.36)","(7.0, 8.8, 8.72)","(3.7, 5.6, 5.433333333333334)","(10.0, 16.0, 16.5)"
06-01-2023 11:22:14.960330,"(3.0, 3.65, 3.5928571428571425)","(4.2, 5.1, 5.0)","(6.0, 6.6, 6.317647058823529)","(7.0, 8.8, 8.72)","(3.7, 5.6, 5.516666666666667)","(10.0, 17.0, 15.423076923076923)"
06-01-2023 11:22:15.881751,"(3.0, 3.65, 3.5928571428571425)","(4.2, 5.1, 5.0)","(6.0, 6.6, 6.317647058823529)","(7.0, 8.8, 8.72)","(3.7, 5.6, 5.484210526315789)","(10.0, 16.0, 15.423076923076923)"
06-01-2023 11:22:16.891536,"(3.0, 3.65, 3.5928571428571425)","(4.2, 5.1, 5.0)","(6.0, 6.6, 6.317647058823529)","(7.0, 8.8, 8.72)","(3.7, 5.6, 5.5)","(10.0, 16.0, 15.423076923076923)"
06-01-2023 11:22:17.849770,"(3.0, 3.65, 3.5928571428571425)","(4.2, 5.1, 5.0)","(6.0, 6.6, 6.317647058823529)","(7.0, 8.8, 8.72)","(3.7, 5.6, 5.55)","(10.0, 16.0, 15.423076923076923)"
06-01-2023 11:22:18.744134,"(3.0, 3.65, 3.575)","(4.2, 5.1, 5.0)","(6.0, 6.6, 6.381818181818182)","(7.0, 8.8, 8.72)","(3.7, 5.6, 5.55)","(10.0, 16.0, 15.375)"
06-01-2023 11:22:19.698524,"(3.0, 3.65, 3.5166666666666666)","(4.2, 5.1, 5.0)","(6.0, 6.8, 6.5)","(7.0, 8.8, 8.556521739130435)","(3.7, 5.7, 5.6)","(10.0, 16.0, 15.307692307692308)"
06-01-2023 11:22:20.674209,"(3.0, 3.65, 3.43125)","(4.2, 5.1, 5.0)","(6.0, 7.0, 6.644444444444444)","(7.0, 8.6, 8.556521739130435)","(3.7, 5.7, 5.591666666666667)","(10.0, 16.0, 15.307692307692308)"
06-01-2023 11:22:21.646475,"(3.0, 3.65, 3.539473684210526)","(4.2, 5.1, 5.0)","(6.0, 7.0, 6.777777777777778)","(7.0, 8.6, 8.556521739130435)","(3.7, 5.6, 5.55)","(10.0, 16.0, 15.333333333333334)"
06-01-2023 11:22:22.552450,"(3.0, 3.65, 3.5473684210526315)","(4.2, 5.1, 5.0)","(6.0, 7.0, 6.777777777777778)","(7.0, 8.6, 8.556521739130435)","(3.7, 5.6, 5.70625)","(10.0, 17.0, 15.0)"
06-01-2023 11:22:23.466021,"(3.0, 3.65, 3.4119047619047618)","(4.2, 5.1, 4.9714285714285715)","(6.0, 7.0, 6.666666666666666)","(7.0, 8.6, 8.556521739130435)","(3.7, 5.8, 5.636363636363636)","(10.0, 16.5, 14.833333333333334)"
06-01-2023 11:22:24.373942,"(3.0, 3.65, 3.4416666666666664)","(4.2, 5.1, 4.9714285714285715)","(6.0, 7.0, 6.866666666666666)","(7.0, 8.6, 8.556521739130435)","(3.7, 5.8, 5.685714285714285)","(10.0, 16.5, 15.071428571428571)"
06-01-2023 11:22:25.298342,"(3.0, 3.65, 3.4416666666666664)","(4.2, 5.1, 4.9714285714285715)","(6.0, 7.0, 6.866666666666666)","(7.0, 8.6, 8.528571428571428)","(3.7, 5.8, 5.6499999999999995)","(10.0, 16.5, 14.833333333333334)"
06-01-2023 11:22:26.238269,"(3.0, 3.65, 3.4416666666666664)","(4.2, 5.1, 4.9714285714285715)","(6.0, 7.0, 6.866666666666666)","(7.0, 8.6, 8.657142857142858)","(3.7, 5.8, 5.685714285714285)","(10.0, 16.5, 15.3)"
06-01-2023 11:22:27.147639,"(3.0, 3.6, 3.5681818181818183)","(4.2, 5.1, 4.9714285714285715)","(6.0, 7.6, 7.178947368421053)","(7.0, 8.8, 8.657142857142858)","(3.7, 5.8, 5.691666666666666)","(10.0, 16.5, 14.75)"
06-01-2023 11:22:28.132318,"(3.0, 3.65, 3.371212121212121)","(4.2, 5.1, 4.9714285714285715)","(6.0, 7.6, 7.066666666666666)","(7.0, 8.8, 9.122580645161289)","(3.7, 5.7, 5.581818181818181)","(10.0, 16.0, 14.928571428571429)"
06-01-2023 11:22:29.097436,"(3.0, 3.65, 3.379032258064516)","(4.2, 5.1, 4.9714285714285715)","(6.0, 7.4, 7.15)","(7.0, 9.2, 9.148387096774194)","(3.7, 5.6, 5.485714285714286)","(10.0, 16.0, 14.75)"
06-01-2023 11:22:29.969202,"(3.0, 3.65, 3.49)","(4.2, 5.1, 4.961538461538462)","(6.0, 7.0, 6.885714285714285)","(7.0, 9.8, 9.764285714285714)","(3.7, 5.5, 5.485714285714286)","(10.0, 16.0, 14.75)"
06-01-2023 11:22:30.864789,"(3.0, 3.65, 3.5142857142857142)","(4.2, 5.1, 4.961538461538462)","(6.0, 7.0, 6.699999999999999)","(7.0, 9.8, 9.533333333333333)","(3.8, 5.5, 5.26)","(10.0, 16.0, 14.928571428571429)"
06-01-2023 11:22:31.851135,"(3.0, 3.65, 3.5075)","(4.2, 5.0, 4.982692307692307)","(6.0, 7.0, 6.709090909090909)","(7.0, 9.8, 9.533333333333333)","(3.8, 5.5, 5.300000000000001)","(10.0, 16.0, 14.75)"
