,Cruising Bellew,Hoppers Dream,Manoeuver Man,Calculating Dancer,Mamma Kass,Midnight Sport,Captain Thunderbolt Nz,Passionate Pursuit,Absolution,My Golden Eagle
12-01-2023 15:14:44.034520,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.7075)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:45.354629,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:46.614489,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:47.976642,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:49.220670,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:50.521287,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:51.820444,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:53.146190,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:54.516812,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:55.848467,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:57.150659,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:58.412319,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:14:59.815412,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:01.114924,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:02.445943,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:03.810469,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:05.097118,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:06.402993,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:07.678539,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:08.901978,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:10.087793,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.7075)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:11.362370,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:12.681639,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:14.022374,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:15.345151,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:16.676915,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:18.078169,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:19.446673,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:20.831018,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:22.251157,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:23.543671,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:24.907877,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:26.266175,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:27.622619,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:28.908460,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:30.097784,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:31.431697,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.7075)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:32.675266,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.7075)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:33.922247,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:35.186070,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:36.509804,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:37.891187,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:39.235194,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:40.570478,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:41.962184,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:43.283469,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:44.624800,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:45.870609,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:47.125929,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:48.432954,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:49.721389,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:51.052332,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:52.285284,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:53.554188,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:54.972993,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:56.306766,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:57.712967,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:15:59.202919,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:00.630832,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:02.226220,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:03.718790,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:05.140177,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:06.845066,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:08.410573,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.7075)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:09.834638,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:11.194498,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:12.442991,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:13.780028,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:15.177492,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:16.533513,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:17.898116,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:19.308665,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:20.705800,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.7075)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
