,Farmor Hype,Pump My Tyre,Rosdue Kodiak,Ninja Redemption,On Any Day,Magique Noir,Champagne Ivy,Wild Apatite
09-01-2023 11:10:20.813635,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.090909090909092)"
09-01-2023 11:10:21.961451,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.090909090909092)"
09-01-2023 11:10:23.071211,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.090909090909092)"
09-01-2023 11:10:24.184290,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.090909090909092)"
09-01-2023 11:10:25.257147,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.090909090909092)"
09-01-2023 11:10:26.289109,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 16.444444444444446)"
09-01-2023 11:10:27.230618,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 16.444444444444446)"
09-01-2023 11:10:28.304209,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:29.412902,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:30.558542,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:31.734533,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:32.925018,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:34.089063,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:35.310622,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:36.500357,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:37.734336,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:38.890091,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:40.046597,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:41.178193,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:42.343182,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:43.517955,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:44.645584,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:45.813583,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:47.080248,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:48.196339,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:49.355716,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:50.454558,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:51.720823,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:52.849707,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:54.092057,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:55.187842,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:56.303486,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:57.486957,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.272727272727273)"
09-01-2023 11:10:58.558436,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.11111111111111)"
09-01-2023 11:10:59.802134,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.11111111111111)"
09-01-2023 11:11:00.899414,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:02.036241,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:03.199780,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:04.339366,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:05.468963,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:06.668714,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:07.787833,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:08.971298,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:10.117701,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:11.256968,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:12.362678,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:13.490901,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:14.652166,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:16.047398,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:17.233096,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:18.464597,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:19.653348,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:20.782296,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:21.930488,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:23.161227,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:24.278808,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:25.427143,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:26.509421,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:27.657141,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.899999999999999)"
09-01-2023 11:11:28.800063,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.333333333333332)"
09-01-2023 11:11:29.887124,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.333333333333332)"
09-01-2023 11:11:31.040150,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.333333333333332)"
09-01-2023 11:11:32.212674,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 13.333333333333332)"
09-01-2023 11:11:33.368861,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.1)"
09-01-2023 11:11:34.533004,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.1)"
09-01-2023 11:11:35.956105,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.1)"
09-01-2023 11:11:37.166194,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.1)"
09-01-2023 11:11:38.343801,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.1)"
09-01-2023 11:11:39.697130,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.1)"
09-01-2023 11:11:41.031570,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.1)"
09-01-2023 11:11:42.210474,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.1)"
09-01-2023 11:11:43.460938,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 14.1)"
09-01-2023 11:11:44.630787,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 16.529411764705884)"
09-01-2023 11:11:45.808696,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 16.529411764705884)"
09-01-2023 11:11:46.954919,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 16.529411764705884)"
09-01-2023 11:11:48.179424,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 16.529411764705884)"
09-01-2023 11:11:49.355898,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 16.529411764705884)"
09-01-2023 11:11:50.557270,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 16.529411764705884)"
09-01-2023 11:11:51.778332,"(2.2, 3.05, 2.5335135135135136)","(5.0, 9.6, 5.418181818181818)","(12.0, 28.0, 22.333333333333332)","(31.0, 120.0, 55.0)","(10.0, 24.0, 20.10526315789474)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.4, 4.233333333333333)","(7.5, 20.0, 16.529411764705884)"
