,Conair,Jericho,Have A Heart,Teddy James,Queen Of Cakes,Miss Sassy,Cold Deck,Whiskey Business
298,"[datetime.datetime(2022, 11, 28, 20, 19, 15, 698474), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 15, 698474), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 15, 698474), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 15, 698474), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 15, 698474), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 15, 698474), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 15, 698474), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 15, 698474), 8.0, 14.0]"
299,"[datetime.datetime(2022, 11, 28, 20, 19, 16, 856070), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 16, 856070), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 16, 856070), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 16, 856070), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 16, 856070), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 16, 856070), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 16, 856070), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 16, 856070), 8.0, 14.0]"
300,"[datetime.datetime(2022, 11, 28, 20, 19, 18, 1524), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 18, 1524), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 18, 2525), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 18, 2525), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 18, 2525), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 18, 2525), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 18, 2525), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 18, 2525), 8.0, 14.0]"
301,"[datetime.datetime(2022, 11, 28, 20, 19, 19, 147343), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 19, 147343), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 19, 147343), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 19, 147343), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 19, 147343), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 19, 147343), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 19, 147343), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 19, 147343), 8.0, 14.0]"
302,"[datetime.datetime(2022, 11, 28, 20, 19, 20, 300074), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 20, 300074), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 20, 300074), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 20, 300074), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 20, 300074), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 20, 300074), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 20, 300074), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 20, 300074), 8.0, 14.0]"
303,"[datetime.datetime(2022, 11, 28, 20, 19, 21, 433135), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 21, 433135), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 21, 433135), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 21, 433135), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 21, 433135), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 21, 433135), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 21, 433135), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 21, 433135), 8.0, 14.0]"
304,"[datetime.datetime(2022, 11, 28, 20, 19, 22, 582576), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 22, 582576), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 22, 582576), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 22, 582576), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 22, 582576), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 22, 582576), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 22, 582576), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 22, 582576), 8.0, 14.0]"
305,"[datetime.datetime(2022, 11, 28, 20, 19, 23, 708795), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 23, 708795), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 23, 708795), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 23, 708795), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 23, 708795), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 23, 708795), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 23, 708795), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 23, 708795), 8.0, 14.0]"
306,"[datetime.datetime(2022, 11, 28, 20, 19, 24, 866695), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 24, 866695), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 24, 866695), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 24, 866695), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 24, 866695), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 24, 866695), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 24, 866695), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 24, 866695), 8.0, 14.0]"
307,"[datetime.datetime(2022, 11, 28, 20, 19, 26, 16484), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 26, 16484), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 26, 16484), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 26, 16484), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 26, 16484), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 26, 16484), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 26, 16484), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 26, 16484), 8.0, 14.0]"
308,"[datetime.datetime(2022, 11, 28, 20, 19, 27, 169866), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 27, 169866), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 27, 169866), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 27, 169866), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 20, 19, 27, 169866), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 27, 169866), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 27, 169866), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 27, 169866), 8.0, 14.0]"
309,"[datetime.datetime(2022, 11, 28, 20, 19, 28, 339110), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 19, 28, 339110), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 28, 339110), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 28, 339110), 2.5, 3.5]","[datetime.datetime(2022, 11, 28, 20, 19, 28, 339110), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 28, 339110), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 28, 339110), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 28, 339110), 8.0, 14.0]"
310,"[datetime.datetime(2022, 11, 28, 20, 19, 29, 467696), 2.0, 2.12]","[datetime.datetime(2022, 11, 28, 20, 19, 29, 467696), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 29, 467696), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 29, 467696), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 29, 467696), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 29, 467696), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 29, 467696), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 29, 467696), 8.0, 14.0]"
311,"[datetime.datetime(2022, 11, 28, 20, 19, 30, 604424), 2.0, 2.12]","[datetime.datetime(2022, 11, 28, 20, 19, 30, 604424), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 30, 604424), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 30, 604424), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 30, 604424), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 30, 604424), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 30, 604424), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 30, 604424), 8.0, 14.0]"
312,"[datetime.datetime(2022, 11, 28, 20, 19, 31, 731685), 2.0, 2.12]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 731685), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 731685), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 731685), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 731685), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 731685), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 731685), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 731685), 8.0, 14.0]"
313,"[datetime.datetime(2022, 11, 28, 20, 19, 32, 863384), 2.0, 2.12]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 863384), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 863384), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 863384), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 863384), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 863384), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 863384), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 863384), 8.0, 14.0]"
314,"[datetime.datetime(2022, 11, 28, 20, 19, 33, 991735), 2.0, 2.1]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 991735), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 991735), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 991735), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 991735), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 991735), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 991735), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 991735), 8.0, 13.5]"
315,"[datetime.datetime(2022, 11, 28, 20, 19, 35, 131561), 2.0, 2.1]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 131561), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 131561), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 131561), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 131561), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 131561), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 131561), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 131561), 8.0, 13.5]"
316,"[datetime.datetime(2022, 11, 28, 20, 19, 36, 258725), 2.0, 2.1]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 258725), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 258725), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 258725), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 258725), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 258725), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 258725), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 258725), 8.0, 13.0]"
317,"[datetime.datetime(2022, 11, 28, 20, 19, 37, 384614), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 384614), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 384614), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 384614), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 384614), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 384614), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 384614), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 384614), 8.0, 13.0]"
318,"[datetime.datetime(2022, 11, 28, 20, 19, 38, 524488), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 524488), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 524488), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 524488), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 524488), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 524488), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 524488), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 524488), 8.0, 13.0]"
319,"[datetime.datetime(2022, 11, 28, 20, 19, 39, 665998), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 665998), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 665998), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 665998), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 665998), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 665998), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 665998), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 665998), 8.0, 13.0]"
320,"[datetime.datetime(2022, 11, 28, 20, 19, 40, 797044), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 797044), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 797044), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 797044), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 797044), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 797044), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 797044), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 797044), 8.0, 13.0]"
321,"[datetime.datetime(2022, 11, 28, 20, 19, 41, 922682), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 922682), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 922682), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 922682), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 922682), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 922682), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 922682), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 922682), 8.0, 13.0]"
322,"[datetime.datetime(2022, 11, 28, 20, 19, 43, 55240), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 55240), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 55240), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 55240), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 55240), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 55240), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 55240), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 55240), 8.0, 13.0]"
323,"[datetime.datetime(2022, 11, 28, 20, 19, 44, 184302), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 184302), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 184302), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 184302), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 184302), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 184302), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 184302), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 184302), 8.0, 13.0]"
324,"[datetime.datetime(2022, 11, 28, 20, 19, 45, 312189), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 312189), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 312189), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 312189), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 312189), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 312189), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 312189), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 312189), 8.0, 13.0]"
325,"[datetime.datetime(2022, 11, 28, 20, 19, 46, 442021), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 442021), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 442021), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 442021), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 442021), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 442021), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 442021), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 442021), 8.0, 13.0]"
326,"[datetime.datetime(2022, 11, 28, 20, 19, 47, 573391), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 573391), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 573391), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 573391), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 573391), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 573391), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 573391), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 573391), 8.0, 13.0]"
327,"[datetime.datetime(2022, 11, 28, 20, 19, 48, 711179), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 711179), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 711179), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 711179), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 711179), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 711179), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 711179), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 711179), 8.0, 13.0]"
328,"[datetime.datetime(2022, 11, 28, 20, 19, 49, 838441), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 838441), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 838441), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 838441), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 838441), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 838441), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 838441), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 838441), 8.0, 13.0]"
329,"[datetime.datetime(2022, 11, 28, 20, 19, 50, 975408), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 975408), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 975408), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 975408), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 975408), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 975408), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 975408), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 975408), 8.0, 13.0]"
330,"[datetime.datetime(2022, 11, 28, 20, 19, 52, 135596), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 135596), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 135596), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 135596), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 135596), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 135596), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 135596), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 135596), 8.0, 13.0]"
331,"[datetime.datetime(2022, 11, 28, 20, 19, 53, 284557), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 284557), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 284557), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 284557), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 284557), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 284557), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 284557), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 284557), 8.0, 13.0]"
332,"[datetime.datetime(2022, 11, 28, 20, 19, 54, 425373), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 425373), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 425373), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 425373), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 425373), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 425373), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 425373), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 425373), 8.0, 12.5]"
333,"[datetime.datetime(2022, 11, 28, 20, 19, 55, 574965), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 574965), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 574965), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 574965), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 574965), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 574965), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 574965), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 574965), 8.0, 12.5]"
334,"[datetime.datetime(2022, 11, 28, 20, 19, 56, 714167), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 714167), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 714167), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 714167), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 714167), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 714167), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 714167), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 714167), 8.0, 12.0]"
335,"[datetime.datetime(2022, 11, 28, 20, 19, 57, 841081), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 841081), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 841081), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 841081), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 841081), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 841081), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 841081), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 841081), 8.0, 12.0]"
336,"[datetime.datetime(2022, 11, 28, 20, 19, 58, 972831), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 972831), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 972831), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 972831), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 972831), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 972831), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 972831), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 972831), 8.0, 12.0]"
337,"[datetime.datetime(2022, 11, 28, 20, 20, 0, 100699), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 100699), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 100699), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 100699), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 100699), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 100699), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 100699), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 100699), 8.0, 12.0]"
338,"[datetime.datetime(2022, 11, 28, 20, 20, 1, 233611), 2.0, 2.08]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 233611), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 233611), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 233611), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 233611), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 233611), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 233611), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 233611), 8.0, 12.0]"
