,Homebush Tails,Wills Prodigy,Alpaca Lunch,Opawa Lilly,Homebush Tessa,Impressive Charm,Nick Baxter,Famous Grouse
878,"[datetime.datetime(2022, 11, 28, 12, 15, 2, 953656), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 2, 953656), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 2, 953656), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 2, 953656), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 2, 953656), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 2, 953656), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 2, 953656), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 2, 953656), 1.6, 1.62]"
879,"[datetime.datetime(2022, 11, 28, 12, 15, 4, 81400), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 4, 81400), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 4, 81400), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 4, 81400), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 4, 81400), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 4, 81400), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 4, 81400), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 4, 81400), 1.6, 1.62]"
880,"[datetime.datetime(2022, 11, 28, 12, 15, 5, 209765), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 5, 209765), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 5, 209765), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 5, 209765), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 5, 209765), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 5, 209765), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 5, 209765), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 5, 209765), 1.6, 1.62]"
881,"[datetime.datetime(2022, 11, 28, 12, 15, 6, 329114), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 6, 329114), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 6, 329114), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 6, 329114), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 6, 329114), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 6, 329114), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 6, 329114), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 6, 329114), 1.6, 1.62]"
882,"[datetime.datetime(2022, 11, 28, 12, 15, 7, 455601), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 7, 455601), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 7, 455601), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 7, 455601), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 7, 455601), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 7, 455601), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 7, 455601), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 7, 455601), 1.6, 1.62]"
883,"[datetime.datetime(2022, 11, 28, 12, 15, 8, 576339), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 8, 576339), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 8, 576339), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 8, 576339), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 8, 576339), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 8, 576339), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 8, 576339), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 8, 576339), 1.6, 1.62]"
884,"[datetime.datetime(2022, 11, 28, 12, 15, 9, 705749), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 9, 705749), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 9, 705749), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 9, 705749), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 9, 705749), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 9, 705749), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 9, 705749), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 9, 705749), 1.6, 1.62]"
885,"[datetime.datetime(2022, 11, 28, 12, 15, 10, 830260), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 10, 830260), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 10, 830260), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 10, 830260), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 10, 830260), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 10, 830260), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 10, 830260), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 10, 830260), 1.6, 1.62]"
886,"[datetime.datetime(2022, 11, 28, 12, 15, 11, 961460), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 11, 961460), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 11, 961460), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 11, 961460), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 11, 961460), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 11, 961460), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 11, 961460), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 11, 961460), 1.6, 1.62]"
887,"[datetime.datetime(2022, 11, 28, 12, 15, 13, 90811), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 13, 90811), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 13, 90811), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 13, 90811), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 13, 90811), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 13, 90811), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 13, 90811), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 13, 90811), 1.6, 1.62]"
888,"[datetime.datetime(2022, 11, 28, 12, 15, 14, 236251), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 14, 236251), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 14, 236251), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 14, 236251), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 14, 236251), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 14, 236251), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 14, 236251), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 14, 236251), 1.6, 1.62]"
889,"[datetime.datetime(2022, 11, 28, 12, 15, 15, 372427), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 15, 372427), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 15, 372427), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 15, 372427), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 15, 372427), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 15, 372427), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 15, 372427), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 15, 372427), 1.6, 1.62]"
890,"[datetime.datetime(2022, 11, 28, 12, 15, 16, 510480), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 16, 510480), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 16, 510480), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 16, 510480), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 16, 510480), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 16, 510480), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 16, 510480), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 16, 510480), 1.6, 1.62]"
891,"[datetime.datetime(2022, 11, 28, 12, 15, 17, 648263), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 17, 648263), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 17, 648263), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 17, 648263), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 17, 648263), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 17, 648263), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 17, 648263), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 17, 648263), 1.6, 1.62]"
892,"[datetime.datetime(2022, 11, 28, 12, 15, 18, 773819), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 18, 773819), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 18, 773819), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 18, 773819), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 18, 773819), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 18, 773819), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 18, 773819), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 18, 773819), 1.6, 1.62]"
893,"[datetime.datetime(2022, 11, 28, 12, 15, 19, 905923), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 19, 905923), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 19, 905923), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 19, 905923), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 19, 905923), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 19, 905923), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 19, 905923), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 19, 905923), 1.6, 1.62]"
894,"[datetime.datetime(2022, 11, 28, 12, 15, 21, 30020), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 21, 30020), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 21, 30020), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 21, 30020), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 21, 30020), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 21, 30020), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 21, 30020), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 21, 30020), 1.6, 1.62]"
895,"[datetime.datetime(2022, 11, 28, 12, 15, 22, 172371), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 22, 172371), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 22, 172371), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 22, 172371), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 22, 172371), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 22, 172371), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 22, 172371), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 22, 172371), 1.6, 1.62]"
896,"[datetime.datetime(2022, 11, 28, 12, 15, 23, 295966), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 23, 295966), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 23, 295966), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 23, 295966), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 23, 295966), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 23, 295966), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 23, 295966), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 23, 295966), 1.6, 1.62]"
897,"[datetime.datetime(2022, 11, 28, 12, 15, 24, 427522), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 24, 427522), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 24, 427522), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 24, 427522), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 24, 427522), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 24, 427522), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 24, 427522), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 24, 427522), 1.6, 1.62]"
898,"[datetime.datetime(2022, 11, 28, 12, 15, 25, 555841), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 25, 555841), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 25, 555841), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 25, 555841), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 25, 555841), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 25, 555841), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 25, 555841), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 25, 555841), 1.6, 1.62]"
899,"[datetime.datetime(2022, 11, 28, 12, 15, 26, 684842), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 26, 684842), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 26, 684842), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 26, 684842), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 26, 684842), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 26, 684842), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 26, 684842), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 26, 684842), 1.6, 1.62]"
900,"[datetime.datetime(2022, 11, 28, 12, 15, 27, 812821), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 27, 812821), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 27, 812821), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 27, 812821), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 27, 812821), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 27, 812821), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 27, 812821), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 27, 812821), 1.6, 1.62]"
901,"[datetime.datetime(2022, 11, 28, 12, 15, 28, 940665), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 28, 940665), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 28, 940665), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 28, 940665), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 28, 940665), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 28, 940665), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 28, 940665), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 28, 940665), 1.6, 1.62]"
902,"[datetime.datetime(2022, 11, 28, 12, 15, 30, 69194), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 30, 69194), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 30, 69194), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 30, 69194), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 30, 69194), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 30, 69194), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 30, 69194), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 30, 69194), 1.6, 1.62]"
903,"[datetime.datetime(2022, 11, 28, 12, 15, 31, 203774), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 31, 203774), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 31, 203774), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 31, 203774), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 31, 203774), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 31, 203774), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 31, 203774), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 31, 203774), 1.6, 1.62]"
904,"[datetime.datetime(2022, 11, 28, 12, 15, 32, 348082), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 32, 348082), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 32, 348082), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 32, 348082), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 32, 348082), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 32, 348082), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 32, 348082), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 32, 348082), 1.6, 1.62]"
905,"[datetime.datetime(2022, 11, 28, 12, 15, 33, 476901), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 33, 476901), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 33, 476901), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 33, 476901), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 33, 476901), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 33, 476901), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 33, 476901), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 33, 476901), 1.6, 1.62]"
906,"[datetime.datetime(2022, 11, 28, 12, 15, 34, 610818), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 34, 610818), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 34, 610818), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 34, 610818), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 34, 610818), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 34, 610818), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 34, 610818), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 34, 610818), 1.6, 1.62]"
907,"[datetime.datetime(2022, 11, 28, 12, 15, 35, 738961), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 35, 738961), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 35, 738961), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 35, 738961), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 35, 738961), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 35, 738961), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 35, 738961), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 35, 738961), 1.6, 1.62]"
908,"[datetime.datetime(2022, 11, 28, 12, 15, 36, 871935), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 36, 871935), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 36, 871935), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 36, 871935), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 36, 871935), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 36, 871935), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 36, 871935), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 36, 871935), 1.6, 1.62]"
909,"[datetime.datetime(2022, 11, 28, 12, 15, 38, 2691), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 38, 2691), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 38, 2691), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 38, 2691), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 38, 2691), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 38, 2691), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 38, 2691), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 38, 2691), 1.6, 1.62]"
910,"[datetime.datetime(2022, 11, 28, 12, 15, 39, 137137), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 39, 137137), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 39, 137137), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 39, 137137), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 39, 137137), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 39, 137137), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 39, 137137), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 39, 137137), 1.6, 1.62]"
911,"[datetime.datetime(2022, 11, 28, 12, 15, 40, 266524), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 40, 266524), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 40, 266524), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 40, 266524), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 40, 266524), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 40, 266524), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 40, 266524), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 40, 266524), 1.6, 1.62]"
912,"[datetime.datetime(2022, 11, 28, 12, 15, 41, 403317), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 41, 403317), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 41, 403317), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 41, 403317), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 41, 403317), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 41, 403317), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 41, 403317), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 41, 403317), 1.6, 1.62]"
913,"[datetime.datetime(2022, 11, 28, 12, 15, 42, 535789), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 42, 535789), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 42, 535789), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 42, 535789), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 42, 535789), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 42, 535789), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 42, 535789), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 42, 535789), 1.6, 1.62]"
914,"[datetime.datetime(2022, 11, 28, 12, 15, 43, 674854), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 43, 674854), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 43, 674854), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 43, 674854), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 43, 674854), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 43, 674854), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 43, 674854), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 43, 674854), 1.6, 1.62]"
915,"[datetime.datetime(2022, 11, 28, 12, 15, 44, 833024), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 44, 833024), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 44, 833024), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 44, 833024), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 44, 833024), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 44, 833024), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 44, 833024), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 44, 833024), 1.6, 1.62]"
916,"[datetime.datetime(2022, 11, 28, 12, 15, 45, 969051), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 45, 969051), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 45, 969051), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 45, 969051), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 45, 969051), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 45, 969051), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 45, 969051), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 45, 969051), 1.6, 1.62]"
917,"[datetime.datetime(2022, 11, 28, 12, 15, 47, 110209), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 15, 47, 110209), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 15, 47, 110209), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 12, 15, 47, 110209), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 12, 15, 47, 110209), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 15, 47, 110209), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 47, 110209), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 15, 47, 110209), 1.6, 1.62]"
