,Pat Me Down,Henning,Nasty Exaggerator,Oso Negro,Optimistic,Big Boss Man,Gs Storm,Caribe Nights,Miss Jennys Halo,Heathers Request
15-12-2022 12:34:04.296263,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.25)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.822222222222223)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:05.576670,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.25)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.822222222222223)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:06.875703,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.75)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.822222222222223)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:08.144806,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.75)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.822222222222223)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:09.431992,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.75)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.466666666666667)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:10.724329,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.75)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.466666666666667)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:12.079704,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.75)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.466666666666667)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:13.217112,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.75)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.466666666666667)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:14.312777,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.75)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.466666666666667)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:15.827186,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.3)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.466666666666667)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:17.116694,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.3)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.466666666666667)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 57.666666666666664)"
15-12-2022 12:34:18.468607,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.3)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 9.0, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 31.5)","(31.0, 390.0, 207.5)","(18.0, 140.0, 47.375)"
15-12-2022 12:34:20.029880,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.3)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 31.5)","(31.0, 390.0, 207.5)","(18.0, 140.0, 47.375)"
15-12-2022 12:34:21.447524,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.3)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 31.5)","(31.0, 390.0, 207.5)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:22.906926,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.3)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 31.5)","(31.0, 390.0, 207.5)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:24.126501,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 31.5)","(31.0, 390.0, 207.5)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:25.401332,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 37.875)","(31.0, 390.0, 207.5)","(18.0, 140.0, 103.10000000000001)"
15-12-2022 12:34:26.605760,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 28.0)","(31.0, 390.0, 286.0)","(18.0, 140.0, 103.10000000000001)"
15-12-2022 12:34:27.870891,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.0, 4.82)","(6.5, 8.8, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 28.0)","(31.0, 390.0, 286.0)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:29.091530,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.1, 4.618181818181818)","(6.5, 8.8, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 28.0)","(31.0, 390.0, 207.5)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:30.488450,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.2, 4.618181818181818)","(6.5, 8.8, 8.5)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 28.0)","(31.0, 390.0, 207.5)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:31.849064,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.2, 4.742857142857143)","(6.5, 8.8, 8.34)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 28.0)","(31.0, 390.0, 207.5)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:33.073634,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.2, 4.742857142857143)","(6.5, 8.8, 8.34)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 28.0)","(31.0, 390.0, 207.5)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:34.305081,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.2, 4.618181818181818)","(6.5, 8.8, 8.34)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:35.682884,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.2, 4.75)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:36.915286,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.923076923076923)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:38.221631,"(21.0, 65.0, 43.5)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.923076923076923)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:39.686521,"(21.0, 65.0, 42.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.923076923076923)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 27.666666666666664)","(31.0, 390.0, 207.5)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:41.068156,"(21.0, 65.0, 42.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.923076923076923)","(5.0, 6.0, 5.866666666666667)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 28.666666666666668)","(31.0, 390.0, 148.0)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:42.974924,"(21.0, 65.0, 56.25)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.0)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.828571428571428)","(16.0, 44.0, 23.0)","(31.0, 390.0, 177.5)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:44.565266,"(21.0, 65.0, 56.25)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.0)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.828571428571428)","(16.0, 29.0, 23.0)","(31.0, 390.0, 254.0)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:46.164698,"(21.0, 65.0, 56.25)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.0)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.828571428571428)","(16.0, 29.0, 23.0)","(31.0, 390.0, 254.0)","(18.0, 140.0, 90.6)"
15-12-2022 12:34:47.855506,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.0)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.828571428571428)","(16.0, 29.0, 23.0)","(31.0, 390.0, 166.66666666666669)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:49.348491,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.0)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.1, 4.76)","(6.5, 8.8, 8.248)","(4.6, 6.0, 5.778947368421052)","(16.0, 29.0, 23.0)","(31.0, 390.0, 343.75)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:51.011469,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.0)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.248)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 440.0, 343.75)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:52.720512,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.248)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 440.0, 343.75)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:54.694395,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.248)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 440.0, 343.75)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:56.140119,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.248)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 440.0, 343.75)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:57.771233,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.248)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 440.0, 343.75)","(18.0, 140.0, 78.25)"
15-12-2022 12:34:59.205852,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.0, 4.76)","(6.5, 8.8, 8.248)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 440.0, 343.75)","(18.0, 140.0, 78.25)"
15-12-2022 12:35:00.614997,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.2, 4.618181818181818)","(6.5, 8.8, 8.248)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 440.0, 343.75)","(18.0, 140.0, 78.25)"
15-12-2022 12:35:02.133945,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.5625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.2, 4.618181818181818)","(6.5, 8.8, 8.248)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 440.0, 343.75)","(18.0, 140.0, 78.25)"
15-12-2022 12:35:04.039157,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.428571428571429)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.2, 4.75)","(6.5, 8.8, 8.225)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 440.0, 278.57142857142856)","(18.0, 140.0, 58.0)"
15-12-2022 12:35:05.703451,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.0)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.225)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 450.0, 278.57142857142856)","(18.0, 140.0, 58.0)"
15-12-2022 12:35:07.580711,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.0)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.1, 4.75)","(6.5, 8.8, 8.225)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 450.0, 278.57142857142856)","(18.0, 140.0, 58.0)"
15-12-2022 12:35:09.517876,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 13.0)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.1, 4.76)","(6.5, 8.8, 8.178947368421053)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 680.0, 330.0)","(18.0, 140.0, 58.0)"
15-12-2022 12:35:11.114826,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.0, 4.76)","(6.5, 8.2, 8.178947368421053)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 680.0, 456.6666666666667)","(18.0, 140.0, 58.0)"
15-12-2022 12:35:12.577456,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.0, 4.76)","(6.5, 8.2, 8.178947368421053)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 660.0, 456.6666666666667)","(18.0, 140.0, 58.0)"
15-12-2022 12:35:14.004780,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.5680000000000005)","(3.8, 5.0, 4.76)","(6.5, 8.2, 8.178947368421053)","(4.6, 6.2, 5.788235294117647)","(16.0, 29.0, 23.0)","(31.0, 660.0, 456.6666666666667)","(18.0, 140.0, 58.0)"
15-12-2022 12:35:15.625844,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.742857142857143)","(3.8, 5.0, 4.8)","(6.5, 8.2, 8.178947368421053)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 507.5)","(18.0, 140.0, 58.0)"
15-12-2022 12:35:17.028264,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.1)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.742857142857143)","(3.8, 5.0, 4.8)","(6.5, 8.2, 7.88)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 456.6666666666667)","(18.0, 140.0, 47.75)"
15-12-2022 12:35:18.528232,"(21.0, 65.0, 43.0)","(5.0, 9.0, 8.4)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.747368421052632)","(3.8, 5.0, 4.690909090909091)","(6.5, 8.2, 7.88)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 357.5)","(18.0, 140.0, 47.75)"
15-12-2022 12:35:19.973294,"(21.0, 65.0, 51.8)","(5.0, 9.0, 8.4)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.747368421052632)","(3.8, 5.2, 4.8)","(6.5, 8.2, 7.88)","(4.6, 6.2, 5.8304347826086955)","(16.0, 29.0, 23.0)","(31.0, 660.0, 357.5)","(18.0, 140.0, 47.75)"
15-12-2022 12:35:21.412435,"(21.0, 65.0, 51.8)","(5.0, 9.0, 8.4)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.747368421052632)","(3.8, 5.2, 4.690909090909091)","(6.5, 8.2, 8.0)","(4.6, 6.2, 5.8304347826086955)","(16.0, 29.0, 23.0)","(31.0, 660.0, 357.5)","(18.0, 140.0, 47.75)"
15-12-2022 12:35:22.925613,"(21.0, 65.0, 51.8)","(5.0, 9.0, 8.4)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.781818181818182)","(3.8, 5.2, 4.8)","(6.5, 8.2, 8.0)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 357.5)","(18.0, 140.0, 47.75)"
15-12-2022 12:35:24.394803,"(21.0, 65.0, 51.8)","(5.0, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.781818181818182)","(3.8, 5.2, 4.8)","(6.5, 8.2, 8.0)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 357.5)","(18.0, 140.0, 47.75)"
15-12-2022 12:35:25.892576,"(21.0, 65.0, 51.8)","(5.0, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.781818181818182)","(3.8, 5.2, 4.8)","(6.5, 8.2, 8.0)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 357.5)","(18.0, 140.0, 47.75)"
15-12-2022 12:35:27.323543,"(21.0, 65.0, 51.8)","(5.0, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.781818181818182)","(3.8, 5.2, 4.8)","(6.5, 8.2, 8.0)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 357.5)","(18.0, 140.0, 47.75)"
15-12-2022 12:35:28.631972,"(21.0, 65.0, 51.8)","(5.0, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.781818181818182)","(3.8, 5.2, 4.591304347826087)","(6.5, 8.2, 8.0)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 357.5)","(18.0, 140.0, 23.333333333333332)"
15-12-2022 12:35:29.974006,"(21.0, 65.0, 51.8)","(5.0, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.791304347826087)","(3.8, 5.2, 4.591304347826087)","(6.5, 8.2, 8.0)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 357.5)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:31.349024,"(21.0, 65.0, 51.8)","(5.0, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.0, 5.791304347826087)","(3.8, 5.2, 4.591304347826087)","(6.5, 8.2, 8.0)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 23.0)","(31.0, 660.0, 418.0)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:32.803978,"(20.0, 65.0, 51.8)","(5.5, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.0, 6.2444444444444445)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.2, 7.6000000000000005)","(4.6, 6.2, 5.8500000000000005)","(16.0, 29.0, 30.5)","(26.0, 660.0, 357.5)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:34.233689,"(20.0, 65.0, 43.0)","(5.5, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.4, 6.1454545454545455)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.6, 7.611764705882353)","(4.6, 6.2, 5.8500000000000005)","(16.0, 40.0, 30.5)","(26.0, 660.0, 249.33333333333334)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:35.661563,"(20.0, 65.0, 43.0)","(5.5, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.4, 6.1454545454545455)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.6, 7.640000000000001)","(4.6, 6.2, 5.8500000000000005)","(16.0, 40.0, 30.5)","(26.0, 660.0, 407.20000000000005)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:36.955935,"(20.0, 65.0, 41.666666666666664)","(5.5, 9.0, 8.2)","(12.0, 14.5, 13.25)","(5.0, 6.4, 6.088888888888889)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.6, 7.828571428571429)","(4.6, 6.2, 5.8500000000000005)","(16.0, 40.0, 30.5)","(26.0, 660.0, 407.20000000000005)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:38.287400,"(20.0, 65.0, 41.666666666666664)","(5.5, 9.0, 8.2)","(12.0, 14.5, 13.25)","(5.0, 6.2, 6.088888888888889)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.4, 7.88)","(4.6, 6.2, 5.8500000000000005)","(16.0, 40.0, 30.5)","(26.0, 660.0, 407.20000000000005)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:39.502234,"(20.0, 65.0, 41.666666666666664)","(5.5, 9.0, 8.2)","(12.0, 14.5, 13.25)","(5.0, 6.2, 6.088888888888889)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.2, 7.88)","(4.6, 6.2, 5.8500000000000005)","(16.0, 40.0, 30.5)","(26.0, 660.0, 401.20000000000005)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:40.797490,"(20.0, 65.0, 41.666666666666664)","(5.5, 9.0, 8.2)","(12.0, 14.5, 13.25)","(5.0, 6.2, 6.088888888888889)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.2, 7.88)","(4.6, 6.2, 5.8500000000000005)","(16.0, 40.0, 30.5)","(26.0, 650.0, 401.20000000000005)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:42.092173,"(20.0, 65.0, 41.666666666666664)","(5.5, 9.0, 8.2)","(12.0, 14.5, 13.25)","(5.0, 6.2, 6.088888888888889)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.2, 7.88)","(4.6, 6.2, 5.8500000000000005)","(16.0, 40.0, 32.833333333333336)","(26.0, 650.0, 401.20000000000005)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:43.417971,"(20.0, 65.0, 41.666666666666664)","(5.5, 9.0, 8.2)","(12.0, 14.5, 13.25)","(5.0, 6.2, 6.088888888888889)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.2, 7.775)","(4.6, 6.2, 5.8500000000000005)","(16.0, 40.0, 32.833333333333336)","(26.0, 650.0, 401.20000000000005)","(18.0, 36.0, 23.333333333333332)"
15-12-2022 12:35:44.801400,"(20.0, 65.0, 41.666666666666664)","(5.5, 9.0, 8.2)","(12.0, 14.5, 12.625)","(5.0, 6.2, 6.088888888888889)","(3.9, 5.2, 4.591304347826087)","(6.5, 8.4, 7.775)","(4.6, 6.2, 5.8500000000000005)","(16.0, 40.0, 34.5)","(26.0, 650.0, 401.20000000000005)","(18.0, 36.0, 23.333333333333332)"
