,Chilly Bin,Limerance,Mt View Ivy,Clever Trevor,Mt View Ginger,Aston Delight,Balmoral,Audacious Flame
782,"[datetime.datetime(2022, 11, 28, 17, 16, 41, 875405), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 41, 875405), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 41, 875405), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 41, 875405), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 16, 41, 875405), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 41, 875405), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 41, 875405), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 41, 875405), 10.0, 15.5]"
783,"[datetime.datetime(2022, 11, 28, 17, 16, 43, 19443), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 43, 19443), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 43, 19443), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 43, 19443), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 16, 43, 19443), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 43, 19443), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 43, 19443), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 43, 19443), 10.0, 15.5]"
784,"[datetime.datetime(2022, 11, 28, 17, 16, 44, 168516), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 44, 168516), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 44, 168516), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 44, 168516), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 44, 168516), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 44, 168516), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 44, 168516), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 44, 168516), 10.0, 15.0]"
785,"[datetime.datetime(2022, 11, 28, 17, 16, 45, 319888), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 45, 319888), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 45, 319888), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 45, 319888), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 45, 319888), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 45, 319888), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 45, 319888), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 45, 319888), 10.0, 15.0]"
786,"[datetime.datetime(2022, 11, 28, 17, 16, 46, 469706), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 46, 469706), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 46, 469706), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 46, 469706), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 16, 46, 469706), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 46, 469706), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 46, 469706), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 46, 469706), 10.0, 15.0]"
787,"[datetime.datetime(2022, 11, 28, 17, 16, 47, 619385), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 47, 619385), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 47, 619385), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 47, 619385), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 16, 47, 619385), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 47, 619385), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 47, 619385), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 47, 619385), 10.0, 15.0]"
788,"[datetime.datetime(2022, 11, 28, 17, 16, 48, 751043), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 48, 751043), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 48, 751043), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 48, 751043), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 16, 48, 751043), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 48, 751043), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 48, 751043), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 48, 751043), 10.0, 15.0]"
789,"[datetime.datetime(2022, 11, 28, 17, 16, 49, 891544), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 49, 891544), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 49, 891544), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 49, 891544), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 16, 49, 891544), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 49, 891544), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 49, 891544), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 49, 891544), 10.0, 15.0]"
790,"[datetime.datetime(2022, 11, 28, 17, 16, 51, 36702), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 51, 36702), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 51, 36702), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 51, 36702), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 16, 51, 36702), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 51, 36702), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 51, 36702), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 51, 36702), 10.0, 15.0]"
791,"[datetime.datetime(2022, 11, 28, 17, 16, 52, 192685), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 52, 192685), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 52, 192685), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 52, 192685), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 16, 52, 192685), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 52, 192685), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 52, 192685), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 52, 192685), 10.0, 15.0]"
792,"[datetime.datetime(2022, 11, 28, 17, 16, 53, 338693), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 53, 338693), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 53, 338693), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 53, 338693), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 16, 53, 338693), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 53, 338693), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 53, 338693), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 53, 338693), 10.0, 14.5]"
793,"[datetime.datetime(2022, 11, 28, 17, 16, 54, 483134), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 54, 483134), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 54, 483134), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 54, 483134), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 16, 54, 483134), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 54, 483134), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 54, 483134), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 54, 483134), 10.0, 14.5]"
794,"[datetime.datetime(2022, 11, 28, 17, 16, 55, 630275), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 55, 630275), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 55, 630275), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 55, 630275), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 16, 55, 630275), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 55, 630275), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 55, 630275), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 55, 630275), 10.0, 14.5]"
795,"[datetime.datetime(2022, 11, 28, 17, 16, 56, 761251), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 56, 761251), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 56, 761251), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 56, 761251), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 16, 56, 761251), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 56, 761251), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 56, 761251), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 56, 761251), 10.0, 14.5]"
796,"[datetime.datetime(2022, 11, 28, 17, 16, 57, 898703), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 57, 898703), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 57, 898703), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 57, 898703), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 16, 57, 898703), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 57, 898703), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 57, 898703), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 57, 898703), 10.0, 14.5]"
797,"[datetime.datetime(2022, 11, 28, 17, 16, 59, 37561), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 16, 59, 37561), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 16, 59, 37561), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 16, 59, 37561), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 16, 59, 37561), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 16, 59, 37561), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 16, 59, 37561), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 16, 59, 37561), 10.0, 14.5]"
798,"[datetime.datetime(2022, 11, 28, 17, 17, 0, 179167), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 0, 179167), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 0, 179167), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 0, 179167), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 0, 179167), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 0, 179167), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 0, 179167), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 0, 179167), 10.0, 14.5]"
799,"[datetime.datetime(2022, 11, 28, 17, 17, 1, 318483), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 1, 318483), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 1, 318483), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 1, 318483), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 1, 318483), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 1, 318483), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 1, 318483), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 1, 318483), 10.0, 14.5]"
800,"[datetime.datetime(2022, 11, 28, 17, 17, 2, 471767), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 2, 471767), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 2, 471767), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 2, 471767), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 2, 471767), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 2, 471767), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 2, 471767), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 2, 471767), 10.0, 14.5]"
801,"[datetime.datetime(2022, 11, 28, 17, 17, 3, 619628), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 3, 619628), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 3, 619628), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 3, 619628), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 3, 619628), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 3, 619628), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 3, 619628), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 3, 619628), 10.0, 14.5]"
802,"[datetime.datetime(2022, 11, 28, 17, 17, 4, 770997), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 4, 770997), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 4, 770997), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 4, 772502), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 4, 772502), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 4, 772502), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 4, 772502), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 4, 772502), 10.0, 14.5]"
803,"[datetime.datetime(2022, 11, 28, 17, 17, 5, 919323), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 5, 919323), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 5, 919323), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 5, 919323), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 5, 919323), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 5, 919323), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 5, 919323), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 5, 919323), 10.0, 14.5]"
804,"[datetime.datetime(2022, 11, 28, 17, 17, 7, 59729), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 7, 59729), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 7, 59729), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 7, 59729), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 7, 59729), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 7, 59729), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 7, 59729), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 7, 59729), 10.0, 14.5]"
805,"[datetime.datetime(2022, 11, 28, 17, 17, 8, 206957), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 17, 8, 206957), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 8, 206957), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 8, 206957), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 8, 206957), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 8, 206957), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 8, 206957), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 8, 206957), 10.0, 14.5]"
806,"[datetime.datetime(2022, 11, 28, 17, 17, 9, 348499), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 17, 9, 348499), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 9, 348499), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 9, 348499), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 9, 348499), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 9, 348499), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 9, 348499), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 9, 348499), 10.0, 14.5]"
807,"[datetime.datetime(2022, 11, 28, 17, 17, 10, 491749), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 17, 10, 491749), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 10, 491749), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 10, 491749), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 10, 491749), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 10, 491749), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 10, 491749), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 10, 491749), 10.0, 14.5]"
808,"[datetime.datetime(2022, 11, 28, 17, 17, 11, 632871), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 17, 11, 632871), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 11, 632871), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 11, 632871), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 11, 632871), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 11, 632871), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 11, 632871), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 11, 632871), 10.0, 14.5]"
809,"[datetime.datetime(2022, 11, 28, 17, 17, 12, 777377), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 12, 777377), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 12, 777377), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 12, 777377), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 12, 777377), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 12, 777377), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 12, 777377), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 12, 777377), 10.0, 14.5]"
810,"[datetime.datetime(2022, 11, 28, 17, 17, 13, 915242), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 17, 13, 915242), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 13, 915242), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 13, 915242), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 13, 915242), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 13, 915242), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 13, 915242), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 13, 915242), 10.0, 14.5]"
811,"[datetime.datetime(2022, 11, 28, 17, 17, 15, 49613), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 17, 15, 49613), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 15, 49613), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 15, 49613), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 15, 49613), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 15, 49613), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 15, 49613), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 15, 49613), 10.0, 14.5]"
812,"[datetime.datetime(2022, 11, 28, 17, 17, 16, 198970), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 17, 16, 198970), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 16, 198970), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 16, 198970), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 16, 198970), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 16, 198970), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 16, 198970), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 16, 198970), 10.0, 14.5]"
813,"[datetime.datetime(2022, 11, 28, 17, 17, 17, 369377), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 17, 369377), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 17, 369377), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 17, 369377), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 17, 369377), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 17, 369377), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 17, 369377), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 17, 369377), 10.0, 14.5]"
814,"[datetime.datetime(2022, 11, 28, 17, 17, 18, 515403), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 18, 515403), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 18, 515403), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 18, 515403), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 18, 515403), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 18, 515403), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 18, 515403), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 18, 515403), 10.0, 14.5]"
815,"[datetime.datetime(2022, 11, 28, 17, 17, 19, 661601), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 19, 661601), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 19, 661601), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 19, 661601), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 19, 661601), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 19, 661601), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 19, 661601), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 19, 661601), 10.0, 14.5]"
816,"[datetime.datetime(2022, 11, 28, 17, 17, 20, 809528), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 20, 809528), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 20, 809528), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 20, 809528), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 20, 809528), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 20, 809528), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 20, 809528), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 20, 809528), 10.0, 14.5]"
817,"[datetime.datetime(2022, 11, 28, 17, 17, 21, 947257), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 21, 947257), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 21, 947257), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 21, 947257), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 21, 947257), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 21, 947257), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 21, 947257), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 21, 947257), 10.0, 14.5]"
818,"[datetime.datetime(2022, 11, 28, 17, 17, 23, 89311), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 23, 89311), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 23, 89311), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 23, 89311), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 23, 89311), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 23, 89311), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 23, 89311), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 23, 89311), 10.0, 14.5]"
819,"[datetime.datetime(2022, 11, 28, 17, 17, 24, 223506), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 24, 223506), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 24, 224504), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 24, 224504), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 24, 224504), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 24, 224504), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 24, 224504), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 24, 224504), 10.0, 14.5]"
820,"[datetime.datetime(2022, 11, 28, 17, 17, 25, 368597), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 25, 368597), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 25, 368597), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 25, 368597), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 25, 368597), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 25, 368597), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 25, 368597), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 25, 368597), 10.0, 14.5]"
821,"[datetime.datetime(2022, 11, 28, 17, 17, 26, 526906), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 17, 26, 526906), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 17, 26, 526906), 61.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 17, 26, 526906), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 17, 26, 526906), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 17, 26, 526906), 2.1, 2.44]","[datetime.datetime(2022, 11, 28, 17, 17, 26, 526906), 3.8, 8.0]","[datetime.datetime(2022, 11, 28, 17, 17, 26, 526906), 10.0, 14.5]"
