,Applejack Fly,Whiskey Deluxe,Baronga Breeze,Miss Captivator,Miss Sassy,Rolling Start,Daniher Hayze
11-01-2023 16:30:31.423969,"(2.05, 2.56, 2.548)","(3.2, 3.6, 3.504)","(16.0, 26.0, 25.81818181818182)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.052173913043478)"
11-01-2023 16:30:32.315961,"(2.05, 2.56, 2.558181818181818)","(3.2, 3.6, 3.475)","(16.0, 26.0, 25.81818181818182)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:33.275328,"(2.05, 2.56, 2.546808510638298)","(3.1, 3.6, 3.4921875)","(16.0, 26.0, 25.82608695652174)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:34.203615,"(2.05, 2.56, 2.5552380952380953)","(3.1, 3.6, 3.46875)","(16.0, 29.0, 28.0)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:35.192592,"(2.05, 2.56, 2.5584000000000002)","(3.1, 3.6, 3.482142857142857)","(16.0, 28.0, 27.785714285714285)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:36.085352,"(2.05, 2.56, 2.5553333333333335)","(3.1, 3.6, 3.4662162162162162)","(16.0, 28.0, 27.57142857142857)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:36.962763,"(2.05, 2.58, 2.5552380952380953)","(3.1, 3.6, 3.479347826086957)","(16.0, 28.0, 26.875)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:37.885663,"(2.05, 2.58, 2.5543283582089553)","(3.1, 3.6, 3.4646341463414636)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:38.785109,"(2.05, 2.54, 2.5366666666666666)","(3.1, 3.6, 3.475)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:39.753635,"(2.05, 2.56, 2.5228571428571427)","(3.1, 3.6, 3.496551724137931)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:40.717271,"(2.05, 2.56, 2.531891891891892)","(3.1, 3.6, 3.475)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:41.671076,"(2.05, 2.56, 2.5228571428571427)","(3.1, 3.55, 3.50625)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:42.605930,"(2.05, 2.56, 2.531891891891892)","(3.1, 3.55, 3.4650000000000003)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:43.518116,"(2.05, 2.56, 2.557084112149533)","(3.1, 3.55, 3.482)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:44.432334,"(2.05, 2.56, 2.5406060606060605)","(3.1, 3.55, 3.4650000000000003)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:45.328669,"(2.05, 2.56, 2.5406060606060605)","(3.1, 3.55, 3.482)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:46.239074,"(2.05, 2.56, 2.5406060606060605)","(3.1, 3.55, 3.4650000000000003)","(16.0, 28.0, 26.2)","(26.0, 44.0, 40.17391304347826)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:47.175159,"(2.05, 2.56, 2.5503030303030303)","(3.1, 3.55, 3.4650000000000003)","(16.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.492537313432836)","(4.6, 7.2, 7.055421686746988)"
11-01-2023 16:30:48.094282,"(2.05, 2.56, 2.5472)","(3.1, 3.55, 3.482)","(16.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.532258064516128)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:49.040791,"(2.05, 2.56, 2.52125)","(3.1, 3.55, 3.4650000000000003)","(16.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.532258064516128)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:49.951492,"(2.05, 2.56, 2.529)","(3.1, 3.55, 3.53)","(16.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.532258064516128)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:50.896070,"(2.05, 2.56, 2.529)","(3.1, 3.55, 3.53695652173913)","(16.0, 28.0, 26.2)","(26.0, 44.0, 38.54545454545455)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.532258064516128)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:51.794700,"(2.05, 2.58, 2.549)","(3.1, 3.55, 3.477777777777778)","(16.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.532258064516128)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:52.711312,"(2.05, 2.56, 2.545)","(3.1, 3.5, 3.4583333333333335)","(16.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.532258064516128)","(4.6, 7.2, 7.0636363636363635)"
11-01-2023 16:30:53.646673,"(2.05, 2.56, 2.5475)","(3.1, 3.5, 3.477777777777778)","(16.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.515625)","(4.6, 7.2, 7.534222222222222)"
11-01-2023 16:30:54.551851,"(2.05, 2.58, 2.544137931034483)","(3.1, 3.5, 3.4645454545454544)","(16.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.0)","(9.0, 12.0, 11.515625)","(4.6, 7.6, 7.535087719298246)"
11-01-2023 16:30:55.503632,"(2.1, 2.56, 2.533333333333333)","(3.0, 3.45, 3.43)","(17.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(4.8, 7.6, 7.544144144144144)"
11-01-2023 16:30:56.445159,"(2.1, 2.56, 2.535111111111111)","(3.0, 3.45, 3.43)","(17.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.55555555555556)","(9.0, 12.0, 11.515625)","(4.8, 7.6, 7.544144144144144)"
11-01-2023 16:30:57.433684,"(2.1, 2.56, 2.535111111111111)","(3.0, 3.45, 3.43)","(17.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(4.8, 7.6, 7.544144144144144)"
11-01-2023 16:30:58.371007,"(2.1, 2.54, 2.5392217898832685)","(3.0, 3.45, 3.43)","(17.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(4.8, 7.6, 7.455813953488372)"
11-01-2023 16:30:59.358718,"(2.1, 2.54, 2.5386206896551724)","(3.0, 3.45, 3.428125)","(17.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(4.8, 7.6, 7.470833333333333)"
11-01-2023 16:31:00.280996,"(2.1, 2.54, 2.5384790874524716)","(3.0, 3.45, 3.43)","(17.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(4.8, 7.6, 7.470833333333333)"
11-01-2023 16:31:01.230153,"(2.1, 2.54, 2.5384790874524716)","(3.0, 3.45, 3.4294117647058826)","(17.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(4.8, 7.6, 7.4772727272727275)"
11-01-2023 16:31:02.182389,"(2.1, 2.54, 2.5384790874524716)","(3.0, 3.45, 3.4175)","(17.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(4.8, 7.6, 7.4653846153846155)"
11-01-2023 16:31:03.079975,"(2.1, 2.54, 2.5386259541984733)","(3.0, 3.45, 3.4106060606060606)","(17.0, 28.0, 26.2)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(4.8, 7.6, 7.450746268656717)"
11-01-2023 16:31:04.035637,"(2.1, 2.56, 2.5322222222222224)","(3.0, 3.45, 3.4106060606060606)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 7.6, 7.450746268656717)"
11-01-2023 16:31:04.945898,"(2.1, 2.52, 2.5037037037037035)","(3.0, 3.45, 3.4080645161290324)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 7.6, 7.4772727272727275)"
11-01-2023 16:31:05.892759,"(2.1, 2.5, 2.4875)","(3.0, 3.45, 3.4294117647058826)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 7.6, 7.496153846153846)"
11-01-2023 16:31:06.793450,"(2.1, 2.52, 2.4909090909090907)","(3.0, 3.45, 3.4294117647058826)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 7.6, 7.513333333333334)"
11-01-2023 16:31:07.700973,"(2.1, 2.52, 2.4844444444444442)","(3.0, 3.45, 3.4294117647058826)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 7.6, 7.633333333333333)"
11-01-2023 16:31:08.646391,"(2.1, 2.5, 2.485)","(3.0, 3.45, 3.4238095238095236)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 7.8, 7.68)"
11-01-2023 16:31:09.605773,"(2.1, 2.5, 2.48)","(3.0, 3.45, 3.4238095238095236)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 7.8, 7.822222222222222)"
11-01-2023 16:31:10.535953,"(2.1, 2.52, 2.493333333333333)","(3.0, 3.35, 3.325)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.0, 7.87)"
11-01-2023 16:31:11.513640,"(2.1, 2.52, 2.5090909090909093)","(3.0, 3.35, 3.325)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.0, 7.894117647058823)"
11-01-2023 16:31:12.456724,"(2.1, 2.52, 2.4909090909090907)","(3.0, 3.3, 3.285135135135135)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.0, 7.98)"
11-01-2023 16:31:13.422155,"(2.1, 2.52, 2.4892307692307694)","(3.0, 3.35, 3.2744755244755246)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.0, 8.011764705882353)"
11-01-2023 16:31:14.444457,"(2.1, 2.52, 2.4832)","(3.0, 3.35, 3.2744755244755246)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 39.55555555555556)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.2, 7.963636363636363)"
11-01-2023 16:31:15.480336,"(2.1, 2.52, 2.4993103448275864)","(3.0, 3.3, 3.2954545454545454)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 40.666666666666664)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.2, 7.869565217391305)"
11-01-2023 16:31:16.498466,"(2.1, 2.52, 2.4832)","(3.0, 3.35, 3.27)","(17.0, 28.0, 25.923076923076923)","(26.0, 44.0, 40.666666666666664)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.0, 7.9)"
11-01-2023 16:31:17.459735,"(2.1, 2.52, 2.492121212121212)","(3.0, 3.3, 3.2941176470588234)","(17.0, 28.0, 26.5)","(26.0, 44.0, 40.666666666666664)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.0, 7.9)"
11-01-2023 16:31:18.406049,"(2.1, 2.52, 2.4925714285714284)","(3.0, 3.35, 3.265625)","(17.0, 27.0, 26.6)","(26.0, 44.0, 38.375)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.0, 7.9)"
11-01-2023 16:31:19.367409,"(2.1, 2.52, 2.4844444444444442)","(3.0, 3.35, 3.3004)","(17.0, 27.0, 26.6)","(26.0, 44.0, 37.68421052631579)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(4.8, 8.0, 7.9)"
11-01-2023 16:31:20.394214,"(2.1, 2.52, 2.4957142857142856)","(2.9, 3.3, 3.295238095238095)","(18.0, 27.0, 26.6)","(31.0, 44.0, 39.0)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(5.0, 8.0, 7.89375)"
11-01-2023 16:31:21.416627,"(2.1, 2.52, 2.4930434782608697)","(2.9, 3.35, 3.26496062992126)","(18.0, 27.0, 26.6)","(31.0, 38.0, 36.333333333333336)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(5.0, 8.0, 7.89375)"
11-01-2023 16:31:22.392503,"(2.1, 2.52, 2.4835294117647058)","(2.9, 3.35, 3.2541420118343196)","(18.0, 27.0, 26.833333333333332)","(31.0, 38.0, 35.333333333333336)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.515625)","(5.0, 8.0, 7.911111111111111)"
11-01-2023 16:31:23.378459,"(2.1, 2.52, 2.4947368421052634)","(2.9, 3.3, 3.2888888888888888)","(18.0, 28.0, 26.5)","(31.0, 34.0, 32.3)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(5.0, 8.0, 7.995744680851064)"
11-01-2023 16:31:24.314298,"(2.1, 2.52, 2.493333333333333)","(2.9, 3.3, 3.251063829787234)","(18.0, 28.0, 26.565217391304348)","(31.0, 38.0, 34.4375)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.532258064516128)","(5.0, 8.2, 7.844444444444444)"
11-01-2023 16:31:25.365319,"(2.1, 2.52, 2.491)","(2.9, 3.3, 3.255813953488372)","(18.0, 28.0, 26.565217391304348)","(31.0, 38.0, 34.22857142857143)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 11.715686274509803)","(5.0, 8.2, 7.8545454545454545)"
11-01-2023 16:31:26.357286,"(2.1, 2.52, 2.4955555555555557)","(2.9, 3.3, 3.2672413793103448)","(18.0, 28.0, 26.565217391304348)","(31.0, 38.0, 33.2)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.0, 12.428571428571429)","(5.0, 8.0, 7.769230769230769)"
11-01-2023 16:31:27.424002,"(2.1, 2.52, 2.4930232558139536)","(2.9, 3.3, 3.2612244897959184)","(18.0, 28.0, 26.821428571428573)","(31.0, 38.0, 33.2)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.5, 12.416666666666666)","(5.0, 7.8, 7.792592592592593)"
11-01-2023 16:31:28.440635,"(2.1, 2.52, 2.491)","(2.9, 3.3, 3.2488888888888887)","(18.0, 28.0, 26.821428571428573)","(31.0, 38.0, 34.166666666666664)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.5, 12.416666666666666)","(5.0, 8.0, 7.752941176470588)"
11-01-2023 16:31:29.503146,"(2.1, 2.52, 2.4941176470588236)","(2.9, 3.3, 3.2595744680851064)","(18.0, 28.0, 26.88888888888889)","(31.0, 38.0, 33.81818181818182)","(31.0, 48.0, 47.42857142857143)","(9.0, 12.5, 12.444444444444445)","(5.0, 7.8, 7.7846153846153845)"
11-01-2023 16:31:30.574855,"(2.1, 2.52, 2.4905263157894737)","(2.9, 3.25, 3.23125)","(18.0, 28.0, 26.8)","(31.0, 38.0, 35.333333333333336)","(31.0, 48.0, 47.483870967741936)","(9.0, 13.0, 12.2)","(5.0, 8.0, 7.7846153846153845)"
11-01-2023 16:31:31.643825,"(2.1, 2.52, 2.4926829268292683)","(2.9, 3.25, 3.2321917808219176)","(18.0, 28.0, 27.333333333333332)","(31.0, 36.0, 35.55555555555556)","(31.0, 48.0, 47.529411764705884)","(9.0, 13.0, 12.416666666666666)","(5.0, 8.0, 7.869767441860465)"
11-01-2023 16:31:32.720599,"(2.1, 2.52, 2.5060000000000002)","(2.9, 3.25, 3.236734693877551)","(18.0, 28.0, 27.333333333333332)","(31.0, 36.0, 35.714285714285715)","(31.0, 48.0, 47.529411764705884)","(9.0, 12.5, 12.4375)","(5.0, 8.0, 7.848648648648648)"
11-01-2023 16:31:33.760987,"(2.1, 2.52, 2.512972972972973)","(2.9, 3.25, 3.235869565217391)","(18.0, 28.0, 27.333333333333332)","(31.0, 36.0, 35.77777777777778)","(31.0, 48.0, 47.529411764705884)","(9.0, 12.5, 12.447368421052632)","(5.0, 8.0, 7.901538461538461)"
11-01-2023 16:31:34.772976,"(2.1, 2.52, 2.5105)","(2.9, 3.25, 3.236458333333333)","(18.0, 28.0, 27.333333333333332)","(31.0, 36.0, 35.69230769230769)","(31.0, 48.0, 47.333333333333336)","(9.0, 12.5, 12.447368421052632)","(5.0, 8.0, 7.912328767123288)"
11-01-2023 16:31:35.744441,"(2.1, 2.52, 2.5105)","(2.9, 3.25, 3.236458333333333)","(18.0, 28.0, 27.333333333333332)","(31.0, 36.0, 35.69230769230769)","(31.0, 48.0, 47.333333333333336)","(9.0, 12.5, 12.447368421052632)","(5.0, 8.0, 7.947540983606557)"
11-01-2023 16:31:36.748340,"(2.1, 2.52, 2.508985507246377)","(2.9, 3.25, 3.223611111111111)","(18.0, 28.0, 29.2)","(31.0, 36.0, 34.46153846153846)","(31.0, 55.0, 51.4)","(9.0, 13.0, 12.708333333333334)","(5.0, 8.0, 7.391160220994475)"
11-01-2023 16:31:37.680086,"(2.1, 2.52, 2.506315789473684)","(2.9, 3.25, 3.2416666666666667)","(18.0, 30.0, 29.333333333333332)","(31.0, 36.0, 34.46153846153846)","(31.0, 55.0, 48.53846153846154)","(9.0, 13.0, 12.75)","(5.0, 7.4, 7.389583333333333)"
11-01-2023 16:31:38.686182,"(2.1, 2.52, 2.5125714285714285)","(2.9, 3.3, 3.2607142857142857)","(18.0, 30.0, 28.5)","(31.0, 36.0, 35.78947368421053)","(31.0, 55.0, 48.53846153846154)","(9.0, 13.0, 12.61111111111111)","(5.0, 7.4, 7.390575916230367)"
11-01-2023 16:31:39.706367,"(2.1, 2.52, 2.511875)","(2.9, 3.3, 3.2641509433962264)","(18.0, 30.0, 28.09090909090909)","(31.0, 36.0, 37.285714285714285)","(31.0, 55.0, 51.142857142857146)","(9.0, 13.0, 12.61111111111111)","(5.0, 7.4, 7.390575916230367)"
11-01-2023 16:31:40.657722,"(2.1, 2.52, 2.511875)","(2.9, 3.3, 3.2612244897959184)","(18.0, 30.0, 28.09090909090909)","(31.0, 38.0, 37.06666666666666)","(31.0, 55.0, 51.275862068965516)","(9.0, 13.0, 12.75)","(5.0, 7.4, 7.398907103825137)"
11-01-2023 16:31:41.609386,"(2.1, 2.52, 2.511875)","(2.9, 3.3, 3.258695652173913)","(18.0, 30.0, 28.09090909090909)","(31.0, 38.0, 37.06666666666666)","(31.0, 55.0, 51.275862068965516)","(9.0, 13.0, 12.61111111111111)","(5.0, 7.4, 7.39945205479452)"
11-01-2023 16:31:42.548837,"(2.1, 2.54, 2.5223529411764707)","(2.9, 3.25, 3.2335820895522387)","(18.0, 29.0, 28.333333333333332)","(31.0, 38.0, 36.875)","(31.0, 55.0, 51.275862068965516)","(9.0, 13.0, 12.61111111111111)","(5.0, 7.6, 7.401662049861495)"
11-01-2023 16:31:43.640641,"(2.1, 2.54, 2.526666666666667)","(2.9, 3.3, 3.236666666666667)","(18.0, 29.0, 28.2)","(31.0, 38.0, 36.325581395348834)","(31.0, 55.0, 50.68)","(9.0, 13.0, 12.65)","(5.0, 7.6, 7.401662049861495)"
11-01-2023 16:31:45.126083,"(2.1, 2.54, 2.5220000000000002)","(2.9, 3.3, 3.241025641025641)","(18.0, 29.0, 27.857142857142858)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(9.0, 13.0, 12.875)","(5.0, 7.6, 7.391578947368421)"
11-01-2023 16:31:46.323994,"(2.1, 2.54, 2.528085106382979)","(2.9, 3.3, 3.2045454545454546)","(18.0, 29.0, 28.6)","(31.0, 38.0, 36.3)","(31.0, 55.0, 51.0)","(9.0, 13.0, 12.954545454545455)","(5.0, 7.4, 7.391578947368421)"
11-01-2023 16:31:47.449539,"(2.1, 2.56, 2.528085106382979)","(2.9, 3.25, 3.2045454545454546)","(18.0, 29.0, 27.75)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(9.0, 13.0, 12.954545454545455)","(5.0, 7.4, 7.3801980198019805)"
11-01-2023 16:31:48.590260,"(2.15, 2.56, 2.5264)","(2.8, 3.25, 3.20625)","(19.0, 28.0, 27.285714285714285)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(10.0, 13.0, 12.9)","(5.5, 7.4, 7.383838383838384)"
11-01-2023 16:31:49.563919,"(2.15, 2.56, 2.5391666666666666)","(2.8, 3.2, 3.188709677419355)","(19.0, 29.0, 27.285714285714285)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(10.0, 13.0, 12.9)","(5.5, 7.4, 7.383838383838384)"
11-01-2023 16:31:50.554376,"(2.15, 2.56, 2.559)","(2.8, 3.25, 3.1905405405405407)","(19.0, 29.0, 27.285714285714285)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(10.0, 13.0, 12.9375)","(5.5, 7.4, 7.383838383838384)"
11-01-2023 16:31:51.483863,"(2.15, 2.56, 2.5584615384615383)","(2.8, 3.25, 3.1905405405405407)","(19.0, 29.0, 27.285714285714285)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(10.0, 13.0, 12.9)","(5.5, 7.4, 7.383068783068784)"
11-01-2023 16:31:52.420683,"(2.15, 2.56, 2.5583333333333336)","(2.8, 3.25, 3.192105263157895)","(19.0, 28.0, 27.8)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(10.0, 13.0, 12.95)","(5.5, 7.4, 7.372139303482587)"
11-01-2023 16:31:53.378519,"(2.15, 2.56, 2.5488)","(2.8, 3.3, 3.2604166666666665)","(19.0, 28.0, 26.842105263157894)","(31.0, 38.0, 36.3)","(31.0, 55.0, 51.0)","(10.0, 13.0, 13.38888888888889)","(5.5, 7.4, 7.3545454545454545)"
11-01-2023 16:31:54.380341,"(2.15, 2.56, 2.5269565217391303)","(2.8, 3.3, 3.2557692307692307)","(19.0, 28.0, 26.842105263157894)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(10.0, 13.5, 13.892857142857142)","(5.5, 7.4, 7.374634146341464)"
11-01-2023 16:31:55.359204,"(2.15, 2.56, 2.5483870967741935)","(2.8, 3.25, 3.228)","(19.0, 28.0, 26.9)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(10.0, 14.0, 13.5)","(5.5, 7.4, 7.374634146341464)"
11-01-2023 16:31:56.320148,"(2.15, 2.56, 2.5514285714285716)","(2.8, 3.25, 3.183333333333333)","(19.0, 28.0, 26.9)","(31.0, 38.0, 36.24390243902439)","(31.0, 55.0, 51.0)","(10.0, 14.0, 13.5)","(5.5, 7.4, 7.374634146341464)"
11-01-2023 16:31:57.291723,"(2.15, 2.56, 2.5425641025641026)","(2.8, 3.25, 3.1905405405405407)","(19.0, 28.0, 26.9)","(31.0, 38.0, 37.833333333333336)","(31.0, 55.0, 51.5)","(10.0, 14.0, 13.5)","(5.5, 7.4, 7.374634146341464)"
11-01-2023 16:31:58.427592,"(2.15, 2.56, 2.5425641025641026)","(2.8, 3.25, 3.1905405405405407)","(19.0, 28.0, 27.2)","(31.0, 36.0, 35.35294117647059)","(31.0, 55.0, 51.5)","(10.0, 14.0, 13.5)","(5.5, 7.4, 7.374634146341464)"
11-01-2023 16:31:59.751500,"(2.15, 2.56, 2.550909090909091)","(2.8, 3.25, 3.1943396226415097)","(19.0, 28.0, 27.384615384615383)","(31.0, 36.0, 35.35294117647059)","(31.0, 55.0, 51.0)","(10.0, 14.0, 13.166666666666666)","(5.5, 7.4, 7.374634146341464)"
