,Prince Of Belair,Hooked On Xena,Yosemite Sam,Rowdy Roddy,Night Shift,Bimini Twist,Spring Lilli,Bailey
07-01-2023 20:02:07.685669,"(8.5, 99999, 99990)","(11.0, 14.5, 13.5)","(3.9, 5.6, 4.808695652173913)","(4.8, 6.2, 6.107142857142858)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.3, 3.5633333333333335)","(51.0, 130.0, 106.0)","(4.4, 7.4, 6.466666666666667)"
07-01-2023 20:02:09.010072,"(8.5, 99999, 99990)","(11.0, 14.5, 13.5)","(3.9, 5.6, 4.895833333333333)","(4.8, 6.2, 6.143478260869566)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.3, 3.5180000000000002)","(51.0, 130.0, 110.9090909090909)","(4.4, 7.4, 6.466666666666667)"
07-01-2023 20:02:10.293936,"(8.5, 99999, 99990)","(11.0, 14.5, 13.5)","(3.9, 5.6, 4.895833333333333)","(4.8, 6.2, 6.143478260869566)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.3, 3.5180000000000002)","(51.0, 120.0, 107.5)","(4.4, 7.4, 6.466666666666667)"
07-01-2023 20:02:11.640168,"(8.5, 99999, 99990)","(11.0, 14.5, 13.5)","(3.9, 5.5, 4.9)","(4.8, 6.2, 5.6)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.3, 3.95)","(51.0, 120.0, 107.5)","(4.4, 7.4, 6.466666666666667)"
07-01-2023 20:02:12.889792,"(8.5, 99999, 99990)","(11.0, 14.5, 13.5)","(3.9, 5.4, 4.9)","(4.8, 6.2, 5.6)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.2, 3.95)","(51.0, 120.0, 107.5)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:14.227670,"(8.5, 99999, 99990)","(11.0, 14.5, 13.5)","(3.9, 5.4, 4.9)","(4.8, 6.2, 5.6)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:15.395517,"(8.5, 99999, 99990)","(11.0, 14.5, 13.5)","(3.9, 5.4, 4.9)","(4.8, 6.2, 5.6)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:16.505934,"(8.5, 99999, 99990)","(11.0, 14.5, 12.0)","(3.9, 5.4, 4.9)","(4.8, 6.2, 5.6)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:17.759602,"(8.5, 99999, 99990)","(11.0, 14.5, 12.0)","(3.9, 5.4, 4.9)","(4.8, 6.2, 5.6)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:18.959312,"(8.5, 99999, 99990)","(11.0, 14.0, 12.0)","(3.9, 5.4, 4.9)","(4.8, 6.2, 5.6)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:20.161421,"(8.5, 99999, 99990)","(11.0, 14.0, 12.0)","(3.9, 5.4, 4.9)","(4.8, 6.2, 5.6)","(10.0, 24.0, 18.153846153846153)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:21.445905,"(8.5, 99999, 99990)","(11.0, 14.0, 10.705882352941176)","(3.9, 5.4, 5.2)","(4.8, 6.2, 6.066666666666666)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:22.759462,"(8.5, 99999, 99990)","(11.0, 14.0, 10.705882352941176)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:23.941164,"(8.5, 99999, 99990)","(11.0, 14.0, 10.705882352941176)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:25.108196,"(8.5, 99999, 99990)","(11.0, 14.0, 10.705882352941176)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:26.412483,"(8.5, 99999, 99990)","(11.0, 14.0, 10.705882352941176)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:27.755883,"(8.5, 99999, 99990)","(11.0, 14.0, 10.705882352941176)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:29.122004,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:30.357409,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:31.787736,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:33.283725,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:34.699838,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:35.989171,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:37.229610,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.4, 4.9)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:38.579675,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.4, 4.557142857142858)","(4.8, 6.2, 6.0)","(10.0, 24.0, 18.074074074074073)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.4375)"
07-01-2023 20:02:39.896080,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.5, 5.225)","(4.8, 6.2, 6.0)","(10.0, 24.0, 21.25)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 6.733333333333333)"
07-01-2023 20:02:41.172930,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.5, 4.954545454545455)","(4.8, 6.2, 6.0)","(10.0, 22.0, 21.25)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.733333333333333)"
07-01-2023 20:02:42.374053,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.5, 4.728571428571429)","(4.8, 6.2, 6.0)","(10.0, 22.0, 17.82608695652174)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.8)"
07-01-2023 20:02:43.726449,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.5, 4.779999999999999)","(4.8, 6.2, 6.0)","(10.0, 22.0, 19.88888888888889)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.818181818181818)"
07-01-2023 20:02:45.092504,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.5, 4.779999999999999)","(4.8, 6.2, 6.0)","(10.0, 21.0, 19.0)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.818181818181818)"
07-01-2023 20:02:46.388596,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.5, 4.779999999999999)","(4.8, 6.2, 6.0)","(10.0, 21.0, 16.75)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.818181818181818)"
07-01-2023 20:02:47.574234,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(3.9, 5.5, 4.779999999999999)","(4.8, 6.2, 6.0)","(10.0, 21.0, 19.0)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.818181818181818)"
07-01-2023 20:02:48.783756,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.5, 4.779999999999999)","(4.8, 6.2, 6.0)","(10.0, 20.0, 19.0)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.818181818181818)"
07-01-2023 20:02:50.010340,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.5, 4.779999999999999)","(4.8, 6.2, 6.0)","(10.0, 20.0, 18.625)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:02:51.090065,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.5, 4.779999999999999)","(4.8, 6.2, 6.0)","(10.0, 19.5, 18.625)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:02:52.261153,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.5, 4.96)","(4.8, 6.2, 6.0)","(10.0, 19.5, 16.55263157894737)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:02:53.572923,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.5, 4.96)","(4.8, 6.2, 6.0)","(10.0, 19.5, 18.25)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:02:54.897950,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.5, 4.96)","(4.8, 6.2, 6.0)","(10.0, 19.0, 18.25)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:02:56.206130,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.5, 5.1)","(4.8, 6.2, 6.0)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:02:57.442885,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.5, 5.1)","(4.8, 6.2, 6.0)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:02:58.666941,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.5, 5.1)","(4.8, 6.2, 6.0)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:02:59.929792,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.322222222222222)","(4.8, 6.2, 6.0)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:03:01.116883,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.322222222222222)","(4.8, 6.2, 6.0)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:03:02.377661,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.322222222222222)","(4.8, 6.2, 6.0)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:03:03.639875,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 6.2, 5.75)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:03:04.951504,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 6.2, 5.521739130434783)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 6.9)"
07-01-2023 20:03:06.174092,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 6.2, 5.514285714285714)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.166666666666667)"
07-01-2023 20:03:07.309428,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 6.2, 5.514285714285714)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.0)"
07-01-2023 20:03:08.640298,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 6.2, 5.55)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:09.878273,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 6.0, 5.55)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:11.113084,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 6.0, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:12.314358,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:13.558310,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:14.780614,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:16.059277,"(8.5, 99999, 99990)","(11.0, 14.0, 11.128205128205128)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:17.299309,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:18.669431,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:20.324101,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.0)"
07-01-2023 20:03:21.679361,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.125)"
07-01-2023 20:03:23.119668,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.125)"
07-01-2023 20:03:24.403098,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.125)"
07-01-2023 20:03:25.639742,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.125)"
07-01-2023 20:03:26.851805,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.125)"
07-01-2023 20:03:28.102360,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.109090909090909)"
07-01-2023 20:03:29.523598,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.2, 7.1230769230769235)"
07-01-2023 20:03:30.792553,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.1230769230769235)"
07-01-2023 20:03:32.070683,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.142857142857143)"
07-01-2023 20:03:33.288775,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.142857142857143)"
07-01-2023 20:03:34.646695,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.142857142857143)"
07-01-2023 20:03:35.970374,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.142857142857143)"
07-01-2023 20:03:37.222646,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.215384615384615)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.142857142857143)"
07-01-2023 20:03:38.485957,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.538775510204081)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.142857142857143)"
07-01-2023 20:03:39.767220,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.538775510204081)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.142857142857143)"
07-01-2023 20:03:40.909164,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.54)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 102.14285714285714)","(4.4, 7.4, 7.142857142857143)"
07-01-2023 20:03:42.068813,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.54)","(4.8, 5.9, 5.5)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 120.0, 94.0)","(4.4, 7.4, 7.2)"
07-01-2023 20:03:43.225282,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.3999999999999995)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 95.71428571428572)","(4.4, 7.4, 7.2)"
07-01-2023 20:03:44.445629,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.6, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 100.0, 94.0)","(4.4, 7.4, 7.2)"
07-01-2023 20:03:45.651345,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.4, 7.2)"
07-01-2023 20:03:46.792561,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.4, 7.2)"
07-01-2023 20:03:47.982205,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.4, 7.2)"
07-01-2023 20:03:49.258452,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.4, 7.2)"
07-01-2023 20:03:50.538470,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.4, 7.2)"
07-01-2023 20:03:51.661965,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.4, 7.2)"
07-01-2023 20:03:52.918643,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.4, 7.171428571428572)"
07-01-2023 20:03:54.117744,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.4, 7.2875)"
07-01-2023 20:03:55.396353,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.2875)"
07-01-2023 20:03:56.688111,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.2875)"
