,Cincinnati,Island Caesar,Tyabb Wonder,Ittakesluv,Im Eugene,Machavelli,Double Happiness,Deuce Coupe Nz,The Huntress
11-01-2023 17:48:52.551100,"(31.0, 100.0, 52.66666666666667)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:48:53.763683,"(31.0, 100.0, 52.66666666666667)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:48:54.906064,"(31.0, 100.0, 52.66666666666667)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:48:56.010128,"(31.0, 100.0, 52.66666666666667)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:48:57.303169,"(31.0, 100.0, 52.66666666666667)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:48:58.491090,"(31.0, 100.0, 52.66666666666667)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:48:59.676419,"(31.0, 100.0, 52.66666666666667)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:49:01.102065,"(31.0, 100.0, 52.66666666666667)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:49:02.496625,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:49:04.197196,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:49:05.349679,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9861538461538462)"
11-01-2023 17:49:06.473254,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:07.650394,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:08.941287,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:10.105563,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:11.677334,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:13.059214,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:14.322282,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:15.529401,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:16.676965,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:17.807250,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:18.948893,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:20.013409,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:21.259492,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:22.546529,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:23.612929,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:24.780110,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:25.964945,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:27.384923,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:28.505731,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:29.745690,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:31.185033,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:32.465710,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:33.765715,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.285)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:34.913341,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.042857142857143)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:36.029722,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.042857142857143)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:37.351701,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.042857142857143)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:38.570613,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:40.133853,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:41.379602,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:42.756443,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:43.959425,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:45.159888,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:46.814562,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:48.353670,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:49.773357,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:51.274512,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:52.630524,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:54.215939,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:55.636250,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:56.884057,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:58.175469,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 26.3)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:49:59.584410,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 38.0, 23.9)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:00.955977,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 32.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:02.292464,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:03.512379,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:04.830055,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:06.404477,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:07.664292,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:09.061864,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:10.249905,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:11.465324,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:12.665260,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:13.837412,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:15.062256,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:16.249943,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:17.404319,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:18.670182,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:19.847944,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:21.026929,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:22.374530,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:23.707377,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:24.907962,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:26.133520,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:27.329250,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:28.566419,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:29.768792,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:30.977641,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:32.210570,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.772826086956522)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:33.584518,"(31.0, 100.0, 44.77777777777778)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:34.894913,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.315)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:36.160360,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.085714285714285)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
11-01-2023 17:50:37.383345,"(31.0, 100.0, 64.5)","(31.0, 90.0, 54.0)","(4.0, 5.9, 5.085714285714285)","(18.0, 42.0, 24.375)","(21.0, 30.0, 24.25)","(18.0, 36.0, 23.0)","(20.0, 42.0, 34.5)","(5.0, 99999, 99990)","(1.7, 2.06, 1.9861538461538462)"
