,Splash Some Cash,Run For Glory,Heir Of Tavistock,Tubby Two Tracks,Grinzinger Allee,Midnight Brawler,Metro Legend,Annika,Obi,Star Espresso,Enbarr,Fox Dor
07-01-2023 15:59:46.197177,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.045454545454545)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5972093023255813)","(8.0, 11.5, 11.190909090909091)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 15:59:47.727058,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.045454545454545)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5972093023255813)","(8.0, 11.5, 11.190909090909091)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 15:59:49.242820,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.045454545454545)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5972093023255813)","(8.0, 11.5, 11.190909090909091)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 15:59:50.742110,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.045454545454545)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5972093023255813)","(8.0, 11.5, 11.190909090909091)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 15:59:52.408251,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.045454545454545)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5972093023255813)","(8.0, 11.5, 11.190909090909091)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 15:59:53.916039,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.045454545454545)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5972093023255813)","(8.0, 11.5, 11.190909090909091)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 15:59:55.381581,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.045454545454545)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5972093023255813)","(8.0, 11.5, 11.190909090909091)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 15:59:56.756109,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.045454545454545)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5972093023255813)","(8.0, 11.5, 11.190909090909091)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 15:59:58.237698,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.045454545454545)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.622689075630252)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 15:59:59.696982,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.196969696969697)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.65, 3.622689075630252)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:01.243397,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.196969696969697)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.65, 3.622689075630252)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:02.767998,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.196969696969697)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.65, 3.5962962962962965)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:04.386439,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.327586206896552)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:05.894553,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.327586206896552)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:07.449758,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.327586206896552)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:08.960915,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.327586206896552)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:10.468311,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.327586206896552)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:11.916988,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.327586206896552)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:13.422756,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.327586206896552)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:14.993606,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.423076923076923)","(11.0, 14.5, 14.327586206896552)","(31.0, 55.0, 53.72727272727273)","(41.0, 95.0, 89.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.52)","(7.5, 9.0, 8.533333333333333)","(7.5, 9.4, 8.967441860465117)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.472972972972974)"
07-01-2023 16:00:16.563238,"(17.0, 24.0, 23.7)","(17.0, 23.0, 20.5)","(7.5, 10.5, 10.785714285714286)","(11.0, 14.5, 15.073770491803279)","(31.0, 55.0, 52.2)","(41.0, 95.0, 89.28571428571428)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.372727272727273)","(7.5, 9.0, 8.8)","(7.5, 9.4, 9.466666666666667)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.972222222222221)"
07-01-2023 16:00:18.134343,"(17.0, 24.0, 23.0)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 52.42857142857143)","(41.0, 95.0, 83.33333333333333)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.372727272727273)","(7.5, 9.4, 8.685714285714287)","(7.5, 9.8, 9.527272727272727)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.972222222222221)"
07-01-2023 16:00:19.694568,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 95.0, 83.33333333333333)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.372727272727273)","(7.5, 9.4, 8.8)","(7.5, 9.8, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 12.346153846153847)"
07-01-2023 16:00:21.157936,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 95.0, 75.9090909090909)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.372727272727273)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:22.662169,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 95.0, 75.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.4)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:24.142290,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 68.57142857142857)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.4)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:25.610037,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 68.57142857142857)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.41764705882353)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:27.541963,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 68.57142857142857)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.43)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:29.854042,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 68.57142857142857)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.43)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:31.835571,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 68.57142857142857)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.439130434782609)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:33.463444,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 72.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.439130434782609)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:35.025573,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 78.75)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.439130434782609)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:36.670218,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 78.75)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.439130434782609)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:38.290277,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 72.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 10.5, 10.808)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.836363636363636)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:39.946557,"(17.0, 24.0, 23.428571428571427)","(17.0, 23.0, 20.5)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.954545454545455)","(31.0, 55.0, 53.2)","(41.0, 90.0, 72.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.808)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.775)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.346153846153847)"
07-01-2023 16:00:41.535290,"(17.0, 24.0, 22.0)","(17.0, 23.0, 21.0)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.5, 14.5)","(31.0, 55.0, 55.833333333333336)","(41.0, 90.0, 72.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.333333333333334)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:43.174815,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 72.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.333333333333334)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:44.937632,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.61111111111111)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 72.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.333333333333334)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:46.575619,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 72.0)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:48.219450,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:49.933242,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:51.676257,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:53.272911,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:54.879994,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:56.459289,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:58.123839,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 55.55555555555556)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:00:59.783375,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 52.53333333333333)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:01:01.518901,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 52.53333333333333)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:01:03.129313,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 52.53333333333333)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:01:04.846221,"(17.0, 23.0, 22.0)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.785714285714286)","(11.0, 15.0, 14.25)","(31.0, 60.0, 52.53333333333333)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.92)","(7.5, 10.0, 9.4)","(91.0, 160.0, 126.66666666666667)","(10.0, 12.0, 11.945945945945946)"
07-01-2023 16:01:06.467852,"(17.0, 23.0, 22.5)","(17.0, 23.0, 20.142857142857142)","(7.5, 11.0, 10.666666666666666)","(11.0, 15.0, 14.333333333333334)","(31.0, 60.0, 49.333333333333336)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.4, 8.8)","(7.5, 10.0, 9.17142857142857)","(91.0, 160.0, 126.66666666666667)","(10.0, 11.5, 11.426829268292684)"
07-01-2023 16:01:08.147600,"(17.0, 23.0, 22.5)","(17.0, 23.0, 21.0)","(7.5, 11.0, 10.125)","(11.0, 14.5, 14.333333333333334)","(31.0, 60.0, 50.333333333333336)","(41.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.0, 11.0, 10.428571428571429)","(7.5, 9.0, 8.8)","(7.5, 9.6, 9.17142857142857)","(91.0, 160.0, 126.66666666666667)","(10.0, 11.5, 11.426829268292684)"
07-01-2023 16:01:09.953771,"(17.0, 23.0, 24.0)","(17.0, 23.0, 22.526315789473685)","(8.0, 11.0, 10.125)","(12.0, 14.5, 14.48)","(41.0, 55.0, 50.333333333333336)","(51.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.5, 11.0, 10.2)","(8.0, 9.0, 8.88)","(7.5, 9.6, 9.433333333333334)","(101.0, 160.0, 126.66666666666667)","(10.0, 11.5, 11.426829268292684)"
07-01-2023 16:01:11.751670,"(17.0, 25.0, 24.0)","(17.0, 23.0, 19.25)","(8.0, 11.0, 10.125)","(12.0, 14.5, 14.469696969696969)","(41.0, 55.0, 50.333333333333336)","(51.0, 90.0, 81.42857142857143)","(2.9, 3.6, 3.5962962962962965)","(8.5, 11.0, 10.956)","(8.0, 9.0, 8.8)","(7.5, 9.6, 9.333333333333334)","(101.0, 160.0, 126.66666666666667)","(10.0, 11.5, 11.426829268292684)"
07-01-2023 16:01:13.657758,"(17.0, 25.0, 24.0)","(17.0, 23.0, 19.944444444444443)","(8.0, 11.0, 10.125)","(12.0, 14.5, 14.469696969696969)","(41.0, 55.0, 50.333333333333336)","(51.0, 90.0, 78.33333333333333)","(2.9, 3.6, 3.5963470319634703)","(8.5, 11.5, 10.3)","(8.0, 9.0, 8.8)","(7.5, 9.6, 9.333333333333334)","(101.0, 160.0, 126.66666666666667)","(10.0, 11.5, 11.426829268292684)"
07-01-2023 16:01:15.771212,"(17.0, 25.0, 24.0)","(17.0, 23.0, 20.708333333333332)","(8.0, 11.0, 10.125)","(12.0, 14.5, 14.469696969696969)","(41.0, 55.0, 50.333333333333336)","(51.0, 90.0, 78.33333333333333)","(2.9, 3.6, 3.5962962962962965)","(8.5, 11.5, 10.3)","(8.0, 9.0, 8.8)","(7.5, 9.6, 8.933333333333334)","(101.0, 160.0, 126.66666666666667)","(10.0, 11.5, 11.426829268292684)"
07-01-2023 16:01:18.351090,"(17.0, 25.0, 24.0)","(17.0, 23.0, 21.75)","(8.0, 11.0, 10.125)","(12.0, 14.5, 14.480392156862745)","(41.0, 55.0, 50.333333333333336)","(51.0, 90.0, 81.25)","(2.9, 3.6, 3.5962962962962965)","(8.5, 11.5, 10.409090909090908)","(8.0, 9.0, 8.8)","(7.5, 9.6, 8.933333333333334)","(101.0, 160.0, 126.66666666666667)","(10.0, 12.5, 12.3125)"
