,This Skilled Cat,Buzz N Joe,Temoin Chaud,Onthetake,Nics Hero,Dunvegan,Gwennybegg,Invertational,Arachidi
05-01-2023 15:52:03.843748,"(11.0, 22.0, 20.75)","(6.0, 8.0, 7.968965517241379)","(21.0, 34.0, 31.454545454545453)","(51.0, 55.0, 49.4)","(11.0, 14.5, 13.647058823529411)","(21.0, 29.0, 27.4)","(71.0, 160.0, 138.0)","(1.85, 2.02, 1.9865853658536585)","(5.5, 7.0, 6.925)"
05-01-2023 15:52:05.003697,"(12.0, 22.0, 20.823529411764707)","(6.0, 7.8, 7.645161290322581)","(21.0, 34.0, 32.0)","(41.0, 55.0, 51.5)","(11.0, 14.5, 13.647058823529411)","(21.0, 29.0, 27.4)","(71.0, 150.0, 138.0)","(1.85, 1.99, 2.0111475409836066)","(5.5, 7.0, 6.925)"
05-01-2023 15:52:06.196594,"(12.0, 22.0, 20.823529411764707)","(6.0, 7.8, 7.5473684210526315)","(21.0, 34.0, 32.0)","(41.0, 55.0, 49.4)","(11.0, 14.5, 13.136363636363637)","(21.0, 29.0, 27.857142857142858)","(71.0, 150.0, 138.0)","(1.85, 2.02, 2.0083870967741935)","(5.5, 7.0, 6.925)"
05-01-2023 15:52:07.450621,"(12.0, 21.0, 20.3)","(6.0, 7.8, 7.517647058823529)","(21.0, 34.0, 32.0)","(41.0, 55.0, 51.5)","(11.0, 14.5, 12.73076923076923)","(21.0, 29.0, 27.4)","(71.0, 150.0, 138.0)","(1.85, 2.02, 2.0075862068965518)","(5.5, 7.0, 6.925)"
05-01-2023 15:52:08.771071,"(12.0, 21.0, 20.3)","(6.0, 7.8, 7.368)","(21.0, 34.0, 32.0)","(41.0, 55.0, 49.4)","(11.0, 13.5, 12.73076923076923)","(21.0, 29.0, 27.857142857142858)","(71.0, 150.0, 138.0)","(1.85, 2.02, 2.011)","(5.5, 7.0, 6.9625)"
05-01-2023 15:52:10.103469,"(12.0, 21.0, 19.923076923076923)","(6.0, 7.8, 7.368)","(21.0, 34.0, 32.0)","(41.0, 55.0, 49.4)","(11.0, 13.5, 12.25)","(21.0, 29.0, 27.857142857142858)","(71.0, 150.0, 138.0)","(1.85, 2.02, 2.015573770491803)","(5.5, 7.0, 6.828571428571429)"
05-01-2023 15:52:11.494569,"(12.0, 20.0, 18.75)","(6.0, 7.8, 7.384615384615385)","(21.0, 34.0, 32.72727272727273)","(41.0, 55.0, 51.5)","(11.0, 13.5, 11.743243243243244)","(21.0, 29.0, 27.857142857142858)","(71.0, 150.0, 138.0)","(1.85, 2.02, 2.0175510204081633)","(5.5, 7.2, 6.506666666666667)"
05-01-2023 15:52:12.912436,"(13.0, 18.0, 17.181818181818183)","(6.0, 7.8, 7.491428571428571)","(21.0, 34.0, 32.0)","(41.0, 55.0, 49.4)","(11.0, 13.0, 11.590909090909092)","(20.0, 29.0, 27.857142857142858)","(81.0, 150.0, 138.0)","(1.8, 2.02, 2.0444444444444443)","(5.5, 7.2, 6.3090909090909095)"
05-01-2023 15:52:14.446476,"(13.0, 18.0, 16.8)","(6.0, 7.8, 7.4625)","(21.0, 34.0, 32.0)","(41.0, 55.0, 51.5)","(11.0, 13.0, 11.590909090909092)","(20.0, 29.0, 27.857142857142858)","(81.0, 150.0, 138.0)","(1.8, 2.1, 2.034070351758794)","(5.5, 6.4, 6.4)"
05-01-2023 15:52:16.199133,"(13.0, 18.0, 17.4)","(6.0, 7.8, 7.646808510638298)","(21.0, 34.0, 33.0)","(41.0, 55.0, 51.888888888888886)","(11.0, 13.0, 11.708333333333334)","(20.0, 29.0, 27.071428571428573)","(81.0, 150.0, 151.66666666666666)","(1.8, 2.1, 2.089818181818182)","(5.5, 6.6, 6.4)"
05-01-2023 15:52:17.613034,"(13.0, 18.0, 17.5)","(6.0, 7.8, 7.2)","(21.0, 34.0, 32.6)","(41.0, 55.0, 54.22222222222222)","(11.0, 13.0, 12.114285714285714)","(21.0, 28.0, 27.21212121212121)","(81.0, 160.0, 126.0)","(1.8, 2.1, 2.1458823529411766)","(5.5, 6.6, 6.681632653061225)"
05-01-2023 15:52:18.945798,"(13.0, 18.0, 17.4)","(6.0, 7.8, 7.449999999999999)","(21.0, 34.0, 32.6)","(41.0, 55.0, 54.22222222222222)","(11.0, 13.0, 12.13888888888889)","(21.0, 28.0, 27.21212121212121)","(81.0, 150.0, 122.0)","(1.8, 2.16, 2.045)","(5.5, 7.0, 6.6)"
05-01-2023 15:52:20.299055,"(13.0, 18.0, 17.4)","(6.0, 7.6, 7.3)","(21.0, 34.0, 32.6)","(41.0, 55.0, 54.166666666666664)","(10.0, 13.0, 11.958333333333334)","(21.0, 28.0, 27.21212121212121)","(81.0, 140.0, 127.14285714285714)","(1.8, 2.16, 2.1155208333333335)","(5.5, 6.8, 6.7375)"
05-01-2023 15:52:21.748584,"(13.0, 18.0, 17.4)","(6.0, 7.8, 7.053333333333334)","(21.0, 34.0, 32.6)","(41.0, 55.0, 54.166666666666664)","(10.0, 13.0, 11.925)","(21.0, 28.0, 27.21212121212121)","(81.0, 130.0, 124.28571428571429)","(1.8, 2.16, 2.065846153846154)","(5.5, 6.8, 6.666666666666666)"
05-01-2023 15:52:22.959820,"(13.0, 18.0, 17.55)","(6.0, 7.8, 7.053333333333334)","(21.0, 34.0, 32.6)","(41.0, 55.0, 54.166666666666664)","(10.0, 12.0, 11.925)","(21.0, 28.0, 27.21212121212121)","(81.0, 130.0, 124.28571428571429)","(1.8, 2.16, 2.065846153846154)","(5.5, 6.8, 6.666666666666666)"
05-01-2023 15:52:24.208995,"(13.0, 18.0, 17.88235294117647)","(6.0, 7.8, 7.141176470588236)","(21.0, 34.0, 32.6)","(41.0, 55.0, 54.22222222222222)","(11.0, 12.0, 11.90625)","(21.0, 28.0, 27.21212121212121)","(81.0, 130.0, 126.66666666666667)","(1.8, 2.16, 2.1533333333333333)","(5.5, 6.8, 6.681818181818182)"
05-01-2023 15:52:25.476298,"(13.0, 18.0, 17.833333333333332)","(6.0, 7.8, 7.141176470588236)","(21.0, 34.0, 32.6)","(41.0, 55.0, 53.5)","(11.0, 12.0, 11.90625)","(21.0, 28.0, 26.20689655172414)","(81.0, 130.0, 125.0)","(1.8, 2.16, 2.1514285714285717)","(5.5, 6.8, 6.681818181818182)"
05-01-2023 15:52:26.774378,"(13.0, 18.0, 17.823529411764707)","(6.0, 7.8, 7.449999999999999)","(21.0, 34.0, 32.6)","(41.0, 55.0, 53.6)","(11.0, 12.0, 11.9375)","(21.0, 28.0, 26.25)","(81.0, 130.0, 130.0)","(1.8, 2.16, 2.087659574468085)","(5.5, 6.8, 7.371084337349398)"
05-01-2023 15:52:28.077073,"(13.0, 18.0, 17.75)","(6.0, 7.6, 7.449999999999999)","(21.0, 34.0, 32.6)","(41.0, 55.0, 49.6)","(11.0, 12.0, 11.80952380952381)","(21.0, 28.0, 26.5)","(81.0, 140.0, 130.0)","(1.8, 2.12, 2.100379746835443)","(5.5, 7.4, 7.365714285714286)"
05-01-2023 15:52:29.349125,"(13.0, 20.0, 18.928571428571427)","(6.0, 7.6, 7.49090909090909)","(21.0, 34.0, 31.733333333333334)","(41.0, 50.0, 49.6)","(10.0, 12.0, 11.80952380952381)","(21.0, 28.0, 26.25)","(81.0, 140.0, 130.0)","(1.8, 2.12, 2.08640522875817)","(5.5, 7.4, 7.5625)"
05-01-2023 15:52:30.629216,"(13.0, 20.0, 19.25)","(6.0, 7.6, 7.449999999999999)","(21.0, 32.0, 31.733333333333334)","(41.0, 50.0, 49.6)","(10.0, 12.0, 11.80952380952381)","(21.0, 28.0, 26.25)","(81.0, 140.0, 130.0)","(1.8, 2.1, 2.08640522875817)","(5.5, 7.6, 7.5625)"
05-01-2023 15:52:31.993510,"(13.0, 20.0, 19.454545454545453)","(6.0, 7.4, 7.3090909090909095)","(21.0, 34.0, 32.0)","(41.0, 50.0, 49.6)","(10.0, 12.0, 11.8)","(21.0, 28.0, 26.25)","(81.0, 140.0, 130.0)","(1.8, 2.08, 2.078348623853211)","(6.0, 7.6, 7.574193548387097)"
05-01-2023 15:52:33.412311,"(13.0, 20.0, 18.714285714285715)","(6.0, 7.4, 7.3090909090909095)","(21.0, 34.0, 32.0)","(41.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.529411764705882)","(21.0, 28.0, 26.09090909090909)","(81.0, 140.0, 122.85714285714286)","(1.8, 2.08, 2.078348623853211)","(5.5, 7.6, 7.7898305084745765)"
05-01-2023 15:52:34.935993,"(13.0, 21.0, 18.333333333333332)","(6.0, 7.4, 7.257142857142857)","(21.0, 34.0, 32.0)","(41.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.466666666666667)","(21.0, 28.0, 26.263157894736842)","(81.0, 140.0, 122.85714285714286)","(1.8, 2.08, 2.078348623853211)","(5.5, 7.8, 7.771428571428571)"
05-01-2023 15:52:36.412689,"(13.0, 20.0, 18.866666666666667)","(6.0, 7.4, 7.233333333333333)","(21.0, 34.0, 32.72727272727273)","(41.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.466666666666667)","(21.0, 27.0, 26.125)","(81.0, 140.0, 122.5)","(1.8, 2.08, 2.0646153846153847)","(6.0, 7.8, 7.68)"
05-01-2023 15:52:37.986147,"(13.0, 21.0, 18.866666666666667)","(6.0, 7.4, 7.233333333333333)","(21.0, 34.0, 32.0)","(41.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.2)","(21.0, 27.0, 26.125)","(81.0, 130.0, 122.85714285714286)","(1.8, 2.1, 2.0646153846153847)","(6.0, 7.8, 7.7749999999999995)"
05-01-2023 15:52:39.489678,"(13.0, 20.0, 18.23076923076923)","(6.0, 7.4, 7.016176470588236)","(21.0, 34.0, 32.72727272727273)","(41.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.222222222222221)","(21.0, 27.0, 26.263157894736842)","(81.0, 140.0, 122.5)","(1.85, 2.1, 2.0788990825688076)","(6.0, 7.8, 7.7749999999999995)"
05-01-2023 15:52:41.122022,"(13.0, 21.0, 18.23076923076923)","(6.0, 7.4, 6.828571428571428)","(21.0, 34.0, 32.72727272727273)","(41.0, 50.0, 49.55555555555556)","(10.0, 11.5, 11.291666666666666)","(21.0, 27.0, 26.6)","(81.0, 130.0, 121.53846153846153)","(1.85, 2.08, 2.0707692307692307)","(6.0, 7.8, 7.68)"
05-01-2023 15:52:44.264928,"(13.0, 21.0, 19.5)","(6.0, 7.4, 7.0)","(21.0, 34.0, 32.72727272727273)","(41.0, 50.0, 49.55555555555556)","(10.0, 11.0, 10.9)","(21.0, 29.0, 27.72222222222222)","(81.0, 130.0, 122.5)","(1.85, 2.08, 2.0707692307692307)","(6.0, 7.8, 7.75)"
05-01-2023 15:52:45.762796,"(13.0, 21.0, 20.5)","(6.0, 7.4, 6.622764227642276)","(21.0, 34.0, 32.25)","(41.0, 50.0, 49.55555555555556)","(10.0, 11.0, 11.03960396039604)","(21.0, 29.0, 27.72222222222222)","(81.0, 130.0, 121.42857142857143)","(1.85, 2.08, 2.0308333333333333)","(6.0, 7.8, 7.72)"
05-01-2023 15:52:46.955678,"(13.0, 21.0, 20.5)","(6.0, 7.0, 6.622764227642276)","(21.0, 34.0, 32.25)","(41.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.093457943925234)","(21.0, 29.0, 27.72222222222222)","(81.0, 130.0, 118.0)","(1.85, 2.04, 2.0344444444444445)","(6.0, 7.8, 7.72)"
05-01-2023 15:52:48.217918,"(13.0, 21.0, 20.6875)","(6.0, 7.0, 6.61967213114754)","(21.0, 34.0, 32.25)","(31.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.093457943925234)","(21.0, 29.0, 27.72222222222222)","(91.0, 140.0, 121.0)","(1.85, 2.04, 2.0275)","(6.0, 7.8, 7.72)"
05-01-2023 15:52:49.476600,"(13.0, 21.0, 20.714285714285715)","(6.0, 7.0, 6.61967213114754)","(21.0, 34.0, 32.25)","(31.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.093457943925234)","(21.0, 29.0, 27.72222222222222)","(91.0, 130.0, 107.5)","(1.85, 2.04, 2.0182857142857142)","(6.0, 7.8, 7.72)"
05-01-2023 15:52:50.859045,"(13.0, 21.0, 20.81818181818182)","(6.0, 7.0, 6.608988764044944)","(21.0, 34.0, 32.25)","(31.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.093457943925234)","(21.0, 29.0, 27.85)","(91.0, 130.0, 106.0)","(1.85, 2.02, 2.009176470588235)","(6.0, 7.8, 7.742857142857143)"
05-01-2023 15:52:52.091949,"(13.0, 21.0, 20.8125)","(6.0, 7.0, 6.610495626822157)","(21.0, 34.0, 32.25)","(31.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.093457943925234)","(21.0, 29.0, 27.85)","(91.0, 130.0, 106.0)","(1.85, 2.02, 2.0111538461538463)","(6.0, 7.8, 7.676923076923077)"
05-01-2023 15:52:53.340510,"(13.0, 21.0, 20.5)","(6.0, 7.0, 6.607058823529411)","(21.0, 34.0, 32.25)","(31.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.093457943925234)","(21.0, 29.0, 27.85)","(81.0, 130.0, 106.0)","(1.85, 2.02, 2.016)","(6.0, 7.8, 7.676923076923077)"
05-01-2023 15:52:54.666334,"(13.0, 21.0, 20.555555555555557)","(6.0, 7.0, 6.609999999999999)","(21.0, 34.0, 32.25)","(31.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.344594594594595)","(21.0, 29.0, 27.85)","(81.0, 130.0, 106.0)","(1.85, 2.02, 2.0170731707317073)","(6.0, 7.8, 7.676923076923077)"
05-01-2023 15:52:56.246934,"(13.0, 21.0, 19.77777777777778)","(6.0, 7.0, 6.614814814814815)","(21.0, 34.0, 32.25)","(31.0, 50.0, 49.55555555555556)","(10.0, 12.0, 11.344594594594595)","(21.0, 29.0, 27.85)","(81.0, 130.0, 106.0)","(1.85, 2.02, 2.0170731707317073)","(6.0, 7.8, 7.676923076923077)"
05-01-2023 15:52:57.603058,"(13.0, 21.0, 19.9)","(6.0, 7.0, 6.614814814814815)","(21.0, 34.0, 32.25)","(31.0, 50.0, 46.666666666666664)","(10.0, 12.0, 11.58008658008658)","(21.0, 29.0, 27.85)","(81.0, 130.0, 106.0)","(1.85, 2.02, 2.0259060402684566)","(6.0, 7.8, 7.745454545454545)"
05-01-2023 15:52:59.062098,"(13.0, 21.0, 19.428571428571427)","(6.0, 7.0, 6.6125)","(21.0, 34.0, 32.25)","(31.0, 50.0, 46.666666666666664)","(10.0, 12.0, 11.439102564102564)","(21.0, 29.0, 27.85)","(81.0, 130.0, 106.0)","(1.85, 2.1, 2.0273684210526315)","(6.0, 7.8, 7.745454545454545)"
05-01-2023 15:53:00.461487,"(13.0, 21.0, 19.428571428571427)","(6.0, 7.0, 6.6125)","(21.0, 34.0, 31.59090909090909)","(31.0, 50.0, 46.666666666666664)","(10.0, 11.5, 11.412650602409638)","(21.0, 29.0, 27.85)","(81.0, 130.0, 106.0)","(1.85, 2.1, 2.0444295302013424)","(6.0, 7.8, 7.745454545454545)"
05-01-2023 15:53:02.004357,"(13.0, 21.0, 19.763157894736842)","(6.0, 7.0, 6.651327433628318)","(21.0, 32.0, 31.842105263157894)","(31.0, 50.0, 46.666666666666664)","(10.0, 11.5, 11.675)","(21.0, 29.0, 28.0625)","(81.0, 130.0, 106.0)","(1.85, 2.1, 2.023862068965517)","(6.0, 7.8, 7.745454545454545)"
05-01-2023 15:53:03.515717,"(13.0, 20.0, 19.25)","(6.0, 7.0, 6.648062015503876)","(21.0, 32.0, 31.842105263157894)","(31.0, 50.0, 47.333333333333336)","(10.0, 12.0, 12.136363636363637)","(21.0, 29.0, 28.0625)","(81.0, 130.0, 106.0)","(1.85, 2.1, 2.042198952879581)","(6.0, 7.8, 7.745454545454545)"
05-01-2023 15:53:04.973490,"(13.0, 19.5, 18.657894736842106)","(6.0, 7.0, 6.648062015503876)","(21.0, 32.0, 31.853658536585368)","(31.0, 50.0, 46.666666666666664)","(10.0, 12.5, 12.225)","(21.0, 29.0, 28.0625)","(81.0, 130.0, 106.0)","(1.85, 2.1, 2.04096256684492)","(6.0, 7.8, 7.76)"
05-01-2023 15:53:06.373784,"(13.0, 19.5, 18.657894736842106)","(6.0, 7.0, 6.648062015503876)","(21.0, 32.0, 31.853658536585368)","(31.0, 50.0, 47.333333333333336)","(10.0, 12.5, 12.125)","(21.0, 29.0, 28.0625)","(81.0, 130.0, 106.0)","(1.85, 2.1, 2.025)","(6.0, 7.8, 7.76)"
05-01-2023 15:53:07.830797,"(13.0, 19.5, 18.433333333333334)","(6.0, 7.0, 6.648062015503876)","(21.0, 32.0, 31.853658536585368)","(31.0, 50.0, 47.333333333333336)","(10.0, 12.5, 12.125)","(21.0, 29.0, 28.0625)","(81.0, 130.0, 106.0)","(1.85, 2.1, 2.0427586206896553)","(6.0, 7.8, 7.745454545454545)"
05-01-2023 15:53:09.216071,"(13.0, 19.5, 17.681818181818183)","(6.0, 7.0, 6.681045751633986)","(21.0, 32.0, 31.853658536585368)","(31.0, 50.0, 46.666666666666664)","(10.0, 12.5, 12.125)","(21.0, 29.0, 28.0625)","(81.0, 130.0, 106.0)","(1.85, 2.08, 2.0427586206896553)","(6.0, 7.8, 7.745454545454545)"
05-01-2023 15:53:10.682816,"(13.0, 19.5, 17.681818181818183)","(6.0, 7.0, 6.681045751633986)","(21.0, 32.0, 31.853658536585368)","(31.0, 50.0, 46.666666666666664)","(10.0, 12.5, 12.125)","(21.0, 29.0, 28.0625)","(81.0, 130.0, 106.0)","(1.85, 2.08, 2.01)","(6.0, 7.8, 7.733333333333333)"
05-01-2023 15:53:12.180634,"(13.0, 18.5, 17.928571428571427)","(6.0, 7.0, 6.815384615384615)","(21.0, 32.0, 32.72727272727273)","(31.0, 50.0, 49.6)","(10.0, 12.5, 12.125)","(21.0, 29.0, 27.75)","(81.0, 130.0, 106.0)","(1.85, 2.02, 2.0117241379310347)","(6.0, 7.8, 7.76)"
05-01-2023 15:53:13.682320,"(13.0, 18.5, 18.2)","(6.0, 7.0, 6.815384615384615)","(21.0, 34.0, 33.05882352941177)","(31.0, 50.0, 49.333333333333336)","(10.0, 12.5, 12.125)","(21.0, 29.0, 27.75)","(81.0, 130.0, 106.0)","(1.8, 2.02, 2.0118181818181817)","(6.0, 7.8, 7.76)"
05-01-2023 15:53:14.933412,"(13.0, 18.5, 18.2)","(6.0, 7.0, 6.815384615384615)","(21.0, 34.0, 33.05882352941177)","(31.0, 50.0, 49.333333333333336)","(10.0, 12.5, 12.125)","(21.0, 29.0, 27.923076923076923)","(81.0, 130.0, 110.0)","(1.8, 2.02, 1.9945454545454546)","(6.0, 7.8, 7.871428571428572)"
05-01-2023 15:53:16.138543,"(13.0, 18.5, 18.333333333333332)","(6.0, 7.0, 6.810434782608695)","(21.0, 34.0, 33.53846153846154)","(31.0, 55.0, 52.0)","(10.0, 12.5, 12.12962962962963)","(21.0, 29.0, 27.923076923076923)","(81.0, 120.0, 110.0)","(1.8, 2.04, 2.0277149877149876)","(6.0, 8.0, 7.5200000000000005)"
05-01-2023 15:53:17.379191,"(13.0, 18.5, 18.333333333333332)","(6.0, 7.0, 6.747976878612716)","(21.0, 34.0, 33.666666666666664)","(31.0, 55.0, 52.0)","(10.0, 12.5, 12.024390243902438)","(21.0, 29.0, 28.333333333333332)","(81.0, 120.0, 112.0)","(1.8, 2.04, 2.031728813559322)","(6.0, 8.0, 6.7670103092783505)"
05-01-2023 15:53:18.649524,"(13.0, 19.5, 18.5)","(6.0, 7.0, 6.859615384615385)","(21.0, 36.0, 34.75)","(31.0, 65.0, 56.0)","(10.0, 13.0, 12.543795620437956)","(21.0, 29.0, 30.19047619047619)","(81.0, 130.0, 117.14285714285714)","(1.8, 2.04, 2.038909090909091)","(6.0, 6.8, 7.089361702127659)"
05-01-2023 15:53:19.933439,"(13.0, 21.0, 19.814814814814813)","(6.0, 7.0, 6.894202898550724)","(21.0, 36.0, 33.857142857142854)","(31.0, 60.0, 53.63636363636363)","(10.0, 13.0, 12.543795620437956)","(21.0, 32.0, 28.607142857142858)","(81.0, 130.0, 117.14285714285714)","(1.8, 2.04, 2.039016393442623)","(6.0, 7.6, 6.859259259259259)"
05-01-2023 15:53:21.184062,"(13.0, 21.0, 19.814814814814813)","(6.0, 7.0, 6.894202898550724)","(21.0, 36.0, 33.793103448275865)","(31.0, 55.0, 51.53846153846154)","(10.0, 13.0, 12.543478260869565)","(21.0, 32.0, 27.64864864864865)","(81.0, 130.0, 123.07692307692307)","(1.8, 2.04, 2.002222222222222)","(6.0, 7.4, 7.185185185185185)"
05-01-2023 15:53:22.467790,"(13.0, 21.0, 19.814814814814813)","(6.0, 7.0, 6.894202898550724)","(21.0, 36.0, 34.608695652173914)","(31.0, 55.0, 51.53846153846154)","(10.0, 13.0, 12.565517241379311)","(21.0, 29.0, 27.71794871794872)","(81.0, 130.0, 123.57142857142857)","(1.8, 2.02, 2.0019444444444443)","(6.0, 7.2, 7.083495145631068)"
05-01-2023 15:53:23.700509,"(13.0, 21.0, 19.933333333333334)","(6.0, 7.0, 6.887692307692308)","(21.0, 36.0, 34.608695652173914)","(31.0, 55.0, 51.53846153846154)","(10.0, 13.0, 12.565517241379311)","(21.0, 29.0, 27.71794871794872)","(81.0, 130.0, 123.57142857142857)","(1.8, 2.02, 2.0019444444444443)","(6.0, 7.2, 7.083495145631068)"
05-01-2023 15:53:24.916719,"(13.0, 21.0, 20.142857142857142)","(6.0, 7.0, 6.932773109243698)","(21.0, 36.0, 35.03030303030303)","(41.0, 55.0, 52.75)","(10.0, 13.0, 12.62809917355372)","(21.0, 29.0, 28.26923076923077)","(81.0, 130.0, 123.33333333333333)","(1.8, 2.02, 2.0053284671532845)","(6.0, 7.2, 7.015384615384615)"
05-01-2023 15:53:26.144175,"(13.0, 21.0, 20.142857142857142)","(6.0, 7.0, 6.932773109243698)","(21.0, 36.0, 35.03030303030303)","(41.0, 55.0, 52.75)","(10.0, 13.0, 12.629166666666666)","(21.0, 29.0, 28.26923076923077)","(81.0, 130.0, 123.33333333333333)","(1.8, 2.02, 2.0033333333333334)","(6.0, 7.2, 7.015384615384615)"
05-01-2023 15:53:27.318713,"(13.0, 21.0, 20.703703703703702)","(6.0, 7.0, 6.932773109243698)","(21.0, 36.0, 35.25925925925926)","(41.0, 55.0, 52.75)","(10.0, 13.0, 12.629166666666666)","(21.0, 29.0, 28.26923076923077)","(81.0, 130.0, 123.33333333333333)","(1.8, 2.02, 2.0033333333333334)","(6.0, 7.2, 7.015384615384615)"
05-01-2023 15:53:28.486623,"(13.0, 21.0, 20.543478260869566)","(6.0, 7.0, 6.925925925925926)","(21.0, 36.0, 35.25925925925926)","(41.0, 55.0, 52.75)","(10.0, 13.0, 12.626050420168067)","(21.0, 29.0, 28.26923076923077)","(81.0, 130.0, 123.33333333333333)","(1.85, 2.02, 2.0033333333333334)","(6.0, 7.2, 7.114285714285715)"
05-01-2023 15:53:29.778990,"(13.0, 21.0, 20.25)","(6.0, 7.0, 6.866666666666666)","(26.0, 36.0, 35.7)","(41.0, 55.0, 52.27272727272727)","(10.0, 13.0, 12.411764705882353)","(21.0, 29.0, 28.083333333333332)","(81.0, 130.0, 128.0)","(1.85, 2.02, 1.993370786516854)","(6.0, 7.2, 7.120754716981132)"
05-01-2023 15:53:31.003783,"(13.0, 21.0, 20.25)","(6.0, 7.0, 6.866666666666666)","(26.0, 36.0, 35.81818181818182)","(41.0, 55.0, 52.27272727272727)","(10.0, 13.0, 12.43089430894309)","(21.0, 29.0, 28.214285714285715)","(81.0, 130.0, 125.0)","(1.85, 2.02, 1.993370786516854)","(6.0, 7.2, 7.120754716981132)"
05-01-2023 15:53:32.204775,"(13.0, 22.0, 20.1)","(6.0, 7.0, 6.944827586206896)","(26.0, 40.0, 37.3)","(41.0, 55.0, 52.77777777777778)","(10.0, 13.0, 12.617283950617283)","(21.0, 28.0, 27.511627906976745)","(81.0, 130.0, 126.66666666666667)","(1.85, 2.02, 1.9929556650246305)","(6.0, 7.2, 6.92)"
05-01-2023 15:53:33.393810,"(13.0, 22.0, 21.384615384615383)","(6.0, 6.8, 6.759514170040486)","(26.0, 40.0, 37.857142857142854)","(41.0, 55.0, 53.666666666666664)","(10.0, 13.0, 12.655555555555555)","(21.0, 28.0, 27.695652173913043)","(81.0, 130.0, 122.85714285714286)","(1.85, 2.02, 2.000662983425414)","(6.0, 7.2, 6.984615384615385)"
05-01-2023 15:53:34.628370,"(13.0, 22.0, 21.384615384615383)","(6.0, 6.8, 6.79126213592233)","(26.0, 40.0, 37.142857142857146)","(41.0, 55.0, 53.666666666666664)","(10.0, 13.0, 12.592105263157896)","(21.0, 28.0, 27.857142857142858)","(91.0, 130.0, 123.75)","(1.8, 2.04, 2.037926267281106)","(6.0, 7.2, 7.122222222222223)"
05-01-2023 15:53:35.810778,"(13.0, 22.0, 21.272727272727273)","(6.0, 6.8, 6.789944134078212)","(26.0, 40.0, 36.55172413793103)","(41.0, 55.0, 53.46153846153846)","(10.0, 13.0, 12.426470588235293)","(21.0, 28.0, 27.818181818181817)","(91.0, 130.0, 123.75)","(1.8, 2.04, 2.037772277227723)","(6.0, 7.2, 7.122222222222223)"
05-01-2023 15:53:37.026791,"(13.0, 22.0, 21.272727272727273)","(6.0, 6.8, 6.795402298850575)","(26.0, 40.0, 36.55172413793103)","(41.0, 55.0, 53.46153846153846)","(10.0, 13.0, 12.43884892086331)","(21.0, 28.0, 27.818181818181817)","(91.0, 130.0, 123.75)","(1.8, 2.04, 2.037772277227723)","(6.0, 7.2, 7.122222222222223)"
05-01-2023 15:53:38.252679,"(14.0, 22.0, 20.8)","(6.0, 6.8, 6.79578947368421)","(26.0, 38.0, 36.93333333333333)","(41.0, 55.0, 54.04761904761905)","(11.0, 13.0, 12.476510067114093)","(21.0, 28.0, 28.125)","(91.0, 130.0, 126.15384615384616)","(1.85, 2.04, 2.0498765432098764)","(6.0, 7.2, 7.16989247311828)"
05-01-2023 15:53:39.458345,"(14.0, 21.0, 20.57894736842105)","(6.0, 6.8, 6.79578947368421)","(26.0, 38.0, 36.93333333333333)","(41.0, 55.0, 48.888888888888886)","(11.0, 13.0, 12.611842105263158)","(21.0, 29.0, 28.3)","(91.0, 130.0, 126.15384615384616)","(1.85, 2.06, 2.053050847457627)","(6.0, 7.2, 7.16989247311828)"
05-01-2023 15:53:40.960034,"(14.0, 21.0, 19.359375)","(6.0, 6.8, 6.59074074074074)","(26.0, 38.0, 36.7)","(41.0, 50.0, 48.0)","(11.0, 13.0, 12.635802469135802)","(21.0, 29.0, 28.6)","(91.0, 130.0, 126.15384615384616)","(1.85, 2.06, 2.046754966887417)","(6.0, 7.2, 7.134375)"
05-01-2023 15:53:42.271505,"(14.0, 19.5, 19.359375)","(6.0, 6.6, 6.59074074074074)","(26.0, 38.0, 36.94736842105263)","(41.0, 50.0, 49.75)","(11.0, 13.0, 12.6875)","(21.0, 29.0, 28.2)","(91.0, 130.0, 126.66666666666667)","(1.85, 2.1, 2.071764705882353)","(6.0, 7.2, 6.525581395348837)"
05-01-2023 15:53:44.026746,"(14.0, 19.5, 19.477272727272727)","(6.0, 6.8, 6.9)","(26.0, 38.0, 37.21739130434783)","(41.0, 55.0, 51.1)","(11.0, 13.0, 12.822368421052632)","(21.0, 29.0, 28.333333333333332)","(91.0, 130.0, 126.92307692307692)","(1.85, 2.1, 2.0786138613861387)","(6.0, 6.6, 6.4750000000000005)"
