,Another Chino,Cartanera,Dustys Got Talent,Kerman Rock,Blue Card,Shes Our Witness,Allegiance,Truevinsky,Comealilbitcloser,Idle Star,Masaru,Belafonte Boy,Paigeys Turn
07-12-2022 18:30:08.105344,"(7.0, 8.4, 8.294736842105264)","(2.05, 2.28, 2.243448275862069)","(21.0, 44.0, 40.4)","(26.0, 34.0, 32.90909090909091)","(21.0, 29.0, 27.25)","(13.0, 21.0, 18.136363636363637)","(21.0, 46.0, 35.714285714285715)","(20.0, 38.0, 36.333333333333336)","(6.5, 8.4, 7.890909090909091)","(31.0, 40.0, 35.714285714285715)","(21.0, 48.0, 41.6)","(61.0, 100.0, 87.5)","(16.0, 23.0, 19.4)"
07-12-2022 18:30:10.128777,"(7.0, 8.4, 8.294736842105264)","(2.05, 2.28, 2.243448275862069)","(21.0, 44.0, 40.4)","(26.0, 38.0, 35.333333333333336)","(21.0, 29.0, 27.25)","(13.0, 21.0, 18.1)","(21.0, 46.0, 35.714285714285715)","(20.0, 38.0, 37.666666666666664)","(6.5, 8.4, 8.0)","(31.0, 40.0, 36.25)","(21.0, 48.0, 39.38461538461539)","(61.0, 100.0, 87.5)","(16.0, 23.0, 19.266666666666666)"
07-12-2022 18:30:12.549227,"(7.0, 8.4, 8.294736842105264)","(2.05, 2.28, 2.243448275862069)","(21.0, 44.0, 40.4)","(26.0, 38.0, 37.0)","(21.0, 29.0, 27.25)","(13.0, 19.5, 18.1)","(21.0, 46.0, 35.714285714285715)","(20.0, 42.0, 40.0)","(6.5, 8.4, 7.968)","(31.0, 40.0, 36.25)","(21.0, 46.0, 41.5)","(61.0, 100.0, 87.5)","(16.0, 23.0, 19.266666666666666)"
07-12-2022 18:30:14.725448,"(7.0, 8.4, 8.294736842105264)","(2.05, 2.28, 2.243448275862069)","(21.0, 44.0, 40.4)","(26.0, 38.0, 37.0)","(21.0, 29.0, 27.25)","(12.0, 19.5, 18.4)","(20.0, 46.0, 35.714285714285715)","(20.0, 42.0, 40.333333333333336)","(6.5, 8.4, 7.968)","(31.0, 40.0, 37.0)","(21.0, 46.0, 41.5)","(61.0, 100.0, 87.5)","(16.0, 23.0, 19.266666666666666)"
07-12-2022 18:30:17.599292,"(7.0, 8.4, 8.294736842105264)","(2.05, 2.28, 2.243448275862069)","(21.0, 44.0, 40.4)","(26.0, 38.0, 37.0)","(21.0, 29.0, 27.25)","(12.0, 19.0, 17.714285714285715)","(20.0, 46.0, 35.714285714285715)","(20.0, 42.0, 40.333333333333336)","(6.5, 8.4, 7.968)","(31.0, 40.0, 37.0)","(21.0, 46.0, 42.4)","(61.0, 100.0, 91.66666666666667)","(16.0, 23.0, 19.266666666666666)"
07-12-2022 18:30:19.908100,"(7.0, 8.4, 8.442105263157895)","(2.05, 2.28, 2.247598253275109)","(21.0, 44.0, 41.0)","(26.0, 38.0, 34.666666666666664)","(21.0, 29.0, 27.5)","(12.0, 19.0, 17.333333333333332)","(20.0, 46.0, 34.11764705882353)","(20.0, 42.0, 29.666666666666668)","(6.5, 8.4, 8.021052631578947)","(31.0, 40.0, 32.5)","(21.0, 44.0, 42.75)","(61.0, 100.0, 91.66666666666667)","(16.0, 22.0, 20.0)"
07-12-2022 18:30:21.971410,"(7.0, 8.6, 8.542857142857143)","(2.05, 2.28, 2.21)","(21.0, 44.0, 40.0)","(26.0, 36.0, 36.23529411764706)","(21.0, 29.0, 27.333333333333332)","(12.0, 19.0, 18.1)","(21.0, 40.0, 34.11538461538461)","(19.0, 38.0, 35.142857142857146)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 37.69230769230769)","(31.0, 44.0, 40.0)","(61.0, 100.0, 90.625)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:23.989330,"(7.0, 8.6, 8.542857142857143)","(2.05, 2.24, 2.21)","(21.0, 44.0, 40.0)","(26.0, 40.0, 35.07692307692308)","(21.0, 29.0, 27.333333333333332)","(12.0, 18.5, 17.5)","(21.0, 40.0, 34.11538461538461)","(19.0, 38.0, 35.0)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 34.0)","(31.0, 44.0, 41.333333333333336)","(61.0, 100.0, 85.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:25.936235,"(7.0, 8.6, 8.542857142857143)","(2.05, 2.24, 2.21)","(21.0, 44.0, 40.0)","(26.0, 40.0, 35.07692307692308)","(21.0, 29.0, 27.333333333333332)","(12.0, 18.5, 17.5)","(21.0, 40.0, 34.11538461538461)","(19.0, 38.0, 35.0)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 34.0)","(31.0, 44.0, 41.333333333333336)","(61.0, 100.0, 85.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:27.900593,"(7.0, 8.6, 8.542857142857143)","(2.05, 2.24, 2.224)","(21.0, 44.0, 40.0)","(26.0, 40.0, 35.07692307692308)","(21.0, 29.0, 27.5)","(12.0, 18.5, 17.5)","(21.0, 40.0, 34.11538461538461)","(19.0, 38.0, 35.75)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 34.0)","(31.0, 44.0, 41.333333333333336)","(61.0, 100.0, 85.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:32.496966,"(7.0, 8.6, 8.542857142857143)","(2.05, 2.24, 2.224)","(21.0, 44.0, 40.333333333333336)","(26.0, 40.0, 35.07692307692308)","(21.0, 29.0, 27.0)","(12.0, 18.5, 17.5)","(21.0, 40.0, 34.23076923076923)","(19.0, 38.0, 35.75)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 34.0)","(31.0, 44.0, 42.0)","(61.0, 100.0, 85.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:35.123739,"(7.0, 8.6, 8.542857142857143)","(2.05, 2.24, 2.2071428571428573)","(21.0, 42.0, 38.666666666666664)","(26.0, 40.0, 35.733333333333334)","(21.0, 29.0, 27.0)","(12.0, 18.5, 17.884615384615383)","(21.0, 40.0, 34.642857142857146)","(19.0, 38.0, 35.75)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 36.57142857142857)","(31.0, 44.0, 42.0)","(61.0, 100.0, 85.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:37.242935,"(7.0, 8.6, 8.563636363636363)","(2.05, 2.22, 2.2741361256544503)","(21.0, 42.0, 39.69230769230769)","(26.0, 40.0, 36.4)","(21.0, 29.0, 27.846153846153847)","(12.0, 18.5, 17.928571428571427)","(21.0, 40.0, 36.5)","(19.0, 38.0, 37.25)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.294117647058826)","(31.0, 44.0, 41.0)","(61.0, 100.0, 95.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:39.373732,"(7.0, 8.6, 8.563636363636363)","(2.05, 2.28, 2.2741361256544503)","(21.0, 42.0, 39.69230769230769)","(26.0, 38.0, 36.4)","(21.0, 29.0, 27.846153846153847)","(12.0, 18.5, 17.928571428571427)","(21.0, 38.0, 36.5)","(19.0, 38.0, 37.25)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.294117647058826)","(31.0, 44.0, 41.0)","(61.0, 100.0, 95.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:41.508898,"(7.0, 8.6, 8.563636363636363)","(2.05, 2.28, 2.2720567375886525)","(21.0, 42.0, 37.55555555555556)","(26.0, 38.0, 36.4)","(21.0, 29.0, 27.846153846153847)","(12.0, 18.5, 17.928571428571427)","(21.0, 38.0, 36.5)","(19.0, 38.0, 37.333333333333336)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.294117647058826)","(31.0, 44.0, 42.5)","(61.0, 100.0, 92.5)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:43.940826,"(7.0, 8.6, 8.563636363636363)","(2.05, 2.28, 2.2720567375886525)","(21.0, 42.0, 37.55555555555556)","(26.0, 38.0, 36.4)","(21.0, 29.0, 27.846153846153847)","(12.0, 18.5, 17.928571428571427)","(21.0, 38.0, 36.5)","(19.0, 34.0, 33.77777777777778)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.294117647058826)","(31.0, 50.0, 42.0)","(61.0, 100.0, 92.5)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:46.120003,"(7.0, 8.6, 8.563636363636363)","(2.05, 2.28, 2.298819875776397)","(21.0, 42.0, 36.666666666666664)","(26.0, 38.0, 36.4)","(21.0, 29.0, 27.846153846153847)","(12.0, 18.5, 17.928571428571427)","(21.0, 38.0, 36.5)","(19.0, 34.0, 33.77777777777778)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.42857142857143)","(31.0, 50.0, 42.0)","(61.0, 100.0, 92.5)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:48.357919,"(7.0, 8.6, 8.563636363636363)","(2.05, 2.3, 2.318198198198198)","(21.0, 42.0, 36.666666666666664)","(26.0, 38.0, 36.4)","(21.0, 29.0, 27.846153846153847)","(12.0, 18.5, 17.928571428571427)","(21.0, 38.0, 36.5)","(19.0, 34.0, 33.77777777777778)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.42857142857143)","(31.0, 50.0, 42.0)","(61.0, 100.0, 92.5)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:50.588121,"(7.0, 8.6, 8.0)","(2.05, 2.32, 2.3219354838709676)","(21.0, 42.0, 36.666666666666664)","(26.0, 38.0, 36.4)","(21.0, 29.0, 27.846153846153847)","(12.0, 18.5, 17.75)","(21.0, 38.0, 36.5)","(19.0, 34.0, 33.733333333333334)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.333333333333336)","(31.0, 50.0, 42.0)","(61.0, 100.0, 92.5)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:52.757048,"(7.0, 8.2, 8.0)","(2.05, 2.34, 2.3339999999999996)","(21.0, 42.0, 36.666666666666664)","(26.0, 38.0, 36.4)","(21.0, 29.0, 27.846153846153847)","(12.0, 18.0, 17.7)","(21.0, 38.0, 36.5)","(19.0, 34.0, 33.733333333333334)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.333333333333336)","(31.0, 50.0, 42.0)","(61.0, 100.0, 92.5)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:54.769891,"(7.0, 8.2, 8.0)","(2.05, 2.36, 2.3339999999999996)","(21.0, 42.0, 37.55555555555556)","(26.0, 38.0, 36.4)","(21.0, 29.0, 27.846153846153847)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 34.0, 33.733333333333334)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.333333333333336)","(31.0, 50.0, 42.0)","(61.0, 100.0, 92.5)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:56.989970,"(7.0, 8.2, 8.0)","(2.05, 2.36, 2.3460714285714284)","(21.0, 42.0, 37.55555555555556)","(26.0, 38.0, 36.4)","(21.0, 29.0, 26.923076923076923)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 34.0, 33.733333333333334)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.333333333333336)","(31.0, 50.0, 42.0)","(61.0, 100.0, 92.5)","(16.0, 21.0, 19.6)"
07-12-2022 18:30:59.244108,"(7.0, 8.2, 8.0)","(2.05, 2.36, 2.341428571428571)","(21.0, 42.0, 33.111111111111114)","(26.0, 38.0, 36.4)","(21.0, 29.0, 26.923076923076923)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 34.0, 33.714285714285715)","(6.5, 8.4, 8.123076923076923)","(31.0, 40.0, 39.333333333333336)","(31.0, 50.0, 42.0)","(61.0, 100.0, 92.5)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:01.238583,"(7.0, 8.2, 8.0)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 33.111111111111114)","(26.0, 38.0, 36.4)","(21.0, 29.0, 26.625)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 34.0, 33.714285714285715)","(6.5, 8.4, 8.114285714285714)","(31.0, 40.0, 39.333333333333336)","(31.0, 50.0, 42.0)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:04.070481,"(7.0, 8.2, 7.942857142857142)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 33.111111111111114)","(26.0, 38.0, 36.4)","(21.0, 29.0, 26.625)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 44.0, 41.0)","(6.5, 8.4, 8.114285714285714)","(31.0, 40.0, 39.333333333333336)","(31.0, 50.0, 42.0)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:06.387525,"(7.0, 8.2, 7.9)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 35.84615384615385)","(26.0, 38.0, 36.25)","(21.0, 29.0, 26.625)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 44.0, 38.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 38.2)","(31.0, 50.0, 42.0)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:09.104488,"(7.0, 8.0, 7.9)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 35.84615384615385)","(26.0, 40.0, 36.25)","(21.0, 29.0, 26.517241379310345)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 38.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 38.2)","(31.0, 50.0, 42.0)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:11.453593,"(7.0, 8.0, 7.9)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 36.18181818181818)","(26.0, 40.0, 36.25)","(21.0, 29.0, 26.517241379310345)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 38.666666666666664)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 38.2)","(31.0, 50.0, 42.0)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:13.487903,"(7.0, 8.0, 7.9)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 36.18181818181818)","(26.0, 40.0, 36.25)","(21.0, 29.0, 26.517241379310345)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 38.666666666666664)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 38.2)","(31.0, 50.0, 42.0)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:15.728266,"(7.0, 8.0, 7.9)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 36.18181818181818)","(26.0, 40.0, 36.25)","(21.0, 29.0, 26.517241379310345)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 38.666666666666664)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 38.2)","(31.0, 50.0, 42.0)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:17.951212,"(7.0, 8.0, 7.9)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 36.18181818181818)","(26.0, 40.0, 36.25)","(21.0, 29.0, 26.517241379310345)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 38.666666666666664)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 36.4)","(31.0, 50.0, 42.0)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:20.014427,"(7.0, 8.0, 7.9)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 36.18181818181818)","(26.0, 40.0, 36.25)","(21.0, 29.0, 26.09090909090909)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 40.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 36.4)","(31.0, 50.0, 42.0)","(61.0, 100.0, 95.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:22.198513,"(7.0, 8.0, 7.9)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 36.18181818181818)","(26.0, 40.0, 36.25)","(21.0, 29.0, 26.09090909090909)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 40.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 36.4)","(31.0, 50.0, 42.0)","(61.0, 100.0, 95.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:24.295582,"(7.0, 8.0, 7.9)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 36.18181818181818)","(26.0, 40.0, 36.25)","(21.0, 29.0, 26.09090909090909)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 40.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 36.4)","(31.0, 50.0, 42.0)","(61.0, 100.0, 95.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:26.541733,"(7.0, 8.0, 7.857142857142857)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 36.18181818181818)","(26.0, 40.0, 36.25)","(21.0, 29.0, 26.09090909090909)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 39.333333333333336)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 35.5)","(31.0, 50.0, 42.0)","(61.0, 100.0, 95.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:29.539845,"(7.0, 8.0, 7.942857142857143)","(2.05, 2.36, 2.3407407407407406)","(21.0, 42.0, 36.57142857142857)","(26.0, 40.0, 36.25)","(21.0, 29.0, 27.272727272727273)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 50.0, 43.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 37.0)","(31.0, 50.0, 42.5)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:31.776283,"(7.0, 8.0, 7.942857142857143)","(2.05, 2.36, 2.3474193548387094)","(21.0, 40.0, 36.0)","(26.0, 40.0, 36.25)","(21.0, 28.0, 27.076923076923077)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 46.0, 43.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 37.0)","(31.0, 50.0, 42.5)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:33.815779,"(7.0, 8.0, 7.942857142857143)","(2.05, 2.36, 2.343235294117647)","(21.0, 40.0, 36.0)","(26.0, 40.0, 36.25)","(21.0, 28.0, 27.076923076923077)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 46.0, 43.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 37.0)","(31.0, 50.0, 42.5)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:35.895803,"(7.0, 8.0, 7.942857142857143)","(2.05, 2.36, 2.343235294117647)","(21.0, 40.0, 36.0)","(26.0, 40.0, 36.25)","(21.0, 28.0, 27.076923076923077)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 46.0, 43.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 37.0)","(31.0, 50.0, 42.5)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:37.940281,"(7.0, 8.0, 7.942857142857143)","(2.05, 2.36, 2.3326666666666664)","(21.0, 40.0, 36.0)","(26.0, 40.0, 36.25)","(21.0, 28.0, 27.076923076923077)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 46.0, 40.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 37.0)","(31.0, 50.0, 42.5)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:39.990933,"(7.0, 8.0, 7.942857142857143)","(2.05, 2.34, 2.3326666666666664)","(21.0, 40.0, 37.6)","(26.0, 40.0, 36.25)","(21.0, 28.0, 27.555555555555557)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 46.0, 36.0)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 38.36363636363636)","(31.0, 50.0, 42.5)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:41.842250,"(7.0, 8.0, 7.942857142857143)","(2.05, 2.34, 2.3326666666666664)","(21.0, 40.0, 37.6)","(26.0, 40.0, 36.25)","(21.0, 28.0, 27.555555555555557)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 44.0, 36.666666666666664)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 38.36363636363636)","(31.0, 50.0, 42.5)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:43.775282,"(7.0, 8.0, 7.942857142857143)","(2.05, 2.34, 2.3379939209726444)","(21.0, 40.0, 37.6)","(26.0, 40.0, 36.25)","(21.0, 28.0, 27.555555555555557)","(12.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(19.0, 42.0, 36.666666666666664)","(6.5, 8.4, 8.106666666666667)","(31.0, 40.0, 38.36363636363636)","(31.0, 50.0, 42.5)","(61.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:45.796707,"(7.5, 8.0, 7.942857142857143)","(2.05, 2.34, 2.3224)","(26.0, 40.0, 37.6)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.555555555555557)","(13.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(20.0, 42.0, 36.0)","(7.0, 8.4, 8.106666666666667)","(31.0, 40.0, 38.36363636363636)","(31.0, 50.0, 42.5)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:48.054538,"(7.5, 8.0, 7.942857142857143)","(2.05, 2.34, 2.343111111111111)","(26.0, 40.0, 37.6)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.555555555555557)","(13.0, 18.5, 17.7)","(21.0, 38.0, 36.5)","(20.0, 40.0, 35.2)","(7.0, 8.4, 8.106666666666667)","(31.0, 40.0, 38.36363636363636)","(31.0, 50.0, 42.5)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:50.795410,"(7.5, 8.0, 7.866666666666666)","(2.05, 2.36, 2.343111111111111)","(26.0, 40.0, 37.6)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.555555555555557)","(13.0, 18.5, 17.166666666666668)","(21.0, 38.0, 36.5)","(20.0, 40.0, 36.0)","(7.0, 8.4, 8.106666666666667)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 41.333333333333336)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:53.078031,"(7.5, 8.0, 7.913043478260869)","(2.05, 2.36, 2.38375)","(26.0, 40.0, 37.6)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.555555555555557)","(13.0, 18.5, 16.8)","(21.0, 38.0, 36.5)","(20.0, 38.0, 35.333333333333336)","(7.0, 8.2, 7.966666666666666)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 41.333333333333336)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:55.153585,"(7.5, 8.0, 7.913043478260869)","(2.05, 2.4, 2.364)","(26.0, 40.0, 37.6)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.555555555555557)","(13.0, 18.0, 16.714285714285715)","(21.0, 38.0, 36.5)","(20.0, 38.0, 35.333333333333336)","(7.0, 8.2, 7.917647058823529)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 41.333333333333336)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:57.272550,"(7.5, 8.0, 7.88)","(2.05, 2.38, 2.3492682926829267)","(26.0, 40.0, 37.6)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.555555555555557)","(13.0, 18.0, 16.714285714285715)","(21.0, 38.0, 36.5)","(20.0, 38.0, 35.333333333333336)","(7.0, 8.2, 7.8307692307692305)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 41.333333333333336)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:31:59.364648,"(7.5, 8.0, 7.96)","(2.05, 2.36, 2.28125)","(26.0, 40.0, 37.6)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.555555555555557)","(13.0, 18.0, 17.1)","(21.0, 38.0, 36.5)","(20.0, 38.0, 48.0)","(7.0, 8.2, 7.85)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 41.333333333333336)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:32:01.429628,"(7.5, 8.0, 7.96)","(2.05, 2.3, 2.2777777777777777)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.875)","(21.0, 38.0, 36.5)","(20.0, 55.0, 44.5)","(7.0, 8.2, 7.85)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 41.333333333333336)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:32:03.341161,"(7.5, 8.0, 7.96)","(2.05, 2.3, 2.28125)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.1)","(21.0, 38.0, 36.5)","(20.0, 55.0, 44.4)","(7.0, 8.2, 7.966666666666666)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 41.333333333333336)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:32:05.348066,"(7.5, 8.0, 7.96)","(2.05, 2.3, 2.28125)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.55)","(21.0, 38.0, 36.5)","(20.0, 60.0, 42.0)","(7.0, 8.2, 7.966666666666666)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 43.0)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:32:07.429788,"(7.5, 8.0, 7.96)","(2.05, 2.3, 2.28125)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.55)","(21.0, 38.0, 36.5)","(20.0, 50.0, 42.0)","(7.0, 8.2, 7.966666666666666)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 43.0)","(71.0, 100.0, 96.66666666666667)","(16.0, 21.0, 19.6)"
07-12-2022 18:32:09.516682,"(7.5, 8.0, 7.96)","(2.05, 2.3, 2.28125)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.55)","(21.0, 38.0, 36.5)","(20.0, 46.0, 41.0)","(7.0, 8.2, 7.966666666666666)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 43.0)","(71.0, 100.0, 93.33333333333333)","(16.0, 21.0, 19.6)"
