,Pollinate,Rubys Gem,Velocity Viola,Way Too Much,Downstairs Dave,Scott Ryder
07-12-2022 20:15:33.521760,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.476190476190476)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:34.637821,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.476190476190476)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:35.641528,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.476190476190476)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:36.718026,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.476190476190476)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:37.820480,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.476190476190476)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:38.949551,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.476190476190476)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:40.054615,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.476190476190476)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:41.151589,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.476190476190476)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:42.220271,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.666666666666667)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:43.349256,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:44.432949,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:45.524297,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:46.567155,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:47.646286,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:48.744813,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:49.796636,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:50.797314,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:51.838277,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:53.064410,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:54.351510,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:55.470682,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:56.390148,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:57.503956,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.825)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:58.716355,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.805)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:15:59.853209,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:00.837623,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:01.976404,"(2.6, 3.05, 3.02)","(4.0, 7.0, 6.5)","(3.2, 3.85, 3.613157894736842)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:03.090473,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.6625)","(12.0, 99999, 99990)","(5.0, 8.6, 8.169230769230769)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:04.148477,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.6625)","(12.0, 99999, 99990)","(5.0, 8.6, 7.9)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:05.234646,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.6, 8.169230769230769)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:06.385922,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.6, 8.392592592592592)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:07.504452,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.6, 8.12)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:08.598817,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.6625)","(12.0, 99999, 99990)","(5.0, 8.6, 8.36)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:09.650401,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.6625)","(12.0, 99999, 99990)","(5.0, 8.6, 8.47027027027027)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:10.621024,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.6625)","(12.0, 99999, 99990)","(5.0, 8.6, 8.236363636363636)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:11.642762,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.6, 8.527272727272727)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:12.766374,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.8, 8.527272727272727)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:13.901164,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.613157894736842)","(12.0, 99999, 99990)","(5.0, 8.8, 8.577777777777778)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:14.941773,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.613157894736842)","(12.0, 99999, 99990)","(5.0, 8.8, 8.383333333333333)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:15.948219,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.6625)","(12.0, 99999, 99990)","(5.0, 8.8, 8.56)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:16.943902,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.8, 8.4)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:18.073981,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.8, 8.415384615384616)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:19.171313,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:20.184183,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:21.262615,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:22.319511,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.6)","(3.2, 3.85, 3.440909090909091)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.76923076923077)"
07-12-2022 20:16:23.331271,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.818181818181818)","(3.2, 3.85, 3.4214285714285713)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.434782608695652)"
07-12-2022 20:16:24.430598,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.818181818181818)","(3.2, 3.85, 3.4107142857142856)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.232558139534884)"
07-12-2022 20:16:25.483292,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.818181818181818)","(3.2, 3.85, 3.41046511627907)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.227272727272727)"
07-12-2022 20:16:26.566395,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.818181818181818)","(3.2, 3.85, 3.575)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.227272727272727)"
07-12-2022 20:16:27.641768,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.75, 3.575)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.227272727272727)"
07-12-2022 20:16:28.726988,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.75, 3.458333333333333)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.227272727272727)"
07-12-2022 20:16:29.770760,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.75, 3.4097222222222223)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.227272727272727)"
07-12-2022 20:16:30.848955,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.75, 3.4097222222222223)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.227272727272727)"
07-12-2022 20:16:32.011597,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.75, 3.4097222222222223)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.22222222222222)"
07-12-2022 20:16:33.140191,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.75, 3.525)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.22222222222222)"
07-12-2022 20:16:34.303471,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.65, 3.411363636363636)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.22222222222222)"
07-12-2022 20:16:35.415316,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.65, 3.4080645161290324)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 27.0, 22.25)"
07-12-2022 20:16:36.488752,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.65, 3.4080645161290324)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 26.0, 22.25)"
07-12-2022 20:16:37.557613,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.65, 3.4080645161290324)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:38.655735,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.65, 3.4080645161290324)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:39.719874,"(2.6, 3.05, 2.8936842105263154)","(4.0, 7.0, 6.9)","(3.2, 3.65, 3.4080645161290324)","(12.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(21.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:40.834749,"(2.6, 3.05, 2.8936842105263154)","(4.2, 7.0, 6.9)","(3.1, 3.65, 3.4080645161290324)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:41.927645,"(2.6, 3.05, 2.8936842105263154)","(4.2, 7.0, 6.9)","(3.1, 3.65, 3.4080645161290324)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:42.966181,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.72)","(3.1, 3.65, 3.4080645161290324)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:44.054097,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.72)","(3.1, 3.65, 3.4080645161290324)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:45.084249,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.72)","(3.1, 3.65, 3.4080645161290324)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:46.210807,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.5)","(3.1, 3.65, 3.4080645161290324)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:47.291533,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.514285714285714)","(3.1, 3.65, 3.4080645161290324)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:48.437593,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.675)","(3.1, 3.65, 3.4416666666666664)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:49.540400,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.675)","(3.1, 3.65, 3.4416666666666664)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:50.573159,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.675)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 22.181818181818183)"
07-12-2022 20:16:51.642637,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.7444444444444445)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.8, 8.522222222222222)","(20.0, 26.0, 23.0)"
07-12-2022 20:16:52.733213,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.8, 8.377777777777778)","(20.0, 25.0, 23.0)"
07-12-2022 20:16:53.891489,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 23.0)"
07-12-2022 20:16:55.181457,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.333333333333332)"
07-12-2022 20:16:56.347149,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.157894736842106)"
07-12-2022 20:16:57.431688,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.125)"
07-12-2022 20:16:58.575668,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.125)"
07-12-2022 20:16:59.783218,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.125)"
07-12-2022 20:17:01.026809,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.125)"
07-12-2022 20:17:02.129692,"(2.6, 3.05, 2.8936842105263154)","(4.2, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.24)"
07-12-2022 20:17:03.199804,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.23076923076923)"
07-12-2022 20:17:04.405250,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.23076923076923)"
07-12-2022 20:17:05.573094,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.20689655172414)"
07-12-2022 20:17:06.765617,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.20689655172414)"
07-12-2022 20:17:07.924633,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 25.0, 22.333333333333332)"
07-12-2022 20:17:08.882484,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.333333333333332)"
07-12-2022 20:17:10.020877,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.333333333333332)"
07-12-2022 20:17:11.194644,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.756521739130434)","(3.1, 3.65, 3.473529411764706)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.333333333333332)"
07-12-2022 20:17:12.408110,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.285714285714285)"
07-12-2022 20:17:13.625467,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:14.893368,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:16.147019,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:17.303578,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:18.444116,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:19.584326,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:20.723021,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.6, 8.377777777777778)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:21.783830,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.6, 8.72857142857143)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:22.841228,"(2.5, 3.05, 2.8936842105263154)","(4.4, 6.8, 6.773684210526316)","(3.1, 3.65, 3.427777777777778)","(11.0, 99999, 99990)","(5.0, 8.8, 8.72857142857143)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:23.938393,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.245238095238095)","(3.1, 3.65, 3.5)","(11.0, 99999, 99990)","(5.0, 8.8, 8.72857142857143)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:25.036787,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.4958333333333336)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:26.143930,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.4693181818181817)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:27.240696,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.464130434782609)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:28.403511,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.4295454545454547)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:29.539930,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:30.579736,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:31.664510,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:32.764156,"(2.5, 3.05, 2.934285714285714)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.09090909090909)"
07-12-2022 20:17:33.945992,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.09090909090909)"
