,Whiskey Diva,Nalani Bale,Mirabella Bale,Jacket Potato,Whitley Bale,Wobbly Boots,Spaghetti Legs,Xoie Bale
12-01-2023 18:10:01.497904,"(7.0, 12.0, 11.1)","(81.0, 100.0, 92.5)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 21.875)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:02.807742,"(7.0, 12.0, 11.1)","(81.0, 100.0, 92.5)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 21.875)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:04.053159,"(7.0, 12.0, 11.1)","(81.0, 100.0, 92.5)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:05.251918,"(7.0, 12.0, 11.1)","(81.0, 100.0, 92.5)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:06.477925,"(7.0, 12.0, 11.1)","(81.0, 100.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:07.788775,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:09.030056,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:10.269539,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:11.593100,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:12.907324,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:14.158723,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:15.425560,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.57142857142857)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:16.771994,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 24.0, 22.57142857142857)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:18.075155,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 24.0, 22.57142857142857)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:19.309051,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 24.0, 22.57142857142857)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:20.429627,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 24.0, 22.57142857142857)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:21.680637,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 24.0, 22.57142857142857)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:22.926073,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 24.0, 22.57142857142857)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:24.046494,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 24.0, 22.57142857142857)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:25.235006,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 8.879999999999999)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 24.0, 22.57142857142857)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:26.505465,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 10.0, 9.2)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 24.0, 24.5)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:27.818997,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 9.8, 8.6)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0625)"
12-01-2023 18:10:29.046611,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 9.6, 7.933333333333333)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0948148148148147)"
12-01-2023 18:10:30.340390,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 9.6, 8.1)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.095)"
12-01-2023 18:10:31.677766,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 9.6, 7.928571428571429)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 22.045454545454547)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.035)"
12-01-2023 18:10:32.989964,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 9.6, 7.928571428571429)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 24.5)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.035)"
12-01-2023 18:10:34.219450,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.75)","(8.0, 9.6, 7.928571428571429)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 24.333333333333332)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.035)"
12-01-2023 18:10:35.492563,"(7.0, 12.0, 11.1)","(81.0, 95.0, 88.0)","(8.0, 9.6, 7.928571428571429)","(7.5, 12.0, 10.83)","(6.5, 9.2, 8.5)","(10.0, 25.0, 24.333333333333332)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.035)"
12-01-2023 18:10:36.848473,"(7.5, 12.0, 11.1)","(81.0, 90.0, 85.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 12.0, 10.885714285714286)","(6.5, 9.2, 8.5)","(10.0, 25.0, 24.5)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.092)"
12-01-2023 18:10:38.201872,"(7.5, 12.0, 11.1)","(81.0, 90.0, 85.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 12.0, 10.885714285714286)","(6.5, 9.2, 8.5)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0633333333333335)"
12-01-2023 18:10:39.394550,"(7.5, 12.0, 11.1)","(81.0, 90.0, 85.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 12.0, 10.885714285714286)","(6.5, 9.2, 8.5)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0633333333333335)"
12-01-2023 18:10:40.833257,"(7.5, 12.0, 11.1)","(81.0, 90.0, 85.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 12.0, 10.885714285714286)","(6.5, 9.2, 8.5)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0633333333333335)"
12-01-2023 18:10:42.133546,"(7.5, 12.0, 11.1)","(81.0, 90.0, 85.0)","(8.0, 9.6, 8.368421052631579)","(8.0, 12.0, 10.96)","(6.5, 9.2, 8.75)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0633333333333335)"
12-01-2023 18:10:43.522225,"(7.5, 12.0, 11.1)","(81.0, 90.0, 85.83333333333333)","(8.0, 9.6, 8.505263157894737)","(8.0, 12.0, 11.338461538461539)","(6.5, 9.2, 8.6)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0633333333333335)"
12-01-2023 18:10:44.729252,"(7.5, 12.0, 11.1)","(81.0, 90.0, 85.83333333333333)","(8.0, 9.6, 8.505263157894737)","(8.0, 11.5, 11.338461538461539)","(6.5, 9.2, 8.6)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0633333333333335)"
12-01-2023 18:10:45.992027,"(7.5, 12.0, 11.1)","(81.0, 90.0, 85.83333333333333)","(8.0, 9.6, 8.505263157894737)","(8.0, 11.5, 11.338461538461539)","(6.5, 9.2, 8.6)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0633333333333335)"
12-01-2023 18:10:47.317958,"(7.5, 12.0, 11.1)","(81.0, 90.0, 81.42857142857143)","(8.0, 9.6, 8.386666666666667)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.6)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.035)"
12-01-2023 18:10:48.617877,"(7.5, 12.0, 11.1)","(81.0, 90.0, 81.42857142857143)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.366666666666665)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0785714285714287)"
12-01-2023 18:10:49.895027,"(7.5, 12.0, 11.1)","(81.0, 90.0, 81.42857142857143)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.366666666666665)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0972222222222223)"
12-01-2023 18:10:51.152397,"(7.5, 12.0, 11.1)","(81.0, 90.0, 80.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.366666666666665)","(10.0, 25.0, 24.636363636363637)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.084)"
12-01-2023 18:10:52.493758,"(7.5, 12.0, 11.1)","(81.0, 85.0, 79.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.366666666666665)","(10.0, 25.0, 23.5)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:10:53.887793,"(7.5, 12.0, 11.1)","(81.0, 85.0, 79.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.7)","(10.0, 24.0, 22.105263157894736)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:10:55.219674,"(7.5, 12.0, 11.1)","(81.0, 85.0, 79.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.45)","(10.0, 24.0, 22.105263157894736)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:10:56.438666,"(7.5, 12.0, 11.1)","(81.0, 85.0, 79.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.45)","(10.0, 24.0, 22.105263157894736)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:10:57.785062,"(7.5, 12.0, 11.1)","(81.0, 85.0, 79.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.45)","(10.0, 24.0, 22.105263157894736)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:10:59.101550,"(7.5, 12.0, 11.1)","(81.0, 85.0, 79.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.299999999999999)","(10.0, 24.0, 22.105263157894736)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:11:00.327214,"(7.5, 12.0, 11.1)","(81.0, 85.0, 79.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.299999999999999)","(10.0, 24.0, 22.105263157894736)","(31.0, 48.0, 39.0)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:11:01.552035,"(7.5, 12.0, 11.1)","(81.0, 85.0, 79.0)","(8.0, 9.6, 7.928571428571429)","(8.0, 11.5, 10.84375)","(6.5, 9.2, 8.745454545454544)","(10.0, 24.0, 22.5)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.09)"
12-01-2023 18:11:02.719171,"(7.5, 12.0, 10.825806451612904)","(81.0, 85.0, 79.0)","(8.0, 9.6, 8.353846153846154)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 24.0, 22.5)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.09)"
12-01-2023 18:11:03.946734,"(7.5, 12.0, 10.825806451612904)","(81.0, 85.0, 79.0)","(8.0, 9.6, 8.353846153846154)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 24.0, 22.5)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:11:05.152477,"(7.5, 12.0, 10.825806451612904)","(81.0, 85.0, 76.42857142857143)","(8.0, 9.6, 8.353846153846154)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 24.0, 22.5)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.09)"
12-01-2023 18:11:06.389996,"(7.5, 12.0, 10.825806451612904)","(81.0, 85.0, 79.0)","(8.0, 9.6, 8.353846153846154)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 24.0, 22.5)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:11:07.767426,"(7.5, 12.0, 10.825806451612904)","(81.0, 85.0, 76.42857142857143)","(8.0, 9.6, 8.353846153846154)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 24.0, 23.57142857142857)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.0733333333333333)"
12-01-2023 18:11:09.100781,"(7.5, 12.0, 10.825806451612904)","(81.0, 85.0, 76.42857142857143)","(8.0, 9.6, 8.353846153846154)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 24.0, 23.57142857142857)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.0940000000000003)"
12-01-2023 18:11:10.351315,"(7.5, 12.0, 10.825806451612904)","(81.0, 85.0, 76.42857142857143)","(8.0, 9.6, 8.353846153846154)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 24.0, 23.57142857142857)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.086666666666667)"
12-01-2023 18:11:11.651623,"(7.5, 12.0, 10.825806451612904)","(81.0, 85.0, 81.66666666666667)","(8.0, 9.6, 8.28)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 24.0, 24.692307692307693)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.086666666666667)"
12-01-2023 18:11:12.913539,"(7.5, 12.0, 10.786666666666667)","(81.0, 85.0, 81.66666666666667)","(8.0, 9.6, 8.28)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 25.0, 21.685714285714287)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.086666666666667)"
12-01-2023 18:11:14.150211,"(7.5, 12.0, 10.786666666666667)","(81.0, 85.0, 81.66666666666667)","(8.0, 9.6, 8.28)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 25.0, 24.2)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.095)"
12-01-2023 18:11:15.486937,"(7.5, 12.0, 10.786666666666667)","(81.0, 85.0, 81.66666666666667)","(8.0, 9.6, 8.92)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(10.0, 25.0, 24.2)","(31.0, 48.0, 37.84615384615385)","(1.6, 2.1, 2.086666666666667)"
12-01-2023 18:11:16.646945,"(7.5, 12.0, 10.786666666666667)","(81.0, 85.0, 81.66666666666667)","(8.0, 9.2, 8.6)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(11.0, 25.0, 24.2)","(31.0, 48.0, 37.84615384615385)","(1.65, 2.1, 2.086666666666667)"
12-01-2023 18:11:17.788334,"(7.5, 12.0, 10.786666666666667)","(71.0, 85.0, 81.66666666666667)","(7.5, 9.2, 8.6)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(11.0, 25.0, 24.2)","(31.0, 48.0, 37.84615384615385)","(1.65, 2.1, 2.095)"
12-01-2023 18:11:19.082875,"(7.5, 12.0, 10.786666666666667)","(71.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.133333333333333)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(11.0, 25.0, 24.2)","(31.0, 48.0, 37.84615384615385)","(1.65, 2.1, 2.095)"
12-01-2023 18:11:20.459762,"(7.5, 12.0, 10.786666666666667)","(71.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.622222222222224)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(11.0, 25.0, 24.333333333333332)","(31.0, 48.0, 37.84615384615385)","(1.65, 2.1, 2.086666666666667)"
12-01-2023 18:11:21.760848,"(7.5, 12.0, 10.786666666666667)","(71.0, 85.0, 81.66666666666667)","(7.5, 8.8, 8.533333333333333)","(8.0, 11.5, 11.325)","(6.5, 9.2, 8.799999999999999)","(11.0, 25.0, 24.333333333333332)","(31.0, 48.0, 37.84615384615385)","(1.65, 2.1, 2.086666666666667)"
12-01-2023 18:11:23.032093,"(7.5, 12.0, 10.44)","(61.0, 85.0, 81.66666666666667)","(7.5, 8.8, 8.661538461538463)","(8.0, 11.5, 10.5)","(6.5, 9.2, 8.799999999999999)","(11.0, 25.0, 24.333333333333332)","(31.0, 48.0, 37.84615384615385)","(1.65, 2.1, 2.086666666666667)"
12-01-2023 18:11:24.360028,"(7.5, 11.5, 11.376470588235295)","(61.0, 85.0, 79.54545454545455)","(7.5, 8.8, 8.472727272727273)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.959999999999999)","(11.0, 25.0, 22.8)","(31.0, 48.0, 37.04347826086956)","(1.65, 2.1, 2.095)"
12-01-2023 18:11:25.674003,"(7.5, 11.5, 11.376470588235295)","(61.0, 85.0, 81.66666666666667)","(7.5, 8.8, 8.7)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.959999999999999)","(11.0, 24.0, 22.8)","(31.0, 48.0, 37.0)","(1.65, 2.1, 2.086666666666667)"
12-01-2023 18:11:26.917941,"(7.5, 11.5, 11.376470588235295)","(61.0, 85.0, 81.66666666666667)","(7.5, 9.0, 8.7)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.825)","(11.0, 24.0, 22.636363636363637)","(31.0, 48.0, 37.0)","(1.65, 2.1, 2.086666666666667)"
12-01-2023 18:11:28.433270,"(7.5, 11.5, 11.376470588235295)","(61.0, 85.0, 81.66666666666667)","(7.5, 9.0, 8.815384615384616)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.57391304347826)","(11.0, 24.0, 22.636363636363637)","(31.0, 48.0, 37.0)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:29.760134,"(7.5, 11.5, 11.376470588235295)","(61.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.815384615384616)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.694736842105263)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 37.529411764705884)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:30.925919,"(7.5, 11.5, 11.376470588235295)","(61.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.815384615384616)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.694736842105263)","(11.0, 24.0, 22.235294117647058)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:32.332232,"(7.5, 11.5, 10.308108108108108)","(61.0, 85.0, 81.66666666666667)","(7.5, 9.0, 8.644444444444444)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.694736842105263)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:33.671081,"(7.5, 11.5, 10.308108108108108)","(61.0, 85.0, 81.66666666666667)","(7.5, 9.0, 8.644444444444444)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.782608695652174)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:35.067220,"(7.5, 11.5, 10.308108108108108)","(61.0, 85.0, 81.66666666666667)","(7.5, 9.0, 8.815384615384616)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.782608695652174)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:36.487646,"(7.5, 11.5, 10.308108108108108)","(61.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.815384615384616)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.782608695652174)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:37.808534,"(7.5, 11.5, 10.261538461538462)","(61.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.815384615384616)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.327272727272726)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:39.313657,"(7.5, 11.5, 10.261538461538462)","(61.0, 85.0, 81.66666666666667)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.327272727272726)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:40.647415,"(7.5, 11.5, 10.261538461538462)","(61.0, 85.0, 81.66666666666667)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.327272727272726)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.0976470588235294)"
12-01-2023 18:11:41.769004,"(7.5, 11.5, 10.261538461538462)","(61.0, 85.0, 81.66666666666667)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.288461538461538)","(6.5, 9.2, 8.6)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.04)"
12-01-2023 18:11:43.086395,"(7.5, 11.5, 10.261538461538462)","(61.0, 85.0, 81.66666666666667)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.327272727272726)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.01)"
12-01-2023 18:11:44.481293,"(7.5, 11.5, 10.261538461538462)","(61.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.327272727272726)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.01)"
12-01-2023 18:11:45.767928,"(7.5, 11.5, 10.261538461538462)","(61.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.6)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.01)"
12-01-2023 18:11:46.975189,"(7.5, 11.5, 10.261538461538462)","(61.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.6)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.028)"
12-01-2023 18:11:48.134485,"(7.5, 11.5, 10.261538461538462)","(61.0, 85.0, 79.54545454545455)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.6)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.033333333333333)"
12-01-2023 18:11:49.391784,"(7.5, 11.5, 10.333333333333334)","(61.0, 80.0, 75.0)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.36)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.04, 2.04)"
