,Aussie Summer,Sin Rap Miss,Wong Bias,Zipping Swazi,Rich Mans World,Mud Muffin
12-01-2023 18:04:54.786477,"(9.0, 12.5, 11.25)","(3.4, 3.7, 3.6583333333333337)","(7.5, 8.2, 7.7555555555555555)","(1.95, 2.9, 2.6452631578947368)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:04:55.695051,"(9.0, 12.5, 11.25)","(3.4, 3.7, 3.6583333333333337)","(7.5, 8.2, 7.7555555555555555)","(1.95, 2.9, 2.6452631578947368)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:04:56.666850,"(9.0, 12.5, 11.25)","(3.4, 3.7, 3.6583333333333337)","(7.5, 8.2, 7.7555555555555555)","(1.95, 2.9, 2.6452631578947368)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:04:57.599169,"(9.0, 12.5, 11.25)","(3.4, 3.7, 3.670588235294118)","(7.5, 8.2, 7.815384615384615)","(1.95, 2.9, 2.6452631578947368)","(7.5, 12.0, 11.563636363636364)","(20.0, 36.0, 33.0)"
12-01-2023 18:04:58.612863,"(9.0, 12.5, 11.25)","(3.4, 3.7, 3.670588235294118)","(7.5, 8.2, 7.815384615384615)","(1.95, 2.9, 2.6452631578947368)","(7.5, 12.0, 11.563636363636364)","(20.0, 36.0, 33.0)"
12-01-2023 18:04:59.599355,"(9.0, 12.5, 11.25)","(3.4, 3.7, 3.670588235294118)","(7.5, 8.2, 7.887499999999999)","(1.95, 2.9, 2.6452631578947368)","(7.5, 12.0, 11.563636363636364)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:00.525550,"(9.0, 12.5, 11.25)","(3.4, 3.7, 3.670588235294118)","(7.5, 8.2, 7.887499999999999)","(1.95, 2.9, 2.6452631578947368)","(7.5, 12.0, 11.563636363636364)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:01.512684,"(9.0, 12.5, 11.375)","(3.4, 3.65, 3.575)","(7.5, 8.2, 7.961904761904761)","(1.95, 2.9, 2.6452631578947368)","(7.5, 12.0, 11.563636363636364)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:02.427725,"(9.0, 12.5, 11.25)","(3.4, 3.65, 3.5342105263157895)","(7.5, 8.2, 8.038709677419355)","(1.95, 2.9, 2.6452631578947368)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:03.439194,"(9.0, 12.5, 11.166666666666666)","(3.4, 3.65, 3.58125)","(7.5, 8.2, 8.04375)","(1.95, 2.9, 2.636)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:04.476673,"(9.0, 12.5, 11.166666666666666)","(3.4, 3.65, 3.5635135135135134)","(7.5, 8.2, 8.04375)","(1.95, 2.9, 2.636)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:05.414827,"(9.0, 12.5, 11.166666666666666)","(3.4, 3.65, 3.5635135135135134)","(7.5, 8.2, 7.949999999999999)","(1.95, 2.9, 2.636)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:06.320113,"(9.0, 12.5, 11.166666666666666)","(3.4, 3.65, 3.5635135135135134)","(7.5, 8.2, 8.033333333333333)","(1.95, 2.9, 2.636)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:07.229755,"(9.0, 12.5, 11.833333333333334)","(3.4, 3.65, 3.5635135135135134)","(7.5, 8.2, 8.027586206896551)","(1.95, 2.9, 2.636)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:08.124747,"(9.0, 12.5, 11.833333333333334)","(3.4, 3.55, 3.4428571428571426)","(7.5, 8.2, 7.991666666666666)","(1.95, 2.9, 2.54)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:09.080379,"(9.0, 12.5, 11.833333333333334)","(3.4, 3.55, 3.3863636363636362)","(7.5, 8.2, 8.027586206896551)","(1.95, 2.9, 2.54)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:10.268813,"(9.0, 12.5, 11.833333333333334)","(3.4, 3.55, 3.3863636363636362)","(7.5, 8.2, 8.027586206896551)","(1.95, 2.9, 2.54)","(7.5, 12.0, 11.52)","(20.0, 36.0, 33.0)"
12-01-2023 18:05:11.244253,"(9.0, 12.5, 11.833333333333334)","(3.1, 3.55, 3.3892857142857142)","(7.5, 8.2, 8.027586206896551)","(1.9, 2.9, 2.54)","(7.5, 12.0, 11.52)","(21.0, 36.0, 33.0)"
12-01-2023 18:05:12.293753,"(9.0, 12.5, 11.833333333333334)","(3.1, 3.55, 3.376923076923077)","(7.5, 8.2, 8.027586206896551)","(1.9, 2.9, 2.54)","(7.5, 12.0, 11.52)","(21.0, 36.0, 33.0)"
12-01-2023 18:05:13.301086,"(9.0, 12.5, 11.166666666666666)","(3.1, 3.55, 3.376923076923077)","(7.5, 8.2, 8.027586206896551)","(1.9, 2.9, 2.54)","(7.5, 12.0, 11.52)","(21.0, 36.0, 33.0)"
12-01-2023 18:05:14.272001,"(9.0, 12.5, 11.166666666666666)","(3.1, 3.55, 3.376923076923077)","(7.5, 8.2, 8.027586206896551)","(1.9, 2.9, 2.54)","(7.5, 12.0, 11.52)","(21.0, 36.0, 33.0)"
12-01-2023 18:05:15.221671,"(9.0, 12.5, 11.166666666666666)","(3.1, 3.55, 3.425)","(7.5, 8.2, 7.866666666666666)","(1.9, 2.9, 2.556363636363636)","(7.5, 12.0, 11.52)","(21.0, 36.0, 33.0)"
12-01-2023 18:05:16.144444,"(9.0, 12.5, 11.166666666666666)","(3.1, 3.45, 3.3666666666666667)","(7.5, 8.2, 8.133333333333333)","(1.9, 2.9, 2.6054545454545455)","(7.5, 12.0, 11.52)","(21.0, 36.0, 33.0)"
12-01-2023 18:05:17.152872,"(9.0, 12.5, 11.166666666666666)","(3.1, 3.45, 3.3666666666666667)","(7.5, 8.2, 8.133333333333333)","(1.9, 2.9, 2.6054545454545455)","(7.5, 12.0, 11.52)","(21.0, 36.0, 33.0)"
12-01-2023 18:05:18.169486,"(9.0, 12.5, 11.166666666666666)","(3.1, 3.45, 3.3666666666666667)","(7.5, 8.2, 8.133333333333333)","(1.95, 2.9, 2.63)","(8.0, 12.0, 11.52)","(21.0, 36.0, 33.5)"
12-01-2023 18:05:19.138497,"(9.0, 12.5, 11.166666666666666)","(3.1, 3.45, 3.3666666666666667)","(7.5, 8.2, 8.133333333333333)","(1.95, 2.9, 2.63)","(8.0, 12.0, 11.52)","(21.0, 36.0, 31.2)"
12-01-2023 18:05:20.119149,"(9.0, 12.5, 11.166666666666666)","(3.1, 3.45, 3.3666666666666667)","(7.5, 8.2, 8.133333333333333)","(1.95, 2.9, 2.608)","(8.0, 12.0, 11.52)","(21.0, 34.0, 33.0)"
12-01-2023 18:05:21.072905,"(9.0, 13.0, 12.983695652173912)","(3.1, 3.45, 3.3666666666666667)","(7.5, 8.2, 8.133333333333333)","(1.95, 2.88, 2.576)","(8.0, 12.0, 11.52)","(21.0, 36.0, 33.0)"
12-01-2023 18:05:22.073985,"(9.0, 12.5, 12.25)","(3.1, 3.5, 3.493427230046948)","(7.5, 8.4, 8.2)","(1.95, 2.9, 2.576)","(8.0, 12.0, 11.52)","(21.0, 36.0, 33.0)"
12-01-2023 18:05:22.980650,"(9.0, 13.0, 11.295454545454545)","(3.1, 3.45, 3.4428909952606634)","(7.5, 8.4, 8.2)","(1.95, 2.9, 2.576)","(8.0, 12.0, 10.444444444444445)","(21.0, 36.0, 34.09090909090909)"
12-01-2023 18:05:23.821321,"(9.0, 12.5, 12.277777777777779)","(3.1, 3.45, 3.4428909952606634)","(7.0, 8.4, 8.2)","(1.95, 2.9, 2.792)","(8.0, 11.5, 10.444444444444445)","(21.0, 36.0, 34.09090909090909)"
12-01-2023 18:05:24.725784,"(9.0, 12.5, 12.333333333333334)","(3.1, 3.45, 3.4428909952606634)","(7.0, 8.4, 8.2)","(1.95, 2.9, 2.792)","(8.0, 11.5, 10.290909090909091)","(21.0, 34.0, 30.38888888888889)"
12-01-2023 18:05:25.649502,"(9.0, 12.5, 12.333333333333334)","(3.1, 3.45, 3.4428909952606634)","(7.0, 8.4, 8.2)","(1.95, 2.9, 2.594)","(8.0, 11.5, 10.290909090909091)","(21.0, 34.0, 30.38888888888889)"
12-01-2023 18:05:26.515715,"(9.0, 12.5, 12.333333333333334)","(3.1, 3.45, 3.4428909952606634)","(7.0, 8.4, 8.2)","(1.95, 2.9, 2.594)","(8.0, 11.5, 10.290909090909091)","(21.0, 34.0, 31.083333333333332)"
12-01-2023 18:05:27.488624,"(9.0, 12.5, 12.333333333333334)","(3.1, 3.45, 3.442718446601942)","(7.0, 8.4, 8.2)","(1.95, 2.9, 2.594)","(8.0, 11.5, 10.290909090909091)","(21.0, 34.0, 30.923076923076923)"
12-01-2023 18:05:28.436112,"(9.0, 12.5, 12.214285714285714)","(3.1, 3.4, 3.3946859903381643)","(7.0, 8.4, 8.2)","(1.95, 2.9, 2.664615384615385)","(8.0, 11.5, 10.290909090909091)","(21.0, 34.0, 32.0)"
12-01-2023 18:05:29.389975,"(9.0, 12.5, 12.214285714285714)","(3.1, 3.4, 3.3946859903381643)","(7.0, 8.4, 8.2)","(1.95, 2.9, 2.64)","(8.0, 11.5, 10.290909090909091)","(21.0, 34.0, 32.0)"
12-01-2023 18:05:30.275375,"(9.0, 12.5, 11.205882352941176)","(3.1, 3.4, 3.3946859903381643)","(7.0, 8.4, 8.2)","(1.95, 2.9, 2.64)","(8.0, 11.5, 10.290909090909091)","(21.0, 34.0, 32.0)"
12-01-2023 18:05:31.188060,"(9.0, 12.5, 11.1)","(3.1, 3.4, 3.390322580645161)","(7.0, 8.4, 7.723076923076923)","(1.95, 2.9, 2.794761904761905)","(8.0, 11.5, 10.290909090909091)","(21.0, 34.0, 32.0)"
12-01-2023 18:05:32.324173,"(9.0, 12.5, 11.1)","(3.1, 3.4, 3.390322580645161)","(7.0, 8.2, 7.836363636363636)","(1.95, 2.9, 2.7514285714285713)","(8.0, 11.5, 10.26086956521739)","(21.0, 34.0, 32.0)"
12-01-2023 18:05:33.294805,"(9.0, 12.5, 11.205882352941176)","(3.1, 3.4, 3.390322580645161)","(7.0, 8.2, 7.836363636363636)","(1.95, 2.9, 2.7514285714285713)","(8.0, 11.5, 10.26086956521739)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:34.233131,"(9.0, 12.5, 11.205882352941176)","(3.1, 3.4, 3.390322580645161)","(7.0, 8.2, 7.654545454545454)","(1.95, 2.9, 2.7818181818181817)","(8.0, 11.5, 10.26086956521739)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:35.161804,"(9.0, 12.0, 10.846153846153847)","(3.1, 3.4, 3.390322580645161)","(7.0, 8.2, 7.654545454545454)","(1.95, 2.9, 2.7818181818181817)","(8.0, 11.5, 10.26086956521739)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:36.249839,"(9.0, 12.0, 10.846153846153847)","(3.1, 3.4, 3.390322580645161)","(7.0, 8.2, 7.771428571428571)","(1.95, 2.9, 2.806896551724138)","(8.0, 11.5, 10.26086956521739)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:37.308228,"(9.0, 12.0, 10.846153846153847)","(3.1, 3.4, 3.494059405940594)","(7.0, 8.2, 7.771428571428571)","(1.95, 2.9, 2.612)","(8.0, 11.5, 10.26086956521739)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:38.265392,"(9.0, 12.0, 10.75)","(3.1, 3.5, 3.494088669950739)","(7.0, 8.2, 7.771428571428571)","(1.95, 2.9, 2.612)","(8.0, 11.5, 10.26086956521739)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:39.170703,"(9.0, 12.0, 10.75)","(3.1, 3.5, 3.4941176470588236)","(7.0, 8.2, 7.771428571428571)","(1.95, 2.9, 2.797142857142857)","(8.0, 11.5, 10.26086956521739)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:40.238546,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.3975369458128077)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.732)","(8.0, 11.5, 10.246153846153845)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:41.164428,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.732)","(8.0, 11.0, 10.246153846153845)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:42.034662,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.732)","(8.0, 11.0, 10.125)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:43.073230,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.732)","(8.0, 11.0, 10.125)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:44.083227,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.732)","(8.0, 11.0, 10.125)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:45.020114,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.732)","(8.0, 11.0, 10.125)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:46.011029,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.751764705882353)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:47.020257,"(9.0, 12.0, 10.75)","(3.1, 3.5, 3.494088669950739)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.78)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:47.921064,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.78)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:48.922790,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.9, 2.78)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:49.982473,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.927272727272727)","(1.95, 2.9, 2.78)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.214285714285715)"
12-01-2023 18:05:50.926840,"(9.0, 12.0, 10.75)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.927272727272727)","(1.95, 2.9, 2.78)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.91304347826087)"
12-01-2023 18:05:51.970753,"(9.0, 12.0, 10.676470588235293)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.792592592592593)","(1.95, 2.9, 2.78)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.68421052631579)"
12-01-2023 18:05:52.954549,"(9.0, 12.0, 11.090909090909092)","(3.1, 3.4, 3.397524752475247)","(7.0, 8.2, 7.792592592592593)","(1.95, 2.9, 2.818709677419355)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.68421052631579)"
12-01-2023 18:05:53.849337,"(9.0, 12.0, 11.090909090909092)","(3.1, 3.5, 3.494088669950739)","(7.0, 8.2, 7.792592592592593)","(1.95, 2.9, 2.795)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.68421052631579)"
12-01-2023 18:05:54.823343,"(9.0, 12.0, 11.090909090909092)","(3.1, 3.5, 3.493939393939394)","(7.0, 8.2, 7.792592592592593)","(1.95, 2.9, 2.795)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.68421052631579)"
12-01-2023 18:05:55.764564,"(9.0, 12.0, 11.090909090909092)","(3.1, 3.4, 3.395238095238095)","(7.0, 8.2, 7.792592592592593)","(1.95, 2.9, 2.8099999999999996)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.68421052631579)"
12-01-2023 18:05:56.724879,"(9.0, 12.0, 11.090909090909092)","(3.1, 3.4, 3.395238095238095)","(7.0, 8.2, 7.792592592592593)","(1.95, 2.9, 2.8099999999999996)","(8.0, 11.0, 9.923076923076923)","(21.0, 34.0, 32.0)"
12-01-2023 18:05:57.827441,"(9.0, 12.0, 11.361702127659575)","(3.1, 3.4, 3.3916666666666666)","(7.0, 8.2, 7.661538461538461)","(1.95, 2.9, 2.792)","(8.0, 11.0, 10.05)","(21.0, 34.0, 32.0)"
12-01-2023 18:05:58.754374,"(9.0, 12.0, 11.34)","(3.1, 3.5, 3.480327868852459)","(7.0, 8.2, 7.64)","(1.95, 2.9, 2.849473684210526)","(8.0, 10.5, 10.05)","(21.0, 34.0, 32.0)"
12-01-2023 18:05:59.657630,"(9.0, 12.0, 11.34)","(3.1, 3.45, 3.428181818181818)","(7.0, 8.2, 7.776923076923077)","(1.95, 2.9, 2.849473684210526)","(8.0, 10.5, 9.857142857142858)","(21.0, 34.0, 32.0)"
12-01-2023 18:06:00.647865,"(9.0, 12.0, 11.34)","(3.1, 3.45, 3.428181818181818)","(7.0, 8.2, 7.776923076923077)","(1.95, 2.9, 2.849473684210526)","(8.0, 10.5, 9.857142857142858)","(21.0, 34.0, 32.0)"
12-01-2023 18:06:01.546615,"(9.0, 12.0, 11.34)","(3.1, 3.45, 3.428181818181818)","(7.0, 8.2, 7.776923076923077)","(1.95, 2.9, 2.849473684210526)","(8.0, 10.5, 9.959999999999999)","(21.0, 34.0, 32.0)"
12-01-2023 18:06:02.573761,"(9.0, 12.0, 11.34)","(3.1, 3.45, 3.428181818181818)","(7.0, 8.2, 7.776923076923077)","(1.95, 2.9, 2.86875)","(8.0, 10.5, 9.959999999999999)","(21.0, 34.0, 32.0)"
12-01-2023 18:06:03.647297,"(9.0, 12.0, 11.352941176470589)","(3.1, 3.45, 3.435576923076923)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.78, 2.705714285714286)","(8.0, 10.5, 9.719999999999999)","(21.0, 34.0, 32.57142857142857)"
12-01-2023 18:06:04.529183,"(9.0, 12.0, 11.352941176470589)","(3.1, 3.45, 3.436607142857143)","(7.0, 8.2, 7.949999999999999)","(1.95, 2.76, 2.742857142857143)","(8.0, 10.5, 9.719999999999999)","(21.0, 34.0, 32.57142857142857)"
12-01-2023 18:06:05.480965,"(9.0, 12.0, 11.352941176470589)","(3.1, 3.45, 3.436607142857143)","(7.0, 8.2, 7.949999999999999)","(1.95, 2.78, 2.706896551724138)","(8.0, 10.5, 9.719999999999999)","(21.0, 34.0, 32.57142857142857)"
12-01-2023 18:06:06.500531,"(9.0, 12.0, 11.418604651162791)","(3.1, 3.45, 3.436607142857143)","(7.0, 8.2, 7.949999999999999)","(1.95, 2.78, 2.706896551724138)","(8.0, 10.5, 9.728571428571428)","(21.0, 34.0, 32.57142857142857)"
12-01-2023 18:06:07.415022,"(9.0, 12.0, 11.45)","(3.1, 3.45, 3.4142857142857146)","(7.0, 8.2, 7.949999999999999)","(1.95, 2.78, 2.706896551724138)","(8.0, 10.5, 9.866666666666667)","(21.0, 34.0, 32.57142857142857)"
12-01-2023 18:06:08.407313,"(9.0, 12.0, 11.571428571428571)","(3.1, 3.5, 3.4210526315789473)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.78, 2.755384615384615)","(8.0, 10.0, 9.666666666666666)","(21.0, 34.0, 33.130434782608695)"
12-01-2023 18:06:09.506735,"(9.0, 12.0, 11.571428571428571)","(3.1, 3.5, 3.442857142857143)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.78, 2.74)","(8.0, 10.0, 9.666666666666666)","(21.0, 34.0, 32.94736842105263)"
12-01-2023 18:06:10.411038,"(9.0, 12.0, 11.571428571428571)","(3.1, 3.5, 3.414285714285714)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.78, 2.74)","(8.0, 10.0, 9.666666666666666)","(21.0, 34.0, 32.94736842105263)"
12-01-2023 18:06:11.310862,"(9.0, 12.0, 11.571428571428571)","(3.1, 3.5, 3.414285714285714)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.78, 2.74)","(8.0, 10.0, 9.666666666666666)","(21.0, 34.0, 32.94736842105263)"
12-01-2023 18:06:12.302859,"(9.0, 12.0, 11.548387096774194)","(3.1, 3.5, 3.414285714285714)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.78, 2.7355555555555555)","(8.0, 10.0, 9.666666666666666)","(21.0, 34.0, 32.94736842105263)"
12-01-2023 18:06:13.206188,"(9.0, 12.0, 11.263157894736842)","(3.1, 3.5, 3.3875)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.84, 2.79)","(8.0, 10.0, 9.636363636363637)","(21.0, 34.0, 31.93103448275862)"
12-01-2023 18:06:14.238520,"(9.0, 12.0, 11.238095238095237)","(3.1, 3.5, 3.386)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.84, 2.815)","(8.0, 10.0, 9.7)","(21.0, 34.0, 31.93103448275862)"
12-01-2023 18:06:15.292664,"(9.0, 12.0, 11.238095238095237)","(3.1, 3.5, 3.386)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.84, 2.82)","(8.0, 9.8, 9.636363636363637)","(21.0, 34.0, 31.93103448275862)"
12-01-2023 18:06:16.274647,"(9.0, 12.0, 11.2)","(3.1, 3.45, 3.436842105263158)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.86, 2.82)","(8.0, 10.0, 9.636363636363637)","(21.0, 34.0, 31.93103448275862)"
12-01-2023 18:06:17.219184,"(9.0, 12.0, 11.2)","(3.1, 3.45, 3.436842105263158)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.86, 2.82)","(8.0, 10.0, 9.7)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:18.178794,"(9.0, 12.0, 11.2)","(3.1, 3.45, 3.436842105263158)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.86, 2.815)","(8.0, 9.8, 9.633333333333333)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:19.113197,"(9.0, 12.0, 11.222222222222221)","(3.1, 3.45, 3.436842105263158)","(7.0, 8.2, 7.881818181818181)","(1.95, 2.86, 2.815)","(8.0, 9.8, 9.633333333333333)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:20.129125,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.45, 3.416417910447761)","(7.0, 8.2, 7.85)","(1.95, 2.86, 2.815)","(8.0, 9.8, 9.633333333333333)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:21.117347,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.45, 3.4114285714285715)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.86, 2.8635294117647057)","(8.0, 9.8, 9.618181818181817)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:22.089776,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.45, 3.42)","(7.0, 8.2, 7.8999999999999995)","(1.95, 2.88, 2.864)","(8.0, 9.8, 9.527272727272727)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:23.105965,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.3903846153846153)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.821428571428571)","(8.0, 9.6, 9.066666666666666)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:24.089638,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.3903846153846153)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.8451612903225807)","(8.0, 9.6, 9.066666666666666)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:24.980576,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.3903846153846153)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.8451612903225807)","(8.0, 9.6, 9.066666666666666)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:25.933189,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.3903846153846153)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.8451612903225807)","(8.0, 9.6, 9.066666666666666)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:26.950426,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.3903846153846153)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.8470588235294114)","(8.0, 9.6, 9.066666666666666)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:27.930938,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.375806451612903)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.8666666666666667)","(8.0, 9.6, 9.066666666666666)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:28.928846,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.382456140350877)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.861428571428571)","(8.0, 9.6, 9.0)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:29.995013,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.371153846153846)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.861428571428571)","(8.0, 9.6, 9.0)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:30.913353,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.371153846153846)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.861428571428571)","(8.0, 9.6, 9.0)","(21.0, 34.0, 32.54545454545455)"
12-01-2023 18:06:31.867155,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.371153846153846)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.861428571428571)","(8.0, 9.6, 9.0)","(21.0, 34.0, 32.2)"
12-01-2023 18:06:32.877994,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.3651162790697673)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.861428571428571)","(8.0, 9.6, 9.0)","(21.0, 34.0, 31.91304347826087)"
12-01-2023 18:06:33.814714,"(9.0, 12.0, 11.222222222222221)","(3.0, 3.4, 3.3651162790697673)","(7.0, 8.2, 7.8)","(2.0, 2.9, 2.861428571428571)","(8.0, 9.6, 9.027272727272727)","(21.0, 34.0, 32.285714285714285)"
12-01-2023 18:06:34.837240,"(9.0, 12.0, 11.243243243243244)","(3.0, 3.4, 3.3651162790697673)","(7.0, 8.2, 7.85)","(2.0, 2.8, 2.7302702702702706)","(8.0, 9.6, 9.027272727272727)","(21.0, 34.0, 32.285714285714285)"
12-01-2023 18:06:35.842267,"(9.0, 12.0, 11.521739130434783)","(3.0, 3.4, 3.373684210526316)","(7.0, 8.2, 7.85)","(2.0, 2.8, 2.7312000000000003)","(8.0, 9.6, 9.027272727272727)","(21.0, 34.0, 32.476190476190474)"
12-01-2023 18:06:36.794981,"(9.0, 12.0, 11.521739130434783)","(3.0, 3.4, 3.3696969696969696)","(7.0, 8.2, 7.91578947368421)","(2.0, 2.8, 2.7312000000000003)","(8.0, 9.6, 9.027272727272727)","(21.0, 34.0, 32.476190476190474)"
