,Billy Buttons,Knighted Shadow,Wyndsor Rose,Corporal Trigger,Real Steel,Effect On Me,From The Area,Tap Out Diesel
11-01-2023 15:09:25.422660,"(2.1, 2.38, 2.352)","(21.0, 38.0, 33.565217391304344)","(4.6, 6.6, 6.493333333333333)","(31.0, 80.0, 76.0)","(5.0, 6.4, 6.300000000000001)","(21.0, 32.0, 31.0)","(6.0, 8.6, 8.34468085106383)","(10.0, 16.0, 15.875)"
11-01-2023 15:09:26.775635,"(2.1, 2.38, 2.3546153846153843)","(21.0, 38.0, 33.8)","(4.6, 6.6, 6.493333333333333)","(31.0, 80.0, 76.0)","(5.0, 6.4, 6.300000000000001)","(21.0, 32.0, 31.0)","(6.0, 8.6, 8.34468085106383)","(10.0, 16.0, 15.928571428571429)"
11-01-2023 15:09:28.035423,"(2.1, 2.36, 2.3499999999999996)","(21.0, 38.0, 33.8)","(4.6, 6.6, 5.937864077669904)","(31.0, 80.0, 76.0)","(5.0, 6.4, 6.315789473684211)","(21.0, 32.0, 30.5)","(6.0, 8.6, 8.45)","(10.0, 16.0, 15.787878787878787)"
11-01-2023 15:09:29.257444,"(2.1, 2.38, 2.3676923076923075)","(21.0, 38.0, 33.8)","(4.6, 6.2, 5.984615384615385)","(31.0, 80.0, 76.0)","(5.0, 6.4, 6.573333333333333)","(21.0, 32.0, 32.93333333333333)","(6.0, 8.6, 8.566666666666666)","(10.0, 16.0, 16.53846153846154)"
11-01-2023 15:09:30.539720,"(2.1, 2.38, 2.3525)","(21.0, 38.0, 33.8)","(4.6, 6.0, 5.884615384615385)","(31.0, 80.0, 76.0)","(5.0, 6.6, 6.58)","(21.0, 34.0, 32.44444444444444)","(6.0, 8.6, 8.569230769230769)","(10.0, 17.0, 16.166666666666668)"
11-01-2023 15:09:31.760497,"(2.1, 2.38, 2.3525)","(21.0, 38.0, 33.8)","(4.6, 5.9, 5.84)","(31.0, 80.0, 74.07407407407408)","(5.0, 6.6, 6.58)","(21.0, 34.0, 32.44444444444444)","(6.0, 8.6, 8.7)","(10.0, 17.0, 16.09090909090909)"
11-01-2023 15:09:32.986235,"(2.1, 2.36, 2.3473684210526313)","(21.0, 38.0, 33.8)","(4.6, 6.0, 5.875)","(31.0, 80.0, 74.07407407407408)","(5.0, 6.6, 6.58)","(21.0, 34.0, 32.44444444444444)","(6.0, 9.2, 8.783333333333333)","(10.0, 17.0, 16.09090909090909)"
11-01-2023 15:09:34.248348,"(2.1, 2.38, 2.3610526315789473)","(21.0, 38.0, 33.8)","(4.6, 5.9, 5.880000000000001)","(31.0, 80.0, 75.83333333333333)","(5.0, 6.6, 6.58)","(21.0, 34.0, 32.44444444444444)","(6.0, 8.8, 8.786666666666667)","(10.0, 17.0, 16.09090909090909)"
11-01-2023 15:09:35.552332,"(2.1, 2.38, 2.3714285714285714)","(21.0, 38.0, 33.8)","(4.6, 5.9, 5.76)","(31.0, 80.0, 75.83333333333333)","(5.0, 6.6, 6.561904761904762)","(21.0, 34.0, 32.44444444444444)","(6.0, 8.8, 8.793103448275863)","(10.0, 17.0, 16.09090909090909)"
11-01-2023 15:09:36.766192,"(2.1, 2.38, 2.3628571428571425)","(21.0, 38.0, 33.8)","(4.6, 5.9, 5.7444444444444445)","(31.0, 80.0, 75.83333333333333)","(5.0, 6.6, 6.58)","(21.0, 34.0, 32.44444444444444)","(6.0, 8.8, 9.047058823529412)","(10.0, 17.0, 16.09090909090909)"
11-01-2023 15:09:37.935138,"(2.1, 2.38, 2.378762886597938)","(21.0, 38.0, 33.8)","(4.6, 5.9, 5.657142857142857)","(31.0, 80.0, 75.65217391304348)","(5.0, 6.6, 6.561904761904762)","(21.0, 34.0, 32.44444444444444)","(6.0, 9.2, 9.061538461538461)","(10.0, 17.0, 16.09090909090909)"
11-01-2023 15:09:39.117399,"(2.1, 2.4, 2.398198198198198)","(21.0, 38.0, 33.8)","(4.6, 5.8, 5.657142857142857)","(31.0, 80.0, 75.65217391304348)","(5.0, 6.6, 6.6)","(21.0, 34.0, 32.44444444444444)","(6.0, 9.2, 8.957142857142857)","(10.0, 17.0, 16.09090909090909)"
11-01-2023 15:09:40.406488,"(2.1, 2.4, 2.3954285714285715)","(21.0, 38.0, 33.05882352941177)","(4.6, 5.8, 5.55)","(31.0, 80.0, 75.65217391304348)","(5.0, 7.0, 6.764285714285714)","(21.0, 34.0, 32.44444444444444)","(6.0, 9.0, 8.991304347826087)","(10.0, 17.0, 16.705882352941178)"
11-01-2023 15:09:41.856562,"(2.1, 2.38, 2.392183908045977)","(21.0, 38.0, 32.333333333333336)","(4.6, 5.6, 5.5777777777777775)","(31.0, 80.0, 75.65217391304348)","(5.0, 7.0, 6.661538461538461)","(21.0, 34.0, 32.44444444444444)","(6.0, 9.2, 8.930434782608696)","(10.0, 17.0, 16.52173913043478)"
11-01-2023 15:09:43.269124,"(2.1, 2.4, 2.392183908045977)","(21.0, 38.0, 32.333333333333336)","(4.6, 5.6, 5.45)","(31.0, 80.0, 75.65217391304348)","(5.0, 7.0, 6.969230769230769)","(21.0, 34.0, 32.666666666666664)","(6.0, 9.0, 8.71)","(10.0, 17.0, 16.52173913043478)"
11-01-2023 15:09:44.604240,"(2.1, 2.42, 2.4066666666666667)","(21.0, 38.0, 32.96)","(4.6, 5.6, 5.492307692307692)","(31.0, 80.0, 74.23076923076923)","(5.0, 7.0, 6.985714285714286)","(21.0, 34.0, 32.92307692307692)","(6.0, 8.8, 8.582608695652173)","(10.0, 17.0, 16.352941176470587)"
11-01-2023 15:09:45.819001,"(2.1, 2.42, 2.4021052631578947)","(21.0, 38.0, 33.0)","(4.6, 5.6, 5.725714285714285)","(31.0, 80.0, 76.0)","(5.0, 7.0, 7.0875)","(21.0, 34.0, 32.92307692307692)","(6.0, 8.6, 8.571428571428571)","(10.0, 16.5, 14.923076923076923)"
11-01-2023 15:09:47.419289,"(2.1, 2.4, 2.4047058823529412)","(21.0, 34.0, 33.666666666666664)","(4.6, 5.8, 5.72972972972973)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.0875)","(21.0, 34.0, 32.92307692307692)","(6.0, 8.6, 8.571428571428571)","(10.0, 15.5, 15.363636363636363)"
11-01-2023 15:09:48.723395,"(2.1, 2.42, 2.4047058823529412)","(21.0, 34.0, 33.666666666666664)","(4.6, 5.8, 5.754838709677419)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.0875)","(21.0, 34.0, 32.92307692307692)","(6.0, 8.6, 8.571428571428571)","(10.0, 15.5, 14.88888888888889)"
11-01-2023 15:09:50.006082,"(2.1, 2.42, 2.3946666666666667)","(21.0, 34.0, 33.666666666666664)","(4.6, 5.8, 5.76)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.0875)","(21.0, 34.0, 32.92307692307692)","(6.0, 8.6, 8.571428571428571)","(10.0, 15.0, 14.521739130434783)"
11-01-2023 15:09:51.437736,"(2.1, 2.4, 2.3957575757575755)","(21.0, 34.0, 33.111111111111114)","(4.6, 5.8, 5.764705882352941)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.0875)","(21.0, 34.0, 32.92307692307692)","(6.0, 8.6, 8.571428571428571)","(10.0, 15.5, 14.666666666666666)"
11-01-2023 15:09:52.885997,"(2.1, 2.38, 2.3779710144927537)","(21.0, 38.0, 33.111111111111114)","(4.6, 5.8, 5.764705882352941)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.0875)","(21.0, 34.0, 32.92307692307692)","(6.0, 8.6, 8.571428571428571)","(10.0, 15.5, 14.666666666666666)"
11-01-2023 15:09:54.412131,"(2.1, 2.38, 2.342222222222222)","(21.0, 38.0, 33.74193548387097)","(4.6, 5.8, 5.82)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.0875)","(21.0, 34.0, 32.72727272727273)","(6.0, 8.6, 8.571428571428571)","(10.0, 15.5, 15.0)"
11-01-2023 15:09:56.079863,"(2.1, 2.36, 2.35125)","(21.0, 38.0, 33.74193548387097)","(4.6, 5.9, 5.8545454545454545)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.097142857142857)","(21.0, 34.0, 34.476190476190474)","(6.0, 8.4, 8.385714285714286)","(10.0, 15.5, 14.61111111111111)"
11-01-2023 15:09:57.400188,"(2.1, 2.36, 2.336551724137931)","(21.0, 38.0, 33.74193548387097)","(4.6, 5.9, 5.845454545454546)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.097142857142857)","(21.0, 44.0, 38.0)","(6.0, 8.4, 8.385714285714286)","(10.0, 15.5, 14.75)"
11-01-2023 15:09:58.840091,"(2.1, 2.36, 2.336551724137931)","(21.0, 38.0, 33.74193548387097)","(4.6, 5.9, 5.796)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.097142857142857)","(21.0, 42.0, 35.0)","(6.0, 8.4, 8.385714285714286)","(10.0, 15.5, 14.642857142857142)"
11-01-2023 15:10:00.197819,"(2.1, 2.36, 2.328)","(21.0, 38.0, 33.875)","(4.6, 5.9, 5.825)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.105882352941176)","(21.0, 42.0, 37.0)","(6.0, 8.4, 8.385714285714286)","(10.0, 15.5, 15.25)"
11-01-2023 15:10:01.388797,"(2.1, 2.34, 2.328)","(21.0, 38.0, 33.875)","(4.6, 5.9, 5.814285714285715)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 7.105882352941176)","(21.0, 40.0, 38.0)","(6.0, 8.4, 8.385714285714286)","(10.0, 15.5, 15.75)"
11-01-2023 15:10:02.558050,"(2.1, 2.34, 2.328)","(21.0, 38.0, 34.625)","(4.6, 5.9, 5.6875)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.2, 6.992592592592593)","(21.0, 40.0, 37.69230769230769)","(6.0, 8.4, 8.546666666666667)","(10.0, 16.0, 15.6)"
11-01-2023 15:10:03.885790,"(2.1, 2.36, 2.326153846153846)","(21.0, 38.0, 34.434782608695656)","(4.6, 5.7, 5.683870967741935)","(31.0, 80.0, 76.42857142857143)","(5.0, 7.0, 7.979933110367893)","(21.0, 38.0, 37.69230769230769)","(6.0, 8.6, 8.385714285714286)","(10.0, 16.0, 15.2)"
11-01-2023 15:10:05.152043,"(2.1, 2.3, 2.288)","(21.0, 36.0, 34.434782608695656)","(4.6, 5.8, 5.523076923076923)","(31.0, 80.0, 76.42857142857143)","(5.0, 8.0, 7.890909090909091)","(21.0, 38.0, 37.69230769230769)","(6.0, 8.4, 8.546666666666667)","(10.0, 16.0, 15.5)"
11-01-2023 15:10:06.479190,"(2.05, 2.28, 2.272307692307692)","(26.0, 36.0, 34.434782608695656)","(4.6, 5.8, 5.615384615384615)","(31.0, 80.0, 76.42857142857143)","(5.0, 8.0, 7.890909090909091)","(21.0, 38.0, 37.4)","(6.5, 8.6, 8.546666666666667)","(11.0, 16.0, 15.333333333333334)"
11-01-2023 15:10:07.828895,"(2.05, 2.3, 2.2861538461538458)","(26.0, 36.0, 34.434782608695656)","(4.6, 5.8, 5.615384615384615)","(31.0, 80.0, 76.42857142857143)","(5.0, 8.0, 7.890909090909091)","(21.0, 38.0, 37.578947368421055)","(6.5, 8.6, 8.546666666666667)","(11.0, 16.0, 15.543478260869565)"
11-01-2023 15:10:09.064860,"(2.05, 2.3, 2.287142857142857)","(26.0, 36.0, 34.074074074074076)","(4.6, 5.8, 6.018867924528302)","(31.0, 80.0, 76.42857142857143)","(5.0, 8.0, 7.912195121951219)","(21.0, 38.0, 37.42857142857143)","(6.5, 8.6, 8.385714285714286)","(11.0, 16.0, 15.090909090909092)"
11-01-2023 15:10:10.342697,"(2.05, 2.28, 2.2377777777777776)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.014432989690722)","(31.0, 80.0, 76.42857142857143)","(5.0, 8.0, 7.9)","(21.0, 38.0, 35.84615384615385)","(6.5, 8.4, 8.5)","(11.0, 16.0, 15.558823529411764)"
11-01-2023 15:10:11.654619,"(2.05, 2.26, 2.2314285714285713)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.023529411764706)","(31.0, 80.0, 76.42857142857143)","(5.0, 8.0, 7.916279069767442)","(21.0, 36.0, 35.84615384615385)","(6.5, 8.6, 8.444444444444445)","(11.0, 16.0, 15.423076923076923)"
11-01-2023 15:10:12.814549,"(2.05, 2.26, 2.2314285714285713)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.0125)","(31.0, 80.0, 76.42857142857143)","(5.0, 8.0, 7.923809523809524)","(21.0, 36.0, 35.875)","(6.5, 8.6, 8.371428571428572)","(11.0, 16.0, 15.333333333333334)"
11-01-2023 15:10:13.937931,"(2.05, 2.26, 2.2219047619047623)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.017391304347826)","(31.0, 80.0, 76.42857142857143)","(5.0, 8.0, 8.023728813559321)","(21.0, 36.0, 35.875)","(6.5, 8.4, 8.366666666666667)","(11.0, 16.0, 15.423076923076923)"
11-01-2023 15:10:15.111083,"(2.05, 2.26, 2.2219047619047623)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.017391304347826)","(31.0, 80.0, 76.42857142857143)","(5.0, 8.2, 8.023728813559321)","(21.0, 36.0, 35.875)","(6.5, 8.4, 8.35)","(11.0, 16.0, 15.558823529411764)"
11-01-2023 15:10:16.443930,"(2.05, 2.26, 2.2314285714285713)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.00909090909091)","(31.0, 80.0, 86.25)","(5.0, 8.2, 8.026666666666666)","(21.0, 36.0, 38.73684210526316)","(6.5, 8.4, 8.35)","(11.0, 16.0, 15.423076923076923)"
11-01-2023 15:10:17.698111,"(2.05, 2.26, 2.2314285714285713)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.00909090909091)","(31.0, 90.0, 84.54545454545455)","(5.0, 8.2, 8.032258064516128)","(21.0, 40.0, 39.714285714285715)","(6.5, 8.4, 8.35)","(11.0, 16.0, 15.318181818181818)"
11-01-2023 15:10:18.984176,"(2.05, 2.26, 2.2314285714285713)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.061538461538461)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.2, 8.020689655172413)","(21.0, 40.0, 37.63636363636364)","(6.5, 8.4, 8.186666666666666)","(11.0, 16.0, 15.558823529411764)"
11-01-2023 15:10:20.217567,"(2.05, 2.26, 2.2333333333333334)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.061538461538461)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.2, 8.020689655172413)","(21.0, 38.0, 37.63636363636364)","(6.5, 8.2, 8.186666666666666)","(11.0, 16.0, 15.11111111111111)"
11-01-2023 15:10:21.481535,"(2.05, 2.26, 2.2329032258064516)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.061538461538461)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.2, 8.034920634920635)","(21.0, 38.0, 37.80952380952381)","(6.5, 8.2, 8.186666666666666)","(11.0, 15.5, 15.416666666666666)"
11-01-2023 15:10:22.801538,"(2.05, 2.24, 2.2259259259259263)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.096551724137931)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.2, 8.034920634920635)","(21.0, 38.0, 37.47826086956522)","(6.5, 8.2, 8.186666666666666)","(11.0, 15.5, 15.346153846153847)"
11-01-2023 15:10:24.039125,"(2.05, 2.24, 2.221)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.107142857142858)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.2, 8.034920634920635)","(21.0, 38.0, 37.47826086956522)","(6.5, 8.2, 8.186666666666666)","(11.0, 15.5, 15.25)"
11-01-2023 15:10:25.184251,"(2.05, 2.24, 2.221)","(26.0, 36.0, 34.074074074074076)","(4.6, 6.2, 6.076190476190476)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.2, 8.034920634920635)","(21.0, 38.0, 37.63636363636364)","(6.5, 8.2, 8.35)","(11.0, 15.5, 14.961538461538462)"
11-01-2023 15:10:26.286931,"(2.05, 2.24, 2.2144000000000004)","(26.0, 36.0, 33.833333333333336)","(4.6, 6.2, 6.076190476190476)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.2, 8.034920634920635)","(21.0, 38.0, 37.63636363636364)","(6.5, 8.4, 8.35)","(11.0, 15.5, 15.318181818181818)"
11-01-2023 15:10:27.413691,"(2.05, 2.22, 2.212727272727273)","(26.0, 36.0, 33.833333333333336)","(4.6, 6.2, 6.103703703703704)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.2, 8.034920634920635)","(21.0, 38.0, 37.63636363636364)","(6.5, 8.4, 8.4)","(11.0, 15.5, 15.318181818181818)"
11-01-2023 15:10:28.463240,"(2.05, 2.24, 2.2175000000000002)","(26.0, 36.0, 33.833333333333336)","(4.6, 6.2, 6.103703703703704)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.2, 7.946666666666666)","(21.0, 38.0, 37.63636363636364)","(6.5, 8.6, 8.35)","(11.0, 15.5, 15.85)"
11-01-2023 15:10:29.577759,"(2.05, 2.26, 2.2564285714285712)","(26.0, 36.0, 33.833333333333336)","(4.6, 6.2, 6.076190476190476)","(31.0, 85.0, 84.16666666666667)","(5.0, 8.0, 7.788888888888889)","(21.0, 38.0, 37.63636363636364)","(6.5, 8.4, 8.35)","(11.0, 16.0, 14.96875)"
11-01-2023 15:10:30.671427,"(2.0, 2.28, 2.272173913043478)","(26.0, 36.0, 33.833333333333336)","(4.6, 6.2, 6.076190476190476)","(41.0, 85.0, 84.16666666666667)","(5.5, 7.8, 7.788888888888889)","(21.0, 38.0, 37.63636363636364)","(6.5, 8.4, 8.35)","(11.0, 16.0, 15.192307692307692)"
11-01-2023 15:10:31.787079,"(2.0, 2.28, 2.272173913043478)","(26.0, 36.0, 33.833333333333336)","(4.6, 6.2, 6.076190476190476)","(41.0, 85.0, 84.16666666666667)","(5.5, 7.8, 7.787878787878788)","(21.0, 38.0, 37.63636363636364)","(6.5, 8.4, 8.35)","(11.0, 16.0, 15.142857142857142)"
11-01-2023 15:10:32.801301,"(2.0, 2.28, 2.272173913043478)","(26.0, 36.0, 33.833333333333336)","(4.6, 6.2, 6.076190476190476)","(41.0, 85.0, 84.54545454545455)","(5.5, 7.8, 7.787878787878788)","(21.0, 38.0, 37.6)","(6.5, 8.4, 8.35)","(11.0, 16.0, 15.192307692307692)"
11-01-2023 15:10:33.956401,"(2.0, 2.28, 2.278181818181818)","(26.0, 36.0, 34.2)","(4.6, 6.2, 6.026666666666666)","(41.0, 85.0, 84.54545454545455)","(5.5, 7.8, 7.838095238095238)","(21.0, 38.0, 37.6)","(6.5, 8.4, 8.285714285714286)","(11.0, 16.0, 15.0)"
11-01-2023 15:10:35.060145,"(2.0, 2.3, 2.2874999999999996)","(26.0, 34.0, 33.64705882352941)","(4.6, 6.2, 6.016)","(41.0, 85.0, 84.54545454545455)","(5.5, 8.0, 7.7043478260869565)","(21.0, 38.0, 37.6)","(6.5, 8.4, 8.294736842105264)","(11.0, 15.5, 14.941176470588236)"
11-01-2023 15:10:36.457850,"(2.0, 2.28, 2.265454545454545)","(26.0, 34.0, 33.333333333333336)","(4.6, 6.2, 6.082758620689655)","(41.0, 85.0, 84.54545454545455)","(5.5, 7.8, 7.75)","(21.0, 38.0, 37.6)","(6.5, 8.4, 8.35)","(11.0, 16.0, 15.0)"
11-01-2023 15:10:37.561413,"(2.0, 2.28, 2.271111111111111)","(26.0, 34.0, 33.6)","(4.6, 6.2, 6.082758620689655)","(41.0, 85.0, 84.54545454545455)","(5.5, 7.8, 7.75)","(21.0, 38.0, 37.78947368421053)","(6.5, 8.4, 8.333333333333334)","(11.0, 16.0, 15.0625)"
11-01-2023 15:10:38.635254,"(2.0, 2.28, 2.2699999999999996)","(26.0, 34.0, 33.6)","(4.6, 6.2, 6.059259259259259)","(41.0, 85.0, 84.54545454545455)","(5.5, 7.8, 7.744827586206896)","(21.0, 38.0, 37.78947368421053)","(6.5, 8.4, 8.333333333333334)","(11.0, 16.0, 15.333333333333334)"
11-01-2023 15:10:39.768533,"(2.0, 2.3, 2.274736842105263)","(26.0, 34.0, 33.26315789473684)","(4.8, 6.2, 6.059259259259259)","(41.0, 85.0, 84.54545454545455)","(5.5, 7.8, 7.823255813953488)","(26.0, 38.0, 37.78947368421053)","(6.5, 8.4, 8.35)","(11.0, 15.5, 15.333333333333334)"
11-01-2023 15:10:41.152739,"(2.0, 2.28, 2.2606060606060607)","(26.0, 34.0, 33.26315789473684)","(4.8, 6.2, 6.035897435897436)","(41.0, 85.0, 84.54545454545455)","(5.5, 8.0, 7.795918367346939)","(26.0, 38.0, 37.75)","(6.5, 8.4, 8.23529411764706)","(11.0, 15.5, 15.055555555555555)"
11-01-2023 15:10:42.407930,"(2.0, 2.3, 2.292222222222222)","(26.0, 34.0, 33.6)","(4.8, 6.2, 6.035897435897436)","(41.0, 85.0, 84.54545454545455)","(5.5, 8.0, 7.8133333333333335)","(26.0, 38.0, 38.5)","(6.5, 8.4, 8.25)","(11.0, 15.5, 15.214285714285714)"
11-01-2023 15:10:43.623800,"(2.0, 2.3, 2.2913793103448272)","(26.0, 34.0, 33.26315789473684)","(4.8, 6.2, 6.035714285714286)","(41.0, 85.0, 84.54545454545455)","(5.5, 8.0, 7.818867924528302)","(26.0, 40.0, 37.91304347826087)","(6.5, 8.4, 8.210526315789474)","(11.0, 15.5, 15.125)"
11-01-2023 15:10:44.874075,"(2.0, 2.3, 2.2932432432432432)","(26.0, 34.0, 33.26315789473684)","(4.8, 6.2, 6.122222222222223)","(41.0, 85.0, 84.54545454545455)","(5.5, 8.0, 7.841666666666667)","(26.0, 40.0, 38.32)","(6.5, 8.4, 8.177777777777777)","(11.0, 15.5, 15.333333333333334)"
11-01-2023 15:10:46.039482,"(2.0, 2.28, 2.2615384615384615)","(26.0, 34.0, 33.6)","(4.8, 6.2, 6.05)","(41.0, 85.0, 84.54545454545455)","(5.5, 8.0, 7.841666666666667)","(26.0, 40.0, 38.32)","(6.5, 8.2, 8.32857142857143)","(11.0, 15.5, 14.916666666666666)"
11-01-2023 15:10:47.197920,"(2.0, 2.26, 2.249)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.16)","(41.0, 85.0, 84.0)","(5.5, 8.0, 7.841666666666667)","(26.0, 40.0, 38.32)","(6.5, 8.4, 8.28888888888889)","(11.0, 15.5, 15.214285714285714)"
11-01-2023 15:10:48.425562,"(2.0, 2.3, 2.248)","(26.0, 34.0, 33.26315789473684)","(4.8, 6.4, 6.182857142857143)","(41.0, 85.0, 84.0)","(5.5, 8.0, 7.841666666666667)","(26.0, 40.0, 39.14285714285714)","(6.5, 8.4, 8.244444444444445)","(11.0, 15.5, 15.333333333333334)"
11-01-2023 15:10:49.675868,"(2.0, 2.28, 2.2560000000000002)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.182857142857143)","(41.0, 85.0, 84.5)","(5.5, 8.0, 7.841666666666667)","(26.0, 40.0, 39.14285714285714)","(6.5, 8.4, 8.107692307692307)","(11.0, 15.5, 15.0)"
11-01-2023 15:10:50.895011,"(2.0, 2.3, 2.265581395348837)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.137931034482759)","(41.0, 85.0, 84.5)","(5.5, 8.0, 7.841666666666667)","(26.0, 40.0, 39.14285714285714)","(6.5, 8.2, 8.049999999999999)","(11.0, 15.5, 15.428571428571429)"
11-01-2023 15:10:52.130132,"(2.0, 2.3, 2.26390243902439)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.137931034482759)","(41.0, 85.0, 84.0)","(5.5, 8.0, 7.841666666666667)","(26.0, 40.0, 39.14285714285714)","(6.5, 8.2, 7.9818181818181815)","(11.0, 15.5, 15.0)"
11-01-2023 15:10:53.313846,"(2.0, 2.3, 2.26390243902439)","(26.0, 34.0, 33.26315789473684)","(4.8, 6.4, 6.137931034482759)","(41.0, 85.0, 84.0)","(5.5, 8.0, 7.841666666666667)","(26.0, 40.0, 39.14285714285714)","(6.5, 8.2, 7.9818181818181815)","(11.0, 15.5, 14.666666666666666)"
11-01-2023 15:10:54.452339,"(2.0, 2.3, 2.263404255319149)","(26.0, 34.0, 33.26315789473684)","(4.8, 6.4, 6.241666666666667)","(41.0, 85.0, 84.0)","(5.5, 8.0, 7.836734693877551)","(26.0, 40.0, 39.14285714285714)","(6.5, 8.0, 8.08)","(11.0, 15.0, 14.476190476190476)"
11-01-2023 15:10:55.616446,"(2.0, 2.3, 2.2624999999999997)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.24)","(41.0, 85.0, 84.5)","(5.5, 7.8, 7.71)","(26.0, 40.0, 39.14285714285714)","(6.5, 8.2, 8.08)","(11.0, 15.0, 14.476190476190476)"
11-01-2023 15:10:56.801210,"(2.0, 2.3, 2.2627118644067794)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.24)","(41.0, 85.0, 84.375)","(5.5, 7.8, 7.71)","(26.0, 40.0, 38.69565217391305)","(6.5, 8.2, 8.125)","(11.0, 15.0, 14.476190476190476)"
11-01-2023 15:10:57.966202,"(2.0, 2.3, 2.2627118644067794)","(26.0, 34.0, 33.26315789473684)","(4.8, 6.4, 6.24)","(41.0, 85.0, 84.0)","(5.5, 7.8, 7.704761904761905)","(26.0, 40.0, 38.333333333333336)","(6.5, 8.2, 8.142857142857142)","(11.0, 15.0, 14.476190476190476)"
11-01-2023 15:10:59.133232,"(2.0, 2.3, 2.2807999999999997)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.241666666666667)","(41.0, 85.0, 84.375)","(5.5, 7.8, 7.786970684039088)","(26.0, 40.0, 38.333333333333336)","(6.5, 8.2, 8.142857142857142)","(11.0, 15.0, 14.625)"
11-01-2023 15:11:00.538068,"(2.0, 2.3, 2.2927272727272725)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.137931034482759)","(41.0, 85.0, 83.33333333333333)","(5.5, 7.8, 7.786842105263157)","(26.0, 40.0, 38.333333333333336)","(6.5, 8.0, 7.969230769230769)","(11.0, 16.0, 15.4)"
11-01-2023 15:11:01.770672,"(2.0, 2.3, 2.2888888888888888)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.137931034482759)","(41.0, 85.0, 83.33333333333333)","(5.5, 7.8, 7.786842105263157)","(26.0, 40.0, 38.333333333333336)","(6.5, 8.0, 7.969230769230769)","(11.0, 15.5, 14.9)"
11-01-2023 15:11:03.166713,"(2.0, 2.3, 2.2952542372881353)","(26.0, 34.0, 33.26315789473684)","(4.8, 6.4, 6.266666666666667)","(41.0, 85.0, 78.33333333333333)","(5.5, 7.8, 7.771052631578947)","(26.0, 40.0, 37.54545454545455)","(6.5, 8.0, 7.794117647058823)","(11.0, 15.5, 14.9)"
11-01-2023 15:11:04.857218,"(2.0, 2.3, 2.2892957746478872)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.333333333333334)","(41.0, 85.0, 80.71428571428571)","(5.5, 7.8, 7.771052631578947)","(26.0, 40.0, 37.54545454545455)","(6.5, 7.8, 7.792592592592593)","(11.0, 15.0, 14.45)"
11-01-2023 15:11:06.158203,"(2.0, 2.3, 2.2869473684210524)","(26.0, 34.0, 33.6)","(4.8, 6.4, 6.315789473684211)","(41.0, 85.0, 80.71428571428571)","(5.5, 7.8, 7.777257525083612)","(26.0, 40.0, 38.333333333333336)","(6.5, 7.8, 7.863636363636363)","(11.0, 14.5, 14.45)"
