,Smiling Walnut,Chinotto Girl,Jingalong Lotte,Ginger Jess,Shaq Owes,Eris Lucy,Winter Skye,Shrimp Boat
10-01-2023 18:21:13.380119,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 60.0, 28.0)"
10-01-2023 18:21:14.370802,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 60.0, 28.0)"
10-01-2023 18:21:15.371756,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 60.0, 28.0)"
10-01-2023 18:21:16.624292,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 60.0, 28.0)"
10-01-2023 18:21:17.660193,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 60.0, 28.0)"
10-01-2023 18:21:18.709463,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 60.0, 28.0)"
10-01-2023 18:21:19.862090,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 60.0, 28.0)"
10-01-2023 18:21:21.064464,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 60.0, 30.625)"
10-01-2023 18:21:22.238974,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 30.625)"
10-01-2023 18:21:23.407459,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 30.625)"
10-01-2023 18:21:24.512302,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 28.588235294117645)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 30.625)"
10-01-2023 18:21:25.588023,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 28.588235294117645)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 30.625)"
10-01-2023 18:21:26.636167,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 28.588235294117645)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 30.625)"
10-01-2023 18:21:27.664680,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 28.588235294117645)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 30.625)"
10-01-2023 18:21:28.749567,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 30.625)"
10-01-2023 18:21:29.837802,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 30.625)"
10-01-2023 18:21:30.858548,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 30.625)"
10-01-2023 18:21:31.913266,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:32.992371,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:33.974499,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:34.967041,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:35.976622,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:36.985332,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:38.058237,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:39.088607,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:40.144122,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:41.164188,"(3.4, 7.0, 5.3)","(3.1, 4.2, 3.6500000000000004)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:42.202062,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:43.244230,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:44.302398,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 18:21:45.375006,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 55.0, 28.75)"
10-01-2023 18:21:46.453522,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.508695652173913)","(17.0, 50.0, 28.75)"
10-01-2023 18:21:47.564954,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.9, 3.5043478260869563)","(17.0, 50.0, 28.75)"
10-01-2023 18:21:48.590291,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 50.0, 28.75)"
10-01-2023 18:21:49.654767,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 50.0, 28.75)"
10-01-2023 18:21:50.681236,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 50.0, 28.75)"
10-01-2023 18:21:51.692310,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 50.0, 28.125)"
10-01-2023 18:21:52.711154,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 50.0, 28.125)"
10-01-2023 18:21:53.727741,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 50.0, 28.125)"
10-01-2023 18:21:54.718499,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 50.0, 28.125)"
10-01-2023 18:21:55.718536,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 50.0, 28.125)"
10-01-2023 18:21:56.715529,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 50.0, 27.375)"
10-01-2023 18:21:57.707733,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:21:58.772755,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:21:59.775309,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:00.788267,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:01.771929,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:02.757319,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:03.734000,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:04.740253,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:05.758182,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:06.776477,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:07.846582,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:08.937155,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 28.588235294117645)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:10.022928,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 28.588235294117645)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:11.069138,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 28.588235294117645)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:12.087034,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 28.588235294117645)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:13.170192,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 24.461538461538463)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:14.448703,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:15.574016,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:16.759383,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:18.034356,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:19.195323,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:20.291761,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:21.387594,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:22.447799,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:23.493848,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:24.591650,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:25.713013,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:26.872548,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:27.987871,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:29.023100,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:30.028356,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:31.055704,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:32.082637,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:33.178801,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:34.217536,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:35.312276,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 36.214285714285715)"
10-01-2023 18:22:36.389308,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:37.443002,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 41.90909090909091)","(16.0, 42.0, 25.076923076923077)","(31.0, 180.0, 74.11764705882354)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 27.375)"
10-01-2023 18:22:38.495642,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 58.0)","(16.0, 42.0, 28.25)","(31.0, 180.0, 105.0)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 31.25)"
10-01-2023 18:22:39.570079,"(3.4, 7.0, 5.3)","(3.1, 4.2, 4.0)","(4.6, 7.4, 6.328571428571429)","(21.0, 95.0, 58.0)","(16.0, 42.0, 28.25)","(31.0, 180.0, 105.0)","(3.5, 5.8, 3.5043478260869563)","(17.0, 48.0, 31.25)"
