,Yuna Bale,Bruisin Bull,Silver Lad,Tiger Worm,Whiskey Roll,Muddle Puddle,Bye Bye Blues,Nitro Britt
09-01-2023 18:50:16.579986,"(11.0, 17.5, 17.3)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.55)","(10.0, 10.0, 9.98)","(4.2, 5.1, 5.005263157894737)","(5.0, 7.2, 7.08)"
09-01-2023 18:50:18.050674,"(11.0, 17.5, 17.32051282051282)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.5625)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.55)","(10.0, 10.0, 9.98)","(4.2, 5.1, 5.005263157894737)","(5.0, 7.2, 7.08)"
09-01-2023 18:50:19.183935,"(11.0, 17.5, 17.32051282051282)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.55)","(9.0, 10.0, 9.98)","(4.2, 5.1, 5.005263157894737)","(5.0, 7.2, 7.08)"
09-01-2023 18:50:20.243005,"(11.0, 17.5, 17.32051282051282)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.55)","(9.0, 10.0, 9.98)","(4.2, 5.1, 5.005263157894737)","(5.0, 7.2, 7.08)"
09-01-2023 18:50:21.284922,"(11.0, 17.5, 17.25)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.55)","(9.0, 10.0, 10.048387096774194)","(4.2, 5.1, 5.005263157894737)","(5.0, 7.2, 7.08)"
09-01-2023 18:50:22.342812,"(12.0, 17.5, 17.15)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.542424242424242)","(9.0, 10.5, 10.11111111111111)","(4.2, 5.1, 5.005263157894737)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:23.440445,"(12.0, 17.5, 17.354166666666668)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.5625)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.542424242424242)","(9.0, 10.5, 10.023809523809524)","(4.2, 5.1, 5.033333333333333)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:24.474040,"(12.0, 17.5, 17.390625)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.5625)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.542424242424242)","(9.0, 10.5, 10.025)","(4.2, 5.1, 5.033333333333333)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:25.474293,"(12.0, 17.5, 17.270833333333332)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.542424242424242)","(9.0, 10.5, 10.025)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:26.513919,"(12.0, 17.5, 17.270833333333332)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.5625)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.542424242424242)","(9.0, 10.5, 10.025)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:27.562628,"(12.0, 17.5, 17.270833333333332)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.542424242424242)","(9.0, 10.5, 10.025)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:28.627602,"(12.0, 17.5, 17.270833333333332)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.5625)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.541176470588235)","(9.0, 10.5, 10.025)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:29.760987,"(12.0, 17.5, 17.270833333333332)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(8.0, 9.6, 9.15)","(3.7, 4.7, 4.541176470588235)","(9.0, 10.5, 10.025)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:30.894010,"(12.0, 17.5, 17.270833333333332)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.5625)","(8.0, 9.6, 9.10909090909091)","(3.7, 4.7, 4.5311111111111115)","(9.0, 10.5, 10.025)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:31.962705,"(12.0, 17.5, 17.270833333333332)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.5625)","(7.5, 9.6, 9.10909090909091)","(3.7, 4.7, 4.506666666666667)","(8.5, 10.5, 10.025)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:33.080650,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.10909090909091)","(3.7, 4.6, 4.469565217391304)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:34.179868,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:35.243035,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.5625)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:36.347996,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.5625)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:37.435464,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.666666666666666)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:38.573501,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.5625)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:39.647602,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.5625)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:40.750240,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.5625)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:41.923495,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:43.049699,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.342857142857143)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:44.183333,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.342857142857143)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:45.254022,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.5625)","(7.5, 9.6, 9.342857142857143)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:46.290768,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:47.324886,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:48.458732,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 5.041176470588235)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:49.514514,"(12.0, 17.5, 17.325)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 4.988888888888889)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:50.670195,"(12.0, 18.0, 17.583333333333332)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.15)","(3.7, 4.6, 4.472727272727273)","(8.5, 10.5, 10.16060606060606)","(4.2, 5.1, 4.988888888888889)","(5.5, 7.2, 7.08)"
09-01-2023 18:50:51.764563,"(12.0, 18.0, 17.464285714285715)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.73076923076923)","(7.5, 9.6, 9.092307692307692)","(3.7, 4.6, 4.45925925925926)","(8.5, 10.5, 10.214285714285714)","(4.2, 5.1, 5.017241379310345)","(5.5, 7.2, 7.058461538461539)"
09-01-2023 18:50:52.848069,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.0, 12.76)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.092307692307692)","(3.7, 4.6, 4.45925925925926)","(8.5, 10.5, 10.214285714285714)","(4.2, 5.1, 5.017241379310345)","(5.5, 7.2, 7.058461538461539)"
09-01-2023 18:50:53.871305,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.0, 12.76)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.092307692307692)","(3.7, 4.6, 4.45925925925926)","(8.5, 10.5, 10.214285714285714)","(4.2, 5.1, 5.017241379310345)","(5.5, 7.2, 7.058461538461539)"
09-01-2023 18:50:54.909410,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.0, 12.76)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.092307692307692)","(3.7, 4.6, 4.45925925925926)","(8.5, 10.5, 10.214285714285714)","(4.2, 5.1, 5.017241379310345)","(5.5, 7.2, 7.058461538461539)"
09-01-2023 18:50:56.053247,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.0, 12.76)","(7.5, 11.0, 10.6)","(7.5, 9.6, 9.092307692307692)","(3.7, 4.6, 4.45925925925926)","(8.5, 10.5, 10.214285714285714)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.058461538461539)"
09-01-2023 18:50:57.201346,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.0, 12.76)","(7.5, 11.0, 10.73076923076923)","(7.5, 9.6, 9.1)","(3.7, 4.6, 4.45925925925926)","(8.5, 10.5, 10.214285714285714)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:50:58.398404,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.0, 12.57)","(7.5, 11.0, 10.73076923076923)","(7.5, 9.4, 9.057142857142857)","(3.7, 4.6, 4.5227272727272725)","(8.5, 10.5, 10.214285714285714)","(4.2, 5.1, 4.9944444444444445)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:50:59.380289,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.5, 12.63888888888889)","(7.5, 11.0, 10.73076923076923)","(7.5, 9.4, 9.057142857142857)","(3.7, 4.7, 4.5227272727272725)","(8.5, 10.5, 10.159090909090908)","(4.2, 5.1, 4.9944444444444445)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:00.434410,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.5, 12.727272727272727)","(7.5, 11.0, 10.6)","(7.5, 9.4, 9.057142857142857)","(3.7, 4.7, 4.517241379310345)","(8.5, 10.5, 10.13793103448276)","(4.2, 5.1, 5.017241379310345)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:01.578248,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.5, 12.528571428571428)","(7.5, 11.0, 10.73076923076923)","(7.5, 9.4, 9.057142857142857)","(3.7, 4.7, 4.531746031746032)","(8.5, 10.5, 10.0625)","(4.2, 5.1, 5.017241379310345)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:02.690821,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.0, 12.833333333333334)","(7.5, 11.0, 10.73076923076923)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.7, 4.544117647058823)","(8.5, 10.5, 10.0625)","(4.2, 5.1, 5.036)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:03.812328,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.0, 12.67741935483871)","(7.5, 11.0, 10.676470588235293)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.7, 4.544117647058823)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.036)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:04.877124,"(12.0, 18.0, 17.545454545454547)","(9.0, 13.0, 12.67741935483871)","(7.5, 11.0, 10.676470588235293)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.7, 4.544117647058823)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.036)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:05.892467,"(12.0, 18.0, 17.486486486486488)","(9.0, 13.0, 12.67741935483871)","(7.5, 11.0, 10.6)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.7, 4.544117647058823)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.036)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:06.937811,"(12.0, 18.0, 17.47222222222222)","(9.0, 13.0, 12.67741935483871)","(7.5, 11.0, 10.5625)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.7, 4.544117647058823)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:07.985848,"(12.0, 18.0, 17.47222222222222)","(9.0, 13.0, 12.67741935483871)","(7.5, 11.0, 10.73076923076923)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.7, 4.544117647058823)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:09.043704,"(12.0, 18.0, 17.47222222222222)","(9.0, 13.0, 12.823529411764707)","(7.5, 11.0, 10.5625)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.7, 4.544117647058823)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:10.129779,"(12.0, 18.0, 17.47222222222222)","(9.0, 13.0, 12.758620689655173)","(7.5, 11.0, 10.6)","(7.5, 9.4, 9.025)","(3.7, 4.7, 4.5476190476190474)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:11.621464,"(12.0, 18.0, 17.47222222222222)","(9.0, 13.0, 12.757575757575758)","(7.5, 11.0, 10.5625)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.7, 4.5476190476190474)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:12.814052,"(12.0, 18.0, 17.47222222222222)","(9.0, 13.0, 12.757575757575758)","(7.5, 11.0, 10.5625)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.7, 4.5476190476190474)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:13.905887,"(12.0, 18.0, 17.47222222222222)","(9.0, 13.0, 12.806451612903226)","(7.5, 11.0, 10.6)","(7.5, 9.4, 9.025)","(3.7, 4.7, 4.569767441860465)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:15.048718,"(12.0, 18.0, 17.457142857142856)","(9.0, 13.0, 12.806451612903226)","(7.5, 11.0, 10.5625)","(7.5, 9.4, 9.025)","(3.7, 4.7, 4.585714285714285)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:16.173688,"(12.0, 18.0, 17.457142857142856)","(9.0, 13.0, 12.806451612903226)","(7.5, 11.0, 10.5625)","(7.5, 9.4, 9.025)","(3.7, 4.7, 4.593333333333334)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.00625)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:17.243566,"(12.0, 17.5, 17.266666666666666)","(9.0, 13.0, 12.806451612903226)","(7.5, 11.0, 10.5625)","(7.5, 9.4, 9.025)","(3.7, 4.7, 4.589473684210526)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 4.9944444444444445)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:18.306175,"(12.0, 17.5, 17.266666666666666)","(9.0, 13.0, 12.806451612903226)","(7.5, 11.0, 10.73076923076923)","(7.5, 9.4, 9.025)","(3.7, 4.6, 4.564864864864865)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 4.9944444444444445)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:19.483902,"(12.0, 17.5, 17.307692307692307)","(9.0, 13.0, 12.806451612903226)","(7.5, 11.0, 10.73076923076923)","(7.5, 9.4, 9.025)","(3.7, 4.7, 4.613793103448276)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 4.9944444444444445)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:20.654840,"(12.0, 17.5, 17.307692307692307)","(9.0, 13.0, 12.806451612903226)","(7.5, 11.0, 10.6)","(7.5, 9.4, 9.025)","(3.7, 4.7, 4.5807692307692305)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 4.9944444444444445)","(5.5, 7.2, 7.029629629629629)"
09-01-2023 18:51:21.680031,"(12.0, 17.0, 16.678571428571427)","(9.0, 13.0, 12.806451612903226)","(7.5, 11.0, 10.6)","(7.5, 9.4, 9.025)","(3.7, 4.6, 4.578048780487805)","(8.5, 10.5, 10.089655172413794)","(4.2, 5.1, 4.988888888888889)","(5.5, 7.2, 7.069565217391304)"
09-01-2023 18:51:22.734566,"(12.0, 16.0, 15.625)","(9.0, 13.0, 12.7)","(7.5, 11.0, 10.8)","(7.5, 9.4, 9.025)","(3.7, 4.7, 4.554545454545455)","(8.5, 10.5, 10.089655172413794)","(4.2, 5.1, 5.066666666666666)","(5.5, 7.2, 7.043137254901961)"
09-01-2023 18:51:23.735392,"(12.0, 15.5, 15.318181818181818)","(9.0, 13.0, 12.868421052631579)","(7.5, 11.5, 10.907407407407407)","(7.5, 9.4, 9.025)","(3.7, 4.6, 4.525)","(8.5, 10.5, 10.089655172413794)","(4.2, 5.1, 5.0562499999999995)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:24.859917,"(12.0, 15.5, 15.333333333333334)","(9.0, 13.0, 12.868421052631579)","(7.5, 11.0, 10.978260869565217)","(7.5, 9.4, 9.025)","(3.7, 4.6, 4.580952380952381)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.016129032258064)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:25.886716,"(12.0, 19.0, 16.333333333333332)","(9.0, 13.0, 12.868421052631579)","(7.5, 11.5, 10.978260869565217)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.6, 4.5)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.016129032258064)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:27.000736,"(12.0, 17.5, 16.666666666666668)","(9.0, 13.0, 12.868421052631579)","(7.5, 11.5, 11.233333333333333)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.6, 4.538461538461538)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.016129032258064)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:28.175648,"(12.0, 17.5, 16.346153846153847)","(9.0, 13.0, 12.868421052631579)","(7.5, 11.5, 11.233333333333333)","(7.5, 9.4, 9.03076923076923)","(3.7, 4.6, 4.538461538461538)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.016129032258064)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:29.281190,"(12.0, 17.5, 16.0)","(9.0, 13.0, 12.868421052631579)","(7.5, 11.5, 11.277777777777779)","(7.5, 9.4, 9.1)","(3.7, 4.6, 4.485714285714286)","(8.5, 10.5, 10.042307692307693)","(4.2, 5.1, 5.016129032258064)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:30.421010,"(12.0, 17.0, 16.142857142857142)","(9.0, 13.0, 12.868421052631579)","(7.5, 11.5, 11.166666666666666)","(7.5, 9.4, 9.1)","(3.7, 4.6, 4.538461538461538)","(8.5, 10.5, 10.11111111111111)","(4.2, 5.1, 5.016129032258064)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:31.510908,"(12.0, 17.0, 15.666666666666666)","(9.0, 13.0, 12.868421052631579)","(7.5, 11.5, 11.277777777777779)","(7.5, 9.4, 9.044444444444444)","(3.7, 4.6, 4.429032258064517)","(8.5, 10.5, 10.161290322580646)","(4.2, 5.1, 5.016129032258064)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:32.674102,"(12.0, 17.0, 15.818181818181818)","(9.0, 13.5, 13.152173913043478)","(7.5, 11.5, 11.06)","(7.5, 9.4, 9.1)","(3.7, 4.6, 4.429032258064517)","(8.5, 10.5, 10.161290322580646)","(4.2, 5.1, 5.016129032258064)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:33.790223,"(12.0, 17.0, 15.533333333333333)","(9.0, 13.5, 13.076923076923077)","(7.5, 11.5, 11.06)","(7.5, 9.4, 9.1)","(3.7, 4.6, 4.429032258064517)","(8.5, 10.5, 10.161290322580646)","(4.2, 5.1, 5.0058823529411764)","(5.5, 7.2, 7.051851851851852)"
09-01-2023 18:51:34.843212,"(12.0, 17.0, 16.12)","(9.0, 13.5, 13.076923076923077)","(7.5, 11.5, 11.038461538461538)","(7.5, 9.4, 9.044444444444444)","(3.7, 4.6, 4.41)","(8.5, 10.5, 10.089655172413794)","(4.2, 5.1, 5.291666666666666)","(5.5, 7.2, 7.0344827586206895)"
09-01-2023 18:51:35.887048,"(12.0, 17.0, 16.037037037037038)","(10.0, 13.5, 13.017241379310345)","(7.5, 11.5, 11.038461538461538)","(7.5, 9.4, 9.066666666666666)","(3.7, 4.5, 4.405263157894737)","(8.5, 10.5, 10.089655172413794)","(4.2, 5.3, 5.376190476190477)","(5.5, 7.2, 7.0344827586206895)"
09-01-2023 18:51:36.920104,"(12.0, 17.0, 16.037037037037038)","(10.0, 13.5, 13.017241379310345)","(7.5, 11.5, 11.038461538461538)","(7.5, 9.4, 9.1)","(3.7, 4.5, 4.405263157894737)","(8.5, 10.5, 10.089655172413794)","(4.2, 5.4, 5.380769230769231)","(5.5, 7.2, 7.0344827586206895)"
09-01-2023 18:51:37.938897,"(13.0, 17.0, 16.037037037037038)","(10.0, 13.5, 13.0)","(8.0, 11.5, 11.038461538461538)","(7.5, 9.4, 9.1)","(3.9, 4.5, 4.4)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.4, 5.380769230769231)","(5.5, 7.2, 7.0344827586206895)"
09-01-2023 18:51:38.906059,"(13.0, 17.0, 15.470588235294118)","(10.0, 13.5, 13.0)","(8.0, 11.5, 11.038461538461538)","(7.5, 9.4, 9.044444444444444)","(3.9, 4.4, 4.374193548387097)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.4, 5.380769230769231)","(5.5, 7.2, 7.018867924528302)"
09-01-2023 18:51:39.930520,"(13.0, 16.0, 15.9)","(10.0, 13.0, 12.846153846153847)","(8.0, 11.0, 10.882352941176471)","(7.5, 9.4, 9.044444444444444)","(3.9, 4.4, 4.341666666666667)","(8.5, 10.0, 9.946666666666667)","(4.4, 5.8, 5.666666666666667)","(5.5, 7.2, 6.9222222222222225)"
09-01-2023 18:51:41.093149,"(13.0, 16.0, 15.8)","(10.0, 13.5, 12.722222222222221)","(8.0, 11.0, 11.090909090909092)","(7.5, 9.2, 8.993103448275862)","(3.9, 4.4, 4.335294117647059)","(8.5, 10.5, 10.075000000000001)","(4.4, 5.7, 5.659375)","(5.5, 7.0, 6.9222222222222225)"
09-01-2023 18:51:42.136514,"(12.0, 16.0, 15.9)","(10.0, 13.5, 12.710526315789474)","(8.0, 11.5, 11.090909090909092)","(7.5, 9.2, 9.0)","(3.8, 4.4, 4.338028169014085)","(8.5, 10.5, 10.075000000000001)","(4.4, 5.8, 5.625925925925926)","(5.5, 7.0, 6.926086956521739)"
09-01-2023 18:51:43.252835,"(12.0, 16.0, 15.75)","(10.0, 13.5, 12.875)","(8.0, 11.5, 11.02)","(7.5, 9.2, 9.1)","(3.8, 4.4, 4.353623188405797)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.7, 5.654545454545454)","(5.5, 7.0, 6.926086956521739)"
09-01-2023 18:51:44.308752,"(12.0, 16.0, 15.666666666666666)","(10.0, 13.5, 12.710526315789474)","(8.0, 11.5, 11.02)","(7.5, 9.2, 9.1)","(3.8, 4.4, 4.325)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.7, 5.633333333333334)","(5.5, 7.0, 6.926086956521739)"
09-01-2023 18:51:45.383004,"(12.0, 16.0, 15.5)","(10.0, 13.5, 12.875)","(8.0, 11.5, 11.02)","(7.5, 9.2, 9.1)","(3.8, 4.4, 4.327272727272727)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.7, 5.66)","(5.5, 7.0, 6.926086956521739)"
09-01-2023 18:51:46.742111,"(12.0, 16.0, 15.52)","(10.0, 13.5, 12.710526315789474)","(8.0, 11.5, 11.02)","(7.5, 9.2, 9.044444444444444)","(3.8, 4.4, 4.305882352941176)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.7, 5.664285714285715)","(5.5, 7.0, 6.926086956521739)"
