,Bare Knuckles,Scott Monster,Rainbows Gold,Tabasco Lad,Jolly Johnny,Gabriella Maree,Tinker Mike,Aston Cigar
10-01-2023 15:05:44.745377,"(6.5, 10.5, 9.4)","(21.0, 38.0, 31.647058823529413)","(7.0, 10.5, 10.477586206896552)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.494736842105263)","(8.5, 12.0, 11.827586206896552)","(6.0, 9.0, 7.894736842105263)","(6.0, 8.8, 8.4)"
10-01-2023 15:05:45.798420,"(6.5, 10.5, 9.4)","(21.0, 38.0, 31.647058823529413)","(7.0, 10.5, 10.477586206896552)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.494736842105263)","(8.5, 12.0, 11.827586206896552)","(6.0, 9.0, 7.6875)","(6.0, 8.8, 8.4)"
10-01-2023 15:05:46.912676,"(6.5, 10.5, 9.4)","(21.0, 38.0, 32.25)","(7.0, 9.8, 9.789655172413793)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.494736842105263)","(8.5, 12.0, 11.827586206896552)","(6.0, 9.0, 7.6875)","(6.0, 8.8, 8.218181818181819)"
10-01-2023 15:05:48.056855,"(6.5, 10.5, 9.4)","(21.0, 38.0, 31.185185185185183)","(7.0, 9.8, 9.789655172413793)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.494736842105263)","(8.5, 12.0, 11.827586206896552)","(6.0, 9.0, 7.6875)","(6.0, 8.8, 8.4)"
10-01-2023 15:05:49.145165,"(6.5, 10.5, 9.4)","(21.0, 38.0, 31.185185185185183)","(7.0, 10.5, 10.39516129032258)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.827586206896552)","(6.0, 9.0, 7.6875)","(6.0, 8.8, 8.4)"
10-01-2023 15:05:50.306170,"(6.5, 10.5, 9.4)","(21.0, 38.0, 30.333333333333332)","(7.0, 10.5, 10.385964912280702)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.791666666666666)","(6.0, 9.0, 7.4941176470588236)","(6.0, 8.8, 8.218181818181819)"
10-01-2023 15:05:51.418844,"(6.5, 10.5, 9.4)","(21.0, 38.0, 30.333333333333332)","(7.0, 10.5, 10.385964912280702)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.791666666666666)","(6.0, 9.0, 7.4941176470588236)","(6.0, 8.8, 8.4)"
10-01-2023 15:05:52.598726,"(6.5, 10.5, 9.4)","(21.0, 38.0, 31.185185185185183)","(7.0, 10.5, 10.194444444444445)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.791666666666666)","(6.0, 9.0, 7.4941176470588236)","(6.0, 8.8, 8.4)"
10-01-2023 15:05:53.797294,"(6.5, 10.5, 9.4)","(21.0, 38.0, 30.333333333333332)","(7.0, 10.5, 10.194444444444445)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.791666666666666)","(6.0, 9.0, 7.4941176470588236)","(6.0, 8.8, 8.218181818181819)"
10-01-2023 15:05:54.952851,"(6.5, 10.5, 9.4)","(21.0, 38.0, 31.185185185185183)","(7.0, 10.5, 9.957142857142857)","(3.7, 4.4, 4.341666666666667)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.833333333333334)","(6.0, 9.0, 7.4941176470588236)","(6.0, 8.8, 8.4)"
10-01-2023 15:05:56.156366,"(6.5, 10.5, 9.4)","(21.0, 38.0, 31.185185185185183)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.34)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.833333333333334)","(6.0, 9.0, 7.4941176470588236)","(6.0, 8.8, 8.4)"
10-01-2023 15:05:57.366593,"(6.5, 10.5, 9.4)","(21.0, 38.0, 31.185185185185183)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.34)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.833333333333334)","(6.0, 9.0, 7.4941176470588236)","(6.0, 8.8, 7.8999999999999995)"
10-01-2023 15:05:58.535552,"(6.5, 10.5, 9.4)","(21.0, 38.0, 33.2)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.34)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.833333333333334)","(6.0, 9.0, 7.466666666666667)","(6.0, 8.2, 7.8999999999999995)"
10-01-2023 15:05:59.727647,"(6.5, 10.5, 9.4)","(21.0, 38.0, 35.81818181818182)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.34)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.791666666666666)","(6.0, 9.0, 7.466666666666667)","(6.0, 8.2, 7.8)"
10-01-2023 15:06:00.864758,"(6.5, 10.5, 9.352941176470589)","(21.0, 38.0, 35.81818181818182)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.385365853658537)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.791666666666666)","(6.0, 9.0, 7.466666666666667)","(6.0, 8.2, 7.96470588235294)"
10-01-2023 15:06:02.049544,"(6.5, 10.5, 9.352941176470589)","(21.0, 38.0, 35.81818181818182)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.3925)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.791666666666666)","(6.0, 9.0, 7.48)","(6.0, 8.2, 7.96470588235294)"
10-01-2023 15:06:03.250694,"(6.5, 10.5, 9.352941176470589)","(21.0, 38.0, 35.81818181818182)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.3925)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.838709677419354)","(6.0, 9.0, 7.48)","(6.0, 8.2, 7.771428571428571)"
10-01-2023 15:06:04.450822,"(6.5, 10.5, 9.352941176470589)","(21.0, 38.0, 35.81818181818182)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.3925)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.838709677419354)","(6.0, 9.0, 7.461538461538462)","(6.0, 8.2, 7.847058823529411)"
10-01-2023 15:06:05.638801,"(6.5, 10.5, 9.352941176470589)","(21.0, 38.0, 35.81818181818182)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.3925)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.838709677419354)","(6.0, 9.0, 7.314285714285715)","(6.0, 8.2, 7.847058823529411)"
10-01-2023 15:06:06.834267,"(6.5, 10.5, 9.352941176470589)","(21.0, 38.0, 36.36363636363636)","(7.0, 10.0, 9.957142857142857)","(3.7, 4.4, 4.3925)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.838709677419354)","(6.0, 8.8, 7.375)","(6.0, 8.2, 8.033333333333333)"
10-01-2023 15:06:08.221258,"(6.5, 10.5, 9.352941176470589)","(21.0, 38.0, 40.57142857142857)","(7.5, 10.0, 9.957142857142857)","(3.6, 4.4, 4.3925)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.838709677419354)","(6.0, 8.6, 7.433333333333334)","(6.0, 8.2, 7.96470588235294)"
10-01-2023 15:06:09.604654,"(6.5, 10.5, 9.352941176470589)","(21.0, 42.0, 32.4)","(7.5, 10.0, 9.957142857142857)","(3.6, 4.4, 4.3925)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.791666666666666)","(6.0, 8.6, 7.327272727272727)","(6.0, 8.2, 7.855172413793103)"
10-01-2023 15:06:10.820828,"(6.5, 10.5, 9.352941176470589)","(21.0, 42.0, 32.4)","(7.5, 10.0, 9.94)","(3.6, 4.4, 4.3925)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.791666666666666)","(6.0, 8.6, 7.327272727272727)","(6.0, 8.2, 7.887499999999999)"
10-01-2023 15:06:12.006566,"(6.5, 10.5, 9.352941176470589)","(21.0, 42.0, 32.294117647058826)","(7.5, 10.0, 9.56875)","(3.6, 4.4, 4.3925)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 11.838709677419354)","(6.0, 8.6, 7.327272727272727)","(6.0, 8.2, 7.866666666666666)"
10-01-2023 15:06:13.233428,"(6.5, 10.5, 9.352941176470589)","(20.0, 42.0, 32.294117647058826)","(7.5, 10.5, 9.562962962962963)","(3.6, 4.4, 4.363636363636364)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.0, 12.41304347826087)","(6.0, 8.6, 7.327272727272727)","(6.0, 8.2, 7.9692307692307685)"
10-01-2023 15:06:14.481903,"(6.5, 10.5, 9.352941176470589)","(20.0, 42.0, 32.294117647058826)","(7.5, 10.5, 9.562962962962963)","(3.6, 4.4, 4.363636363636364)","(4.4, 5.6, 5.525925925925925)","(8.5, 12.5, 13.18)","(6.0, 8.6, 7.55)","(6.0, 8.2, 7.939130434782609)"
10-01-2023 15:06:15.734694,"(6.5, 10.5, 9.352941176470589)","(20.0, 42.0, 36.0)","(7.5, 10.5, 9.562962962962963)","(3.6, 4.4, 4.363636363636364)","(4.4, 5.6, 5.525925925925925)","(8.5, 13.5, 13.224137931034482)","(6.0, 8.6, 7.55)","(6.0, 8.2, 7.939130434782609)"
10-01-2023 15:06:16.866232,"(6.5, 10.0, 9.88888888888889)","(20.0, 40.0, 36.0)","(7.5, 10.5, 9.562962962962963)","(3.6, 4.4, 4.363636363636364)","(4.4, 5.6, 5.525925925925925)","(8.5, 13.5, 13.136363636363637)","(6.0, 8.6, 7.355555555555556)","(6.0, 8.2, 7.8999999999999995)"
10-01-2023 15:06:17.982417,"(6.5, 10.0, 9.88888888888889)","(20.0, 40.0, 37.333333333333336)","(7.5, 10.5, 9.709375)","(3.6, 4.4, 4.363636363636364)","(4.4, 5.6, 5.525925925925925)","(8.5, 13.5, 13.136363636363637)","(6.0, 8.6, 7.55)","(6.0, 8.2, 7.8999999999999995)"
10-01-2023 15:06:18.977759,"(6.5, 10.0, 9.88888888888889)","(20.0, 40.0, 36.0)","(7.5, 10.5, 9.562962962962963)","(3.6, 4.4, 4.363636363636364)","(4.4, 5.6, 5.525925925925925)","(8.5, 13.5, 12.545454545454545)","(6.0, 8.6, 8.066666666666666)","(6.0, 8.2, 7.888888888888888)"
10-01-2023 15:06:20.075296,"(6.5, 9.8, 9.376470588235295)","(20.0, 40.0, 37.333333333333336)","(7.5, 10.0, 9.785714285714286)","(3.6, 4.4, 4.373333333333334)","(4.4, 5.5, 5.777777777777778)","(8.5, 13.0, 13.541666666666666)","(6.0, 8.4, 7.733333333333333)","(6.0, 8.2, 7.888888888888888)"
10-01-2023 15:06:21.170323,"(6.5, 9.6, 9.218181818181819)","(20.0, 40.0, 37.333333333333336)","(7.5, 10.0, 9.666666666666666)","(3.6, 4.4, 4.269230769230769)","(4.4, 5.8, 5.857446808510638)","(8.5, 15.0, 13.125)","(6.0, 8.4, 7.785714285714286)","(6.0, 8.2, 7.933333333333334)"
10-01-2023 15:06:22.382330,"(6.5, 9.4, 8.299999999999999)","(20.0, 40.0, 37.333333333333336)","(7.5, 10.0, 9.785714285714286)","(3.6, 4.3, 4.269230769230769)","(4.4, 5.9, 6.07)","(8.5, 15.0, 13.125)","(6.0, 8.0, 7.778947368421052)","(6.0, 8.0, 7.933333333333334)"
10-01-2023 15:06:23.525174,"(6.5, 9.2, 8.218181818181819)","(20.0, 40.0, 37.333333333333336)","(7.5, 10.0, 9.785714285714286)","(3.6, 4.3, 4.269230769230769)","(4.4, 6.2, 5.984615384615385)","(8.5, 15.0, 13.61111111111111)","(6.0, 8.2, 7.914285714285714)","(6.0, 8.0, 7.8352941176470585)"
10-01-2023 15:06:24.735765,"(6.5, 9.2, 8.16)","(20.0, 40.0, 36.0)","(7.5, 10.0, 9.666666666666666)","(3.6, 4.3, 4.269230769230769)","(4.4, 6.0, 5.984615384615385)","(8.5, 15.0, 13.61111111111111)","(6.0, 8.2, 7.742857142857143)","(6.0, 8.0, 7.933333333333334)"
10-01-2023 15:06:25.919425,"(6.5, 9.0, 8.076923076923077)","(20.0, 40.0, 36.0)","(7.5, 10.0, 9.785714285714286)","(3.6, 4.3, 4.266666666666667)","(4.4, 6.0, 5.984615384615385)","(8.5, 15.0, 13.375)","(6.0, 8.2, 7.742857142857143)","(6.0, 8.0, 7.933333333333334)"
10-01-2023 15:06:27.056773,"(6.5, 9.0, 8.236363636363636)","(20.0, 40.0, 37.333333333333336)","(7.5, 10.0, 9.785714285714286)","(3.6, 4.3, 4.31764705882353)","(4.4, 6.0, 5.984615384615385)","(8.5, 14.5, 13.433333333333334)","(6.0, 8.2, 7.742857142857143)","(6.0, 8.0, 7.6499999999999995)"
10-01-2023 15:06:28.196750,"(6.5, 9.0, 8.236363636363636)","(20.0, 42.0, 36.13333333333333)","(7.5, 10.0, 9.485714285714286)","(3.6, 4.4, 4.3125)","(4.4, 6.0, 5.984615384615385)","(8.5, 14.5, 13.2)","(6.0, 8.2, 7.88)","(6.0, 8.0, 7.76)"
10-01-2023 15:06:29.297284,"(6.5, 9.0, 8.236363636363636)","(20.0, 42.0, 35.23076923076923)","(7.5, 10.0, 9.5)","(3.6, 4.4, 4.305882352941177)","(4.4, 6.0, 5.984615384615385)","(8.5, 14.5, 13.369565217391305)","(6.0, 8.0, 7.8)","(6.0, 8.0, 7.5285714285714285)"
10-01-2023 15:06:30.402979,"(6.5, 9.0, 8.236363636363636)","(20.0, 42.0, 35.05263157894737)","(7.5, 9.8, 9.666666666666668)","(3.6, 4.4, 4.305882352941177)","(4.4, 6.0, 5.984615384615385)","(8.5, 14.5, 13.369565217391305)","(6.0, 8.0, 7.8)","(6.0, 8.0, 7.911111111111111)"
10-01-2023 15:06:31.523035,"(6.5, 8.8, 8.466666666666667)","(20.0, 38.0, 37.5)","(7.5, 9.8, 9.45)","(3.6, 4.5, 4.470642201834862)","(4.4, 6.0, 5.984615384615385)","(8.5, 14.5, 13.369565217391305)","(6.0, 8.0, 7.628571428571428)","(6.0, 8.0, 7.8)"
10-01-2023 15:06:32.618771,"(6.5, 8.8, 8.18095238095238)","(20.0, 38.0, 37.5)","(7.5, 9.6, 9.485714285714286)","(3.6, 4.5, 4.470642201834862)","(4.4, 6.0, 5.984615384615385)","(8.5, 14.5, 13.369565217391305)","(6.0, 7.8, 7.628571428571428)","(6.0, 8.0, 7.8)"
10-01-2023 15:06:33.768579,"(6.5, 8.8, 8.18095238095238)","(20.0, 38.0, 34.7)","(7.5, 9.6, 9.563636363636363)","(3.6, 4.5, 4.470642201834862)","(4.4, 6.0, 5.977777777777778)","(8.5, 14.5, 13.369565217391305)","(6.0, 7.8, 7.114285714285714)","(6.0, 8.0, 7.76)"
10-01-2023 15:06:34.917732,"(6.5, 8.6, 8.23076923076923)","(21.0, 42.0, 35.4)","(7.5, 9.6, 9.566666666666666)","(3.6, 4.5, 4.463636363636364)","(4.4, 6.0, 5.980952380952381)","(9.0, 14.5, 13.369565217391305)","(6.0, 7.2, 7.1)","(6.0, 8.0, 7.58)"
10-01-2023 15:06:36.116597,"(6.5, 8.6, 8.2)","(21.0, 42.0, 35.4)","(7.5, 9.8, 9.68)","(3.6, 4.5, 4.463636363636364)","(4.4, 6.0, 5.980952380952381)","(9.0, 14.5, 13.369565217391305)","(6.0, 7.4, 7.1)","(6.0, 8.0, 7.76)"
10-01-2023 15:06:37.288159,"(6.5, 8.4, 7.916129032258064)","(21.0, 42.0, 35.4)","(7.5, 9.8, 9.65)","(3.6, 4.5, 4.463636363636364)","(4.4, 6.0, 5.980952380952381)","(9.0, 14.5, 13.777777777777779)","(6.0, 7.4, 7.1625)","(6.0, 8.0, 7.76)"
10-01-2023 15:06:38.438757,"(6.5, 8.4, 7.916129032258064)","(21.0, 42.0, 35.4)","(7.5, 10.0, 9.781818181818181)","(3.6, 4.5, 4.463636363636364)","(4.4, 6.0, 5.961702127659574)","(9.0, 14.5, 14.318181818181818)","(6.0, 7.2, 7.25)","(6.0, 8.0, 7.76)"
10-01-2023 15:06:39.554310,"(6.5, 8.2, 7.888888888888888)","(21.0, 42.0, 35.4)","(7.5, 10.0, 9.781818181818181)","(3.6, 4.5, 4.463636363636364)","(4.4, 6.2, 6.023529411764706)","(9.0, 15.0, 14.1)","(6.0, 7.4, 7.25)","(6.0, 8.0, 7.725)"
10-01-2023 15:06:40.660760,"(6.5, 8.0, 7.428571428571429)","(21.0, 36.0, 35.75)","(7.5, 10.5, 9.756756756756758)","(3.6, 4.5, 4.463636363636364)","(4.4, 6.2, 6.023529411764706)","(9.0, 15.5, 14.38)","(5.5, 7.4, 7.166666666666667)","(6.0, 8.0, 7.8)"
10-01-2023 15:06:41.757035,"(6.5, 8.0, 7.308108108108108)","(21.0, 36.0, 35.666666666666664)","(7.5, 10.0, 9.823529411764707)","(3.6, 4.5, 4.470093457943925)","(4.4, 6.2, 6.042105263157895)","(9.0, 15.5, 14.38)","(5.5, 7.2, 7.15)","(6.0, 8.2, 7.730434782608695)"
10-01-2023 15:06:42.945521,"(6.5, 7.8, 7.472727272727273)","(21.0, 36.0, 31.636363636363637)","(7.5, 10.0, 9.76)","(3.6, 4.5, 4.470093457943925)","(4.4, 6.2, 6.042105263157895)","(9.0, 15.5, 14.833333333333334)","(5.5, 7.2, 7.15)","(6.0, 8.2, 7.857142857142857)"
10-01-2023 15:06:44.165550,"(6.5, 7.8, 7.408695652173913)","(21.0, 36.0, 31.636363636363637)","(7.5, 10.0, 9.823529411764707)","(3.6, 4.5, 4.475)","(4.4, 6.2, 6.042105263157895)","(9.0, 15.5, 14.823529411764707)","(5.5, 7.2, 7.08)","(6.0, 8.2, 8.028571428571428)"
10-01-2023 15:06:45.334838,"(6.5, 7.6, 7.533333333333333)","(21.0, 36.0, 31.636363636363637)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 5.985714285714286)","(9.0, 16.0, 14.0)","(5.5, 7.4, 7.305263157894737)","(6.0, 8.6, 8.054545454545455)"
10-01-2023 15:06:46.518447,"(6.5, 7.6, 7.133333333333333)","(21.0, 36.0, 31.636363636363637)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 5.985714285714286)","(9.0, 16.0, 14.875)","(5.5, 7.4, 7.1692307692307695)","(6.0, 8.6, 8.034782608695652)"
10-01-2023 15:06:47.689767,"(6.5, 7.6, 7.133333333333333)","(21.0, 36.0, 31.636363636363637)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 5.977777777777778)","(9.0, 16.0, 15.2)","(5.5, 7.4, 7.092307692307692)","(6.0, 8.6, 8.034782608695652)"
10-01-2023 15:06:48.826301,"(6.5, 7.4, 7.28)","(21.0, 36.0, 31.636363636363637)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 5.977777777777778)","(9.0, 16.0, 15.375)","(5.5, 7.4, 7.092307692307692)","(6.0, 8.6, 7.984615384615385)"
10-01-2023 15:06:49.852194,"(6.5, 7.4, 7.28)","(21.0, 36.0, 31.8)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 5.977777777777778)","(9.0, 16.0, 15.205882352941176)","(5.5, 7.4, 7.22608695652174)","(6.0, 8.6, 8.034782608695652)"
10-01-2023 15:06:50.902241,"(6.5, 7.4, 7.28)","(21.0, 36.0, 31.8)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 5.977777777777778)","(9.0, 16.0, 14.75)","(5.5, 7.4, 7.236363636363636)","(6.0, 8.6, 7.988235294117647)"
10-01-2023 15:06:51.954822,"(6.5, 7.4, 7.28)","(21.0, 36.0, 31.8)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 5.977777777777778)","(9.0, 16.0, 14.75)","(5.5, 7.4, 7.266666666666667)","(6.0, 8.6, 8.1)"
10-01-2023 15:06:53.111999,"(6.5, 7.4, 7.28)","(21.0, 36.0, 31.8)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 5.977777777777778)","(9.0, 16.0, 14.875)","(5.5, 7.4, 7.233333333333333)","(6.0, 8.4, 8.169230769230769)"
10-01-2023 15:06:54.258662,"(6.5, 7.4, 7.300000000000001)","(21.0, 36.0, 31.8)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 5.977777777777778)","(9.0, 16.0, 14.875)","(5.5, 7.4, 7.233333333333333)","(6.0, 8.4, 8.169230769230769)"
10-01-2023 15:06:55.489648,"(6.5, 7.2, 6.9)","(21.0, 36.0, 31.8)","(7.5, 10.0, 9.863636363636363)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.2, 6.3538461538461535)","(9.0, 16.0, 15.0)","(5.5, 7.4, 7.218181818181819)","(6.0, 8.6, 8.085714285714285)"
10-01-2023 15:06:56.693728,"(6.5, 7.2, 6.75)","(21.0, 36.0, 31.8)","(7.5, 10.0, 9.842105263157896)","(3.6, 4.5, 4.470114942528736)","(4.4, 6.6, 6.18)","(9.0, 15.5, 14.25)","(5.5, 7.4, 7.325)","(6.0, 8.6, 8.633333333333335)"
10-01-2023 15:06:57.894909,"(6.5, 7.2, 6.6499999999999995)","(21.0, 36.0, 31.8)","(7.5, 10.0, 9.842105263157896)","(3.6, 4.5, 4.4714285714285715)","(4.4, 6.6, 6.288888888888889)","(9.0, 16.0, 14.25)","(5.5, 7.4, 7.283333333333333)","(6.0, 8.8, 8.314285714285713)"
10-01-2023 15:06:59.079363,"(6.5, 7.2, 6.633333333333333)","(21.0, 36.0, 31.8)","(7.5, 10.0, 9.842105263157896)","(3.6, 4.5, 4.469565217391304)","(4.4, 6.4, 6.361904761904762)","(9.0, 16.0, 14.61111111111111)","(5.5, 7.4, 7.2250000000000005)","(6.0, 8.6, 8.072727272727272)"
10-01-2023 15:07:00.314571,"(6.5, 7.0, 6.88)","(21.0, 36.0, 33.2)","(7.5, 9.4, 9.149999999999999)","(3.6, 4.5, 4.469565217391304)","(4.4, 6.4, 6.253333333333333)","(9.0, 15.5, 15.0)","(5.5, 7.6, 7.413333333333334)","(6.0, 8.4, 8.133333333333333)"
10-01-2023 15:07:01.454073,"(6.5, 7.0, 6.88)","(21.0, 36.0, 33.2)","(7.5, 9.2, 8.975)","(3.6, 4.5, 4.468181818181818)","(4.4, 6.6, 6.316666666666667)","(9.0, 15.5, 15.0)","(5.5, 7.6, 7.413333333333334)","(6.0, 8.2, 8.133333333333333)"
10-01-2023 15:07:02.617157,"(6.0, 7.0, 6.88)","(21.0, 36.0, 31.8)","(7.5, 9.0, 8.980952380952381)","(3.7, 4.5, 4.476190476190476)","(4.8, 6.4, 6.300000000000001)","(9.0, 16.0, 15.125)","(5.5, 7.6, 7.413333333333334)","(6.5, 8.2, 8.03076923076923)"
10-01-2023 15:07:03.765057,"(6.0, 7.0, 6.886315789473684)","(21.0, 36.0, 29.0)","(7.5, 9.0, 8.980952380952381)","(3.7, 4.5, 4.487341772151899)","(4.8, 6.4, 6.266666666666667)","(9.0, 16.0, 14.625)","(5.5, 7.6, 7.4125000000000005)","(6.5, 8.4, 8.18)"
10-01-2023 15:07:04.886099,"(6.0, 7.0, 6.886315789473684)","(21.0, 36.0, 30.666666666666668)","(7.5, 9.2, 8.985714285714286)","(3.7, 4.5, 4.472093023255814)","(4.8, 6.4, 6.24)","(9.0, 16.0, 14.625)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.6, 8.208695652173914)"
10-01-2023 15:07:05.991948,"(6.0, 7.0, 6.890909090909091)","(21.0, 36.0, 30.666666666666668)","(7.5, 9.0, 9.083333333333332)","(3.7, 4.5, 4.472093023255814)","(4.8, 6.4, 6.24)","(9.0, 16.0, 14.625)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.6, 8.066666666666666)"
10-01-2023 15:07:07.152878,"(6.0, 7.0, 6.890909090909091)","(21.0, 36.0, 30.666666666666668)","(7.5, 9.2, 9.064516129032258)","(3.7, 4.5, 4.407692307692308)","(4.8, 6.4, 6.24)","(9.0, 16.0, 14.625)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.6, 8.061538461538461)"
10-01-2023 15:07:08.311735,"(6.0, 7.0, 6.890909090909091)","(21.0, 36.0, 30.666666666666668)","(7.5, 9.2, 9.064516129032258)","(3.7, 4.5, 4.487341772151899)","(4.8, 6.4, 6.24)","(9.0, 16.0, 14.625)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.4, 8.133333333333333)"
10-01-2023 15:07:09.533461,"(6.0, 7.0, 6.889795918367347)","(21.0, 36.0, 30.666666666666668)","(7.5, 9.2, 9.08)","(3.7, 4.5, 4.4714285714285715)","(4.8, 6.4, 6.24)","(9.0, 16.0, 14.625)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.2, 8.133333333333333)"
10-01-2023 15:07:10.839282,"(6.0, 7.0, 6.889795918367347)","(21.0, 36.0, 30.666666666666668)","(7.5, 9.2, 9.09655172413793)","(3.7, 4.5, 4.4547169811320755)","(4.8, 6.4, 6.24)","(9.0, 16.0, 15.0)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.2, 8.133333333333333)"
10-01-2023 15:07:12.194954,"(6.0, 7.0, 6.893069306930693)","(21.0, 36.0, 30.666666666666668)","(7.5, 9.2, 9.09655172413793)","(3.7, 4.5, 4.4547169811320755)","(4.8, 6.4, 6.24)","(9.0, 16.0, 14.592592592592592)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.2, 8.133333333333333)"
10-01-2023 15:07:13.567909,"(6.0, 7.0, 6.893069306930693)","(21.0, 36.0, 30.666666666666668)","(7.5, 9.2, 9.023529411764706)","(3.7, 4.5, 4.4547169811320755)","(4.8, 6.4, 6.2153846153846155)","(9.0, 16.0, 15.333333333333334)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.2, 8.114285714285714)"
10-01-2023 15:07:14.874454,"(6.0, 7.0, 6.893069306930693)","(21.0, 36.0, 30.666666666666668)","(7.5, 9.2, 9.037837837837838)","(3.7, 4.5, 4.4547169811320755)","(4.8, 6.4, 6.222222222222222)","(9.0, 15.5, 15.333333333333334)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.6, 8.12)"
10-01-2023 15:07:16.242656,"(6.0, 7.0, 6.885106382978724)","(21.0, 34.0, 32.0)","(7.5, 9.2, 9.018181818181818)","(3.7, 4.5, 4.4547169811320755)","(4.8, 6.4, 6.222222222222222)","(9.0, 15.5, 14.833333333333334)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.6, 8.12)"
10-01-2023 15:07:17.673503,"(6.0, 7.0, 6.885106382978724)","(21.0, 34.0, 32.0)","(7.5, 9.2, 9.018181818181818)","(3.7, 4.5, 4.4547169811320755)","(4.8, 6.4, 6.25)","(9.0, 15.5, 14.75)","(5.5, 7.6, 7.411111111111111)","(6.5, 8.6, 8.219047619047618)"
10-01-2023 15:07:18.852577,"(6.0, 7.0, 6.885106382978724)","(21.0, 34.0, 32.0)","(7.5, 9.2, 9.075862068965517)","(3.7, 4.5, 4.380000000000001)","(4.8, 6.4, 6.2615384615384615)","(9.0, 15.0, 14.461538461538462)","(5.5, 7.6, 7.411764705882353)","(6.5, 8.6, 8.23076923076923)"
