,Superb,Blue Cascade,Burn Rate,Down Under Boy,Dr Gwen,Dr Bella,Grumpy Ellie
07-12-2022 19:25:01.963512,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 2.92, 2.885)","(2.5, 3.55, 3.52)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.175824175824175)"
07-12-2022 19:25:03.271720,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 2.92, 2.885)","(2.5, 3.55, 3.5285714285714285)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.175824175824175)"
07-12-2022 19:25:04.419648,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 2.92, 2.885)","(2.5, 3.55, 3.496969696969697)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 10.878787878787879)"
07-12-2022 19:25:05.441801,"(9.0, 12.5, 11.944444444444445)","(71.0, 420.0, 290.0)","(2.6, 2.92, 2.885)","(2.6, 3.5, 3.496969696969697)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 11.970588235294118)"
07-12-2022 19:25:06.649060,"(9.0, 12.5, 11.944444444444445)","(71.0, 420.0, 290.0)","(2.6, 2.92, 2.902127659574468)","(2.6, 3.5, 3.448)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.264705882352942)"
07-12-2022 19:25:07.795239,"(9.0, 12.5, 11.944444444444445)","(71.0, 420.0, 290.0)","(2.6, 2.92, 2.902127659574468)","(2.6, 3.45, 3.416666666666667)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.21875)"
07-12-2022 19:25:09.157734,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 2.92, 2.9005714285714284)","(2.6, 3.45, 3.2800000000000002)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:10.422862,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 2.92, 2.8828571428571426)","(2.6, 3.35, 3.3)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:11.416541,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 2.92, 2.8828571428571426)","(2.6, 3.35, 3.3)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:12.458035,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 2.92, 2.8899999999999997)","(2.6, 3.35, 3.30625)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:13.549887,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 2.92, 2.9633333333333334)","(2.6, 3.35, 3.30625)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:14.755575,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 387.5)","(2.6, 2.98, 2.9466666666666668)","(2.6, 3.35, 3.30625)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:15.932734,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 387.5)","(2.6, 2.98, 2.9709090909090907)","(2.6, 3.35, 3.30625)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:17.093889,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 387.5)","(2.6, 2.98, 2.9939999999999998)","(2.6, 3.35, 3.2625)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:18.130043,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 333.33333333333337)","(2.6, 3.05, 2.9939999999999998)","(2.6, 3.3, 3.2625)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:19.196357,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 3.1, 2.993333333333333)","(2.6, 3.3, 3.2625)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:20.220295,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 3.1, 2.9971428571428573)","(2.6, 3.3, 3.26)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:21.265518,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 3.05, 3.0)","(2.6, 3.35, 3.25)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:22.323552,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 3.0, 2.9127272727272726)","(2.6, 3.25, 3.3455882352941178)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:23.335852,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 3.0, 2.926153846153846)","(2.6, 3.35, 3.3455882352941178)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:24.440560,"(9.0, 12.5, 11.994252873563218)","(71.0, 420.0, 290.0)","(2.6, 3.0, 2.98)","(2.6, 3.35, 3.3455882352941178)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:25.540545,"(9.0, 12.5, 11.994252873563218)","(71.0, 410.0, 290.0)","(2.6, 3.0, 2.98)","(2.6, 3.35, 3.3455882352941178)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:26.717524,"(9.0, 12.5, 11.994252873563218)","(71.0, 410.0, 307.1428571428571)","(2.6, 2.98, 2.966666666666667)","(2.6, 3.35, 3.344827586206897)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.38953488372093)"
07-12-2022 19:25:27.868872,"(9.0, 12.5, 11.994252873563218)","(71.0, 410.0, 307.1428571428571)","(2.6, 2.98, 2.966666666666667)","(2.6, 3.35, 3.3444444444444446)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.384057971014492)"
07-12-2022 19:25:29.011942,"(9.0, 12.0, 11.892857142857142)","(71.0, 410.0, 333.33333333333337)","(2.6, 2.98, 2.9299999999999997)","(2.6, 3.35, 3.3444444444444446)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 12.384057971014492)"
07-12-2022 19:25:30.189830,"(9.0, 12.0, 11.892857142857142)","(71.0, 410.0, 333.33333333333337)","(2.6, 2.98, 2.9299999999999997)","(2.6, 3.35, 3.3444444444444446)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 12.384057971014492)"
07-12-2022 19:25:31.299508,"(9.0, 12.0, 11.892857142857142)","(71.0, 410.0, 333.33333333333337)","(2.6, 2.98, 2.9716666666666667)","(2.6, 3.35, 3.3423076923076924)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:32.408696,"(9.0, 12.0, 11.583333333333334)","(71.0, 410.0, 307.1428571428571)","(2.6, 2.98, 2.971111111111111)","(2.6, 3.35, 3.3333333333333335)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:33.556962,"(9.0, 12.0, 11.583333333333334)","(71.0, 410.0, 307.1428571428571)","(2.6, 2.98, 2.992857142857143)","(2.6, 3.35, 3.340909090909091)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:34.742638,"(9.0, 12.0, 11.583333333333334)","(71.0, 410.0, 333.33333333333337)","(2.6, 3.0, 2.992857142857143)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:35.728047,"(9.0, 12.0, 11.583333333333334)","(71.0, 410.0, 333.33333333333337)","(2.6, 3.0, 2.992857142857143)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:36.672698,"(9.0, 12.0, 11.583333333333334)","(71.0, 410.0, 333.33333333333337)","(2.6, 2.98, 2.974285714285714)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:37.613028,"(9.0, 12.0, 11.583333333333334)","(71.0, 420.0, 300.0)","(2.6, 2.98, 2.972)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:38.561454,"(9.0, 12.0, 11.583333333333334)","(71.0, 420.0, 370.0)","(2.6, 2.98, 2.972)","(2.6, 3.35, 3.3454545454545457)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:39.608222,"(9.0, 12.0, 11.583333333333334)","(71.0, 420.0, 380.0)","(2.6, 2.98, 2.972)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:40.576062,"(9.0, 12.0, 11.583333333333334)","(71.0, 420.0, 385.7142857142857)","(2.6, 2.98, 2.96)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:41.482946,"(9.0, 12.0, 11.583333333333334)","(71.0, 420.0, 385.7142857142857)","(2.6, 2.98, 2.96)","(2.6, 3.35, 3.3454545454545457)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:42.478001,"(9.0, 12.0, 11.583333333333334)","(71.0, 420.0, 370.0)","(2.6, 2.98, 2.96)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:43.499475,"(9.0, 12.0, 11.583333333333334)","(81.0, 420.0, 370.0)","(2.6, 2.98, 2.96)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:44.533288,"(9.0, 12.0, 11.583333333333334)","(81.0, 420.0, 385.7142857142857)","(2.6, 2.98, 2.96)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:45.492989,"(9.0, 12.0, 11.583333333333334)","(81.0, 420.0, 400.0)","(2.6, 3.1, 3.05)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:46.449558,"(9.0, 12.0, 11.583333333333334)","(81.0, 420.0, 400.0)","(2.6, 3.1, 3.0352941176470587)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:47.419448,"(9.0, 12.0, 11.583333333333334)","(81.0, 420.0, 385.7142857142857)","(2.6, 3.1, 3.05)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:48.584300,"(9.0, 12.0, 11.583333333333334)","(81.0, 420.0, 385.7142857142857)","(2.6, 3.1, 2.9642857142857144)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:49.877877,"(9.0, 12.0, 11.558823529411764)","(81.0, 420.0, 418.0)","(2.6, 3.0, 2.96)","(2.6, 3.35, 3.3)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:50.894908,"(9.0, 12.0, 11.558823529411764)","(81.0, 480.0, 418.0)","(2.6, 2.98, 2.96)","(2.6, 3.35, 3.3)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:52.083911,"(9.0, 12.0, 11.558823529411764)","(81.0, 480.0, 437.1428571428571)","(2.6, 2.98, 2.96)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:53.138396,"(9.0, 12.0, 11.558823529411764)","(81.0, 480.0, 437.1428571428571)","(2.6, 3.0, 2.973333333333333)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:54.151030,"(9.0, 12.0, 11.558823529411764)","(81.0, 490.0, 464.16666666666663)","(2.6, 3.0, 2.994285714285714)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:55.253548,"(9.0, 12.0, 11.558823529411764)","(81.0, 490.0, 445.7142857142857)","(2.6, 3.0, 2.994285714285714)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:56.414024,"(9.0, 12.0, 11.558823529411764)","(81.0, 490.0, 445.7142857142857)","(2.6, 3.0, 2.994285714285714)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:57.455234,"(9.0, 12.0, 11.558823529411764)","(81.0, 490.0, 426.0)","(2.6, 3.0, 2.994285714285714)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:58.390683,"(9.0, 12.0, 11.558823529411764)","(81.0, 490.0, 426.0)","(2.6, 3.0, 2.994285714285714)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:25:59.305578,"(9.0, 12.0, 11.558823529411764)","(81.0, 490.0, 438.3333333333333)","(2.6, 3.0, 2.994285714285714)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.538461538461538)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.960674157303371)"
07-12-2022 19:26:00.314740,"(9.0, 12.0, 11.558823529411764)","(81.0, 450.0, 411.42857142857144)","(2.6, 3.0, 2.994285714285714)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.423376623376623)","(13.0, 19.0, 18.695945945945947)","(9.0, 12.5, 11.892857142857142)"
07-12-2022 19:26:01.307227,"(9.0, 12.0, 11.5)","(81.0, 450.0, 411.42857142857144)","(2.6, 3.2, 3.178846153846154)","(2.6, 3.35, 3.345)","(5.5, 8.6, 8.485714285714286)","(13.0, 19.0, 21.1875)","(9.0, 12.0, 11.960674157303371)"
07-12-2022 19:26:02.283858,"(9.0, 12.0, 11.558823529411764)","(81.0, 450.0, 411.42857142857144)","(2.6, 3.2, 3.001176470588235)","(2.6, 3.35, 3.3363636363636364)","(5.5, 8.6, 8.5375)","(13.0, 24.0, 19.946969696969695)","(9.0, 12.5, 11.954545454545455)"
07-12-2022 19:26:03.239222,"(9.0, 12.0, 11.553571428571429)","(81.0, 450.0, 411.42857142857144)","(2.6, 3.15, 3.0866666666666664)","(2.6, 3.35, 3.3363636363636364)","(5.5, 8.6, 8.5375)","(13.0, 23.0, 19.845588235294116)","(9.0, 12.5, 11.891304347826086)"
07-12-2022 19:26:04.347297,"(9.0, 12.0, 11.023668639053254)","(81.0, 450.0, 428.46153846153845)","(2.6, 3.15, 2.9726666666666666)","(2.6, 3.35, 3.342857142857143)","(5.5, 8.6, 8.446575342465753)","(13.0, 23.0, 20.123595505617978)","(9.0, 12.5, 11.891304347826086)"
07-12-2022 19:26:05.306677,"(9.0, 12.0, 11.023668639053254)","(81.0, 450.0, 428.46153846153845)","(2.6, 3.15, 2.9726666666666666)","(2.6, 3.35, 3.342857142857143)","(5.5, 8.6, 8.446575342465753)","(13.0, 23.0, 21.934782608695652)","(9.0, 12.5, 11.971264367816092)"
07-12-2022 19:26:06.235468,"(9.0, 12.0, 11.039634146341463)","(81.0, 450.0, 405.0)","(2.6, 3.25, 2.982307692307692)","(2.6, 3.35, 3.325)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 21.950819672131146)","(9.0, 12.5, 11.971264367816092)"
07-12-2022 19:26:07.151485,"(9.0, 12.0, 11.039634146341463)","(81.0, 450.0, 427.5)","(2.6, 3.2, 3.104)","(2.6, 3.35, 3.3363636363636364)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 21.950819672131146)","(9.0, 12.5, 11.891304347826086)"
07-12-2022 19:26:08.071434,"(9.0, 11.5, 11.436507936507937)","(81.0, 450.0, 427.5)","(2.6, 3.2, 2.994285714285714)","(2.6, 3.35, 3.325)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 21.950819672131146)","(9.0, 12.0, 11.815068493150685)"
07-12-2022 19:26:09.020947,"(9.0, 11.5, 10.835227272727273)","(81.0, 450.0, 427.5)","(2.6, 3.15, 3.03125)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 21.950819672131146)","(9.0, 12.0, 11.815068493150685)"
07-12-2022 19:26:10.328052,"(9.0, 11.5, 10.835227272727273)","(81.0, 450.0, 411.42857142857144)","(2.6, 3.15, 3.03125)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 21.950819672131146)","(9.0, 12.0, 11.815068493150685)"
07-12-2022 19:26:11.346529,"(9.0, 11.5, 10.835227272727273)","(81.0, 450.0, 411.42857142857144)","(2.6, 3.15, 3.03125)","(2.6, 3.35, 3.341666666666667)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 21.955223880597014)","(9.0, 12.0, 11.566666666666666)"
07-12-2022 19:26:12.326796,"(9.0, 11.5, 10.805699481865284)","(81.0, 450.0, 406.6666666666667)","(2.6, 3.15, 3.003846153846154)","(2.6, 3.35, 3.3454545454545457)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 20.48872180451128)","(9.0, 12.0, 11.566666666666666)"
07-12-2022 19:26:13.561331,"(9.0, 11.5, 10.805699481865284)","(81.0, 450.0, 412.8571428571429)","(2.6, 3.2, 3.0221428571428572)","(2.6, 3.35, 3.3125)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 20.445255474452555)","(9.0, 12.0, 11.566666666666666)"
07-12-2022 19:26:14.749558,"(9.0, 11.5, 10.805699481865284)","(81.0, 450.0, 320.0)","(2.6, 3.25, 3.0533333333333332)","(2.6, 3.35, 3.232142857142857)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 20.384615384615383)","(9.0, 12.0, 11.566666666666666)"
07-12-2022 19:26:15.730056,"(9.0, 11.5, 10.805699481865284)","(81.0, 450.0, 320.0)","(2.6, 3.2, 3.0533333333333332)","(2.6, 3.35, 3.232142857142857)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 20.384615384615383)","(9.0, 12.0, 11.566666666666666)"
07-12-2022 19:26:16.912435,"(9.0, 11.5, 10.804123711340207)","(81.0, 450.0, 406.6666666666667)","(2.6, 3.2, 2.997894736842105)","(2.6, 3.35, 3.232142857142857)","(5.5, 8.6, 8.446575342465753)","(13.0, 22.0, 20.384615384615383)","(9.0, 12.0, 11.566666666666666)"
07-12-2022 19:26:18.053725,"(9.0, 11.5, 10.789473684210526)","(81.0, 450.0, 363.33333333333337)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.263157894736842)","(5.5, 8.6, 8.405128205128205)","(13.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:19.121104,"(9.0, 11.5, 10.807692307692308)","(81.0, 450.0, 366.66666666666663)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.263157894736842)","(5.5, 8.6, 8.405128205128205)","(13.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:20.080079,"(9.0, 11.5, 10.789473684210526)","(81.0, 450.0, 433.75)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.263157894736842)","(5.5, 8.6, 8.405128205128205)","(13.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:21.084182,"(9.0, 11.5, 10.681818181818182)","(81.0, 450.0, 426.3636363636364)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(13.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:22.051929,"(9.0, 11.5, 10.681818181818182)","(81.0, 450.0, 426.3636363636364)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(13.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:22.973980,"(9.0, 11.5, 10.681818181818182)","(81.0, 450.0, 426.3636363636364)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(13.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:23.954414,"(9.0, 11.5, 10.681818181818182)","(81.0, 450.0, 434.375)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(13.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:24.961784,"(9.0, 11.5, 10.681818181818182)","(81.0, 450.0, 434.375)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(13.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:26.042899,"(9.0, 11.5, 10.676829268292684)","(81.0, 440.0, 411.7647058823529)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.280769230769231)","(5.5, 8.6, 8.405128205128205)","(13.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:27.056507,"(9.0, 11.5, 10.679012345679013)","(81.0, 440.0, 400.0)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.280769230769231)","(5.5, 8.6, 8.405128205128205)","(14.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:28.099965,"(9.0, 11.5, 10.679012345679013)","(81.0, 440.0, 400.0)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.280769230769231)","(5.5, 8.6, 8.405128205128205)","(14.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:29.161963,"(9.0, 11.5, 10.679012345679013)","(81.0, 440.0, 400.0)","(2.6, 3.2, 2.99)","(2.6, 3.35, 3.280769230769231)","(5.5, 8.6, 8.405128205128205)","(14.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:30.161956,"(9.0, 11.5, 9.914864864864866)","(81.0, 440.0, 374.2857142857143)","(2.6, 3.15, 3.017)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(14.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:31.346468,"(9.0, 11.0, 9.834615384615386)","(81.0, 440.0, 409.33333333333337)","(2.6, 3.15, 3.003181818181818)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(14.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:32.335852,"(9.0, 11.0, 9.904347826086957)","(81.0, 440.0, 401.6666666666667)","(2.6, 3.15, 3.003181818181818)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(14.0, 22.0, 20.41891891891892)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:33.341341,"(9.0, 11.0, 9.539130434782608)","(81.0, 440.0, 401.6666666666667)","(2.6, 3.15, 3.003181818181818)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(14.0, 22.0, 20.449664429530202)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:34.339272,"(9.0, 11.0, 9.439344262295082)","(81.0, 440.0, 325.0)","(2.6, 3.15, 2.9705555555555554)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.405128205128205)","(14.0, 22.0, 20.972972972972972)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:35.592701,"(9.0, 11.0, 9.557575757575759)","(81.0, 430.0, 393.3333333333333)","(2.6, 3.15, 2.977272727272727)","(2.6, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.177777777777777)","(14.0, 21.0, 20.489655172413794)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:36.650477,"(9.0, 11.0, 9.557575757575759)","(91.0, 440.0, 374.2857142857143)","(2.6, 3.05, 3.0389999999999997)","(2.7, 3.35, 3.2840000000000003)","(5.5, 8.6, 8.208695652173914)","(14.0, 22.0, 20.489655172413794)","(9.0, 12.0, 11.589473684210526)"
