,Boomer Shannon,Onya Sonya,Limousine Cheeky,Wellsaidmylady,Lady Rockabellum,Magic Tulhurst,Our Redemption,Special Spin
07-12-2022 20:14:55.857351,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.366666666666667)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 31.636363636363637)","(2.8, 4.0, 3.785714285714286)","(4.4, 5.8, 5.3875)"
07-12-2022 20:14:57.065355,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.366666666666667)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 31.636363636363637)","(2.8, 4.0, 3.785714285714286)","(4.4, 5.7, 5.336363636363637)"
07-12-2022 20:14:58.277750,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 254.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.366666666666667)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 31.636363636363637)","(2.8, 4.0, 3.785714285714286)","(4.4, 5.7, 5.336363636363637)"
07-12-2022 20:14:59.430955,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 254.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.366666666666667)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 30.57142857142857)","(2.8, 4.0, 3.785714285714286)","(4.4, 5.7, 5.384615384615385)"
07-12-2022 20:15:00.561966,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 254.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.366666666666667)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 30.57142857142857)","(2.8, 4.0, 3.785714285714286)","(4.4, 6.0, 5.3500000000000005)"
07-12-2022 20:15:01.800495,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 254.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 13.964285714285714)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 31.11111111111111)","(2.8, 4.0, 3.785714285714286)","(4.4, 6.0, 5.62)"
07-12-2022 20:15:03.066142,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 282.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 13.964285714285714)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 31.11111111111111)","(2.8, 4.0, 3.785714285714286)","(4.4, 5.9, 5.7444444444444445)"
07-12-2022 20:15:04.355215,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.222222222222221)","(11.0, 12.5, 12.0)","(16.0, 34.0, 29.666666666666664)","(2.8, 4.0, 3.785714285714286)","(4.4, 5.9, 5.7444444444444445)"
07-12-2022 20:15:05.600289,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.222222222222221)","(11.0, 12.5, 12.0)","(16.0, 34.0, 25.333333333333332)","(2.8, 4.0, 3.75)","(4.4, 5.9, 5.7444444444444445)"
07-12-2022 20:15:06.833990,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.222222222222221)","(11.0, 12.5, 12.0)","(16.0, 34.0, 25.333333333333332)","(2.8, 3.95, 3.75)","(4.4, 5.9, 5.7444444444444445)"
07-12-2022 20:15:08.047962,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.222222222222221)","(11.0, 12.5, 12.0)","(16.0, 34.0, 25.333333333333332)","(2.8, 3.95, 3.7384615384615385)","(4.4, 5.9, 5.608333333333333)"
07-12-2022 20:15:09.213635,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.222222222222221)","(11.0, 12.5, 12.0)","(16.0, 34.0, 25.333333333333332)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.9, 5.55)"
07-12-2022 20:15:10.417910,"(5.0, 7.0, 6.292857142857143)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 14.222222222222221)","(11.0, 12.5, 12.0)","(16.0, 34.0, 25.333333333333332)","(2.8, 3.95, 3.785714285714286)","(4.4, 5.8, 5.55)"
07-12-2022 20:15:11.522627,"(5.0, 6.8, 6.4)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 13.842105263157896)","(11.0, 12.5, 12.0)","(16.0, 34.0, 25.333333333333332)","(2.8, 4.0, 3.785714285714286)","(4.4, 5.8, 5.55)"
07-12-2022 20:15:12.704479,"(5.0, 6.8, 6.35)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 13.842105263157896)","(11.0, 12.5, 12.0)","(16.0, 34.0, 25.333333333333332)","(2.8, 4.0, 3.785714285714286)","(4.4, 5.8, 5.5)"
07-12-2022 20:15:13.925673,"(5.0, 7.2, 6.550000000000001)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 20.0, 15.166666666666666)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 25.333333333333332)","(2.8, 4.0, 3.75)","(4.4, 5.8, 5.5)"
07-12-2022 20:15:15.172597,"(5.0, 7.0, 6.816666666666666)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 18.5, 15.0)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 25.333333333333332)","(2.8, 3.95, 3.723809523809524)","(4.4, 5.8, 5.608333333333333)"
07-12-2022 20:15:16.479044,"(5.0, 7.2, 6.333333333333334)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 18.0, 15.0)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 25.333333333333332)","(2.8, 3.95, 3.7384615384615385)","(4.4, 5.9, 5.608333333333333)"
07-12-2022 20:15:17.754492,"(5.0, 7.2, 6.68)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 18.0, 14.7)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 25.333333333333332)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.9, 5.4625)"
07-12-2022 20:15:19.034469,"(5.0, 7.2, 6.3875)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 18.0, 15.277777777777779)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 25.333333333333332)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.9, 5.425)"
07-12-2022 20:15:20.224557,"(5.0, 7.0, 6.725)","(71.0, 310.0, 285.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 17.5, 16.7)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 25.333333333333332)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.8, 5.363636363636363)"
07-12-2022 20:15:21.368872,"(5.0, 7.0, 6.45)","(71.0, 310.0, 254.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 17.5, 17.5)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 26.5)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.8, 5.363636363636363)"
07-12-2022 20:15:22.513080,"(5.0, 7.0, 6.3125)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 19.5, 16.642857142857142)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 24.333333333333332)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.8, 5.5)"
07-12-2022 20:15:23.677521,"(5.0, 7.0, 6.3125)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 19.0, 16.642857142857142)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 29.166666666666664)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.8, 5.62)"
07-12-2022 20:15:24.970188,"(5.0, 7.2, 6.2)","(71.0, 310.0, 278.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 19.0, 16.833333333333332)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 29.166666666666664)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.8, 5.3875)"
07-12-2022 20:15:26.289361,"(5.0, 6.4, 6.2)","(71.0, 310.0, 264.2857142857143)","(4.0, 5.7, 5.616666666666667)","(11.0, 18.5, 16.833333333333332)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 24.333333333333332)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.7, 5.3875)"
07-12-2022 20:15:27.675616,"(5.0, 6.4, 6.2)","(71.0, 310.0, 254.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 18.5, 16.7)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 24.333333333333332)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.7, 5.384615384615385)"
07-12-2022 20:15:29.244454,"(5.0, 6.4, 5.933333333333334)","(71.0, 310.0, 254.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 17.5, 15.277777777777779)","(11.0, 12.5, 11.59090909090909)","(16.0, 34.0, 30.375)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.9, 5.5)"
07-12-2022 20:15:30.769865,"(5.0, 6.6, 5.933333333333334)","(71.0, 310.0, 254.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 17.5, 17.5)","(11.0, 12.5, 12.0)","(16.0, 34.0, 30.375)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.9, 5.34)"
07-12-2022 20:15:32.108589,"(5.0, 6.6, 5.911475409836066)","(71.0, 310.0, 254.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 19.5, 14.875)","(11.0, 12.5, 12.0)","(16.0, 34.0, 24.333333333333332)","(2.8, 3.95, 3.8000000000000003)","(4.4, 5.9, 5.34)"
07-12-2022 20:15:33.448237,"(5.0, 6.4, 6.066666666666667)","(71.0, 310.0, 282.0)","(4.0, 5.7, 5.616666666666667)","(11.0, 19.0, 15.75)","(11.0, 12.5, 12.0)","(16.0, 34.0, 30.375)","(2.8, 3.95, 3.785714285714286)","(4.4, 5.9, 5.5)"
07-12-2022 20:15:34.770686,"(5.0, 6.4, 6.066666666666667)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 18.0, 14.833333333333334)","(11.0, 12.5, 12.0)","(16.0, 34.0, 30.88888888888889)","(2.8, 4.0, 3.771428571428572)","(4.4, 5.9, 5.425)"
07-12-2022 20:15:36.092573,"(5.0, 6.4, 6.066666666666667)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 17.5, 14.833333333333334)","(11.0, 12.5, 12.0)","(16.0, 34.0, 30.88888888888889)","(2.8, 3.95, 3.825)","(4.4, 5.8, 5.425)"
07-12-2022 20:15:37.351230,"(5.0, 6.2, 5.9375)","(71.0, 310.0, 267.1428571428571)","(4.0, 5.7, 5.616666666666667)","(11.0, 17.5, 14.833333333333334)","(11.0, 12.5, 12.0)","(16.0, 34.0, 30.0)","(2.8, 3.95, 3.825)","(4.4, 5.8, 5.425)"
07-12-2022 20:15:38.670573,"(5.0, 6.0, 5.5636363636363635)","(81.0, 310.0, 282.0)","(4.2, 5.7, 5.616666666666667)","(11.0, 17.5, 14.833333333333334)","(10.0, 12.5, 12.0)","(15.0, 34.0, 31.333333333333332)","(2.8, 3.95, 3.9285714285714284)","(4.6, 5.8, 5.384615384615385)"
07-12-2022 20:15:39.940442,"(5.0, 5.9, 5.7)","(81.0, 310.0, 278.0)","(4.2, 5.7, 5.616666666666667)","(11.0, 17.5, 14.833333333333334)","(10.0, 12.5, 12.0)","(15.0, 34.0, 31.333333333333332)","(2.8, 4.0, 3.9285714285714284)","(4.6, 6.0, 5.384615384615385)"
07-12-2022 20:15:41.203112,"(5.0, 5.8, 5.7)","(81.0, 310.0, 278.0)","(4.2, 5.7, 5.300000000000001)","(11.0, 17.5, 14.833333333333334)","(10.0, 12.5, 12.0)","(15.0, 34.0, 31.333333333333332)","(2.8, 4.0, 3.9285714285714284)","(4.6, 6.0, 5.375)"
07-12-2022 20:15:42.505348,"(5.0, 5.8, 5.7)","(81.0, 310.0, 278.0)","(4.2, 5.4, 5.25)","(11.0, 17.5, 14.833333333333334)","(10.0, 12.5, 12.0)","(15.0, 34.0, 30.333333333333332)","(2.8, 4.0, 3.9285714285714284)","(4.6, 5.9, 5.45)"
07-12-2022 20:15:43.823782,"(5.0, 5.9, 5.85)","(81.0, 310.0, 267.1428571428571)","(4.2, 5.4, 5.6)","(11.0, 17.5, 14.833333333333334)","(10.0, 12.5, 12.0)","(15.0, 34.0, 31.333333333333332)","(2.8, 4.0, 3.9285714285714284)","(4.6, 5.9, 5.2700000000000005)"
07-12-2022 20:15:45.061944,"(5.0, 6.4, 5.85)","(81.0, 310.0, 267.1428571428571)","(4.2, 5.7, 5.4125)","(11.0, 17.5, 14.833333333333334)","(10.0, 12.5, 12.0)","(15.0, 34.0, 37.55555555555556)","(2.8, 4.0, 3.8333333333333335)","(4.6, 5.9, 5.5)"
07-12-2022 20:15:46.350397,"(5.0, 6.0, 5.766666666666667)","(81.0, 310.0, 278.0)","(4.2, 5.6, 5.6)","(11.0, 17.5, 15.642857142857142)","(10.0, 12.5, 12.0)","(15.0, 42.0, 37.55555555555556)","(2.8, 4.0, 3.825)","(4.6, 5.9, 5.5)"
07-12-2022 20:15:47.612287,"(5.0, 5.9, 5.833333333333334)","(81.0, 310.0, 267.1428571428571)","(4.2, 5.7, 5.583333333333334)","(11.0, 17.5, 15.333333333333332)","(10.0, 12.5, 12.0)","(15.0, 42.0, 34.8)","(2.8, 3.95, 3.768181818181818)","(4.6, 5.9, 5.785714285714286)"
07-12-2022 20:15:48.898841,"(5.0, 5.9, 5.75)","(81.0, 310.0, 254.0)","(4.2, 5.2, 5.4)","(11.0, 17.5, 15.961538461538462)","(10.0, 12.5, 12.0)","(15.0, 42.0, 34.8)","(2.8, 3.95, 3.816666666666667)","(4.6, 5.9, 5.785714285714286)"
07-12-2022 20:15:50.189364,"(5.0, 5.9, 5.75)","(81.0, 310.0, 254.0)","(4.2, 5.7, 5.5)","(11.0, 17.5, 14.807692307692308)","(10.0, 12.5, 12.0)","(15.0, 42.0, 35.2)","(2.8, 3.95, 3.783333333333333)","(4.6, 5.9, 5.5)"
07-12-2022 20:15:51.463288,"(5.0, 5.9, 5.525)","(81.0, 310.0, 254.0)","(4.2, 5.6, 5.570588235294117)","(11.0, 17.5, 16.785714285714285)","(10.0, 12.5, 12.0)","(15.0, 42.0, 35.2)","(2.8, 3.95, 3.8333333333333335)","(4.6, 5.9, 5.609090909090909)"
07-12-2022 20:15:52.798261,"(5.0, 5.9, 5.525)","(81.0, 310.0, 254.0)","(4.2, 5.6, 5.199999999999999)","(11.0, 17.5, 16.7)","(10.0, 12.5, 10.772727272727273)","(15.0, 42.0, 38.44444444444444)","(2.8, 4.0, 3.914285714285714)","(4.6, 5.9, 5.5)"
07-12-2022 20:15:54.227511,"(5.0, 5.9, 5.66)","(81.0, 310.0, 278.0)","(4.2, 5.3, 5.573333333333333)","(11.0, 17.5, 16.7)","(10.0, 12.0, 10.772727272727273)","(15.0, 42.0, 38.25)","(2.8, 4.0, 3.825)","(4.6, 5.9, 5.5)"
07-12-2022 20:15:55.505681,"(5.0, 5.9, 5.66)","(81.0, 310.0, 278.0)","(4.2, 5.6, 5.55)","(11.0, 17.5, 16.642857142857142)","(8.5, 12.0, 10.772727272727273)","(15.0, 42.0, 36.0)","(2.8, 3.95, 3.783333333333333)","(4.6, 5.9, 5.163636363636363)"
07-12-2022 20:15:56.671136,"(5.0, 5.8, 5.4875)","(81.0, 310.0, 216.66666666666666)","(4.2, 5.6, 5.55)","(11.0, 19.0, 16.5)","(8.5, 12.0, 11.035714285714286)","(15.0, 42.0, 33.75)","(2.8, 3.95, 3.9375)","(4.6, 5.8, 5.158333333333333)"
07-12-2022 20:15:57.814151,"(5.0, 5.8, 5.522222222222222)","(91.0, 310.0, 267.1428571428571)","(4.2, 5.6, 5.147619047619047)","(11.0, 18.0, 16.166666666666668)","(8.5, 12.0, 11.035714285714286)","(16.0, 36.0, 34.14285714285714)","(2.9, 4.0, 3.9375)","(4.6, 5.8, 5.199999999999999)"
07-12-2022 20:15:59.057588,"(5.0, 6.6, 5.6380952380952385)","(91.0, 310.0, 267.1428571428571)","(4.2, 5.6, 5.22)","(11.0, 18.0, 16.0)","(8.5, 12.0, 11.035714285714286)","(16.0, 36.0, 28.5)","(2.9, 4.0, 3.95)","(4.6, 5.8, 5.199999999999999)"
07-12-2022 20:16:00.436115,"(5.0, 6.4, 5.828571428571428)","(91.0, 310.0, 267.1428571428571)","(4.2, 5.6, 5.3)","(11.0, 17.5, 16.0)","(8.5, 12.0, 11.035714285714286)","(16.0, 34.0, 28.5)","(2.9, 4.0, 3.95)","(4.6, 5.8, 5.199999999999999)"
07-12-2022 20:16:01.764882,"(5.0, 6.0, 5.828571428571428)","(91.0, 310.0, 267.1428571428571)","(4.2, 5.5, 5.214285714285714)","(11.0, 17.5, 16.714285714285715)","(8.5, 12.0, 11.035714285714286)","(16.0, 34.0, 29.4)","(2.9, 4.0, 3.95)","(4.6, 5.8, 5.199999999999999)"
07-12-2022 20:16:03.088473,"(5.0, 6.0, 5.828571428571428)","(91.0, 310.0, 278.0)","(4.2, 5.5, 5.084615384615384)","(11.0, 18.0, 16.714285714285715)","(8.5, 12.0, 11.035714285714286)","(16.0, 32.0, 29.916666666666668)","(2.9, 4.0, 3.95)","(4.6, 5.8, 5.199999999999999)"
07-12-2022 20:16:04.348011,"(5.0, 6.0, 5.828571428571428)","(91.0, 310.0, 267.1428571428571)","(4.2, 5.1, 5.084615384615384)","(11.0, 18.0, 14.666666666666666)","(8.5, 12.0, 11.035714285714286)","(16.0, 32.0, 29.6)","(2.9, 4.0, 3.95)","(4.6, 5.8, 5.239999999999999)"
07-12-2022 20:16:05.541793,"(5.0, 5.9, 5.8047619047619055)","(91.0, 310.0, 267.1428571428571)","(4.2, 5.1, 5.0323529411764705)","(11.0, 18.0, 17.77777777777778)","(8.5, 12.0, 11.035714285714286)","(16.0, 32.0, 30.166666666666664)","(2.9, 4.0, 3.8666666666666667)","(4.6, 5.8, 5.685714285714286)"
07-12-2022 20:16:06.806185,"(5.0, 5.9, 5.766666666666667)","(91.0, 310.0, 216.66666666666666)","(4.2, 5.6, 5.366666666666666)","(11.0, 19.0, 17.88888888888889)","(8.5, 12.0, 11.035714285714286)","(16.0, 32.0, 30.666666666666664)","(2.9, 4.1, 3.9038461538461537)","(4.6, 5.8, 5.46)"
07-12-2022 20:16:08.031578,"(5.0, 6.6, 5.766666666666667)","(91.0, 310.0, 254.0)","(4.2, 5.5, 5.305555555555555)","(11.0, 18.5, 15.75)","(8.5, 12.0, 11.035714285714286)","(16.0, 32.0, 29.6)","(2.9, 4.0, 3.9038461538461537)","(4.6, 5.7, 5.46)"
07-12-2022 20:16:09.260660,"(5.0, 6.2, 6.090909090909091)","(91.0, 310.0, 250.0)","(4.2, 5.5, 5.305555555555555)","(11.0, 18.5, 15.25)","(8.5, 12.0, 11.035714285714286)","(16.0, 32.0, 30.166666666666664)","(2.9, 4.0, 3.8666666666666667)","(4.6, 5.7, 5.46)"
07-12-2022 20:16:10.429702,"(5.0, 6.2, 5.888888888888889)","(91.0, 310.0, 216.66666666666666)","(4.2, 5.2, 5.204166666666667)","(11.0, 17.5, 15.1)","(8.5, 12.0, 11.035714285714286)","(16.0, 32.0, 30.0)","(2.9, 4.1, 3.9038461538461537)","(4.6, 5.7, 5.372727272727272)"
07-12-2022 20:16:11.643767,"(5.0, 6.0, 5.962962962962963)","(91.0, 310.0, 216.66666666666666)","(4.2, 5.6, 5.189285714285714)","(11.0, 17.5, 13.642857142857142)","(8.5, 12.0, 11.033333333333333)","(16.0, 32.0, 29.8)","(2.9, 4.0, 3.9038461538461537)","(4.6, 5.6, 5.3)"
07-12-2022 20:16:12.928858,"(5.0, 6.0, 5.8)","(91.0, 310.0, 216.66666666666666)","(4.2, 5.6, 5.204166666666667)","(11.0, 17.5, 14.333333333333334)","(8.5, 12.0, 11.033333333333333)","(16.0, 32.0, 30.2)","(2.9, 4.0, 3.9038461538461537)","(4.6, 5.5, 5.166666666666666)"
07-12-2022 20:16:14.213336,"(5.0, 6.0, 5.8)","(91.0, 310.0, 216.66666666666666)","(4.2, 5.6, 5.204166666666667)","(11.0, 17.0, 14.75)","(8.5, 12.0, 11.033333333333333)","(16.0, 32.0, 30.2)","(2.9, 4.0, 3.8666666666666667)","(4.6, 5.5, 5.166666666666666)"
07-12-2022 20:16:15.441755,"(5.0, 6.0, 5.8)","(91.0, 310.0, 216.66666666666666)","(4.2, 5.6, 5.204166666666667)","(11.0, 16.5, 14.75)","(8.5, 12.0, 11.033333333333333)","(16.0, 32.0, 30.2)","(2.9, 4.1, 3.9038461538461537)","(4.6, 5.5, 5.166666666666666)"
07-12-2022 20:16:16.687321,"(5.0, 6.0, 5.8)","(91.0, 310.0, 216.66666666666666)","(4.2, 5.6, 5.189285714285714)","(11.0, 16.5, 14.75)","(8.5, 12.0, 11.033333333333333)","(16.0, 32.0, 30.2)","(2.9, 4.0, 3.9038461538461537)","(4.6, 5.5, 5.166666666666666)"
07-12-2022 20:16:18.021915,"(5.0, 6.0, 5.8)","(91.0, 310.0, 216.66666666666666)","(4.2, 5.6, 5.204166666666667)","(11.0, 16.5, 14.166666666666666)","(8.5, 12.0, 11.033333333333333)","(16.0, 32.0, 25.25)","(2.9, 4.0, 3.9038461538461537)","(4.6, 5.5, 5.166666666666666)"
07-12-2022 20:16:19.279068,"(5.0, 6.0, 5.8)","(91.0, 310.0, 216.66666666666666)","(4.2, 5.6, 5.204166666666667)","(11.0, 16.5, 17.35)","(8.5, 12.0, 11.033333333333333)","(16.0, 32.0, 27.666666666666664)","(2.9, 4.0, 3.833333333333333)","(4.6, 5.5, 5.214285714285714)"
07-12-2022 20:16:20.485790,"(5.0, 6.0, 5.8)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.6, 5.216666666666666)","(11.0, 19.0, 14.666666666666666)","(8.5, 12.0, 11.033333333333333)","(16.0, 32.0, 29.11111111111111)","(2.9, 4.1, 3.875)","(4.6, 5.9, 5.214285714285714)"
07-12-2022 20:16:21.685603,"(5.0, 6.0, 5.8)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.6, 5.216666666666666)","(11.0, 18.0, 14.125)","(8.5, 12.0, 11.033333333333333)","(16.0, 32.0, 29.11111111111111)","(2.9, 4.0, 3.9038461538461537)","(4.6, 5.9, 5.214285714285714)"
07-12-2022 20:16:22.897630,"(5.0, 6.0, 5.8)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.6, 5.05)","(11.0, 17.5, 14.125)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 28.0)","(2.9, 4.0, 3.9038461538461537)","(4.6, 5.9, 5.717391304347826)"
07-12-2022 20:16:24.216953,"(5.0, 6.0, 5.8)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.1, 5.073684210526316)","(11.0, 17.5, 14.125)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 27.666666666666664)","(2.9, 4.0, 3.8666666666666667)","(4.6, 5.9, 5.717391304347826)"
07-12-2022 20:16:25.457252,"(5.0, 6.0, 5.8)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.1, 5.388888888888889)","(11.0, 17.5, 14.125)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 28.333333333333332)","(2.9, 4.1, 3.8229166666666665)","(4.6, 5.9, 5.214285714285714)"
07-12-2022 20:16:26.706432,"(5.0, 6.0, 5.8)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.5, 5.266666666666667)","(11.0, 17.5, 14.125)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 27.833333333333336)","(2.9, 4.1, 3.9038461538461537)","(4.6, 5.9, 5.214285714285714)"
07-12-2022 20:16:27.994264,"(5.0, 6.0, 5.8)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.5, 4.95)","(11.0, 17.5, 14.125)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 28.57142857142857)","(2.9, 4.0, 3.861111111111111)","(4.6, 5.9, 5.214285714285714)"
07-12-2022 20:16:29.284815,"(5.0, 6.2, 5.85)","(91.0, 310.0, 281.42857142857144)","(4.2, 5.0, 4.95)","(11.0, 17.5, 14.125)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 27.6)","(2.9, 4.0, 3.861111111111111)","(4.6, 5.9, 5.214285714285714)"
07-12-2022 20:16:30.625914,"(5.0, 6.2, 6.105263157894737)","(91.0, 310.0, 281.42857142857144)","(4.2, 5.0, 4.95)","(11.0, 17.5, 14.125)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 29.142857142857142)","(2.9, 4.0, 3.861111111111111)","(4.6, 5.9, 5.717391304347826)"
07-12-2022 20:16:31.972597,"(5.0, 6.2, 5.96)","(91.0, 310.0, 270.0)","(4.2, 5.0, 5.025)","(11.0, 17.5, 14.5)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 30.0)","(2.9, 4.0, 3.8666666666666667)","(4.6, 5.9, 5.785714285714286)"
07-12-2022 20:16:33.289768,"(5.0, 6.0, 5.75)","(91.0, 310.0, 274.0)","(4.2, 5.4, 4.8)","(11.0, 17.5, 14.5)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 28.666666666666668)","(2.9, 4.1, 3.875)","(4.6, 5.9, 5.449999999999999)"
07-12-2022 20:16:34.584192,"(5.0, 6.0, 5.818181818181818)","(91.0, 310.0, 274.0)","(4.2, 5.3, 5.05)","(11.0, 17.5, 14.5)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 30.4)","(2.9, 4.0, 3.875)","(4.6, 5.8, 5.216666666666667)"
07-12-2022 20:16:35.957256,"(5.0, 6.4, 5.942857142857143)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.2, 4.872727272727272)","(11.0, 17.5, 14.5)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 30.25)","(2.9, 4.0, 3.875)","(4.6, 5.8, 5.4)"
07-12-2022 20:16:37.255293,"(5.0, 6.2, 6.113043478260869)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.1, 4.872727272727272)","(11.0, 17.5, 14.5)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 30.2)","(2.9, 4.0, 3.833333333333333)","(4.6, 5.7, 5.25)"
07-12-2022 20:16:38.542077,"(5.0, 6.2, 5.914285714285715)","(91.0, 310.0, 285.55555555555554)","(4.2, 5.1, 4.872727272727272)","(11.0, 17.5, 14.5)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 30.2)","(2.9, 4.1, 3.8666666666666667)","(4.6, 5.7, 5.625)"
07-12-2022 20:16:39.804408,"(5.0, 6.2, 5.914285714285715)","(91.0, 310.0, 281.42857142857144)","(4.2, 5.1, 4.933333333333333)","(11.0, 17.5, 14.5)","(8.0, 12.0, 11.033333333333333)","(16.0, 32.0, 30.2)","(2.9, 4.1, 3.9038461538461537)","(4.6, 5.7, 5.3)"
