,Elusive Eagle,Swan Island,Arthur In Charge,Turboart,Wait A Minute,Dont Diss Around,The Power Of One,Expensive To Keep,Secret Cash,Got The Lot
05-01-2023 16:42:08.767727,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.7666666666666666)","(51.0, 200.0, 150.0)","(4.6, 6.2, 5.997368421052632)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.1722222222222225)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:10.179049,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.7909090909090906)","(51.0, 200.0, 150.0)","(4.6, 6.2, 5.997368421052632)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.1722222222222225)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:11.538786,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.7909090909090906)","(51.0, 200.0, 150.0)","(4.6, 6.2, 5.86)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.1722222222222225)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:12.919810,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.7944444444444443)","(51.0, 200.0, 150.0)","(4.6, 5.9, 5.7555555555555555)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:14.289008,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797297297297297)","(51.0, 200.0, 150.0)","(4.6, 5.9, 5.730434782608696)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.5)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:15.627405,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797297297297297)","(51.0, 200.0, 150.0)","(4.6, 5.9, 5.730434782608696)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.5)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:16.986392,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.8, 5.68)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.5)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:18.599308,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:20.118871,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:21.619432,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:23.210659,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:24.807635,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:26.264659,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 32.0, 27.2)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:27.658402,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 32.0, 29.0)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.133333333333334)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:29.032020,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.055555555555555)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 30.0, 29.0)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.179310344827586)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:30.443010,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.5, 11.25)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 30.0, 29.0)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.179310344827586)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:31.840321,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.25)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 30.0, 29.0)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.179310344827586)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:33.275076,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.035714285714286)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 30.0, 29.0)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.179310344827586)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:34.722163,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.035714285714286)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 150.0)","(4.6, 5.7, 5.663636363636364)","(17.0, 30.0, 29.0)","(11.0, 22.0, 19.666666666666668)","(3.8, 4.2, 4.179310344827586)","(31.0, 95.0, 69.28571428571429)"
05-01-2023 16:42:36.164740,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.035714285714286)","(2.9, 3.8, 3.797560975609756)","(51.0, 200.0, 116.66666666666667)","(4.6, 5.7, 5.742857142857143)","(17.0, 30.0, 29.666666666666668)","(11.0, 22.0, 21.363636363636363)","(3.8, 4.2, 4.022222222222222)","(31.0, 95.0, 83.0)"
05-01-2023 16:42:37.890179,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.289473684210526)","(2.9, 3.8, 3.797560975609756)","(51.0, 160.0, 106.66666666666667)","(4.6, 5.9, 5.742857142857143)","(17.0, 30.0, 29.666666666666668)","(11.0, 22.0, 27.058823529411764)","(3.8, 4.1, 4.022222222222222)","(31.0, 95.0, 83.0)"
05-01-2023 16:42:39.519871,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.289473684210526)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 106.66666666666667)","(4.6, 5.9, 5.722222222222222)","(17.0, 30.0, 29.75)","(11.0, 28.0, 26.0)","(3.8, 4.1, 4.022222222222222)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:41.106181,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.289473684210526)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 106.66666666666667)","(4.6, 5.8, 5.722222222222222)","(17.0, 30.0, 29.75)","(11.0, 28.0, 24.375)","(3.8, 4.1, 4.081896551724138)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:42.646079,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.289473684210526)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 106.66666666666667)","(4.6, 5.8, 5.722222222222222)","(17.0, 30.0, 29.75)","(11.0, 27.0, 24.576923076923077)","(3.8, 4.1, 4.081896551724138)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:44.194833,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.289473684210526)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 106.66666666666667)","(4.6, 5.8, 5.722222222222222)","(17.0, 30.0, 29.75)","(11.0, 27.0, 24.576923076923077)","(3.8, 4.1, 4.081896551724138)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:45.723219,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 106.66666666666667)","(4.6, 5.8, 5.722222222222222)","(17.0, 30.0, 29.75)","(11.0, 27.0, 24.576923076923077)","(3.8, 4.1, 4.081896551724138)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:47.220870,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 106.66666666666667)","(4.6, 5.8, 5.722222222222222)","(17.0, 30.0, 29.75)","(11.0, 27.0, 24.636363636363637)","(3.8, 4.1, 4.086538461538462)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:48.981815,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 94.16666666666667)","(4.6, 5.8, 5.722222222222222)","(17.0, 30.0, 29.75)","(11.0, 26.0, 23.517241379310345)","(3.8, 4.1, 4.086538461538462)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:50.599588,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 140.0, 94.16666666666667)","(4.6, 5.8, 5.722222222222222)","(17.0, 30.0, 29.5)","(11.0, 26.0, 24.72222222222222)","(3.8, 4.1, 4.086538461538462)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:52.197326,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 140.0, 94.16666666666667)","(4.6, 5.8, 5.722222222222222)","(17.0, 30.0, 29.5)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.086363636363636)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:53.607784,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 140.0, 94.16666666666667)","(4.6, 5.8, 5.722222222222222)","(17.0, 30.0, 29.5)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.086363636363636)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:55.058011,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 140.0, 94.16666666666667)","(4.6, 5.8, 5.863013698630137)","(17.0, 30.0, 29.5)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.086363636363636)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:56.459487,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 140.0, 95.83333333333333)","(4.6, 5.9, 5.856)","(17.0, 30.0, 29.5)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.086363636363636)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:57.840449,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.857692307692308)","(17.0, 30.0, 29.5)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.086363636363636)","(31.0, 95.0, 91.0)"
05-01-2023 16:42:59.293981,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.857692307692308)","(17.0, 30.0, 29.5)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.086363636363636)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:00.729084,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.857692307692308)","(17.0, 30.0, 29.5)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.086363636363636)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:02.173538,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.797560975609756)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.857692307692308)","(17.0, 30.0, 29.5)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.086363636363636)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:03.608898,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.8, 3.82)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.857692307692308)","(17.0, 30.0, 28.666666666666668)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:05.114071,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.85, 3.82)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:06.571786,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.85, 3.82)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:08.285440,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.85, 3.82)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:09.829343,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.85, 3.82)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:11.372617,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.85, 3.82)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:12.761134,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.85, 3.82)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:14.155027,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.85, 3.82)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:15.497992,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.85, 3.82)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.0)"
05-01-2023 16:43:16.842769,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.85, 3.8369565217391304)","(51.0, 150.0, 95.83333333333333)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 95.0, 91.66666666666667)"
05-01-2023 16:43:18.180345,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.9, 3.855223880597015)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:19.544069,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.9, 3.9261363636363638)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.843589743589744)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:20.929360,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.9261363636363638)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.843589743589744)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:22.329815,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.9261363636363638)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:23.699700,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.9261363636363638)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:25.058820,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.9261363636363638)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 29.0)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:26.361299,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.9261363636363638)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 28.125)","(11.0, 25.0, 24.6875)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:27.648694,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.75)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.9261363636363638)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 28.125)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:28.959534,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.428571428571427)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.9261363636363638)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 28.125)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:30.245605,"(10.0, 13.0, 12.656716417910447)","(21.0, 27.0, 26.428571428571427)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.915625)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 28.125)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:31.459252,"(10.0, 13.0, 12.656716417910447)","(21.0, 26.0, 24.714285714285715)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.915625)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 28.125)","(11.0, 25.0, 24.72222222222222)","(3.8, 4.1, 4.074999999999999)","(31.0, 100.0, 95.0)"
05-01-2023 16:43:32.681911,"(10.0, 13.0, 12.656716417910447)","(21.0, 25.0, 24.454545454545453)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.915625)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 28.125)","(11.0, 25.0, 23.333333333333332)","(3.8, 4.1, 4.086363636363636)","(31.0, 100.0, 91.66666666666667)"
05-01-2023 16:43:33.953352,"(10.0, 13.0, 12.656716417910447)","(21.0, 25.0, 24.454545454545453)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.915625)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 28.125)","(11.0, 25.0, 23.333333333333332)","(3.8, 4.1, 4.086363636363636)","(31.0, 100.0, 83.57142857142857)"
05-01-2023 16:43:35.264321,"(10.0, 13.0, 12.656716417910447)","(21.0, 25.0, 24.454545454545453)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.915625)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.795238095238095)","(17.0, 30.0, 28.125)","(11.0, 25.0, 23.333333333333332)","(3.8, 4.1, 4.086363636363636)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:36.589221,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.727272727272727)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.8925)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.9, 5.672413793103448)","(17.0, 30.0, 28.125)","(11.0, 25.0, 23.333333333333332)","(3.8, 4.1, 4.086363636363636)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:37.845324,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 24.454545454545453)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.9, 3.8973684210526316)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.8, 5.659649122807017)","(17.0, 30.0, 28.125)","(11.0, 25.0, 19.0)","(3.8, 4.1, 4.093835616438356)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:39.102467,"(10.0, 13.0, 12.656716417910447)","(21.0, 25.0, 24.454545454545453)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.9, 3.888095238095238)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.8, 5.662962962962963)","(17.0, 30.0, 28.166666666666668)","(11.0, 24.0, 17.181818181818183)","(3.8, 4.1, 4.093835616438356)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:40.357391,"(10.0, 13.0, 12.656716417910447)","(21.0, 25.0, 24.454545454545453)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.9, 3.888095238095238)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.8, 5.662962962962963)","(17.0, 29.0, 28.09090909090909)","(11.0, 24.0, 17.181818181818183)","(3.8, 4.1, 4.093835616438356)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:41.611981,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 11.333333333333334)","(2.9, 3.9, 3.922222222222222)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.8, 5.662962962962963)","(17.0, 29.0, 28.09090909090909)","(11.0, 24.0, 17.181818181818183)","(3.8, 4.1, 4.093835616438356)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:42.869951,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 11.333333333333334)","(2.9, 4.0, 3.922222222222222)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.8, 5.694444444444444)","(17.0, 29.0, 28.09090909090909)","(11.0, 24.0, 17.181818181818183)","(3.8, 4.1, 4.093835616438356)","(31.0, 90.0, 83.57142857142857)"
