,Call Me Thor,Pretty Reef,Wild Assassin,Will She Stay,Kelseys Girl,Interfere,Alvin Delight
15-12-2022 11:35:13.701626,"(2.1, 2.34, 2.328888888888889)","(4.4, 5.1, 5.036842105263157)","(4.0, 4.9, 4.855555555555556)","(8.5, 13.0, 12.410714285714286)","(17.0, 28.0, 27.428571428571427)","(13.0, 24.0, 22.105263157894736)","(81.0, 410.0, 290.0)"
15-12-2022 11:35:14.858983,"(2.1, 2.34, 2.322608695652174)","(4.4, 5.3, 5.015)","(4.0, 4.9, 4.812)","(8.5, 13.0, 12.296875)","(17.0, 28.0, 28.0)","(13.0, 24.0, 21.15)","(81.0, 410.0, 333.6363636363636)"
15-12-2022 11:35:15.985244,"(2.1, 2.34, 2.3257142857142856)","(4.4, 5.3, 5.0964285714285715)","(4.0, 4.9, 4.864705882352942)","(8.5, 13.0, 12.296875)","(17.0, 29.0, 28.0)","(13.0, 24.0, 21.88888888888889)","(81.0, 410.0, 214.0)"
15-12-2022 11:35:17.042067,"(2.1, 2.32, 2.2977777777777777)","(4.4, 5.3, 5.0964285714285715)","(4.0, 4.9, 4.864705882352942)","(8.5, 13.0, 12.296875)","(17.0, 29.0, 28.0)","(13.0, 24.0, 21.88888888888889)","(81.0, 410.0, 326.8421052631579)"
15-12-2022 11:35:18.015226,"(2.1, 2.32, 2.30695652173913)","(4.4, 5.3, 5.213559322033898)","(4.0, 4.9, 4.886666666666667)","(8.5, 13.0, 12.296875)","(17.0, 29.0, 28.0)","(13.0, 24.0, 21.88888888888889)","(81.0, 350.0, 268.51851851851853)"
15-12-2022 11:35:19.070782,"(2.1, 2.32, 2.295483870967742)","(4.4, 5.3, 5.1499999999999995)","(4.0, 5.0, 4.956862745098039)","(8.5, 13.0, 12.296875)","(17.0, 29.0, 28.0)","(13.0, 24.0, 21.88888888888889)","(81.0, 350.0, 268.51851851851853)"
15-12-2022 11:35:20.104028,"(2.1, 2.32, 2.287272727272727)","(4.4, 5.3, 5.172727272727273)","(4.0, 5.0, 4.938888888888889)","(8.5, 13.0, 12.166666666666666)","(17.0, 29.0, 28.0)","(13.0, 24.0, 21.82857142857143)","(81.0, 350.0, 268.51851851851853)"
15-12-2022 11:35:21.189080,"(2.1, 2.3, 2.2859999999999996)","(4.4, 5.3, 5.276470588235294)","(4.0, 5.0, 4.918918918918918)","(8.5, 13.0, 11.98)","(17.0, 29.0, 27.5)","(13.0, 24.0, 21.82857142857143)","(81.0, 350.0, 268.51851851851853)"
15-12-2022 11:35:22.192238,"(2.1, 2.3, 2.2806666666666664)","(4.4, 5.3, 5.29)","(4.0, 5.0, 4.918918918918918)","(8.5, 12.5, 11.98)","(17.0, 29.0, 27.5)","(13.0, 24.0, 21.82857142857143)","(81.0, 350.0, 268.51851851851853)"
15-12-2022 11:35:23.129906,"(2.1, 2.34, 2.3066666666666666)","(4.4, 5.3, 5.215151515151515)","(4.0, 5.0, 4.897777777777778)","(8.5, 12.5, 11.961538461538462)","(17.0, 29.0, 27.5)","(13.0, 24.0, 21.88235294117647)","(81.0, 350.0, 268.51851851851853)"
15-12-2022 11:35:24.078358,"(2.1, 2.34, 2.3099999999999996)","(4.4, 5.3, 5.183333333333333)","(4.0, 5.0, 4.897777777777778)","(8.5, 12.5, 11.9)","(17.0, 29.0, 27.5)","(13.0, 24.0, 21.88235294117647)","(81.0, 350.0, 268.51851851851853)"
15-12-2022 11:35:25.174232,"(2.1, 2.32, 2.3144827586206893)","(4.4, 5.3, 5.2555555555555555)","(4.0, 5.0, 4.897777777777778)","(8.5, 12.5, 12.90625)","(17.0, 29.0, 26.157894736842106)","(13.0, 24.0, 21.88235294117647)","(81.0, 350.0, 268.51851851851853)"
15-12-2022 11:35:26.201646,"(2.1, 2.32, 2.2912820512820513)","(4.4, 5.3, 5.199999999999999)","(4.0, 5.0, 4.872222222222222)","(8.5, 13.0, 12.90625)","(17.0, 29.0, 26.157894736842106)","(13.0, 24.0, 21.88235294117647)","(81.0, 350.0, 268.51851851851853)"
15-12-2022 11:35:27.307367,"(2.1, 2.3, 2.2988888888888885)","(4.4, 5.3, 5.261904761904762)","(4.0, 5.0, 4.872222222222222)","(8.5, 13.0, 12.625)","(17.0, 29.0, 26.214285714285715)","(13.0, 24.0, 21.72972972972973)","(81.0, 350.0, 284.375)"
15-12-2022 11:35:28.334913,"(2.1, 2.3, 2.282222222222222)","(4.4, 5.3, 5.2379310344827585)","(4.0, 5.0, 4.872222222222222)","(8.5, 13.0, 12.921052631578947)","(17.0, 29.0, 26.214285714285715)","(13.0, 24.0, 21.88235294117647)","(81.0, 350.0, 284.375)"
15-12-2022 11:35:29.415755,"(2.1, 2.3, 2.2866666666666666)","(4.4, 5.3, 5.2555555555555555)","(4.0, 5.0, 4.868571428571428)","(8.5, 13.0, 12.921052631578947)","(17.0, 29.0, 26.272727272727273)","(13.0, 24.0, 21.88235294117647)","(81.0, 350.0, 284.375)"
15-12-2022 11:35:30.549499,"(2.1, 2.3, 2.2837037037037033)","(4.4, 5.4, 5.228571428571429)","(4.0, 5.0, 4.861538461538461)","(8.5, 13.5, 12.46875)","(17.0, 29.0, 26.272727272727273)","(13.0, 24.0, 21.72972972972973)","(81.0, 350.0, 284.375)"
15-12-2022 11:35:31.638335,"(2.1, 2.3, 2.2727999999999997)","(4.4, 5.4, 5.254838709677419)","(4.0, 5.0, 4.866666666666667)","(8.5, 13.5, 12.75)","(17.0, 29.0, 26.272727272727273)","(13.0, 24.0, 21.72972972972973)","(81.0, 350.0, 284.375)"
15-12-2022 11:35:32.988398,"(2.1, 2.3, 2.2876363636363632)","(4.4, 5.4, 5.23125)","(4.0, 4.9, 4.862857142857143)","(8.5, 13.5, 12.583333333333334)","(17.0, 29.0, 26.272727272727273)","(13.0, 24.0, 21.72972972972973)","(81.0, 350.0, 284.375)"
15-12-2022 11:35:34.211555,"(2.1, 2.3, 2.2929999999999997)","(4.4, 5.4, 5.210526315789474)","(4.0, 4.9, 4.897777777777778)","(8.5, 13.5, 12.583333333333334)","(17.0, 29.0, 26.272727272727273)","(13.0, 24.0, 21.72972972972973)","(81.0, 350.0, 284.375)"
15-12-2022 11:35:35.331886,"(2.1, 2.34, 2.3048484848484847)","(4.4, 5.4, 5.210526315789474)","(4.0, 5.0, 4.897777777777778)","(8.5, 13.5, 12.583333333333334)","(17.0, 29.0, 26.272727272727273)","(13.0, 24.0, 21.72972972972973)","(81.0, 350.0, 284.375)"
15-12-2022 11:35:36.556671,"(2.1, 2.32, 2.2920930232558137)","(4.4, 5.3, 5.138983050847457)","(4.0, 5.0, 4.8875)","(8.5, 13.5, 12.583333333333334)","(17.0, 29.0, 26.272727272727273)","(13.0, 24.0, 21.72972972972973)","(81.0, 350.0, 284.375)"
15-12-2022 11:35:37.716977,"(2.1, 2.32, 2.305454545454545)","(4.4, 5.2, 5.138983050847457)","(4.0, 5.0, 4.865625)","(8.5, 13.5, 12.55)","(17.0, 29.0, 26.2)","(13.0, 24.0, 21.333333333333332)","(81.0, 350.0, 299.31034482758616)"
15-12-2022 11:35:38.947627,"(2.1, 2.32, 2.290731707317073)","(4.4, 5.2, 5.014814814814815)","(4.0, 5.0, 4.863636363636364)","(8.5, 13.5, 12.76923076923077)","(17.0, 29.0, 26.2)","(13.0, 24.0, 21.92)","(81.0, 350.0, 299.31034482758616)"
15-12-2022 11:35:40.330048,"(2.1, 2.32, 2.2939999999999996)","(4.4, 5.2, 5.045614035087719)","(4.0, 4.9, 4.858333333333333)","(8.5, 13.5, 12.76923076923077)","(17.0, 29.0, 26.2)","(13.0, 24.0, 21.92)","(81.0, 350.0, 299.31034482758616)"
15-12-2022 11:35:41.618890,"(2.1, 2.32, 2.3179032258064516)","(4.4, 5.2, 5.045614035087719)","(4.0, 4.9, 4.858333333333333)","(8.5, 13.5, 12.76923076923077)","(17.0, 29.0, 26.2)","(13.0, 24.0, 21.73913043478261)","(81.0, 350.0, 286.0869565217391)"
15-12-2022 11:35:42.700896,"(2.1, 2.36, 2.3286486486486484)","(4.4, 5.2, 5.004444444444444)","(4.0, 4.9, 4.843333333333334)","(8.5, 13.5, 12.76923076923077)","(17.0, 29.0, 26.2)","(13.0, 24.0, 21.73913043478261)","(81.0, 350.0, 283.1818181818182)"
15-12-2022 11:35:43.811549,"(2.1, 2.36, 2.342222222222222)","(4.4, 5.2, 5.004545454545455)","(4.0, 4.9, 4.82093023255814)","(8.5, 13.5, 12.75)","(17.0, 29.0, 26.2)","(13.0, 24.0, 21.73913043478261)","(81.0, 350.0, 283.1818181818182)"
15-12-2022 11:35:44.897525,"(2.1, 2.36, 2.345806451612903)","(4.4, 5.2, 5.004545454545455)","(4.0, 4.9, 4.744)","(8.5, 13.5, 12.970588235294118)","(17.0, 29.0, 25.266666666666666)","(13.0, 24.0, 21.73913043478261)","(81.0, 350.0, 283.1818181818182)"
15-12-2022 11:35:45.999123,"(2.1, 2.36, 2.358095238095238)","(4.4, 5.2, 5.08235294117647)","(4.0, 4.8, 4.744)","(8.5, 13.5, 12.970588235294118)","(17.0, 29.0, 25.266666666666666)","(13.0, 24.0, 21.68888888888889)","(81.0, 350.0, 283.1818181818182)"
15-12-2022 11:35:47.052104,"(2.1, 2.38, 2.3317073170731706)","(4.4, 5.2, 5.1)","(4.0, 4.8, 4.678947368421053)","(8.5, 13.5, 13.447368421052632)","(17.0, 29.0, 27.666666666666668)","(13.0, 24.0, 21.68888888888889)","(81.0, 350.0, 283.1818181818182)"
15-12-2022 11:35:48.139579,"(2.1, 2.36, 2.359259259259259)","(4.4, 5.2, 5.126086956521739)","(4.0, 4.8, 4.6909090909090905)","(8.5, 13.5, 13.869565217391305)","(17.0, 28.0, 25.666666666666668)","(13.0, 24.0, 21.68888888888889)","(81.0, 350.0, 283.1818181818182)"
15-12-2022 11:35:49.216386,"(2.1, 2.38, 2.3507042253521124)","(4.4, 5.2, 5.135483870967742)","(4.0, 4.8, 4.643478260869565)","(8.5, 14.0, 13.869565217391305)","(17.0, 28.0, 25.666666666666668)","(13.0, 24.0, 21.68888888888889)","(81.0, 350.0, 283.1818181818182)"
15-12-2022 11:35:50.323669,"(2.1, 2.38, 2.3459574468085105)","(4.4, 5.2, 5.136666666666667)","(4.0, 4.8, 4.635714285714285)","(8.5, 14.0, 13.55)","(17.0, 28.0, 25.857142857142858)","(13.0, 24.0, 21.68888888888889)","(81.0, 310.0, 291.1764705882353)"
15-12-2022 11:35:51.433984,"(2.1, 2.38, 2.3459574468085105)","(4.4, 5.2, 5.136666666666667)","(4.0, 4.8, 4.635714285714285)","(8.5, 14.0, 13.55)","(17.0, 28.0, 25.857142857142858)","(13.0, 24.0, 21.68888888888889)","(81.0, 310.0, 291.1764705882353)"
15-12-2022 11:35:52.555599,"(2.1, 2.38, 2.3459574468085105)","(4.4, 5.2, 5.136666666666667)","(4.0, 4.8, 4.635714285714285)","(8.5, 14.0, 13.55)","(17.0, 28.0, 25.857142857142858)","(13.0, 24.0, 21.68888888888889)","(81.0, 310.0, 291.1764705882353)"
15-12-2022 11:35:53.610541,"(2.1, 2.38, 2.3477777777777775)","(4.4, 5.2, 5.135483870967742)","(4.0, 4.8, 4.643478260869565)","(8.5, 14.0, 13.484375)","(17.0, 28.0, 25.46153846153846)","(13.0, 24.0, 21.545454545454547)","(81.0, 310.0, 264.2857142857143)"
15-12-2022 11:35:54.634724,"(2.1, 2.38, 2.348)","(4.4, 5.2, 5.194444444444444)","(4.0, 4.8, 4.718181818181819)","(8.5, 13.5, 12.583333333333334)","(17.0, 28.0, 24.333333333333332)","(13.0, 22.0, 21.304347826086957)","(81.0, 310.0, 225.29411764705884)"
15-12-2022 11:35:55.675235,"(2.1, 2.36, 2.3441379310344828)","(4.4, 5.3, 5.291111111111111)","(4.0, 5.1, 5.092540792540793)","(8.5, 13.5, 12.666666666666666)","(17.0, 28.0, 26.5)","(13.0, 22.0, 20.625)","(81.0, 310.0, 190.0)"
15-12-2022 11:35:56.736193,"(2.1, 2.34, 2.335)","(4.4, 5.3, 5.283333333333333)","(4.0, 5.1, 5.0125)","(8.5, 13.0, 12.8)","(17.0, 27.0, 25.666666666666668)","(13.0, 21.0, 19.714285714285715)","(81.0, 310.0, 220.0)"
15-12-2022 11:35:57.825850,"(2.1, 2.34, 2.3353333333333333)","(4.4, 5.3, 5.278947368421052)","(4.0, 5.1, 5.036363636363636)","(8.5, 13.0, 12.805555555555555)","(17.0, 26.0, 25.0)","(13.0, 21.0, 19.928571428571427)","(81.0, 310.0, 190.0)"
15-12-2022 11:35:58.787596,"(2.1, 2.36, 2.3357142857142854)","(4.4, 5.3, 5.283673469387755)","(4.0, 5.1, 5.066666666666666)","(8.5, 13.0, 12.805555555555555)","(17.0, 26.0, 24.4)","(13.0, 21.0, 19.928571428571427)","(81.0, 310.0, 230.0)"
15-12-2022 11:35:59.845962,"(2.1, 2.36, 2.331)","(4.4, 5.3, 5.164)","(4.0, 5.1, 5.083333333333333)","(8.5, 13.0, 12.73913043478261)","(17.0, 26.0, 24.666666666666668)","(13.0, 21.0, 19.4)","(81.0, 310.0, 196.66666666666666)"
15-12-2022 11:36:00.892647,"(2.1, 2.32, 2.318993710691824)","(4.4, 5.3, 5.188235294117646)","(4.0, 5.1, 5.083333333333333)","(8.5, 13.0, 12.8)","(17.0, 26.0, 24.444444444444443)","(13.0, 21.0, 19.555555555555557)","(81.0, 310.0, 235.625)"
15-12-2022 11:36:02.065570,"(2.1, 2.36, 2.3597272727272727)","(4.4, 5.3, 5.127777777777777)","(4.0, 5.2, 5.110344827586207)","(8.5, 13.0, 12.8)","(17.0, 26.0, 24.4)","(13.0, 21.0, 19.75)","(81.0, 310.0, 235.625)"
15-12-2022 11:36:03.120928,"(2.1, 2.36, 2.3593599999999997)","(4.4, 5.3, 5.166666666666666)","(4.0, 5.2, 5.050793650793651)","(8.5, 13.0, 12.85)","(17.0, 26.0, 25.11111111111111)","(13.0, 21.0, 19.51851851851852)","(81.0, 310.0, 201.8181818181818)"
15-12-2022 11:36:04.162348,"(2.1, 2.36, 2.3576315789473683)","(4.4, 5.3, 5.1625)","(4.0, 5.2, 5.050793650793651)","(8.5, 13.0, 12.85)","(17.0, 26.0, 25.11111111111111)","(13.0, 21.0, 19.680555555555557)","(81.0, 310.0, 235.625)"
15-12-2022 11:36:05.201664,"(2.1, 2.36, 2.3571134020618554)","(4.4, 5.3, 5.166666666666666)","(4.0, 5.2, 5.024489795918368)","(8.5, 13.0, 12.68421052631579)","(17.0, 26.0, 25.11111111111111)","(13.0, 21.0, 19.515625)","(81.0, 310.0, 201.8181818181818)"
15-12-2022 11:36:06.293802,"(2.1, 2.36, 2.3566265060240963)","(4.4, 5.3, 5.141379310344827)","(4.0, 5.2, 5.046428571428572)","(8.5, 13.0, 12.666666666666666)","(17.0, 26.0, 25.11111111111111)","(13.0, 21.0, 19.4375)","(81.0, 310.0, 201.8181818181818)"
15-12-2022 11:36:07.424086,"(2.1, 2.38, 2.3626206896551722)","(4.4, 5.3, 5.168571428571428)","(4.0, 5.2, 5.0218181818181815)","(8.5, 13.0, 12.666666666666666)","(17.0, 26.0, 24.714285714285715)","(13.0, 21.0, 19.680555555555557)","(81.0, 310.0, 210.83333333333331)"
15-12-2022 11:36:08.634074,"(2.1, 2.38, 2.364)","(4.4, 5.3, 5.148)","(4.0, 5.2, 5.0346153846153845)","(8.5, 13.0, 12.657894736842104)","(17.0, 26.0, 24.714285714285715)","(13.0, 21.0, 19.64864864864865)","(81.0, 310.0, 252.17391304347825)"
15-12-2022 11:36:09.612570,"(2.1, 2.36, 2.3570093457943924)","(4.4, 5.3, 5.148)","(4.0, 5.2, 5.0346153846153845)","(8.5, 13.0, 12.657894736842104)","(17.0, 26.0, 24.714285714285715)","(13.0, 21.0, 19.64864864864865)","(81.0, 310.0, 252.17391304347825)"
15-12-2022 11:36:10.641033,"(2.1, 2.36, 2.3582758620689654)","(4.4, 5.3, 5.188235294117646)","(4.0, 5.2, 5.026470588235294)","(8.5, 13.0, 12.657894736842104)","(17.0, 26.0, 24.714285714285715)","(13.0, 21.0, 19.64864864864865)","(81.0, 310.0, 252.17391304347825)"
15-12-2022 11:36:11.663748,"(2.1, 2.36, 2.3582758620689654)","(4.4, 5.3, 5.205)","(4.0, 5.2, 5.026086956521739)","(8.5, 13.0, 12.657894736842104)","(17.0, 26.0, 24.714285714285715)","(13.0, 21.0, 19.64864864864865)","(81.0, 310.0, 231.76470588235293)"
15-12-2022 11:36:12.691958,"(2.1, 2.36, 2.3582758620689654)","(4.4, 5.3, 5.205)","(4.0, 5.2, 5.026086956521739)","(8.5, 13.0, 12.657894736842104)","(17.0, 26.0, 24.714285714285715)","(13.0, 21.0, 19.653846153846153)","(81.0, 310.0, 231.76470588235293)"
15-12-2022 11:36:13.748259,"(2.1, 2.36, 2.3433333333333333)","(4.4, 5.3, 5.22)","(4.0, 5.2, 5.033962264150944)","(8.5, 13.0, 12.666666666666666)","(17.0, 26.0, 24.5)","(13.0, 21.0, 19.785714285714285)","(81.0, 310.0, 248.57142857142858)"
15-12-2022 11:36:14.745584,"(2.1, 2.36, 2.343225806451613)","(4.4, 5.3, 5.22)","(4.0, 5.2, 5.058064516129033)","(8.5, 13.0, 12.666666666666666)","(17.0, 26.0, 24.5)","(13.0, 20.0, 19.38235294117647)","(81.0, 300.0, 220.0)"
15-12-2022 11:36:15.681542,"(2.1, 2.36, 2.3476190476190473)","(4.4, 5.3, 5.235483870967742)","(4.0, 5.2, 5.042553191489362)","(8.5, 13.0, 12.714285714285714)","(17.0, 26.0, 24.5)","(13.0, 20.0, 19.38235294117647)","(81.0, 290.0, 220.0)"
15-12-2022 11:36:16.768937,"(2.1, 2.36, 2.352)","(4.4, 5.3, 5.235483870967742)","(4.0, 5.2, 5.042553191489362)","(8.5, 13.0, 12.714285714285714)","(17.0, 26.0, 24.5)","(13.0, 20.0, 18.891304347826086)","(81.0, 290.0, 215.33333333333331)"
15-12-2022 11:36:17.752591,"(2.05, 2.36, 2.3469767441860463)","(4.4, 5.3, 5.235483870967742)","(4.2, 5.2, 5.042553191489362)","(9.0, 13.0, 12.8)","(17.0, 26.0, 24.615384615384617)","(13.0, 20.0, 18.891304347826086)","(71.0, 290.0, 214.44444444444446)"
15-12-2022 11:36:18.791852,"(2.05, 2.34, 2.3246153846153845)","(4.4, 5.3, 5.22)","(4.2, 5.2, 5.042553191489362)","(9.0, 13.0, 12.857142857142858)","(17.0, 26.0, 24.615384615384617)","(13.0, 20.0, 18.891304347826086)","(71.0, 290.0, 214.44444444444446)"
15-12-2022 11:36:19.768304,"(2.05, 2.36, 2.3242857142857143)","(4.4, 5.3, 5.22)","(4.2, 5.3, 5.078947368421052)","(9.0, 13.0, 12.857142857142858)","(17.0, 26.0, 24.615384615384617)","(13.0, 20.0, 18.875)","(71.0, 290.0, 214.44444444444446)"
15-12-2022 11:36:20.767912,"(2.05, 2.36, 2.341428571428571)","(4.4, 5.3, 5.23125)","(4.2, 5.2, 5.075)","(9.0, 13.0, 12.857142857142858)","(17.0, 26.0, 24.5)","(13.0, 20.0, 18.875)","(71.0, 290.0, 214.44444444444446)"
15-12-2022 11:36:21.821212,"(2.05, 2.34, 2.3242857142857143)","(4.4, 5.3, 5.235483870967742)","(4.2, 5.2, 5.077419354838709)","(9.0, 13.0, 12.857142857142858)","(17.0, 26.0, 24.5)","(13.0, 20.0, 18.875)","(71.0, 290.0, 204.66666666666666)"
15-12-2022 11:36:23.235448,"(2.05, 2.36, 2.35063829787234)","(4.4, 5.3, 5.22)","(4.2, 5.2, 5.088235294117647)","(9.0, 13.0, 12.857142857142858)","(17.0, 26.0, 24.5)","(13.0, 20.0, 18.875)","(71.0, 290.0, 204.66666666666666)"
15-12-2022 11:36:24.272704,"(2.05, 2.36, 2.35063829787234)","(4.4, 5.3, 5.22)","(4.2, 5.2, 5.088235294117647)","(9.0, 13.0, 12.333333333333334)","(17.0, 26.0, 24.076923076923077)","(13.0, 20.0, 19.285714285714285)","(71.0, 290.0, 276.6666666666667)"
15-12-2022 11:36:25.347622,"(2.05, 2.36, 2.356875)","(4.4, 5.3, 5.235483870967742)","(4.2, 5.2, 5.019178082191781)","(9.0, 12.5, 12.333333333333334)","(17.0, 25.0, 23.77777777777778)","(13.0, 20.0, 19.285714285714285)","(71.0, 290.0, 276.6666666666667)"
15-12-2022 11:36:26.468906,"(2.05, 2.36, 2.356875)","(4.4, 5.3, 5.225925925925925)","(4.2, 5.2, 5.019178082191781)","(9.0, 12.5, 12.294117647058824)","(17.0, 25.0, 23.77777777777778)","(13.0, 20.0, 19.285714285714285)","(71.0, 290.0, 276.6666666666667)"
15-12-2022 11:36:27.439738,"(2.05, 2.36, 2.356774193548387)","(4.4, 5.3, 5.225925925925925)","(4.2, 5.2, 5.019178082191781)","(9.0, 12.5, 12.294117647058824)","(17.0, 25.0, 23.736842105263158)","(13.0, 20.0, 19.285714285714285)","(71.0, 290.0, 276.6666666666667)"
15-12-2022 11:36:28.454832,"(2.05, 2.36, 2.3585148514851486)","(4.4, 5.3, 5.204761904761905)","(4.2, 5.2, 5.019178082191781)","(9.0, 12.5, 12.294117647058824)","(17.0, 25.0, 23.736842105263158)","(13.0, 20.0, 19.285714285714285)","(71.0, 290.0, 276.6666666666667)"
15-12-2022 11:36:29.536475,"(2.05, 2.36, 2.3573863636363637)","(4.4, 5.3, 5.199999999999999)","(4.2, 5.1, 5.0962365591397845)","(9.0, 13.0, 12.714285714285714)","(17.0, 25.0, 23.58823529411765)","(13.0, 20.0, 19.13157894736842)","(71.0, 290.0, 275.45454545454544)"
15-12-2022 11:36:30.515562,"(2.05, 2.36, 2.3575862068965514)","(4.4, 5.3, 5.223076923076923)","(4.2, 5.1, 5.087786259541985)","(9.0, 12.5, 12.418604651162791)","(17.0, 25.0, 23.666666666666668)","(13.0, 20.0, 18.81578947368421)","(71.0, 290.0, 275.45454545454544)"
15-12-2022 11:36:31.545906,"(2.05, 2.36, 2.357894736842105)","(4.4, 5.3, 5.178571428571428)","(4.2, 5.1, 5.087786259541985)","(9.0, 12.5, 12.422222222222222)","(17.0, 25.0, 23.666666666666668)","(13.0, 20.0, 19.02173913043478)","(71.0, 290.0, 278.57142857142856)"
15-12-2022 11:36:32.604988,"(2.05, 2.36, 2.357894736842105)","(4.4, 5.3, 5.144)","(4.2, 5.1, 5.087786259541985)","(9.0, 12.5, 12.451219512195122)","(17.0, 25.0, 23.666666666666668)","(13.0, 20.0, 19.02173913043478)","(101.0, 290.0, 278.57142857142856)"
15-12-2022 11:36:33.640827,"(2.05, 2.36, 2.357894736842105)","(4.4, 5.2, 5.162162162162162)","(4.2, 5.1, 5.092689295039164)","(9.0, 12.5, 12.449367088607595)","(17.0, 25.0, 23.666666666666668)","(13.0, 20.0, 19.583333333333332)","(101.0, 290.0, 278.57142857142856)"
15-12-2022 11:36:34.650716,"(2.05, 2.36, 2.3582142857142854)","(4.4, 5.2, 5.10952380952381)","(4.2, 5.1, 5.092612137203166)","(9.0, 12.5, 12.449367088607595)","(17.0, 25.0, 23.705882352941178)","(13.0, 20.0, 19.583333333333332)","(101.0, 290.0, 275.0)"
15-12-2022 11:36:35.684059,"(2.05, 2.36, 2.3583050847457625)","(4.4, 5.2, 5.10952380952381)","(4.2, 5.1, 5.094148936170212)","(9.0, 12.5, 12.493055555555555)","(17.0, 25.0, 9998.5)","(13.0, 20.0, 9998.5)","(101.0, 280.0, 9998.5)"
15-12-2022 11:36:36.657783,"(2.05, 99998, 9998.5)","(4.4, 99998, 9998.5)","(4.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
15-12-2022 11:36:37.622032,"(2.05, 99998, 9998.5)","(4.4, 99998, 9998.5)","(4.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
15-12-2022 11:36:38.567415,"(2.05, 99998, 9998.5)","(4.4, 99998, 9998.5)","(4.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
15-12-2022 11:36:39.509507,"(2.05, 99998, 9998.5)","(4.4, 99998, 9998.5)","(4.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
15-12-2022 11:36:40.392512,"(2.05, 99998, 9998.5)","(4.4, 99998, 9998.5)","(4.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
15-12-2022 11:36:41.300057,"(2.05, 99998, 9998.5)","(4.4, 99998, 9998.5)","(4.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
15-12-2022 11:36:42.339463,"(2.05, 99998, 9998.5)","(4.4, 99998, 9998.5)","(4.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
