,Betcha By Golly,Sheriffs Kid,Dulcimer Dame,China Cat,Magic In Me,Sax,Marketability
06-01-2023 10:31:05.175430,"(4.0, 5.3, 5.266666666666667)","(7.0, 9.8, 9.254545454545456)","(1.65, 1.94, 1.93536)","(12.0, 17.0, 15.666666666666666)","(17.0, 25.0, 23.296296296296298)","(26.0, 32.0, 30.823529411764707)","(17.0, 20.0, 19.23076923076923)"
06-01-2023 10:31:06.161318,"(4.0, 5.3, 5.266666666666667)","(7.0, 9.8, 9.45)","(1.65, 1.93, 1.9241666666666666)","(12.0, 17.0, 15.666666666666666)","(17.0, 25.0, 23.307692307692307)","(26.0, 32.0, 27.8)","(17.0, 20.0, 19.41176470588235)"
06-01-2023 10:31:07.137001,"(4.0, 5.3, 5.17)","(7.0, 10.0, 9.410526315789474)","(1.65, 1.93, 1.9224193548387096)","(12.0, 17.0, 15.666666666666666)","(17.0, 25.0, 23.307692307692307)","(26.0, 29.0, 28.25)","(17.0, 20.0, 19.454545454545453)"
06-01-2023 10:31:08.085607,"(4.0, 5.3, 5.221212121212121)","(7.0, 10.0, 9.7)","(1.65, 1.93, 1.9253)","(12.0, 17.0, 15.8)","(17.0, 25.0, 23.482758620689655)","(26.0, 29.0, 28.0)","(17.0, 20.0, 19.454545454545453)"
06-01-2023 10:31:09.027227,"(4.0, 5.3, 5.1869565217391305)","(7.0, 10.0, 9.74736842105263)","(1.65, 1.93, 1.9253)","(12.0, 17.0, 15.829268292682928)","(17.0, 25.0, 23.482758620689655)","(26.0, 29.0, 28.0)","(17.0, 20.0, 19.454545454545453)"
06-01-2023 10:31:10.022518,"(4.0, 5.3, 5.1869565217391305)","(7.0, 10.0, 9.74736842105263)","(1.65, 1.93, 1.9253)","(12.0, 17.0, 15.829268292682928)","(17.0, 25.0, 23.482758620689655)","(26.0, 29.0, 28.0)","(17.0, 20.0, 19.454545454545453)"
06-01-2023 10:31:11.004530,"(4.0, 5.3, 5.207142857142857)","(7.0, 10.0, 9.716666666666667)","(1.65, 1.93, 1.9253)","(12.0, 17.0, 15.829268292682928)","(17.0, 25.0, 23.482758620689655)","(26.0, 29.0, 28.0)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:12.045622,"(4.0, 5.3, 5.2153846153846155)","(7.0, 10.0, 9.716666666666667)","(1.65, 1.93, 1.9253)","(12.0, 17.0, 15.829268292682928)","(17.0, 25.0, 23.482758620689655)","(26.0, 29.0, 28.444444444444443)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:13.045610,"(4.0, 5.3, 5.2153846153846155)","(7.0, 10.0, 9.716666666666667)","(1.65, 1.93, 1.9253)","(12.0, 17.0, 15.829268292682928)","(17.0, 25.0, 23.482758620689655)","(26.0, 29.0, 28.2)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:14.020582,"(4.0, 5.3, 5.248837209302326)","(7.0, 10.0, 9.704347826086956)","(1.65, 1.93, 1.9225396825396825)","(12.0, 17.0, 15.829268292682928)","(17.0, 25.0, 23.482758620689655)","(26.0, 29.0, 28.2)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:14.992586,"(4.0, 5.4, 5.235714285714286)","(7.0, 10.0, 9.704347826086956)","(1.65, 1.93, 1.9225396825396825)","(12.0, 17.0, 15.829268292682928)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.2)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:15.943877,"(4.0, 5.4, 5.235714285714286)","(7.0, 10.0, 9.704347826086956)","(1.65, 1.92, 1.916030534351145)","(12.0, 17.0, 15.883720930232558)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.428571428571427)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:16.926384,"(4.0, 5.4, 5.235714285714286)","(7.0, 10.0, 9.704347826086956)","(1.65, 1.92, 1.916030534351145)","(12.0, 17.0, 15.883720930232558)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.4)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:17.889258,"(4.0, 5.4, 5.235714285714286)","(7.0, 10.0, 9.704347826086956)","(1.65, 1.92, 1.916030534351145)","(12.0, 17.0, 15.883720930232558)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.4)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:18.849364,"(4.0, 5.4, 5.235714285714286)","(7.0, 10.0, 9.704347826086956)","(1.65, 1.92, 1.915486111111111)","(12.0, 17.0, 15.883720930232558)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.4)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:19.817509,"(4.0, 5.4, 5.256)","(7.0, 10.0, 9.704347826086956)","(1.65, 1.92, 1.915486111111111)","(12.0, 17.0, 15.883720930232558)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.428571428571427)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:20.785189,"(4.0, 5.4, 5.2700000000000005)","(7.0, 10.0, 9.704347826086956)","(1.65, 1.92, 1.9152898550724637)","(12.0, 17.0, 15.883720930232558)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.428571428571427)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:21.716166,"(4.0, 5.4, 5.2700000000000005)","(7.0, 9.8, 9.709090909090909)","(1.65, 1.92, 1.9152898550724637)","(12.0, 17.0, 15.883720930232558)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.428571428571427)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:22.630543,"(4.0, 5.4, 5.321428571428572)","(7.0, 9.8, 9.709090909090909)","(1.65, 1.92, 1.9152898550724637)","(12.0, 17.0, 15.8)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.428571428571427)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:23.569003,"(4.0, 5.4, 5.321428571428572)","(7.0, 10.0, 9.741176470588234)","(1.65, 1.92, 1.9152898550724637)","(12.0, 17.0, 15.8)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.555555555555557)","(17.0, 20.0, 19.53846153846154)"
06-01-2023 10:31:24.543202,"(4.0, 5.2, 5.1875)","(7.0, 10.0, 9.738461538461538)","(1.65, 1.92, 1.9152898550724637)","(12.0, 17.0, 16.03030303030303)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.4)","(17.0, 20.0, 19.52)"
06-01-2023 10:31:25.571247,"(4.0, 5.3, 5.2631578947368425)","(7.0, 10.0, 9.757142857142856)","(1.65, 1.92, 1.9152898550724637)","(12.0, 17.0, 16.11111111111111)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.4)","(17.0, 20.0, 19.52)"
06-01-2023 10:31:26.593844,"(4.0, 5.4, 5.326666666666667)","(7.0, 10.0, 9.757142857142856)","(1.65, 1.92, 1.9152898550724637)","(12.0, 17.0, 16.11111111111111)","(17.0, 25.0, 23.580645161290324)","(26.0, 29.0, 28.4)","(17.0, 20.0, 19.52)"
06-01-2023 10:31:27.624635,"(4.0, 5.4, 5.326666666666667)","(7.0, 10.0, 9.757142857142856)","(1.65, 1.92, 1.915983606557377)","(12.0, 17.0, 15.04746835443038)","(17.0, 25.0, 22.72)","(26.0, 29.0, 27.81818181818182)","(17.0, 20.0, 19.6)"
06-01-2023 10:31:28.597074,"(4.0, 5.4, 5.351111111111112)","(7.0, 9.8, 9.76923076923077)","(1.65, 1.92, 1.915983606557377)","(12.0, 15.5, 15.04746835443038)","(17.0, 25.0, 23.347826086956523)","(26.0, 30.0, 27.6)","(17.0, 20.0, 19.583333333333332)"
06-01-2023 10:31:29.606242,"(4.0, 5.5, 5.369565217391305)","(7.0, 10.0, 9.769230769230768)","(1.65, 1.92, 1.917828947368421)","(12.0, 15.0, 14.555555555555555)","(17.0, 25.0, 23.347826086956523)","(26.0, 30.0, 27.6)","(17.0, 20.0, 19.583333333333332)"
06-01-2023 10:31:30.556201,"(4.0, 5.5, 5.369565217391305)","(7.0, 10.0, 9.769230769230768)","(1.65, 1.92, 1.917828947368421)","(12.0, 15.0, 14.555555555555555)","(17.0, 25.0, 23.347826086956523)","(26.0, 30.0, 27.6)","(17.0, 20.0, 19.583333333333332)"
06-01-2023 10:31:31.531158,"(4.0, 5.5, 5.40625)","(7.0, 10.0, 9.757142857142856)","(1.65, 1.92, 1.9176119402985075)","(12.0, 15.0, 14.555555555555555)","(17.0, 25.0, 23.347826086956523)","(26.0, 30.0, 27.6)","(17.0, 20.0, 19.583333333333332)"
06-01-2023 10:31:32.456123,"(4.0, 5.5, 5.363636363636363)","(7.0, 10.0, 9.777777777777777)","(1.65, 1.92, 1.9194014962593515)","(12.0, 15.0, 14.555555555555555)","(17.0, 25.0, 23.1)","(26.0, 30.0, 26.571428571428573)","(17.0, 20.0, 19.565217391304348)"
06-01-2023 10:31:33.456748,"(4.0, 5.5, 5.40625)","(7.0, 10.0, 9.9)","(1.65, 1.92, 1.9127272727272726)","(12.0, 15.0, 14.538461538461538)","(17.0, 25.0, 23.1)","(26.0, 30.0, 28.2)","(17.0, 20.0, 19.565217391304348)"
06-01-2023 10:31:34.444785,"(4.0, 5.5, 5.436)","(7.0, 10.0, 9.885714285714286)","(1.65, 1.92, 1.9144827586206896)","(12.0, 15.0, 14.538461538461538)","(17.0, 25.0, 23.1)","(26.0, 30.0, 28.2)","(17.0, 20.0, 19.583333333333332)"
06-01-2023 10:31:35.599042,"(4.0, 5.5, 5.446666666666666)","(7.0, 10.0, 9.864705882352942)","(1.65, 1.91, 1.9123529411764706)","(12.0, 15.0, 14.318181818181818)","(17.0, 25.0, 23.105263157894736)","(26.0, 30.0, 28.333333333333332)","(17.0, 20.0, 19.25)"
06-01-2023 10:31:36.620277,"(4.0, 5.5, 5.483333333333333)","(7.0, 10.5, 9.864705882352942)","(1.65, 1.92, 1.9123529411764706)","(12.0, 14.5, 14.34375)","(17.0, 25.0, 23.105263157894736)","(26.0, 30.0, 28.333333333333332)","(17.0, 20.0, 19.25)"
06-01-2023 10:31:37.569783,"(4.0, 5.6, 5.517241379310345)","(7.0, 10.5, 9.7875)","(1.65, 1.92, 1.9144680851063829)","(12.0, 15.0, 14.571428571428571)","(17.0, 25.0, 23.2)","(26.0, 30.0, 28.333333333333332)","(17.0, 20.0, 19.25)"
06-01-2023 10:31:38.529106,"(4.0, 5.6, 5.52)","(7.0, 10.5, 9.87)","(1.65, 1.92, 1.9128301886792451)","(12.0, 14.5, 14.445945945945946)","(17.0, 25.0, 23.2)","(26.0, 30.0, 28.333333333333332)","(17.0, 20.0, 19.25)"
06-01-2023 10:31:39.478119,"(4.0, 5.6, 5.5512195121951216)","(7.0, 10.5, 9.87)","(1.65, 1.92, 1.9128301886792451)","(12.0, 14.5, 14.353658536585366)","(17.0, 25.0, 23.2)","(26.0, 30.0, 28.333333333333332)","(17.0, 20.0, 19.25)"
06-01-2023 10:31:40.406612,"(4.0, 5.6, 5.5512195121951216)","(7.0, 10.5, 9.87)","(1.65, 1.91, 1.9057627118644067)","(12.0, 14.5, 14.353658536585366)","(17.0, 25.0, 23.2)","(26.0, 30.0, 28.333333333333332)","(17.0, 20.0, 19.25)"
06-01-2023 10:31:41.363435,"(4.0, 5.6, 5.5512195121951216)","(7.0, 10.5, 9.87)","(1.65, 1.91, 1.9059649122807016)","(12.0, 14.5, 14.342105263157894)","(17.0, 25.0, 23.2)","(26.0, 30.0, 28.333333333333332)","(17.0, 20.0, 19.25)"
06-01-2023 10:31:42.409870,"(4.0, 5.6, 5.5512195121951216)","(7.0, 10.5, 9.87)","(1.65, 1.91, 1.9059649122807016)","(12.0, 14.5, 14.402439024390244)","(17.0, 25.0, 23.2)","(26.0, 30.0, 28.333333333333332)","(17.0, 20.0, 19.333333333333332)"
06-01-2023 10:31:43.384003,"(4.0, 5.6, 5.5512195121951216)","(7.0, 10.5, 9.87)","(1.65, 1.91, 1.9059649122807016)","(12.0, 14.5, 14.402439024390244)","(17.0, 25.0, 23.2)","(26.0, 30.0, 28.333333333333332)","(17.0, 20.0, 19.333333333333332)"
06-01-2023 10:31:44.378309,"(4.0, 5.6, 5.5512195121951216)","(7.0, 10.5, 9.87)","(1.65, 1.91, 1.9059649122807016)","(12.0, 14.5, 14.402439024390244)","(17.0, 25.0, 23.2)","(26.0, 30.0, 28.5)","(17.0, 20.0, 19.333333333333332)"
06-01-2023 10:31:45.429576,"(4.0, 5.6, 5.578723404255319)","(7.0, 10.0, 9.975)","(1.65, 1.91, 1.9067999999999998)","(12.0, 14.5, 14.1)","(17.0, 25.0, 23.2)","(26.0, 30.0, 29.25)","(17.0, 19.5, 18.091836734693878)"
06-01-2023 10:31:46.418137,"(4.0, 5.6, 5.55)","(7.0, 10.0, 9.933333333333334)","(1.65, 1.91, 1.9072881355932203)","(12.0, 14.5, 14.451219512195122)","(17.0, 25.0, 23.2)","(26.0, 30.0, 29.142857142857142)","(17.0, 18.5, 19.428571428571427)"
06-01-2023 10:31:47.404368,"(4.0, 5.6, 5.525)","(7.0, 10.5, 9.902439024390244)","(1.65, 1.91, 1.909071038251366)","(12.0, 14.5, 14.404761904761905)","(17.0, 25.0, 24.333333333333332)","(26.0, 30.0, 28.5)","(17.0, 19.5, 19.428571428571427)"
06-01-2023 10:31:48.411964,"(4.0, 5.6, 5.578571428571428)","(7.0, 10.5, 9.967391304347826)","(1.65, 1.91, 1.9088770053475934)","(12.0, 14.5, 14.404761904761905)","(17.0, 25.0, 23.666666666666668)","(26.0, 30.0, 28.428571428571427)","(17.0, 19.5, 19.428571428571427)"
06-01-2023 10:31:49.428531,"(4.0, 5.6, 5.584615384615384)","(7.0, 10.5, 9.967391304347826)","(1.65, 1.91, 1.904)","(12.0, 14.5, 14.363636363636363)","(17.0, 25.0, 23.666666666666668)","(26.0, 32.0, 28.428571428571427)","(17.0, 19.5, 19.4375)"
06-01-2023 10:31:50.480267,"(4.0, 5.3, 5.258823529411765)","(7.0, 10.5, 10.08108108108108)","(1.65, 1.92, 1.913142857142857)","(12.0, 15.0, 14.363636363636363)","(17.0, 25.0, 23.666666666666668)","(26.0, 32.0, 28.428571428571427)","(17.0, 19.5, 19.4375)"
06-01-2023 10:31:51.559387,"(4.0, 5.3, 5.242857142857143)","(7.0, 10.5, 10.08108108108108)","(1.65, 1.92, 1.913142857142857)","(12.0, 15.0, 14.363636363636363)","(17.0, 25.0, 23.666666666666668)","(26.0, 32.0, 29.0)","(17.0, 19.5, 19.4375)"
06-01-2023 10:31:52.577854,"(4.0, 5.3, 5.242857142857143)","(7.0, 10.5, 10.08108108108108)","(1.65, 1.92, 1.913142857142857)","(12.0, 15.0, 14.5)","(17.0, 25.0, 23.666666666666668)","(26.0, 32.0, 29.0)","(17.0, 19.5, 19.4375)"
06-01-2023 10:31:53.584510,"(4.0, 5.3, 5.241176470588235)","(7.0, 10.5, 10.08108108108108)","(1.65, 1.92, 1.913142857142857)","(12.0, 15.0, 14.5)","(17.0, 25.0, 23.666666666666668)","(26.0, 32.0, 29.857142857142858)","(17.0, 19.5, 19.442307692307693)"
06-01-2023 10:31:54.622081,"(4.0, 5.3, 5.248275862068965)","(7.0, 10.5, 10.136363636363637)","(1.65, 1.92, 1.914222222222222)","(12.0, 15.0, 14.5625)","(17.0, 25.0, 23.76923076923077)","(26.0, 32.0, 29.4)","(17.0, 19.5, 19.444444444444443)"
06-01-2023 10:31:55.585436,"(4.0, 5.3, 5.251724137931035)","(7.0, 10.5, 10.166666666666666)","(1.65, 1.92, 1.915)","(12.0, 15.0, 14.61111111111111)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(17.0, 19.5, 19.3)"
06-01-2023 10:31:56.506262,"(4.0, 5.3, 5.251724137931035)","(7.0, 10.5, 10.166666666666666)","(1.65, 1.92, 1.912087912087912)","(12.0, 15.0, 14.61111111111111)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(17.0, 19.5, 19.3)"
06-01-2023 10:31:57.468250,"(4.0, 5.3, 5.251724137931035)","(7.0, 10.5, 10.166666666666666)","(1.65, 1.92, 1.907008547008547)","(12.0, 15.0, 14.6875)","(17.0, 25.0, 24.0)","(26.0, 30.0, 29.4)","(17.0, 19.5, 19.3)"
06-01-2023 10:31:58.397899,"(4.0, 5.3, 5.251724137931035)","(7.0, 10.5, 10.157142857142857)","(1.65, 1.92, 1.9113636363636364)","(12.0, 15.0, 14.6875)","(17.0, 25.0, 24.0)","(26.0, 30.0, 29.4)","(17.0, 19.5, 19.3)"
06-01-2023 10:31:59.336521,"(4.0, 5.3, 5.234090909090909)","(7.0, 10.5, 10.157142857142857)","(1.65, 1.92, 1.9113636363636364)","(12.0, 15.0, 14.6875)","(17.0, 25.0, 24.0)","(26.0, 30.0, 29.4)","(18.0, 19.5, 19.3)"
06-01-2023 10:32:00.320256,"(4.0, 5.3, 5.234090909090909)","(7.0, 10.5, 10.157142857142857)","(1.65, 1.92, 1.9113636363636364)","(12.0, 15.0, 14.705882352941176)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(18.0, 19.5, 19.3)"
06-01-2023 10:32:01.278105,"(4.0, 5.3, 5.24423076923077)","(7.0, 10.5, 10.157142857142857)","(1.65, 1.92, 1.9113636363636364)","(12.0, 15.0, 14.705882352941176)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(18.0, 19.5, 19.3)"
06-01-2023 10:32:02.234995,"(4.0, 5.3, 5.24423076923077)","(7.0, 10.5, 10.196428571428571)","(1.65, 1.92, 1.9113636363636364)","(12.0, 15.0, 14.642857142857142)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(18.0, 19.5, 19.40909090909091)"
06-01-2023 10:32:03.150673,"(4.0, 5.3, 5.24423076923077)","(7.0, 10.5, 10.196428571428571)","(1.65, 1.92, 1.9114606741573033)","(12.0, 15.0, 14.736842105263158)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(18.0, 19.5, 19.40909090909091)"
06-01-2023 10:32:04.112343,"(4.0, 5.3, 5.245098039215686)","(7.0, 10.5, 10.196428571428571)","(1.65, 1.92, 1.91126213592233)","(12.0, 15.0, 14.736842105263158)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(18.0, 19.5, 19.40909090909091)"
06-01-2023 10:32:05.095313,"(4.0, 5.3, 5.245098039215686)","(7.0, 10.5, 10.196428571428571)","(1.65, 1.92, 1.91126213592233)","(12.0, 15.0, 14.736842105263158)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(18.0, 19.5, 19.40909090909091)"
06-01-2023 10:32:06.134262,"(4.0, 5.3, 5.245098039215686)","(7.0, 10.5, 10.196428571428571)","(1.65, 1.92, 1.91126213592233)","(12.0, 15.0, 14.736842105263158)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(18.0, 19.5, 19.40909090909091)"
06-01-2023 10:32:07.146094,"(4.0, 5.3, 5.245098039215686)","(7.0, 10.5, 10.196428571428571)","(1.65, 1.92, 1.91126213592233)","(12.0, 15.0, 14.736842105263158)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.4)","(18.0, 19.5, 19.40909090909091)"
06-01-2023 10:32:08.149852,"(4.0, 5.3, 5.245098039215686)","(7.0, 10.5, 10.196428571428571)","(1.65, 1.92, 1.91126213592233)","(12.0, 15.0, 14.736842105263158)","(17.0, 25.0, 23.76923076923077)","(26.0, 30.0, 29.5)","(18.0, 19.5, 19.227272727272727)"
06-01-2023 10:32:09.129223,"(4.0, 5.3, 5.248979591836735)","(7.0, 11.0, 10.454545454545455)","(1.65, 1.92, 1.9123214285714285)","(12.0, 16.0, 15.25)","(17.0, 25.0, 24.0)","(26.0, 32.0, 29.5)","(18.0, 19.5, 19.227272727272727)"
06-01-2023 10:32:10.123263,"(4.0, 5.3, 5.248979591836735)","(7.0, 11.0, 10.454545454545455)","(1.65, 1.92, 1.9123214285714285)","(12.0, 16.0, 15.25)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.333333333333332)","(18.0, 19.5, 19.17391304347826)"
06-01-2023 10:32:11.082364,"(4.0, 5.3, 5.247058823529412)","(7.0, 11.0, 10.454545454545455)","(1.65, 1.92, 1.9123214285714285)","(12.0, 16.0, 15.25)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.333333333333332)","(18.0, 19.5, 19.17391304347826)"
06-01-2023 10:32:12.022251,"(4.0, 5.3, 5.247058823529412)","(7.0, 11.0, 10.454545454545455)","(1.65, 1.92, 1.9123214285714285)","(12.0, 16.0, 15.25)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.333333333333332)","(18.0, 19.5, 19.17391304347826)"
06-01-2023 10:32:12.964479,"(4.0, 5.3, 5.247058823529412)","(7.0, 11.0, 10.454545454545455)","(1.65, 1.92, 1.9076712328767123)","(12.0, 16.0, 15.25)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.333333333333332)","(18.0, 19.5, 19.17391304347826)"
06-01-2023 10:32:13.918970,"(4.0, 5.3, 5.247058823529412)","(7.0, 11.0, 10.263157894736842)","(1.65, 1.92, 1.9065671641791044)","(12.0, 16.0, 15.266666666666667)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.333333333333332)","(18.0, 19.5, 19.17391304347826)"
06-01-2023 10:32:14.879228,"(4.0, 5.3, 5.247058823529412)","(7.0, 11.0, 10.263157894736842)","(1.65, 1.92, 1.9065671641791044)","(12.0, 16.0, 15.266666666666667)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.333333333333332)","(16.0, 19.5, 19.17391304347826)"
06-01-2023 10:32:15.827130,"(4.0, 5.3, 5.247058823529412)","(7.0, 11.0, 10.263157894736842)","(1.65, 1.92, 1.9065671641791044)","(12.0, 16.0, 15.266666666666667)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.333333333333332)","(16.0, 19.5, 19.17391304347826)"
06-01-2023 10:32:16.765214,"(4.0, 5.3, 5.247058823529412)","(7.0, 10.5, 10.352941176470589)","(1.65, 1.92, 1.9069565217391304)","(12.0, 16.0, 15.266666666666667)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.333333333333332)","(16.0, 19.5, 19.17391304347826)"
06-01-2023 10:32:17.702284,"(4.0, 5.3, 5.247058823529412)","(7.0, 10.5, 10.321428571428571)","(1.65, 1.92, 1.9043835616438356)","(12.0, 16.0, 15.365384615384615)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.333333333333332)","(16.0, 19.5, 18.923076923076923)"
06-01-2023 10:32:18.620939,"(4.0, 5.3, 5.203571428571429)","(7.0, 10.5, 10.321428571428571)","(1.65, 1.92, 1.9043835616438356)","(12.0, 16.0, 15.365384615384615)","(17.0, 25.0, 24.0)","(26.0, 32.0, 30.285714285714285)","(16.0, 19.5, 18.833333333333332)"
06-01-2023 10:32:19.606003,"(4.0, 5.2, 5.194827586206896)","(7.0, 10.5, 10.321428571428571)","(1.65, 1.92, 1.9043835616438356)","(12.0, 16.0, 15.282608695652174)","(17.0, 25.0, 24.09090909090909)","(26.0, 32.0, 30.333333333333332)","(16.0, 19.5, 18.833333333333332)"
06-01-2023 10:32:20.591042,"(4.0, 5.3, 5.221951219512195)","(7.0, 10.5, 10.36111111111111)","(1.65, 1.92, 1.903235294117647)","(12.0, 16.0, 15.5)","(17.0, 25.0, 24.09090909090909)","(26.0, 32.0, 30.333333333333332)","(16.0, 19.5, 18.071428571428573)"
06-01-2023 10:32:21.570869,"(4.0, 5.3, 5.234146341463415)","(7.0, 10.5, 10.36111111111111)","(1.65, 1.91, 1.9081249999999998)","(12.0, 16.0, 15.545454545454545)","(17.0, 25.0, 24.09090909090909)","(26.0, 32.0, 30.333333333333332)","(16.0, 19.5, 18.041666666666668)"
06-01-2023 10:32:22.549089,"(4.0, 5.3, 5.234146341463415)","(7.0, 10.5, 10.36111111111111)","(1.65, 1.91, 1.9084999999999999)","(12.0, 16.5, 15.545454545454545)","(17.0, 25.0, 24.09090909090909)","(26.0, 32.0, 30.333333333333332)","(16.0, 19.5, 17.97826086956522)"
06-01-2023 10:32:23.547495,"(4.0, 5.3, 5.234146341463415)","(7.0, 10.5, 10.36111111111111)","(1.65, 1.91, 1.9093150684931506)","(12.0, 16.5, 15.6)","(17.0, 25.0, 24.09090909090909)","(26.0, 32.0, 30.333333333333332)","(16.0, 19.5, 17.97826086956522)"
06-01-2023 10:32:24.521246,"(4.0, 5.3, 5.234146341463415)","(7.0, 10.5, 10.36111111111111)","(1.65, 1.91, 1.9093150684931506)","(12.0, 16.5, 15.6)","(17.0, 25.0, 24.333333333333332)","(26.0, 32.0, 31.9)","(16.0, 19.5, 17.923076923076923)"
06-01-2023 10:32:25.531913,"(4.0, 5.3, 5.234146341463415)","(7.0, 10.5, 10.34375)","(1.65, 1.91, 1.9095575221238936)","(12.0, 16.5, 15.84375)","(17.0, 25.0, 25.0)","(26.0, 34.0, 31.9)","(16.0, 19.0, 16.935483870967744)"
06-01-2023 10:32:26.500588,"(4.0, 5.3, 5.2372093023255815)","(7.0, 10.5, 10.34375)","(1.65, 1.92, 1.9113461538461538)","(12.0, 16.5, 15.84375)","(17.0, 26.0, 25.0)","(26.0, 34.0, 31.9)","(16.0, 19.0, 16.935483870967744)"
06-01-2023 10:32:27.501645,"(4.0, 5.3, 5.2372093023255815)","(7.0, 10.5, 10.34375)","(1.65, 1.92, 1.9113461538461538)","(12.0, 16.5, 15.84375)","(17.0, 26.0, 25.0)","(26.0, 34.0, 33.125)","(16.0, 19.0, 17.916666666666668)"
06-01-2023 10:32:28.481637,"(4.0, 5.3, 5.2372093023255815)","(7.0, 10.5, 10.34375)","(1.65, 1.92, 1.9113461538461538)","(12.0, 16.5, 15.84375)","(17.0, 26.0, 25.0)","(26.0, 34.0, 33.125)","(16.0, 18.5, 18.022727272727273)"
06-01-2023 10:32:29.484481,"(4.0, 5.3, 5.222857142857143)","(7.0, 10.5, 10.321428571428571)","(1.65, 1.92, 1.9113461538461538)","(12.0, 16.5, 16.125)","(17.0, 26.0, 25.0)","(26.0, 34.0, 30.5)","(16.0, 18.5, 18.022727272727273)"
06-01-2023 10:32:30.484198,"(4.0, 5.3, 5.222857142857143)","(7.0, 10.5, 10.321428571428571)","(1.65, 1.92, 1.9113461538461538)","(12.0, 16.5, 16.178571428571427)","(17.0, 26.0, 26.0)","(26.0, 34.0, 30.5)","(16.0, 18.5, 16.26923076923077)"
06-01-2023 10:32:31.552711,"(4.0, 5.3, 5.234146341463415)","(7.0, 10.5, 10.368421052631579)","(1.65, 1.92, 1.9180530973451326)","(12.0, 16.5, 16.178571428571427)","(17.0, 27.0, 26.0)","(26.0, 34.0, 30.5)","(16.0, 18.0, 16.26923076923077)"
06-01-2023 10:32:32.514327,"(4.0, 5.3, 5.234939759036144)","(7.0, 10.5, 10.368421052631579)","(1.65, 1.91, 1.9091406249999998)","(12.0, 16.5, 16.178571428571427)","(17.0, 27.0, 25.333333333333332)","(26.0, 34.0, 30.5)","(16.0, 18.0, 16.26923076923077)"
06-01-2023 10:32:33.546125,"(4.0, 5.3, 5.23695652173913)","(7.0, 11.0, 10.666666666666666)","(1.65, 1.92, 1.9144444444444444)","(12.0, 15.5, 15.2)","(18.0, 27.0, 25.333333333333332)","(26.0, 34.0, 30.5)","(16.0, 18.0, 16.26923076923077)"
